Hindi,Bengali
समाक्षीय कोटर,সমাক্ষ কোটার
समाक्ष संबंधक,সমাক্ষ সংযোগকারী
"समाक्ष संबंधक, समाक्ष अनुयोजक","সমাক্ষ সংযোগকারী, সমাক্ষ সংযোগকারী"
समाक्षीय लाइन,সমাক্ষ রেখা
समाक्षीय रेखा,সমাক্ষ রেখা
समाक्षीय तरंग पथक,সমাক্ষ তরঙ্গ পথ
कोड परिवर्तन,কোড পরিবর্তন
कोड परिवर्तक,কোড পরিবর্তনকারী
"कोडेक, कोडर-विकोडर","কোডেক, কোডার-ডিকোডার"
स्टीरियो कोडन,স্টেরিও কোডিং
युग्मन गुणांक,কাপলিং সহগ
निग्रह बल,নিয়ন্ত্রক শক্তি
संसक्त प्रकाश,সুসঙ্গত আলো
कुंडली,রাশিফল
कुंडली वेष्टन मशीन,কয়েল উইন্ডিং মেশিন
संपाती परिपथ,কাকতালীয় সার্কিট
तप्त कैथोड नली,গরম ক্যাথোড টিউব
शीत झलाई बिंदु,ঠান্ডা ঢালাই পয়েন্ট
"संग्राही, संग्राहक","সংগ্রাহক, সংগ্রাহক"
संग्राही धारा,সংগ্রহ প্রবাহ
संग्राही क्षय,সংগ্রাহক ক্ষয়
संग्राही दक्षता,সংগ্রাহক দক্ষতা
समांतरकारी लेंस,সমান্তরাল লেন্স
वर्ण आलेखन,চরিত্রের খসড়া
रंग प्रस्फोट,রঙ ফেটে যাওয়া
"रंग संकेत, वर्ण कोड","রঙ কোড, অক্ষর কোড"
रंग विभेदक सिग्नल,রঙ ডিফারেনশিয়াল সংকেত
रंग मारक,প্রতিষেধক
रंगीन मॉनीटर,রঙ মনিটর
वर्ण पुनरूत्पादन (पुनर्उत्पादन),চরিত্রের প্রজনন
वर्ण संतृप्तता,রঙ স্যাচুরেশন
रंगीन उपवाहक आवृत्ति,রঙিন ক্যারিয়ার ফ্রিকোয়েন্সি
वर्णतुल्यकाली सिग्नल,অ্যাক্রোমেটিক সংকেত
रंगीन टेलिविजन,রঙিন টেলিভিশন
रंगीन टेलीविजन निकाय,রঙিন টেলিভিশন বডি
"कॉलम स्पीकर, स्तम्भाकार ध्वनि निक्षेपक","কলাম স্পিকার, কলামার শব্দ জমাকারী"
"कौम्ब फिल्टर, कंघीनुमा फिल्टर","চিরুনি ফিল্টার, চিরুনি ফিল্টার"
संयोजन परिपथ,সংযোগ সার্কিট
संयोजी तर्क,সমন্বিত যুক্তি
समादेश,আদেশ
उभयनिष्ठ आधार प्रवर्धक,সাধারণ বেস পরিবর্ধক
उभयनिष्ठ आधार विन्यास,সাধারণ বেস কনফিগারেশন
उभयनिष्ठ संग्राही प्रवर्धक,সাধারণ সংগ্রাহক পরিবর্ধক
