Malayalam,English
കോംപ്ലിമെന്ററി പകുതി ജനസംഖ്യ,complementary half space
പൂരക ഇടവേള,complementary interval
പൂരക സെറ്റ്,complementary set
"പൂർത്തീകരണം, പൂർത്തീകരണം",complementation
പൂരക സെറ്റ്,complement of a set
തികഞ്ഞ സ്കോർ,complete census
ഫുൾ കോറിലേഷൻ മാട്രിക്സ്,complete correlation matrix
മുഴുവൻ റേഞ്ച് ജനസംഖ്യ,complete metric space
തികഞ്ഞ സാധാരണ ഓർത്തോഗണൽ സെറ്റ്,complete orthonormal set
തികഞ്ഞ ചതുർഭുജം,complete quadrangle
തികഞ്ഞ ഘടകം,complete quotient
മുഴുവൻ സെറ്റ്,complete set
പൂർണ്ണമായ പരിഹാരം,complete solution
പൂർണ്ണമായും ക്രമരഹിതമായ ഡിസൈൻ,completely randomised design
സങ്കീർണ്ണമായ സ്വതന്ത്ര വേരിയബിൾ,complex argument
സങ്കീർണ്ണമായ സംയോജനം,complex conjugate
സങ്കീർണ്ണമായ വ്യത്യാസം,complex differentiation
സങ്കീർണ്ണമായ പ്രവർത്തനം,complex function
സങ്കീർണ്ണമായ ഏകീകരണം,complex integration
സങ്കീർണ്ണമായ മാട്രിക്സ്,complex matrices
സങ്കീർണ്ണ സംഖ്യ,complex number
സങ്കീർണ്ണ സംഖ്യ ഫീൽഡ്,complex number field
സങ്കീർണ്ണമായ ലംബ മാട്രിക്സ്,complex orthogonal matrix
സംയുക്ത തലം,complex plane
സങ്കീർണ്ണമായ തുക,complex quantity
സങ്കീർണ്ണമായ വിപരീതം,complex reciprocal
സംയോജിത ഫലം,complex resultant
സങ്കീർണ്ണമായ ജനസംഖ്യ,complex space
സംയുക്ത പ്രവർത്തനം,complex valued function
സങ്കീർണ്ണമായ വേരിയബിൾ,complex variable
സംഗ്രഹ അനുപാതം,componendo and divindendo
"ഘടകം, അനുബന്ധ ഘടകം",component
ഘടകം വിശകലനം,component analysis
വ്യതിയാന ഘടകം,component of variance
വെക്റ്റർ ഘടകം,component of vector
സംയുക്ത പ്രവർത്തനം,composite function
സംയുക്ത ദർശനം,composite hypothesis
സംയുക്ത സംഖ്യ,composite number
സംയോജിത വിഭാഗം,composite series
വെക്റ്റർ കോമ്പിനേഷൻ,composition of vectors
മിക്സഡ് കോൺ,compound angle
അലോയ് ഭാഗം,compound division
മിക്സഡ് ഫ്രാക്ഷൻ,compound fraction
കൂട്ടുപലിശ,compound interest
മിക്സഡ് പ്രോബബിലിറ്റി,compound probability
കംപ്രസ്സീവ് ഫ്ലോ,compressible flow
കംപ്രഷൻ,compression
കണക്കുകൂട്ടൽ,computation
കമ്പ്യൂട്ടേഷണൽ ഫോർമുല,computational formula
കണക്കാക്കിയ മൂല്യം,computed value
"കമ്പ്യൂട്ടർ, കമ്പ്യൂട്ടർ (മെഷീൻ), കമ്പ്യൂട്ടർ (വ്യക്തി)",computer
കമ്പ്യൂട്ട് ചെയ്ത അൽഗോരിതം,computer algorithm
കമ്പ്യൂട്ടർ പ്രോഗ്രാം,computer programme
കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്,computer programming
കമ്പ്യൂട്ടർ സിമുലേഷൻ,computer simulation
കണക്കുകൂട്ടൽ,computing
അധിഷ്ഠിത പ്രവർത്തനം,concave function
കോൺകേവ് ബഹുഭുജം,concave polygon
ഓറിയന്റഡ് പ്രോഗ്രാമിംഗ്,concave programming
കേന്ദ്രീകൃത വൃത്തം,concentric circles
കേന്ദ്രീകൃത വക്രം,concentric curves
ഒരു അമൂർത്തമായ ആശയം യഥാർത്ഥമായി പരിഗണിക്കുക,concrete form
വരികളുടെ സംഗമം,concurrency of lines
ഒരേസമയം,concurrent
സമകാലിക ശക്തി,concurrent forces
സോപാധിക സാന്ദ്രത പ്രവർത്തനം,conditional density function
സോപാധിക വിതരണം,conditional distribution
നിയന്ത്രിത പ്രതീക്ഷ,conditional expectation
സോപാധിക അർത്ഥം,conditional mean
സോപാധിക സംഭാവ്യത,conditional probability
വിന്യാസ നിയന്ത്രണം,condition of collinearity
സ്ഥിരത നിയന്ത്രണങ്ങൾ,condition of consistency
സമഗ്രത നിയന്ത്രണം,condition of integrability
സ്പർശന നിയന്ത്രണം,condition of tangency
"കോൺ, കോൺ",cone
ആത്മവിശ്വാസമുള്ള ഇടവേള,confidence interval
ആത്മവിശ്വാസ ഇടവേള കണക്കാക്കൽ,confidence interval estimate
വിശ്വസ്തതയുടെ പരിധികൾ,confidence limits
ആത്മവിശ്വാസ മേഖല,confidence region
പ്രതിഷേധ നിലപാട്,conflict situation
കോൺഫോക്കൽ കോണിക്ക്,confocal conics
കോൺഫോക്കൽ ദീർഘവൃത്താകൃതി,confocal ellipses
കോൺഫോക്കൽ ജ്യാമിതി,confocal geometry
കൺഫോക്കൽ ഹൈപ്പർബോള,confocal hyperbolae
കൺഫോക്കൽ ഹൈപ്പർബോള,confocal hyperboloids
കൺഫോക്കൽ പരാബോള,confocal parabola
കൺഫോക്കൽ പാരാബോളിക് കോർഡിനേറ്റുകൾ,confocal paraboloidal cordinates
"സാദൃശ്യമുള്ള, സാദൃശ്യമുള്ള",conformal
ആംഗിൾ മാപ്പിംഗ്,conformal mapping
"പൊരുത്തം, ബൈപാരലൽ ലൈൻ-മൊത്തം, തുല്യത",congruence
ആകെ ബൈപാരലൽ സർക്കിൾ,congruence of circles
"സമന്വയം, പോലും",congruent
തുല്യമായ മാട്രിക്സ്,congruent matrices
"ശംഖ്, ശംഖു",conic
കോണാകൃതിയിലുള്ള നിരാശ,conical frustum
കോണാകൃതിയിലുള്ള കുണ്ഡലിനി,conical helix
"കോണിക കട്ട്, കോണിക",conical section
കോണിക ഗണിതം,conics
"കോൺ-കട്ട്, കോൺ-സെക്ഷൻ",conic section
"സംയോജിപ്പിക്കുക (വി.), സംയോജിപ്പിക്കുക (വി.)",conjugate
സംയോജിത കോൺ,conjugate angles
സംയോജിത അക്ഷം,conjugate axis
സങ്കീർണ്ണ സംഖ്യകൾ സംയോജിപ്പിക്കുക,conjugate complex numbers
സംയോജിത ദിശ,conjugate directions
സംയോജിത പ്രവർത്തനം,conjugate functions
മാട്രിക്സിന്റെ സംയോജനം,conjugate of matrix
സംയോജിത ക്രമമാറ്റം,conjugate permutation
സംയോജിത വേരിയബിൾ,conjugate transpose
"യോഗ, കോമ്പിനേഷൻ",conjuction
തുടർച്ചയായി,consecutive
തുടർച്ചയായ സംഖ്യകൾ,consecutive numbers
ഊർജ്ജ സംരക്ഷണം,conservation of energy
ബഹുജന സംരക്ഷണം,conservation of mass
രക്ഷാധികാരി,conservative
"സ്ഥിരത, സ്ഥിരത, സ്ഥിരത, സ്ഥിരത",consistency
സ്ഥിരത നിയന്ത്രണങ്ങൾ,consistency condition
"അനുയോജ്യമായ എസ്റ്റിമേറ്റ്, വിപരീത എസ്റ്റിമേറ്റ്",consistent estimate
"സ്ഥിരമായ എസ്റ്റിമേറ്റർ, വൈരുദ്ധ്യമില്ലാത്ത എസ്റ്റിമേറ്റർ",consistent estimator
"പരസ്പരവിരുദ്ധമല്ലാത്ത സാമ്പിൾ, അനുയോജ്യമായ സാമ്പിൾ",consistent statistic
"അനുയോജ്യമായ എന്റിറ്റികൾ, വൈരുദ്ധ്യമില്ലാത്ത എന്റിറ്റികൾ",consistent system
കൺസോൾ,consol
"സ്ഥിരമായ, സ്ഥിരമായ, സ്ഥിരമായ, അചഞ്ചലമായ, മാറ്റമില്ലാത്ത, യൂണിഫോം",constant
യൂണിഫോം ത്വരണം,constant acceleration
സ്ഥിരമായ പ്രവർത്തനം,constant function
ഗുരുത്വാകർഷണ പോയിന്റ്,constant of gravity
സംയോജന സ്ഥിരത,constant of integration
ആനുപാതിക സ്ഥിരത,constant of proportionality
സ്ഥിരമായ പരാമീറ്റർ,constant parameter
സ്ഥിരമായ ബഹുപദം,constant polynomial
നിശ്ചിത അനുപാതം,constant proportion
ഏകീകൃത നീക്കം,constant speed
സ്ഥിരമായ കാലാവധി,constant term
ഏകീകൃത വേഗത,constant velocity
സ്രഷ്ടാവിന്റെ സമവാക്യം,constitutive equation
പരിമിതി,constraint
"സൃഷ്ടിക്കാൻ, സൃഷ്ടിക്കാൻ",construct
രൂപീകരണം,construction
ഉപഭോക്തൃ മുൻഗണനകൾ,consumer preference
ഉപഭോഗ പ്രവർത്തനം,consumption function
ടാൻജെന്റ് കോൺ,contact angle
കോൺടാക്റ്റ് പോയിന്റ്,contact point
അടങ്ങിയിരിക്കുന്നു,contained in
അഫിലിയേഷൻ പട്ടിക,contingency table
തുടർച്ചയായ മെക്കാനിക്സ്,continuum mechanics
വ്യത്യസ്ത ധനകാര്യം,continued fraction
സാമ്പത്തിക ഉൽപ്പന്നം,continued product
"തുടർച്ച, തുടർച്ച",continuity
പ്രവർത്തനങ്ങളുടെ തുടർച്ച,continuity of function
തുടർച്ചയായ പരിശോധന,continuity test
"തുടർച്ചയായ, അഖണ്ഡമായ, അഖണ്ഡമായ, തുടർച്ചയായ, തുടർച്ചയായ",continuous
തുടർച്ചയായ ഡെറിവേറ്റീവ്,continuous derivative
തുടർച്ചയായ വിതരണം,continuous distribution
മുകളിൽ തുടർച്ചയായി,continuous from above
