Bengali,Tamil
দূরত্ব-সমষ্টি নিয়ম,தூரம்-தொகை விதி
বেগ-সমষ্টি নিয়ম,வேகம்-தொகை விதி
ভেক্টরের সমষ্টি,திசையன்களின் தொகை
সংগ্রহ প্রতিক্রিয়া,சேகரிப்பு எதிர்வினை
অতিরিক্ত মেঝে,கூடுதல் தளம்
"সংযোজক স্বর, অতিরিক্ত স্বর (স্বর)","இணைப்பு தொனி, கூடுதல் தொனி (உயிர்)"
"additive, additive","சேர்க்கை, சேர்க்கை"
সংযোজন ব্যবস্থা,சேர்க்கை அமைப்பு
যৌগিক অক্ষর,இணைப்பு எழுத்துக்கள்
সামগ্রিক অক্ষর প্রক্রিয়া,மொத்த எழுத்து செயல்முறை
সংযোজন পরিপূরক রঙ,கூடுதல் நிரப்பு நிறம்
additive ধ্রুবক,சேர்க்கை மாறிலி
সংযোজন ট্র্যাকশন,சேர்க்கை இழுவை
সংযোজন প্রভাব,சேர்க்கை விளைவு
সংযোজন ফ্যাক্টর,சேர்க்கை காரணி
সংযোজন ফাংশন,சேர்க்கை செயல்பாடு
সংযোজন মিশ্রণ,சேர்க்கை கலவை
সংযোজক মূল,சேர்க்கை வேர்
সংযোজন প্রক্রিয়া,சேர்க்கை செயல்முறை
যোগযোগ্যতা,சேர்க்கை
সংযোজন কোয়ান্টাম সংখ্যা,சேர்க்கை குவாண்டம் எண்
সংগ্রহ প্রতিক্রিয়া,சேகரிப்பு எதிர்வினை
যোগযোগ্যতা,சேர்க்கை
aditron,அடிட்ரான்
জানি*,தெரியும்*
ঠিকানা গণনা,முகவரி கணக்கீடு
ঠিকানা,முகவரி
ঠিকানা এনক্রিপশন,முகவரி குறியாக்கம்
ঠিকানা অভিব্যক্তি,முகவரி வெளிப்பாடு
ঠিকানাযোগ্যতা,முகவரித்திறன்
ঠিকানার অংশ,முகவரிப் பட்டி
ঠিকানা আলো,முகவரி விளக்கு
ঠিকানা পরিবর্তন,முகவரி மாற்றம்
পতনশ,பதன்ஷ்
ঠিকানা রেজিস্টার,முகவரி பதிவு
ঠিকানা নির্বাচন সুইচ,முகவரி தேர்வு சுவிட்ச்
ঠিকানা সাজানোর টেবিল,முகவரி வரிசையாக்க அட்டவணை
সম্বোধন,உரையாற்றுதல்
adresograph,adresograph
ঠিকানা সিস্টেম,முகவரி அமைப்பு
আনুগত্য,ஒட்டுதல்
আনুগত্য চাপ,ஒட்டுதல் அழுத்தம்
আঠালো শক্তি,பிசின் ஆற்றல்
আঠালো ব্লকিং,பிசின் தடுப்பு
adiabat,அடியாபட்
adiabatic,அடியாபாடிக்
adiabatic ত্বরণ,அடியாபாடிக் முடுக்கம்
adiabatic অনুমান,அடியாபாடிக் தோராயம்
adiabatic ভলিউম সহগ,அடியாபாட்டிக் தொகுதி குணகம்
adiabatic থার্মোমিটার,அடியாபாட்டிக் வெப்பமானி
adiabatic পরিবর্তন,அடிபயாடிக் மாற்றம்
"adiabatic চার্ট, adiabatic চার্ট","அடியாபாடிக் விளக்கப்படம், அடியாபாட்டிக் விளக்கப்படம்"
adiabatic কম্প্রেসিবিলিটি,அடியாபாடிக் சுருக்கத்தன்மை
adiabatic কম্প্রেশন,அடியாபாடிக் சுருக்கம்
adiabatic গর্ভনিরোধক,அடியாபாடிக் கருத்தடை
adiabatic কুলিং সীমা,அடியாபாடிக் குளிரூட்டும் வரம்பு
adiabatic বক্ররেখা,அடியாபாடிக் வளைவு
adiabatic বিকৃতি,அடியாபாடிக் சிதைவு
adiabatic demagnetization,அடியாபாடிக் டிமேக்னடைசேஷன்
adiabatic রেজল্যুশন,அடிபயாடிக் தீர்மானம்
adiabatic স্থানচ্যুতি,அடியாபாடிக் இடப்பெயர்ச்சி
adiabatic প্রভাব,அடிபயாடிக் விளைவு
adiabatic স্থিতিস্থাপকতা,அடியாபாடிக் நெகிழ்ச்சி
adiabatic ellipsoid,அடியாபாடிக் நீள்வட்டம்
adiabatic পূর্ণ-তাপ ক্ষতি,அடியாபாட்டிக் முழு வெப்ப இழப்பு
