Gujarati,Malayalam
કેન્દ્રત્યાગી બળ,അപകേന്ദ്ര ബലം
કેન્દ્રબિંદુ બળ,അപകേന്ദ്രബലം
"કેન્દ્રિય મેરીડીયન,",സെൻട്രിപെറ്റൽ മെറിഡിയൻ
નિશ્ચિતતા,ഉറപ്പ്
cgs પદ્ધતિ,cgs രീതി
સીજીએસ એકમ,cgs യൂണിറ്റ്
ભિન્નતાનો સાંકળ નિયમ,വ്യത്യാസത്തിന്റെ ശൃംഖല
તક દ્વારા,ആകസ്മികമായി
રેન્ડમ ચાલ,ക്രമരഹിതമായ നീക്കം
અક્ષ શિફ્ટ,അച്ചുതണ്ട് ഷിഫ്റ്റ്
"આધાર પરિવર્તન પાયધર-પરિવર્તન,",അടിസ്ഥാന മാറ്റം പേയാധാര് മാറ്റം
ક્રમચય,ക്രമമാറ്റം
લાક્ષણિક ગુણાંક,സ്വഭാവ ഗുണകം
લાક્ષણિકતા નિર્ણાયક,സ്വഭാവ നിർണ്ണയം
લાક્ષણિક સમીકરણ,സ്വഭാവ സമവാക്യം
"લાક્ષણિક કાર્ય, લાક્ષણિક કાર્ય","സ്വഭാവ പ്രവർത്തനം, സ്വഭാവ പ്രവർത്തനം"
લઘુગણકનું પૂર્ણાંક,ലോഗരിതം പൂർണ്ണസംഖ്യ
"લાક્ષણિક બહુપદી,",സ്വഭാവ ബഹുപദം
લાક્ષણિક મૂલ્ય,സ്വഭാവ മൂല്യം
લાક્ષણિક વેક્ટર,സ്വഭാവ വെക്റ്റർ
પાત્ર સમુદાય,സ്വഭാവ സമൂഹം
"ચાર્ટ, ચાર્ટ,","ചാർട്ടുകൾ, ചാർട്ടുകൾ"
ચી-સ્ક્વેર વિતરણ,ചി-സ്ക്വയർ വിതരണം
ચી-સ્ક્વેર ફોર્મ્યુલા,ചി-സ്ക്വയർ ഫോർമുല
ચી-સ્ક્વેર ટેસ્ટ,ചി-സ്ക്വയർ ടെസ്റ്റ്
તાર*,കോർഡ്*
તાર વિભાજન પદ્ધતિ,കോർഡ് വിഭജന രീതി
લેખિત સંદેશ,എഴുതിയ സന്ദേശം
"શૂન્ય, સાઇફર","പൂജ്യം, സൈഫർ"
વર્તુળ*,വൃത്തം*
કન્વર્જન્સ વર્તુળ,ഒത്തുചേരൽ വൃത്തം
સર્કિટ મેટ્રિક્સ,സർക്യൂട്ട് മാട്രിക്സ്
"પરિપત્ર, પરિપત્ર,","വൃത്താകൃതിയിലുള്ള, വൃത്താകൃതിയിലുള്ള"
પરિપત્ર એસિમ્પ્ટોટ્સ,വൃത്താകൃതിയിലുള്ള അസിംപ്റ്റോട്ടുകൾ
ગોળાકાર કોન્ડ્યુલાઇન,വൃത്താകൃതിയിലുള്ള ചാലകം
પરિપત્ર ગતિ,വൃത്താകൃതിയിലുള്ള ചലനം
પરિઘ કેન્દ્ર,ചുറ്റളവ്
નિવૃત્ત*,വിരമിച്ചു*
"પ્રદક્ષિણા કરવી, આસપાસ દોરવું",പ്രദക്ഷിണം ചെയ്യാൻ
ભૂતકાળ,കഴിഞ്ഞ
ઘેરાયેલું,പരിമിതപ്പെടുത്തിയിരിക്കുന്നു
પ્રખ્યાત કોર્પોરેટ,പ്രമുഖ കോർപ്പറേറ്റ്
ક્લાસિક ગતિશીલતા,ക്ലാസിക് ഡൈനാമിക്സ്
ક્લાસિક ઓપ્ટિમાઇઝેશન,ക്ലാസിക് ഒപ്റ്റിമൈസേഷൻ
ક્રોનિક નાણાકીય સમસ્યા,വിട്ടുമാറാത്ത സാമ്പത്തിക പ്രശ്നം
શાસ્ત્રીય આંકડાકીય મિકેનિક્સ,ക്ലാസിക്കൽ സ്റ്റാറ്റിസ്റ്റിക്കൽ മെക്കാനിക്സ്
ભૂલોનું વર્ગીકરણ,പിശകുകളുടെ വർഗ്ഗീകരണം
વર્ગ અંતરાલ,ക്ലാസ് ഇടവേള
વર્ગ અંતરાલ એકમ,ക്ലാസ് ഇടവേള യൂണിറ്റ്
વર્ગ મર્યાદા,ക്ലാസ് പരിധി
ઘડિયાળની દિશામાં,ഘടികാരദിശയിൽ
બંધ,അടച്ചു
"બંધ, બંધ","അടഞ്ഞ, അടഞ്ഞ"
બંધ સ્તર આવરણ,അടഞ്ഞ പാളി കവർ
બંધ સમઘન,അടച്ച ക്യൂബ്
"બંધ વળાંક, બંધ વળાંક","അടഞ്ഞ വക്രം, അടഞ്ഞ വക്രം"
બંધ પ્રાંત,അടച്ച പ്രവിശ്യ
બંધ આકાર,അടഞ്ഞ രൂപം
બંધ અંતરાલ,അടച്ച ഇടവേള
"બંધ પ્રદેશ, બંધ પ્રદેશ","അടഞ്ഞ പ്രദേശം, അടഞ്ഞ പ്രദേശം"
બંધ સેટ,അടച്ച സെറ്റ്
"બંધ પાનું, બંધ પાનું","അടച്ച പേജ്, അടച്ച പേജ്"
નેમેસિસ,ശത്രുത
pronator,സഫിക്സ്-ഓപ്പറേറ്റർ
બહિર્મુખ બિંદુ,കോൺവെക്സ് പോയിന്റ്
કેપ્ટિવ-સ્વીકૃત,ബന്ദി-അംഗീകരിച്ചു
કેપ્ટિવ સેટ,ക്യാപ്റ്റീവ് സെറ്റ്
ક્લસ્ટર પોઇન્ટ,ക്ലസ്റ്റർ പോയിന്റ്
ક્લસ્ટર નમૂના,ക്ലസ്റ്റർ സാമ്പിൾ
ક્લસ્ટર એકંદર,ക്ലസ്റ്റർ അഗ്രഗേറ്റ്
કોક્સિયલ વર્તુળ,ഏകപക്ഷീയ വൃത്തം
કોક્સિયલ પેરાબોલા,ഏകപക്ഷീയ പരവലയം
કોક્સિયલ પ્લેન,ഏകപക്ഷീയ തലം
કોક્સિયલ ત્રિકોણ,ഏകപക്ഷീയ ത്രികോണം
કોબ-ડગ્લાસ કાર્ય,കോബ്-ഡഗ്ലസ് പ്രവർത്തനം
"એન્કોડિંગ, કોડિંગ, નોટેશન","എൻകോഡിംഗ്, കോഡിംഗ്, നൊട്ടേഷൻ"
સામગ્રી સંકેત,മെറ്റീരിയൽ നൊട്ടേഷൻ
સહ-પ્રાંત,സഹ-പ്രവിശ്യ
ગુણાંક મેટ્રિક્સ,കോഫിഫിഷ്യന്റ് മാട്രിക്സ്
સહસંબંધ ગુણાંક,പരസ്പരബന്ധം ഗുണകം
નિર્ધારણ ગુણાંક,നിർണയ ഗുണകം
સ્થિતિસ્થાપકતા ગુણાંક,ഇലാസ്തികത ഗുണകം
પ્રસરણ ગુણાંક,ഡിഫ്യൂഷൻ കോഫിഫിഷ്യന്റ്
ઘર્ષણ ગુણાંક,ഘർഷണ ഗുണകം
રેખાંશ વિસ્તરણનો ગુણાંક,രേഖാംശ വികാസത്തിന്റെ ഗുണകം
રીગ્રેસન ગુણાંક,റിഗ്രഷൻ കോഫിഫിഷ്യന്റ്
સપાટીના તાણનો ગુણાંક,ഉപരിതല പിരിമുറുക്കത്തിന്റെ ഗുണകം
વિચલનો ગુણાંક,വ്യത്യാസത്തിന്റെ ഗുണകം
"સહ-પરિબળ, સહ-પરિબળ, સહ-પરિબળ","സഹഘടകം, സഹഘടകം, സഹഘടകം"
સિક્કો ટૉસ,നാണയം ടോസ്
નમૂના સંગ્રહ,സാമ്പിൾ ശേഖരണം
સમરેખા,കോളിനിയർ
ગોઠવણી,വിന്യാസം
"કૉલમ, કૉલમ","കോളം, കോളം"
સ્તંભત્વ,സ്തംഭനാവസ്ഥ
સ્તંભાકાર,സ്തംഭം
સ્તંભાકાર મેટ્રિક્સ,നിര മാട്രിക്സ്
કૉલમ મેટ્રિક્સ,കോളം മാട്രിക്സ്
કૉલમ ક્રમ,നിര ക്രമം
સ્તંભાકાર અધિક્રમિક મેટ્રિક્સ,സ്തംഭ ശ്രേണിയിലുള്ള മാട്രിക്സ്
કૉલમ વેક્ટર,നിര വെക്റ്റർ
કૉલમ મુજબ,കോളം തിരിച്ച്
સંયુક્ત સમીકરણ,സംയുക്ത സമവാക്യം
"સામાન્ય કોણ, સામાન્ય કોણ","പൊതുകോണ്, പൊതുകോണ്"
સામાન્ય અક્ષ,പൊതു അക്ഷം
"સામાન્ય આધાર, સામાન્ય આધાર","പൊതുവായ അടിസ്ഥാനം, പൊതു അടിത്തറ"
સાર્વત્રિક,സാർവത്രികമായ
સામાન્ય તફાવત,പൊതുവായ വ്യത്യാസം
"સામાન્ય પરિબળ, સામાન્ય પરિબળ, સામાન્ય પરિબળ","പൊതു ഘടകം, പൊതു ഘടകം, പൊതു ഘടകം"
"સરળ લઘુગણક, સરળ લઘુગણક","ലളിതമായ ലോഗരിതം, ലളിതമായ ലോഗരിതം"
"સામાન્ય બહુવિધ, સામાન્ય","പൊതുവായ ഒന്നിലധികം, പൊതുവായ"
સામાન્ય ગુણોત્તર,പൊതു അനുപാതം
આંતરછેદ કલમ,ഇന്റർസെക്ഷൻ ക്ലോസ്
સામાન્ય હાથ,സാധാരണ ഭുജം
"સામાન્ય સ્પર્શક, સામાન્ય સ્પર્શક","പൊതു സ്പർശം, പൊതു സ്പർശം"
સામાન્ય સ્થિતિ,പൊതു സ്ഥാനം
પરિવર્તનીય નિયમ,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
વિનિમયાત્મક મિલકત,കമ്മ്യൂട്ടേറ്റീവ് പ്രോപ്പർട്ടി
પરિવર્તનીય નિયમ,കമ്മ്യൂട്ടേറ്റീവ് റൂൾ
રકમનો વિનિમયાત્મક કાયદો,തുകയുടെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
ગુણાકારનો વિનિમયાત્મક નિયમ,ഗുണനത്തിന്റെ കമ്മ്യൂട്ടേറ്റീവ് നിയമം
વિનિમયાત્મક કામગીરી,കമ്മ്യൂട്ടേറ്റീവ് ഓപ്പറേഷൻ
પરિવર્તનીય જૂથ,കമ്മ്യൂട്ടേറ്റീവ് ഗ്രൂപ്പ്
મેટ્રિસિસનું વિનિમયાત્મક,മെട്രിക്സുകളുടെ കമ്മ്യൂട്ടേറ്റീവ്
