English,Punjabi
circle,ਚੱਕਰ*
circle of convergence,ਕਨਵਰਜੈਂਸ ਸਰਕਲ
circuit matrix,ਸਰਕਟ ਮੈਟਰਿਕਸ
circular,"ਸਰਕੂਲਰ, ਸਰਕੂਲਰ"
circular asymptote,ਚੱਕਰ asymptoes
circular helix,ਸਰਕੂਲਰ ਕੰਡਿਊਲਾਈਨ
circular motion,ਸਰਕੂਲਰ ਮੋਸ਼ਨ
circumcentre,ਘੇਰਾ ਕੇਂਦਰ
circumcircle,ਸੇਵਾਮੁਕਤ*
circumscribe,"ਚੱਕਰ ਲਗਾਉਣ ਲਈ, ਆਲੇ ਦੁਆਲੇ ਖਿੱਚਣ ਲਈ"
circumscribed,ਬੀਤੇ
circumscribed circle,ਘੇਰਾਬੰਦ
classical deductive technique,ਉੱਘੇ ਕਾਰਪੋਰੇਟ
classical dynamics,ਕਲਾਸਿਕ ਗਤੀਸ਼ੀਲਤਾ
classical optimization,ਕਲਾਸਿਕ ਓਪਟੀਮਾਈਜੇਸ਼ਨ
classical ruin problem,ਪੁਰਾਣੀ ਵਿੱਤੀ ਸਮੱਸਿਆ
classical statistical mechanics,ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ
classification of errors,ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ
class interval,ਕਲਾਸ ਅੰਤਰਾਲ
class-interval unit,ਕਲਾਸ ਅੰਤਰਾਲ ਇਕਾਈ
class limit,ਕਲਾਸ ਸੀਮਾ
clockwise,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
clopen (= closed and open),ਬੰਦ
closed,"ਬੰਦ, ਬੰਦ"
closed convex hull,ਬੰਦ ਪਰਤ ਕਵਰ
closed cube,ਬੰਦ ਘਣ
closed curve,"ਬੰਦ ਕਰਵ, ਬੰਦ ਕਰਵ"
closed domain,ਬੰਦ ਸੂਬਾ
closed figure,ਬੰਦ ਸ਼ਕਲ
closed interval,ਬੰਦ ਅੰਤਰਾਲ
closed region,"ਬੰਦ ਖੇਤਰ, ਬੰਦ ਖੇਤਰ"
closed set,ਬੰਦ ਸੈੱਟ
closed surface,"ਬੰਦ ਪੰਨਾ, ਬੰਦ ਪੰਨਾ"
closure,ਨੇਮੇਸਿਸ
closure operator,pronator
closure point (= contact point),ਕਨਵੈਕਸ ਬਿੰਦੂ
closure postulate,ਬੰਦੀ-ਪ੍ਰਵਾਨ ਕੀਤਾ
closure set,ਬੰਦੀ ਸੈੱਟ
cluster point,ਕਲੱਸਟਰ ਪੁਆਇੰਟ
cluster sampling,ਕਲੱਸਟਰ ਨਮੂਨਾ
cluster set,ਸਮੂਹ ਕਲੱਸਟਰ
coaxial circles,coaxial ਚੱਕਰ
coaxial parabolas,coaxial parabola
coaxial planes,coaxial ਜਹਾਜ਼
coaxial triangles,coaxial ਤਿਕੋਣ
Cobb - Douglas function,ਕੋਬ-ਡਗਲਸ ਫੰਕਸ਼ਨ
coding,"ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ, ਨੋਟੇਸ਼ਨ"
coding of data,ਸਮੱਗਰੀ ਸੰਕੇਤ
co-domain,ਸਹਿ-ਸੂਬਾ
coefficient matrix,ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ
coefficient of correlation,ਸਬੰਧ ਗੁਣਾਂਕ
coefficient of determination,ਨਿਰਧਾਰਨ ਗੁਣਾਂਕ
coefficient of elasticity,ਲਚਕੀਲੇ ਗੁਣਾਂਕ
coefficient of expansion,ਪ੍ਰਸਾਰ ਗੁਣਾਂਕ
coefficient of friction,ਰਗੜ ਗੁਣਾਂਕ
coefficient of linear expansion,ਲੰਬਕਾਰੀ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ
coefficient of regression,ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ
coefficient of surface tension,ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ
coefficient of variation,ਵਿਭਿੰਨਤਾ ਦਾ ਗੁਣਾਂਕ
cofactor,"ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ"
coin throw (coin toss),ਸਿੱਕਾ ਟੌਸ
collection of sample,ਨਮੂਨਾ ਸੰਗ੍ਰਹਿ
collinear,ਸਮਰੇਖਾ
collinearity,ਅਲਾਈਨਮੈਂਟ
column,"ਕਾਲਮ, ਕਾਲਮ"
column equivalence,ਕਾਲਮਨਾਰੀਟੀ
column equivalent,ਕਾਲਮ
column equivalent matrix,ਕਾਲਮ ਮੈਟ੍ਰਿਕਸ
column matrix,ਕਾਲਮ ਮੈਟਰਿਕਸ
column rank,ਕਾਲਮ ਕ੍ਰਮ
column reduced echolon matrix,ਕਾਲਮ ਲੜੀਵਾਰ ਮੈਟ੍ਰਿਕਸ
column vector,ਕਾਲਮ ਵੈਕਟਰ
columnwise,ਕਾਲਮ ਅਨੁਸਾਰ
combined equation,ਸੰਯੁਕਤ ਸਮੀਕਰਨ
common angle,"ਸਾਂਝਾ ਕੋਣ, ਸਾਂਝਾ ਕੋਣ"
common axis,ਆਮ ਧੁਰਾ
common base,"ਸਾਂਝਾ ਅਧਾਰ, ਸਾਂਝਾ ਅਧਾਰ"
common denominator,ਯੂਨੀਵਰਸਲ
common difference,ਆਮ ਅੰਤਰ
common factor,"ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ"
common logarithm,"ਸਧਾਰਨ ਲਘੂਗਣਕ, ਸਧਾਰਨ ਲਘੂਗਣਕ"
common multiple,"ਆਮ ਮਲਟੀਪਲ, ਆਮ"
common ratio,ਆਮ ਅਨੁਪਾਤ
common section,ਇੰਟਰਸੈਕਸ਼ਨ ਧਾਰਾ
common side,ਆਮ ਬਾਂਹ
common tangent,"ਸਾਂਝਾ ਸਪਰਸ਼, ਸਾਂਝਾ ਸਪਰਸ਼"
common term,ਆਮ ਸਥਿਤੀ
commutative law,ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ
commutative property,ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ
commutative rule,ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ
commutative law of addition,ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ
commutative law of multiplication,ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਨਿਯਮ
commutative operation,ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ
commutator group,ਪਰਿਵਰਤਨਸ਼ੀਲ ਸਮੂਹ
commuting of matrices,ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਟਾਂਦਰਾ
compact set,ਸੰਖੇਪ ਸੈੱਟ
comparability,"ਤੁਲਨਾਤਮਕਤਾ, ਤੁਲਨਾਤਮਕਤਾ"
comparision of means,ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ
comparision of percentage,ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ
comparision test,ਤੁਲਨਾ ਟੈਸਟ
compatibility equation,ਇਕਸਾਰ ਸਮੀਕਰਨ
competitive game,ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ
competitive situation,ਮੁਕਾਬਲੇ ਵਾਲੀ ਸਥਿਤੀ
competitive strategy,ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ
compiler,"ਦੁਭਾਸ਼ੀਏ, ਕੰਪਾਈਲਰ"
complementary,ਪੂਰਕ
complementary angle,ਪੂਰਕ ਕੋਣ
complementary event पूरक घटना,ਪੂਰਕ ਘਟਨਾ
complementary factor,ਪੂਰਕ ਕਾਰਕ
complementary function,ਪੂਰਕ ਫੰਕਸ਼ਨ
complementary half space,ਪੂਰਕ ਅੱਧੀ ਆਬਾਦੀ
complementary interval,ਪੂਰਕ ਅੰਤਰਾਲ
complementary set,ਪੂਰਕ ਸੈੱਟ
complementation,"ਪੂਰਕ, ਪੂਰਕ"
complement of a set,ਪੂਰਕ ਸੈੱਟ
complete census,ਸੰਪੂਰਣ ਸਕੋਰ
complete correlation matrix,ਪੂਰਾ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ
complete metric space,ਪੂਰੀ ਸੀਮਾ ਆਬਾਦੀ
complete orthonormal set,ਸੰਪੂਰਣ ਆਮ ਆਰਥੋਗੋਨਲ ਸੈੱਟ
complete quadrangle,ਸੰਪੂਰਣ ਚਤੁਰਭੁਜ
complete quotient,ਸੰਪੂਰਣ ਭਾਗ
complete set,ਪੂਰਾ ਸੈੱਟ
complete solution,ਪੂਰਾ ਹੱਲ
completely randomised design,ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ
complex argument,ਗੁੰਝਲਦਾਰ ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ
complex conjugate,ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ
complex differentiation,ਗੁੰਝਲਦਾਰ ਅੰਤਰ
complex function,ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ
complex integration,ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ
complex matrices,ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ
complex number,ਕੰਪਲੈਕਸ ਨੰਬਰ
complex number field,ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ
complex orthogonal matrix,ਗੁੰਝਲਦਾਰ ਲੰਬਕਾਰੀ ਮੈਟ੍ਰਿਕਸ
complex plane,ਮਿਸ਼ਰਿਤ ਜਹਾਜ਼
complex quantity,ਗੁੰਝਲਦਾਰ ਜੋੜ
complex reciprocal,ਗੁੰਝਲਦਾਰ ਉਲਟ
complex resultant,ਮਿਸ਼ਰਿਤ ਨਤੀਜਾ
complex space,ਗੁੰਝਲਦਾਰ ਆਬਾਦੀ
complex valued function,ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ
complex variable,ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ
componendo and divindendo,ਸਮੀਕਰਨ ਅਨੁਪਾਤ
component,"ਕੰਪੋਨੈਂਟ, ਸੰਬੰਧਿਤ ਕੰਪੋਨੈਂਟ"
component analysis,ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ
component of variance,ਪਰਿਵਰਤਨ ਕਾਰਕ
component of vector,ਵੈਕਟਰ ਕੰਪੋਨੈਂਟ
composite function,ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ
composite hypothesis,ਸੰਯੁਕਤ ਨਜ਼ਰ
composite number,ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ
composite series,ਸੰਯੁਕਤ ਸ਼੍ਰੇਣੀ
composition of vectors,ਵੈਕਟਰ ਸੁਮੇਲ
compound angle,ਮਿਸ਼ਰਤ ਕੋਣ
compound division,ਮਿਸ਼ਰਤ ਭਾਗ
compound fraction,ਮਿਸ਼ਰਤ ਭਾਗ
compound interest,ਮਿਸ਼ਰਿਤ ਵਿਆਜ
compound probability,ਮਿਸ਼ਰਤ ਸੰਭਾਵਨਾ
compressible flow,ਸੰਕੁਚਿਤ ਵਹਾਅ
compression,ਕੰਪਰੈਸ਼ਨ
computation,ਗਣਨਾ
computational formula,ਕੰਪਿਊਟੇਸ਼ਨਲ ਫਾਰਮੂਲਾ
computed value,ਗਣਨਾ ਮੁੱਲ
computer,"ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ (ਮਸ਼ੀਨ), ਕੰਪਿਊਟਰ (ਵਿਅਕਤੀ)"
computer algorithm,ਗਣਨਾ ਐਲਗੋਰਿਦਮ
computer programme,ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮ
computer programming,ਕੰਪਿਊਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
computer simulation,ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਸ਼ਨ
computing,ਗਣਨਾ
concave function,ਅਧਾਰਿਤ ਫੰਕਸ਼ਨ
concave polygon,ਅਵਤਲ ਬਹੁਭੁਜ
concave programming,ਓਰੀਐਂਟਿਡ ਪ੍ਰੋਗਰਾਮਿੰਗ
concentric circles,ਕੇਂਦਰਿਤ ਚੱਕਰ
concentric curves,ਕੇਂਦਰਿਤ ਕਰਵ
concrete form,ਇੱਕ ਅਮੂਰਤ ਸੰਕਲਪ ਨੂੰ ਅਸਲੀ ਸਮਝੋ
concurrency of lines,ਲਾਈਨਾਂ ਦਾ ਸੰਗਮ
concurrent,ਸਮਕਾਲੀ
concurrent forces,ਸਮਕਾਲੀ ਬਲ
conditional density function,ਸ਼ਰਤੀਆ ਘਣਤਾ ਫੰਕਸ਼ਨ
conditional distribution,ਸ਼ਰਤੀਆ ਵੰਡ
conditional expectation,ਪ੍ਰਤਿਬੰਧਿਤ ਉਮੀਦ
conditional mean,ਸ਼ਰਤੀਆ ਮਤਲਬ
conditional probability,ਸ਼ਰਤੀਆ ਸੰਭਾਵਨਾ
condition of collinearity,ਅਨੁਕੂਲਤਾ ਪਾਬੰਦੀ
condition of consistency,ਇਕਸਾਰਤਾ ਪਾਬੰਦੀਆਂ
condition of integrability,ਇਕਸਾਰਤਾ ਪਾਬੰਦੀ
condition of tangency,ਛੂਹ ਪਾਬੰਦੀ
cone,"ਕੋਨ, ਕੋਨ"
confidence interval,ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ
confidence interval estimate,ਵਿਸ਼ਵਾਸ ਅੰਤਰਾਲ ਦਾ ਅਨੁਮਾਨ
confidence limits,ਵਫ਼ਾਦਾਰੀ ਦੀਆਂ ਸੀਮਾਵਾਂ
confidence region,ਵਿਸ਼ਵਾਸ ਜ਼ੋਨ
conflict situation,ਵਿਰੋਧ ਸਥਿਤੀ
confocal conics,confocal ਕੋਨਿਕ
confocal ellipses,confocal ellipsoid
confocal geometry,ਕਨਫੋਕਲ ਜਿਓਮੈਟਰੀ
confocal hyperbolae,confocal ਹਾਈਪਰਬੋਲਾ
confocal hyperboloids,confocal ਹਾਈਪਰਬੋਲਾ
confocal parabola,confocal parabola
confocal paraboloidal cordinates,ਕਨਫੋਕਲ ਪੈਰਾਬੋਲਿਕ ਕੋਆਰਡੀਨੇਟਸ
conformal,"ਸਮਾਨ, ਸਮਾਨ"
conformal mapping,ਕੋਣ ਮੈਪਿੰਗ
congruence,"ਇਕਸਾਰਤਾ, ਦੋ-ਸਮਾਂਤਰ ਰੇਖਾ-ਕੁੱਲ, ਸਮਾਨਤਾ"
congruence of circles,ਦੋ ਸਮਾਨਾਂਤਰ ਚੱਕਰ ਕੁੱਲ
congruent,"ਇਕਸਾਰ, ਵੀ"
congruent matrices,ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ
conic,"ਕੋਨਿਕ, ਕੋਨਿਕ"
conical frustum,ਕੋਨਿਕਲ ਫਰਸਟਮ
conical helix,ਕੋਨਿਕਲ ਕੁੰਡਲਨੀ
conical section,"ਕੋਨਿਕ ਕੱਟ, ਕੋਨਿਕ"
conics,ਕੋਨਿਕ ਗਣਿਤ
conic section,"ਕੋਨ-ਕੱਟ, ਕੋਨ-ਸੈਕਸ਼ਨ"
conjugate,"ਸੰਯੁਕਤ ਹੋਣਾ (v.), ਸੰਯੁਕਤ ਹੋਣਾ (v.)"
conjugate angles,ਸੰਯੁਕਤ ਕੋਣ
conjugate axis,ਸੰਯੁਕਤ ਧੁਰਾ
conjugate complex numbers,ਮਿਸ਼ਰਿਤ ਸੰਖਿਆਵਾਂ
conjugate directions,ਸੰਯੁਕਤ ਦਿਸ਼ਾ
conjugate functions,ਸੰਯੁਕਤ ਫੰਕਸ਼ਨ
conjugate of matrix,ਮੈਟ੍ਰਿਕਸ ਦਾ ਸੰਯੁਕਤ
conjugate permutation,ਸੰਯੁਕਤ ਕ੍ਰਮਵਾਰ
conjugate transpose,ਸੰਯੁਕਤ ਵੇਰੀਏਬਲ
conjuction,"ਯੋਗਾ, ਸੁਮੇਲ"
consecutive,ਲਗਾਤਾਰ
consecutive numbers,ਲਗਾਤਾਰ ਨੰਬਰ
conservation of energy,ਊਰਜਾ ਸੰਭਾਲ
conservation of mass,ਪੁੰਜ ਸੰਭਾਲ
conservative,ਸਰਪ੍ਰਸਤ
consistency,"ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ"
consistency condition,ਇਕਸਾਰਤਾ ਪਾਬੰਦੀਆਂ
consistent estimate,"ਅਨੁਕੂਲ ਅਨੁਮਾਨ, ਉਲਟ ਅਨੁਮਾਨ"
consistent estimator,"ਇਕਸਾਰ ਅਨੁਮਾਨਕ, ਗੈਰ-ਵਿਰੋਧੀ ਅਨੁਮਾਨ ਲਗਾਉਣ ਵਾਲਾ"
consistent statistic,"ਗੈਰ-ਵਿਰੋਧੀ ਨਮੂਨਾ, ਅਨੁਕੂਲ ਨਮੂਨਾ"
consistent system,"ਅਨੁਕੂਲ ਇਕਾਈਆਂ, ਗੈਰ-ਵਿਰੋਧੀ ਇਕਾਈਆਂ"
consol,ਕੰਸੋਲ
constant,"ਸਥਿਰ, ਸਥਿਰ, ਸਥਿਰ, ਅਚੱਲ, ਨਾ ਬਦਲਣ ਵਾਲਾ, ਇਕਸਾਰ"
constant acceleration,ਇਕਸਾਰ ਪ੍ਰਵੇਗ
constant function,ਨਿਰੰਤਰ ਫੰਕਸ਼ਨ
constant of gravity,ਗੰਭੀਰਤਾ ਬਿੰਦੂ
constant of integration,ਏਕੀਕਰਣ ਸਥਿਰ
constant of proportionality,ਅਨੁਪਾਤਕ ਸਥਿਰਤਾ
constant parameter,ਸਥਿਰ ਪੈਰਾਮੀਟਰ
constant polynomial,ਨਿਰੰਤਰ ਬਹੁਪਦ
constant proportion,ਸਥਿਰ ਅਨੁਪਾਤ
constant speed,ਇਕਸਾਰ ਚਾਲ
constant term,ਨਿਰੰਤਰ ਮਿਆਦ
constant velocity,ਇਕਸਾਰ ਗਤੀ
constitutive equation,ਸਿਰਜਣਹਾਰ ਦੇ ਸਮੀਕਰਨ
constraint,ਪਾਬੰਦੀ
construct,"ਬਣਾਉਣ ਲਈ, ਬਣਾਉਣ ਲਈ"
construction,ਗਠਨ
consumer preference,ਖਪਤਕਾਰਾਂ ਦੀਆਂ ਤਰਜੀਹਾਂ
consumption function,ਖਪਤ ਫੰਕਸ਼ਨ
contact angle,ਸਪਰਸ਼ ਕੋਣ
contact point,ਸੰਪਰਕ ਬਿੰਦੂ
contained in,ਸ਼ਾਮਿਲ ਹੈ
contingency table,ਮਾਨਤਾ ਸਾਰਣੀ
continuum mechanics,ਨਿਰੰਤਰ ਮਕੈਨਿਕਸ
continued fraction,ਵੱਖ-ਵੱਖ ਵਿੱਤ
continued product,ਵਿੱਤ ਉਤਪਾਦ
continuity,"ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ"
continuity of function,ਫੰਕਸ਼ਨਾਂ ਦੀ ਨਿਰੰਤਰਤਾ
continuity test,ਲਗਾਤਾਰ ਟੈਸਟ
continuous,"ਨਿਰੰਤਰ, ਅਟੁੱਟ, ਅਟੁੱਟ, ਨਿਰੰਤਰ, ਨਿਰੰਤਰ"
continuous derivative,ਲਗਾਤਾਰ ਡੈਰੀਵੇਟਿਵ
continuous distribution,ਲਗਾਤਾਰ ਵੰਡ
continuous from above,ਉਪਰ ਲਗਾਤਾਰ
continuous function,ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ
continuously differentiable,ਲਗਾਤਾਰ ਵੱਖਰਾ
continuous map,ਲਗਾਤਾਰ ਨਕਸ਼ਾ
continuous mapping,ਲਗਾਤਾਰ ਮੈਪਿੰਗ
continuous probability density function,ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਘਣਤਾ ਫੰਕਸ਼ਨ
continuous probability distribution,ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਵੰਡ
continuous random variable,ਨਿਰੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
continuous sample space,ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ
continuous variable,ਲਗਾਤਾਰ ਵੇਰੀਏਬਲ
continuous wave,ਲਗਾਤਾਰ ਲਹਿਰ
continuum,"ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ"
continuum hypothesis (= continuum axiom),continuum axiom
continuum of real numbers (= set of real numbers),ਅਸਲ-ਨੰਬਰ ਸੈੱਟ
continuum theory,ਨਿਰੰਤਰ ਸਿਧਾਂਤ
contour integration,ਕੰਟੋਰ ਏਕੀਕਰਣ
contraction mapping,ਸੰਕੁਚਨ ਮੈਪਿੰਗ
contradiction,ਵਿਰੋਧ
contravariant,ਪ੍ਰਤੀਬਿੰਬ
control,ਕੰਟਰੋਲ
control chart,ਕੰਟਰੋਲ ਚਾਰਟ
control chart for averages,ਮੱਧਮਾਨ ਦਾ ਕੰਟਰੋਲ ਚਾਰਟ
control chart for defects,ਨੁਕਸ ਦਾ ਕੰਟਰੋਲ
control chart for ranges,ਇਮਾਰਤ ਦਾ ਕੰਟਰੋਲ
control chart for variables,ਵੇਰੀਏਬਲ ਦਾ ਕੰਟਰੋਲ
converge,"ਕਨਵਰਜ ਕਰਨਾ, ਕਨਵਰਜ ਕਰਨਾ"
convergence in mean,ਕਨਵਰਜੈਂਸ ਦਾ ਮਤਲਬ ਹੈ
convergence in mean square,ਵਰਗ ਮਤਲਬ ਕਨਵਰਜੈਂਸ
convergence in probability,ਸੰਭਾਵਨਾ ਵਿੱਚ ਕਨਵਰਜੈਂਸ
convergence limit,ਕਨਵਰਜੈਂਸ ਸੀਮਾ
convergence radius,ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ
convergence region,ਕਨਵਰਜੈਂਸ ਖੇਤਰ
convergent,"ਕਨਵਰਜ (ਵਰ.), ਕਨਵਰਜ (ਐਨ.)"
convergent sequence,ਕਨਵਰਜੈਂਟ ਕ੍ਰਮ
convergent series,ਕਨਵਰਜੈਂਟ ਲੜੀ
converse,"ਉਲਟ, ਉਲਟ"
conversely,"ਇਸ ਦੇ ਉਲਟ, ਵਿਤ੍ਯਾਸਨੇ"
conversion fraction,ਪਰਿਵਰਤਨ ਅੰਸ਼
conversion table,ਪਰਿਵਰਤਨ ਸਾਰਣੀ
convex,ਦੂਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
convex body,ਸਰੀਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
convex combination,ਉਲਟ ਸੁਮੇਲ
convex cover (=convex hull),ਸਾਹਮਣਾ ਕਵਰ
convex function,deviant ਫੰਕਸ਼ਨ
convex linear combinations,ਰੇਖਿਕ ਸੰਚਵ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
convex linear programming,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
convex metric space,ਦੂਰੀ ਦੀ ਆਬਾਦੀ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
convex polyhedron,ਪੋਲੀਹੇਡਰੋਨ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
convex programming,ਪ੍ਰੋਗਰਾਮਿੰਗ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
convex region,ਸਾਹਮਣਾ ਖੇਤਰ
convex set,ਸਾਹਮਣਾ ਸੈੱਟ
convolution,ਸੰਚਾਲਨ
convolution integral,ਕਨਵਰਜੈਂਸ ਅਟੁੱਟ
convolution theorem (= faltung theorem),ਕੰਪਰੈਸ਼ਨ ਥਿਊਰਮ
coordinate,"ਤਾਲਮੇਲ, ਤਾਲਮੇਲ, ਸਹਿਭਾਗ"
coordinate axis,ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ
coordinate geometry,ਤਾਲਮੇਲ ਜਿਓਮੈਟਰੀ
coordinate plane,ਤਾਲਮੇਲ ਜਹਾਜ਼
coordinates,ਕੋਆਰਡੀਨੇਟਸ
coordinate system,"ਤਾਲਮੇਲ ਪ੍ਰਣਾਲੀ, ਹਦਾਇਤ ਪ੍ਰਣਾਲੀ"
Copernican system,copernicus-ਸਰੀਰ
Coplanar,ਪਲੈਨਰ
coplanar forces,coplanar ਫੋਰਸ
coplanarity,ਸਮਤਲਤਾ
coprime numbers,ਪ੍ਰਮੁਖ ਸੰਖਿਆ
correction factor,"ਸੁਧਾਰ ਗੁਣਕ, ਸੁਧਾਰ ਗੁਣਕ"
correct solution,ਸਹੀ ਹੱਲ
correlation,ਸਹਿ - ਸਬੰਧ
correlation coefficient,ਸਬੰਧ ਗੁਣਾਂਕ
correlation diagram,ਸਬੰਧ ਚਿੱਤਰ
correlation function,ਸਬੰਧ ਫੰਕਸ਼ਨ
correlation matrix,"ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ, ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ"
correlation ratio,ਸਬੰਧ ਅਨੁਪਾਤ
correlogram,ਸਬੰਧ ਚਿੱਤਰ
correlogram analysis,ਸਬੰਧ-ਤਸਵੀਰ ਵਿਸ਼ਲੇਸ਼ਣ
correspond,"ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ"
correspondence principle,ਇਕਸਾਰਤਾ ਨਿਯਮ
corresponding angle,ਅਨੁਸਾਰੀ ਕੋਣ
corresponding side,ਅਨੁਕੂਲ ਪਾਸੇ
coset,ਸੈੱਟ
cosine,"cosine, cotizya"
cosine law,cosines ਨਿਯਮ
cost analysis,ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ
cost maximization,ਲਾਗਤ ਵੱਧ ਤੋਂ ਵੱਧ
countability axiom,ਗਿਣਨਯੋਗਤਾ ਦਾ ਧੁਰਾ
countable,ਗਿਣਨਯੋਗ
countable additivity,ਗਿਣਨਯੋਗ ਜੋੜ
countable base,ਗਿਣਨਯੋਗ ਅਧਾਰ
countable basis,ਗਿਣਨਯੋਗ ਅਧਾਰ
countable set,ਗਿਣਨਯੋਗ ਸੈੱਟ
countably infinite,ਅਣਗਿਣਤ ਅਨੰਤ
counter,"ਕੈਲਕੁਲੇਟਰ, ਪੈਨਲ, ਕਾਊਂਟਰ"
counter clockwise,ਉਲਟ ਘੜੀ ਦੀ ਬਰਬਾਦੀ
counter example,ਵਿਰੋਧੀ ਉਦਾਹਰਨ
covariance,ਸਹਿਵਿਹਾਰ
covariance law,ਸਹਿਪ੍ਰਸਤੀ ਨਿਯਮ
covariance matrix,ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ
covariance method,ਸਹਿਵਿਹਾਰ ਵਿਧੀ
covariance technique,ਸਹਿਪ੍ਰਸਤੀ ਵਿਧੀ
Cramer's rule,ਕ੍ਰੈਮਰ ਦਾ ਕਾਨੂੰਨ
Cramer-Rao inequality,ਕ੍ਰੇਮਰ-ਰਾਓ ਅਸਮਾਨਤਾ
criterion function (=objective function),ਉਦੇਸ਼ ਫੰਕਸ਼ਨ
critical angle,ਨਾਜ਼ੁਕ ਕੋਣ
critical point,ਨਾਜ਼ੁਕ ਬਿੰਦੂ
critical point of function,ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ
critical value,ਨਾਜ਼ੁਕ ਮੁੱਲ
critical velocity,ਨਾਜ਼ੁਕ ਗਤੀ
cross correlation function,ਉਲਟ ਸਬੰਧ ਫੰਕਸ਼ਨ
cross product,"ਵੈਕਟਰ-ਉਤਪਾਦ, ਵੈਕਟਰ-ਉਤਪਾਦ"
cross ratio,ਥੰਡਰਬੋਲਟ ਅਨੁਪਾਤ
