Bengali,Odiya
"1. ব্যাচ সিস্টেম, 2. ক্যাটাপল্ট সিস্টেম","1. ବ୍ୟାଚ୍ ସିଷ୍ଟମ୍, 2 କାଟାପଲ୍ଟ ସିଷ୍ଟମ୍ |"
বউড,baud
বড হার,ବାଉଡ୍ ହାର
মরীচি মরীচি,ବିମ୍ ବିମ୍ |
"1. নির্দেশিকা, 2. ব্যাচ চিহ্ন","1. ନିର୍ଦ୍ଦେଶାବଳୀ, ୨ ବ୍ୟାଚ୍ ମାର୍କ"
দ্বিমুখী যোগাযোগ,ଦ୍ୱି-ଦିଗୀୟ ଯୋଗାଯୋଗ |
সরাসরি লিঙ্ক,ସିଧାସଳଖ ଲିଙ୍କ୍ |
বাইনারি কোড,ବାଇନାରୀ କୋଡ୍ |
বাইনারি সংখ্যা,ବାଇନାରୀ ସଂଖ୍ୟା
বাইনারি ইনভেস্টমেন্ট আউটপুট সিস্টেম (BIOS),ବାଇନାରୀ ନିବେଶ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ (BIOS)
বাইনারি সংখ্যা,ବାଇନାରୀ ସଂଖ୍ୟା
বাইনারি অপারেটর,ବାଇନାରୀ ଅପରେଟର୍ |
বাইনারি সম্পর্ক,ବାଇନାରୀ ସମ୍ପର୍କ |
বাইনারি অনুসন্ধান,ବାଇନାରୀ ସନ୍ଧାନ |
বাইনারি এক্সপ্লোরেশন ট্রি (বিএসটি),ବାଇନାରୀ ଏକ୍ସପ୍ଲୋର୍ସନ୍ ଟ୍ରି (BST)
"1. বাইনারি ট্রান্সফার ট্রি, 2. বাইনারি স্থানান্তর","1. ବାଇନାରୀ ସ୍ଥାନାନ୍ତର ବୃକ୍ଷ, 2 ବାଇନାରୀ ସ୍ଥାନାନ୍ତର |"
বাইনারি গাছ,ବାଇନାରୀ ଗଛ |
"1. বাইপোলার মেমরি, 2. বাইপোলার মেমরি","1. ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି, ୨। ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି"
"1. জন্ম ও মৃত্যু মডেল, 2. জন্ম মৃত্যু মডেল","1. ଜନ୍ମ ଏବଂ ମୃତ୍ୟୁ ମଡେଲ୍, ୨। ଜନ୍ମ ମୃତ୍ୟୁ ମଡେଲ |"
জন্ম মৃত্যু প্রক্রিয়া,ଜନ୍ମ ମୃତ୍ୟୁ ପ୍ରକ୍ରିୟା |
"1. ডুয়েক, 2। বিট","1. ଡୁକ୍, ୨ ବିଟ୍"
বিট দোষ,ବିଟ୍ ଦୋଷ |
বিট মানচিত্র,ବିଟ୍ ମାନଚିତ୍ର
"1. বিট, 2। মানচিত্র, 3. পিক্সেল (BMP)","1. ବିଟ୍, 2 ମାନଚିତ୍ର, 3 ପିକ୍ସେଲ (BMP)"
"1. বিট ম্যাট্রিক্স, 2. বিট টেবিল","1. ବିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ, 2 ବିଟ୍ ଟେବୁଲ୍ |"
বিট প্যাটার্ন,ବିଟ୍ ପ୍ୟାଟର୍ |
বিট অবস্থান,ବିଟ୍ ସ୍ଥିତି |
"1. বিট রেট, 2. বিট হার","1. ବିଟ୍ ହାର, ୨ ବିଟ୍ ହାର"
চোখ বেঁধে পরীক্ষা,ଦୃଷ୍ଟିହୀନ ପରୀକ୍ଷା |
শিমার,ଶିମର୍
ব্লক,ବ୍ଲକ
"1. ব্লক ক্যাশে, 2. ব্লক ক্যাশে / খণ্ড মেমরি","1. କ୍ୟାଚ୍ ଅବରୋଧ କରନ୍ତୁ, 2. କ୍ୟାଚ୍ / ଖଣ୍ଡ ମେମୋରୀକୁ ଅବରୋଧ କରନ୍ତୁ |"
ব্লক প্রোব,ଅନୁସନ୍ଧାନକୁ ଅବରୋଧ କରନ୍ତୁ |
ভলিউম কপি,ଭଲ୍ୟୁମ୍ କପି
ব্লক ডায়াগ্রাম,ବ୍ଲକ ଚିତ୍ର
"1. ব্লক করা নেটওয়ার্ক, 2. ব্লক করা নেটওয়ার্ক","1. ଅବରୋଧିତ ନେଟୱାର୍କ, 2. ଅବରୋଧିତ ନେଟୱାର୍କ |"
বোর্ড,ବୋର୍ଡ |
পৃষ্ঠা মেমরি,ପୃଷ୍ଠା ସ୍ମୃତି
বুলিয়ান বীজগণিত,ବୁଲିଅନ୍ ବୀଜ ବିବେଚନା |
বুলিয়ান সম্পর্ক,ବୁଲିଅନ୍ ସମ୍ପର୍କ |
বুট পার্টিশন,ବୁଟ ବିଭାଜନ
বুট strapping,ବୁଟ ଷ୍ଟ୍ରାପିଂ
1. বুটস্ট্র্যাপ লোডার,1. ବୁଟଷ୍ଟ୍ରାପ୍ ଲୋଡର୍ |
"1.ব্রিজ, 2.ব্রিজ","1. ବ୍ରିଜ୍, 2. ବ୍ରିଜ୍"
ব্রডব্যান্ড নেটওয়ার্ক,ବ୍ରଡବ୍ୟାଣ୍ଡ ନେଟୱାର୍କ |
সম্প্রচার,ପ୍ରସାରଣ
রেডিও সম্প্রচার,ରେଡିଓ ପ୍ରସାରଣ |
(নেট) ভিন্নতা,(ନେଟ୍) ଭିନ୍ନତା |
(net) vicar,(ନେଟ୍) ଭିକାର୍ |
বি-ট্রু,ବି-ଟ୍ରୁ |
"1.বুদবুদ মেমরি, 2.বাবল মেমরি","1. ବବୁଲ୍ ମେମୋରୀ, 2. ବବୁଲ୍ ମେମୋରୀ |"
বুদবুদ সাজানোর,ବବୁଲ୍ ସର୍ଟ୍ |
"1.বালতি, 2.বালতি","1. ବକେଟ୍, 2. ବକେଟ୍"
"1. ভ্রাতৃত্ব ব্যবস্থা, 2. বড় সিস্টেম","1. ଭ୍ରାତୃତ୍ୱ ବ୍ୟବସ୍ଥା, 2. ବିଗ୍ ସିଷ୍ଟମ୍ |"
বাজেট কার্যকর নিয়ন্ত্রণ,ପ୍ରଭାବଶାଳୀ ବଜେଟ୍ ନିୟନ୍ତ୍ରଣ |
বাফার,ବଫର୍
ঘাটতি,ଅଭାବ
যথেষ্ট,ଯଥେଷ୍ଟ
"1. অষ্ট ব্যাঙ্ক, 2. বিট (আট বিট)","1. ଅଷ୍ଟା ଭିଆଙ୍କ, ୨ ବିଟ୍ (ଆଠ ବିଟ୍)"
বাইট কোড,ବାଇଟ୍ କୋଡ୍ |
সি (কম্পিউটার ভাষা),C (କମ୍ପ୍ୟୁଟର ଭାଷା)
"1.C প্লাস প্লাস, 2.C++ (কম্পিউটার ভাষা)","1.C ପ୍ଲସ୍ ପ୍ଲସ୍, 2.C ++ (କମ୍ପ୍ୟୁଟର ଭାଷା)"
"1.নগদ, 2. দ্রুত, 3. দ্রুত","1. କ୍ୟାଶ୍, 2 ଦ୍ରୁତ, 3. ଜଳଖିଆ |"
"1.ক্যাশ বাফার, 2.মেমরি বাফার","1. କ୍ୟାଚ୍ ବଫର୍, 2. ମେମୋରୀ ବଫର୍ |"
"1.ক্যাশ মেমরি, 2.ক্যাশ মেমরি, 3.ফাস্ট মেমরি","1. କ୍ୟାଚ୍ ମେମୋରୀ, 2. କ୍ୟାଚ୍ ମେମୋରୀ, 3.ଫାଷ୍ଟ ମେମୋରୀ |"
গণনা,ଗଣନା
"1.ক্যালকুলেটর, 2.ক্যালকুলেটর","1. କାଲକୁଲେଟର, 2. କାଲକୁଲେଟର"
"1.ক্যালকুলেটর চিপ,2. ক্যালকুলেটর চিপ","1. କାଲକୁଲେଟର ଚିପ୍, 2 କାଲକୁଲେଟର ଚିପ୍"
আহ্বান করুন,ଆହ୍ୱାନ କରନ୍ତୁ |
নাম কল,ନାମ କଲ୍
রেফারেন্স কল,ରେଫରେନ୍ସ କଲ୍
সম্মান কল,ସମ୍ମାନ କଲ୍
পরিবর্তনশীল কল,ଭେରିଏବଲ୍ କଲ୍
আমন্ত্রণ গেট,ନିମନ୍ତ୍ରଣ ଫାଟକ |
"1. বাতিল, 2. বাতিল","1. ବାତିଲ୍, 2. ବାତିଲ୍"
প্রত্যাহার বোতাম,ପ୍ରତ୍ୟାହାର ବଟନ୍ |
"1. নির্ধারিত, 2. ক্যানোনিকাল","1. ନିର୍ଦ୍ଦିଷ୍ଟ, 2 କାନୋନିକାଲ୍ |"
ক্যানোনিকাল ফর্ম,କାନୋନିକାଲ୍ ଫର୍ମ |
ক্ষমতা,ଦକ୍ଷତା
ক্ষমতা তালিকা,କ୍ଷମତା ତାଲିକା |
"1. সক্ষমতা, 2. ধারণ","1. ସାମର୍ଥ୍ୟ, 2 ଧରିବା"
ক্যাপ লক কী,କ୍ୟାପ୍ ଲକ୍ କୀ |
"1.কার্ড, 2. শীট","1. କାର୍ଡ, 2 ସିଟ୍ |"
কার্ড পাঠক,କାର୍ଡ ରିଡର୍ |
বিশিষ্টতা,ପ୍ରସିଦ୍ଧି
বাহক,ବାହକ
ক্যারিয়ার ব্যান্ড,ବାହକ ବ୍ୟାଣ୍ଡ |
ক্যারিয়ার লোড,ବାହକ ଭାର
ক্যারিয়ার সংকেত,ବାହକ ସଙ୍କେତ
ক্যারিয়ার তরঙ্গ,ବାହକ ତରଙ୍ଗ |
অর্জন,ହାସଲ ହୋଇଛି |
স্কোর অর্জিত,ସ୍କୋର ହାସଲ ହୋଇଛି |
পতাকা অর্জন,ପତାକା ହାସଲ କରିଛି |
"1.কারটিজ ডিস্ক, 2.কারটিজ ডিস্ক","1. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ, 2. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ |"
"1. ক্যাসকেড, 2. ক্যাসকেড","1. କ୍ୟାସକେଡ୍, 2. କ୍ୟାସକେଡ୍ |"
মামলা,ମାମଲା
ক্যাথোড-রে-টিউব (সিআরটি),କ୍ୟାଥୋଡ୍-ରେ-ଟ୍ୟୁବ୍ (CRT)
ক্যাথোড রে টিউব (CRT) ক্যাথোড রে টিউব,କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ (CRT) କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ |
সিডি রম ডিস্ক ড্রাইভ,ସିଡି ରୋମ୍ ଡିସ୍କ ଡ୍ରାଇଭ୍ |
সেল,କକ୍ଷ
সেল অ্যানিমেশন,ସେଲ୍ ଆନିମେସନ୍ |
মোবাইল ফোন,ସେଲୁଲାର୍ ଫୋନ୍ |
"1. কেন্দ্রীয় স্মৃতি, 2. কেন্দ্রীয় স্মৃতি","1. କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି, ୨। କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି"
কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট (CPU),କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ (CPU)
কেন্দ্রীভূত ব্যবস্থা,କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ |
প্রমাণীকৃত টেপ,ପ୍ରାମାଣିକ ଟେପ୍ |
চেইন,ଶୃଙ୍ଖଳା |
"1.সিরিজ ডেটা, 2.সিরিজ কন্টেন্ট","1.series ଡାଟା, 2.series ବିଷୟବସ୍ତୁ |"
চেইন লিঙ্ক,ଶୃଙ୍ଖଳା ଲିଙ୍କ୍ |
চেইনিং,ଶିକୁଳି
"1.চ্যানেল, 2.চ্যানেল","1. ଚ୍ୟାନେଲ, 2. ଚ୍ୟାନେଲ"
"1.চ্যানেল ব্যস্ত টোন, 2.চ্যানেল ব্যস্ত টোন","1. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର, 2. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର |"
"1.চ্যানেল ক্ষমতা, 2.চ্যানেল ক্ষমতা","1. ଚାନେଲ୍ କ୍ଷମତା, 2. ଚାନେଲ୍ କ୍ଷମତା |"
"1.চ্যানেল কন্ট্রোলার, 2.চ্যানেল কন্ট্রোলার","1. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ, 2. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ |"
"1. চ্যানেল ত্রুটি, 2. চ্যানেল ত্রুটি৷","1. ଚ୍ୟାନେଲ୍ ତ୍ରୁଟି, 2. ଚାନେଲ୍ ତ୍ରୁଟି |"
"1.চ্যানেল প্রোগ্রাম, 2.চ্যানেল প্রোগ্রাম","1. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ |"
"1.চ্যানেল নির্ভরযোগ্যতা, 2.চ্যানেল নির্ভরযোগ্যতা","1. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା, 2. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |"
"1.চ্যানেল সেট, 2.চ্যানেল সেট","1. ଚାନେଲ୍ ସେଟ୍, 2. ଚାନେଲ୍ ସେଟ୍ |"
প্রতীক,ପ୍ରତୀକ
"1. অক্ষর কোড, 2. অক্ষর কোড","1. ଅକ୍ଷର କୋଡ୍, 2 ବର୍ଣ୍ଣ କୋଡ୍"
অক্ষর কী,ବର୍ଣ୍ଣ ଚାବି
চরিত্র পাঠক,ବର୍ଣ୍ଣ ପାଠକ
"1. প্রতীকের আকার, 2. প্রতীকের আকার","1. ପ୍ରତୀକ ଆକାର, 2. ପ୍ରତୀକ ଆକାର |"
সচিত্র,ଚିତ୍ରଣ
"1.চ্যাসিস, 2.চ্যাসিস","1. ଚାସିସ୍, 2. ଚାସିସ୍"
বিট চেক,ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
চেক পয়েন্ট,ଯାଞ୍ଚ ପଏଣ୍ଟଗୁଡିକ |
মোট চেক,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
চেক শব্দ,ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |
চিপ,ଚିପ୍
চিপ সেট,ଚିପ୍ ସେଟ୍ |
"1. চয়ন করুন, 2. চয়ন করুন৷","1. ବାଛନ୍ତୁ, 2. ବାଛନ୍ତୁ |"
বর্ণানুক্রমিকভাবে,ବର୍ଣ୍ଣାନୁକ୍ରମିକ
"1.সফর, 2. শূন্য, 3. নাবিক","1. ସଫର, ୨ ଶୂନ, 3 ସମୁଦ୍ରକୂଳ"
সার্কিট,ସର୍କିଟ
চেনাশোনা তালিকা,ବୃତ୍ତ ତାଲିକା |
সেরেস,ସେରେସ୍
উল্লেখ,ଉଲ୍ଲେଖ କରନ୍ତୁ |
"1.শ্রেণী, 2.শ্রেণী","1.category, 2.category"
ক্লাস পরিবর্তনশীল,କ୍ଲାସ୍ ଭେରିଏବଲ୍ |
শ্রেণীবিভাগ,ବର୍ଗୀକରଣ
স্ক্যাভেঞ্জিং,scavenging
পরিষ্কার এলাকা,ଖାଲି ସ୍ଥାନ
"1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন","1. ସିଷ୍ଟମ୍ ସଫା କର, 2. ଚ୍ୟାନେଲ୍ ସଫା କର |"
চাপুন,ଦବାନ୍ତୁ |
"1. গ্রাহক, 2. ক্লায়েন্ট","1. ଗ୍ରାହକ, 2 କ୍ଲାଏଣ୍ଟ"
"1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার","1. କ୍ଲାଏଣ୍ଟ ସର୍ଭର, 2. କ୍ଲାଏଣ୍ଟ ସର୍ଭର |"
গ্রাহক স্টাব,ଗ୍ରାହକ ଷ୍ଟବ୍ |
কর্তন,କାଟିବା
শিয়ারিং আর্ট লাইব্রেরি,କଳା ଲାଇବ୍ରେରୀ କାଟିବା |
ক্লিপ বোর্ড,କ୍ଲିପ୍ ବୋର୍ଡ |
ক্লিপার,କ୍ଲିପର୍
ক্লিপার চিপ,କ୍ଲିପର୍ ଚିପ୍ |
উপদল,ଦଳ
"1.ঘড়ি, 2. ক্যালাড","1. ୱାଚ୍, 2 କାଲାଡ |"
ঘড়ি চক্র,ଘଣ୍ଟା ଚକ୍ର |
ঘড়ি ফ্রিকোয়েন্সি,ଘଣ୍ଟା ଆବୃତ୍ତି
কালাদ হার্ডওয়্যার,କାଲାଡ୍ ହାର୍ଡୱେର୍ |
কালাদ স্প্যান্ড,କାଲାଡ୍ ସ୍ପାନ୍ |
ঘরির গতি,ଘଣ୍ଟା ଗତି
সময় সিঙ্ক্রোনাইজেশন,ସମୟ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |
ঘড়ির টিক টিক,ଘଣ୍ଟା ଟିକ୍ |
ক্লোন,କ୍ଲୋନ୍ |
বন্ধ,ବନ୍ଦ
ক্লোজড সার্কিট টিভি (সিসিটিভি),ବନ୍ଦ ସର୍କିଟ ଟିଭି | (CCTV)
বর্ণনা,ବର୍ଣ୍ଣନା
"1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং","1. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ, 2. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ |"
গুচ্ছ,ଗୁଣ୍ଡ |
"1.কভারড কার্ড, 2. প্রলিপ্ত শীট","1. ଆଚ୍ଛାଦିତ କାର୍ଡ, 2 ଆଚ୍ଛାଦିତ ସିଟ୍ |"
লেপা কাগজ,ଆବୃତ କାଗଜ |
সমাক্ষীয়,ସମବାୟ
সমাক্ষ তারের,ସମବାୟ କେବୁଲ୍ |
কোডাসিল,କୋଡାସିଲ୍ |
"1.কোড, 2.কোড","1. କୋଡ୍, 2. କୋଡ୍"
"1. কোড জেনারেটর, 2. উৎপাদকের কোড","1. କୋଡ୍ ଜେନେରେଟର, 2 କୋଡ୍ ଜେନେରେଟର"
কোড পৃষ্ঠা,କୋଡ୍ ପୃଷ୍ଠା |
"1.কোড শব্দ, 2.কোড শব্দ","1. କୋଡ୍ ଶବ୍ଦ, 2. କୋଡ୍ ଶବ୍ଦ |"
"1.কোডার, 2.কোডার","1. କୋଡର୍, 2. କୋଡର୍"
"1. এনকোডিং পরীক্ষা, 2. কোডিং পরীক্ষা","1. ଏନକୋଡିଂ ପରୀକ୍ଷା, 2. କୋଡିଂ ପରୀକ୍ଷା |"
এনকোডিং ফর্ম,ଏନକୋଡିଂ ଫର୍ମ |
"1. এনকোডিং শীট, 2. কোডিং শীট","1. ଏନକୋଡିଂ ସିଟ୍, 2. କୋଡିଂ ସିଟ୍ |"
গুণাঙ্ক,ଗୁଣବତ୍ତା
সংহতি,ମିଳନ
"1.কোল্ড বুট, 2.কোল্ড স্টার্ট","1. କୋଲ୍ଡ ବୁଟ୍, 2. କୋଲ୍ଡ ଷ୍ଟାର୍ଟ |"
ঠান্ডা শুরু,ଥଣ୍ଡା ଆରମ୍ଭ
সাহায্য,ସାହାଯ୍ୟ
পতন,ଭୁଶୁଡ଼ିବା
"1.সংগঠন, 2.সংযুক্তি","1. ସଂଯୋଜନା, 2.concatenate"
"1. ইন্ডেক্সড টেপ, 2. কলেট টেপ","1. ଇଣ୍ଡେକ୍ସଡ୍ ଟେପ୍, 2 କ୍ୟାଲେଟ୍ ଟେପ୍ |"
