Malayalam,Telugu
ബാൻഡ് പാസ് ഫിൽട്ടർ,బ్యాండ్ పాస్ ఫిల్టర్
ബാൻഡ് സെലക്ടർ,బ్యాండ్ సెలెక్టర్
ബാൻഡ് വിഭജനം,బ్యాండ్ విభజన
ബാൻഡ് നിർത്തുക ഫിൽട്ടർ,బ్యాండ్ స్టాప్ ఫిల్టర్
ബാൻഡ് സ്വിച്ച്,బ్యాండ్ స్విచ్
ബാൻഡ് ട്യൂറിംഗ്,బ్యాండ్ ట్యూనింగ్
ബാൻഡ്വിഡ്ത്ത്,బ్యాండ్‌విడ్త్
ബാർ,బార్
ബാർ കോഡ്,బార్ కోడ్
ബാർബെ ഡാറ്റ,బార్ డేటా
നഗ്നമായ ബാൻഡ്,బేర్ బ్యాండ్
നഗ്നമായ വിളക്ക്,బేర్ లాంప్
കളപ്പുര വാതിൽ,బార్న్ డోర్
അടിസ്ഥാന ബാൻഡ്,బేస్ బ్యాండ్
അടിസ്ഥാന ബാൻഡ് സിഗ്നൽ,బేస్ బ్యాండ్ సిగ్నల్
അടിസ്ഥാന ബാൻഡ് സംവിധാനം,బేస్ బ్యాండ్ వ్యవస్థ
അടിസ്ഥാന ബ്ര .സർ,బేస్ బ్రౌజర్
അടിസ്ഥാന ശേഖരണ ജംഗ്ഷൻ,బేస్ కలెక్టర్ జంక్షన్
അടിസ്ഥാന ഇൻസുലേറ്റർ,బేస్ ఇన్సులేటర్
ബാസ്,బాస్
ബാസ് നഷ്ടപരിഹാരം,బాస్ పరిహారం
ബാസ് ഉച്ചഭാഷിണി (വൂഫർ),బాస్ లౌడ్‌స్పీకర్ (వూఫర్)
ബാച്ച് സ്കാനിംഗ്,బ్యాచ్ స్కానింగ్
ബാറ്ററി ചാർജിംഗ്,బ్యాటరీ ఛార్జింగ్
രശ്മി,బీమ్
അടിക്കുക,బీట్
ബീറ്റ് ഫ്രീക്വൻസി ഓസ്സിലേറ്റർ,బీట్ ఫ్రీక్వెన్సీ ఓసిలేటర్
കാല്,బెల్
പക്ഷപാതം,బయాస్
ബയ്യ്സ് സർക്യൂട്ട്,బయాస్ సర్క్యూట్
പക്ഷപാതം,బయాస్ ఫ్రీక్వెన్సీ
ബിയാസ് വോൾട്ടേജ്,బయాస్ వోల్టేజ్
മുന്നോട്ടുള്ള ദിശയിൽ പക്ഷപാതപരമാണ്,ఫార్వర్డ్ దిశలో పక్షపాతం
ദ്വിദിശ മൈക്രോഫോൺ,ద్వి-దిశాత్మక మైక్రోఫోన్
ബിൽബോർഡ്,బిల్‌బోర్డ్
ബിൽബോർഡ് അപ്ലിക്കേഷൻ,బిల్‌బోర్డ్ అప్లికేషన్
ദ്വി-മെറ്റാലിക് ഘടകം,ద్వి-మెటాలిక్ మూలకం
ബൈനറി,బైనరీ
ബൈനറി കോഡ് ചെയ്ത ദശാംശ,బైనరీ కోడెడ్ దశాంశం
ബൈനറി അക്ക (ബിറ്റ്),బైనరీ అంకెలు
ബൈനറി നമ്പർ,బైనరీ సంఖ్య
ബിനാറൽ കേൾവി,బైనరల్ హియరింగ్
ബൈനോക്കുലർ,బైనాక్యులర్
ബയോമെട്രിക്,బయోమెట్రిక్
ബൈപോളാർ ട്രാൻസിസ്റ്റർ,బైపోలార్ ట్రాన్సిస్టర్
ബിറ്റ് വിഹിതം,బిట్ కేటాయింపు
ബിറ്റ് നിരക്ക്,బిట్ రేటు
ബ്ലാക്ക് & വൈറ്റ് ടിവി,బ్లాక్ & వైట్ టీవీ
ശൂനമായ,ఖాళీ
ശൂന്യമായ ഇടവേള,ఖాళీ విరామం
ശൂന്യമായ നില,బ్లాంకింగ్ స్థాయి
രക്തസ്രാവം പ്രതിരോധം,బ్లీడర్ రెసిస్టెన్స్
ക്യാമറ നീക്കം ചെയ്തു,బ్లింపెడ్ కెమెరా
അന്ധമായ തിളക്കം,బ్లైండింగ్ గ్లేర్
കണ്ണുചിമ്മുക,బ్లింక్
കണ്ണുചിനിക്കല്,బ్లింకింగ్
ബ്ലോക്ക് കോഡ്,బ్లాక్ కోడ్
ബ്ലോക്ക് ഡയഗ്രം,బ్లాక్ రేఖాచిత్రం
ബ്ലോക്ക് ഇന്റർലീവ്,బ్లాక్ ఇంటర్‌లీవ్
തടയൽ കപ്പാസിറ്റർ,కెపాసిటర్ నిరోధించడం
OSCILLER തടയുന്നു,ఓసిలేటర్‌ను నిరోధించడం
പൂത്തും,బ్లూమ్
Blow തുക വിളക്ക്,బ్లో లాంప్
തിരിച്ചടിക്കുക,బ్లో పైప్
കൊള്ള,బ్లోవర్
ബ്ലൂടൂത്ത്,బ్లూటూత్
ശരീര കപ്പാസിറ്റൻസ്,బాడీ కెపాసిటెన్స్
ബുക്ക്മാർക്ക്,బుక్‌మార్క్
ബൂളിയൻ ആൾജിബ്ര,బూలియన్ బీజగణితం
കുതിപ്പ്,బూమ్
ഉത്തേജിപ്പിക്കുക,బూస్ట్
ബൂസ്റ്റർ,బూస్టర్
ബൂസ്റ്റർ ലൈറ്റ്,బూస్టర్ లైట్
വർദ്ധിപ്പിക്കുന്നു,బూస్టింగ్
ബൂട്ടിംഗ്,బూటింగ్
ബൂട്ട്സ്ട്രാപ്പ്,బూట్స్ట్రాప్
അടിവര,దిగువ కాంతి
വെളിച്ചം ബന്ദികളാക്കുക,బౌన్స్ లైట్
ബ്രേക്ക് ഡൗൺ,విచ్ఛిన్నం
വോൾട്ടേജ് തകർക്കുക,వోల్టేజ్ను విచ్ఛిన్నం చేయండి
ബ്രിഡ്ജ് ഘടകം,వంతెన మూలకం
ബ്രിഡ്ജ് റെക്ലിഫയർ,బ్రిడ్జ్ రెక్టిఫైయర్
'ടി' അറ്റൻവേറ്റർ,వంతెన ‘టి’ అటెన్యూయేటర్
വഞ്ചന ഘടന,వంతెన నిర్మాణం
ഗാഡ്ഗിംഗ്,బ్రిడ్జింగ్
ആംപ്ലിഫയർ,బ్రిడ్జింగ్ యాంప్లిఫైయర్
ചിട്ടമ്മനഷ്ടം,వంతెన నష్టం
തെളിച്ചം,ప్రకాశం
തെളിച്ചം നിയന്ത്രണം,ప్రకాశం నియంత్రణ
വേഗം പൊട്ടുന്ന,పెళుసు
പൊട്ടുന്ന പദാർത്ഥം,పెళుసైన పదార్ధం
ബ്രോഡ്ബാൻഡ്,బ్రాడ్‌బ్యాండ్
ബ്രോഡ്ബാൻഡ് ആംപ്ലിഫയർ,బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్
ബ്രോഡ്ബാൻഡ് ISDN,బ్రాడ్‌బ్యాండ్ ISDN
ബ്രോഡ്ബാൻഡ് സിസ്റ്റം,బ్రాడ్‌బ్యాండ్ వ్యవస్థ
പ്രക്ഷേപണവും ആശയവിനിമയ സാങ്കേതികവിദ്യയും,ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ
കവറേജ് പ്രക്ഷേപണം ചെയ്യുക,ప్రసార కవరేజ్
ബ്രോഡ്കാസ്റ്റ് റിസീവർ,ప్రసార రిసీవర్
സേവന സേവന ആസൂത്രണം,ప్రసార సేవా ప్రణాళిక
ലംഘനം,ప్రసార ట్రాన్స్మిటర్
ബ്രോഡ്കാസ്റ്റർ,బ్రాడ్‌కాస్టర్
ബ്രോഡ്കാസ്റ്റിംഗ്,ప్రసారం
ബ് ബ്ലാൻസിംഗ് സ്റ്റേഷൻ,బ్రాడ్కాస్టింగ్ స్టేషన్
പൊട്ടിയ,విరిగింది
ബ്ര browser സർ,బ్రౌజర్
ബ്രൗസിംഗ്,బ్రౌజింగ్
കുമിള,బుడగ
ബഫർ,బఫర్
ബഫർ ആംപ്ലിഫയർ,బఫర్ యాంప్లిఫైయర్
ബഫർ ട്യൂബ്,బఫర్ ట్యూబ్
മൂട്ട,బగ్
അന്തർനിർമ്മിത ആന്റിന,అంతర్నిర్మిత యాంటెన్నా
ബർണർ,బర్నర్
കത്തിക്കുക,బర్నింగ్
ബർസ്റ്റ് പിശക്,పేలుడు లోపం
ബർസ്റ്റ് ഉൾപ്പെടുത്തൽ പൾസ്,పేలుడు చొప్పించే పల్స్
ബർസ്റ്റ് ഘട്ടം,పేలుడు దశ
ബസ്,బస్సు
ബിസിനസ്സ് ഇന്റലിജൻസ്,వ్యాపార నైపుణ్యం
ബസ്സര്,బజర్
പാസാണ്,పాస్ ద్వారా
കടന്നുപോകുന്നതിലൂടെ,ఉత్తీర్ణత ద్వారా
തടങ്കൽ,బైపాస్ కండెన్సర్
സി,సి
C + പ്രോഗ്രാമിംഗ് ഭാഷ,సి+ప్రోగ్రామింగ్ భాష
മന്തിസഭ,క్యాబినెట్
കന്വി,కేబుల్
കേബിൾ സംയുക്തം,కేబుల్ సమ్మేళనం
കേബിൾ സമവാക്യം,కేబుల్ ఈక్వలైజేషన్
കേബിൾ നഷ്ടം,కేబుల్ నష్టం
കാഷെ,కాష్
കാഷിംഗ്,కాషింగ్
കാഡ്മിയം സെൽ,కాడ్మియం సెల్
കണക്കാക്കുന്നു യന്ത്രം,మెషీన్ లెక్కిస్తోంది
കണക്കുകൂട്ടല്,లెక్కింపు
കണക്കുകൂട്ടല് യന്തം,కాలిక్యులేటర్
കാലിബ്രേറ്റ് ചെയ്യുക,క్రమాంకనం
കാലിപ്പർ,కాలిపర్స్
