Assamese,Marathi
ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা,क्लस्टर सॅम्पलिंग
ক্লাষ্টাৰ এগ্ৰিগেট,क्लस्टर एकूण
সমাক্ষীয় বৃত্ত,समाक्षीय वर्तुळ
সমাক্ষীয় প্যাৰাবোলা,समाक्षीय पॅराबोला
সমাক্ষীয় সমতল,समाक्षीय विमान
সমাক্ষীয় ত্ৰিভুজ,समाक्षीय त्रिकोण
কব-ডাগলাছ ফাংচন,कोब-डग्लस फंक्शन
"এনকোডিং, ক&#39;ডিং, সংকেত","एन्कोडिंग, कोडिंग, नोटेशन"
উপাদান সংকেত,साहित्य नोटेशन
সহ-প্ৰদেশ,सह-प्रांत
সহগ মেট্ৰিক্স,गुणांक मॅट्रिक्स
সম্পৰ্ক সহগ,सहसंबंध गुणांक
নিৰ্ণয় সহগ,निर्धार गुणांक
ইলাষ্টিক সহগ,लवचिकता गुणांक
প্ৰসাৰণ সহগ,प्रसार गुणांक
ঘৰ্ষণ সহগ,घर्षण गुणांक
দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ,अनुदैर्ध्य विस्ताराचे गुणांक
ৰিগ্ৰেছন সহগ,प्रतिगमन गुणांक
পৃষ্ঠীয় টানৰ সহগ,पृष्ठभाग तणावाचे गुणांक
ভ্যাৰিয়েন্স সহগ,भिन्नता गुणांक
"সহ-কাৰক, সহ-কাৰক, সহ-কাৰক","सह-घटक, सह-घटक, सह-घटक"
মুদ্ৰা টছ,नाणेफेक
নমুনা সংগ্ৰহ কৰা,नमुना संकलन
collinear,समरेख
প্ৰান্তিককৰণ,संरेखन
"স্তম্ভ, স্তম্ভ","स्तंभ, स्तंभ"
স্তম্ভৰ ৰূপ,स्तंभलेखन
স্তম্ভৰ দৰে,स्तंभ
স্তম্ভৰ মেট্ৰিক্স,स्तंभीय मॅट्रिक्स
স্তম্ভ মেট্ৰিক্স,स्तंभ मॅट्रिक्स
স্তম্ভৰ ক্ৰম,स्तंभ क्रम
স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স,स्तंभ श्रेणीबद्ध मॅट्रिक्स
স্তম্ভ ভেক্টৰ,स्तंभ वेक्टर
স্তম্ভ অনুসৰি,स्तंभानुसार
যৌথ সমীকৰণ,संयुक्त समीकरण
"সাধাৰণ কোণ, সাধাৰণ কোণ","सामान्य कोन, सामान्य कोन"
সাধাৰণ অক্ষ,सामान्य अक्ष
"সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি","कॉमन बेस, कॉमन बेस"
সাৰ্বজনীন,सार्वत्रिक
সাধাৰণ পাৰ্থক্য,सामान्य फरक
"সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক","कॉमन फॅक्टर, कॉमन फॅक्टर, कॉमन फॅक्टर"
"সহজ লগাৰিদম, সৰল লগাৰিদম","साधे लॉगरिथम, साधे लॉगरिदम"
"সাধাৰণ বহুগুণ, সাধাৰণ","सामान्य एकाधिक, सामान्य"
সাধাৰণ অনুপাত,सामान्य प्रमाण
ছেদক দফা,छेदनबिंदू खंड
সাধাৰণ বাহু,सामान्य हात
"সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক","सामान्य स्पर्शिका, सामान्य स्पर्शिका"
সাধাৰণ অৱস্থান,सामान्य स्थिती
কমিউটেটিভ নিয়ম,बदली नियम
পৰিৱৰ্তনশীল বৈশিষ্ট্য,बदली मालमत्ता
কমিউটেটিভ নিয়ম,बदली नियम
যোগফলৰ বিনিময়মূলক নিয়ম,बेरीजचा कम्युटेटिव्ह कायदा
গুণনৰ বিনিময়মূলক নিয়ম,गुणाकाराचा कम्युटेटिव्ह नियम
কমিউটেটিভ অপাৰেচন,बदली ऑपरेशन
কমিউটেটিভ গ্ৰুপ,बदली गट
মেট্ৰিক্সৰ কমিউটেটিভ,मॅट्रिक्सचे कम्युटेटिव्ह
কম্পেক্ট চেট,कॉम्पॅक्ट सेट
"তুলনামূলকতা, তুলনাযোগ্যতা","तुलना, तुलना"
মাধ্যমৰ তুলনা,साधनांची तुलना
শতাংশ তুলনা কৰা,टक्केवारी तुलना
তুলনামূলক পৰীক্ষা,तुलना चाचणी
সুসংহত সমীকৰণ,सुसंगत समीकरण
প্ৰতিযোগিতামূলক খেল,स्पर्धात्मक खेळ
প্ৰতিযোগিতামূলক অৱস্থান,स्पर्धात्मक स्थिती
প্ৰতিযোগিতামূলক কৌশল,स्पर्धात्मक धोरण
"দোভাষী, কম্পাইলাৰ","दुभाषी, संकलक"
পৰিপূৰক,पुरवणी
পৰিপূৰক কোণ,पूरक कोन
পৰিপূৰক পৰিঘটনা,पूरक कार्यक्रम
পৰিপূৰক কাৰক,पूरक घटक
পৰিপূৰক ফলন,पूरक कार्य
পৰিপূৰক আধা জনসংখ্যা,पूरक अर्धी लोकसंख्या
পৰিপূৰক ব্যৱধান,पूरक अंतराल
পৰিপূৰক গোট,पूरक संच
"পৰিপূৰকতা, পৰিপূৰকতা","पूरकता, पूरकता"
পৰিপূৰক গোট,पूरक संच
নিখুঁত স্ক&#39;ৰ,परिपूर्ण स्कोअर
সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স,पूर्ण सहसंबंध मॅट्रिक्स
সম্পূৰ্ণ পৰিসৰৰ জনসংখ্যা,संपूर्ण श्रेणीची लोकसंख्या
নিখুঁত স্বাভাৱিক অৰ্থগ&#39;নেল ছেট,परिपूर्ण सामान्य ऑर्थोगोनल सेट
নিখুঁত চতুৰ্ভুজ,परिपूर्ण चतुर्भुज
নিখুঁত ভাগফল,परिपूर्ण भागफल
সম্পূৰ্ণ ছেট,पूर्ण संच
সম্পূৰ্ণ সমাধান,पूर्ण समाधान
সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন,पूर्णपणे यादृच्छिक डिझाइन
জটিল স্বাধীন চলক,जटिल स्वतंत्र चल
জটিল সংযুক্ত,जटिल संयुग्म
জটিল ডিফাৰেন্সিয়েল,जटिल भिन्नता
জটিল ফলন,जटिल कार्य
জটিল সংহতি,जटिल एकीकरण
জটিল মেট্ৰিক্স,जटिल मॅट्रिक्स
