Tamil,Marathi
அகரவரிசைப்படி,वर्णक्रमानुसार
"1.சஃபர், 2. பூஜ்யம், 3. கடலோடி","1.सफर, 2. शून्य, 3. नाविक"
சுற்று,सर्किट
வட்ட பட்டியல்,मंडळ यादी
செரிஸ்,सेरेस
குறிப்பிடவும்,उल्लेख
"1.வகை, 2.வகை","1.श्रेणी, 2.श्रेणी"
வர்க்க மாறி,वर्ग व्हेरिएबल
வகைப்பாடு,वर्गीकरण
துப்புரவு,सफाई
அழிக்கப்பட்ட பகுதி,साफ केलेले क्षेत्र
"1. அமைப்பு சுத்தம், 2. சேனல் அழிக்க","1. सिस्टम साफ करा, 2. चॅनेल साफ करा"
அச்சகம்,दाबा
"1. வாடிக்கையாளர், 2. வாடிக்கையாளர்","1. ग्राहक, 2. ग्राहक"
"1.கிளையண்ட் சர்வர், 2.கிளையண்ட் சர்வர்","1.क्लायंट सर्व्हर, 2.क्लायंट सर्व्हर"
வாடிக்கையாளர் ஸ்டப்,ग्राहक स्टब
வெட்டுதல் கலை,कातरणे
ஷேரிங் கலை நூலகம்,कातरणे कला लायब्ररी
கிளிப் போர்டு,क्लिप बोर्ड
கிளிப்பர்,क्लिपर
கிளிப்பர் சிப்,क्लिपर चिप
பிரிவு,दुफळी
"1. கடிகாரம், 2. காலட்","1.वॉच, 2. कॅलड"
கடிகார சுழற்சி,घड्याळ चक्र
கடிகார அதிர்வெண்,घड्याळ वारंवारता
கலாட் வன்பொருள்,कलाड हार्डवेअर
கலாட் ஸ்பாண்ட்,कलाड स्पंद
கடிகார வேகம்,घड्याळाचा वेग
நேர ஒத்திசைவு,वेळ सिंक्रोनाइझेशन
கடிகார டிக்,घड्याळाची टिक
குளோன்,क्लोन
ஆஃப்,बंद
மூடிய சர்க்யூட் டிவி (மறைகாணி),क्लोज्ड सर्किट टीव्ही (सीसीटीव्ही)
விளக்கம்,वर्णन
"1.கிளவுட் கம்ப்யூட்டிங், 2.கிளவுட் கம்ப்யூட்டிங்","1.क्लाउड संगणन, 2.क्लाउड संगणन"
கொத்து,घड
"1. மூடிய அட்டை, 2. பூசிய தாள்","1.कव्हर केलेले कार्ड, 2. लेपित पत्रक"
பூசிய காகித,लेपित कागद
கோஆக்சியல்,समाक्षीय
கோஆக்சியல் கேபிள்,समाक्षीय केबल
கோடாசில்,कोडासिल
"1.குறியீடு, 2.குறியீடு","1.कोड, 2.कोड"
"1. குறியீடு ஜெனரேட்டர், 2. குறியீடு உற்பத்தியாளர்","1. कोड जनरेटर, 2. कोड जनरेटर"
குறியீடு பக்கம்,कोड पृष्ठ
"1.குறியீடு, 2.குறியீடு","1.कोड शब्द, 2.कोड शब्द"
"1.குறியீடு, 2.குறியீடு","1.कोडर, 2.कोडर"
"1. குறியீட்டு சோதனை, 2. குறியீட்டு சோதனை","1. एन्कोडिंग चाचणी, 2. कोडिंग चाचणी"
குறியாக்க வடிவம்,एन्कोडिंग फॉर्म
"1. குறியாக்க தாள், 2. குறியீட்டு தாள்","1. एन्कोडिंग शीट, 2. कोडिंग शीट"
குணகம்,गुणांक
ஒற்றுமை,एकसंधता
"1.கோல்ட் பூட், 2.கோல்ட் ஸ்டார்ட்","1.कोल्ड बूट, 2.कोल्ड स्टार्ट"
குளிர் ஆரம்பம்,थंड सुरुवात
உதவி,मदत
சரிவு,कोसळणे
"1.இணைத்தல், 2.இணைத்தல்","1.समावेश, 2.कॉन्केटनेट"
"1.இன்டெக்ஸ் டேப்,2. காலட் டேப்","1.अनुक्रमित टेप, 2. कॉलेट टेप"
மோதல்,टक्कर
பெருங்குடல்,कोलन
"1. பாத்திரங்கள், 2. நிறங்கள்","1.वर्ण, 2.रंग"
வண்ண செறிவு,रंग संपृक्तता
வண்ண அட்டவணை,रंग टेबल
தூண்,स्तंभ
சேர்க்கை,संयोजन
கலப்பு பெட்டி,संमिश्र बॉक्स
"1.கட்டளை, 2.கட்டளை","1.command, 2.command"
கட்டளை பொத்தான்,कमांड बटण
