Odiya,Telugu
ବ୍ୟାଚ୍,బ్యాచ్
ବ୍ୟାଚ୍ ନମ୍ବର |,బ్యాచ్ సంఖ్య
ଧାରକ ଯାଞ୍ଚ କରନ୍ତୁ |,బేరర్ చెక్
ଦର୍ଶାଯାଇଛି,ఉదహరించడానికి ముందు
ବ୍ୟବହାର,ప్రవర్తన
ବିଶ୍ୱାସ,నమ్మకం
ପାରେ ତଳେ |,పార్ క్రింద
ବେଞ୍ଚ,బెంచ్
ବେଞ୍ଚମାର୍କ |,బెంచ్ మార్క్
ଲାଭଦାୟକ |,ప్రయోజనకరమైనది
ହିତାଧିକାରୀ,లబ్ధిదారుడు
ଲାଭ,ప్రయోజనం
ସନ୍ଦେହର ଲାଭ,సందేహం యొక్క ప్రయోజనం
ଦୟା ଦୃଷ୍ଟିଧତା,బెనెవోలెన్స్
ଦୟାଳୁ ପାଣ୍ଠି |,బెనెవోలెంట్ ఫండ్
ବିକେଥ,Bequeath
ଉତ୍ତରାଧିକାରୀ |,బీక్వెస్ట్
ଶୋକ,మరణించారు
ସର୍ବୋତ୍ତମ ପ୍ରୟାସ |,ఉత్తమ ప్రయత్నాలు
ଉନ୍ନତି,మంచి
ପକ୍ଷ,బయాస్
ପକ୍ଷପାତିତ ମତ,పక్షపాత అభిప్రాయం
ବିବିଡୋ ରୋଗଗ୍ରାଫି |,గ్రంథ పట్టిక
ବିଏନୋନିଆଲ୍,ద్వైవార్షిక
ବିଫ୍ୟୁର୍େଟ୍ |,విభజన
ବିଗାମି,బిగామి
ଦ୍ୱିପାକ୍ଷିକ |,ద్వైపాక్షిక
ଦ୍ୱିଭାଷୀ,ద్విభాషా
ଦ୍ୱି -ameral,ద్విమకరణ
ବିଲ୍,బిల్లు
ବିନିମୟ ବିଲ୍ |,మార్పిడికి సంభంధించిన బిల్లు
ବିମୋନେଟ୍ ରିପୋର୍ଟ କରନ୍ତୁ |,బిమోంత్లీ రిపోర్ట్
ବାଧ୍ୟତାମୂଳକ |,బైండింగ్
ବାୟୋଡା |,బయోడేటా
ବିପୁଟିଟ୍,బైపార్టైట్
ବିପର୍ଡାଇଟ୍ ଚୁକ୍ତିନାମା |,ద్వైపాక్షిక ఒప్పందం
ଜନ୍ମ ବାର୍ଷିକୀ |,జనన వార్షికోత్సవం
ଜନ୍ମ ପ୍ରମାଣପତ୍ର,జనన ధృవీకరణ పత్రం
ଜନ୍ମ ନିୟନ୍ତ୍ରଣ,జనన నియంత్రణ
ଜନ୍ମ ତାରିଖ,పుట్టిన తేదీ
ଜନ୍ମ ସ୍ଥାନ,పుట్టిన ప్రదేశం
ଜନ୍ମ ହାର,జనన రేటు
ଦ୍ୱିଧ,వారం వారం
କଳା ଅର୍ଥନୀତି,బ్లాక్ ఎకానమీ
କଳା ତାଲିକା,బ్లాక్ జాబితా
ବ୍ଲାକମେଲ୍ |,బ్లాక్ మెయిల్
କଳା ବଜାର,చీకటి వ్యాపారం
ଦୋଷ,నింద
ଖାଲି ଚେକ୍ |,ఖాళీ చెక్
କମ୍ବଳ ଡିଲ୍ |,దుప్పటి ఒప్పందం
କମ୍ବଳ କ୍ରମ |,దుప్పటి క్రమము
ବିସ୍ଫୋରଣ,పేలుడు
ମିଶ୍ରଣ,బ్లెండింగ్
ବ୍ଲକ,బ్లాక్
ଅବରୋଧ,దిగ్బంధనం
ଅବରୋଧିତ ପୁଞ୍ଜିବା |,నిరోధించబడిన మూలధనం
ବ୍ଲକ ଚିଠି,పెద్ద అక్షరం
ରକ୍ତ ଦାନ,రక్త దానం
ରକ୍ତ ସମ୍ପର୍କ,రక్త సంబంధాలు
ନୀଳ କଲର କାର୍ଯ୍ୟ |,బ్లూ కాలర్ ఉద్యోగం
ବ୍ଲୁ ପ୍ରିଣ୍ଟ,బ్లూప్రింట్
ବ୍ଲଫ୍ |,బుకాయింపు
ବୋର୍ଡ,బోర్డు
ବୋର୍ଡିଂ ଏବଂ ରହଣି,బోర్డింగ్ మరియు బస
ନିର୍ଦ୍ଦେଶକ ବୋର୍ଡ,బోర్డు డైరెక్టర్లు
ରାଜସ୍ୱ ବୋର୍ଡ |,రెవెన్యూ బోర్డ్
ଶରୀର,శరీరం
ଅଙ୍ଗରକ୍ଷୀ,బాడీగార్డ్
ବୋଗସ୍ ଭାଉଚର |,బోగస్ వోచర్
ବୋନାହିକତା |,బోనఫైడ్స్
ବନ୍ଧନ,బాండ్
ବନ୍ଧିତ ଶ୍ରମ,బంధిత శ్రమ
ବୋନସ୍,ఉపరి లాభ బహుమానము
ବୁକିଂ କାର୍ଯ୍ୟାଳୟ,నమోదు కార్యాలయం
ବୁକ୍-ରକ୍ଷକ,పుస్తక కీపర్
ପୁସ୍ତକ-ରଖିବା,బుక్ కీపింగ్
ବୁକଲେଟ୍,బుక్‌లెట్
ରେଫରେନ୍ସ ବୁକ୍,రిఫరెన్స్ పుస్తకం
ପୁସ୍ତକ ମୂଲ୍ୟ,పుస్తకం విలువ
ବୁଥ,బూత్
ବୁଥ କ୍ୟାପଚର |,బూత్ సంగ్రహించడం
ସୀମା ଭତ୍ତା,సరిహద్దు భత్యం
ସୀମା ରେଖା,సరిహద్దు రేఖ
Orr ଣଗ୍ରହୀତା |,రుణగ్రహీత
ଶକ୍ତି owing ଣ,రుణాలు తీసుకునే శక్తి
ମାଲିକ,బాస్
ବୋତଲ,అడ్డంకి
ବ୍ରାକେଟ୍,బ్రాకెట్
ସୀମା,సరిహద్దు
ବଏକଟ୍,బహిష్కరణ
ପ୍ରତିଭା ପଳାୟନ,మెదడు కాలువ
ଶାଖା କାର୍ଯ୍ୟାଳୟ,శాఖ కార్యాలయం
ଭଙ୍ଗ କର,మించే
ଚୁକ୍ତିନାମା ଉଲ୍ଲଂଘନ |,ఒప్పందం ఉల్లంఘన
ଆତ୍ମବିଶ୍ୱାସର ଉଲ୍ଲଂଘନ |,విశ్వాసం ఉల్లంఘన
ଚୁକ୍ତିନାମା ଉଲ୍ଲଂଘନ |,ఒప్పంద ఉల్లంఘన
ଅନୁଶାସନ ଉଲ୍ଲଂଘନ କରନ୍ତୁ |,క్రమశిక్షణ ఉల్లంఘన
ଆଇନର ଉଲ୍ଲଂଘନ କର,చట్ట ఉల్లంఘన
ଶାନ୍ତିର ଉଲ୍ଲଂଘନ |,శాంతి ఉల్లంఘన
ସ privilege ଭାଗ୍ୟ ଉଲ୍ଲଂଘନ |,ప్రత్యేక హక్కు ఉల్లంఘన
ପ୍ରତିଜ୍ଞା ଉଲ୍ଲଂଘନ କର |,వాగ్దానం ఉల్లంఘన
ନିୟମ ଉଲ୍ଲଂଘନ |,నియమం ఉల్లంఘన
ବିଶ୍ୱାସର ଉଲ୍ଲଂଘନ |,అవిశ్వాసం
ଭାଙ୍ଗିବା,విచ్ఛిన్నం
ଭାଙ୍ଗନ୍ତୁ,విచ్ఛిన్నం
ସେବାରେ ଭାଙ୍ଗନ୍ତୁ |,సేవలో విరామం
ବିଚ୍ଛିନ୍ନ,విడిపోవటం
ପ୍ରଜାତି,జాతి
ଲାଞ୍ଚ,లంచం
ସଂକ୍ଷିପ୍ତ,క్లుప్తంగా
ସଂକ୍ଷିପ୍ତ,బ్రీఫింగ్
ସଂକ୍ଷିପ୍ତ ରିଜ୍ୟୁମ୍ |,సంక్షిప్త పున ume ప్రారంభం
ଉଜ୍ଜ୍ୱଳ ରେକର୍ଡ |,తెలివైన రికార్డు
ନୋଟିସକୁ ଆଣ |,నోటీసులోకి తీసుకురండి
ପ୍ରସାରଣ,ప్రసార
ବ୍ରଡସିଟ୍ |,బ్రాడ్‌షీట్
ବ୍ରୋସର,బ్రోచర్
ଦାଗ,బ్రోకరేజ్
ଆଗକୁ ଆଣିଲା (b / f),ముందుకు తెచ్చింది (బి/ఎఫ్)
ବଜେଟ୍ ଆବଣ୍ଟନ,బడ్జెట్ కేటాయింపు
ବୁଗେଟାରୀ ନିୟନ୍ତ୍ରଣ |,బగెటరీ కంట్రోల్
ବଜେଟ୍ ଆକଳନ |,బడ్జెట్ అంచనా
ବଜେଟ୍ ଯୋଗାଣ,బడ్జెట్ నిబంధన
ନିର୍ମାଣ,కట్టడం
ବହୁଳ |,చాలా మొత్తం
ବହୁଳ କ୍ରୟ,బల్క్ కొనుగోలు
ବୁଲେଟିନ୍,బులెటిన్
ବମ୍ପର ଫସଲ,బంపర్ పంట
ଖାଲି ପଦବୀ ଗୁଣ୍ଡ |,ఖాళీల బంచ్
ବଙ୍ଗଳା |,బంగ్లింగ్
ଅମଲାତନ୍ତ୍ର,బ్యూరోక్రసీ
ଅମଲାତନ୍ତ୍ର,బ్యూరోక్రాట్
ବ୍ୟବସାୟିକ ଶ୍ରେଣୀ,వ్యాపార తరగతి
ବ୍ୟବସାୟ ଘଣ୍ଟା (= ଘଣ୍ଟା ବ୍ୟବସାୟ),వ్యాపార గంటలు (= వ్యాపారం యొక్క గంటలు)
ବ୍ୟବସାୟୀ,వ్యాపారవేత్త
କିଣନ୍ତୁ-ବ୍ୟାକ୍ |,కొనండి
କ୍ରେତା,కొనుగోలుదారు
ବାଇ ନିର୍ବାଚନ (= ନିର୍ବାଚନ ଦ୍ୱାରା),బై ఎన్నిక (= ఎన్నికల ద్వారా)
ହାତରେ,చేతి ద్వారా
ପୋଷ୍ଟ ଦ୍ୱାରା,పోస్ట్ ద్వారా
କ୍ୟାବିନ ବ୍ୟାଗେଜ୍ |,క్యాబిన్ సామాను
କ୍ୟାବିନେଟ୍,క్యాబినెట్
Cadre,కేడర్
ବିପଦ,విపత్తు
ଗଣନା,లెక్కింపు
କ୍ୟାଲେଣ୍ଡର ବର୍ଷ |,క్యాలెండర్ సంవత్సరం
ଅଭିଯାନ |,ప్రచారం
କ୍ୟାମ୍ପସ୍,క్యాంపస్
କ୍ୟାମ୍ପସ୍ ସାକ୍ଷାତକାର |,క్యాంపస్ ఇంటర్వ్యూ
ବାତିଲ୍ କରନ୍ତୁ |,రద్దు చేయండి
ବାତିଲ୍,రద్దు
ପ୍ରାର୍ଥୀ,అభ్యర్థి
ପ୍ରାର୍ଥୀ,అభ్యర్థిత్వం
କାନଭାସିଂ |,కాన్వాసింగ్
ସାମର୍ଥ୍ୟ |,సామర్ధ్యం
ସକ୍ଷମ,సామర్థ్యం
କ୍ଷମତା,సామర్థ్యం
ପୁଞ୍ଜି,రాజధాని
ପୁଞ୍ଜି ଖର୍ଚ୍ଚ,మూలధన వ్యయం
ମୁଖ୍ୟ ଦଣ୍ଡ,మరణశిక్షను
କ୍ୟାପିଟାଇଜେସନ୍ ଫି |,క్యాపిటేషన్ ఫీజు
ଧରିବା,క్యాప్చర్
ଯତ୍ନ,సంరక్షణ
ବୃତ୍ତି,కెరీర్
ବୃତ୍ତି ବିକାଶ,కెరీర్ అభివృద్ధి
କାରିଗର ସରକାର,కేర్ టేకర్ ప్రభుత్వం
ଆଗକୁ ନିଆଗଲା (C / F),ముందుకు తీసుకువెళ్లారు (సి/ఎఫ్)
ଆଗକୁ ବ carry ଦିଅ,ముందుకు తీసుకెళ్లు
ମୂଲ୍ୟ ବହନ,మోసే ఖర్చు
ହସ୍ତାନ୍ତର,తీసుకువెళ్ళండి
କାର୍ଟେଜ୍ |,కార్టేజ్
କେସ୍,కేసు
ଅକ୍ଷର ଅଧ୍ୟୟନ |,సందర్భ పరిశీలన
ନଗଦ,నగదు
ନଗଦ ସନ୍ତୁଳନ |,నగదు బ్యాలెన్స్
ନଗଦ ପୁସ୍ତକ,నగదు పుస్తకం
ନଗଦ କାର୍ଡ,నగదు కార్డు
ନଗଦ ପ୍ରମାଣପତ୍ର,నగదు ధృవీకరణ పత్రం
ନଗଦ କାଉଣ୍ଟର |,నగదు కౌంటర్
ନଗଦ ଫସଲ,వాణిజ్య పంట
ନଗଦ ରିହାତି,నగదు తగ్గింపు
ନଗଦ ତଳକୁ,నగదు డౌన్
ହାତରେ ନଗଦ,చేతిలో నగదు
ନଗଦ ମେମୋ |,నగదు మెమో
ନଗଦ ଦେୟ,నగదు చెల్లింపు
ଜାତି,కులం
ଜାତି ପ୍ରମାଣପତ୍ର,కుల ధృవీకరణ పత్రం
କାଷ୍ଟିଂ ଭୋଟ୍ |,కాస్టింగ్ ఓటు
କାଜୁଆଲ୍ |,సాధారణం
କାଜୁଆଲ୍ ଶ୍ରମ,సాధారణం శ్రమ
କାଜୁଆଲ୍ ଛୁଟି |,సాధారణం సెలవు
ଆହତ,ప్రమాదం
କାଜୁଆଲ୍ ଖାଲିତା |,సాధారణం ఖాళీ
କାଟାଲଗ୍ |,జాబితా
ସୀମା,వర్గీకరణ
ବର୍ଗ,వర్గం
କ୍ୟାଟରିଂ ସେବା |,భోజన సౌకర్యం కలిగించే వారు
ସାବଧାନ,జాగ్రత్త
ସାବଧାନ ଚିନ୍ତା,జాగ్రత్త డబ్బు
ନିଆଁକୁ ବନ୍ଦ କର |,అగ్నిని ఆపండి
"ଛାତ (""ମୂଲ୍ୟ"" ପରି)","పైకప్పు (""ధర"" గా)"
ଉତ୍ସବ,వేడుక
ମୋବାଇଲ୍ ଫୋନ୍,సెల్ ఫోన్
ସେନ୍ସର,సెన్సార్
ନିନ୍ଦା,అభిశంసన
ସେନ୍ସର ଗତି,సెన్సర్ మోషన్
ଜନଗଣନା,జనాభా లెక్కలు
କେନ୍ଦ୍ରୀୟ ସେସ୍,సెంట్రల్ సెస్
ସେଣ୍ଟ୍ରାଲ୍ ସିଭିଲ୍ ସେବା ନିୟମ |,కేంద్ర పౌర సేవా నియమాలు
କେନ୍ଦ୍ରୀୟ ଏକ୍ସାଇଜ୍ |,సెంట్రల్ ఎక్సైజ్
କେନ୍ଦ୍ରୀୟ ସରକାର,కేంద్ర ప్రభుత్వం
ତେଜ,కేంద్రీకరణ
କେନ୍ଦ୍ରୀଭୂତ ସେବା,కేంద్రీకృత సేవ
କେନ୍ଦ୍ରୀୟ ଅନୁଦାନ ପ୍ରାପ୍ତ ସ୍କିମ୍ |,కేంద్ర నిధుల పథకం
କେନ୍ଦ୍ରୀୟ ଭାବରେ ପ୍ରାୟୋଜିତ ସ୍କିମ୍ |,కేంద్ర ప్రాయోజిత పథకం
କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ,కేంద్ర కార్యాలయం
କେନ୍ଦ୍ରୀୟ ରାଜସ୍ୱ,కేంద్ర ఆదాయాలు
କେନ୍ଦ୍ରୀୟ ବିକ୍ରୟ କର |,కేంద్ర అమ్మకపు పన్ను
କେନ୍ଦ୍ର,కేంద్రం
ଶତାବ୍ଦୀ,శతాబ్దం
ଶସ୍ୟ,ధాన్యం
ସିଆଲଷ୍ଟ,ధాతువు
ଆନୁଷ୍ଠାନିକ ପ୍ୟାରେଡ୍ |,ఉత్సవ పరేడ్
ସମାରୋହ,వేడుక
ପ୍ରମାଣପତ୍ର,సర్టిఫికేట్
ଫିଟନେସ୍ ପ୍ରମାଣପତ୍ର,ఫిట్‌నెస్ సర్టిఫికేట్
ପୋଷ୍ଟିଂ ପ୍ରମାଣପତ୍ର |,పోస్టింగ్ సర్టిఫికేట్
ସେବା ପ୍ରମାଣପତ୍ର,సేవా ధృవీకరణ పత్రం
ପ୍ରମାଣପତ୍ର,ధృవీకరణ
ପ୍ରମାଣିତ କିକର,ధృవీకరించబడిన కాపీ
ପ୍ରମାଣପତ୍ର,ధృవీకరించండి
Cess,సెస్
ନିରାଶା,విరమణ
ଶୃଙ୍ଖଳା,గొలుసు
ଚେୟାରମ୍ୟାନ୍ / ଚେୟାରପର୍ସନ୍ |,చైర్మన్/చైర్‌పర్సన్
ଚେଲାନ,చలాన్
ଆହ୍ .ାନ |,సవాలు
ଚାମ୍ବର,గది
ଚାମ୍ବର ଅଫ୍ କମର୍ସ |,వాణిజ్యమండలి
ପରିବର୍ତ୍ତନ,మార్పు
ବିଶୃଙ୍ଖଳା,గందరగోళం
ଅଧ୍ୟାୟ |,అధ్యాయం
ବର୍ଣ୍ଣ ଆସାସିଲେସନ୍,అక్షర హత్య
ବର୍ଣ୍ଣ ପ୍ରମାଣପତ୍ର,అక్షర ధృవీకరణ పత్రం
ଚାର୍ଜ,ఆరోపణ
ସମ୍ପତ୍ତି ଉପରେ ଚାର୍ଜ କରନ୍ତୁ |,ఆస్తిపై ఛార్జ్
ଚାର୍ଜ ସିଟ୍,ఛార్జ్ షీట్
ନିର୍ବାସିତ |,స్వచ్ఛంద సంస్థ
ଦାନ,స్వచ్ఛంద సంస్థ
ଚାର୍ଟ,చార్ట్
ଚାର୍ଟର୍,చార్టర్
ଅଧ୍ୟାୟ ସଂଖ୍ୟା |,చాసిన్ సంఖ్య
ପ୍ରତାରଣା,మోసం
ଯାଞ୍ଚ କରନ୍ତୁ |,తనిఖీ
ତାଲିକା ଯାଞ୍ଚ କରନ୍ତୁ |,చెక్ జాబితా
