Bengali,Punjabi
অনুর্বর জমি,ਬੰਜਰ ਲੈਂਡ
বার্টার,ਬਾਰਟਰ
বেস,ਅਧਾਰ
ভিত্তিহীন,ਬੇਬੁਨਿਆਦ
বেসমেন্ট,ਬੇਸਮੈਂਟ
ভিত্তিবছর,ਅਧਾਰ ਸਾਲ
বেসিক,ਮੁੱ The ਲੀ
মূলত,ਅਸਲ ਵਿੱਚ
বেসিক বুদ্ধি,ਮੁੱ basic ਲੀ ਅਕਲ
মূল বেতন,ਮੁੱ Pay ਲੀ ਤਨਖਾਹ
বেতনের প্রাথমিক স্কেল,ਤਨਖਾਹ ਦਾ ਮੁ Tas ਲੇ ਪੱਧਰ
মৌলিক প্রশিক্ষণ,ਮੁ The ਲੀ ਸਿਖਲਾਈ
ভিত্তি,ਅਧਾਰ
ব্যাচ,ਬੈਚ
ব্যাচ নাম্বার,ਬੈਚ ਨੰਬਰ
বহনকারী চেক,ਧਾਰਕ ਚੈੱਕ
উদ্ধৃত করার আগে,ਹਵਾਲਾ ਪਹਿਲਾਂ
আচরণ,ਵਿਵਹਾਰ
বিশ্বাস,ਵਿਸ਼ਵਾਸ
নীচে নীচে,ਬਰਾਬਰ ਦੇ ਹੇਠਾਂ
এজলাস,ਬੈਂਚ
মাপকাঠি,ਬੇਂਚਮਾਰਕ
উপকারী,ਲਾਭਕਾਰੀ
মৃত ব্যক্তির সম্পত্তির উত্তরাধিকারী,ਲਾਭਪਾਤਰੀ
উপকার,ਲਾਭ
দ্বিধার সুবিধা,ਸ਼ੱਕ ਦਾ ਲਾਭ
দানশীলতা,ਦਿਆਲਤਾ
দানশীল তহবিল,ਲਾਭਕਾਰੀ ਫੰਡ
উইল,ਮਕੌਂਥ
উইল,Orquest
শোক,ਸੋਗ
সেরা প্রচেষ্টা,ਸਭ ਤੋਂ ਵਧੀਆ ਯਤਨ
উন্নততা,ਬਿਹਤਰ
পক্ষপাত,ਬਿਆਸ
পক্ষপাতদুষ্ট মতামত,ਪੱਖਪਾਤੀ ਰਾਏ
গ্রন্থপঞ্জি,ਕਿਤਾਬਚਾ
দ্বিবার্ষিক,ਬਨੀਅਲ
দ্বিখণ্ডিত,ਬਿਫੁਰਕੇਟ
বিগামি,ਵੱਡਾ
দ্বিপক্ষীয়,ਦੁਵੱਲੇ
দ্বিভাষিক,ਦੋਭਾਸ਼ੀ
দ্বিখণ্ডিত,ਬਿਕਲਲ
বিল,ਬਿਲ
বিনিময় বিল,ਦਾ ਦਾਅਵਾ ਦਾ ਬਿੱਲ
দ্বিখণ্ডিত প্রতিবেদন,ਬਿਪੋਨਥਲੀ ਰਿਪੋਰਟ
বাঁধাই,ਬਾਈਡਿੰਗ
বায়োডাটা,ਬੋਇਯਟਾ
দ্বিপক্ষীয়,ਬਿਪ ਸਰਕਾਰ
দ্বিপক্ষীয় চুক্তি,ਬਾਈਪੈਂਟ੍ਰਾਈਟ ਸਮਝੌਤਾ
জন্ম বার্ষিকী,ਜਨਮ ਦਿਵਸ
জন্ম সনদ,ਜਨਮ ਪ੍ਰਮਾਣ ਪੱਤਰ
জন্ম নিয়ন্ত্রণ,ਜਨਮ ਕੰਟਰੋਲ
জন্ম তারিখ,ਜਨਮ ਮਿਤੀ
জন্মের জায়গা,ਜਨਮ ਸਥਾਨ
জন্ম হার,ਜਨਮ ਦੀ ਦਰ
দ্বিপক্ষীয়,ਬਾਈਵੈੱਕਲੀ
কালো অর্থনীতি,ਕਾਲੀ ਆਰਥਿਕਤਾ
কালো তালিকা,ਕਾਲੀ ਸੂਚੀ
ব্ল্যাকমেল,ਬਲੈਕਮੇਲ
কালোবাজার,ਕਾਲੀ ਮਾਰਕੀਟ
দোষ,ਦੋਸ਼
ফাঁকা চেক,ਖਾਲੀ ਚੈੱਕ
কম্বল ডিল,ਕੰਟਰੀ ਸੌਦਾ
কম্বল আদেশ,ਕੰਬਲ ਆਰਡਰ
বিস্ফোরণ,ਧਮਾਕਾ
মিশ্রণ,ਮਿਸ਼ਰਣ
ব্লক,ਬਲਾਕ
অবরোধ,ਨਾਕਾਬੰਦੀ
অবরুদ্ধ মূলধন,ਪੂੰਜੀ
ব্লক লেটার,ਬਲਾਕ ਪੱਤਰ
রক্তদান,ਖੂਨਦਾਨ
রক্ত সম্পর্ক,ਖੂਨ ਦੇ ਸੰਬੰਧ
নীল কলার কাজ,ਨੀਲੀ ਕਾਲਰ ਨੌਕਰੀ
ব্লুপ্রিন্ট,ਬਲੂਪ੍ਰਿੰਟ
ব্লাফ,ਬਲਫ
বোর্ড,ਫੱਟੀ
বোর্ডিং এবং থাকার ব্যবস্থা,ਬੋਰਡਿੰਗ ਅਤੇ ਠਹਿਰਨਾ
পরিচালনা পর্ষদ,Igbimo oludari
রাজস্ব বোর্ড,ਮਾਲੀਏ ਦਾ ਬੋਰਡ
দেহ,ਸਰੀਰ
দেহরক্ষী,ਬਾਡੀਗਾਰਡ
বোগাস ভাউচার,ਜਾਅਲੀ ਵਾ ou ਚਰ
সদিচ্ছা,ਬੋਨਫਾਈਡਜ਼
বন্ধন,ਬਾਂਡ
চুক্তিভুক্ত শ্রমিক,ਬਾਂਡਡ ਕਿਰਤ
বোনাস,ਬੋਨਸ
বুকিং অফিস,ਬੁਕਿੰਗ ਦਫਤਰ
বই-রক্ষক,ਕਿਤਾਬ-ਕੀਪਰ
বই-রক্ষণাবেক্ষণ,ਕਿਤਾਬ-ਰੱਖਣ
পুস্তিকা,ਕਿਤਾਬਚਾ
রেফারেন্স বই,ਹਵਾਲੇ ਦੀ ਕਿਤਾਬ
বই মান,ਕਿਤਾਬ ਦਾ ਮੁੱਲ
বুথ,ਬੂਥ
বুথ ক্যাপচারিং,ਬੂਥ ਕੈਪਚਰ
সীমান্ত ভাতা,ਬਾਰਡਰ ਭੱਤਾ
বর্ডার লাইন,ਬਾਰਡਰ ਲਾਈਨ
Or ণগ্রহীতা,ਕਰਜ਼ਾ ਲੈਣ ਵਾਲੇ
Orrow ণ ক্ষমতা,ਉਧਾਰ ਕਰਨ ਵਾਲੀ ਸ਼ਕਤੀ
বস,ਬੌਸ
বাধা,ਬੋਤਲ ਨੋਕ
বন্ধনী,ਬਰੈਕਟ
সীমানা,ਸੀਮਾ
বয়কট,ਬਾਈਕਾਟ
মেধা পাচার,ਦਿਮਾਗੀ ਡਰੇਨ
শাখা কার্যালয়,ਬ੍ਰਾਂਚ ਆਫ਼ਿਸ
লঙ্ঘন,ਉਲੰਘਣਾ
চুক্তি লঙ্ঘন,ਸਮਝੌਤੇ ਦੀ ਉਲੰਘਣਾ
আত্মবিশ্বাস লঙ্ঘন,ਵਿਸ਼ਵਾਸ ਦੀ ਉਲੰਘਣਾ
চুক্তি লঙ্ঘন,ਇਕਰਾਰਨਾਮੇ ਦੀ ਉਲੰਘਣਾ
শৃঙ্খলা লঙ্ঘন,ਅਨੁਸ਼ਾਸਨ ਦੀ ਉਲੰਘਣਾ
আইন লঙ্ঘন,ਕਾਨੂੰਨ ਦੀ ਉਲੰਘਣਾ
শান্তি লঙ্ঘন,ਸ਼ਾਂਤੀ ਦੀ ਉਲੰਘਣਾ
অধিকার লঙ্ঘন,ਪ੍ਰਾਇਟੀਜ ਦੀ ਉਲੰਘਣਾ
প্রতিশ্রুতি লঙ্ঘন,ਵਾਅਦੇ ਦੀ ਉਲੰਘਣਾ
নিয়ম লঙ্ঘন,ਨਿਯਮ ਦੀ ਉਲੰਘਣਾ
বিশ্বাস ভঙ্গ,ਵਿਸ਼ਵਾਸ ਦੀ ਉਲੰਘਣਾ
বিরতি,ਟੁੱਟਣਾ
ভাঙ্গা,ਟੁੱਟ ਜਾਣਾ
পরিষেবা বিরতি,ਸੇਵਾ ਵਿੱਚ ਤੋੜ
বিচ্ছিন্ন,ਰਿਸ਼ਤਾ ਤੋੜਨਾ
প্রজনন,ਨਸਲ
ঘুষ,ਰਿਸ਼ਵਤ
সংক্ষিপ্ত,ਸੰਖੇਪ
সারসংক্ষেপ,ਬ੍ਰੀਫਿੰਗ
সংক্ষিপ্ত পুনঃসূচনা,ਸੰਖੇਪ ਰੈਜ਼ਿ .ਮੇ
উজ্জ্বল রেকর্ড,ਹੁਸ਼ਿਆਰ ਰਿਕਾਰਡ
নোটিশ আনুন,ਧਿਆਨ ਵਿੱਚ ਲਿਆਓ
সম্প্রচার,ਪ੍ਰਸਾਰਣ
ব্রডশিট,ਬਰਾਡਸ਼ੇਟ
ব্রোশিওর,ਬਰੋਸ਼ਰ
দালালি,ਬ੍ਰੋਕਰੇਜ
এগিয়ে আনা (বি/এফ),ਅੱਗੇ ਲਿਆਇਆ (ਬੀ / ਐਫ)
বাজেট বরাদ্দ,ਬਜਟ ਅਲਾਟਮੈਂਟ
বুগেটারি নিয়ন্ত্রণ,ਬਜਾਰੀ ਨਿਯੰਤਰਣ
বাজেটের অনুমান,ਬਜਟ ਅਨੁਮਾਨ
বাজেট বিধান,ਬਜਟ ਪ੍ਰਬੰਧ
বিল্ডিং,ਇਮਾਰਤ
স্তূপ,ਥੋਕ
বাল্ক ক্রয়,ਥੋਕ ਖਰੀਦ
বুলেটিন,ਬੁਲੇਟਿਨ
বাম্পার ফসল,ਬੰਪਰ ਫਸਲ
শূন্যপদ গুচ্ছ,ਖਾਲੀ ਅਸਾਮੀਆਂ
বাংগল,ਧੁੰਦਲਾ
আমলাতন্ত্র,ਨੌਕਰਸ਼ਾਹੀ
আমলা,ਬੁਟਸ਼ਾਹ
ব্যবসায়িক শ্রেণী,ਕਾਰੋਬਾਰੀ ਵਰਗ
ব্যবসায়ের সময় (= ব্যবসায়ের ঘন্টা),ਵਪਾਰ ਦਾ ਸਮਾਂ (= ਵਪਾਰ ਦੇ ਘੰਟੇ)
ব্যবসায়ী,ਕਾਰੋਬਾਰੀ
কিনুন,ਵਾਪਸ ਖਰੀਦੋ
ক্রেতা,ਖਰੀਦਦਾਰ
বাই নির্বাচন (= নির্বাচনের মাধ্যমে),ਬਾਈ ਚੋਣ (= ਚੋਣ ਦੁਆਰਾ)
হাতের দ্বারা,ਹੱਥ ਨਾਲ
পোস্ট দ্বারা,ਡਾਕ ਰਾਹੀ
কেবিন লাগেজ,ਕੈਬਿਨ ਸਮਾਨ
মন্ত্রিসভা,ਕੈਬਨਿਟ
ক্যাডার,ਕੇਡਰ
বিপর্যয়,ਬਿਪਤਾ
গণনা,ਗਣਨਾ
ক্যালেন্ডার বছর,ਕੈਲੰਡਰ ਸਾਲ
প্রচার,ਮੁਹਿੰਮ
ক্যাম্পাস,ਕੈਂਪਸ
ক্যাম্পাসের সাক্ষাত্কার,ਕੈਂਪਸ ਇੰਟਰਵਿ view
বাতিল,ਰੱਦ ਕਰੋ
বাতিল,ਰੱਦ
প্রার্থী,ਉਮੀਦਵਾਰ
প্রার্থিতা,ਉਮੀਦਵਾਰੀ
ক্যানভাসিং,ਕੈਨਵੈਸਿੰਗ
ক্ষমতা,ਸਮਰੱਥਾ
সক্ষম,ਸਮਰੱਥ
ক্ষমতা,ਸਮਰੱਥਾ
মূলধন,ਪੂੰਜੀ
মূলধন ব্যয়,ਪੂੰਜੀਗਤ ਖਰਚ
মৃত্যুদণ্ড,ਮੋਤ ਦੀ ਸਜਾ
ক্যাপিটেশন ফি,ਕੈਪਟੇਸ਼ਨ ਫੀਸ
ক্যাপচার,ਕੈਪਚਰ
যত্ন,ਦੇਖਭਾਲ
ক্যারিয়ার,ਕਰੀਅਰ
পেশার উন্নয়ন,ਕਰੀਅਰ ਦਾ ਵਿਕਾਸ
তত্ত্বাবধায়ক সরকার,ਕੇਅਰਟੇਕਰ ਸਰਕਾਰ
এগিয়ে নিয়ে যাওয়া (সি/এফ),ਅੱਗੇ ਲੈ ਗਿਆ (ਸੀ / ਐਫ)
জের টানা,ਅੱਗੇ ਵਧਾਓ
পরিবহণ খরচ,ਲਿਜਾਣ ਦੀ ਕੀਮਤ
বহন করুন,ਅੱਗੇ ਲੈ ਜਾਣਾ
কার্টেজ,ਕਾਰਟੇਜ
কেস,ਕੇਸ
কেস স্টাডি,ਮਾਮਲੇ 'ਦਾ ਅਧਿਐਨ
নগদ,ਨਕਦ
নগদ ভারসাম্য,ਨਕਦ ਸੰਤੁਲਨ
নগদ বই,ਨਕਦ ਕਿਤਾਬ
টাকার কার্ড,ਨਕਦ ਕਾਰਡ
নগদ শংসাপত্র,ਨਕਦ ਸਰਟੀਫਿਕੇਟ
টাকা প্রদান কেন্দ্র,ਨਕਦ ਕਾ counter ਂਟਰ
অর্থকরী ফসল,ਨਕਦ ਫਸਲ
নগদ ছাড়,ਨਕਦ ਛੂਟ
নগদ ডাউন,ਨਕਦ ਥੱਲੇ
হাতে নগদ,ਹੱਥ ਵਿੱਚ ਨਕਦ
নগদ মেমো,ਨਕਦ ਮੀਮੋ
নগদে টাকা প্রদান,ਨਕਦ ਭੁਗਤਾਨ
জাত,ਜਾਤੀ
বর্ণের শংসাপত্র,ਜਾਤੀ ਸਰਟੀਫਿਕੇਟ
দুই মেয়ে,ਵੋਟ ਪਾਉਣ ਲਈ
নৈমিত্তিক,ਆਮ
নৈমিত্তিক শ্রম,ਆਮ ਕਿਰਤ
নৈমিত্তিক ছুটি,ਸਧਾਰਣ ਛੁੱਟੀ
দুর্ঘটনা,ਹਾਦਸੇ
নৈমিত্তিক কর্মখালি,ਆਮ ਖਾਲੀ ਥਾਂ
ক্যাটালগ,ਕੈਟਾਲਾਗ
শ্রেণিবদ্ধ,ਸ਼੍ਰੇਣੀਵਾਦੀ
বিভাগ,ਸ਼੍ਰੇਣੀ
খাদ্য পরিবেশন সেবা,ਕੇਟਰਿੰਗ ਸੇਵਾ
সতর্ক করা,ਸਾਵਧਾਨ
সতর্কতা টাকা,ਸਾਵਧਾਨ ਪੈਸਾ
আগুন বন্ধ,ਅੱਗ ਲੱਗ ਗਈ
"সিলিং (""দাম"" হিসাবে)","ਛੱਤ (""ਕੀਮਤ"")"
উদযাপন,ਜਸ਼ਨ
মুঠোফোন,ਮੋਬਾਇਲ ਫੋਨ
সেন্সর,ਸੈਂਸਰ
সেন্সর,ਸੈਂਸਰ
সেন্সর গতি,ਸੈਂਸਰ
জনগণনা,ਮਰਦਮਸ਼ੁਮਾਰੀ
কেন্দ্রীয় সেস,ਕੇਂਦਰੀ ਸੈੱਸ
কেন্দ্রীয় সিভিল সার্ভিস বিধি,ਕੇਂਦਰੀ ਸਿਵਲ ਸੇਵਾ ਦੇ ਨਿਯਮ
কেন্দ্রীয় আবগারি,ਕੇਂਦਰੀ ਆਬਕਾਰੀ
কেন্দ্রীয় সরকার,ਕੇਂਦਰ ਸਰਕਾਰ
কেন্দ্রীয়করণ,ਕੇਂਦਰੀਕਰਨ
কেন্দ্রীভূত পরিষেবা,ਕੇਂਦਰੀਕ੍ਰਿਤ ਸੇਵਾ
কেন্দ্রীয়ভাবে অর্থায়িত স্কিম,ਕੇਂਦਰੀ ਫੰਡ ਕੀਤੀ ਸਕੀਮ
কেন্দ্রীয়ভাবে স্পনসর করা স্কিম,ਕੇਂਦਰੀ ਸਪਾਂਸਰ ਕੀਤੀ ਸਕੀਮ
কেন্দ্রীয় কার্যালয়,ਕੇਂਦਰੀ ਦਫਤਰ
কেন্দ্রীয় রাজস্ব,ਕੇਂਦਰੀ ਮਾਲੀਆ
কেন্দ্রীয় বিক্রয় কর,ਕੇਂਦਰੀ ਵਿਕਰੀ ਟੈਕਸ
কেন্দ্র,ਕੇਂਦਰ
সেঞ্চুরি,ਸਦੀ
সিরিয়াল,ਅਨਾਜ
সিরিয়ালিস্ট,ਸੀਰੀਅਲਿਸਟ
আনুষ্ঠানিক কুচকাওয়াজ,ਰਸਮੀ ਪਰੇਡ
অনুষ্ঠান,ਸਮਾਰੋਹ
সনদপত্র,ਸਰਟੀਫਿਕੇਟ
ফিটনেসের শংসাপত্র,ਤੰਦਰੁਸਤੀ ਦਾ ਸਰਟੀਫਿਕੇਟ
পোস্টিং শংসাপত্র,ਪੋਸਟਿੰਗ ਦਾ ਸਰਟੀਫਿਕੇਟ
পরিষেবার শংসাপত্র,ਸੇਵਾ ਦਾ ਸਰਟੀਫਿਕੇਟ
শংসাপত্র,ਸਰਟੀਫਿਕੇਸ਼ਨ
প্রত্যয়িত কপি,ਪ੍ਰਮਾਣਿਤ ਕਾੱਪੀ
প্রত্যয়িত,ਪ੍ਰਮਾਣਿਤ
সেস,ਸੈੱਸ
অবসান,ਬੰਦ
চেইন,ਚੇਨ
চেয়ারম্যান/চেয়ারপারসন,ਚੇਅਰਮੈਨ / ਚੇਅਰਪਰਸਨ
চালান,ਚਲਾਨ
চ্যালেঞ্জ,ਚੁਣੌਤੀ
চেম্বার,ਚੈਂਬਰ
ব্যবসা মালিক সমিতি,ਵਪਾਰ ਮੰਡਲ
পরিবর্তন,ਬਦਲੋ
বিশৃঙ্খলা,ਹਫੜਾ-ਦਫੜੀ
অধ্যায়,ਅਧਿਆਇ
চরিত্র হত্যাকাণ্ড,ਪਾਤਰ ਕਤਲ
চরিত্র শংসাপত্র,ਅੱਖਰ ਸਰਟੀਫਿਕੇਟ
চার্জ,ਚਾਰਜ
সম্পত্তি উপর চার্জ,ਜਾਇਦਾਦ 'ਤੇ ਚਾਰਜ ਕਰੋ
অভিযোগ পত্র,ਚਾਰਜਸ਼ੀਟ
দাতব্য,ਚੈਰੀਟੇਬਲ
দানশীলতা,ਦਾਨ
চার্ট,ਚਾਰਟ
সনদ,ਚਾਰਟਰ
চ্যাসিস নম্বর,ਚਸੀਸ ਨੰਬਰ
প্রতারণা,ਧੋਖਾਧੜੀ
পরীক্ষা করুন,ਚੈਕ
তালিকা পরীক্ষা করুন,ਚੈੱਕ ਲਿਸਟ
পোস্ট পরীক্ষা করুন,ਪੋਸਟ ਪੋਸਟ ਚੈੱਕ ਕਰੋ
রসায়নবিদ,ਕੈਮਿਸਟ
পরীক্ষা করুন,ਚੈਕ
চেক করুন,ਚੈੱਕ ਕਰਨ ਦਿਓ
প্রধান,ਮੁਖੀ
শিশুদের শিক্ষা ভাতা,ਬੱਚੇ ਸਿੱਖਿਆ ਭੱਤੇ
শিশু শোষণ,ਬਾਲ ਸ਼ੋਸ਼ਣ
শিশু শ্রম,ਬਾਲ ਮਜਦੂਰੀ
শিশু কল্যাণ,ਬਾਲ ਭਲਾਈ
দীর্ঘস্থায়ী,ਦੀਰਘ
কালানুক্রমিক ক্রম (= কালানুক্রমিক ক্রম),ਇਤਿਹਾਸਕ ਕ੍ਰਮ (= ਕ੍ਰੋਕੋਲੋਜੀਕਲ ਕ੍ਰਮ)
বৃত্ত,ਚੱਕਰ
সার্কিট হাউস,ਸਰਕਟ ਹਾ House ਸ
বিজ্ঞপ্তি (= বৃত্তাকার অক্ষর),ਸਰਕੂਲਰ (= ਸਰਕੂਲਰ ਪੱਤਰ)
প্রচলন,ਗੇੜ
পরিস্থিতি,ਹਾਲਾਤ
অবস্থাগত প্রমাণ,ਹਾਲਾਤ ਦੇ ਸਬੂਤ
উদ্ধৃতি,ਹਵਾਲਾ
নাগরিকত্ব,ਸਿਟੀਜ਼ਨਸ਼ਿਪ
শহর ক্ষতিপূরণ ভাতা,ਸ਼ਹਿਰ ਮੁਆਵਜ਼ਾ ਭੱਤਾ
নাগরিক সুযোগসুবিধা,ਸਿਵਿਕ ਸਹੂਲਤਾਂ
সিভিল,ਸਿਵਲ
ন্যায়সংহিতা,ਸਿਵਲ ਕੋਡ
অসামরিক প্রতিরোধ ব্যবস্থা,ਸਿਵਲ ਡਿਫੈਂਸ
নাগরিক তালিকা,ਸਿਵਲ ਸੂਚੀ
নাগরিক বিবাহ,ਸਿਵਲ ਵਿਆਹ
নাগরিক পদ্ধতি কোড,ਸਿਵਲ ਪਰੋਜਰ ਕੋਡ
বেসামরিক চাকুরী,ਸਿਵਲ ਸੇਵਾ
দেওয়ানি মামলা,ਸਿਵਲ ਮੁਕੱਦਮਾ
নাগরিক সরবরাহ,ਸਿਵਲ ਸਪਲਾਈ
গৃহযুদ্ধ,ਸਿਵਲ ਯੁੱਧ
দাবি,ਦਾਅਵਾ
দাবিদার,ਦਾਅਵੇਦਾਰ
দাবি ফর্ম,ਦਾਅਵਾ ਫਾਰਮ
ফেরতের জন্য দাবি,ਰਿਫੰਡ ਲਈ ਦਾਅਵਾ
স্পষ্টতা,ਸਪਸ਼ਟੀਕਰਨ
ক্লাস,ਕਲਾਸ
শ্রেণিবদ্ধ বিজ্ঞাপন,ਕਲਾਸੀਫਾਈਡ ਇਸ਼ਤਿਹਾਰਬਾਜ਼ੀ
শ্রেণিবদ্ধ নথি,ਕਲਾਸੀਫਾਈਡ ਦਸਤਾਵੇਜ਼
শ্রেণীবদ্ধ তথ্য,ਕਲਾਸੀਫਾਈਡ ਜਾਣਕਾਰੀ
শ্রেণিবদ্ধ করুন,ਕਲਾਸੀਫਾਈ ਕਰੋ
শ্রেণিবদ্ধ,ਕਲਾਸਵਾਈਸ
ধারা,ਧਾਰਾ
ছাড়পত্র,ਕਲੀਅਰੈਂਸ
শূন্যতা পরিষ্কার করুন,ਅਸਲੀ ਨੂੰ ਸਾਫ
কেরানী,ਕਲੈਰੀਕਲ
ক্লারিকাল ক্যাডার,ਕਲੈਰੀਕਲ ਕੇਡਰ
করণিক ত্রুটি,ਕਲਰਕੀ ਗਲਤੀ
করণিক কর্মীদের,ਕਲੈਰੀਕਲ ਸਟਾਫ
কেরানী সম্বন্ধী কাজ,ਕਲੈਰੀਕਲ ਕੰਮ
ক্লায়েন্ট,ਗਾਹਕ
ক্লোক রুম,ਕਲੋਕ ਕਮਰਾ
বছরের শেষ,ਸਾਲ ਦੇ ਨੇੜੇ
অর্থ শেষ,ਬੰਦ ਕਰਨ ਵਾਲਾ ਸੰਤੁਲਨ
বন্ধের তারিখ,ਬੰਦ ਕਰਨ ਦੀ ਤਾਰੀਖ
বন্ধ,ਬੰਦ
ক্লু,ਸੁਰਾਗ
সিও (যেমন 'সহ-চেয়ারম্যান'),ਕੰਪਨੀ (ਜਿਵੇਂ ਕਿ 'ਸਹਿ-ਚੇਅਰਮੈਨ')
সহ-অভিযুক্ত,ਸਹਿ-ਮੁਲਜ਼ਮ
কোচিং,ਕੋਚਿੰਗ
জোট সরকার,ਗੱਠਜੋੜ ਦੀ ਸਰਕਾਰ
কোড,ਕੋਡ
কোড নম্বর,ਕੋਡ ਨੰਬਰ
আচরণ বিধি,ਚਾਲ - ਚਲਣ
কোড শব্দ,ਕੋਡ ਸ਼ਬਦ
কোডিং,ਕੋਡਿੰਗ
জবরদস্তি,ਜ਼ਬਰਦਸਤੀ
সহ-অস্তিত্ব,ਸਹਿ-ਮੌਜੂਦਗੀ
জ্ঞানযোগ্য,ਗੁਜ਼ਾਰਨਯੋਗ
জ্ঞানীয় অপরাধ,ਗੁਜ਼ਾਰਨਯੋਗ ਅਪਰਾਧ
জ্ঞান,ਸਮਝ
কাকতালীয়,ਇਤਫਾਕ
সহযোগিতা,ਸਹਿਕਾਰਤਾ
জামানত সুরক্ষা,ਜਮਾਂਦਰੂ ਸੁਰੱਖਿਆ
সহকর্মী,ਸਾਥੀ
সমষ্টিগত,ਸਮੂਹਕ
সম্মিলিত দায়িত্ব,ਸਮੂਹਿਕ ਜ਼ਿੰਮੇਵਾਰੀ
কালেক্টরেট,ਇਕੱਠਾ ਕਰੋ
মিলন,ਮਿਲੀਭੁਗਤ
কলোনী,ਕਲੋਨੀ
