Hindi,Bengali
"उभयनिष्ठ कोण, सर्वनिष्ठ कोण","সাধারণ কোণ, সাধারণ কোণ"
सर्वनिष्ठ अक्ष,সাধারণ অক্ষ
"सर्वनिष्ठ आधार, उभयनिष्ठ बेस","সাধারণ ভিত্তি, সাধারণ ভিত্তি"
सार्व हर,সর্বজনীন
सार्व अंतर,সাধারণ পার্থক্য
" सार्वगुणन-खंड, समापवर्तक , सार्व उपादान","সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক, সাধারণ গুণনীয়ক"
"साधारण लघुगणक, साधारण लॉगेरिथ्म","সরল লগারিদম, সরল লগারিদম"
"सार्व गुणज, समापवर्त्य","সাধারণ একাধিক, সাধারণ"
सार्व अनुपात,সাধারণ অনুপাত
सर्वनिष्ठ परिच्छेद,ছেদ ধারা
सर्वनिष्ठ भुजा,সাধারণ বাহু
"उभयनिष्ठ स्पर्शरखा, सर्वनिष्ठ स्पर्शरेखा","সাধারণ স্পর্শক, সাধারণ স্পর্শক"
सर्वनिष्ठ पद,সাধারণ অবস্থান
क्रमविनिमेय नियम,পরিবর্তনমূলক নিয়ম
क्रमविनिमेय गुणधर्म,পরিবর্তনমূলক সম্পত্তি
क्रमविनिमेय-नियम,পরিবর্তনমূলক নিয়ম
योग का क्रमविनिमेय नियम,যোগফলের পরিবর্তনমূলক আইন
गुणन का क्रमविनिमेय नियम,গুণের পরিবর্তনমূলক নিয়ম
क्रमविनिमेय संक्रिया,পরিবর্তনমূলক অপারেশন
क्रमविनिमेयक समूह,পরিবর্তনশীল দল
आव्यूहों का क्रमविनिमेय,ম্যাট্রিক্সের পরিবর্তনশীল
संहत समुच्चय,কমপ্যাক্ট সেট
"तुलनात्मकता, तुलनीयता","তুলনা, তুলনা"
माध्यों की तुलना,উপায়ের তুলনা
प्रतिशतता-तुलना,শতাংশ তুলনা
तुलना परीक्षण,তুলনা পরীক্ষা
सुसंगत समीकरण,সুসংগত সমীকরণ
स्पर्धी खेल,প্রতিযোগিতামূলক খেলা
स्पर्धी स्थिति,প্রতিযোগিতামূলক অবস্থান
स्पर्धी युक्ति,প্রতিযোগিতামূলক কৌশল
" अनुभाषक , संकलक","দোভাষী, কম্পাইলার"
पूरक,সাপ্লিমেন্ট
पूरक कोण,পরিপূরক কোণ
पूरक घटना,পরিপূরক ঘটনা
पूरक कारक,পরিপূরক ফ্যাক্টর
पूरक फलन,পরিপূরক ফাংশন
पूरक अर्ध समष्टि,পরিপূরক অর্ধেক জনসংখ্যা
पूरक अंतराल,পরিপূরক ব্যবধান
पूरक समुच्चय,পরিপূরক সেট
"पूरकीकरण, पूरक-निर्धारण","পরিপূরক, পরিপূরক"
पूरक समुच्चय,পরিপূরক সেট
पूर्ण गणना,নিখুঁত স্কোর
पूर्ण सहसंबंध मैट्रिक्स,সম্পূর্ণ পারস্পরিক সম্পর্ক ম্যাট্রিক্স
पूर्ण दरीक समष्टि,সম্পূর্ণ পরিসরের জনসংখ্যা
पूर्ण प्रसामान्यलांबिक समुच्चय,নিখুঁত স্বাভাবিক অর্থোগোনাল সেট
पूर्ण चतुष्कोण,নিখুঁত চতুর্ভুজ
पूर्ण भागफल,নিখুঁত ভাগফল
