Tamil,English
"நிலையான மதிப்பீட்டாளர், முரண்பாடற்ற மதிப்பீட்டாளர்",consistent estimator
"முரண்பாடற்ற மாதிரி, இணக்கமான மாதிரி",consistent statistic
"இணக்கமான நிறுவனங்கள், முரண்படாத நிறுவனங்கள்",consistent system
பணியகம்,consol
"நிலையான, நிலையான, நிலையான, அசையாத, மாறாத, சீரான",constant
சீரான முடுக்கம்,constant acceleration
நிலையான செயல்பாடு,constant function
ஈர்ப்பு புள்ளி,constant of gravity
ஒருங்கிணைப்பு மாறிலி,constant of integration
விகிதாச்சார மாறிலி,constant of proportionality
நிலையான அளவுரு,constant parameter
நிலையான பல்லுறுப்புக்கோவை,constant polynomial
நிலையான விகிதம்,constant proportion
சீரான நகர்வு,constant speed
நிலையான கால,constant term
சீரான வேகம்,constant velocity
படைப்பாளியின் சமன்பாடு,constitutive equation
கட்டுப்பாடு,constraint
"உருவாக்க, கட்டமைக்க",construct
உருவாக்கம்,construction
நுகர்வோர் விருப்பத்தேர்வுகள்,consumer preference
நுகர்வு செயல்பாடு,consumption function
தொடுகோடு கோணம்,contact angle
தொடர்பு புள்ளி,contact point
அடங்கியுள்ளது,contained in
இணைப்பு அட்டவணை,contingency table
தொடர்ச்சியான இயக்கவியல்,continuum mechanics
வெவ்வேறு நிதி,continued fraction
நிதி தயாரிப்பு,continued product
"தொடர்ச்சி, தொடர்ச்சி",continuity
செயல்பாடுகளின் தொடர்ச்சி,continuity of function
தொடர்ச்சியான சோதனை,continuity test
"தொடர்ச்சியான, உடைக்கப்படாத, உடைக்கப்படாத, தொடர்ச்சியான, தொடர்ச்சியான",continuous
தொடர்ச்சியான வழித்தோன்றல்,continuous derivative
தொடர்ச்சியான விநியோகம்,continuous distribution
தொடர்ந்து மேலே,continuous from above
தொடர்ச்சியான செயல்பாடு,continuous function
தொடர்ந்து வேறுபடக்கூடியது,continuously differentiable
தொடர்ச்சியான வரைபடம்,continuous map
தொடர்ச்சியான மேப்பிங்,continuous mapping
தொடர்ச்சியான நிகழ்தகவு அடர்த்தி செயல்பாடு,continuous probability density function
தொடர்ச்சியான நிகழ்தகவு விநியோகம்,continuous probability distribution
