Marathi,Odiya
क्षेत्र शोध,କ୍ଷେତ୍ର ସନ୍ଧାନ
क्षेत्र हस्तांतरण,କ୍ଷେତ୍ର ସ୍ଥାନାନ୍ତର
क्षेत्र चल,କ୍ଷେତ୍ର ଭେରିଏବଲ୍
युक्तिवाद,ଯୁକ୍ତି
युक्तिवाद पत्ता,ଯୁକ୍ତି ଠିକଣା
युक्तिवाद यादी,ଯୁକ୍ତି ତାଲିକା
अंकगणित सूचना,ଗାଣିତିକ ନିର୍ଦ୍ଦେଶ
अंकगणित आणि तर्कशास्त्र युनिट,ଗାଣିତିକ ଏବଂ ତର୍କ ଏକକ |
अंकगणित असाइनमेंट स्टेटमेंट,ଗାଣିତିକ ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ୍ |
अंकगणित तपासणी,ଗାଣିତିକ ଯାଞ୍ଚ |
अंकगणित स्थिर,ଗାଣିତିକ ସ୍ଥିର |
अंकगणित रूपांतरण,ଗାଣିତିକ ରୂପାନ୍ତର
अंकगणित डेटा,ଗାଣିତିକ ତଥ୍ୟ |
अंकगणित अपवाद,ଗାଣିତିକ ବ୍ୟତିକ୍ରମ |
अंकगणित अभिव्यक्ती,ଗାଣିତିକ ଅଭିବ୍ୟକ୍ତି |
अंकगणित निश्चित बिंदू,ଗାଣିତିକ ଫିକ୍ସଡ୍ ପଏଣ୍ଟ |
अंकगणित पदानुक्रम,ଗାଣିତିକ ହାଇରାର୍କି |
अंकगणित जर विधान,ବେଷ୍ଟମେଟିକ୍ ଯଦି ଷ୍ଟେଟମେଣ୍ଟ୍ |
अंकगणित तर्कशास्त्र,ଗାଣିତିକ ତର୍କ
अंकगणित लॉजिक युनिट,ଗାଣିତିକ ତର୍କ ଏକକ |
अंकगणित ऑपरेशन,ଗାଣିତିକ ଅପରେସନ୍ |
अंकगणित ऑपरेटर,ଗାଣିତିକ ଅପରେଟର |
अंकगणित ओव्हरफ्लो,ଗାଣିତିକ ଓଭରଫ୍ଲୋ |
अंकगणित चित्र डेटा,ଗାଣିତିକ ଚିତ୍ର ତଥ୍ୟ |
अंकगणित प्राधान्य,ଗାଣିତିକ ପ୍ରଚାର
अंकगणित प्राथमिक,ଗାଣିତିକ ପ୍ରାଥମିକ |
अंकगणित नोंदणी,ଗାଣିତିକ ରେଜିଷ୍ଟର |
अंकगणित संबंध,ଗାଣିତିକ ସମ୍ପର୍କ |
अंकगणित स्कॅन,ଗାଣିତିକ ସ୍କାନ୍ |
अंकगणित विभाग,ଗାଣିତିକ ବିଭାଗ |
अंकगणित शिफ्ट,ଗାଣିତିକ ଶିଫ୍ଟ |
अंकगणित शिफ्टिंग,ଗାଣିତିକ ସ୍ଥାନାନ୍ତରିତ |
अंकगणित विधान,ଗ୍ୟଟିଥେଟିକ୍ ଷ୍ଟେଟମେଣ୍ଟ
अंकगणित संज्ञा,ଗାଣିତିକ ଶବ୍ଦ
अंकगणित अंडरफ्लो,ଆରିଥମେଟିକ୍ ଅଣ୍ଡରଫ୍ଲୋ |
अंकगणित युनिट,ଗାଣିତିକ ଏକକ |
रचना,ଆରେ
अ‍ॅरे बाउंड,ଆରେ ବନ୍ଧା
अ‍ॅरे संगणक,ଆରେ କମ୍ପ୍ୟୁଟର |
अ‍ॅरे आयाम,ଆରେ ଡାଇମେସନ୍ |
अ‍ॅरे घटक,ଆରେ ଉପାଦାନ
अ‍ॅरे अभिव्यक्ती,ଆରେ ଏକ୍ସପ୍ରେସନ୍ |
अ‍ॅरे नाव,ଆରେ ନାମ
संरचनांचा अ‍ॅरे,ସଂରଚନାଗୁଡ଼ିକର ଆରେ |
अ‍ॅरे प्रिंटिंग,ଆରେ ମୁଦ୍ରଣ
अ‍ॅरे प्रक्रिया,ଆରେ ପ୍ରକ୍ରିୟାକରଣ |
अ‍ॅरे प्रोसेसर,ଆରେ ପ୍ରୋସେସର୍ |
बोलण्याचे बिंदू,ଆର୍ଟିକ୍ୟୁଲେସନ୍ ପଏଣ୍ଟ |
कृत्रिम अनुभूती,କୃତ୍ରିମ ଜ୍ଞାନ
कृत्रिम बुद्धिमत्ता,କୃତ୍ରିମ ବୁଦ୍ଧି
कृत्रिम भाषा,କୃତ୍ରିମ ଭାଷା |
कृत्रिम चल,କୃତ୍ରିମ ଭେରିଏବଲ୍ |
कला अनुप्रयोग डेटा बँक,କଳା ପ୍ରୟୋଗ ଡାଟା ବ୍ୟାଙ୍କ |
कला अनुप्रयोग संगीत,କଳା ପ୍ରୟୋଗ ସଂଗୀତ |
कला अनुप्रयोग नमुना निर्मिती,କଳା ପ୍ରୟୋଗ ନମୁନା ପି generation ଼ି |
आरोहण,କୁବିଙ୍ଗ୍ସ
चढत्या क्रमवारी,ଆରୋହଣ ସର୍ଟ |
एएससीएल,ଆଷ୍ଟିଲ୍ |
एएससीआयआय नियंत्रण वर्ण,ASCII ନିୟନ୍ତ୍ରଣ ବର୍ଣ୍ଣ |
एएससीआयआय की बोर्ड,ASCII କି ବୋର୍ଡ |
पैलू,ସର୍ବୋଚ୍ଚ
पैलू आणि,ଦିଗ ଏବଂ
एकत्र करा,ଏକତ୍ର ହୁଅ
एकत्रित मूळ,ଏକତ୍ରିତ ଉତ୍ପତ୍ତି |
कालावधी एकत्र करा,ସମୟ ସମାପ୍ତ କରନ୍ତୁ |
असेंबलर,ଏକତ୍ରିତ |
असेंबलर डायरेक्टिव्ह,ଏକତ୍ରିତ ନିର୍ଦ୍ଦେଶନାମା |
असेंबलर सुविधा,ଏକତ୍ରିତ ସୁବିଧା |
असेंबलर भाषा,ଏକତ୍ରିତ ଭାଷା |
एकत्र करणे,ଏକତ୍ର କରିବା
एकत्रित टप्पा,ଏକତ୍ର କରିବା ପର୍ଯ୍ୟାୟ |
वेळ एकत्र करणे,ସମୟ ଆସୁଛି
असेंब्ली,ସଭା
असेंब्ली भाषा,ଆସେମ୍ବଲି ଭାଷା |
असेंब्ली भाषा प्रोग्रामिंग,ବିଧାନସଭା ଭାଷା ପ୍ରୋଗ୍ରାମିଂ |
असेंब्ली भाषा सॉफ्टवेअर लवचिकता,ବିଧାନସଭା ଭାଷା ସଫ୍ଟୱେର୍ ନମନୀୟତା |
असेंब्ली सूची,ଆସେମ୍ବଲି ତାଲିକା |
असेंब्ली फेज,ଆସେମ୍ବଲି ପର୍ଯ୍ୟାୟ |
असेंब्लीची दिनचर्या,ଏକତ୍ର ବିଚ୍ଛିନ୍ନ ରୁଟିନ୍ |
असेंब्ली वेळ,ସଭା ସମୟ
असेंब्ली युनिट,ଏକତ୍ରତା ଏକକ |
असाइनमेंट इंडेक्सिंग,ଆସାଇନମେଣ୍ଟ ଇଣ୍ଡେକ୍ସ କରିବା |
असाइनमेंट ऑपरेशन,ଆସାଇନମେଣ୍ଟ ଅପରେସନ୍ |
असाइनमेंट स्टेटमेंट,ଆସାଇନମେଣ୍ଟ ଷ୍ଟେଟମେଣ୍ଟ
असोसिएटिव्ह पत्ता,ଆସିବେଗତ ଠିକଣା |
असोसिएटिव्ह अ‍ॅरे रजिस्टर,ଆସୋସିଟିଭ୍ ଆରେ ପଞ୍ଜିକରଣ |
असोसिएटिव्ह की,ସନ୍ଦେହଜନକ କି?
असोसिएटिव्ह भाषा,ଆସୋସିଟିଭ୍ ଭାଷା |
असोसिएटिव्ह मेमरी,ଆସୋସିଟିଭ୍ ମେମୋରୀ |
असोसिएटिव्ह स्टोरेज,ଆସିବେସିଭ୍ ଷ୍ଟୋରେଜ୍ |
गृहीत दशांश बिंदू,ଦଶମିକ ପଏଣ୍ଟ ଅନୁମାନ କରାଯାଏ |
असममित डिव्हाइस,ଅସୀମା ପ୍ରତୀକ ଉପକରଣ |
असममित I/O,ଅସୀମେଟ୍ରିକ୍ I / O
एसिन्क्रोनस,ଅସନ୍ତୁଳିତ
एसिन्क्रोनस संगणक,ଅସନ୍ତୁଳିତ କମ୍ପ୍ୟୁଟର |
एसिन्क्रोनस डेटा ट्रान्सफर,ଅସନ୍ତୁଳିତ ତଥ୍ୟ ସ୍ଥାନାନ୍ତର |
एसिन्क्रोनस डेटा ट्रान्समिशन,ଅସନ୍ତୁଳିତ ତଥ୍ୟ ପ୍ରସାରଣ |
एसिन्क्रोनस डिव्हाइस,ଅସନ୍ତୁଳିତ ଉପକରଣଗୁଡ଼ିକ |
एसिन्क्रोनस ऑपरेशन,ଅସନ୍ତୁଳିତ ଅପରେସନ୍ |
एसिन्क्रोनस सिग्नलिंग,ଅସନ୍ତୁଳିତ ସଙ୍କେତ |
एसिन्क्रोनस टाइम डिव्हिजन मल्टिप्लेक्सिंग,ଅସନ୍ତୁଳିତ ସମୟ ବିଭାଗ ମିଲିସନ୍ |
एसिन्क्रोनस ट्रान्समिशन,ଅସନ୍ତୁଳିତ ଟ୍ରାନ୍ସମିସନ୍ |
एसिन्क्रोनस वर्किंग,ଅସନ୍ତୁଳିତ କାର୍ଯ୍ୟ
संलग्न प्रक्रिया,ସଂଲଗ୍ନ ପ୍ରକ୍ରିୟାକରଣ |
संलग्न प्रोसेसर,ସଂଲଗ୍ନ ସଞ୍ଚାଳକ |
संलग्न समर्थन प्रोसेसर,ସଂଲଗ୍ନ ସମର୍ଥନ ସଞ୍ଚାଳକ |
ऑपरेशन उपस्थित,ଯୋଗଦାନ ଅପରେସନ୍ |
ट्रेल प्रिंटरला हजेरी लावली,ଟ୍ରେଲ୍ ପ୍ରିଣ୍ଟର୍
लक्ष व्यत्यय,ଧ୍ୟାନ ବାଧା
लक्ष की,ଧ୍ୟାନ ଚାବି |
क्षीणन,ସାଧନ
क्षीणन स्थिर,ଆଭେନ୍ୟୁଏସନ୍ ସ୍ଥିର |
क्षीणकरण विकृती,ଆଭେନ୍ୟୁସନ୍ ବିକୃତି |
अ‍ॅटेन्युएशन इक्वेलायझर,ଆଟେନୋଏନ୍ସିଆଲ୍ ସାଇକେଲାଇଜର୍ |
अ‍ॅटेन्युएटर,ଆଟେଟୋଲେଟର୍ |
विशेषता,ଗୁଣ
ऐकण्यायोग्य अलार्म,ଶ୍ରୋତା ଆଲାର୍ମ |
ऑडिओ कॅसेट,ଅଡିଓ କ୍ୟାସେଟ୍ |
ऑडिओ चौकशी,ଅଡିଓ ଅନୁସନ୍ଧାନ |
ऑडिओ लाइन,ଅଡିଓ ରେଖା |
ऑडिओ प्रतिसाद,ଅଡିଓ ପ୍ରତିକ୍ରିୟା |
ऑडिओ प्रतिसाद संदेश,ଅଡିଓ ପ୍ରତିକ୍ରିୟା ବାର୍ତ୍ତା |
ऑडिओ प्रतिसाद युनिट,ଅଡିଓ ପ୍ରତିକ୍ରିୟା ୟୁନିଟ୍ |
ऑडिओटेप स्टोरेज युनिट,ଅଡିଓଟୋଟା ଆପ୍ ଷ୍ଟୋରେଜ୍ ୟୁନିଟ୍ |
ऑडिओ टेलिकम्युनिकेशन लाइन,ଅଡିଓ ଟେଲିକମ୍ ମେମ୍ବୂରଣ ରେଖା |
ऑडिओ टर्मिनल,ଅଡିଓ ଟର୍ମିନାଲ୍ |
ऑडिट कमांड भाषा,ଅଡିଟ୍ କମାଣ୍ଡ୍ ଭାଷା |
ऑडिट प्रोग्रामिंग,ଅଡିଟ୍ ପ୍ରୋଗ୍ରାମିଂ |
तपासणीचे सूत्र,ଅଡିଟ୍ ଟ୍ରେଲ୍ |
ऑगेंड,Augeend
वाढवणे,ବୃଦ୍ଧି
ऑगमेंटर,ଅଗମେଣ୍ଟର୍ |
लेखक,ଲେଖକ
लेखन,ଲେଖକ
लेखन प्रणाली,ଲେଖକ ସିଷ୍ଟମ୍ |
अधिकार,ପ୍ରାଧିକରଣ
अधिकृतता कोड,ପ୍ରାଧିକରଣ କୋଡ୍
अधिकृत लायब्ररी,ପ୍ରାଧିକୃତ ଲାଇବ୍ରେରୀ |
अधिकृत कार्यक्रम,ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ |
अधिकृत कार्यक्रम सुविधा,ପ୍ରାଧିକୃତ ପ୍ରୋଗ୍ରାମ ସୁବିଧା |
ऑटो अ‍ॅबस्ट्रॅक्ट,ଅଟୋ ବିସ୍ତୃତ
स्वयंचलित,ଅଟୋ ଥାଇନର୍ |
ऑटो बूटिंग,ଅଟୋ ବୁଟିଙ୍ଗ୍ |
ऑटो बायपास,ଅଟୋ ବାଇପାସ୍ |
ऑटो कॉल (= स्वयंचलित कॉलिंग),ଅଟୋ କଲ୍ (= ସ୍ୱୟଂଚାଳିତ କଲ୍)
ऑटो कोडर,ଅଟୋ କୋଡର୍ |
ऑटो डायल,ଅଟୋ ଡାଏଲ୍ |
ऑटोफ्लो,ଅଟୋଫ୍ଲୋ |
ऑटो इंडेक्स,ଅଟୋ ଇଣ୍ଡେକ୍ସ |
ऑटो अनुक्रमित पत्ता,ଅଟୋ ଇଣ୍ଡେକ୍ସଡ୍ ଠିକଣା |
ऑटोमाटा,ସ୍ୱୟଂଚାଳିତଟି
ऑटोमाटा सिद्धांत,ସ୍ୱୟଂଚାଳିତ ଥିଓରୀ |
ऑटोमॅटा प्रकार,ସ୍ୱୟଂଚାଳିତ ପ୍ରକାର |
स्वयंचलित ग्रंथसूची,ସ୍ୱୟଂଚାଳିତ ବିବାଲିଓକ୍ରାଫି |
स्वयंचलित डेटा मध्यम,ସ୍ୱୟଂଚାଳିତ ଡାଟା ମାଧ୍ୟମ |
स्वयंचलित शब्दकोश,ସ୍ୱୟଂଚାଳିତ ଅଭିଧାନ
स्वयंचलित शब्दकोष,ସ୍ୱୟଂଚାଳିତ ଶବ୍ଦକୋଷ |
स्वयंचलित लॉजिक डायग्राम,ସ୍ୱୟଂଚାଳିତ ଲୋଗିକ୍ ଚିତ୍ର |
स्वयंचलित व्यवस्थापन,ସ୍ୱୟଂଚାଳିତ ପରିଚାଳନାମ
स्वयंचलित उत्पादन व्यवस्थापन,ସ୍ୱୟଂଚାଳିତ ଉତ୍ପାଦନ ପରିଚାଳନା
स्वयंचलित स्टॉक नियंत्रण,ସ୍ୱୟଂଚାଳିତ ଷ୍ଟକ୍ କଣ୍ଟ୍ରୋଲ୍ |
स्वयंचलित अमूर्त,ସ୍ୱୟଂଚାଳିତ ଅବଷ୍ଟ୍ରାକ୍ଟ |
स्वयंचलित अ‍ॅबस्ट्रॅक्टिंग,ସ୍ୱୟଂଚାଳିତ ଅବକ୍ଷୟ
स्वयंचलितपणे प्रोग्राम केलेली साधने,ସ୍ୱୟଂଚାଳିତ ଭାବରେ ଉପକରଣଗୁଡ଼ିକ ପ୍ରୋଗ୍ରାମ କରେ |
स्वयंचलित उत्तर,ସ୍ୱୟଂଚାଳିତ ଉତ୍ତର
स्वयंचलित कॉल वितरक,ସ୍ୱୟଂଚାଳିତ କଲ୍ ବିତରକ |
स्वयंचलित कॉलिंग,ସ୍ୱୟଂଚାଳିତ କଲ୍
स्वयंचलित तपासणी,ସ୍ୱୟଂଚାଳିତ ଯାଞ୍ଚ |
स्वयंचलित कोडिंग,ସ୍ୱୟଂଚାଳିତ କୋଡିଂ |
स्वयंचलित संगणन,ସ୍ୱୟଂଚାଳିତ ଗଣନା |
स्वयंचलित संगणकीय इंजिन,ସ୍ୱୟଂଚାଳିତ ଗଣନା ଇଞ୍ଜିନ୍ |
स्वयंचलित स्थिर,ସ୍ୱୟଂଚାଳିତ ସ୍ଥିର |
स्वयंचलित नियंत्रण अभियांत्रिकी,ସ୍ୱୟଂଚାଳିତ ନିୟନ୍ତ୍ରଣ ଇଞ୍ଜିନିୟରିଂ
स्वयंचलित डेटा प्रक्रिया,ସ୍ୱୟଂଚାଳିତ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
स्वयंचलित डेटा प्रक्रिया प्रणाली,ସ୍ୱୟଂଚାଳିତ ଡାଟା ପ୍ରକ୍ରିୟାକରଣ ସିଷ୍ଟମ |
स्वयंचलित दशांश संरेखन,ସ୍ୱୟଂଚାଳିତ ଦଶମିକ ଆଲାଇନ୍ମେଣ୍ଟ |
स्वयंचलित डायलिंग युनिट,ସ୍ୱୟଂଚାଳିତ ଡାଏଲିଂ ୟୁନିଟ୍ |
स्वयंचलित शब्दकोश,ସ୍ୱୟଂଚାଳିତ ଅଭିଧାନ |
