Assamese,Kannada
গ্ল&#39;বুল,ಗೋಳಾಕಾರದ
"বেলিষ্টিক, বেলিষ্টিক","ಬ್ಯಾಲಿಸ್ಟಿಕ್, ಬ್ಯಾಲಿಸ್ಟಿಕ್"
"প্ৰজেকচন গেলভেন’মিটাৰ, প্ৰজেকচন গেলভেন’মিটাৰ","ಪ್ರೊಜೆಕ್ಷನ್ ಗಾಲ್ವನೋಮೀಟರ್, ಪ್ರೊಜೆಕ್ಷನ್ ಗಾಲ್ವನೋಮೀಟರ್"
মিছাইল,ಕ್ಷಿಪಣಿ
"বেলিষ্টিক, অস্ত্ৰ-শস্ত্ৰ","ಬ್ಯಾಲಿಸ್ಟಿಕ್ಸ್, ಶಸ್ತ್ರಾಸ್ತ್ರ"
প্ৰক্ষেপণ,ಪ್ರೊಜೆಕ್ಷನ್
মুক্ত ট্ৰেজেক্টৰী,ಉಚಿತ ಪಥ
"বেলুন, বেলুন","ಬಲೂನ್, ಬಲೂನ್"
বালমাৰ বিচ্ছিন্নতা,ಬಾಲ್ಮರ್ ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
"বেণ্ড, বেণ্ড, বেণ্ড","ಬ್ಯಾಂಡ್, ಬ್ಯಾಂಡ್, ಬ್ಯಾಂಡ್"
ফুটা,ಸ್ಫೋಟ
"array, beam, তীৰ, পাৰ, উপকূল","ವ್ಯೂಹ, ಕಿರಣ, ತೀರ, ದಂಡೆ, ಕರಾವಳಿ"
"স্তম্ভ, বাৰ, কব, ব্লক, বাৰ, ৰড, বাৰ, ৮.বেৰ, ৯. ৰেখা, ১০. প্ৰান্ত, ১ ব্লক, ১, বাৰ, ১, ৰেখা, ১, পৰীক্ষা ৰেখা","ಕಾಲಮ್, ಬಾರ್, ಕೋಬ್, ಬ್ಲಾಕ್, ಬಾರ್, ರಾಡ್, ಬಾರ್, 8. ಗೋಡೆ, 9. ಲೈನ್, 10. ಎಡ್ಜ್, 1 ಬ್ಲಾಕ್, 1, ಬಾರ್, 1, ಲೈನ್, 1, ಟೆಸ್ಟ್ ಲೈನ್"
bardeen নীতি,ಬಾರ್ಡೀನ್ ತತ್ವ
barkhausen প্ৰভাৱ,ಬರ್ಖೌಸೆನ್ ಪರಿಣಾಮ
barlow চক্ৰ,ಬಾರ್ಲೋ ಸೈಕಲ್
বাৰ চুম্বক,ಬಾರ್ ಮ್ಯಾಗ್ನೆಟ್
ভঁৰাল,ಕೊಟ್ಟಿಗೆ
বায়ুৰ চাপৰ গ্ৰাফ,ವಾಯು ಒತ್ತಡದ ಗ್ರಾಫ್
"বেৰ&#39;গ্ৰাফ, বেৰ&#39;গ্ৰাফ","ಬರೋಗ್ರಾಫ್, ಬರೋಗ್ರಾಫ್"
বেৰ&#39;মিটাৰ,ವಾಯುಭಾರ ಮಾಪಕ
বায়ুমণ্ডলীয় চাপ,ವಾತಾವರಣದ ಒತ್ತಡ
"ব্ৰহ্মাণ্ড, বেৰ&#39;স্ফিয়াৰ","ಬ್ರಹ್ಮಾಂಡ, ವಾಯುಮಂಡಲ"
পেণ্ডুলাম,ಲೋಲಕ ಲೋಲಕ
"বাধা, পাৰমাণৱিক বাধা, পাৰমাণৱিক বাধা","ತಡೆಗೋಡೆ, ಪರಮಾಣು ತಡೆಗೋಡೆ, ಪರಮಾಣು ತಡೆಗೋಡೆ"
বাধাৰ স্তৰ,ತಡೆ ಮಟ್ಟ
barion,ಬೇರಿಯನ್
গুৰুমণ্ডল,ಗುರುಮಂಡಲ
বেচ বেণ্ড,ಬೇಸ್ ಬ್ಯಾಂಡ್
"মৌলিক, মৌলিক, ক্ষাৰকীয়","ಮೂಲ, ಮೂಲ, ಕ್ಷಾರೀಯ"
ভেঁটি,ಬೇಸ್
"গণনা, দল গঠন","ಎಣಿಕೆ, ತಂಡ ರಚನೆ"
"cistern, cistern, হিটাৰ, গৰম কৰা পাত্ৰ, গা ধোৱা","ತೊಟ್ಟಿ, ತೊಟ್ಟಿ, ಹೀಟರ್, ತಾಪನ ಮಡಕೆ, ಸ್ನಾನ"
বেটাৰি,ಬ್ಯಾಟರಿ
"এৰে খণ্ড, কক্ষ, উপসাগৰ","ಅರೇ ವಿಭಾಗ, ಚೇಂಬರ್, ಕೊಲ್ಲಿ"
প্ৰদৰ্শন,ಪ್ರದರ್ಶನ
কিবান,ಕಿಬಾನ್
"মণিকা, বিড","ಮಾಣಿಕ, ಬೀಡು"
"ৰশ্মি, ৰশ্মি, ৰশ্মি, ট্রাম্প","ಕಿರಣ, ಕಿರಣ, ಕಿರಣ, ಟ್ರಂಪ್"
"ডিকমন, ডিকন","ಡಿಕ್ಮನ್, ಡಿಕನ್"
"ডোলে, ভিস্পেণ্ড","ಡೋಲ್, ವಿಸ್ಪಾಂಡ್"
becquerel প্ৰভাৱ,ಬೆಕ್ವೆರೆಲ್ ಪರಿಣಾಮ
ঘণ্টা জাৰ,ಬೆಲ್ ಜಾರ್
bellows,ಬೆಲ್ಲೋಸ್
ঘণ্টা ঘড়ী,ಗಂಟೆ ಗಡಿಯಾರ
"বেদিকা, বেঞ্চ","ವೇದಿಕಾ, ಪೀಠ"
"মোড, বাংক (সম্পা.), বেণ্ড (v.)","ಮೋಡ್, ಬಂಕ್ (ಸಂ.), ಬೆಂಡ್ (ವಿ.)"
বাংকন,ಬ್ಯಾಂಕನ್
"bent, বেঁকা","ಬಾಗಿದ, ಬಾಗಿದ"
বাৰ্নৌলি-সমীকৰণ,ಬರ್ನೌಲ್ಲಿ-ಸಮೀಕರಣ
ভিত্তি-ফলন,ತಳದ-ಕಾರ್ಯ
শ্ৰেষ্ঠ আঠাযুক্ততা,ಅತ್ಯುತ್ತಮ ಅಂಟಿಕೊಳ್ಳುವಿಕೆ
বিটা (খ),ಬೀಟಾ (ಬಿ)
betatron,ಬೆಟಾಟ್ರಾನ್
bethe মডেল,ಮಾದರಿ
বিভাট্ৰন,ಬಿವಟ್ರಾನ್
BH বক্ৰ,BH ಕರ್ವ್
দ্বিকোণীয়া,ದ್ವಿಕೋನ
"bias, পক্ষপাতিত্ব","ಪಕ್ಷಪಾತ, ಪಕ್ಷಪಾತ"
দ্বি-অক্ষীয়,ದ್ವಿ-ಅಕ್ಷೀಯ
বাইক্ৰ&#39;মেট কোষ,ಬೈಕ್ರೋಮೇಟ್ ಕೋಶ
অভ্যাৱতল,ಅಭ್ಯವತಲ್
ডাবল এন্টেনা,ಡಬಲ್ ಆಂಟೆನಾ
দ্বি উত্তল,ಬೈಕಾನ್ವೆಕ್ಸ್
"দ্বি-স্ফটিক, দ্বৈত-স্ফটিক","ದ್ವಿ-ಸ್ಫಟಿಕ, ದ್ವಿ-ಸ್ಫಟಿಕ"
দ্বিমুখী মাইক্ৰ&#39;ফোন,ದ್ವಿಮುಖ ಮೈಕ್ರೊಫೋನ್
দ্বিপদ আৰ্হি,ದ್ವಿಪದ ಮಾದರಿ
ডাইঅ&#39;ইচিয়াছ,ಡಿಪ್ಲಾಯ್ಡ್
দ্বিপাক্ষিক,ದ್ವಿಪಕ್ಷೀಯ
দ্বিৰেখা,ಬೈಲಿನಿಯರ್
দ্বি আণৱিক,ದ್ವಿಮಾಣು
"দ্বি-চলক, দ্বি-ভিত্তিক, দ্বৈত","ದ್ವಿ-ವೇರಿಯಬಲ್, ಬೈ-ಬೇಸ್, ಡ್ಯುಯಲ್"
"বাইনাৰী ক&#39;ড, বাইনাৰী ক&#39;ড","ಬೈನರಿ ಕೋಡ್, ಬೈನರಿ ಕೋಡ್"
গেম ষ্টাৰ,ಆಟದ ತಾರೆ
বাইনাৰী পদ্ধতি,ಬೈನರಿ ವಿಧಾನ
biparietal,ದ್ವಿಮುಖ
বান্ধোন,ಕರಾರುಪತ್ರ
"বাইনোকুলাৰ, বাইনোকুলাৰ","ದುರ್ಬೀನು, ದುರ್ಬೀನು"
বাইনাৰী,ಅವಳಿ
দ্বিপদ বিতৰণ,ದ್ವಿಪದ ವಿತರಣೆ
"দ্বিকেন্দ্ৰীয়, দ্বিকেন্দ্ৰীয়, দ্বি-নিউক্লিয়েট","ದ್ವಿಕೇಂದ್ರ, ದ್ವಿಕೇಂದ್ರ, ಬೈನ್ಯೂಕ್ಲಿಯೇಟೆಡ್"
জৈৱগতিবিদ্যা,ಬಯೋಡೈನಾಮಿಕ್ಸ್
বায়&#39; ইলেক্ট্ৰনিক্স,ಜೈವಿಕ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
জৈৱপদাৰ্থবিজ্ঞানী,ಜೈವಿಕ ಭೌತಶಾಸ್ತ್ರಜ್ಞ
জৈৱপদাৰ্থ বিজ্ঞান,ಜೈವಿಕ ಭೌತಶಾಸ್ತ್ರ
জৈৱিক উপগ্ৰহ,ಜೈವಿಕ ಉಪಗ್ರಹ
"চিনেমাটোগ্ৰাফাৰ, বায়স্কোপ","ಸಿನಿಮಾಟೋಗ್ರಾಫರ್, ಬಯೋಸ್ಕೋಪ್"
বায়&#39;-ছাভাৰ্ট নিয়ম,ಬಯೋ-ಸಾವರ್ಟ್ ನಿಯಮ
দ্বিফেজিক কাৰেণ্ট,ಬೈಫಾಸಿಕ್ ಕರೆಂಟ್
ডাইপোল,ದ್ವಿಧ್ರುವಿ
"বাইপ্ৰিজম, বাইপ্ৰিজম","ಬಿಪ್ರಿಸಂ, ಬಿಪ್ರಿಸಂ"
"বাইকোৱাৰ্টছ, বাইকোৱাৰ্ট","biquartz, biquartz"
দ্বিপৰ্যায়ৰ আখৰ,ಬೈಫಾಸಿಕ್ ಪಾತ್ರ
দুটা পৰ্যায়ৰ মাল্টিভাইব্ৰেটৰ,ಎರಡು ಹಂತದ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
"ড্ৱায়াংক* (বাইনাৰী সংখ্যা), বাৰ্মিজ, অনি, টুক","ದ್ವಯಾಂಕ್* (ದ್ವಿಮಾನ ಸಂಖ್ಯೆ), ಬರ್ಮೀಸ್, ಆನಿ, ತುಕ್"
"ক&#39;লা, কৃষ্ণ","ಕಪ್ಪು, ಕೃಷ್ಣ"
ক&#39;লা শৰীৰ,ಕಪ್ಪು ದೇಹ
অদৃশ্য পোহৰ,ಅದೃಶ್ಯ ಬೆಳಕು
timirayan ৰেডিঅ&#39; timirayan,ತಿಮಿರಾಯನ್ ರೇಡಿಯೋ ತಿಮಿರಾಯನ್
ইজেকচন পালছ,ಎಜೆಕ್ಷನ್ ನಾಡಿ
end bias,ಅಂತ್ಯ ಪಕ್ಷಪಾತ
ক&#39;লা বিকিৰণ,ಕಪ್ಪು ವಿಕಿರಣ
"অসম্পূৰ্ণ, খালী","ಅಪೂರ್ಣ, ಖಾಲಿ"
আৱৰণ,ಕವರ್
বাতিল কৰা,ರದ್ದತಿ
"বিস্ফোৰণ, বিস্ফোৰণ, ধুমুহা","ಸ್ಫೋಟ, ಸ್ಫೋಟ, ಬಿರುಗಾಳಿ"
"সবিকা, ব্লিডাৰ, সবি","ಸವಿಕಾ, ಬ್ಲೀಡರ್, ಸವಿ"
"ছদ্মবেশত, অন্ধ","ವೇಷಧಾರಿ, ಕುರುಡ"
ব্লকৰ উপপাদ্য,ಬ್ಲೋಚ್ ಪ್ರಮೇಯ
"ব্লক, ব্লক, ব্লক","ಬ್ಲಾಕ್, ಬ್ಲಾಕ್, ಬ್ಲಾಕ್"
"blow, blow, আঘাত কৰা","ಬ್ಲೋ, ಬ್ಲೋ, ಬ್ಲೋ"
নীলা প্ৰিন্ট,ನೀಲನಕ್ಷೆ
অস্পষ্টতা বৃত্ত,ಅಸ್ಪಷ್ಟತೆಯ ವೃತ್ತ
তৰংগ,ಅಸ್ಪಷ್ಟ
"বল, গোলক, লকেট","ಚೆಂಡು, ಗೋಳ, ಪೆಂಡೆಂಟ್"
"শৰীৰ, বস্তু","ದೇಹ, ವಸ್ತು"
শাৰীৰিক ক্ষমতা,ದೈಹಿಕ ಸಾಮರ್ಥ್ಯ
কেন্দ্ৰীভূত,ಕೇಂದ್ರೀಕೃತವಾಗಿದೆ
"শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক","ದೇಹ-ಕರ್ಣೀಯ, ಅಂತ್ಯ-ಕರ್ಣೀಯ"
"bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)","ಬೋಗಿ, ಅಜ್ಞಾತ ಪತ್ತೆ (ರಾಡಾರ್)"
ব&#39;ৰ ইফেক্ট,ಬೋರ್ ಪರಿಣಾಮ
ব&#39;ৰ মেগনেটন,ಬೋರ್ ಮ್ಯಾಗ್ನೆಟನ್
"বয়লাৰ, বয়লাৰ","ಬಾಯ್ಲರ್, ಬಾಯ್ಲರ್"
"উতলা, উতলা","ಕುದಿಯುವ, ಕುದಿಯುವ"
বোল্টছমেন সমীকৰণ,ಬೋಲ್ಟ್ಸ್‌ಮನ್ ಸಮೀಕರಣ
বোমাৰু ইলেক্ট্ৰন,ಬಾಂಬರ್ ಎಲೆಕ್ಟ್ರಾನ್
"আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি","ಆಘಾತಕಾರಿ ಶಕ್ತಿ, ಬಾಂಬ್ ಶಕ್ತಿ"
বন্ধক,ಅಡಮಾನ
"বণ্ডেড, বণ্ডেড, বণ্ডেড","ಬಂಧಿತ, ಬಂಧಿತ, ಬಂಧಿತ"
এনহান্সাৰ,ವರ್ಧಕ
বোৰন,ಬೋರಾನ್
বস-কণা,ಬೋಸ್-ಕಣ
ব&#39;চন,ಬೋಸಾನ್
"জোকাৰণি, জাম্প","ಜಂಪ್, ಜಂಪ್"
বাধ্যতা,ಬಂಧಿಸಲಾಗಿದೆ
"সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)","ಮಿತಿ, ಮಿತಿ (ಸಂ.), ಕನಿಷ್ಠ (ವಿ.)"
বাধ্যতা,ಬಂಧಿಸಲಾಗಿದೆ
ধনু ৰাশিৰ চোতাল,ಧನು ರಾಶಿ ಅಂಗಳ
পালতোলা ঢৌ,ನೌಕಾಯಾನ ಅಲೆ
বয়লাৰ গৰম কৰা,ಬಾಯ್ಲರ್ ತಾಪನ
ল&#39;ৰাৰ আইন,ಬಾಯ್ಲೆ ಕಾನೂನು
বয়লাৰ গৰম কৰা,ಬಾಯ್ಲರ್ ತಾಪನ
বন্ধনী-শ্ৰেণী,ಬ್ರಾಕೆಟ್-ವರ್ಗ
বেগ নিয়ম,ಚೀಲ ನಿಯಮ
আন্তঃসংলগ্ন তাঁৰ,ಹೆಣೆದುಕೊಂಡ ತಂತಿ
ব্ৰেক ক্লাছ,ಬ್ರೇಕ್ ವರ್ಗ
ব্ৰামা কম্প্ৰেছাৰ,ಬ್ರಾಮಾ ಸಂಕೋಚಕ
শাখা-প্ৰশাখা,ಕವಲೊಡೆಯುತ್ತಿದೆ
"ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ","ಬ್ರೇವ್ ಲ್ಯಾಟಿಸ್, ಬ್ರೇವ್ ಲ್ಯಾಟಿಸ್"
ব্ৰাছ ব্ৰেজিং,ಹಿತ್ತಾಳೆ ಬ್ರೇಜಿಂಗ್
ছেভাৰেন্স,ಬೇರ್ಪಡುವಿಕೆ
সংযোগকাৰী ভাঙি পেলাওক,ಬ್ರೇಕ್ ಕನೆಕ್ಟರ್
"ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড","ಫ್ರಾಕ್ಚರ್ ಡಯೋಡ್, ಝೀನರ್ ಡಯೋಡ್"
হাড়ভঙা,ಮುರಿತ
"ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ","ಬ್ರೀಡರ್ ರಿಯಾಕ್ಟರ್, ಬ್ರೀಡರ್ ನ್ಯೂಕ್ಲಿಯರ್ ಫರ್ನೇಸ್, ಬ್ರೀಡರ್ ಫರ್ನೇಸ್"
প্ৰজনন,ಸಂತಾನೋತ್ಪತ್ತಿ
"ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung","ನಿವಾರಕ ವಿಕಿರಣ, ಬ್ರಾಸ್ಟ್ರಾಲಂಗ್"
ব্ৰুষ্টাৰ-কোণ,ಬ್ರೂಸ್ಟರ್-ಕೋನ
ব্ৰুষ্টাৰ ফ্ৰীজ,ಬ್ರೂಸ್ಟರ್ ಫ್ರಿಜ್
সেঁতু,ಸೇತುವೆ
দলং বন্ধন,ಸೇತುವೆ ಬಂಧ
"উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা","ಪ್ರಕಾಶಮಾನವಾದ, ಹೊಳಪುಳ್ಳ, ಬೆರಗುಗೊಳಿಸುವ"
ইলুমিনেটৰ,ಪ್ರಕಾಶಕ
ৰেডিয়েন্স,ಕಾಂತಿ
"দ্যুতি, প্ৰভা","ದ್ಯುತಿ, ಪ್ರಭಾ"
ব্ৰীলুৱান অঞ্চল,ಬ್ರಿಲುವಾನ್ ಪ್ರದೇಶ
ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি,ಬ್ರಿಟಿಷ್ ಸ್ಟ್ಯಾಂಡರ್ಡ್ ಕ್ಯಾಂಡಲ್
ভংগুৰ,ಸುಲಭವಾಗಿ
ভংগুৰতা,ಸೂಕ್ಷ್ಮತೆ
সম্প্ৰচাৰ,ಪ್ರಸಾರ
বিস্তৃত,ವಿವರವಾದ
ৰেট্ৰ&#39;গ্ৰেড,ಹಿಮ್ಮೆಟ್ಟುವಿಕೆ
ব্ৰগলি সূত্ৰ,ಬ್ರೋಗ್ಲಿ ಸೂತ್ರ
খণ্ডিত,ಛಿದ್ರಗೊಂಡಿದೆ
ব্ৰাউনি গতি,ಬ್ರೌನಿ ಚಲನೆ
"কুচি, বুৰুষ, কুৰ্চ, গুলম","ಕುಚಿ, ಬುರುಶ್, ಕರ್ಚ್, ಗುಲ್ಮ್"
"বুদবুদ, বুদবুদ (ed.), mumble (v.)","ಗುಳ್ಳೆ, ಬಬಲ್ (ed.), mumble (v.)"
effervescence,ಹೊಮ್ಮುವಿಕೆ
প্ৰতিকাৰৰ ব্যৱস্থা,ಪ್ರತಿಕ್ರಮಗಳು
সংকোচন,ಸಂಕೋಚನ
"amp-প্ৰতিৰোধ, বাফাৰ","ಆಂಫೋಟೆರಿಕ್, ಬಫರ್ಡ್"
শব্দবিজ্ঞান,ಅಕೌಸ್ಟಿಕ್ಸ್
বৰধন,ಬರ್ಧನ್
বাল্ব,ಬಲ್ಬ್
আবির্ভূত,ಹೊರಹೊಮ್ಮು
"আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন","ಪರಿಮಾಣ, ಬೃಹತ್, ದ್ರವ್ಯರಾಶಿ, ದ್ರವ್ಯರಾಶಿ, ಪರಿಮಾಣ"
আয়তন স্থিতিস্থাপকতা সহগ,ಪರಿಮಾಣ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ
জনসংখ্যাৰ সম্পত্তি,ಜನಸಂಖ್ಯೆಯ ಆಸ್ತಿ
সৰ্বোচ্চ উষ্ণতা,ಗರಿಷ್ಠ ತಾಪಮಾನ
উখহি উঠা,ಉಬ್ಬು
"bunch, bunch (n.), থুপ খাই থকা (ver.)","ಗೊಂಚಲು, ಗೊಂಚಲು (ಎನ್.), ಕ್ಲಸ್ಟರ್ಡ್ (ವರ್.)"
মুঠি,ಗುಂಪನ್ನು
বুনচেন কোষ,ಬನ್ಸೆನ್ ಕೋಶ
প্লাৱন ক্ষমতা,ತೇಲುವಿಕೆ
"buoyancy, প্লাৱন ক্ষমতা","ತೇಲುವಿಕೆ, ತೇಲುವಿಕೆ"
বাৰ্গাৰ চাৰ্কিট,ಬರ್ಗರ್ ಸರ್ಕ್ಯೂಟ್
চোৰৰ ঘণ্টা,ಕಳ್ಳ ಗಂಟೆ
"বাৰ্নাৰ, ইগনিটাৰ","ಬರ್ನರ್, ಇಗ್ನಿಟರ್"
সম্পূৰ্ণ ইগনিচন,ಪೂರ್ಣ ದಹನ
"বিস্ফোৰণ, বিস্ফোৰণ, ফাট","ಸ್ಫೋಟ, ಸ್ಫೋಟ, ಬಿರುಕು"
লাইন ব্যস্ত,ಸಾಲು ಕಾರ್ಯನಿರತವಾಗಿದೆ
ব্যস্ত সুৰ,ಬಿಡುವಿಲ್ಲದ ಟೋನ್
buzzer,ಬಜರ್
পাৰ হোৱা,ಬೈಪಾಸ್
বৰ্তনী,ಸರ್ಕ್ಯೂಟ್
"সাগৰৰ তাঁৰ, কেবল","ಸಮುದ್ರ ತಂತಿ, ಕೇಬಲ್"
কেডমিয়াম,ಕ್ಯಾಡ್ಮಿಯಮ್
চিজিয়াম-কোষ,ಸೀಸಿಯಮ್-ಕೋಶ
পাঞ্জাৰ ডাইপোল,ಪಂಜರ್ ದ್ವಿಧ್ರುವಿ
পাঞ্জাৰ ইফেক্ট,ಪಂಜರ್ ಎಫೆಕ್ಟ್
গণনা কৰা,ಲೆಕ್ಕಾಚಾರ ಮಾಡಲು
কেলকুলেটৰ,ಕ್ಯಾಲ್ಕುಲೇಟರ್
কেলেণ্ডাৰ,ಕ್ಯಾಲೆಂಡರ್
"মানাংকন, মানাংকন, পুনৰীক্ষণ","ಮಾಪನಾಂಕ ನಿರ್ಣಯ, ಮಾಪನಾಂಕ ನಿರ್ಣಯ, ಪರಿಷ್ಕರಣೆ"
"মানাংকন বহুগুণক, মানাংকন বহুগুণক","ಮಾಪನಾಂಕ ಗುಣಕ, ಮಾಪನಾಂಕ ಗುಣಕ"
কেলিপাৰ,ಕ್ಯಾಲಿಪರ್ಸ್
"কল কেলকুলেটৰ, টক কেলকুলেটৰ","ಕರೆ ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಟಾಕ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್"
"তাপ (v.), কেলৰি (ed.)","ಶಾಖ (v.), ಕ್ಯಾಲೋರಿಕ್ (ed.)"
"কেলৰিমিটাৰ, কেলৰিমিটাৰ","ಕ್ಯಾಲೋರಿಮೀಟರ್, ಕ್ಯಾಲೋರಿಮೀಟರ್"
"কেলৰিমেট্ৰি, কেলৰিমেট্ৰি","ಕ್ಯಾಲೋರಿಮೆಟ್ರಿ, ಕ್ಯಾಲೋರಿಮೆಟ್ರಿ"
কেমেৰা,ಕ್ಯಾಮೆರಾ
"কুল্যা কিৰণ, খাল কিৰণ","ಕುಳ್ಯ ಕಿರಣ್, ಕಾಲುವೆ ಕಿರಣ್"
কেণ্ডেলা,ಕ್ಯಾಂಡೆಲಾ
"মমবাতি, মমবাতি","ಮೇಣದಬತ್ತಿ, ಮೇಣದಬತ್ತಿ"
canonical,ಅಂಗೀಕೃತ
কেন্টিলিভাৰ,ಕ್ಯಾಂಟಿಲಿವರ್
"টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)","ಕ್ಯಾಪ್, ಕ್ಲೋಕ್ (ed.), ಇಂಟರ್ಲೇಸಿಂಗ್ (ವಿ.)"
ধৰি ৰখা,ಹಿಡಿದು
কেপাচিটৰ,ಕೆಪಾಸಿಟರ್
"কেপিলাৰিটি, কেপিলাৰিটি","ಕ್ಯಾಪಿಲ್ಲರಿಟಿ, ಕ್ಯಾಪಿಲ್ಲರಿಟಿ"
