Assamese,Bengali
ৰেফাৰেন্স কল,রেফারেন্স কল
সন্মানীয় আহ্বান,সম্মান কল
ভেৰিয়েবল কল,পরিবর্তনশীল কল
আমন্ত্ৰণ গেট,আমন্ত্রণ গেট
"1. বাতিল কৰক, 2. বাতিল কৰক","1. বাতিল, 2. বাতিল"
বাতিল বুটাম,প্রত্যাহার বোতাম
"১.নিৰ্দিষ্ট কৰা, ২. কেননিক","1. নির্ধারিত, 2. ক্যানোনিকাল"
কেননিক ৰূপ,ক্যানোনিকাল ফর্ম
সক্ষমতা,ক্ষমতা
ক্ষমতা তালিকা,ক্ষমতা তালিকা
"১.সামৰ্থ্য, ২. ধৰি ৰখা","1. সক্ষমতা, 2. ধারণ"
caps লক চাবি,ক্যাপ লক কী
"১.কাৰ্ড, ২. চাদৰ","1.কার্ড, 2. শীট"
কাৰ্ড ৰিডাৰ,কার্ড পাঠক
প্ৰাধান্য,বিশিষ্টতা
বাহক,বাহক
বাহক বেণ্ড,ক্যারিয়ার ব্যান্ড
বাহক বোজা,ক্যারিয়ার লোড
বাহক সংকেত,ক্যারিয়ার সংকেত
বাহক তৰংগ,ক্যারিয়ার তরঙ্গ
লাভ কৰা হৈছে,অর্জন
স্ক’ৰ লাভ কৰা হৈছে,স্কোর অর্জিত
অৰ্জন কৰা পতাকা,পতাকা অর্জন
"1.কাৰটিজ ডিস্ক, 2.কাৰটিজ ডিস্ক","1.কারটিজ ডিস্ক, 2.কারটিজ ডিস্ক"
"1. কেছকেড, 2. কেছকেড","1. ক্যাসকেড, 2. ক্যাসকেড"
ঘটনা,মামলা
কেথ&#39;ড-ৰে-টিউব (CRT),ক্যাথোড-রে-টিউব (সিআরটি)
কেথ’ড ৰে টিউব (CRT) কেথ’ড ৰে টিউব,ক্যাথোড রে টিউব (CRT) ক্যাথোড রে টিউব
cd rom ডিস্ক ড্ৰাইভ,সিডি রম ডিস্ক ড্রাইভ
কোষ,সেল
কোষ এনিমেচন,সেল অ্যানিমেশন
চেলুলাৰ ফোন,মোবাইল ফোন
"১.কেন্দ্ৰীয় স্মৃতি, ২. কেন্দ্ৰীয় স্মৃতিশক্তি","1. কেন্দ্রীয় স্মৃতি, 2. কেন্দ্রীয় স্মৃতি"
কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU),কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট (CPU)
কেন্দ্ৰীভূত ব্যৱস্থা,কেন্দ্রীভূত ব্যবস্থা
প্ৰমাণীকৃত টেপ,প্রমাণীকৃত টেপ
শিকলি,চেইন
"1.series ডাটা, 2.series বিষয়বস্তু","1.সিরিজ ডেটা, 2.সিরিজ কন্টেন্ট"
শৃংখল সংযোগ,চেইন লিঙ্ক
চেইনিং,চেইনিং
"১.চেনেল, ২.চেনেল","1.চ্যানেল, 2.চ্যানেল"
"1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন","1.চ্যানেল ব্যস্ত টোন, 2.চ্যানেল ব্যস্ত টোন"
"1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা","1.চ্যানেল ক্ষমতা, 2.চ্যানেল ক্ষমতা"
"1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক","1.চ্যানেল কন্ট্রোলার, 2.চ্যানেল কন্ট্রোলার"
"1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি","1. চ্যানেল ত্রুটি, 2. চ্যানেল ত্রুটি৷"
"১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম","1.চ্যানেল প্রোগ্রাম, 2.চ্যানেল প্রোগ্রাম"
"1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা","1.চ্যানেল নির্ভরযোগ্যতা, 2.চ্যানেল নির্ভরযোগ্যতা"
"1.চেনেল ছেট, 2.চেনেল ছেট","1.চ্যানেল সেট, 2.চ্যানেল সেট"
প্ৰতীক,প্রতীক
"১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড","1. অক্ষর কোড, 2. অক্ষর কোড"
আখৰৰ চাবি,অক্ষর কী
চৰিত্ৰ পাঠক,চরিত্র পাঠক
"১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ","1. প্রতীকের আকার, 2. প্রতীকের আকার"
চিত্ৰকল্প,সচিত্র
"১.চেছিছ, ২.চেছিছ","1.চ্যাসিস, 2.চ্যাসিস"
বিট পৰীক্ষা কৰক,বিট চেক
চেক পইণ্ট,চেক পয়েন্ট
মুঠ পৰীক্ষা কৰক,মোট চেক
শব্দ পৰীক্ষা কৰক,চেক শব্দ
চিপ,চিপ
চিপ চেট,চিপ সেট
"1.বাছি লোৱা, 2.বাছি লোৱা","1. চয়ন করুন, 2. চয়ন করুন৷"
বৰ্ণানুক্ৰমে,বর্ণানুক্রমিকভাবে
"১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক","1.সফর, 2. শূন্য, 3. নাবিক"
বৰ্তনী,সার্কিট
বৃত্ত তালিকা,চেনাশোনা তালিকা
চেৰেছ,সেরেস
উল্লেখ,উল্লেখ
"1.শ্ৰেণী, 2.শ্ৰেণী","1.শ্রেণী, 2.শ্রেণী"
ক্লাছ ভেৰিয়েবল,ক্লাস পরিবর্তনশীল
শ্ৰেণীবিভাজন,শ্রেণীবিভাগ
স্ক্যাভেঞ্জিং,স্ক্যাভেঞ্জিং
ক্লিয়াৰ কৰা অঞ্চল,পরিষ্কার এলাকা
"1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক","1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন"
টিপক,চাপুন
"১.গ্ৰাহক, ২. গ্ৰাহক","1. গ্রাহক, 2. ক্লায়েন্ট"
"1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ","1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার"
গ্ৰাহকৰ ষ্টাব,গ্রাহক স্টাব
শ্বিয়াৰিং আৰ্ট,কর্তন
শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী,শিয়ারিং আর্ট লাইব্রেরি
ক্লিপ বৰ্ড,ক্লিপ বোর্ড
ক্লিপাৰ,ক্লিপার
ক্লিপাৰ চিপ,ক্লিপার চিপ
ফৈদ,উপদল
"1.ৱাচ, ২. calad","1.ঘড়ি, 2. ক্যালাড"
ঘড়ীৰ চক্ৰ,ঘড়ি চক্র
ঘড়ীৰ কম্পাঙ্ক,ঘড়ি ফ্রিকোয়েন্সি
কালাদ হাৰ্ডৱেৰ,কালাদ হার্ডওয়্যার
কালাদ স্পেণ্ড,কালাদ স্প্যান্ড
ঘড়ীৰ গতি,ঘরির গতি
সময় সমন্বয়,সময় সিঙ্ক্রোনাইজেশন
ঘড়ীৰ টিক,ঘড়ির টিক টিক
ক্ল&#39;ন,ক্লোন
বন্ধ কৰা,বন্ধ
বন্ধ চাৰ্কিট টিভি (চিচিটিভি),ক্লোজড সার্কিট টিভি (সিসিটিভি)
বিৱৰণ,বর্ণনা
"১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং","1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং"
মুঠি,গুচ্ছ
"১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট","1.কভারড কার্ড, 2. প্রলিপ্ত শীট"
আৱৰণযুক্ত কাগজ,লেপা কাগজ
সমাক্ষীয়,সমাক্ষীয়
সমাক্ষীয় কেবল,সমাক্ষ তারের
কোডাচিল,কোডাসিল
"১.কোড, ২.কোড","1.কোড, 2.কোড"
"1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ","1. কোড জেনারেটর, 2. উৎপাদকের কোড"
ক&#39;ড পৃষ্ঠা,কোড পৃষ্ঠা
"১.কোড শব্দ, ২.কোড শব্দ","1.কোড শব্দ, 2.কোড শব্দ"
"১.কোডাৰ, ২.কোডাৰ","1.কোডার, 2.কোডার"
"1. এনকোডিং পৰীক্ষা, 2. ক&#39;ডিং পৰীক্ষা","1. এনকোডিং পরীক্ষা, 2. কোডিং পরীক্ষা"
এনকোডিং ফৰ্ম,এনকোডিং ফর্ম
"1. এনকোডিং শ্বীট, 2. ক&#39;ডিং শ্বীট","1. এনকোডিং শীট, 2. কোডিং শীট"
সহগ,গুণাঙ্ক
সংহতি,সংহতি
"1.কল্ড বুট, 2.কল্ড ষ্টাৰ্ট","1.কোল্ড বুট, 2.কোল্ড স্টার্ট"
ঠাণ্ডা আৰম্ভণি,ঠান্ডা শুরু
সহযোগ,সাহায্য
পতন হোৱা,পতন
"১.সংলগ্নকৰণ, ২.সংযুক্ত কৰা","1.সংগঠন, 2.সংযুক্তি"
"1.সূচীভুক্ত টেপ,2. callet টেপ","1. ইন্ডেক্সড টেপ, 2. কলেট টেপ"
সংঘৰ্ষ,সংঘর্ষ
বৃহদান্ত্ৰ,কোলন
"১.আখৰ, ২.ৰং","1.অক্ষর, 2.রঙ"
ৰঙৰ পৰিপূৰকতা,রঙ স্যাচুরেশন
ৰঙৰ টেবুল,রঙের টেবিল
স্তম্ভ,স্তম্ভ
সংমিশ্ৰণ,সংমিশ্রণ
কম্পোজিট বাকচ,যৌগিক বাক্স
"১.আদেশ, ২.আদেশ","1.command, 2.command"
কমাণ্ড বুটাম,আদেশ বোতাম
