Tamil,Bengali
"1. மைய நினைவகம், 2. மைய நினைவகம்","1. কেন্দ্রীয় স্মৃতি, 2. কেন্দ্রীয় স্মৃতি"
மத்திய செயலாக்க அலகு (CPU),কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট (CPU)
மையப்படுத்தப்பட்ட அமைப்பு,কেন্দ্রীভূত ব্যবস্থা
அங்கீகரிக்கப்பட்ட டேப்,প্রমাণীকৃত টেপ
சங்கிலி,চেইন
"1.தொடர் தரவு, 2.தொடர் உள்ளடக்கம்","1.সিরিজ ডেটা, 2.সিরিজ কন্টেন্ট"
சங்கிலி இணைப்பு,চেইন লিঙ্ক
சங்கிலியிடுதல்,চেইনিং
"1.சேனல், 2.சேனல்","1.চ্যানেল, 2.চ্যানেল"
"1.சேனல் பிஸி டோன், 2.சேனல் பிஸி டோன்","1.চ্যানেল ব্যস্ত টোন, 2.চ্যানেল ব্যস্ত টোন"
"1.சேனல் திறன், 2.சேனல் திறன்","1.চ্যানেল ক্ষমতা, 2.চ্যানেল ক্ষমতা"
"1.சேனல் கன்ட்ரோலர், 2.சேனல் கன்ட்ரோலர்","1.চ্যানেল কন্ট্রোলার, 2.চ্যানেল কন্ট্রোলার"
"1. சேனல் பிழை, 2. சேனல் பிழை","1. চ্যানেল ত্রুটি, 2. চ্যানেল ত্রুটি৷"
"1.சேனல் புரோகிராம், 2.சேனல் புரோகிராம்","1.চ্যানেল প্রোগ্রাম, 2.চ্যানেল প্রোগ্রাম"
"1.சேனல் நம்பகத்தன்மை, 2.சேனல் நம்பகத்தன்மை","1.চ্যানেল নির্ভরযোগ্যতা, 2.চ্যানেল নির্ভরযোগ্যতা"
"1.சேனல் தொகுப்பு, 2.சேனல் தொகுப்பு","1.চ্যানেল সেট, 2.চ্যানেল সেট"
சின்னம்,প্রতীক
"1.எழுத்து குறியீடு, 2. எழுத்து குறியீடு","1. অক্ষর কোড, 2. অক্ষর কোড"
எழுத்து திறவுகோல்,অক্ষর কী
பாத்திர வாசகர்,চরিত্র পাঠক
"1. சின்ன அளவு, 2. சின்ன அளவு","1. প্রতীকের আকার, 2. প্রতীকের আকার"
சித்திரமான,সচিত্র
"1.சேஸ், 2.சேஸ்","1.চ্যাসিস, 2.চ্যাসিস"
சோதனை பிட்,বিট চেক
சோதனை புள்ளிகள்,চেক পয়েন্ট
மொத்தத்தை சரிபார்க்கவும்,মোট চেক
சரிபார்ப்பு வார்த்தை,চেক শব্দ
சிப்,চিপ
சிப் தொகுப்பு,চিপ সেট
"1.தேர்வு, 2.தேர்வு","1. চয়ন করুন, 2. চয়ন করুন৷"
அகரவரிசைப்படி,বর্ণানুক্রমিকভাবে
"1.சஃபர், 2. பூஜ்யம், 3. கடலோடி","1.সফর, 2. শূন্য, 3. নাবিক"
சுற்று,সার্কিট
வட்ட பட்டியல்,চেনাশোনা তালিকা
செரிஸ்,সেরেস
குறிப்பிடவும்,উল্লেখ
"1.வகை, 2.வகை","1.শ্রেণী, 2.শ্রেণী"
வர்க்க மாறி,ক্লাস পরিবর্তনশীল
வகைப்பாடு,শ্রেণীবিভাগ
துப்புரவு,স্ক্যাভেঞ্জিং
அழிக்கப்பட்ட பகுதி,পরিষ্কার এলাকা
"1. அமைப்பு சுத்தம், 2. சேனல் அழிக்க","1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন"
அச்சகம்,চাপুন
"1. வாடிக்கையாளர், 2. வாடிக்கையாளர்","1. গ্রাহক, 2. ক্লায়েন্ট"
"1.கிளையண்ட் சர்வர், 2.கிளையண்ட் சர்வர்","1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার"
வாடிக்கையாளர் ஸ்டப்,গ্রাহক স্টাব
வெட்டுதல் கலை,কর্তন
ஷேரிங் கலை நூலகம்,শিয়ারিং আর্ট লাইব্রেরি
கிளிப் போர்டு,ক্লিপ বোর্ড
கிளிப்பர்,ক্লিপার
கிளிப்பர் சிப்,ক্লিপার চিপ
பிரிவு,উপদল
"1. கடிகாரம், 2. காலட்","1.ঘড়ি, 2. ক্যালাড"
கடிகார சுழற்சி,ঘড়ি চক্র
கடிகார அதிர்வெண்,ঘড়ি ফ্রিকোয়েন্সি
கலாட் வன்பொருள்,কালাদ হার্ডওয়্যার
கலாட் ஸ்பாண்ட்,কালাদ স্প্যান্ড
கடிகார வேகம்,ঘরির গতি
நேர ஒத்திசைவு,সময় সিঙ্ক্রোনাইজেশন
கடிகார டிக்,ঘড়ির টিক টিক
குளோன்,ক্লোন
ஆஃப்,বন্ধ
மூடிய சர்க்யூட் டிவி (மறைகாணி),ক্লোজড সার্কিট টিভি (সিসিটিভি)
விளக்கம்,বর্ণনা
"1.கிளவுட் கம்ப்யூட்டிங், 2.கிளவுட் கம்ப்யூட்டிங்","1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং"
கொத்து,গুচ্ছ
"1. மூடிய அட்டை, 2. பூசிய தாள்","1.কভারড কার্ড, 2. প্রলিপ্ত শীট"
பூசிய காகித,লেপা কাগজ
கோஆக்சியல்,সমাক্ষীয়
கோஆக்சியல் கேபிள்,সমাক্ষ তারের
