English,Tamil
Beat,அடி
Beehive,தேன் கூடு
Beewax,பியூக்ஸ்
Begonia,பிகோனியா
Behavioural adaptation,நடத்தை தழுவல்
Bel,பெல்
Belladonna,பெல்லடோனா
Benign tumour,தீங்கற்ற கட்டி
Benthic,பெந்திக்
Benzene hexachloride (BHC),பென்சீன் ஹெக்ஸாக்ளோரைடு (பி.எச்.சி)
Benzene,பென்சீன்
Berenil,பெரெனில்
Berry,பெர்ரி
Beta diversity,பீட்டா பன்முகத்தன்மை
Betula,பெத்துலா
B-globin,பி-குளோபின்
Bhang,பாங்
Bhetki,BHETKI
B-horizon,பி-ஹாரிசோன்
Bicarbonate,பைகார்பனேட்
Bicarpellary,பைகார்பெல்லரி
Bicarpellatae,பைகார்பெல்லாட்டே
Biceps,கயிறுகள்
Biconcave,பைகோன்கேவ்
Biconvex,பைகோன்வெக்ஸ்
Biconvex-spherical lens,பைகோன்வெக்ஸ்-கோள லென்ஸ்
Bicuspid valve,பைசஸ்பிட் வால்வு
Bidder's canal,ஏலதாரரின் கால்வாய்
Bidder's organ,ஏலதாரரின் உறுப்பு
Biennial,இருபது ஆண்டு
Big Bang theory,பிக் பேங் கோட்பாடு
Bilabiate,பிலாபியேட்
Bilateral symmetry,இருதரப்பு சமச்சீர்
Bilateria,பிலடீரியா
Bilayer,பிளேயர்
Bile,பித்தம்
Bile pigment,பித்த நிறமி
Bile salt,பித்த உப்பு
Binary fission,இருகூற்றுப்பிளவு
Binding fluorochrome,ஃப்ளோரோக்ரோம் பிணைப்பு
Binding of substrate,அடி மூலக்கூறு பிணைப்பு
Binocular,தொலைநோக்கி
Binocular head,தொலைநோக்கி தலை
Binocular vision,தொலைநோக்கு பார்வை
Binomial,இரும
Binomial nomenclature,பைனோமியல் பெயரிடல்
Binomial system,பைனோமியல் சிஸ்டம்
Binuleate,Benuleate
Bioactive microbial product,பயோஆக்டிவ் நுண்ணுயிர் தயாரிப்பு
Biochemical pathway,உயிர்வேதியியல் பாதை
Biochemical reaction,உயிர்வேதியியல் எதிர்வினை
Biomedical engineering,பயோமெடிக்கல் இன்ஜினியரிங்
Biosynthetic phase,உயிரியக்கவியல் கட்டம்
Bioweapon agent,பயோவாபன் முகவர்
Bioassay,பயோசே
Biochemical,உயிர்வேதியியல்
Biochemical autoanalyser,உயிர்வேதியியல் ஆட்டோஅனலைசர்
Biochemical characterization,உயிர்வேதியியல் தன்மை
Biochemical oxygen demand (BOD),உயிர்வேதியியல் ஆக்ஸிஜன் தேவை (BOD)
Biochemical pathway,உயிர்வேதியியல் பாதை
Biochemical taxonomy,உயிர்வேதியியல் வகைபிரித்தல்
Biochemical technique,உயிர்வேதியியல் நுட்பம்
Biochemistry,உயிர் வேதியியல்
Biocide,பயோசைட்
Biocide residue,பயோசைட் எச்சம்
Biodegradable insecticide,மக்கும் பூச்சிக்கொல்லி
Biodegradable organic waste,மக்கும் கரிம கழிவுகள்
Biodegradable pesticide,மக்கும் பூச்சிக்கொல்லி
Biodiversity,பல்லுயிர்
Bioethics,உயிரியக்கவியல்
Biofertilizer,உயிர் உருமாற்றம்
Biofortification,பயோஃபோர்டிஃபிகேஷன்
Biogenesis,உயிரினங்கள்
Biogenetic law,உயிரியல் சட்டம்
Biogeochemical cycle,உயிர் வேதியியல் சுழற்சி
Biogeographical region,உயிர் புவியியல் பகுதி
Biogeography,உயிர் புவியியல்
Bioinformatics,உயிர் தகவல்தொடர்பு
Biolistic gun (gene gun),பயோலிஸ்டிக் துப்பாக்கி (மரபணு துப்பாக்கி)
Biolistics,பயோலிஸ்டிக்ஸ்
Biological and physical barrier,உயிரியல் மற்றும் உடல் தடை
Biological being,உயிரியல் இருப்பு
Biological chemistry,உயிரியல் வேதியியல்
Biological classification,உயிரியல் வகைப்பாடு
Biological community,உயிரியல் சமூகம்
Biological control,உயிரியல் கட்டுப்பாடு
Biological diversity,உயிரியல் பன்முகத்தன்மை
Biological evolution,உயிரியல் பரிணாமம்
Biological farming,உயிரியல் விவசாயம்
Biological legacy,உயிரியல் மரபு
Biological magnification,உயிரியல் உருப்பெருக்கம்
Biological nitrogen fixation,உயிரியல் நைட்ரஜன் நிர்ணயம்
Biological pigment,உயிரியல் நிறமி
Biological species concept,உயிரியல் இனங்கள் கருத்து
Biological system,உயிரியல் அமைப்பு
Biological war (bio-war),உயிரியல் போர் (உயிர் போர்)
Biological weapon (bio-weapon),உயிரியல் ஆயுதம் (உயிர் ஆயுதம்)
Biologicals,உயிரியல்
Biologist,உயிரியலாளர்
Biology,உயிரியல்
Bioluminescence,பயோஎலுமினென்சென்ஸ்
Biomass,உயிரி
Biomass fuel,பயோமாஸ் எரிபொருள்
Biome,பயோம்
Biomedical engineering,பயோமெடிக்கல் இன்ஜினியரிங்
Biomedical technology,பயோமெடிக்கல் தொழில்நுட்பம்
Biomolecule,உயிர் மூலக்கூறு
Biopatent,உயிரியல்
Biopharmaceutical,உயிர் மருந்து
Biophysical,உயிர் இயற்பியல்
Biophysics,உயிர் இயற்பியல்
Biopiracy,பயோபிரசி
Biopotential amplifier,பயோபோடென்ஷியல் பெருக்கி
Bioreactor,உயிரியக்கவியல்
Bioremediation,உயிரியக்கவியல்
Biosolid,பயோசோலிட்
Biosphere resources,உயிர்க்கோள வளங்கள்
Biosphere,உயிர்க்கோளம்
Biosynthetic pathway,உயிரியக்கவியல் பாதை
Biosynthetic phase,உயிரியக்கவியல் கட்டம்
Biosystematics,உயிர் அமைப்பு
Biotechnology,உயிரி தொழில்நுட்பவியல்
Bioterrorism,உயிர் பயங்கரவாதம்
Biotic,உயிரியல்
Biotic community,உயிரியல் சமூகம்
Biotic factor,உயிரியல் காரணி
Biowar,பயோவர்
Bioweapon agent,பயோவாபன் முகவர்
Biparous,இருதரப்பு
Biphosphoglycerate,பைபாஸ்போகிளிசரேட்
Bipinnate,இருமுனை
Bipolar nerve cell,இருமுனை நரம்பு செல்
Bipolar neuron,இருமுனை நியூரான்
Bird,பறவை
Bird flu virus,பறவை காய்ச்சல் வைரஸ்
Bisexual,இருபால்
Bisexual flower,இருபால் மலர்
Biting and chewing type,கடித்தல் மற்றும் மெல்லும் வகை
Bivalent,இரு
Bizarre behavior,வினோதமான நடத்தை
Black berry,கருப்பு பெர்ரி
Black foot disease,கருப்பு கால் நோய்
Black rot of crucifer,சிலுவையின் கருப்பு அழுகல்
Bladder wort,சிறுநீர்ப்பை வோர்ட்
Bladder,சிறுநீர்ப்பை
Bladderwort,சிறுநீர்ப்பை
Bladderworm,சிறுநீர்ப்பை
Blastocole,பிளாஸ்டோகோல்
Blastocyst,பிளாஸ்டோசிஸ்ட்
Blastomere,பிளாஸ்டோமியர்
Blastula,பிளாஸ்டுலா
Blended,கலக்கப்பட்டது
Blind sac,குருட்டு சாக்
Blind spot,குருட்டு புள்ளி
Blood clotting factor,இரத்த உறைவு காரணி
Blood corpuscle,இரத்த கார்பஸல்
Blood flow,இரத்த ஓட்டம்
Blood group,இரத்த வகை
Blood serum,இரத்த சீரம்
Blood vessel,இரத்த நாளம்
Bloodstream,இரத்த ஓட்டம்
Blotting,வெடிப்பு
Blue baby syndrome,நீல குழந்தை நோய்க்குறி
Blue berry,நீல பெர்ரி
Blue green algae,நீல பச்சை ஆல்கா
Blue revolution,நீல புரட்சி
Blue whale,நீல திமிங்கிலம்
Blue end ligation,நீல முடிவு லிகேஷன்
Blurring of vision,பார்வை மங்கலானது
Bobcat,பாப்காட்
Body,உடல்
Body (somatic) cell,உடல் (சோமாடிக்) செல்
Body fluid,உடல் திரவம்
Boerhaavia,போயர்ஹாவியா
Bog,போக்
Boll worm,போல் புழு
Bolus,போலஸ்
Bomb caloriometer,கலோரியோமீட்டர் வெடிகுண்டு
