Odiya,Gujarati
ଶବ୍ଦ ଚାପ,એકોસ્ટિક દબાણ
ଶବ୍ଦର ସମୃଦ୍ଧ ନିୟମ |,ધ્વનિનો સપ્રમાણતાનો નિયમ
ଶବ୍ଦ ସଂକ୍ରମଣ,એકોસ્ટિક ટ્રાન્સમિશન
ଶବ୍ଦ ଗୁଣ,એકોસ્ટિક ગુણધર્મો
ଆକାଶବାଣୀ ଚତୁର୍ଭୁଜ |,એકોસ્ટિક ક્વાડ્રુપોલ
ଆକାଶବାଣୀ ବିକିରଣ ଉପାଦାନ |,એકોસ્ટિક રેડિયેશન તત્વ
ଆକାଶବାଣୀ ବିକିରଣ |,એકોસ્ટિક રેડિયેશન
ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |,સાઉન્ડપ્રૂફ
ଆକାଶବାଣୀ ରେଡିଓମିଟର |,એકોસ્ટિક રેડિયોમીટર
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,એકોસ્ટિક પ્રતિભાવ
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା ଥିଓରେମ୍ |,એકોસ્ટિક પારસ્પરિકતા પ્રમેય
ଶବ୍ଦ ହ୍ରାସ କାରକ |,એકોસ્ટિક ઘટાડો પરિબળ
ଆକାଶବାଣୀ ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |,એકોસ્ટિક પરાવર્તન ગુણાંક
ଆକାଶବାଣୀ ପ୍ରତିଫଳନ |,એકોસ્ટિક રીફ્રેક્શન
ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,એકોસ્ટિક પ્રતિકાર
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,એકોસ્ટિક પ્રતિભાવ
ଆକାଶବାଣୀ ବିଛାଇବା |,એકોસ્ટિક સ્કેટરિંગ
ଶ୍ରବଣ ବିନ୍ଦୁ |,સુનાવણી બિંદુ
ଶବ୍ଦର ଦୃ id ତା |,એકોસ્ટિક કઠોરતા
ଶବ୍ଦ ପ୍ରଣାଳୀ |,એકોસ્ટિક સિસ્ટમ
ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |,એકોસ્ટિક થર્મોમીટર
ଆକାଶବିକ ବେଗ |,એકોસ્ટિક વેગ
ଶବ୍ଦ ତରଙ୍ଗ,ધ્વનિ તરંગ
ଶବ୍ଦ,એકોસ્ટિક
ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,ધ્વનિ શોષણ ગુણાંક
ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |,ધ્વનિ શોષણ ઘટક
ଆକାଶବାଣୀ ସର୍କିଟ |,એકોસ્ટિક સર્કિટ
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,એકોસ્ટિક પ્રતિભાવ
ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |,એકોસ્ટિક વિલંબ રેખા
ଶବ୍ଦ ବିକୃତି |,એકોસ્ટિક વિકૃતિ
ଆକାଶବାଣୀ ଆକାଶବାଣୀ |,એકોસ્ટિક એકોસ્ટિક્સ
ଶବ୍ଦ ଫିଲ୍ଟର୍ |,એકોસ્ટિક ફિલ્ટર
ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *,એકોસ્ટિક અવબાધ*
ଫୋନୋଗ୍ରାଫ୍,ફોનોગ્રાફ
ଆକାଶବାଣୀ ଓମ୍ *,એકોસ્ટિક ઓહ્મ*
ଶବ୍ଦ ସ୍ଥିର |,એકોસ્ટિક સતત
ଆକାଶବାଣୀ ଫୋନନ୍ |,એકોસ્ટિક ફોનોન
ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |,એકોસ્ટિક ટ્રાન્સમિશન સતત
ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |,ધ્વનિ રૂપાંતર ગુણાંક
ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,એકોસ્ટિક પ્રતિકાર
ଶବ୍ଦର ଦୃ id ତା |,એકોસ્ટિક કઠોરતા
ଧ୍ୱନି ଏକକ |,ધ્વનિ એકમ
ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |,સાઉન્ડપ્રૂફ
ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |,એકોસ્ટિક સાઇડ લાઇન
"ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |","ધ્વનિશાસ્ત્ર, ધ્વનિશાસ્ત્ર"
ଧ୍ୱନି ମିଟର |,સાઉન્ડ મીટર
ଶବ୍ଦ ଚାପ,ધ્વનિ દબાણ
ଅଧିଗ୍ରହଣ ରାଡାର |,સંપાદન રડાર
ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |,પ્રકાશસંશ્લેષણ રેડિયેશન
ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |,એક્ટિનિયમ ઉત્સર્જન
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |,એક્ટિનો-યુરેનિયમ
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |,એક્ટિનો-યુરેનિયમ શ્રેણી
ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |,રેડિયોઇલેક્ટ્રિક
"ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |","એક્ટિનોમીટર, ફોટોમિક્રોમીટર"
"କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ","ક્રિયા, ખત"
କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା,ક્રિયા અને પ્રતિક્રિયા
କାର୍ଯ୍ୟ ସ୍ଥିର |,ક્રિયા સતત
ପ୍ରଭାବ କ୍ଷେତ୍ର,પ્રભાવ ક્ષેત્ર
"ସକ୍ରିୟ, ସକ୍ରିୟ","સક્રિય, સક્રિય"
ସକ୍ରିୟ ବିସ୍ତାର,સક્રિય પ્રસરણ
"ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |","સક્રિય ફાઇબર, સક્રિય ફાઇબર"
ସକ୍ରିୟ ପ୍ରଭାବ,સક્રિયકરણ અસર
ସକ୍ରିୟ ପ୍ରଭାବ,સક્રિયકરણ અસર
ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |,સક્રિયકરણ વિશ્લેષણ
କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର,પ્રવૃત્તિ કેન્દ્ર
ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |,સક્રિયકરણ પરીક્ષક
ସକ୍ରିୟ ଶକ୍ତି,સક્રિયકરણ ઊર્જા
ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |,સક્રિયકરણ એન્ટ્રોપી
ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |,સક્રિયકરણ ઓવરવોલ્ટેજ
ସକ୍ରିୟତା ହାର,સક્રિયકરણ દર
"ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |","એક્ટિવેટર, એક્ટિવેટર"
ସକ୍ରିୟକାରୀ ପରମାଣୁ |,એક્ટિવેટર અણુ
ତ୍ୱରକ,પ્રવેગક
ସକ୍ରିୟ ଅବଶୋଷଣ |,સક્રિય શોષણ
ସକ୍ରିୟ ଏରିଏଲ୍ |,સક્રિય હવાઈ
ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |,રેડિયેશન ડેન્જર ઝોન
ସକ୍ରିୟ ଉପକରଣ,સક્રિય ઉપકરણ
ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |,સક્રિય લક્ષ્યીકરણ
ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *,સક્રિય હાઇડ્રોજન*
ସକ୍ରିୟ ଜାଲ |,સક્રિય મેશ
ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |,સક્રિય રેખા સક્રિય રેખા
ସକ୍ରିୟ ଲୁପ୍ |,સક્રિય લૂપ
ସକ୍ରିୟ କୋଡ୍ *,સક્રિય કોડ*
ସକ୍ରିୟ ଉପାଦାନ |,સક્રિય ઘટકો
ସକ୍ରିୟ ଅଣୁ,સક્રિય પરમાણુ
ସକ୍ରିୟ ଜାଲ |,સક્રિય મેશ
ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |,સક્રિય પુનઃશોષણ
ସକ୍ରିୟ କ୍ଷେତ୍ର |,સક્રિય વિસ્તાર
ସକ୍ରିୟ ନିୟମ,સક્રિય નિયમન
ସକ୍ରିୟ ଉପଗ୍ରହ |,સક્રિય ઉપગ્રહ
ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |,સક્રિય વિખંડન સૌર જ્યોત
ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |,સક્રિય સૂક્ષ્મ પોષકતત્ત્વો
ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |,સક્રિય ટ્રેકિંગ સિસ્ટમ
ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |,સક્રિય ટ્રાન્સડ્યુસર
ସକ୍ରିୟ ଗ୍ରହଣ,સક્રિય સેવન
କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *,પ્રવૃત્તિ ગુણાંક*
କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ,પ્રવૃત્તિ સૂચકાંક
କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ,પ્રવૃત્તિ ગુણોત્તર
କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |,પ્રવૃત્તિ વેક્ટર
ପ୍ରକୃତ ମନିଟର |,વાસ્તવિક મોનિટર
ପ୍ରକୃତ ଚାପ,વાસ્તવિક તણાવ
ଟ୍ରିଗର କରିବାକୁ,ટ્રિગર કરવા માટે
ଉତ୍ପାଦକ,પ્રવર્તક
ଉତ୍ପାଦକ,પ્રવર્તક
ଆକ୍ୟୁଟିଓମିଟର,એક્યુટીમીટર
ଶ୍ରବଣ ଶକ୍ତି,સુનાવણીની તીવ્રતા
ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ,ફોટો ઉગ્રતા મૂલ્ય
ତୀବ୍ର କୋଣ,તીવ્ર કોણ
ଫୁସ୍ଫୁସ୍,બબડાટ
ତୀବ୍ର ତ୍ରିରଙ୍ଗା |,તીવ્ર ત્રિકોણ
acyclic,એસાયક્લિક
ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |,ઓપ્ટિમાઇઝેશન એપ્લિકેશન
ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |,ઑપ્ટિમાઇઝ રાજ્ય
ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,અનુકૂલનશીલ નિયંત્રણ સિસ્ટમ
ଆଡାପ୍ଟୋମିଟର |,એડેપ્ટોમીટર
ଆଡକକ୍ ଆଣ୍ଟେନା |,એડકોક એન્ટેના
ସଂକ୍ଷେପରେ,સારાંશ માટે
ସଂକଳନ ସମୟ,સંકલન સમય
ସଂକଳନ-ବିତରଣ ସମୟ |,સંકલન-બાદબાકી સમય
ଆଡର୍,ઉમેરનાર
"ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)","સરવાળો, સરવાળો, સરવાળો (સં.), ઉમેરણ (વિ.)"
ଯୋଗ ସ୍ଥିର |,વધારાનો સતત
ତ୍ୱରଣ-ରାଶି ନିୟମ |,પ્રવેગક-સરવાળા નિયમ
ଦୂରତା-ନିୟମ |,અંતર-સરવાળા નિયમ
ବେଗ-ରାଶି ନିୟମ |,વેગ-સરવાળા નિયમ
ଭେକ୍ଟରର ରାଶି,વેક્ટરનો સરવાળો
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,સંગ્રહ પ્રતિક્રિયા
ଅତିରିକ୍ତ ଚଟାଣ |,વધારાનો માળ
"ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)","સંયોજક સ્વર, વધારાનો સ્વર (સ્વર)"
"ଯୋଗୀ, ଯୋଗୀ |","ઉમેરણ, ઉમેરણ"
ଯୋଗୀ ପ୍ରଣାଳୀ |,એડિટિવ સિસ્ટમ
ମିଶ୍ରିତ ବର୍ଣ୍ଣ,સંયુક્ત અક્ષરો
ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |,એકંદર અક્ષર પ્રક્રિયા
ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |,ઉમેરણ પૂરક રંગ
ଯୋଗୀ ସ୍ଥିର |,ઉમેરણ સતત
ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |,એડિટિવ ટ્રેક્શન
ଯୋଗୀ ପ୍ରଭାବ,ઉમેરણ અસર
ଯୋଗୀ କାରକ |,ઉમેરણ પરિબળ
ଯୋଗୀ କାର୍ଯ୍ୟ,ઉમેરણ કાર્ય
ଯୋଗୀ ମିଶ୍ରଣ |,ઉમેરણ મિશ્રણ
ଯୋଗୀ ମୂଳ |,ઉમેરણ મૂળ
ଯୋଗ ପ୍ରକ୍ରିୟା |,ઉમેરણ પ્રક્રિયા
ଯୋଗନୀୟତା |,ઉમેરણ
ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,એડિટિવ ક્વોન્ટમ નંબર
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,સંગ્રહ પ્રતિક્રિયા
ଯୋଗନୀୟତା |,ઉમેરણ
ଆଡିଟ୍ରନ୍ |,એડિટ્રોન
ଜାଣନ୍ତୁ *,જાણો*
ଠିକଣା ଗଣନା,સરનામાની ગણતરી
ଠିକଣା,સરનામું
ଠିକଣା ଏନକ୍ରିପସନ୍,સરનામું એન્ક્રિપ્શન
ଠିକଣା ଅଭିବ୍ୟକ୍ତି,સરનામા અભિવ્યક્તિ
ଠିକଣା ଯୋଗ୍ୟତା |,સંબોધનક્ષમતા
ଠିକଣା ଦଣ୍ଡିକା,એડ્રેસ બાર
ଠିକଣା ଆଲୋକ,સરનામું પ્રકાશ
ଠିକଣା ପରିବର୍ତ୍ତନ,સરનામામાં ફેરફાર
ପତାନଶ,પતનશ
ଠିକଣା ରେଜିଷ୍ଟର,સરનામું રજીસ્ટર
ଠିକଣା ଚୟନ ସୁଇଚ୍,સરનામું પસંદગી સ્વીચ
ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |,સરનામું વર્ગીકરણ ટેબલ
ଠିକଣା,સંબોધન
adresograph,એડ્રેસોગ્રાફ
ଠିକଣା ପ୍ରଣାଳୀ,એડ્રેસ સિસ્ટમ
ଆଡିଶିନ୍ |,સંલગ્નતા
ଆଡେସିନ୍ ଚାପ |,સંલગ્નતા તણાવ
ଆଡେସିଭ୍ ଶକ୍ତି |,એડહેસિવ ઊર્જા
ଆଡେସିଭ୍ ବ୍ଲକିଂ |,એડહેસિવ બ્લોકીંગ
adiabat,adiabat
ଆଡିଆବାଟିକ୍ |,એડિબેટિક
ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |,એડિબેટિક પ્રવેગક
ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |,એડિબેટિક અંદાજ
ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,એડિબેટિક વોલ્યુમ ગુણાંક
ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |,એડિબેટિક થર્મોમીટર
ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |,એડિબેટિક ફેરફાર
"ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |","adiabatic ચાર્ટ, adiabatic ચાર્ટ"
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,એડિબેટિક સંકોચનક્ષમતા
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,એડિબેટિક કમ્પ્રેશન
ଆଡିଆବାଟିକ୍ ଗର୍ଭନିରୋଧକ |,એડિબેટિક ગર્ભનિરોધક
ଆଡିଆବାଟିକ୍ କୁଲିଂ ସୀମା |,એડિબેટિક ઠંડક મર્યાદા
ଆଡିଆବାଟିକ୍ ବକ୍ର,એડિબેટિક વળાંક
ଆଡିଆବାଟିକ୍ ବିକୃତି |,એડિબેટિક વિકૃતિ
adiabatic demagnetization |,એડિબેટિક ડિમેગ્નેટાઇઝેશન
ଆଡିଆବାଟିକ୍ ରିଜୋଲ୍ୟୁସନ୍ |,એડિબેટિક રિઝોલ્યુશન
ଆଡିଆବାଟିକ୍ ବିସ୍ଥାପନ |,એડિબેટિક ડિસ્પ્લેસમેન્ટ
ଆଡିଆବାଟିକ୍ ପ୍ରଭାବ |,એડિબેટિક અસર
ଆଡିଆବାଟିକ୍ ଇଲାସ୍ଟିସିଟି |,એડિબેટિક સ્થિતિસ્થાપકતા
ଆଡିଆବାଟିକ୍ ଏଲିପସଏଡ୍ |,એડિબેટિક લંબગોળ
ଆଡିଆବାଟିକ୍ ପୂର୍ଣ୍ଣ-ଉତ୍ତାପ ହ୍ରାସ |,એડિબેટિક સંપૂર્ણ ગરમીનું નુકશાન
ଆଡିଆବାଟିକ୍ ସମୀକରଣ |,એડિબેટિક સમીકરણ
ଆଡିଆବାଟିକ୍ ରାଜ୍ୟ ସମୀକରଣ |,એડિબેટિક રાજ્ય સમીકરણ
ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ ତାପମାତ୍ରା |,એડિબેટિક સંતુલન તાપમાન
ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ |,એડિબેટિક સંતુલન
ଆଡିଆବାଟିକ୍ ବିସ୍ତାର |,એડિબેટિક ફેલાવો
ଆଡିଆବାଟିକ୍ ଅଗ୍ନି ତାପମାତ୍ରା |,એડિબેટિક જ્યોત તાપમાન
ଆଡିଆବାଟିକ୍ ପ୍ରବାହ |,એડિબેટિક પ્રવાહ
ଆଡିଆବାଟିକ୍ ଉଚ୍ଚାରଣ |,એડિબેટિક ઉચ્ચારણ
ଆଡିଆବାଟିକ୍ ଗ୍ୟାସ୍ ସମୀକରଣ |,એડિબેટિક ગેસ સમીકરણ
ଆଡିଆବାଟିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |,એડિબેટિક ગ્રેડિયન્ટ
ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ହ୍ରାସ |,એડિબેટિક ગરમીનું નુકશાન
ଆଡିଆବାଟିକ୍ ଆୟନାଇଜେସନ୍ ସମ୍ଭାବନା |,એડિબેટિક આયનીકરણ સંભવિત
ଆଡିଆବାଟିକ୍ ଅବନତି ହାର |,એડિબેટિક અવમૂલ્યન દર
ଆଡିଆବାଟିକ୍ ଗତି ଚାର୍ଜ |,એડિબેટિક મોમેન્ટમ ચાર્જ
ଆଡିଆବାଟିକ୍ ପ୍ରକ୍ରିୟା |,એડિબેટિક પ્રક્રિયા
ଆଡିଆବାଟିକ୍ ପ୍ରତିକ୍ରିୟା |,એડિબેટિક પ્રતિક્રિયા
ଆଡିଆବିକ୍ ପଦକ୍ଷେପ |,એડિબેટિક ચાલ
ଆଡିଆବାଟିକ୍ ବିକୃତ ଶକ୍ତି |,એડિબેટિક વિકૃતિ ઊર્જા
ଆଡିଆବାଟିକ୍ ଶରୀର |,એડિબેટિક શરીર
ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |,એડિબેટિક ગરમી ઢાળ
