Marathi,English
बॅच सत्र,Batch session
बॅच टर्मिनल,Batch terminal
बॅच तिकिट,Batch ticket
बॅच एकूण,Batch total
बॅच ट्रान्झॅक्शन फाइल,Batch transaction file
बॅटन सिस्टम (= कॉर्डनोनिअर सिस्टम = पीक-ए-बू सिस्टम),Batten system (= cordonnier system = peek-a-- boo system)
बॉड,Baud
बाउडोट कोड,Baudot code
बॉड कोड,Baud code
बाउड रेट,Baud rate
मणी,Bead
बीम विक्षेपण,Beam deflection
बीम स्टोअर,Beam store
बीमविड्थ (= अपर्चर कोन),Beamwidth (= aperture angle)
बीट,Beat
सुरू,Begin
ब्लॉक सुरू करा,Begin block
फाईल लेबलची सुरूवात,Beginning of a file label
माहिती मार्करची सुरूवात,Beginning of information marker
टेप मार्कची सुरूवात,Beginning of tape mark
व्हॉल्यूम लेबलची सुरुवात,Beginning of volume label
घंटा वर्ण,Bell character
बेलफास्ट,Bellfast
बेंच मार्क,Bench mark
बेंचमार्क रूटीन,Benchmark routine
बेंचमार्क चाचणी,Benchmark test
पूर्वाग्रह,Bias
पूर्वाग्रह विकृती,Bias distortion
पूर्वाग्रह चाचणी,Bias testing
ग्रंथसूची,Bibliography
द्वैवार्षिक ऑपरेशन (= समतुल्य  ऑपरेशन),Biconditional operation (=equivalence   Operation)
बायिकॉन्टेड आलेख,Biconnected graph
बिड,Bid
द्विदिशात्मक बस,Bidirectional bus
द्विदिशात्मक प्रवाह,Bidirectional flow
द्विभाषिक मुद्रण,Bidirectional printing
विभाजन,Bifurcation
बायनरी,Binary
बायनरी अंदाजे,Binary approximation
बायनरी अंकगणित ऑपरेशन,Binary arithmetic operation
बायनरी कार्ड,Binary card
बायनरी सेल,Binary cell
बायनरी साखळी,Binary chain
बायनरी निवड,Binary choice
बायनरी निवड मॉडेल,Binary choice model
बायनरी चॉप (= डिकॉटमायझिंग शोध),Binary chop (= dichotmizing search)
बायनरी कोड,Binary code
बायनरी कोडेड कॅरेक्टर,Binary coded character
बायनरी कोडित दशांश,Binary coded decimal
बायनरी कोडित दशांश कोड,Binary coded decimal code
बायनरी कोडित दशांश इंटरचेंज कोड,Binary coded decimal interchange code
बायनरी कोड केलेले दशांश प्रतिनिधित्व,Binary coded decimal representation
बायनरी कोडेड दशांश प्रणाली,Binary coded decimal system
बायनरी-कोडित दशांश ते दशांश कनव्हर्टर,Binary-coded decimal-to decimal converter
बायनरी कोडेड अंक,Binary coded digit
बायनरी कोडेड नोटेशन,Binary coded notation
बायनरीकोडिंग,Binarycoding
बायनरी कंट्रोल ऑक्टल,Binary control octal
बायनरी रूपांतरण,Binary conversion
बायनरी काउंटर,Binary counter
बायनरी अंक,Binary digit
बायनरी डिजिट कॅरेक्टर,Binary digit character
बायनरी घटक,Binary element
बायनरी एलिमेंट स्ट्रिंग,Binary element string
बायनरी हाफ एडीडर,Binary half adder
बायनरी वाढीव प्रतिनिधित्व,Binary incremental representation
बायनरी लोडर,Binary loader
बायनरी लॉजिक नेटवर्क,Binary logic network
बायनरी नोटेशन,Binary notation
बायनरी नंबर,Binary number
बायनरी नंबर सिस्टम,Binary number system
बायनरी अंक,Binary numeral
बायनरी अंक प्रणाली,Binary numeral system
बायनरी ऑपरेशन कोड,Binary operation code
बायनरी ऑपरेटर,Binary operator
