Punjabi,Malayalam
ਅੰਟਾਰਕਟਿਕ,അന്റാർട്ടിക്ക്
ਐਂਟੀਨਾ,ഏരിയെല്
ਐਂਟੀਨਾ ਕੰਪਲੈਕਸ,ആന്റിന കോംപ്ലക്സ്
ਐਨਟੇਨਲ ਗਲੈਂਡ,ആന്റിനൽ ഗ്രന്ഥി
ਪਿਛਲੇ (ਵੈਂਟ੍ਰਲ) ਸਲੇਟੀ ਸਿੰਗ,ആന്റീരിയർ (വെൻട്രൽ) ഗ്രേ ഹോൺ
ਐਂਟੀਰੀਫਾਈਫਾਈਸਿਸ,ആന്റീരി ഹൈപ്പോഫിസിസ്
ਐਂਟੀਰੀਅਰ ਇੰਟਰਵੈਂਟ੍ਰਿਕੂਲਰ ਸੂਲਕਸ,മുൻകാല ഇടവേള സൾക്കസ്
ਐਂਥਰ,അഥേർ
ਐਂਥਰ ਸਭਿਆਚਾਰ,ആന്തർ സംസ്കാരം
ਐਂਡਰਾਈਡਿਅਮ,അങ്കാദിയം
ਐਂਡਰੋਜ਼ੋਇਡ,Antresood
ਐਂਥਸੋਰੋਸ,ആന്തസംഘങ്ങൾ
ਐਂਥੋਸਰੋਟੋਫਡਾਡਾ,ആന്തസൂറോടോപ്സിഡ
ਐਂਥ੍ਰੈਕਸ,ആന്ത്രാക്സ്
ਐਂਥ੍ਰੋਪੋਜਾਈਜਡ ਅਲੋਪ,ആന്ത്രോപെനിക് വംശനാശം
ਮਾਨਵ-ਵਿਗਿਆਨ,നരവംശശാസ്ത്രം
ਐਂਟੀਬੈਕਟੀਰੀਅਲ,ആൻറി ബാക്ടീരിയൽ
ਐਂਟੀਬਾਇਓਟਿਕ ਪੈਨਸਿਲਿਨ,ആൻറിബയോട്ടിക് പെനിസിലിൻ
ਐਂਟੀਬਾਇਓਟਿਕ ਰੋਧਕ,ആൻറിബയോട്ടിക് പ്രതിരോധം
ਐਂਟੀਬਾਇਓਟਿਕ (ਜ਼),ആൻറിബയോട്ടിക് (കൾ)
ਐਂਟੀਬਾਡੀ,ആന്റിബോഡി
ਐਂਟੀਬਾਡੀ ਜੋੜਾ,ആന്റിബോഡി ദമ്പതികൾ
ਐਂਟੀਬਾਡੀ ਵਿਚੋਲੀ ਛੋਟ,ആന്റിബോഡി മെറ്റലേറ്റഡ് പ്രതിരോധശേഷി
ਐਂਟੀਕੋਆਗੂਲੈਂਟ,Anicoagululant
ਐਂਟੀਕੋਡਨ ਲੂਪ,ആന്റികോഡൻ ലൂപ്പ്
ਰੋਗਾਣੂਨਾਸ਼ਕ,ആന്റീഡിപ്രസന്റ്
ਐਂਟੀਡੀਯੂਯੂਰੀ ਹਾਰਮੋਨ (ਏਡੀਐਚ),ആന്റിഡിയുററ്റിക് ഹോർമോൺ (ADH)
ਐਂਟੀਗਨ ਜੀਨ,ആന്റിജൻ ജീൻ
ਐਂਟੀਗਨ-ਐਂਟੀਬਾਡੀ ਕੰਪਲੈਕਸ,ആന്റിജൻ-ആന്റിബോഡി കോംപ്ലക്സ്
ਐਂਟੀਗੈਨਿਕ ਨਿਰਣਾਇਕ,ആന്റിഗനിക് ഡിറ്റർമിനന്റ്
ਐਂਟੀਨੂਪਸ਼ਨਲ ਫੈਕਟਰ,ആന്റിനൈറ്റിഷണൽ ഫാക്ടർ
ਐਂਟੀਆਕਸੀਡੈਂਟ,ആന്റിഓക്സിഡന്റ്
ਐਂਟੀਪੰਡੀਲ ਨਿ le ਕਲੀਅਸ,ആന്റിപോഡൽ ന്യൂക്ലിയസ്
ਤਣਾਅ ਵਿਰੋਧੀ ਆਰ ਐਨ ਏ,ആന്റി സെൻസ് ആർഎൻഎ
ਐਂਟੀਵਾਇਰਲ ਪ੍ਰੋਟੀਨ,ആൻറിവിറൽ പ്രോട്ടീൻ
ਗੜਬੜ,ആധാട്
Ul ਿੱਲ,Anuclate
ਗੁਦਾ,ഗുദം
ਚਿੰਤਾ ਵਿਕਾਰ,ഉത്കണ്ഠ രോഗം
ਏਓਰਟਿਕ ਆਰਕ,അയോർട്ടിക് കമാനം
ਏਓਰਟਿਕ ਗੈਂਗਲੀਅਨ,അയോർട്ടിക് ഗാംഗ്ലിയൻ
ਅੌਰਥਿਕ ਸੇਮਿਲਿ un ਨਰ ਵਾਲਵ,അയോർട്ടിക് സെമിലുനാർ വാൽവ്
ਏਓਰਟਿਕ ਵਾਲਵ,അയോർട്ടിക് വാൽവ്
ਏਪੀਸੀ (ਐਨਾਫਸੇਸ ਕੰਪਲੈਕਸ ਨੂੰ ਉਤਸ਼ਾਹਤ ਕਰਨਾ),APC (Anaphas പ്രോത്സാഹിപ്പിക്കുന്നത്)
ਏਪ ਵਰਗੀ ਯੂਨੀਅਨ,അപ്പോയിലൈക്ക് പൂർവ്വം
Aphid,ആഫിഡ്
ਐਫਰੋਡਾਈਟ,അഫ്രോഡൈറ്റ്
ਏਪਿਕਲ ਦਬਦਬਾ,അഗ്ര ആധിപത്യം
Apical Pad,അപ്ലിക്കേഷൻ പാഡ്
Apsiculturuse,അവലി
ਏਪਿਸ ਇੰਡੀਕਾ,Apis ഇൻഡിക്ക
ਏਪਲਾਨੋਸਪੌਰ,എപ്ലാനോസ്പോര്
ਅਫਲਸੀਆ,അപ്ളീസിയ
ਅਪਰੋਕਾਰ ਪੀਫਾ,അപ്പോക്കാർപേ
ਅਪੋਕੌਰਪਸ,അപ്പോക്കറസ്
ਅਪੋਕੌਰਪਸ ਅੰਡਾਸ਼ਯ,അപ്പോക്കർബസ് അണ്ഡാശയം
ਅਪਕ੍ਰਾਈਨ ਗਲੈਂਡ,അപ്പോക്രൈൻ ഗ്രന്ഥി
ਅਪੋਜੀਮ,അപെൻസൈം
ਅਪਮਾਨਜਨਕ,ശാന്തമായ
ਅਪੋਮਿਕਸ,അപ്പോമിക്സിസ്
ਅਪੋਪਲਾਸਮ,UpoPlasm
Apoplasict ਬਿਸ਼ਵੇ,Apopleastic വഴി
ਅਪੋਪੋਟੋਸਿਸ,അപ്പോപ്ടോസിസ്
ਉਪਕਰਣ,ഉപകരണങ്ങള്
ਹੈਂਡੀਕੀਲ ਪਿੰਜਰ,കൂട്ടിച്ചേർത്ത അസ്ഥികൂടം
ਕਲੇਕਮ ਦਾ ਅੰਤਿਕਾ,കീകത്തിന്റെ അനുബന്ധം
ਐਪਲ ਸਨੈਲ,ആപ്പിൾ ഒച്ചുകൾ
ਐਕਵਾਇਲਚਰ,അക്വാകൾച്ചർ
ਐਕੁਆਪੋਰਿਨ,അക്വാപ്പീര
ਐਕੁਆਟਿਕ ਐਂਪੀਬੀਅਨ,ജലവിഷയക്കാരൻ
ਜਲ,ജലരീതി
ਜਲ-ਰਹਿਤ ਰਿਹਾਇਸ਼,ജല ആവാസവ്യവസ്ഥ
ਜਲਮਿਆਵ,ജലജീവിങ്ങള്
ਜਲ,ജലസ്വചന്തി
ਐਕੁਆਟਿਕ ਸਾਹ,ജലവിശ്വാസം
ਜਲੂੜ ਤਰਲ,ജല ദ്രാവകം
Quice ਹੰਸ਼,ജലീയ ഉന്മൂലനം
ਜਲਮਈ ਅੰਗੂਰ-ਸੈਲੂਲਰ ਤਰਲ,ജലീയ ഇൻട്രാ സെല്ലുലാർ ദ്രാവകം
ਜਲਮਈ ਨਮੂਨਾ,ജലീയ സാമ്പിള്
ਜਲੂਣ ਦਾ ਹੱਲ,ജലീയ പരിഹാരം
ਅਕੂਲਾ,അക്വില
ਅਰੇਮੀਡੋਪਿਸ,അറബിഡോപ്സിസ്
ਅਰਾਚਨੀਡਾ,അരാക്നിഡ
ਅਰਾਚਨੋਇਡ,അരാക്നോയിഡ്
ਅਰਨੀਅਸ,അരാനിയസ്
ਆਰਬੋਰਸੈਂਟ,അർബസവാളികമായ
ਆਰਬੋਰਸੈਂਟ ਲਾਇਕੋਪਡ,അർബറോസന്റ് ലൈക്കോപോഡ്
ਪੁਰਾਤੱਤਬੀਟਰੀਆ,ആർക്കീഫായ
ਆਰਚੀਗੋਨੀਅਮ,ആൾജിഗോണിയം
ਆਰਚੀਪਲੇਗੋ,ദീപസമൂഹം
ਆਰਕਟਿਕ,ആർട്ടിക്
ਆਰਕਟਿਕ ਟੇਰ,ആർട്ടിക് ടെർൺ
ਆਰਕਟਿਕ ਟੁੰਡਰਾ,ആർട്ടിക് തുണ്ട്ര
ਅਰਦੀਸ,Ardea
ਅਬੀਲਰ ਟਿਸ਼ੂ,ഇറോളാർ ടിഷ്യു
ਐਜਮੋਨ (ਪੱਕੇ ਭੁੱਕੀ),ആർഗ്മോൺ (പ്രിക്ലി പോപ്പി)
ਐਜਮੋਨ ਮੈਕਸੀਕਾ,ആർഗ്മോൺ മെക്സിക്കന
ਅਰਜੀਨਾਈਨ,അർജിനൈൻ
ਸੁੱਕੇ ਖੇਤਰ,വരണ്ട പ്രദേശം
ਅਰਸਤੋਲੋਕੀਸੀ,അരിസ്റ്റോളോസിയേസി
ਬਾਂਦਰ ਖਾਣਾ,ആയുധ ഭക്ഷണം
ਫੌਜ ਦੇ ਕੀੜੇ,സൈനികമുറി
ਅਰਾਦ,യുരോഗി
ਖੁਸ਼ਬੂ,സൗരഭം
ਅਰੈਸਟਰ,അറസ്റ്റർ
ਅਰਤਿਮਿਸੀਆ,ആർടെമിസിയ
ਧਮਾਕਾ ਕਰੋ ਸਿੰਸਟੋਲਿਕ,ധമനികന്ത്രി
ਆਰਟੀਰੀਓਸਕਲੇਰੋਟਿਕ,ആർട്ടീസിറോട്ടിക്
ਆਰਥਰੋਪੋਡ,ആർത്രോപോഡ്
ਗਠੀਏ,സന്ധിവാതം
ਆਰਥਰੋਪੋਡਾ,ആരോപോഡ
ਆਰਟਿਕਲ ਕਾਰਟਿਲੇਜ,ആർട്ടിക്കിൾ തരുണാസ്ഥി
ਬਿਆਨ,കൂട്ടിച്ചേര്ക്കുക
ਬਿਆਨ,ആവിഷ്കരിച്ചു
ਨਕਲੀ ਪੇਸਮੇਕਰ,കൃത്രിമ പേസ്മേക്കർ
ਨਕਲੀ ਚੋਣ,കൃത്രിമ തിരഞ്ഞെടുപ്പ്
ਆਰਕਕ੍ਰਿਪਸ ਹੈਟਰੋਫਾਈਲਸ,ആർട്ടോകാർപസ് ഹെട്രോഫില്ലസ്
ਐਸਬੈਸਟਸ ਫਾਈਬਰ,ആസ്ബറ്റോസ് ഫൈബർ
Sesbestosis,ആസ്ബ്ടോസിസ്
ਐਸਕਾਰਿਸ,അസ്കാറിസ്
ਚੱਲੀ ਚੱਲੀ ਕ੍ਰੋਮਾਮੋਗ੍ਰਾਫੀ,ആരോഹണ ക്രോമാറ്റോഗ്രഫി
ਐਸਸੀਡੀਆ,അസ്സിഡിയ
ਐਸਸੀਡਿਅਨ,അസ്സിഡിയൻ
Ascocarp,അസ്കോർപ്പ്
Ascomycesetes,അസ്കോംസൈക്കേറ്റുകൾ
ਐਸਕੋਰਬਿਕ ਐਸਿਡ,അസ്കോർബിക് ആസിഡ്
ਐਸਕੋਸਪੋਰ,അസ്കോസ്പോർ
ਅਸ੍ਸਕਸ,അസ്കസ്
Sseptate,സൗപ്രചകമായ
ਅਸ਼ਜਿਆ ਪ੍ਰਜਨਨ,അസംസ്കൃത പുനരുൽപാദനം
ਅਸਪਸ਼ਟ ਸਪੋਰ,അസുഖമായ തടസ്സം
Asparagine ਸਿੰਥੇਟੇਸ,ശതാവരി സിന്തലേസ്
ਐਸਪੈਰਾਗਸ,ശതാവരിച്ചെടി
ਐਸਪਾਰਟਿਕ ਐਸਿਡ,അസ്പാർട്ടിക് ആസിഡ്
ASPREGLLUS ਨਾਈਜਰ,അസ്പെർജില്ലസ് നൈഗർ
ਅਸਪਰਗੇਲਸ,ആസ്പർജില്ലസ്
Assphoodelus tinguleifios,അസ്കോടെലസ് ടെനോയിഫോളിയസ്
ਐਸਪਰੀਨ,ആസ്പിരിൻ
ਅਨੀ,അസേ
ਅਸੈਂਬਲੀ,ഒത്തുചേരൽ
ਅਸਮੁਸ਼ੀ ਕੁਸ਼ਲਤਾ,അനുമാനിക്കൽ കാര്യക്ഷമത
ਅਸਮਿਲੈਲੀਅਲ ਰੂਟ,ഉപദ്രവകരമായ റൂട്ട്
ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲੀ ਤਕਨੀਕ,സഹായ പ്രത്യുത്പാദന സാങ്കേതികത
ਐਸੋਸੀਏਸ਼ਨ ਖੇਤਰ,അസോസിയേഷൻ ഏരിയ
ਐਸੋਸੀਏਟਿਵ ਚਿੰਨ੍ਹ,അസോസിയേറ്റീവ് സിംബയോസിസ്
ਉਲਟਾ ਅਤੇ ਲੈਸਸ਼ਨ,ശേഖരവും വീണ്ടും സംയോജനവും
ਕਾਰਕ ਦੀ ਉਲੰਘਣਾ,ഫാക്ടറിന്റെ ശേഖരം
ਐਸਟੈਕਸ,Astacus
ਅਸਤੇਰੇਸੀ,ആദർശകം
Aseterales,ആസ്റ്ററൽസ്
ਅਸਾਧਾਰਣ,ഛിന്നഗ്രഹം
ਦਮਾ,ആത്സ്മ
ਅਸਟ੍ਰੌਲਸ ਗਮਮੀਫਾਇਰ,എന്റർഗലസ് ഗംമിഫർ
ਸੂਟ੍ਰਲ ਸਪਿੰਡਲ ਖੰਭੇ,ജ്യോതിരൽ സ്പിൻഡിൽ പോൾ
ਖਗੋਲ ਵਿਗਿਆਨੀ,ജ്യോതിശാസ്ത്രക്കാരൻ
ਅਸਮੈਟ੍ਰਿਕ ਕੈਰੀਓਟਾਈਪ,അസമമായ കാരിയോടൈപ്പ്
ਅਸਮੈਟ੍ਰਿਕਲ,അസമമായ
ਐਥਰੋਮੋਮੋਟਸ,ഒരു ഹതുതയസ്
ਐਥੀਰੋਸਕਲੇਰੋਟਿਕ,രക്തപ്രവാഹത്തിന്
ਐਥੀਰੋਸਕਲੇਰੋਟਿਕ ਪਲੇਕ,പീരസ്കിറ്റിക് പ്ലക്
ਐਟਲਸ,ഭൂപടപുസ്കം
ਐਟਲਸ ਵਰਟੀਬਰਾ,അറ്റ്ലസ് കശേരു
ਵਾਤਾਵਰਣ,അന്തരീക്ഷം
ਵਾਯੂਮੰਡਲ,അന്തരീക്ഷ
ਵਾਯੂਮੰਡਲ ਦੇ ਉਪਕਰਣ,അന്തരീക്ഷ ഇൻപുട്ടുകൾ
ਪਰਮਾਣੂ ਤਾਕਤ ਮਾਈਕਰੋਸਕੋਪ,ആറ്റോമിക് ഫോഴ്സ് മൈക്രോസ്കോപ്പ്
ਐਟਮ,പരമാണു
Atp ase,Atp ase
ਐਟਰੀਅਲ ਸੁੰਗੜਨ,Atrial സങ്കോചം
ਐਟਰੀਅਲ ਫਾਈਬ੍ਰਿਲੇਸ਼ਨ,ആട്രിയൽ ഫൈബ്രിലേഷൻ
ਐਟਲਿਕ ਨਟ੍ਰਿ su ਫ ਫੈਕਟਰ (ਏ ਐਨ ਐਫ),ആട്രിയൽ നറ്റിയുററ്റിക് ഘടകം (ANF)
ਐਟਰੀਅਲ ਨੋਡ,ആട്രിയൽ നോഡ്
ਐਟਿਅਲ ਈਸਟੋਲ,ആട്രാലയം സിസ്റ്റോൾ
ਐਟਰੀਓਵੈਂਟ੍ਰਿਕੂਲਰ ਨੋਡ,ആട്രിയോവെൻട്രിക്കുലാർ നോഡ്
ਐਟਰੀਓਵੈਂਟ੍ਰਿਕੂਲਰ ਵਾਲਵ,ആട്രിയോവെൻട്രിക്കുലാർ വാൽവ്
ਐਟ੍ਰੀਅਮ (ਮੋਟੀਰੀਆ),ആട്രിയം (പവേള)
ਐਟ੍ਰੀਅਮ (ਮੋਟੀਰੀਆ),ആട്രിയം (പവേള)
ਐਟੋਰੋਸਾ ਬੇਲਾਡੋਨਾ,അട്രോപ ബെല്ലഡോണ
ਸ਼ੋਸ਼ਣ,അട്രോഫി
ਐਟ੍ਰੋਪਾਈਨ ਐਲਕਾਲਾਇਡ,ആട്രോപിൻ ആൽക്കലോയിഡ്
ਅਟੈਚਮੈਂਟ ਪਲੇਟ,അറ്റാച്ചുമെന്റ് പ്ലേറ്റ്
ਆਡਿਟਟਰੀ ਕੋਰਟੇਕਸ,ഓഡിറ്ററി കോർട്ടെക്സ്
Uloseira,ഓലോസിറ
ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ),റൂറിക്കിൾ (അണ്സിക്ല)
ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ),റൂറിക്കിൾ (അണ്സിക്ല)
ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ),റൂറിക്കിൾ (അണ്സിക്ല)
ਅੌਰਲਿਕ (ਅੰਨਿਕੁਲਾ),റൂറിക്കിൾ (അണ്സിക്ല)
ਆਸਟਰੇਲਿਓਪੀਟੀਕੇਨਸ,ഓസ്ട്രേലിയനിവൈനുകൾ
ਅਨਾਜ,അംഗരക്ഷക
ਸਵੈਚਾਲਿਤ ਡੀ ਐਨ ਏ ਸੀਕੁਇੰਸਰ,യാന്ത്രിക ഡിഎൻഎ സീക്വൻസർ
ਆਟੋਪਲਿਪਲਾਈਡ,ഓട്ടോപോളിപ്ലോയിഡ്
ਆਟੋਮੈਟੇਲਸਰ,ഓട്ടോനാലിസർ
ਆਟੋਗ੍ਰਾਮ,ഓട്ടോഗാമി
ਆਟੋਗ੍ਰਾਮ,ഓട്ടോഗാമി
ਆਟੋਗ੍ਰਾਫਟ,ഓട്ടോഗ്രാഫ്റ്റ്
ਸਵੈ-ਇਮਿਜਨ ਬਿਮਾਰੀ,സ്വയം രോഗപ്രതിരോധ രോഗം
ਆਟੋਮੋਬਾਈਲ ਐਗਜ਼ਸਟ,ഓട്ടോമൊബൈൽ എക്സ്ഹോസ്റ്റ്
ਆਟੋਨੋਮਿਕ (ਅਣਇੱਛਤ) ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ,ഓട്ടോണമിക് (അനിയന്ത്രിതമായ) നാഡീവ്യൂഹം
ਆਟੋਫਿਕ ਲਾਇਸੋਸੋਮ,ഓട്ടോഫാഗിക് ലിസോസോം
ਆਟੋਪਲੋਇਡ,ഓട്ടോപ്ലോയിഡ്
ਆਟੋਪੋਡਿਅਮ,ഓട്ടോപോഡിയം
ਆਟੋਪਲਿਪਲਾਈਡ,ഓട്ടോപോളിപ്ലോയിഡ്
ਆਟੋਸੋਮਲ ਕ੍ਰੋਮੋਰੋਮ,ഓട്ടോസോമൽ ക്രോമറോം
ਆਟੋਸੋਮਲ ਜੀਨ,ഓട്ടോസോമൽ ജീൻ
ਆਟੋਸੋਮ,ഓട്ടോസോം
ਆਟੋਟੇਟਰਪਲੋਇਡ,ഓട്ടോടെട്രലോയിഡ്
ਆਟੋਟਮੀ,ഓട്ടോടോമി
ਆਟੋਟ੍ਰਿਪਲਾਈਡ ਕਿਸਮਾਂ,സ്വയമേവയുള്ള ഇനം
ਆਟੋਟ੍ਰੋਫ,ഓട്ടോട്രോഫ്
ਪਤਝੜ ਦੀ ਲੱਕੜ,ശരത്കാല മരം
ਏਯੂਕਸਨੋਗ੍ਰਾਫ,ഓഗാനോഗ്രാഫ്
Auxanometer,ആസൂത്
Auxtic ਵਾਧਾ,അസിസെറ്റിക് വളർച്ച
Auxin,ഓക്സിൻ
Auxotrof,ഓക്സോട്രോഫ്
ਇੱਕ ਵੀ ਬੰਡਲ,ഒരു V ബണ്ടിൽ
Aves,Aves
ਐਵੀਸਨੀਆ,അവിസെന്റിയ
Awn,അവര്യാദരാക്കുക
ਐਕਸਿਅਲ ਸਕੈਲਟਨ,ആക്സിയൽ അസ്ഥികൂടം
ਧੁਰਾ,ക്ഷാനം
Axillary ਮੁਕੁਲ,കക്ഷീയ മുകുളം
ਐਕਸੀਲਰੀ,കക്ഷീയ
ਐਕਸਿਸ ਵਰਟੀਬਰਾ,ആക്സിസ് കശേരു
ਐਕਸਨ,ആക്സോൺ
ਐਕਸੋਨਲ ਝਿੱਲੀ,ആക്സോണൽ മെംബ്രൺ
ਧੁਨੀ,അനുച്ചാരണം
ਐਕਸੋਨਮ,ആക്സൊനം
ਅਜ਼ੀਸਪਿਰਿਲਮ,അസോസ്പിരിലം
ਅਜ਼ੋਟੋਬੈਟਰ,അസോടോബോക്റ്റർ
ਅਜ਼ੀਘਰ ਨਾੜੀ,അസിഗസ് സിര
ਬੇਸਿਲਸ ਐਂਥਰੇਸਿਸ,ബാസിലസ് ആന്ത്രാസിസ്
ਬੈਡੀਸ ਥਿਨੀਨਸਿਸ (ਬੀਟੀ),ബാസിലസ് തുരിംഗിയേൻസിസ് (ബിടി)
ਬੈਸੀਲਸ,ബാസിലസ്
ਬੈਕਟੀਰੀਆ,ബാക്ടീരിയ
ਬੈਕਟੀਰੀਆ,ബാക്ടീറിയൽ
ਬੈਕਟਰੀਆ ਨਕਲੀ ਕ੍ਰੋਮੋਸੋਮ (ਬੈਕ),ബാക്ടീരിയ കൃത്രിമ ക്രോമസോം (BAC)
ਬੈਕਟਰੀਆ ਜਰਾਸੀਮ,ബാക്ടീരിയ രോഗകാരി
ਬੈਕਟਰੀਆ ਪਲਾਜ਼ਾ ਝਿੱਲੀ,ബാക്ടീരിയ പ്ലാസ്മ മെംബ്രൺ
ਬੈਕਟਰੀਆ ਦੇ ਦਬਾਅ,ബാക്ടീരിയൽ സമ്മർദ്ദം
ਬੈਕਟੀਰੀਆ ਸੰਬੰਧੀ,ബാക്ടീരിയോളജിക്കൽ
ਬੈਕਟੀਰੀਅਲ ਨਾਮਕਰਨ,ബാക്ടീരിയോളജിക്കൽ നാമകരണം
ਬੈਕਟੀਰਿਓਫੇਜ,ബാക്ടീരിയോഫേജ്
ਬੈਕਟੀਰੀਆ,ബാക്രം
ਬੈਕੂਲੋਵਾਇਰਸ,ബാകുലോവിറസ്
ਬੈਗਿੰਗ,ബാഗിംഗ്
ਬਾਲੋਪ੍ਰਟਾ,ബാലെനോപ്റ്റെറ
ਸੰਤੁਲਿਤ ਪੌਲੀਮੋਰਫਿਜ਼ਮ,സമതുലിതമായ പോളിമോർഫിസം
ਸੰਤੁਲਨ ਚੋਣ,സമതുലിതാവസ്ഥ
ਬਾਲਨੋੋਗਲੋਸਸ,ബാലനോഗ്ലോസസ്
ਬਾਲਨੁਸ,ബാലനുസ്
ਬਾਲੋਤਾ,ബാലസ്റ്റ
ਬਾਲ ਅਤੇ ਸਾਕਟ ਜੋੜ,"ബോൾ, സോക്കറ്റ് ജോയിന്റ്"
ਗੁਬਾਰਾ ਕੈਥਰੀਟਾਈਕੂ,ബലൂൺ കാത്തേത്തേഷൻ
ਬਾਮ ਐਚ ਆਈ,Bam h i
ਬਾਂਸ-ਸ਼ੂਟ,മുള-ഷൂട്ട്
ਬੈਂਡਡ ਐਂਟੀਟਰ,ബാൻഡഡ് ആന്റീറ്റർ
ਬੈਂਡਿੰਗ ਤਕਨੀਕ,ബാൻഡിംഗ് രീതി
ਬਾਰਬੰਦ,ബാർബിറ്റ്യൂറേറ്റ്
ਨੰਗੇ ਚੱਟਾਨ,നഗ്നമായ പാറ
ਬੈਰੀਅਰ,തടസ്സം
ਸੱਕ,കുര
ਰੁਕਾਵਟ,പര്യാഘാതം
ਬੇਸਲ ਬਾਡੀ,ബാസൽ ബോഡി
ਬੇਸਲ ਕਵਰ,ബാസൽ കവർ
ਬੇਸਲ ਗੈਂਗਲੀਅਨ,ബാസൽ ഗംഗ്ലിയൻ
ਬੇਸਲ ਪੈਡ,ബേസൽ പാഡ്
ਅਧਾਰ,അടിത്തറ
ਅਧਾਰ ਜੋੜਾ,അടിസ്ഥാന ജോഡി
ਬੇਸਮੈਂਟ ਝਿੱਲੀ,ബേസ്മെന്റ് മെംബ്രൺ
ਬੇਸਿਡਿਓਕਾਰੈਪ,ബസിഡിയോകാർപ്പ്
ਬੇਸਿਡਿਓਮਾਈਸਾਈਟਸ,Bashidiomycetes
ਬੇਸਿਡੀਓਸਪੋਰ,ബാസിഡിയോസ്പോസ്കൂർ
ਬੇਸਿਡਿਅਮ,ബാസിഡിയം
ਬੇਸਿਫਿਕਸਡ,ബേസിഫിക്സെഡ്
ਬਾਸਲਰ ਵਾਬਲ,ബസിലർ മെംബ്രൺ
ਬਾਸਿਪਟਲ ਇੰਟਰਨੋਡ ਆਰਡਰ,ബേസിപീറ്റൽ ഇന്റേൺ ഓർഡർ
ਬਾਸੋਫਿਲ,ബാസോഫിൽ
ਬਾਸੋਫਿਲਿਕ,ബാസോഫിലിക്
ਹਿਸਟੀਅਨ ਨਕਲ,ബേറ്റ്ഷ്യൻ മിമിക്രി
ਇਸ਼ਨਾਨ ਸਪੰਜ,ബാത്ത് സ്പോഞ്ച്
ਇਸ਼ਨਾਨ ਸਪੰਜ,ബാത്ത് സ്പോഞ്ച്
Bauhinia,ബവായീനിയ
ਕੁੱਟਿਆ,അടിക്കുക
ਮਧੂ ਮੱਖੀ,തേനീച്ചക്കൂട്
ਮਧੂ,ബീവാക്സ്
ਬੇਗੋਨਿਆ,ബികോണിയ
ਵਿਵਹਾਰ ਅਨੁਕੂਲਤਾ,ബിഹേവിയറൽ പൊരുത്തപ്പെടുത്തൽ
ਬੇਲ,കാല്
ਬੇਲਾਡੋਨਾ,ബെല്ലഡോണ
ਸੁਹਜ ਟਿ or ਮਰ,ബെനിൻ ട്യൂമർ
ਬਰਥਿਕ,ബെന്തിക്
ਬੈਂਜਾਨ ਹੇਕਸਾਥੋਰਾਈਡ (ਬੀਐਚਸੀ),ബെൻസീൻ ഹെക്സാക്ലോറൈഡ് (ബിഎച്ച്സി)
