Assamese,Punjabi
"একাউষ্টিক পেনেল, একাউষ্টিক বৰ্ড","ਐਕੋਸਟਿਕ ਪੈਨਲ, ਐਕੋਸਟਿਕ ਬੋਰਡ"
ধ্বনি পৰ্যায় ধ্ৰুৱক,ਧੁਨੀ ਪੜਾਅ ਸਥਿਰ
একাউষ্টিক ৰিচিভাৰ,ਧੁਨੀ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ
শব্দৰ চাপ,ਧੁਨੀ ਦਬਾਅ
শব্দৰ প্ৰতিসমতা নিয়ম,ਆਵਾਜ਼ ਦਾ ਸਮਰੂਪਤਾ ਨਿਯਮ
শব্দ সংক্ৰমণ,ਧੁਨੀ ਸੰਚਾਰ
ধ্বনিগত ধৰ্ম,ਧੁਨੀ ਗੁਣ
ধ্বনিযুক্ত চতুৰ্ভুজ,ਧੁਨੀ ਚਤੁਰਭੁਜ
ধ্বনি বিকিৰণ মৌল,ਧੁਨੀ ਰੇਡੀਏਸ਼ਨ ਤੱਤ
ধ্বনি বিকিৰণ,ਧੁਨੀ ਰੇਡੀਏਸ਼ਨ
শব্দ নিবাৰণ,ਸਾਊਂਡਪਰੂਫ਼
একাউষ্টিক ৰেডিঅ&#39;মিটাৰ,ਧੁਨੀ ਰੇਡੀਓਮੀਟਰ
ধ্বনিগত প্ৰতিক্ৰিয়া,ਧੁਨੀ ਸਦਮਾ
ধ্বনিগত পাৰস্পৰিকতা উপপাদ্য,ਧੁਨੀ ਪਰਸਪਰ ਪ੍ਰਮੇਯ
শব্দ হ্ৰাস কাৰক,ਧੁਨੀ ਘਟਾਉਣ ਕਾਰਕ
ধ্বনি প্ৰতিফলন সহগ,ਧੁਨੀ ਪ੍ਰਤੀਬਿੰਬ ਗੁਣਾਂਕ
ধ্বনি বিবৰ্তন,ਧੁਨੀ ਅਪਵਰਤਨ
শব্দ প্ৰতিৰোধ ক্ষমতা,ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ
ধ্বনিগত প্ৰতিক্ৰিয়া,ਧੁਨੀ ਜਵਾਬ
ধ্বনিগত বিক্ষিপ্ততা,ਐਕੋਸਟਿਕ ਸਕੈਟਰਿੰਗ
শুনা বিন্দু,ਸੁਣਵਾਈ ਬਿੰਦੂ
শব্দৰ কঠিনতা,ਧੁਨੀ ਕਠੋਰਤਾ
শব্দ ব্যৱস্থা,ਧੁਨੀ ਸਿਸਟਮ
একাউষ্টিক থাৰ্মোমিটাৰ,ਧੁਨੀ ਥਰਮਾਮੀਟਰ
শব্দৰ বেগ,ਧੁਨੀ ਗਤੀ
শব্দ তৰংগ,ਆਵਾਜ਼ ਦੀ ਲਹਿਰ
একাউষ্টিক,ਧੁਨੀ
শব্দ শোষণ সহগ,ਆਵਾਜ਼ ਸਮਾਈ ਗੁਣਾਂਕ
শব্দ শোষণ উপাদান,ਧੁਨੀ ਸਮਾਈ ਭਾਗ
একাউষ্টিক বৰ্তনী,ਧੁਨੀ ਸਰਕਟ
ধ্বনিগত প্ৰতিক্ৰিয়া,ਧੁਨੀ ਜਵਾਬ
শব্দ বিলম্ব ৰেখা,ਧੁਨੀ ਦੇਰੀ ਲਾਈਨ
ধ্বনিগত বিকৃতি,ਧੁਨੀ ਵਿਗਾੜ
একাউষ্টিক একাউষ্টিক,ਧੁਨੀ ਧੁਨੀ
একাউষ্টিক ফিল্টাৰ,ਧੁਨੀ ਫਿਲਟਰ
একাউষ্টিক ইম্পিডেন্স*,ਧੁਨੀ ਰੁਕਾਵਟ*
ফ&#39;ন&#39;গ্ৰাফ,ਫੋਨੋਗ੍ਰਾਫ
ধ্বনিযুক্ত ওম*,ਧੁਨੀ ਓਮ*
ধ্বনি ধ্ৰুৱক,ਧੁਨੀ ਸਥਿਰ
একাউষ্টিক ফ&#39;নন,ਧੁਨੀ ਫੋਨੋਨ
ধ্বনি সংবহন ধ্ৰুৱক,ਧੁਨੀ ਪ੍ਰਸਾਰਣ ਸਥਿਰ
শব্দ পৰিৱৰ্তন সহগ,ਧੁਨੀ ਤਬਦੀਲੀ ਗੁਣਾਂਕ
শব্দ প্ৰতিৰোধ ক্ষমতা,ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ
শব্দৰ কঠিনতা,ਧੁਨੀ ਕਠੋਰਤਾ
শব্দ একক,ਆਵਾਜ਼ ਯੂਨਿਟ
শব্দ নিবাৰণ,ਸਾਊਂਡਪਰੂਫ਼
একাউষ্টিক চাইড লাইন,ਧੁਨੀ ਪਾਸੇ ਲਾਈਨ
"শব্দবিজ্ঞান, ধ্বনিবিজ্ঞান","ਧੁਨੀ ਵਿਗਿਆਨ, ਧੁਨੀ ਵਿਗਿਆਨ"
শব্দ মিটাৰ,ਆਵਾਜ਼ ਮੀਟਰ
শব্দৰ চাপ,ਆਵਾਜ਼ ਦਾ ਦਬਾਅ
অধিগ্ৰহণ ৰাডাৰ,ਪ੍ਰਾਪਤੀ ਰਾਡਾਰ
সালোক সংশ্লেষণ বিকিৰণ,ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ ਰੇਡੀਏਸ਼ਨ
এক্টিনিয়াম নিৰ্গমন,ਐਕਟਿਨੀਅਮ ਨਿਕਾਸ
এক্টিনো-ইউৰেনিয়াম,ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ
এক্টিনো-ইউৰেনিয়াম শৃংখলা,ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ ਲੜੀ
ৰেডিঅ&#39;ইলেক্ট্ৰিক,ਰੇਡੀਓਇਲੈਕਟ੍ਰਿਕ
"এক্টিনোমিটাৰ, ফটোমাইক্ৰ&#39;মিটাৰ","ਐਕਟਿਨੋਮੀਟਰ, ਫੋਟੋਮਾਈਕ੍ਰੋਮੀਟਰ"
"কাৰ্য্য, কাৰ্য্য","ਕਾਰਵਾਈ, ਕੰਮ"
ক্ৰিয়া আৰু প্ৰতিক্ৰিয়া,ਕਾਰਵਾਈ ਅਤੇ ਪ੍ਰਤੀਕਰਮ
ক্ৰিয়া ধ্ৰুৱক,ਕਾਰਵਾਈ ਸਥਿਰ
প্ৰভাৱৰ ক্ষেত্ৰ,ਪ੍ਰਭਾਵ ਦਾ ਖੇਤਰ
"সক্ৰিয় কৰা হৈছে, সক্ৰিয় কৰা হৈছে","ਸਰਗਰਮ, ਸਰਗਰਮ"
সক্ৰিয় প্ৰসাৰণ,ਸਰਗਰਮ ਫੈਲਾਅ
"সক্ৰিয় কৰা ফাইবাৰ, সক্ৰিয় কৰা ফাইবাৰ","ਸਰਗਰਮ ਫਾਈਬਰ, ਸਰਗਰਮ ਫਾਈਬਰ"
সক্ৰিয়কৰণ প্ৰভাৱ,ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ
সক্ৰিয়কৰণ প্ৰভাৱ,ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ
সক্ৰিয়কৰণ বিশ্লেষণ,ਸਰਗਰਮੀ ਵਿਸ਼ਲੇਸ਼ਣ
কাৰ্য্যকলাপ কেন্দ্ৰ,ਗਤੀਵਿਧੀ ਕੇਂਦਰ
সক্ৰিয়কৰণ পৰীক্ষক,ਐਕਟੀਵੇਸ਼ਨ ਟੈਸਟਰ
সক্ৰিয়কৰণ শক্তি,ਸਰਗਰਮੀ ਊਰਜਾ
সক্ৰিয়কৰণ এণ্ট্ৰপি,ਐਕਟੀਵੇਸ਼ਨ ਐਂਟਰੌਪੀ
সক্ৰিয়কৰণ অতিভোল্টেজ,ਐਕਟੀਵੇਸ਼ਨ ਓਵਰਵੋਲਟੇਜ
সক্ৰিয়কৰণৰ হাৰ,ਸਰਗਰਮੀ ਦੀ ਦਰ
"সক্ৰিয়কৰ্তা, সক্ৰিয়কৰ্তা","ਐਕਟੀਵੇਟਰ, ਐਕਟੀਵੇਟਰ"
সক্ৰিয়কৰ্তা পৰমাণু,ਐਕਟੀਵੇਟਰ ਐਟਮ
ত্বৰণকাৰী,ਐਕਸਲੇਟਰ
সক্ৰিয় শোষণ,ਸਰਗਰਮ ਸਮਾਈ
সক্ৰিয় আকাশী,ਸਰਗਰਮ ਏਰੀਅਲ
বিকিৰণৰ বিপদজনক অঞ্চল,ਰੇਡੀਏਸ਼ਨ ਖ਼ਤਰਾ ਜ਼ੋਨ
সক্ৰিয় ডিভাইচ,ਸਰਗਰਮ ਜੰਤਰ
সক্ৰিয় লক্ষ্য নিৰ্ধাৰণ,ਸਰਗਰਮ ਨਿਸ਼ਾਨਾ
সক্ৰিয় হাইড্ৰজেন*,ਕਿਰਿਆਸ਼ੀਲ ਹਾਈਡ੍ਰੋਜਨ*
সক্ৰিয় জাল,ਸਰਗਰਮ ਜਾਲ
সক্ৰিয় ৰেখা সক্ৰিয় ৰেখা,ਸਰਗਰਮ ਲਾਈਨ ਸਰਗਰਮ ਲਾਈਨ
সক্ৰিয় লুপ,ਸਰਗਰਮ ਲੂਪ
সক্ৰিয় ক&#39;ড*,ਐਕਟਿਵ ਕੋਡ*
সক্ৰিয় উপাদান,ਸਰਗਰਮ ਸਮੱਗਰੀ
সক্ৰিয় অণু,ਸਰਗਰਮ ਅਣੂ
সক্ৰিয় জাল,ਸਰਗਰਮ ਜਾਲ
সক্ৰিয় পুনৰ শোষণ,ਸਰਗਰਮ ਮੁੜ-ਸੋਸ਼ਣ
সক্ৰিয় অঞ্চল,ਸਰਗਰਮ ਖੇਤਰ
সক্ৰিয় নিয়ন্ত্ৰণ,ਸਰਗਰਮ ਨਿਯਮ
সক্ৰিয় উপগ্ৰহ,ਸਰਗਰਮ ਸੈਟੇਲਾਈਟ
সক্ৰিয় বিভাজনশীল সৌৰ শিখা,ਸਰਗਰਮ ਫਿਸਿਲ ਸੂਰਜੀ ਲਾਟ
সক্ৰিয় অণুপুষ্টিকৰ উপাদান,ਸਰਗਰਮ ਸੂਖਮ ਪੌਸ਼ਟਿਕ ਤੱਤ
সক্ৰিয় অনুসৰণ ব্যৱস্থা,ਸਰਗਰਮ ਟਰੈਕਿੰਗ ਸਿਸਟਮ
সক্ৰিয় ট্ৰেন্সডুচাৰ,ਸਰਗਰਮ transducer
সক্ৰিয় গ্ৰহণ,ਸਰਗਰਮ ਸੇਵਨ
কাৰ্য্যকলাপ সহগ*,ਗਤੀਵਿਧੀ ਗੁਣਾਂਕ*
কাৰ্য্যকলাপ সূচকাংক,ਗਤੀਵਿਧੀ ਸੂਚਕਾਂਕ
কাৰ্য্যকলাপৰ অনুপাত,ਗਤੀਵਿਧੀ ਅਨੁਪਾਤ
কাৰ্য্যকলাপ ভেক্টৰ,ਸਰਗਰਮੀ ਵੈਕਟਰ
প্ৰকৃত মনিটৰ,ਅਸਲ ਮਾਨੀਟਰ
প্ৰকৃত মানসিক চাপ,ਅਸਲ ਤਣਾਅ
ট্ৰিগাৰ কৰা,ਟਰਿੱਗਰ ਕਰਨ ਲਈ
উৎপত্তিকাৰী,ਪੈਦਾ ਕਰਨ ਵਾਲਾ
উৎপত্তিকাৰী,ਪੈਦਾ ਕਰਨ ਵਾਲਾ
acuityometer,ਐਕਿਊਟੀਮੀਟਰ
শ্ৰৱণ ক্ষমতা,ਸੁਣਨ ਦੀ ਤੀਬਰਤਾ
ফটো তীক্ষ্ণতা মূল্য,ਫੋਟੋ ਤੀਬਰਤਾ ਮੁੱਲ
তীব্ৰ কোণ,ਤੀਬਰ ਕੋਣ
ফুচফুচাই কোৱা,ਘੁਸਰ-ਮੁਸਰ
তীব্ৰ ত্ৰিভুজ,ਤੀਬਰ ਤਿਕੋਣ
অচক্ৰীয়,acyclic
অনুকূলন প্ৰয়োগ,ਅਨੁਕੂਲਨ ਕਾਰਜ
অনুকূলিত অৱস্থা,ਅਨੁਕੂਲ ਸਥਿਤੀ
অভিযোজিত নিয়ন্ত্ৰণ ব্যৱস্থা,ਅਨੁਕੂਲ ਕੰਟਰੋਲ ਸਿਸਟਮ
এডাপ্টোমিটাৰ,ਅਡਾਪਟੋਮੀਟਰ
এডকক এন্টেনা,ਐਡਕੌਕ ਐਂਟੀਨਾ
সামৰণিত,ਸੰਪੇਕਸ਼ਤ
সংকলনৰ সময়,ਸੰਕਲਨ ਦਾ ਸਮਾਂ
সংকলন-বিয়োগ সময়,ਸੰਕਲਨ-ਘਟਾਓ ਦਾ ਸਮਾਂ
adder,ਜੋੜਨ ਵਾਲਾ
"যোগফল, যোগ, যোগফল (ed.), যোগ (v.)","ਜੋੜ, ਜੋੜ, ਜੋੜ (ਐਡੀ.), ਜੋੜ (v.)"
যোগ ধ্ৰুৱক,ਜੋੜ ਸਥਿਰ
ত্বৰণ-যোগফল নিয়ম,ਪ੍ਰਵੇਗ-ਜੋੜ ਨਿਯਮ
দূৰত্ব-যোগফল নিয়ম,ਦੂਰੀ-ਜੋੜ ਨਿਯਮ
বেগ-যোগফল নিয়ম,ਵੇਗ-ਜੋੜ ਨਿਯਮ
ভেক্টৰৰ যোগফল,ਵੈਕਟਰਾਂ ਦਾ ਜੋੜ
সংগ্ৰহ বিক্ৰিয়া,ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ
অতিৰিক্ত মজিয়া,ਵਾਧੂ ਮੰਜ਼ਿਲ
"সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)","ਕਨੈਕਟਿਵ ਟੋਨ, ਵਾਧੂ ਟੋਨ (ਸਵਰ)"
"যোগকৰণ, যোগকৰণ","additive, additive"
যোগকৰণ ব্যৱস্থা,additive ਸਿਸਟਮ
সংমিশ্ৰিত আখৰ,ਸੰਯੁਕਤ ਅੱਖਰ
সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া,ਸਮੁੱਚੀ ਅੱਖਰ ਪ੍ਰਕਿਰਿਆ
যোগকৰণৰ পৰিপূৰক ৰং,ਜੋੜਨ ਵਾਲਾ ਪੂਰਕ ਰੰਗ
যোগকৰণ ধ্ৰুৱক,additive ਸਥਿਰ
যোগকৰণ ট্ৰেকচন,additive ਟ੍ਰੈਕਸ਼ਨ
যোগকৰণ প্ৰভাৱ,additive ਪ੍ਰਭਾਵ
যোগকৰণ কাৰক,additive ਕਾਰਕ
যোগকৰণ কাৰ্য্য,additive ਫੰਕਸ਼ਨ
যোগকৰণৰ মিশ্ৰণ,additive ਮਿਸ਼ਰਣ
যোগকৰণৰ মূল,additive ਰੂਟ
যোগকৰণ প্ৰক্ৰিয়া,additive ਕਾਰਜ
যোগযোগ্যতা,ਜੋੜਨ ਦੀ ਯੋਗਤਾ
যোগকৰণ কোৱাণ্টাম সংখ্যা,ਜੋੜੀ ਕੁਆਂਟਮ ਸੰਖਿਆ
সংগ্ৰহ বিক্ৰিয়া,ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ
যোগযোগ্যতা,ਜੋੜਨ ਦੀ ਯੋਗਤਾ
aditron,aditron
ঠিকনা*,ਜਾਣੋ*
ঠিকনা গণনা,ਪਤਾ ਗਣਨਾ
ঠিকনা,ਪਤਾ
ঠিকনা এনক্ৰিপচন,ਪਤਾ ਇਨਕ੍ਰਿਪਸ਼ਨ
ঠিকনা প্ৰকাশ,ਪਤਾ ਸਮੀਕਰਨ
ঠিকনাযোগ্যতা,ਪਤਾਯੋਗਤਾ
ঠিকনা বাৰ,ਪਤਾ ਪੱਟੀ
ঠিকনা পোহৰ,ਪਤਾ ਰੋਸ਼ਨੀ
ঠিকনা সলনি কৰা,ਪਤਾ ਦੀ ਤਬਦੀਲੀ
পতনশ,ਪਤੰਸ਼
ঠিকনা পঞ্জীয়ন,ਪਤਾ ਰਜਿਸਟਰ
ঠিকনা নিৰ্বাচন চুইচ,ਪਤਾ ਚੋਣ ਸਵਿੱਚ
ঠিকনা সজাই পৰাই তোলা টেবুল,ਪਤਾ ਲੜੀਬੱਧ ਸਾਰਣੀ
সম্বোধন কৰা,ਸੰਬੋਧਨ ਕਰਦੇ ਹੋਏ
এড্রেছ&#39;গ্ৰাফ,adresograph
ঠিকনা ব্যৱস্থাপ্ৰণালী,ਪਤਾ ਸਿਸਟਮ
আঠাযুক্ততা,adhesion
আঠাযুক্ত চাপ,ਚਿਪਕਣ ਤਣਾਅ
আঠাযুক্ত শক্তি,ਚਿਪਕਣ ਵਾਲੀ ਊਰਜਾ
আঠাযুক্ত ব্লক কৰা,ਿਚਪਕਣ ਬਲਾਕਿੰਗ
আদিয়াবাট,adiabat
adiabatic,adiabatic
এডিয়াবেটিক ত্বৰণ,adiabatic ਪ੍ਰਵੇਗ
এডিয়াবেটিক আনুমানিককৰণ,adiabatic ਅਨੁਮਾਨ
এডিয়াবেটিক আয়তন সহগ,adiabatic ਵਾਲੀਅਮ ਗੁਣਾਂਕ
এডিয়াবেটিক থাৰ্মোমিটাৰ,adiabatic ਥਰਮਾਮੀਟਰ
এডিয়াবেটিক পৰিৱৰ্তন,adiabatic ਤਬਦੀਲੀ
"এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট","adiabatic ਚਾਰਟ, adiabatic ਚਾਰਟ"
এডিয়াবেটিক সংকোচন ক্ষমতা,adiabatic ਸੰਕੁਚਿਤਤਾ
এডিয়াবেটিক কম্প্ৰেছন,adiabatic ਕੰਪਰੈਸ਼ਨ
এডিয়াবেটিক গৰ্ভনিৰোধক,adiabatic ਗਰਭ ਨਿਰੋਧ
এডিয়াবেটিক শীতল সীমা,adiabatic ਕੂਲਿੰਗ ਸੀਮਾ
এডিয়াবেটিক বক্ৰ,adiabatic ਵਕਰ
এডিয়াবেটিক বিকৃতি,adiabatic ਵਿਗਾੜ
এডিয়াবেটিক বিচুম্বকীয়কৰণ,adiabatic demagnetization
এডিয়াবেটিক ৰিজ&#39;লিউচন,adiabatic ਰੈਜ਼ੋਲੂਸ਼ਨ
এডিয়াবেটিক বিচ্যুতি,adiabatic ਵਿਸਥਾਪਨ
এডিয়াবেটিক ইফেক্ট,adiabatic ਪ੍ਰਭਾਵ
এডিয়াবেটিক ইলাষ্টিকতা,adiabatic ਲਚਕਤਾ
এডিয়াবেটিক এলিপছয়ড,adiabatic ellipsoid
adiabatic পূৰ্ণ-তাপ ক্ষতি,adiabatic ਪੂਰੀ-ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ
এডিয়াবেটিক সমীকৰণ,adiabatic ਸਮੀਕਰਨ
এডিয়াবেটিক অৱস্থা সমীকৰণ,adiabatic ਰਾਜ ਸਮੀਕਰਨ
এডিয়াবেটিক ভাৰসাম্য উষ্ণতা,adiabatic ਸੰਤੁਲਨ ਦਾ ਤਾਪਮਾਨ
এডিয়াবেটিক ভাৰসাম্য,adiabatic ਸੰਤੁਲਨ
adiabatic বিস্তাৰ,adiabatic ਫੈਲਾਅ
এডিয়াবেটিক শিখাৰ উষ্ণতা,adiabatic ਲਾਟ ਦਾ ਤਾਪਮਾਨ
এডিয়াবেটিক প্ৰবাহ,adiabatic ਵਹਾਅ
adiabatic উচ্চাৰণ,adiabatic ਉਚਾਰਨ
এডিয়াবেটিক গেছ সমীকৰণ,adiabatic ਗੈਸ ਸਮੀਕਰਨ
এডিয়াবেটিক গ্ৰেডিয়েন্ট,adiabatic gradient
এডিয়াবেটিক তাপ ক্ষতি,adiabatic ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ
এডিয়াবেটিক আয়নীয়কৰণ বিভৱ,adiabatic ionization ਸੰਭਾਵੀ
এডিয়াবেটিক মূল্য হ্ৰাসৰ হাৰ,adiabatic ਘਟਾਓ ਦਰ
এডিয়াবেটিক গতিবেগ আধান,adiabatic ਮੋਮੈਂਟਮ ਚਾਰਜ
এডিয়াবেটিক প্ৰক্ৰিয়া,adiabatic ਪ੍ਰਕਿਰਿਆ
এডিয়াবেটিক বিক্ৰিয়া,adiabatic ਪ੍ਰਤੀਕਰਮ
adiabatic খোজ,adiabatic ਚਾਲ
এডিয়াবেটিক বিকৃতি শক্তি,adiabatic ਵਿਗਾੜ ਊਰਜਾ
এডিয়াবেটিক বডি,adiabatic ਸਰੀਰ
এডিয়াবেটিক তাপ গ্ৰেডিয়েণ্ট,adiabatic ਹੀਟ ਗਰੇਡੀਐਂਟ
&#39;এডিয়াবেটিক এবেটমেন্ট&#39;,adiabatic ਕਮੀ
এডিয়াবেটিক ৰূপান্তৰ,adiabatic ਪਰਿਵਰਤਨ
"সালোক সংশ্লেষণ, বিকিৰণ বিৰোধী","ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ, ਵਿਰੋਧੀ ਰੇਡੀਏਸ਼ਨ"
তাপৰ অপৰ্যাপ্ততা,ਗਰਮੀ ਦੀ ਘਾਟ
তাপ নিৰোধক,ਗਰਮੀ ਇੰਸੂਲੇਟਿੰਗ
আইডেন,ਏਡਨ
সংলগ্নতা প্ৰভাৱ,ਨਜ਼ਦੀਕੀ ਪ੍ਰਭਾਵ
"কাষৰীয়া, কাষৰীয়া, কাষৰীয়া","ਨੇੜੇ, ਨਾਲ ਲੱਗਦੇ, ਨਾਲ ਲੱਗਦੇ"
কাষৰীয়া কোণ,ਨੇੜੇ ਦੇ ਕੋਣ
আবদ্ধ চেনেল ক্ষীণকৰণ,ਨੱਥੀ ਚੈਨਲ ਅਟੈਨਯੂਏਸ਼ਨ
আবদ্ধ বৰ্তনী,ਬੰਦ ਸਰਕਟ
আবদ্ধ পৰ্যায়,ਬੰਦ ਪੜਾਅ
"সংলগ্ন ভিডিঅ’ কেৰিয়াৰ, সংলগ্ন ইমেজ কেৰিয়াৰ","ਨੱਥੀ ਵੀਡੀਓ ਕੈਰੀਅਰ, ਨੱਥੀ ਚਿੱਤਰ ਕੈਰੀਅਰ"
আবদ্ধ শব্দ বাহক,ਬੰਦ ਆਵਾਜ਼ ਕੈਰੀਅਰ
আবদ্ধ চেনেল নিৰ্বাচন ক্ষমতা,ਨੱਥੀ ਚੈਨਲ ਦੀ ਚੋਣ
আবদ্ধ চেনেল বাধা,ਨੱਥੀ ਚੈਨਲ ਬੈਰੀਅਰ
এডজাষ্টেবল কেপাচিটৰ,ਵਿਵਸਥਿਤ ਕੈਪਸੀਟਰ
এডজাষ্টেবল লেন্স হোল্ডাৰ,ਵਿਵਸਥਿਤ ਲੈਂਸ ਧਾਰਕ
নিয়ন্ত্ৰণযোগ্য মেগনিফায়াৰ,ਵਿਵਸਥਿਤ ਵੱਡਦਰਸ਼ੀ
নিয়ন্ত্ৰণযোগ্য চাপ,ਅਨੁਕੂਲ ਦਬਾਅ
এডজাষ্টেবল শ্বৰ্ট চাৰ্কিট,ਵਿਵਸਥਿਤ ਸ਼ਾਰਟ ਸਰਕਟ
সামঞ্জস্য কৰা,ਸਮਾਯੋਜਨ
ভেদ,ਪ੍ਰਵੇਸ਼
ভেদ অপাৰেটৰ,ਪ੍ਰਵੇਸ਼ ਆਪਰੇਟਰ
শোষণ*,ਸੋਸ਼ਣ*
এডভান্স বল,ਅਗਾਊਂ ਗੇਂਦ
আগলৈ,ਅੱਗੇ
বৰ্ধিত পৰিবাহী বধিৰতা,ਵਧੀ ਹੋਈ ਸੰਚਾਲਕ ਬਹਿਰਾਪਨ
ফৰৱাৰ্ড পটেনচিয়েল,ਅੱਗੇ ਸੰਭਾਵਨਾ
প্ৰগতিশীল তৰংগ,ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ
প্ৰগতিশীল তৰংগ ফ্ৰন্ট,ਪ੍ਰਗਤੀਸ਼ੀਲ ਲਹਿਰ ਫਰੰਟ
উদৰৰ বীণা,ਵੈਂਟ੍ਰਲ ਹਾਰਪ
aeolian টোন,aeolian ਟੋਨ
"eon (বছৰ), যুগ","ਈਓਨ (ਸਾਲ), ਯੁੱਗ"
"আকাশী, বৈৱ (প.) এৰিয়েল (সম্পা.)","ਆਕਾਸ਼ੀ, ਵੈਵਾ (ਵੀ.) ਏਰੀਅਲ (ਐਡੀ.)"
আকাশী এৰে,ਹਵਾਈ ਐਰੇ
এন্টেনা এটেনুৱেটৰ,antenna attenuator
এন্টেনা বুষ্টাৰ,ਐਂਟੀਨਾ ਬੂਸਟਰ
আকাশী কেবল,ਏਰੀਅਲ ਕੇਬਲ
এয়াৰ কেমেৰা,ਏਅਰ ਕੈਮਰਾ
এন্টেনা চাৰ্কিট ব্ৰেকাৰ,ਐਂਟੀਨਾ ਸਰਕਟ ਬ੍ਰੇਕਰ
এন্টেনা নিয়ন্ত্ৰণ বৰ্ড,antenna ਕੰਟਰੋਲ ਬੋਰਡ
এন্টেনা অপ্রাসংগিক সংকেত,ਐਂਟੀਨਾ ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
এন্টেনা ষ্ট্ৰিম,ਐਂਟੀਨਾ ਸਟ੍ਰੀਮ
এন্টেনা ডেম্পিং,antenna damping
এন্টেনা আৰ্থ কন্টাক্টৰ চুইচ,ਐਂਟੀਨਾ ਧਰਤੀ ਸੰਪਰਕ ਕਰਨ ਵਾਲਾ ਸਵਿੱਚ
এন্টেনাৰ কাৰ্যক্ষমতা,ਐਂਟੀਨਾ ਕੁਸ਼ਲਤਾ
