English,Odiya
central processing unit (CPU),କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ (CPU)
centralized system,କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ |
certified tape,ପ୍ରାମାଣିକ ଟେପ୍ |
chain,ଶୃଙ୍ଖଳା |
chain data,"1.series ଡାଟା, 2.series ବିଷୟବସ୍ତୁ |"
chain link,ଶୃଙ୍ଖଳା ଲିଙ୍କ୍ |
chaining,ଶିକୁଳି
channel,"1. ଚ୍ୟାନେଲ, 2. ଚ୍ୟାନେଲ"
channel busy tone,"1. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର, 2. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର |"
channel capacity,"1. ଚାନେଲ୍ କ୍ଷମତା, 2. ଚାନେଲ୍ କ୍ଷମତା |"
channel controller,"1. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ, 2. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ |"
channel error,"1. ଚ୍ୟାନେଲ୍ ତ୍ରୁଟି, 2. ଚାନେଲ୍ ତ୍ରୁଟି |"
channel program,"1. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ |"
channel reliability,"1. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା, 2. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |"
channel set,"1. ଚାନେଲ୍ ସେଟ୍, 2. ଚାନେଲ୍ ସେଟ୍ |"
character,ପ୍ରତୀକ
character code,"1. ଅକ୍ଷର କୋଡ୍, 2 ବର୍ଣ୍ଣ କୋଡ୍"
character key,ବର୍ଣ୍ଣ ଚାବି
character reader,ବର୍ଣ୍ଣ ପାଠକ
character size,"1. ପ୍ରତୀକ ଆକାର, 2. ପ୍ରତୀକ ଆକାର |"
chart,ଚିତ୍ରଣ
chassis,"1. ଚାସିସ୍, 2. ଚାସିସ୍"
check bit,ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
check digit,ଯାଞ୍ଚ ପଏଣ୍ଟଗୁଡିକ |
check sum,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
check word,ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |
chip,ଚିପ୍
chip set,ଚିପ୍ ସେଟ୍ |
choose,"1. ବାଛନ୍ତୁ, 2. ବାଛନ୍ତୁ |"
chromatically,ବର୍ଣ୍ଣାନୁକ୍ରମିକ
cipher,"1. ସଫର, ୨ ଶୂନ, 3 ସମୁଦ୍ରକୂଳ"
circuit,ସର୍କିଟ
circular list,ବୃତ୍ତ ତାଲିକା |
cirus,ସେରେସ୍
citation,ଉଲ୍ଲେଖ କରନ୍ତୁ |
class,"1.category, 2.category"
class variable,କ୍ଲାସ୍ ଭେରିଏବଲ୍ |
classification,ବର୍ଗୀକରଣ
clear,scavenging
clear area,ଖାଲି ସ୍ଥାନ
clear channel,"1. ସିଷ୍ଟମ୍ ସଫା କର, 2. ଚ୍ୟାନେଲ୍ ସଫା କର |"
click,ଦବାନ୍ତୁ |
client,"1. ଗ୍ରାହକ, 2 କ୍ଲାଏଣ୍ଟ"
client server,"1. କ୍ଲାଏଣ୍ଟ ସର୍ଭର, 2. କ୍ଲାଏଣ୍ଟ ସର୍ଭର |"
client stub,ଗ୍ରାହକ ଷ୍ଟବ୍ |
clip art,କାଟିବା
clip art library,କଳା ଲାଇବ୍ରେରୀ କାଟିବା |
clip board,କ୍ଲିପ୍ ବୋର୍ଡ |
clipper,କ୍ଲିପର୍
clipper chip,କ୍ଲିପର୍ ଚିପ୍ |
clique,ଦଳ
clock,"1. ୱାଚ୍, 2 କାଲାଡ |"
clock cycle,ଘଣ୍ଟା ଚକ୍ର |
clock frequency,ଘଣ୍ଟା ଆବୃତ୍ତି
clock hardware,କାଲାଡ୍ ହାର୍ଡୱେର୍ |
clock pulse,କାଲାଡ୍ ସ୍ପାନ୍ |
clock speed,ଘଣ୍ଟା ଗତି
clock synchronization,ସମୟ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |
clock tick,ଘଣ୍ଟା ଟିକ୍ |
clone,କ୍ଲୋନ୍ |
close,ବନ୍ଦ
close circuit TV (CCTV),ବନ୍ଦ ସର୍କିଟ ଟିଭି | (CCTV)
closure,ବର୍ଣ୍ଣନା
cloud computing,"1. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ, 2. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ |"
cluster,ଗୁଣ୍ଡ |
coated card,"1. ଆଚ୍ଛାଦିତ କାର୍ଡ, 2 ଆଚ୍ଛାଦିତ ସିଟ୍ |"
coated paper,ଆବୃତ କାଗଜ |
coaxial,ସମବାୟ
coaxial cable,ସମବାୟ କେବୁଲ୍ |
codasyl,କୋଡାସିଲ୍ |
code,"1. କୋଡ୍, 2. କୋଡ୍"
code generator,"1. କୋଡ୍ ଜେନେରେଟର, 2 କୋଡ୍ ଜେନେରେଟର"
code page,କୋଡ୍ ପୃଷ୍ଠା |
code word,"1. କୋଡ୍ ଶବ୍ଦ, 2. କୋଡ୍ ଶବ୍ଦ |"
coder,"1. କୋଡର୍, 2. କୋଡର୍"
coding check,"1. ଏନକୋଡିଂ ପରୀକ୍ଷା, 2. କୋଡିଂ ପରୀକ୍ଷା |"
coding form,ଏନକୋଡିଂ ଫର୍ମ |
coding sheet,"1. ଏନକୋଡିଂ ସିଟ୍, 2. କୋଡିଂ ସିଟ୍ |"
coefficient,ଗୁଣବତ୍ତା
coherence,ମିଳନ
cold boot,"1. କୋଲ୍ଡ ବୁଟ୍, 2. କୋଲ୍ଡ ଷ୍ଟାର୍ଟ |"
cold start,ଥଣ୍ଡା ଆରମ୍ଭ
collaboration,ସାହାଯ୍ୟ
collapse,ଭୁଶୁଡ଼ିବା
collate,"1. ସଂଯୋଜନା, 2.concatenate"
collate tape,"1. ଇଣ୍ଡେକ୍ସଡ୍ ଟେପ୍, 2 କ୍ୟାଲେଟ୍ ଟେପ୍ |"
collision,ଧକ୍କା |
colon,କୋଲନ୍
colour (color),"1. ଅକ୍ଷର, 2. ରଙ୍ଗ"
colour saturation,ରଙ୍ଗ ପରିପୃଷ୍ଠା |
colour table,ରଙ୍ଗ ଟେବୁଲ୍ |
column,ସ୍ତମ୍ଭ
combination,ମିଶ୍ରଣ
combo box,ମିଶ୍ରିତ ବାକ୍ସ
command,"1. କମାଣ୍ଡ, 2. କମାଣ୍ଡ"
command button,ନିର୍ଦ୍ଦେଶ ବଟନ୍
command list,ନିର୍ଦ୍ଦେଶ ତାଲିକା |
comment,ମନ୍ତବ୍ୟ ଦିଅନ୍ତୁ |
commitment,"1. ପ୍ରତିବଦ୍ଧତା, 2. ପ୍ରତିବଦ୍ଧତା"
commodity,ବିଷୟ
Common Business Oriented Language (Cobol),ସାଧାରଣ ବ୍ୟବସାୟ ଓରିଏଣ୍ଟେଡ୍ ଭାଷା (COBOL)
common error,ସାଧାରଣ ତ୍ରୁଟି |
common language,ସାଧାରଣ ଭାଷା |
common routine,"1. ସାଧାରଣ ନାମ, ୨ ସାଧାରଣ ରୁଟିନ୍ |"
communication,ଯୋଗାଯୋଗ |
communication line,ଯୋଗାଯୋଗ ରେଖା
communication mode,ଯୋଗାଯୋଗ ମୋଡ୍ |
communication network,"1. ଯୋଗାଯୋଗ ନେଟୱାର୍କ, 2. ଯୋଗାଯୋଗ ନେଟୱାର୍କ |"
communication parameter,ଯୋଗାଯୋଗ ପାରାମିଟର
communication system,ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |
compaction,ସଙ୍କୋଚନ
compander,ସଙ୍କୋଚକ
companding,ସଙ୍କୋଚନ ସଂକ୍ରମଣ
company network,କମ୍ପାନୀ ନେଟୱାର୍କ |
comparison test,ତୁଳନା ପରୀକ୍ଷା
compatibility,"1. ସ୍ଥିରତା, 2. ସୁସଙ୍ଗତତା |"
compatible,ସୁସଙ୍ଗତ
compilation,ସଂକଳନ
compile and go,ସଂକଳନ ଏବଂ ନିଷ୍ପାଦନ
compiler,"1. କମ୍ପାଇଲର୍, 2. ପ୍ରୋଗ୍ରାମ୍ ଟ୍ରାନ୍ସଫରର୍ |"
compiler language,ସଙ୍କଳନକାରୀ ଭାଷା |
complementary,ସପ୍ଲିମେଣ୍ଟ
complement-on-ten,ଦଶର ସଂପନ୍ନ |
complementor,ସପ୍ଲିମେଣ୍ଟ
complete carry,"1. ସମ୍ପୁର୍ଣ୍ଣ ଭାବରେ ଅର୍ଜନ, 2. ସମ୍ପୁର୍ଣ୍ଣ ଭାବରେ ଅର୍ଜନ |"
complex,ମିଶ୍ରିତ
complex number,ଜଟିଳ ସଂଖ୍ୟା
component,ବିଧାନସଭା
component object model (COM),com
composite,ମିଳିତ
composition,ମିଶ୍ରଣ
computational,"1. କମ୍ପ୍ୟୁଟେବଲ୍, 2. କମ୍ପ୍ୟୁଟେବଲ୍ |"
computer,କମ୍ପ୍ୟୁଟର
computer centre,କମ୍ପ୍ୟୁଟର କେନ୍ଦ୍ର
computer expert,କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |
computer graphics,କମ୍ପ୍ୟୁଟର ଗ୍ରାଫିକ୍ସ
computer instruction,କମ୍ପ୍ୟୁଟର ନିର୍ଦ୍ଦେଶ
computer language,"1. କମ୍ପ୍ୟୁଟର ଭାଷା, 2. କମ୍ପ୍ୟୁଟର ଭାଷା |"
computer network,"1. କମ୍ପ୍ୟୁଟର ନେଟୱାର୍କ, 2. କମ୍ପ୍ୟୁଟର ନେଟୱାର୍କ |"
computer science,କମ୍ପ୍ୟୁଟର ବିଜ୍ଞାନ
computer security,କମ୍ପ୍ୟୁଟର ସୁରକ୍ଷା
computer simulaton,କମ୍ପ୍ୟୁଟର ଅନୁକରଣ
computer specialist,କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |
computerisation,କମ୍ପ୍ୟୁଟରୀକରଣ
computerist,କମ୍ପ୍ୟୁଟରବାଦୀ
computerize,କମ୍ପ୍ୟୁଟରୀକରଣ
computing,"1. ଗଣନା, 2 ଗଣନା"
concept,ସଂକଳ୍ପ
concurrency,"1. ଅସୀମତା, 2. ସମନ୍ୱୟ, 3. ସମନ୍ୱୟ |"
concurrent,"ସମାନ, ସମାନ |"
condition variable,ପ୍ରତିବନ୍ଧକ ଭେରିଏବଲ୍ |
conditional operator,ସୀମିତ ଅପରେଟର୍ |
conditional statement,ପ୍ରତିବନ୍ଧିତ ବିବୃତ୍ତି |
conductor,ଡ୍ରାଇଭର |
conferencing,"1. ବିସ୍ତୃତ ସମ୍ମିଳନୀ, 2. ସମ୍ମିଳନୀ |"
confidentiality,ଗୋପନୀୟତା
configuration,"1. ବିନ୍ୟାସ, 2. ବିନ୍ୟାସ"
congestion,ଯାତାୟାତ
conjunction,ମିଶ୍ରଣ
connect speed,ସଂଯୋଗ ଗତି
connection,ସଂଯୋଗ
connection less communication,ସଂଯୋଗହୀନ ଯୋଗାଯୋଗ |
connection release,ଅନୁବନ୍ଧ ପ୍ରକାଶନ |
connectivity,ସଂଯୋଗ
connector,"1. ସଂଯୋଜକ, 2. ସଂଯୋଜକ"
consecutive,ଲଗାତାର
consequent,ଅନୁସରଣ କର
console,କୋନସୋଲ
consolidation,ଏକୀକରଣ
constant,"1. ଆସାଇନମେଣ୍ଟ, 2 ସ୍ଥିର"
constant instruction,ନିରନ୍ତର ନିର୍ଦ୍ଦେଶ
constraint,ପ୍ରତିବନ୍ଧିତ |
constructor,ନିର୍ମାଣକାରୀ
container,ହାଣ୍ଡି |
content,"1. ବିଷୟବସ୍ତୁ, 2. ଉଦ୍ଧୃତାଂଶ |"
context,ପ୍ରସଙ୍ଗ
context free grammar (CFG),ପ୍ରସଙ୍ଗ ମାଗଣା ବ୍ୟାକରଣ (cfg)
context switch,ପ୍ରସଙ୍ଗ ସୁଇଚ୍ |
contingency,"1.accidental, 2.accidental"
contraction,ଅସଙ୍ଗତି |
contrast,ବିପରୀତ
control,ନିୟନ୍ତ୍ରଣ
control area,ଧାରଣ ଜୋନ୍ |
control bit,ନିୟନ୍ତ୍ରଣ ବିଟ୍ |
control bus,ନିୟନ୍ତ୍ରକ ବସ୍
control card,କଣ୍ଟ୍ରୋଲ୍ କାର୍ଡ |
control circuit,କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |
control cycle,ନିୟନ୍ତ୍ରଣ ଚକ
control engineering,"1. କଣ୍ଟ୍ରୋଲ୍ ଇଞ୍ଜିନିୟରିଂ, 2. କଣ୍ଟ୍ରୋଲ୍ ଇଞ୍ଜିନିୟରିଂ |"
control key,ନିୟନ୍ତ୍ରଣ କି
control logic,ତର୍କକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |
control loop,କଣ୍ଟ୍ରୋଲ୍ ଲୁପ୍ |
control mark,ନିୟନ୍ତ୍ରଣ ଚିହ୍ନ
control operation,ନିୟନ୍ତ୍ରଣ କାର୍ଯ୍ୟ
control panel,କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |
control signal,ନିୟନ୍ତ୍ରଣ ସଙ୍କେତ
control switch,କଣ୍ଟ୍ରୋଲ୍ ସୁଇଚ୍ |
control tape,କଣ୍ଟ୍ରୋଲ୍ ଟେପ୍ |
control terminal,"1. କଣ୍ଟ୍ରୋଲ୍ ଟର୍ମିନାଲ୍, 2. କଣ୍ଟ୍ରୋଲ୍ ଟର୍ମିନାଲ୍ |"
control unit (CU),"1. କଣ୍ଟ୍ରୋଲ୍ ୟୁନିଟ୍, ୨ ନିୟନ୍ତ୍ରଣ ଏକକ"
convergence,ସମ୍ମିଶ୍ରଣ |
conversation,ସଂଳାପ
conversational time sharing,କଥାବାର୍ତ୍ତା କଲ୍ |
conversion,ରୂପାନ୍ତର
converter,ରୂପାନ୍ତରକାରୀ |
Cook's theorem,କୁକର ଥିଓରେମ୍ |
co-processor,ସହ-ସଞ୍ଚାଳକ |
copy,କପି କରନ୍ତୁ |
copyright,କପିରାଇଟ୍
cord,କର୍ଡ
cordless telephone,"1. କର୍ଡଲେସ୍ ଟେଲିଫୋନ୍, 2 ବେତାର ଟେଲିଫୋନ୍, 3. ବେତାର ଟେଲିଫୋନ୍ |"
corollary,subtheorem
correction,ସଂଶୋଧନ
corrupted,"1. ଅବ୍ୟବହୃତ, 2. ବିକୃତ"
count,ଗଣନା
counter,ସ୍କୋରର୍
country code,ଦେଶ କୋଡ୍
covariance,କୋଭାରିଆନ୍ସ |
coverage,"1. ପରିସର କ୍ଷେତ୍ର, 2 ପ୍ରସାରଣ"
crash,ଭୁଶୁଡ଼ିବା |
critical path,ଜଟିଳ ପଥ
critical path method (CPM),ଜଟିଳ ପଥ ପଦ୍ଧତି (CPM)
cross check,"1. କ୍ରସ ପରୀକ୍ଷା, 2. କ୍ରସ ପରୀକ୍ଷା"
cross compiler,"1. କ୍ରସ୍ ପ୍ରୋଗ୍ରାମେବଲ୍-ସ୍ଥାନାନ୍ତର, 2 ପ୍ରୋଗ୍ରାମେବଲ୍ ପ୍ରତି"
cross fire,ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |
cross talk,ଅପ୍ରାସଙ୍ଗିକ କଥାବାର୍ତ୍ତା |
cryptographic,କ୍ରିପ୍ଟୋଗ୍ରାଫି
cryptography,"1. କ୍ରିପ୍ଟୋଗ୍ରାଫି, 2. କ୍ରିପ୍ଟୋଗ୍ରାଫି, 3. କ୍ରିପ୍ଟୋଗ୍ରାଫି |"
currency symbol,ମୁଦ୍ରା ପ୍ରତୀକ
current directory,ସାମ୍ପ୍ରତିକ ଡିରେକ୍ଟୋରୀ |
current window,ସାମ୍ପ୍ରତିକ ୱିଣ୍ଡୋ |
cursor,କର୍ସର୍
curve,ବକ୍ର
cut and paste,"1. କାଟ ଏବଂ ପେଷ୍ଟ, 2. କାଟ ଏବଂ ଲେପନ କର |"
cut method,କାଟିବା ପଦ୍ଧତି |
cyber,ସାଇବର
cyber café,ସାଇବର କାଫେ
cyber cash,ସାଇବର ନଗଦ
cyber crime,ସାଇବର ଅପରାଧ |
cyber delics,ସାଇବର ଡାଲେକ୍ସ |
cyber law,ସାଇବର ନିୟମ |
cyber sex,ସାଇବର ସେକ୍ସ |
cybernatics,"1. ସାଇବର ସାଇନ୍ସ, ୨ ସାଇବରନେଟିକ୍ସ |"
cybernation,"1. ସାଇବରାଇଜେସନ୍, ୨ ସାଇବରାଇଜେସନ୍"
cycle,ଚକ୍ର
cycle memory,"1. ଚକ୍ର ସ୍ମୃତି, 2. ଚକ୍ର ସ୍ମୃତି"
cycle steal,ଚକ୍ର କ୍ଷତି
cycle time,ଚକ୍ର ସମୟ
cyclic,ଚକ୍ରବର୍ତ୍ତୀ
daemon,ଡେମନ୍ |
daisy wheel,ଡେଜି ସର୍କଲ୍ |
data administrator,ଡାଟା ଆଡମିନିଷ୍ଟ୍ରେଟର୍
data allocation,ତଥ୍ୟ ଆବଣ୍ଟନ
data area,"1. ଡାଟା ଫିଲ୍ଡ, 2. ଡାଟା ଫିଲ୍ଡ |"
data array,"1. ଡାଟା ଆରେ, 2 ଡାଟା ଆରେ"
data base,"1. ଡାଟା-ଆଧାର, 2. ଡାଟାବେସ୍ |"
data break,ତଥ୍ୟ ଖଣ୍ଡ
data bus,"1. ଡାଟା ବସ୍, 2. ଡାଟା ବସ୍ |"
data carrier,"1. ଡାଟା ବାହକ, 2. ଡାଟା ବାହକ |"
data cell,ଡାଟା ସେଲ୍ |
data channel,"1. ଡାଟା ସିଷ୍ଟମ୍, 2. ଡାଟା ଚ୍ୟାନେଲ୍ |"
data communication,ତଥ୍ୟ ଯୋଗାଯୋଗ |
data compression,"1. ଡାଟା ସଙ୍କୋଚନ, 2. ଡାଟା ସଙ୍କୋଚନ |"
data field,ଡାଟା ଫିଲ୍ଡ |
data file,ଡାଟା ଫାଇଲ୍ |
data flow,"1. ଡାଟା ଫ୍ଲୋ, 2. ଡାଟା ଫ୍ଲୋ |"
data flow Chart,"1. ଡାଟା ଫ୍ଲୋଚାର୍ଟ, 2. ଚାର୍ଟ"
data hierarchy,ଡାଟା କ୍ରମ
data level,ତଥ୍ୟ ସ୍ତର
data library,"1. ଡାଟା ସଂଗ୍ରହ, 2. ଡାଟା ଲାଇବ୍ରେରୀ |"
data link layer,ଡାଟା ଲିଙ୍କ୍ ସ୍ତର |
data link layer (DLL),ଡାଟା ଲିଙ୍କ୍ ସ୍ତର (DLL)
data management,"1. ଡାଟା ପରିଚାଳନା, 2. ଡାଟା ପରିଚାଳନା"
data manipulation,"1. ଡାଟା ଗଣନା, 2. ଡାଟା ଗଣନା |"
data manipulation language (DML),ଡାଟା ପ୍ରକ୍ରିୟାକରଣ ଭାଷା (DML)
data modem,ଡାଟା ମୋଡେମ୍ ଡାଟା ମୋଡେମ୍ |
data modification,"1. ଡାଟା ସଂଶୋଧନ, 2. ଡାଟା ସଂଶୋଧନ |"
data network,"1. ଡାଟା ନେଟୱାର୍କ, 2. ଡାଟା ନେଟୱାର୍କ |"
data operation,"1. ଡାଟା ଅପରେସନ୍, 2. ଡାଟା ଅପରେସନ୍ |"
data organization,"1. ଡାଟା ସଂଗଠନ, 2 ତଥ୍ୟ ସଂଗଠନ"
data output,"1. ଡାଟା ଆଉଟପୁଟ୍, 2. ଡାଟା ଆଉଟପୁଟ୍"
data path,"1. ଡାଟା ପଥ, 2. ଡାଟା ପଥ"
data prepration,"1. ଡାଟା ପ୍ରସ୍ତୁତି, 2. ତଥ୍ୟ ପ୍ରସ୍ତୁତି |"
data privacy,"1. ଡାଟା ଗୋପନୀୟତା, 2. ଡାଟା ଗୋପନୀୟତା |"
data processor,"1. ଡାଟା ପ୍ରୋସେସର୍, 2. ଡାଟା ପ୍ରୋସେସର୍ |"
data protection,"1. ଡାଟା ସୁରକ୍ଷା, 2. ଡାଟା ସୁରକ୍ଷା"
data record,"1. ଡାଟା ରେକର୍ଡ, 2. ଡାଟା ରେକର୍ଡ |"
data retrieval,"1. ତଥ୍ୟ ପୁନରୁଦ୍ଧାର, 2. ତଥ୍ୟ ପୁନରୁଦ୍ଧାର"
data routine,"1. ଡାଟା ରୁଟିନ୍, 2. ଡାଟା ରୁଟିନ୍ |"
data security,"1. ଡାଟା ସୁରକ୍ଷା, 2. ଡାଟା ସୁରକ୍ଷା"
data set,"1. ଡାଟା ସେଟ୍, 2 ଡାଟା ସେଟ୍ |"
data signal,"1. ଡାଟା ସିଗନାଲ୍, 2. ଡାଟା ସିଗ୍ନାଲ୍ |"
data sink,"1. ଡାଟା ଆକ୍ସେସ୍, 2. ଡାଟା ଆକ୍ସେସ୍ |"
data source,"1. ଡାଟା ଉତ୍ସ, 2. ଡାଟା ଉତ୍ସ |"
data specification,"1. ଡାଟା ନିର୍ଦ୍ଦିଷ୍ଟକରଣ, 2 ତଥ୍ୟ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |"
data station,"1. ଡାଟା କେନ୍ଦ୍ର, 2. ଡାଟା କେନ୍ଦ୍ର |"
data storage,"1. ଡାଟା ଷ୍ଟୋରେଜ୍, 2. ଡାଟା ଷ୍ଟୋରେଜ୍ |"
data storage structure,ଡାଟା ଷ୍ଟୋରେଜ୍ ଗଠନ
data structure,"1. ଡାଟା ଗଠନ, 2. ଡାଟା ଗଠନ"
data switch,"1. ଡାଟା ସୁଇଚ୍, 2. ଡାଟା ସୁଇଚ୍ |"
data table,"1. ଡାଟା ଟେବୁଲ୍, 2. ଡାଟା ଟେବୁଲ୍ |"
data terminal,"1. ଡାଟା ଶେଷ, 2 ଡାଟା ଶେଷ"
data transcription,"1. ଡାଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍, 2. ଡାଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |"
data transfer,"1. ଡାଟା ସ୍ଥାନାନ୍ତର, 2 ତଥ୍ୟ ସ୍ଥାନାନ୍ତର"
data transmission,"1. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍, 2. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ |"
data transmission Channel,"1. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ ସିଷ୍ଟମ୍, 2. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ ସିଷ୍ଟମ୍ |"
data type,"1. ଡାଟା ଫର୍ମାଟ୍, 2. ଡାଟା ଫର୍ମାଟ୍ |"
data unit,"1. ଡାଟା ୟୁନିଟ୍, 2. ଡାଟା ୟୁନିଟ୍ |"
data validation,"1. ଡାଟା ବ id ଧତା, 2. ଡାଟା ବ id ଧତା |"
database,ଡାଟାବେସ୍
database adminstration,ଡାଟାବେସ୍ ପ୍ରଶାସନ
database design,ଡାଟାବେସ୍ ଡିଜାଇନ୍ |
database management system,ଡାଟାବେସ୍ ପରିଚାଳନା ସିଷ୍ଟମ୍ |
datagrav,"1. ଡାଟାଗ୍ରାଭ୍, 2. ଡାଟାଗ୍ରାଭ୍ |"
datum,"1. ଡାଟମ୍, 2. ତଥ୍ୟ"
dead zone,"1. ନିଷ୍କ୍ରିୟ ଜୋନ୍, 2. ସକ୍ରିୟ ଜୋନ୍ |"
deadlock,ଅବରୋଧ
deadlock prevention,ଅବରୋଧ ରୋକିବା |
debug,ତ୍ରୁଟି କ୍ଲିୟରାନ୍ସ |
decision box,"1. ବିଚାର କକ୍ଷ, 2. ବିଚାର ବାକ୍ସ |"
decision making process,ନିଷ୍ପତ୍ତି ଗ୍ରହଣ ପ୍ରକ୍ରିୟା
decision support system,ନିଷ୍ପତ୍ତି ସମର୍ଥନ ପ୍ରଣାଳୀ |
decision tree,ନିଷ୍ପତ୍ତି ବୃକ୍ଷ |
decoder,"1. ଡିକୋଡର୍, 2. ଡିକୋଡର୍ |"
decomposition principle,ବିଲୋପ ନୀତି |
decryption,ଡିକୋଡିଂ
dedicated channel,ଉତ୍ସର୍ଗୀକୃତ ସିଷ୍ଟମ୍ |
dedicated port,ଉତ୍ସର୍ଗୀକୃତ ପ୍ରେସ୍ |
defence data network (DDN),ପ୍ରତିରୋପଣ ଡାଟା ନେଟୱାର୍କ (DDN)
defence information system,ପ୍ରତିରୋପଣ ସୂଚନା ପ୍ରଣାଳୀ |
defragmentation,ଏକୀକରଣ
delay,ବିଳମ୍ବ
delay counter,ବିଳମ୍ବ କାଉଣ୍ଟର
delay time,ବିଳମ୍ବ ସମୟ
delete,"1. ଡିଲିଟ୍, 2. ଡିଲିଟ୍"
deletion record,ବିଲୋପ ରେକର୍ଡ
delimiter,ଡିଲିମିଟର
delta modulation,ଡେଲଟା ମଡ୍ୟୁଲେସନ୍
demand paging,ଆବଶ୍ୟକତା ପୃଷ୍ଠା |
demo,କାର୍ଯ୍ୟଦକ୍ଷତା
demodulation,demodulation
demultiplexer,ଭି-ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |
denormalization,ନାମକରଣ
density,"1. ଘନତା, 2. ଘନତା"
