Malayalam,Assamese
അക്കോസ്റ്റിക് കാഠിന്യം,শব্দৰ কঠিনতা
ശബ്ദ യൂണിറ്റ്,শব্দ একক
ശബ്ദപ്രതിരോധം,শব্দ নিবাৰণ
അക്കോസ്റ്റിക് സൈഡ് ലൈൻ,একাউষ্টিক চাইড লাইন
"ശബ്ദശാസ്ത്രം, ശബ്ദശാസ്ത്രം","শব্দবিজ্ঞান, ধ্বনিবিজ্ঞান"
ശബ്ദ മീറ്റർ,শব্দ মিটাৰ
ശബ്ദ സമ്മർദ്ദം,শব্দৰ চাপ
ഏറ്റെടുക്കൽ റഡാർ,অধিগ্ৰহণ ৰাডাৰ
ഫോട്ടോസിന്തറ്റിക് റേഡിയേഷൻ,সালোক সংশ্লেষণ বিকিৰণ
ആക്ടിനിയം എമിഷൻ,এক্টিনিয়াম নিৰ্গমন
ആക്ടിനോ-യുറേനിയം,এক্টিনো-ইউৰেনিয়াম
ആക്ടിനോ-യുറേനിയം പരമ്പര,এক্টিনো-ইউৰেনিয়াম শৃংখলা
റേഡിയോ ഇലക്ട്രിക്,ৰেডিঅ&#39;ইলেক্ট্ৰিক
"ആക്ടിനോമീറ്റർ, ഫോട്ടോമൈക്രോമീറ്റർ","এক্টিনোমিটাৰ, ফটোমাইক্ৰ&#39;মিটাৰ"
"പ്രവൃത്തി, പ്രവൃത്തി","কাৰ্য্য, কাৰ্য্য"
പ്രവർത്തനവും പ്രതികരണവും,ক্ৰিয়া আৰু প্ৰতিক্ৰিয়া
പ്രവർത്തന സ്ഥിരത,ক্ৰিয়া ধ্ৰুৱক
സ്വാധീന മേഖല,প্ৰভাৱৰ ক্ষেত্ৰ
"സജീവമാക്കി, സജീവമാക്കി","সক্ৰিয় কৰা হৈছে, সক্ৰিয় কৰা হৈছে"
സജീവ വ്യാപനം,সক্ৰিয় প্ৰসাৰণ
"സജീവമാക്കിയ ഫൈബർ, സജീവമാക്കിയ ഫൈബർ","সক্ৰিয় কৰা ফাইবাৰ, সক্ৰিয় কৰা ফাইবাৰ"
സജീവമാക്കൽ പ്രഭാവം,সক্ৰিয়কৰণ প্ৰভাৱ
സജീവമാക്കൽ പ്രഭാവം,সক্ৰিয়কৰণ প্ৰভাৱ
സജീവമാക്കൽ വിശകലനം,সক্ৰিয়কৰণ বিশ্লেষণ
പ്രവർത്തന കേന്ദ്രം,কাৰ্য্যকলাপ কেন্দ্ৰ
ആക്ടിവേഷൻ ടെസ്റ്റർ,সক্ৰিয়কৰণ পৰীক্ষক
സജീവമാക്കൽ ഊർജ്ജം,সক্ৰিয়কৰণ শক্তি
സജീവമാക്കൽ എൻട്രോപ്പി,সক্ৰিয়কৰণ এণ্ট্ৰপি
സജീവമാക്കൽ അമിത വോൾട്ടേജ്,সক্ৰিয়কৰণ অতিভোল্টেজ
സജീവമാക്കൽ നിരക്ക്,সক্ৰিয়কৰণৰ হাৰ
"ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ","সক্ৰিয়কৰ্তা, সক্ৰিয়কৰ্তা"
ആക്റ്റിവേറ്റർ ആറ്റം,সক্ৰিয়কৰ্তা পৰমাণু
ആക്സിലറേറ്റർ,ত্বৰণকাৰী
സജീവമായ ആഗിരണം,সক্ৰিয় শোষণ
സജീവമായ ഏരിയൽ,সক্ৰিয় আকাশী
റേഡിയേഷൻ അപകട മേഖല,বিকিৰণৰ বিপদজনক অঞ্চল
സജീവ ഉപകരണം,সক্ৰিয় ডিভাইচ
സജീവമായ ടാർഗെറ്റിംഗ്,সক্ৰিয় লক্ষ্য নিৰ্ধাৰণ
സജീവ ഹൈഡ്രജൻ*,সক্ৰিয় হাইড্ৰজেন*
സജീവ മെഷ്,সক্ৰিয় জাল
സജീവ ലൈൻ സജീവ ലൈൻ,সক্ৰিয় ৰেখা সক্ৰিয় ৰেখা
സജീവ ലൂപ്പ്,সক্ৰিয় লুপ
സജീവ കോഡ്*,সক্ৰিয় ক&#39;ড*
സജീവ ചേരുവകൾ,সক্ৰিয় উপাদান
സജീവ തന്മാത്ര,সক্ৰিয় অণু
സജീവ മെഷ്,সক্ৰিয় জাল
സജീവമായ പുനഃശോഷണം,সক্ৰিয় পুনৰ শোষণ
സജീവമായ പ്രദേശം,সক্ৰিয় অঞ্চল
സജീവമായ നിയന്ത്രണം,সক্ৰিয় নিয়ন্ত্ৰণ
സജീവ ഉപഗ്രഹം,সক্ৰিয় উপগ্ৰহ
സജീവമായ വിഘടന സൗരജ്വാല,সক্ৰিয় বিভাজনশীল সৌৰ শিখা
സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ,সক্ৰিয় অণুপুষ্টিকৰ উপাদান
സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം,সক্ৰিয় অনুসৰণ ব্যৱস্থা
സജീവ ട്രാൻസ്ഡ്യൂസർ,সক্ৰিয় ট্ৰেন্সডুচাৰ
സജീവമായ ഉപഭോഗം,সক্ৰিয় গ্ৰহণ
പ്രവർത്തന ഗുണകം*,কাৰ্য্যকলাপ সহগ*
പ്രവർത്തന സൂചിക,কাৰ্য্যকলাপ সূচকাংক
പ്രവർത്തന അനുപാതം,কাৰ্য্যকলাপৰ অনুপাত
പ്രവർത്തന വെക്റ്റർ,কাৰ্য্যকলাপ ভেক্টৰ
യഥാർത്ഥ മോണിറ്റർ,প্ৰকৃত মনিটৰ
യഥാർത്ഥ സമ്മർദ്ദം,প্ৰকৃত মানসিক চাপ
പ്രവർത്തനക്ഷമമാക്കാൻ,ট্ৰিগাৰ কৰা
ഉപജ്ഞാതാവ്,উৎপত্তিকাৰী
ഉപജ്ഞാതാവ്,উৎপত্তিকাৰী
അക്വിറ്റിയോമീറ്റർ,acuityometer
കേൾവിശക്തി,শ্ৰৱণ ক্ষমতা
ഫോട്ടോ അക്വിറ്റി മൂല്യം,ফটো তীক্ষ্ণতা মূল্য
ന്യൂനകോണ്,তীব্ৰ কোণ
മന്ത്രിക്കുന്നു,ফুচফুচাই কোৱা
നിശിത ത്രികോണം,তীব্ৰ ত্ৰিভুজ
അസൈക്ലിക്,অচক্ৰীয়
ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ,অনুকূলন প্ৰয়োগ
ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ,অনুকূলিত অৱস্থা
അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം,অভিযোজিত নিয়ন্ত্ৰণ ব্যৱস্থা
അഡാപ്റ്റോമീറ്റർ,এডাপ্টোমিটাৰ
അഡ്‌കോക്ക് ആന്റിന,এডকক এন্টেনা
സംഗ്രഹിക്കാനായി,সামৰণিত
സമാഹാര സമയം,সংকলনৰ সময়
സമാഹാരം-കുറയ്ക്കൽ സമയം,সংকলন-বিয়োগ সময়
ചേർക്കുന്നയാൾ,adder
"തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)","যোগফল, যোগ, যোগফল (ed.), যোগ (v.)"
കൂട്ടിച്ചേർക്കൽ സ്ഥിരം,যোগ ধ্ৰুৱক
ത്വരണം-സംഭരണം,ত্বৰণ-যোগফল নিয়ম
ദൂരം-സംഭരണം,দূৰত্ব-যোগফল নিয়ম
വേഗത-തുക നിയമം,বেগ-যোগফল নিয়ম
വെക്റ്ററുകളുടെ ആകെത്തുക,ভেক্টৰৰ যোগফল
ശേഖരണ പ്രതികരണം,সংগ্ৰহ বিক্ৰিয়া
അധിക നില,অতিৰিক্ত মজিয়া
"കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)","সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)"
"അഡിറ്റീവ്, സങ്കലനം","যোগকৰণ, যোগকৰণ"
സങ്കലന സംവിധാനം,যোগকৰণ ব্যৱস্থা
സംയുക്ത പ്രതീകങ്ങൾ,সংমিশ্ৰিত আখৰ
മൊത്തം പ്രതീക പ്രക്രിയ,সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া
സങ്കലന പൂരക നിറം,যোগকৰণৰ পৰিপূৰক ৰং
സങ്കലന സ്ഥിരാങ്കം,যোগকৰণ ধ্ৰুৱক
അഡിറ്റീവ് ട്രാക്ഷൻ,যোগকৰণ ট্ৰেকচন
സങ്കലന പ്രഭാവം,যোগকৰণ প্ৰভাৱ
സങ്കലന ഘടകം,যোগকৰণ কাৰক
സങ്കലന പ്രവർത്തനം,যোগকৰণ কাৰ্য্য
അഡിറ്റീവ് മിക്സ്,যোগকৰণৰ মিশ্ৰণ
സങ്കലന റൂട്ട്,যোগকৰণৰ মূল
സങ്കലന പ്രക്രിയ,যোগকৰণ প্ৰক্ৰিয়া
കൂട്ടിച്ചേർക്കൽ,যোগযোগ্যতা
അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ,যোগকৰণ কোৱাণ্টাম সংখ্যা
ശേഖരണ പ്രതികരണം,সংগ্ৰহ বিক্ৰিয়া
കൂട്ടിച്ചേർക്കൽ,যোগযোগ্যতা
അഡിട്രോൺ,aditron
അറിയുക*,ঠিকনা*
വിലാസ കണക്കുകൂട്ടൽ,ঠিকনা গণনা
വിലാസം,ঠিকনা
വിലാസ എൻക്രിപ്ഷൻ,ঠিকনা এনক্ৰিপচন
വിലാസ എക്സ്പ്രഷൻ,ঠিকনা প্ৰকাশ
വിലാസം,ঠিকনাযোগ্যতা
വിലാസ ബാർ,ঠিকনা বাৰ
വിലാസ വെളിച്ചം,ঠিকনা পোহৰ
വിലാസം മാറ്റം,ঠিকনা সলনি কৰা
പതാൻഷ്,পতনশ
വിലാസ രജിസ്റ്റർ,ঠিকনা পঞ্জীয়ন
വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്,ঠিকনা নিৰ্বাচন চুইচ
വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക,ঠিকনা সজাই পৰাই তোলা টেবুল
അഭിസംബോധന,সম্বোধন কৰা
അഡ്രെസോഗ്രാഫ്,এড্রেছ&#39;গ্ৰাফ
വിലാസ സംവിധാനം,ঠিকনা ব্যৱস্থাপ্ৰণালী
അഡീഷൻ,আঠাযুক্ততা
adhesion സമ്മർദ്ദം,আঠাযুক্ত চাপ
പശ ഊർജ്ജം,আঠাযুক্ত শক্তি
പശ തടയൽ,আঠাযুক্ত ব্লক কৰা
അടിയാബാറ്റ്,আদিয়াবাট
അഡിയബാറ്റിക്,adiabatic
adiabatic ത്വരണം,এডিয়াবেটিক ত্বৰণ
adiabatic ഏകദേശം,এডিয়াবেটিক আনুমানিককৰণ
അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്,এডিয়াবেটিক আয়তন সহগ
അഡിയബാറ്റിക് തെർമോമീറ്റർ,এডিয়াবেটিক থাৰ্মোমিটাৰ
adiabatic മാറ്റം,এডিয়াবেটিক পৰিৱৰ্তন
"അഡിയബാറ്റിക് ചാർട്ട്, അഡിയബാറ്റിക് ചാർട്ട്","এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট"
adiabatic compressibility,এডিয়াবেটিক সংকোচন ক্ষমতা
