Punjabi,Malayalam
ਧੁਨੀ ਊਰਜਾ ਸਮੀਕਰਨ,അക്കോസ്റ്റിക് ഊർജ്ജ സമവാക്യം
ਧੁਨੀ ਸਮੀਕਰਨ,ശബ്ദ സമവാക്യം
ਧੁਨੀ ਬਹਾਲੀ,അക്കോസ്റ്റിക് പുനഃസ്ഥാപിക്കൽ
cladney ਆਕਾਰ,ക്ലാഡ്നി രൂപങ്ങൾ
ਧੁਨੀ ਫਿਲਟਰ,അക്കോസ്റ്റിക് ഫിൽട്ടർ
ਆਵਾਜ਼ ਜਨਰੇਟਰ,ശബ്ദ ജനറേറ്റർ
ਧੁਨੀ ਗਰੇਟਿੰਗ,അക്കോസ്റ്റിക് ഗ്രേറ്റിംഗ്
ਧੁਨੀ ਰੁਕਾਵਟ*,ശബ്ദ തടസ്സം*
ਧੁਨੀ ਜੜਤਾ,അക്കോസ്റ്റിക് ജഡത്വം
ਧੁਨੀ ਤੀਬਰਤਾ,ശബ്ദ തീവ്രത
ਧੁਨੀ ਦਖਲ ਮੀਟਰ,അക്കോസ്റ്റിക് ഇടപെടൽ മീറ്റർ
ਧੁਨੀ ਦਖਲ ਖੋਜੀ,അക്കോസ്റ്റിക് ഇടപെടൽ ഡിറ്റക്ടർ
ਧੁਨੀ ਲੈਂਸ,അക്കോസ്റ്റിക് ലെൻസ്
ਆਵਾਜ਼ ਲਾਈਨ,ശബ്ദരേഖ
ਧੁਨੀ ਪੁੰਜ,അക്കോസ്റ്റിക് പിണ്ഡം
ਧੁਨੀ ਸਮੱਗਰੀ,അക്കോസ്റ്റിക് മെറ്റീരിയൽ
ਧੁਨੀ ਮਤਲਬ ਮੁਕਤ ਮਾਰਗ,അക്കോസ്റ്റിക് അർത്ഥം സ്വതന്ത്ര പാത
ਧੁਨੀ ਮੋਡ,അക്കോസ്റ്റിക് മോഡ്
ਧੁਨੀ ਸ਼ੋਰ,അക്കോസ്റ്റിക് ശബ്ദം
ਧੁਨੀ ਓਮ*,അക്കോസ്റ്റിക് ഓം*
"ਐਕੋਸਟਿਕ ਪੈਨਲ, ਐਕੋਸਟਿਕ ਬੋਰਡ","അക്കോസ്റ്റിക് പാനൽ, അക്കോസ്റ്റിക് ബോർഡ്"
ਧੁਨੀ ਪੜਾਅ ਸਥਿਰ,അക്കോസ്റ്റിക് ഘട്ടം സ്ഥിരം
ਧੁਨੀ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,അക്കോസ്റ്റിക് റിസീവർ
ਧੁਨੀ ਦਬਾਅ,ശബ്ദ സമ്മർദ്ദം
ਆਵਾਜ਼ ਦਾ ਸਮਰੂਪਤਾ ਨਿਯਮ,ശബ്ദത്തിന്റെ സമമിതി നിയമം
ਧੁਨੀ ਸੰਚਾਰ,അക്കോസ്റ്റിക് ട്രാൻസ്മിഷൻ
ਧੁਨੀ ਗੁਣ,ശബ്ദ ഗുണങ്ങൾ
ਧੁਨੀ ਚਤੁਰਭੁਜ,അക്കോസ്റ്റിക് ക്വാഡ്രുപോള്
ਧੁਨੀ ਰੇਡੀਏਸ਼ਨ ਤੱਤ,അക്കോസ്റ്റിക് വികിരണം മൂലകം
ਧੁਨੀ ਰੇਡੀਏਸ਼ਨ,അക്കോസ്റ്റിക് വികിരണം
ਸਾਊਂਡਪਰੂਫ਼,ശബ്ദപ്രതിരോധം
ਧੁਨੀ ਰੇਡੀਓਮੀਟਰ,അക്കോസ്റ്റിക് റേഡിയോമീറ്റർ
ਧੁਨੀ ਸਦਮਾ,ശബ്ദ പ്രതികരണം
ਧੁਨੀ ਪਰਸਪਰ ਪ੍ਰਮੇਯ,അക്കോസ്റ്റിക് റിസിപ്രോസിറ്റി സിദ്ധാന്തം
ਧੁਨੀ ਘਟਾਉਣ ਕਾਰਕ,അക്കോസ്റ്റിക് റിഡക്ഷൻ ഘടകം
ਧੁਨੀ ਪ੍ਰਤੀਬਿੰਬ ਗੁਣਾਂਕ,അക്കോസ്റ്റിക് പ്രതിഫലന ഗുണകം
ਧੁਨੀ ਅਪਵਰਤਨ,ശബ്ദ അപവർത്തനം
ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ,ശബ്ദ പ്രതിരോധം
ਧੁਨੀ ਜਵਾਬ,ശബ്ദ പ്രതികരണം
ਐਕੋਸਟਿਕ ਸਕੈਟਰਿੰਗ,അക്കോസ്റ്റിക് ചിതറിക്കൽ
ਸੁਣਵਾਈ ਬਿੰਦੂ,ശ്രവണ പോയിന്റ്
ਧੁਨੀ ਕਠੋਰਤਾ,അക്കോസ്റ്റിക് കാഠിന്യം
ਧੁਨੀ ਸਿਸਟਮ,ശബ്ദസംവിധാനം
ਧੁਨੀ ਥਰਮਾਮੀਟਰ,അക്കോസ്റ്റിക് തെർമോമീറ്റർ
ਧੁਨੀ ਗਤੀ,ശബ്ദ പ്രവേഗം
ਆਵਾਜ਼ ਦੀ ਲਹਿਰ,ശബ്ദ തരംഗം
ਧੁਨੀ,അക്കോസ്റ്റിക്
ਆਵਾਜ਼ ਸਮਾਈ ਗੁਣਾਂਕ,ശബ്ദ ആഗിരണം ഗുണകം
ਧੁਨੀ ਸਮਾਈ ਭਾਗ,ശബ്ദ ആഗിരണം ഘടകം
ਧੁਨੀ ਸਰਕਟ,അക്കോസ്റ്റിക് സർക്യൂട്ട്
ਧੁਨੀ ਜਵਾਬ,അക്കോസ്റ്റിക് പ്രതികരണം
ਧੁਨੀ ਦੇਰੀ ਲਾਈਨ,അക്കോസ്റ്റിക് കാലതാമസം ലൈൻ
ਧੁਨੀ ਵਿਗਾੜ,ശബ്ദ വികലത
ਧੁਨੀ ਧੁਨੀ,അക്കോസ്റ്റിക് ശബ്ദശാസ്ത്രം
ਧੁਨੀ ਫਿਲਟਰ,അക്കോസ്റ്റിക് ഫിൽട്ടർ
ਧੁਨੀ ਰੁਕਾਵਟ*,ശബ്ദ തടസ്സം*
ਫੋਨੋਗ੍ਰਾਫ,ഫോണോഗ്രാഫ്
ਧੁਨੀ ਓਮ*,അക്കോസ്റ്റിക് ഓം*
ਧੁਨੀ ਸਥਿਰ,അക്കോസ്റ്റിക് സ്ഥിരാങ്കം
ਧੁਨੀ ਫੋਨੋਨ,അക്കോസ്റ്റിക് ഫോണോൺ
ਧੁਨੀ ਪ੍ਰਸਾਰਣ ਸਥਿਰ,അക്കോസ്റ്റിക് ട്രാൻസ്മിഷൻ സ്ഥിരാങ്കം
ਧੁਨੀ ਤਬਦੀਲੀ ਗੁਣਾਂਕ,ശബ്ദ പരിവർത്തന ഗുണകം
ਧੁਨੀ ਪ੍ਰਤੀਰੋਧ,ശബ്ദ പ്രതിരോധം
ਧੁਨੀ ਕਠੋਰਤਾ,അക്കോസ്റ്റിക് കാഠിന്യം
ਆਵਾਜ਼ ਯੂਨਿਟ,ശബ്ദ യൂണിറ്റ്
ਸਾਊਂਡਪਰੂਫ਼,ശബ്ദപ്രതിരോധം
ਧੁਨੀ ਪਾਸੇ ਲਾਈਨ,അക്കോസ്റ്റിക് സൈഡ് ലൈൻ
"ਧੁਨੀ ਵਿਗਿਆਨ, ਧੁਨੀ ਵਿਗਿਆਨ","ശബ്ദശാസ്ത്രം, ശബ്ദശാസ്ത്രം"
ਆਵਾਜ਼ ਮੀਟਰ,ശബ്ദ മീറ്റർ
ਆਵਾਜ਼ ਦਾ ਦਬਾਅ,ശബ്ദ സമ്മർദ്ദം
ਪ੍ਰਾਪਤੀ ਰਾਡਾਰ,ഏറ്റെടുക്കൽ റഡാർ
ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ ਰੇਡੀਏਸ਼ਨ,ഫോട്ടോസിന്തറ്റിക് റേഡിയേഷൻ
ਐਕਟਿਨੀਅਮ ਨਿਕਾਸ,ആക്ടിനിയം എമിഷൻ
ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ,ആക്ടിനോ-യുറേനിയം
ਐਕਟਿਨੋ-ਯੂਰੇਨੀਅਮ ਲੜੀ,ആക്ടിനോ-യുറേനിയം പരമ്പര
ਰੇਡੀਓਇਲੈਕਟ੍ਰਿਕ,റേഡിയോ ഇലക്ട്രിക്
"ਐਕਟਿਨੋਮੀਟਰ, ਫੋਟੋਮਾਈਕ੍ਰੋਮੀਟਰ","ആക്ടിനോമീറ്റർ, ഫോട്ടോമൈക്രോമീറ്റർ"
"ਕਾਰਵਾਈ, ਕੰਮ","പ്രവൃത്തി, പ്രവൃത്തി"
ਕਾਰਵਾਈ ਅਤੇ ਪ੍ਰਤੀਕਰਮ,പ്രവർത്തനവും പ്രതികരണവും
ਕਾਰਵਾਈ ਸਥਿਰ,പ്രവർത്തന സ്ഥിരത
ਪ੍ਰਭਾਵ ਦਾ ਖੇਤਰ,സ്വാധീന മേഖല
"ਸਰਗਰਮ, ਸਰਗਰਮ","സജീവമാക്കി, സജീവമാക്കി"
ਸਰਗਰਮ ਫੈਲਾਅ,സജീവ വ്യാപനം
"ਸਰਗਰਮ ਫਾਈਬਰ, ਸਰਗਰਮ ਫਾਈਬਰ","സജീവമാക്കിയ ഫൈബർ, സജീവമാക്കിയ ഫൈബർ"
ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ,സജീവമാക്കൽ പ്രഭാവം
ਸਰਗਰਮੀ ਪ੍ਰਭਾਵ,സജീവമാക്കൽ പ്രഭാവം
ਸਰਗਰਮੀ ਵਿਸ਼ਲੇਸ਼ਣ,സജീവമാക്കൽ വിശകലനം
ਗਤੀਵਿਧੀ ਕੇਂਦਰ,പ്രവർത്തന കേന്ദ്രം
ਐਕਟੀਵੇਸ਼ਨ ਟੈਸਟਰ,ആക്ടിവേഷൻ ടെസ്റ്റർ
ਸਰਗਰਮੀ ਊਰਜਾ,സജീവമാക്കൽ ഊർജ്ജം
ਐਕਟੀਵੇਸ਼ਨ ਐਂਟਰੌਪੀ,സജീവമാക്കൽ എൻട്രോപ്പി
ਐਕਟੀਵੇਸ਼ਨ ਓਵਰਵੋਲਟੇਜ,സജീവമാക്കൽ അമിത വോൾട്ടേജ്
ਸਰਗਰਮੀ ਦੀ ਦਰ,സജീവമാക്കൽ നിരക്ക്
"ਐਕਟੀਵੇਟਰ, ਐਕਟੀਵੇਟਰ","ആക്റ്റിവേറ്റർ, ആക്റ്റിവേറ്റർ"
ਐਕਟੀਵੇਟਰ ਐਟਮ,ആക്റ്റിവേറ്റർ ആറ്റം
ਐਕਸਲੇਟਰ,ആക്സിലറേറ്റർ
ਸਰਗਰਮ ਸਮਾਈ,സജീവമായ ആഗിരണം
ਸਰਗਰਮ ਏਰੀਅਲ,സജീവമായ ഏരിയൽ
ਰੇਡੀਏਸ਼ਨ ਖ਼ਤਰਾ ਜ਼ੋਨ,റേഡിയേഷൻ അപകട മേഖല
ਸਰਗਰਮ ਜੰਤਰ,സജീവ ഉപകരണം
ਸਰਗਰਮ ਨਿਸ਼ਾਨਾ,സജീവമായ ടാർഗെറ്റിംഗ്
ਕਿਰਿਆਸ਼ੀਲ ਹਾਈਡ੍ਰੋਜਨ*,സജീവ ഹൈഡ്രജൻ*
ਸਰਗਰਮ ਜਾਲ,സജീവ മെഷ്
ਸਰਗਰਮ ਲਾਈਨ ਸਰਗਰਮ ਲਾਈਨ,സജീവ ലൈൻ സജീവ ലൈൻ
ਸਰਗਰਮ ਲੂਪ,സജീവ ലൂപ്പ്
ਐਕਟਿਵ ਕੋਡ*,സജീവ കോഡ്*
ਸਰਗਰਮ ਸਮੱਗਰੀ,സജീവ ചേരുവകൾ
ਸਰਗਰਮ ਅਣੂ,സജീവ തന്മാത്ര
ਸਰਗਰਮ ਜਾਲ,സജീവ മെഷ്
ਸਰਗਰਮ ਮੁੜ-ਸੋਸ਼ਣ,സജീവമായ പുനഃശോഷണം
ਸਰਗਰਮ ਖੇਤਰ,സജീവമായ പ്രദേശം
ਸਰਗਰਮ ਨਿਯਮ,സജീവമായ നിയന്ത്രണം
ਸਰਗਰਮ ਸੈਟੇਲਾਈਟ,സജീവ ഉപഗ്രഹം
ਸਰਗਰਮ ਫਿਸਿਲ ਸੂਰਜੀ ਲਾਟ,സജീവമായ വിഘടന സൗരജ്വാല
ਸਰਗਰਮ ਸੂਖਮ ਪੌਸ਼ਟਿਕ ਤੱਤ,സജീവമായ മൈക്രോ ന്യൂട്രിയന്റുകൾ
ਸਰਗਰਮ ਟਰੈਕਿੰਗ ਸਿਸਟਮ,സജീവമായ ട്രാക്കിംഗ് സിസ്റ്റം
ਸਰਗਰਮ transducer,സജീവ ട്രാൻസ്ഡ്യൂസർ
ਸਰਗਰਮ ਸੇਵਨ,സജീവമായ ഉപഭോഗം
ਗਤੀਵਿਧੀ ਗੁਣਾਂਕ*,പ്രവർത്തന ഗുണകം*
ਗਤੀਵਿਧੀ ਸੂਚਕਾਂਕ,പ്രവർത്തന സൂചിക
ਗਤੀਵਿਧੀ ਅਨੁਪਾਤ,പ്രവർത്തന അനുപാതം
ਸਰਗਰਮੀ ਵੈਕਟਰ,പ്രവർത്തന വെക്റ്റർ
ਅਸਲ ਮਾਨੀਟਰ,യഥാർത്ഥ മോണിറ്റർ
ਅਸਲ ਤਣਾਅ,യഥാർത്ഥ സമ്മർദ്ദം
ਟਰਿੱਗਰ ਕਰਨ ਲਈ,പ്രവർത്തനക്ഷമമാക്കാൻ
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,ഉപജ്ഞാതാവ്
ਪੈਦਾ ਕਰਨ ਵਾਲਾ,ഉപജ്ഞാതാവ്
ਐਕਿਊਟੀਮੀਟਰ,അക്വിറ്റിയോമീറ്റർ
ਸੁਣਨ ਦੀ ਤੀਬਰਤਾ,കേൾവിശക്തി
ਫੋਟੋ ਤੀਬਰਤਾ ਮੁੱਲ,ഫോട്ടോ അക്വിറ്റി മൂല്യം
ਤੀਬਰ ਕੋਣ,ന്യൂനകോണ്
ਘੁਸਰ-ਮੁਸਰ,മന്ത്രിക്കുന്നു
ਤੀਬਰ ਤਿਕੋਣ,നിശിത ത്രികോണം
acyclic,അസൈക്ലിക്
ਅਨੁਕੂਲਨ ਕਾਰਜ,ഒപ്റ്റിമൈസേഷൻ ആപ്ലിക്കേഷൻ
ਅਨੁਕੂਲ ਸਥਿਤੀ,ഒപ്റ്റിമൈസ് ചെയ്ത അവസ്ഥ
ਅਨੁਕੂਲ ਕੰਟਰੋਲ ਸਿਸਟਮ,അഡാപ്റ്റീവ് കൺട്രോൾ സിസ്റ്റം
ਅਡਾਪਟੋਮੀਟਰ,അഡാപ്റ്റോമീറ്റർ
ਐਡਕੌਕ ਐਂਟੀਨਾ,അഡ്‌കോക്ക് ആന്റിന
ਸੰਪੇਕਸ਼ਤ,സംഗ്രഹിക്കാനായി
ਸੰਕਲਨ ਦਾ ਸਮਾਂ,സമാഹാര സമയം
ਸੰਕਲਨ-ਘਟਾਓ ਦਾ ਸਮਾਂ,സമാഹാരം-കുറയ്ക്കൽ സമയം
ਜੋੜਨ ਵਾਲਾ,ചേർക്കുന്നയാൾ
"ਜੋੜ, ਜੋੜ, ਜੋੜ (ਐਡੀ.), ਜੋੜ (v.)","തുക, കൂട്ടിച്ചേർക്കൽ, സംഗ്രഹം (എഡി.), സങ്കലനം (വി.)"
ਜੋੜ ਸਥਿਰ,കൂട്ടിച്ചേർക്കൽ സ്ഥിരം
ਪ੍ਰਵੇਗ-ਜੋੜ ਨਿਯਮ,ത്വരണം-സംഭരണം
ਦੂਰੀ-ਜੋੜ ਨਿਯਮ,ദൂരം-സംഭരണം
ਵੇਗ-ਜੋੜ ਨਿਯਮ,വേഗത-തുക നിയമം
ਵੈਕਟਰਾਂ ਦਾ ਜੋੜ,വെക്റ്ററുകളുടെ ആകെത്തുക
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,ശേഖരണ പ്രതികരണം
ਵਾਧੂ ਮੰਜ਼ਿਲ,അധിക നില
"ਕਨੈਕਟਿਵ ਟੋਨ, ਵਾਧੂ ਟੋਨ (ਸਵਰ)","കണക്റ്റീവ് ടോൺ, അധിക ടോൺ (സ്വരാക്ഷരങ്ങൾ)"
"additive, additive","അഡിറ്റീവ്, സങ്കലനം"
additive ਸਿਸਟਮ,സങ്കലന സംവിധാനം
ਸੰਯੁਕਤ ਅੱਖਰ,സംയുക്ത പ്രതീകങ്ങൾ
ਸਮੁੱਚੀ ਅੱਖਰ ਪ੍ਰਕਿਰਿਆ,മൊത്തം പ്രതീക പ്രക്രിയ
ਜੋੜਨ ਵਾਲਾ ਪੂਰਕ ਰੰਗ,സങ്കലന പൂരക നിറം
additive ਸਥਿਰ,സങ്കലന സ്ഥിരാങ്കം
additive ਟ੍ਰੈਕਸ਼ਨ,അഡിറ്റീവ് ട്രാക്ഷൻ
additive ਪ੍ਰਭਾਵ,സങ്കലന പ്രഭാവം
additive ਕਾਰਕ,സങ്കലന ഘടകം
additive ਫੰਕਸ਼ਨ,സങ്കലന പ്രവർത്തനം
additive ਮਿਸ਼ਰਣ,അഡിറ്റീവ് മിക്സ്
additive ਰੂਟ,സങ്കലന റൂട്ട്
additive ਕਾਰਜ,സങ്കലന പ്രക്രിയ
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,കൂട്ടിച്ചേർക്കൽ
ਜੋੜੀ ਕੁਆਂਟਮ ਸੰਖਿਆ,അഡിറ്റീവ് ക്വാണ്ടം നമ്പർ
ਸੰਗ੍ਰਹਿ ਪ੍ਰਤੀਕਰਮ,ശേഖരണ പ്രതികരണം
ਜੋੜਨ ਦੀ ਯੋਗਤਾ,കൂട്ടിച്ചേർക്കൽ
aditron,അഡിട്രോൺ
ਜਾਣੋ*,അറിയുക*
ਪਤਾ ਗਣਨਾ,വിലാസ കണക്കുകൂട്ടൽ
ਪਤਾ,വിലാസം
ਪਤਾ ਇਨਕ੍ਰਿਪਸ਼ਨ,വിലാസ എൻക്രിപ്ഷൻ
ਪਤਾ ਸਮੀਕਰਨ,വിലാസ എക്സ്പ്രഷൻ
ਪਤਾਯੋਗਤਾ,വിലാസം
ਪਤਾ ਪੱਟੀ,വിലാസ ബാർ
ਪਤਾ ਰੋਸ਼ਨੀ,വിലാസ വെളിച്ചം
ਪਤਾ ਦੀ ਤਬਦੀਲੀ,വിലാസം മാറ്റം
ਪਤੰਸ਼,പതാൻഷ്
ਪਤਾ ਰਜਿਸਟਰ,വിലാസ രജിസ്റ്റർ
ਪਤਾ ਚੋਣ ਸਵਿੱਚ,വിലാസം തിരഞ്ഞെടുക്കൽ സ്വിച്ച്
ਪਤਾ ਲੜੀਬੱਧ ਸਾਰਣੀ,വിലാസം അടുക്കുന്നതിനുള്ള പട്ടിക
ਸੰਬੋਧਨ ਕਰਦੇ ਹੋਏ,അഭിസംബോധന
adresograph,അഡ്രെസോഗ്രാഫ്
ਪਤਾ ਸਿਸਟਮ,വിലാസ സംവിധാനം
adhesion,അഡീഷൻ
ਚਿਪਕਣ ਤਣਾਅ,adhesion സമ്മർദ്ദം
ਚਿਪਕਣ ਵਾਲੀ ਊਰਜਾ,പശ ഊർജ്ജം
ਿਚਪਕਣ ਬਲਾਕਿੰਗ,പശ തടയൽ
adiabat,അടിയാബാറ്റ്
adiabatic,അഡിയബാറ്റിക്
adiabatic ਪ੍ਰਵੇਗ,adiabatic ത്വരണം
adiabatic ਅਨੁਮਾਨ,adiabatic ഏകദേശം
adiabatic ਵਾਲੀਅਮ ਗੁਣਾਂਕ,അഡിയബാറ്റിക് വോളിയം കോഫിഫിഷ്യന്റ്
adiabatic ਥਰਮਾਮੀਟਰ,അഡിയബാറ്റിക് തെർമോമീറ്റർ
adiabatic ਤਬਦੀਲੀ,adiabatic മാറ്റം
"adiabatic ਚਾਰਟ, adiabatic ਚਾਰਟ","അഡിയബാറ്റിക് ചാർട്ട്, അഡിയബാറ്റിക് ചാർട്ട്"
adiabatic ਸੰਕੁਚਿਤਤਾ,adiabatic compressibility
adiabatic ਕੰਪਰੈਸ਼ਨ,അഡിയബാറ്റിക് കംപ്രഷൻ
adiabatic ਗਰਭ ਨਿਰੋਧ,adiabatic ഗർഭനിരോധനം
adiabatic ਕੂਲਿੰਗ ਸੀਮਾ,adiabatic കൂളിംഗ് പരിധി
adiabatic ਵਕਰ,അഡിയബാറ്റിക് കർവ്
adiabatic ਵਿਗਾੜ,adiabatic വക്രീകരണം
adiabatic demagnetization,adiabatic demagnetization
adiabatic ਰੈਜ਼ੋਲੂਸ਼ਨ,adiabatic പ്രമേയം
adiabatic ਵਿਸਥਾਪਨ,adiabatic displacement
adiabatic ਪ੍ਰਭਾਵ,adiabatic പ്രഭാവം
adiabatic ਲਚਕਤਾ,അഡിയബാറ്റിക് ഇലാസ്തികത
adiabatic ellipsoid,അഡിയബാറ്റിക് ദീർഘവൃത്താകൃതി
adiabatic ਪੂਰੀ-ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ,അഡിയബാറ്റിക് ഫുൾ-ഹീറ്റ് നഷ്ടം
adiabatic ਸਮੀਕਰਨ,adiabatic സമവാക്യം
adiabatic ਰਾਜ ਸਮੀਕਰਨ,adiabatic സംസ്ഥാന സമവാക്യം
adiabatic ਸੰਤੁਲਨ ਦਾ ਤਾਪਮਾਨ,അഡിയബാറ്റിക് സന്തുലിത താപനില
adiabatic ਸੰਤੁਲਨ,അഡിയബാറ്റിക് ബാലൻസ്
adiabatic ਫੈਲਾਅ,adiabatic സ്പ്രെഡ്
adiabatic ਲਾਟ ਦਾ ਤਾਪਮਾਨ,അഡിയബാറ്റിക് ജ്വാല താപനില
adiabatic ਵਹਾਅ,adiabatic ഒഴുക്ക്
adiabatic ਉਚਾਰਨ,adiabatic ഉച്ചാരണം
adiabatic ਗੈਸ ਸਮੀਕਰਨ,അഡിയബാറ്റിക് വാതക സമവാക്യം
adiabatic gradient,അഡിയബാറ്റിക് ഗ്രേഡിയന്റ്
adiabatic ਗਰਮੀ ਦਾ ਨੁਕਸਾਨ,adiabatic ചൂട് നഷ്ടം
adiabatic ionization ਸੰਭਾਵੀ,അഡിയബാറ്റിക് അയോണൈസേഷൻ സാധ്യത
adiabatic ਘਟਾਓ ਦਰ,adiabatic depreciation rate
adiabatic ਮੋਮੈਂਟਮ ਚਾਰਜ,അഡിയബാറ്റിക് മൊമെന്റം ചാർജ്
adiabatic ਪ੍ਰਕਿਰਿਆ,adiabatic പ്രക്രിയ
adiabatic ਪ੍ਰਤੀਕਰਮ,adiabatic പ്രതികരണം
adiabatic ਚਾਲ,adiabatic നീക്കം
adiabatic ਵਿਗਾੜ ਊਰਜਾ,adiabatic distortion energy
adiabatic ਸਰੀਰ,അഡിയബാറ്റിക് ശരീരം
adiabatic ਹੀਟ ਗਰੇਡੀਐਂਟ,അഡിയബാറ്റിക് ഹീറ്റ് ഗ്രേഡിയന്റ്
adiabatic ਕਮੀ,adiabatic abbatement
adiabatic ਪਰਿਵਰਤਨ,adiabatic പരിവർത്തനം
"ਪ੍ਰਕਾਸ਼ ਸੰਸ਼ਲੇਸ਼ਣ, ਵਿਰੋਧੀ ਰੇਡੀਏਸ਼ਨ","ഫോട്ടോസിന്തസിസ്, ആന്റി-റേഡിയേഷൻ"
ਗਰਮੀ ਦੀ ਘਾਟ,ചൂട് അപര്യാപ്തത
ਗਰਮੀ ਇੰਸੂਲੇਟਿੰਗ,ചൂട് ഇൻസുലേറ്റിംഗ്
ਏਡਨ,ഐഡൻ
ਨਜ਼ਦੀਕੀ ਪ੍ਰਭਾਵ,തൊട്ടടുത്തുള്ള പ്രഭാവം
"ਨੇੜੇ, ਨਾਲ ਲੱਗਦੇ, ਨਾਲ ਲੱਗਦੇ","തൊട്ടടുത്തുള്ള, തൊട്ടടുത്തുള്ള, തൊട്ടടുത്തുള്ള"
ਨੇੜੇ ਦੇ ਕੋਣ,അടുത്തുള്ള കോൺ
ਨੱਥੀ ਚੈਨਲ ਅਟੈਨਯੂਏਸ਼ਨ,അടച്ച ചാനൽ അറ്റൻവേഷൻ
