Marathi,Tamil
प्रतिकार,எதிர் நடவடிக்கைகள்
आकुंचन,சுருக்கம்
"amp-प्रतिरोध, बफर","amphoteric, buffered"
ध्वनीशास्त्र,ஒலியியல்
बर्धन,பர்தன்
बल्ब,பல்பு
उदयास येणे,வெளிப்படு
"मात्रा, मोठ्या प्रमाणात, वस्तुमान, वस्तुमान, खंड","தொகுதி, மொத்த, நிறை, நிறை, தொகுதி"
व्हॉल्यूम लवचिकता गुणांक,தொகுதி நெகிழ்ச்சி குணகம்
लोकसंख्या मालमत्ता,மக்கள் சொத்து
कमाल तापमान,அதிகபட்ச வெப்பநிலை
फुगवटा,வீக்கம்
"गुच्छ, गुच्छ (n.), क्लस्टर करणे (ver.)","கொத்து, கொத்து (n.), கொத்தாக இருக்க வேண்டும் (ver.)"
घड,கொத்து
बनसेन सेल,பன்சென் செல்
उत्साह,மிதப்பு
"उछाल, उत्साह","மிதப்பு, மிதப்பு"
बर्गर सर्किट,பர்கர் சுற்று
चोराची घंटा,திருடன் மணி
"बर्नर, इग्निटर","எரிப்பான், பற்றவைப்பான்"
पूर्ण प्रज्वलन,முழு பற்றவைப்பு
"स्फोट, स्फोट, फूट","வெடிப்பு, வெடிப்பு, பிளவு"
ओळ व्यस्त,வரிசை பிஸி
व्यस्त टोन,பிஸியான தொனி
बजर,ஒலிப்பவர்
बायपास,பைபாஸ்
सर्किट,சுற்று
"सागरी तार, केबल","கடல் கம்பி, கேபிள்"
कॅडमियम,காட்மியம்
सीझियम सेल,சீசியம்-செல்
पांजर द्विध्रुव,பஞ்சர் இருமுனை
पांजर इफेक्ट,பஞ்சர் விளைவு
मोजणे,கணக்கெடுக்க
कॅल्क्युलेटर,கால்குலேட்டர்
कॅलेंडर,நாட்காட்டி
"कॅलिब्रेशन, कॅलिब्रेशन, पुनरावृत्ती","அளவீடு, அளவுத்திருத்தம், திருத்தம்"
"कॅलिब्रेशन गुणक, कॅलिब्रेशन गुणक","அளவீடு பெருக்கி, அளவுத்திருத்த பெருக்கி"
कॅलिपर,காலிப்பர்கள்
"कॉल कॅल्क्युलेटर, टॉक कॅल्क्युलेटर","கால்குலேட்டர், பேச்சு கால்குலேட்டர்"
"उष्णता (v.), उष्मांक (सं.)","வெப்பம் (வி.), கலோரிக் (எட்.)"
"कॅलरीमीटर, कॅलरीमीटर","கலோரிமீட்டர், கலோரிமீட்டர்"
"कॅलरीमेट्री, कॅलरीमेट्री","கலோரிமெட்ரி, கலோரிமெட்ரி"
कॅमेरा,புகைப்பட கருவி
"कुल्या किरण, कालवा किरण","குல்யா கிரண், கால்வாய் கிரண்"
candela,குத்துவிளக்கு
"मेणबत्ती, मेणबत्ती","மெழுகுவர்த்தி, மெழுகுவர்த்தி"
प्रामाणिक,நியமனம்
cantilever,காண்டிலீவர்
"टोपी, झगा (सं.), इंटरलेसिंग (v.)","தொப்பி, ஆடை (எட்.), இன்டர்லேசிங் (வி.)"
