English,Bengali
Cone antenna,শঙ্কু অ্যান্টেনা
Conical horn,শঙ্কুযুক্ত শিং
Conjugate impedance,সংযোজিত প্রতিবন্ধকতা
Connection diagram,স্থির বেগ রেকর্ডার
Conservation law,সংরক্ষণ নিয়ম
Console,কনসোল
Constant current source,স্থির বর্তমান উৎস
Constant K-filter,স্থির কে-ফিল্টার
Constant voltage transformer,স্থির ভোল্টেজ ট্রান্সফরমার
Consumer electronic,ভোক্তা ইলেকট্রনিক্স
Contact,যোগাযোগ
Contact bounce,যোগাযোগ জাম্প
Contact potential,যোগাযোগের সম্ভাবনা
Contact spring,বসন্তের সাথে যোগাযোগ করুন
Continuity,ধারাবাহিকতা
Continuous function,ধারাবাহিক ফাংশন
Continuous spectrum,ক্রমাগত বর্ণালী
Continuous wave oscillator,একটানা তরঙ্গ অসিলেটর
Contrast (TV),বিপরীত
Contrast ratio (TV),বৈপরীত্য অনুপাত
Control bus,নিয়ামক বাস
Control grid,কন্ট্রোলার গ্রিড
Control key,নিয়ন্ত্রণ কী
Control panel,নিয়ন্ত্রণ প্যানেল
Control room,নিয়ন্ত্রণ কক্ষ
Control track,নিয়ন্ত্রণ পথ
Control unit,নিয়ন্ত্রণ ইউনিট
Convergence,অভিন্নতা
Conversion efficiency,কথোপকথনের দক্ষতা
Conversion time,রূপান্তর সময়
Corrosion,ক্ষয়
Copiers (photocopiers),অনুলিপি
Copper,"তামা, তামা"
Copper loss,তামার ক্ষতি
Copper wire,তামার তার
Coprocessor,সহপ্রসেসর
Core,মূল
Core loss,মূল ক্ষতি
Core- materials,মূল বস্তু
Corona discharge,বৃত্ত নিমজ্জন
Costa's loop,costa-লুপ
Counter frequency,গণিত ফ্রিকোয়েন্সি
Counting rate meter,গণনা হার পরিমাপক
Campbell bridge,কমওয়েল ব্রিজ
Coupled circuit,সংযুক্ত সার্কিট
Coupling capacitor,কাপলিং ক্যাপাসিটর
Coupling methods,জোড়া পদ্ধতি
Covalent bond,সমযোজী বন্ধন
Cradle switch,মূল বোতাম
Crash,ক্র্যাশ
Crest,শিখর
Crest factor,শিখর
Crimpling,হাঙ্গামা
Critical angle,সংকটপূর্ণ কোণ
Critical coupling,সমালোচনামূলক কাপলিং
Critical damped,সমালোচনামূলকভাবে বিষণ্ণ
Critical frequency,সমালোচনামূলক ফ্রিকোয়েন্সি
Critical inductance,সমালোচনামূলক প্রেরণা
Critical race,সমালোচনামূলক জাতি
Critical resistance,সমালোচনামূলক প্রতিরোধ
Cross assembler,ক্রস অ্যাসেম্বলার
Cross coupling,ক্রস কাপলিং
Cross hatch pattern,উল্লম্ব ছবি
Cross over distortion,রূপান্তর বিকৃতি
Crossover modulation,রূপান্তর মড্যুলেশন
Crosstalk,অপ্রাসঙ্গিক সংকেত
Crossbar exchange,ক্রসবার বিনিময়
Cross-field amplifier,তির্যক ক্ষেত্র পরিবর্ধক
Crossover detector,ক্রসওভার ডিটেক্টর
Crossover network,ট্রানজিশন সার্কিট
Crystal microphone,ক্রিস্টাল মাইক্রোফোন
Crystal oscillator,ক্রিস্টাল অসিলেটর
Curei point (temperature),কিউরি পয়েন্ট
Current amplifier,স্ট্রিম পরিবর্ধক
Current controlled current source  (CCCS),বর্তমান নিয়ন্ত্রিত বর্তমান উৎস (CCCS)
Current controlled voltage source  (CCVS),বর্তমান নিয়ন্ত্রিত ভোল্টেজ উৎস (CCVS)
Current feedback,স্ট্রিম রিচার্জ
Current hogging,বর্তমান লিভারেজ
Current limit,বর্তমান সীমা
Current limiting resistor,প্রান্তিক বর্তমান প্রতিরোধক
Current mirror,স্ট্রিম প্রতিফলন
Current mode logic,স্ট্রিম মোড লজিক
Current sink,স্ট্রিম অ্যাক্সেস
Current source,স্ট্রিম উৎস
Current to voltage converter,বর্তমান-ভোল্টেজ রূপান্তরকারী
Current transfer ratio,বর্তমান স্থানান্তর অনুপাত
Current transformer,বর্তমান ট্রান্সফরমার
Currentrating,স্থির বর্তমান
Cursor,"পয়েন্টার, কার্সার"
Cut in voltage,কম ড্রাইভার ভোল্টেজ
Cut off bias,"পক্ষপাত শেষ, পক্ষপাত শেষ"
Cut off frequency,শেষ ফ্রিকোয়েন্সি
Cut-off region,শেষ স্থান
Curve traces,বক্ররেখা ট্রেস
Cycle,সাইকেল
Cycle stealing,চক্র চৌর্য
Cylindrical lens,নলাকার লেন্স
Crystal display,স্ফটিক প্রদর্শন
D to A converter,ডিজিটাল থেকে এনালগ কনভার্টার
D.C. restorer circuit,ডিসি রিস্টোর সার্কিট
D/A converter,ডিজিটাল/অ্যানালগ রূপান্তরকারী
DAC (digital analog converter),"ডিজিটাল এনালগ কনভার্টার, DAC"
Damaged input,খারাপ বিনিয়োগ
Damped oscillation,স্যাঁতসেঁতে দোলন
Damped period,বিষণ্ণ সময়
Damping,স্যাঁতসেঁতে
Damping eddy current,স্যাঁতসেঁতে ঘূর্ণি স্রোত
Damping factor,ড্যাম্পিং সহগ
Dark current,অন্ধকার স্রোত
Darlington amplifier,ডার্লিংটন পরিবর্ধক
Darlington circuit,ডার্লিংটন সার্কিট
Darlington pair,ডার্লিংটন জুটি
Das,ডস
Data,"তথ্য, বিশ্বাস"
Data acquisition system,বিশ্বাস উপার্জন শরীর
Data base,তথ্য ভান্ডার
Data code,ডেটা কোড
Data logger,তথ্য লেখক
Data multiplexer,ডেটা মাল্টিপ্লেক্সার
Data port,"ডাটা পোর্ট, ডাটা পোর্ট"
Data selector,ডেটা পিকার
Data sheet,তথ্য তালিকা
DB/octane,ডিবি/অক্টো
Dc amplifier,ডিসি পরিবর্ধক
DC motor,ডিসি মোটর
Dc offset,ডিসি অফসেট
Dc power supply,ডিসি। পাওয়ার সাপ্লাই
Dc restoration,ডিসি। পুনর্বাসন
Dc restorer,ডিসি। পুনরুদ্ধারকারী
Dc to ac converter,ডিসি থেকে এসি কনভার্টার
Dc volume control,ডিসি। উচ্চস্বরে নিয়ন্ত্রণ
D-connector,Mh-সংযোজক
DCTL (direct coupled transistor logic gate),ডাইরেক্ট কাপলড ট্রানজিস্টর লজিক গেট/ডিসি টি.এল.
De compensated op-amp,ডিসি। ক্ষতিগ্রস্ত অপারেশনাল পরিবর্ধক
