Kannada,Gujarati
ಅಕೌಸ್ಟಿಕ್ ಮರುಸ್ಥಾಪನೆ,એકોસ્ટિક પુનઃસ્થાપન
ಕ್ಲಾಡ್ನಿ ಆಕಾರಗಳು,ક્લેડની આકાર
ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್,એકોસ્ટિક ફિલ્ટર
ಧ್ವನಿ ಜನರೇಟರ್,અવાજ જનરેટર
ಅಕೌಸ್ಟಿಕ್ ಗ್ರ್ಯಾಟಿಂಗ್,એકોસ્ટિક જાળી
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*,એકોસ્ટિક અવબાધ*
ಅಕೌಸ್ಟಿಕ್ ಜಡತ್ವ,એકોસ્ટિક જડતા
ಅಕೌಸ್ಟಿಕ್ ತೀವ್ರತೆ,એકોસ્ટિક તીવ્રતા
ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಮೀಟರ್,એકોસ્ટિક હસ્તક્ષેપ મીટર
ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಪತ್ತೆಕಾರಕ,એકોસ્ટિક હસ્તક્ષેપ ડિટેક્ટર
ಅಕೌಸ್ಟಿಕ್ ಲೆನ್ಸ್,એકોસ્ટિક લેન્સ
ಧ್ವನಿ ಸಾಲು,ધ્વનિ રેખા
ಅಕೌಸ್ಟಿಕ್ ದ್ರವ್ಯರಾಶಿ,એકોસ્ટિક માસ
ಅಕೌಸ್ಟಿಕ್ ವಸ್ತು,એકોસ્ટિક સામગ્રી
ಅಕೌಸ್ಟಿಕ್ ಎಂದರೆ ಮುಕ್ತ ಮಾರ್ಗ,એકોસ્ટિક અર્થ મુક્ત માર્ગ
ಅಕೌಸ್ಟಿಕ್ ಮೋಡ್,એકોસ્ટિક મોડ
ಅಕೌಸ್ಟಿಕ್ ಶಬ್ದ,એકોસ્ટિક અવાજ
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,એકોસ્ટિક ઓહ્મ*
"ಅಕೌಸ್ಟಿಕ್ ಪ್ಯಾನಲ್, ಅಕೌಸ್ಟಿಕ್ ಬೋರ್ಡ್","એકોસ્ટિક પેનલ, એકોસ્ટિક બોર્ડ"
ಅಕೌಸ್ಟಿಕ್ ಹಂತದ ಸ್ಥಿರ,એકોસ્ટિક તબક્કો સ્થિર
ಅಕೌಸ್ಟಿಕ್ ರಿಸೀವರ್,એકોસ્ટિક રીસીવર
ಅಕೌಸ್ಟಿಕ್ ಒತ್ತಡ,એકોસ્ટિક દબાણ
ಧ್ವನಿಯ ಸಮ್ಮಿತಿ ನಿಯಮ,ધ્વનિનો સપ્રમાણતાનો નિયમ
ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ,એકોસ્ટિક ટ્રાન્સમિશન
ಅಕೌಸ್ಟಿಕ್ ಗುಣಲಕ್ಷಣಗಳು,એકોસ્ટિક ગુણધર્મો
ಅಕೌಸ್ಟಿಕ್ ಕ್ವಾಡ್ರುಪೋಲ್,એકોસ્ટિક ક્વાડ્રુપોલ
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ ಅಂಶ,એકોસ્ટિક રેડિયેશન તત્વ
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ,એકોસ્ટિક રેડિયેશન
ಧ್ವನಿ ನಿರೋಧಕ,સાઉન્ડપ્રૂફ
ಅಕೌಸ್ಟಿಕ್ ರೇಡಿಯೊಮೀಟರ್,એકોસ્ટિક રેડિયોમીટર
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,એકોસ્ટિક પ્રતિભાવ
ಅಕೌಸ್ಟಿಕ್ ರೆಸಿಪ್ರೊಸಿಟಿ ಪ್ರಮೇಯ,એકોસ્ટિક પારસ્પરિકતા પ્રમેય
ಅಕೌಸ್ಟಿಕ್ ಕಡಿತದ ಅಂಶ,એકોસ્ટિક ઘટાડો પરિબળ
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಫಲನ ಗುಣಾಂಕ,એકોસ્ટિક પરાવર્તન ગુણાંક
ಅಕೌಸ್ಟಿಕ್ ವಕ್ರೀಭವನ,એકોસ્ટિક રીફ્રેક્શન
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,એકોસ્ટિક પ્રતિકાર
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,એકોસ્ટિક પ્રતિભાવ
ಅಕೌಸ್ಟಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್,એકોસ્ટિક સ્કેટરિંગ
ಶ್ರವಣ ಬಿಂದು,સુનાવણી બિંદુ
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,એકોસ્ટિક કઠોરતા
ಅಕೌಸ್ಟಿಕ್ ವ್ಯವಸ್ಥೆ,એકોસ્ટિક સિસ્ટમ
ಅಕೌಸ್ಟಿಕ್ ಥರ್ಮಾಮೀಟರ್,એકોસ્ટિક થર્મોમીટર
ಅಕೌಸ್ಟಿಕ್ ವೇಗ,એકોસ્ટિક વેગ
ಧ್ವನಿ ತರಂಗ,ધ્વનિ તરંગ
ಅಕೌಸ್ಟಿಕ್,એકોસ્ટિક
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,ધ્વનિ શોષણ ગુણાંક
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಘಟಕ,ધ્વનિ શોષણ ઘટક
ಅಕೌಸ್ಟಿಕ್ ಸರ್ಕ್ಯೂಟ್,એકોસ્ટિક સર્કિટ
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,એકોસ્ટિક પ્રતિભાવ
ಅಕೌಸ್ಟಿಕ್ ವಿಳಂಬ ರೇಖೆ,એકોસ્ટિક વિલંબ રેખા
ಅಕೌಸ್ಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,એકોસ્ટિક વિકૃતિ
ಅಕೌಸ್ಟಿಕ್ ಅಕೌಸ್ಟಿಕ್ಸ್,એકોસ્ટિક એકોસ્ટિક્સ
ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್,એકોસ્ટિક ફિલ્ટર
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*,એકોસ્ટિક અવબાધ*
ಫೋನೋಗ್ರಾಫ್,ફોનોગ્રાફ
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,એકોસ્ટિક ઓહ્મ*
ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ,એકોસ્ટિક સતત
ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್,એકોસ્ટિક ફોનોન
ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ,એકોસ્ટિક ટ્રાન્સમિશન સતત
ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ,ધ્વનિ રૂપાંતર ગુણાંક
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,એકોસ્ટિક પ્રતિકાર
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,એકોસ્ટિક કઠોરતા
ಧ್ವನಿ ಘಟಕ,ધ્વનિ એકમ
ಧ್ವನಿ ನಿರೋಧಕ,સાઉન્ડપ્રૂફ
ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್,એકોસ્ટિક સાઇડ લાઇન
"ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್","ધ્વનિશાસ્ત્ર, ધ્વનિશાસ્ત્ર"
ಧ್ವನಿ ಮೀಟರ್,સાઉન્ડ મીટર
ಧ್ವನಿ ಒತ್ತಡ,ધ્વનિ દબાણ
ಸ್ವಾಧೀನ ರೇಡಾರ್,સંપાદન રડાર
ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ,પ્રકાશસંશ્લેષણ રેડિયેશન
ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ,એક્ટિનિયમ ઉત્સર્જન
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ,એક્ટિનો-યુરેનિયમ
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ,એક્ટિનો-યુરેનિયમ શ્રેણી
ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್,રેડિયોઇલેક્ટ્રિક
"ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್","એક્ટિનોમીટર, ફોટોમિક્રોમીટર"
"ಕ್ರಿಯೆ, ಕಾರ್ಯ","ક્રિયા, ખત"
ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ,ક્રિયા અને પ્રતિક્રિયા
ಕ್ರಮ ಸ್ಥಿರ,ક્રિયા સતત
ಪ್ರಭಾವದ ಗೋಳ,પ્રભાવ ક્ષેત્ર
"ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ","સક્રિય, સક્રિય"
ಸಕ್ರಿಯ ಪ್ರಸರಣ,સક્રિય પ્રસરણ
"ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್","સક્રિય ફાઇબર, સક્રિય ફાઇબર"
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,સક્રિયકરણ અસર
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,સક્રિયકરણ અસર
ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ,સક્રિયકરણ વિશ્લેષણ
ಚಟುವಟಿಕೆ ಕೇಂದ್ರ,પ્રવૃત્તિ કેન્દ્ર
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ,સક્રિયકરણ પરીક્ષક
ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ,સક્રિયકરણ ઊર્જા
ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ,સક્રિયકરણ એન્ટ્રોપી
ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್,સક્રિયકરણ ઓવરવોલ્ટેજ
ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ,સક્રિયકરણ દર
"ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್","એક્ટિવેટર, એક્ટિવેટર"
ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು,એક્ટિવેટર અણુ
ವೇಗವರ್ಧಕ,પ્રવેગક
ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,સક્રિય શોષણ
ಸಕ್ರಿಯ ವೈಮಾನಿಕ,સક્રિય હવાઈ
ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ,રેડિયેશન ડેન્જર ઝોન
ಸಕ್ರಿಯ ಸಾಧನ,સક્રિય ઉપકરણ
ಸಕ್ರಿಯ ಗುರಿ,સક્રિય લક્ષ્યીકરણ
ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*,સક્રિય હાઇડ્રોજન*
ಸಕ್ರಿಯ ಜಾಲರಿ,સક્રિય મેશ
ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್,સક્રિય રેખા સક્રિય રેખા
ಸಕ್ರಿಯ ಲೂಪ್,સક્રિય લૂપ
ಸಕ್ರಿಯ ಕೋಡ್*,સક્રિય કોડ*
ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು,સક્રિય ઘટકો
ಸಕ್ರಿಯ ಅಣು,સક્રિય પરમાણુ
ಸಕ್ರಿಯ ಜಾಲರಿ,સક્રિય મેશ
ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ,સક્રિય પુનઃશોષણ
ಸಕ್ರಿಯ ಪ್ರದೇಶ,સક્રિય વિસ્તાર
ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ,સક્રિય નિયમન
ಸಕ್ರಿಯ ಉಪಗ್ರಹ,સક્રિય ઉપગ્રહ
ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ,સક્રિય વિખંડન સૌર જ્યોત
ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು,સક્રિય સૂક્ષ્મ પોષકતત્ત્વો
ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ,સક્રિય ટ્રેકિંગ સિસ્ટમ
ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ,સક્રિય ટ્રાન્સડ્યુસર
ಸಕ್ರಿಯ ಸೇವನೆ,સક્રિય સેવન
ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*,પ્રવૃત્તિ ગુણાંક*
ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ,પ્રવૃત્તિ સૂચકાંક
ಚಟುವಟಿಕೆಯ ಅನುಪಾತ,પ્રવૃત્તિ ગુણોત્તર
ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್,પ્રવૃત્તિ વેક્ટર
ನಿಜವಾದ ಮಾನಿಟರ್,વાસ્તવિક મોનિટર
ನಿಜವಾದ ಒತ್ತಡ,વાસ્તવિક તણાવ
ಹುರಿದುಂಬಿಸು,ટ્રિગર કરવા માટે
ಹುಟ್ಟುಗಾರ,પ્રવર્તક
ಹುಟ್ಟುಗಾರ,પ્રવર્તક
ಅಕ್ಯುಟಿಯೋಮೀಟರ್,એક્યુટીમીટર
ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ,સુનાવણીની તીવ્રતા
ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ,ફોટો ઉગ્રતા મૂલ્ય
ತೀವ್ರ ಕೋನ,તીવ્ર કોણ
ಗುಸುಗುಸು,બબડાટ
ತೀವ್ರ ತ್ರಿಕೋನ,તીવ્ર ત્રિકોણ
ಅಸೈಕ್ಲಿಕ್,એસાયક્લિક
ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್,ઓપ્ટિમાઇઝેશન એપ્લિકેશન
ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ,ઑપ્ટિમાઇઝ રાજ્ય
ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,અનુકૂલનશીલ નિયંત્રણ સિસ્ટમ
ಅಡಾಪ್ಟೋಮೀಟರ್,એડેપ્ટોમીટર
ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ,એડકોક એન્ટેના
ಒಟ್ಟುಗೂಡಿಸಲು,સારાંશ માટે
ಸಂಕಲನ ಸಮಯ,સંકલન સમય
ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ,સંકલન-બાદબાકી સમય
ಸೇರಿಸುವವನು,ઉમેરનાર
"ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)","સરવાળો, સરવાળો, સરવાળો (સં.), ઉમેરણ (વિ.)"
ಸೇರ್ಪಡೆ ಸ್ಥಿರ,વધારાનો સતત
ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ,પ્રવેગક-સરવાળા નિયમ
ದೂರ-ಮೊತ್ತದ ನಿಯಮ,અંતર-સરવાળા નિયમ
ವೇಗ-ಮೊತ್ತ ನಿಯಮ,વેગ-સરવાળા નિયમ
ವಾಹಕಗಳ ಮೊತ್ತ,વેક્ટરનો સરવાળો
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,સંગ્રહ પ્રતિક્રિયા
ಹೆಚ್ಚುವರಿ ಮಹಡಿ,વધારાનો માળ
"ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)","સંયોજક સ્વર, વધારાનો સ્વર (સ્વર)"
"ಸಂಯೋಜಕ, ಸಂಯೋಜಕ","ઉમેરણ, ઉમેરણ"
ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ,એડિટિવ સિસ્ટમ
ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು,સંયુક્ત અક્ષરો
ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ,એકંદર અક્ષર પ્રક્રિયા
ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ,ઉમેરણ પૂરક રંગ
ಸಂಯೋಜಕ ಸ್ಥಿರ,ઉમેરણ સતત
ಸಂಯೋಜಕ ಎಳೆತ,એડિટિવ ટ્રેક્શન
ಸಂಯೋಜಕ ಪರಿಣಾಮ,ઉમેરણ અસર
ಸಂಯೋಜಕ ಅಂಶ,ઉમેરણ પરિબળ
ಸಂಯೋಜಕ ಕಾರ್ಯ,ઉમેરણ કાર્ય
ಸಂಯೋಜಕ ಮಿಶ್ರಣ,ઉમેરણ મિશ્રણ
ಸಂಯೋಜಕ ಮೂಲ,ઉમેરણ મૂળ
ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ,ઉમેરણ પ્રક્રિયા
ಸೇರಿಸುವಿಕೆ,ઉમેરણ
ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,એડિટિવ ક્વોન્ટમ નંબર
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,સંગ્રહ પ્રતિક્રિયા
ಸೇರಿಸುವಿಕೆ,ઉમેરણ
ಅಡಿಟ್ರಾನ್,એડિટ્રોન
ತಿಳಿಯಿರಿ*,જાણો*
ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ,સરનામાની ગણતરી
ವಿಳಾಸ,સરનામું
ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ,સરનામું એન્ક્રિપ્શન
ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ,સરનામા અભિવ્યક્તિ
ವಿಳಾಸ ಸಾಮರ್ಥ್ಯ,સંબોધનક્ષમતા
ವಿಳಾಸ ಪಟ್ಟಿ,એડ્રેસ બાર
ವಿಳಾಸ ಬೆಳಕು,સરનામું પ્રકાશ
ವಿಳಾಸ ಬದಲಾವಣೆ,સરનામામાં ફેરફાર
ಪತಾಂಶ,પતનશ
ವಿಳಾಸ ರಿಜಿಸ್ಟರ್,સરનામું રજીસ્ટર
ವಿಳಾಸ ಆಯ್ಕೆ ಸ್ವಿಚ್,સરનામું પસંદગી સ્વીચ
ವಿಳಾಸ ವಿಂಗಡಣೆ ಕೋಷ್ಟಕ,સરનામું વર્ગીકરણ ટેબલ
ಉದ್ದೇಶಿಸಿ,સંબોધન
ಅಡ್ರೆಸೊಗ್ರಾಫ್,એડ્રેસોગ્રાફ
ವಿಳಾಸ ವ್ಯವಸ್ಥೆ,એડ્રેસ સિસ્ટમ
ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,સંલગ્નતા
ಅಂಟಿಕೊಳ್ಳುವಿಕೆಯ ಒತ್ತಡ,સંલગ્નતા તણાવ
ಅಂಟಿಕೊಳ್ಳುವ ಶಕ್ತಿ,એડહેસિવ ઊર્જા
ಅಂಟಿಕೊಳ್ಳುವ ತಡೆಗಟ್ಟುವಿಕೆ,એડહેસિવ બ્લોકીંગ
ಅಡಿಯಾಬಟ್,adiabat
ಅಡಿಯಾಬಾಟಿಕ್,એડિબેટિક
ಅಡಿಯಾಬಾಟಿಕ್ ವೇಗವರ್ಧನೆ,એડિબેટિક પ્રવેગક
ಅಡಿಯಾಬಾಟಿಕ್ ಅಂದಾಜು,એડિબેટિક અંદાજ
ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಮಾಣ ಗುಣಾಂಕ,એડિબેટિક વોલ્યુમ ગુણાંક
ಅಡಿಯಾಬಾಟಿಕ್ ಥರ್ಮಾಮೀಟರ್,એડિબેટિક થર્મોમીટર
ಅಡಿಯಾಬಾಟಿಕ್ ಬದಲಾವಣೆ,એડિબેટિક ફેરફાર
"ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್, ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್","adiabatic ચાર્ટ, adiabatic ચાર્ટ"
ಅಡಿಯಾಬಾಟಿಕ್ ಸಂಕುಚಿತತೆ,એડિબેટિક સંકોચનક્ષમતા
ಅಡಿಯಾಬಾಟಿಕ್ ಕಂಪ್ರೆಷನ್,એડિબેટિક કમ્પ્રેશન
ಅಡಿಯಾಬಾಟಿಕ್ ಗರ್ಭನಿರೋಧಕ,એડિબેટિક ગર્ભનિરોધક
ಅಡಿಯಾಬಾಟಿಕ್ ಕೂಲಿಂಗ್ ಮಿತಿ,એડિબેટિક ઠંડક મર્યાદા
ಅಡಿಯಾಬಾಟಿಕ್ ಕರ್ವ್,એડિબેટિક વળાંક
ಅಡಿಯಾಬಾಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,એડિબેટિક વિકૃતિ
ಅಡಿಯಾಬಾಟಿಕ್ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,એડિબેટિક ડિમેગ્નેટાઇઝેશન
ಅಡಿಯಾಬಾಟಿಕ್ ರೆಸಲ್ಯೂಶನ್,એડિબેટિક રિઝોલ્યુશન
ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಳಾಂತರ,એડિબેટિક ડિસ્પ્લેસમેન્ટ
ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಣಾಮ,એડિબેટિક અસર
ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,એડિબેટિક સ્થિતિસ્થાપકતા
ಅಡಿಯಾಬಾಟಿಕ್ ದೀರ್ಘವೃತ್ತ,એડિબેટિક લંબગોળ
ಅಡಿಯಾಬಾಟಿಕ್ ಪೂರ್ಣ-ಶಾಖದ ನಷ್ಟ,એડિબેટિક સંપૂર્ણ ગરમીનું નુકશાન
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮೀಕರಣ,એડિબેટિક સમીકરણ
ಅಡಿಯಾಬಾಟಿಕ್ ರಾಜ್ಯ ಸಮೀಕರಣ,એડિબેટિક રાજ્ય સમીકરણ
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ ತಾಪಮಾನ,એડિબેટિક સંતુલન તાપમાન
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ,એડિબેટિક સંતુલન
ಅಡಿಯಾಬಾಟಿಕ್ ಹರಡುವಿಕೆ,એડિબેટિક ફેલાવો
