Hindi,Bengali
जाँच बिट,বিট চেক
जाँच अंक,চেক পয়েন্ট
जाँच योग,মোট চেক
जाँच शब्द,চেক শব্দ
चिप,চিপ
चिप सेट,চিপ সেট
"1.चुनना, 2.चयन","1. চয়ন করুন, 2. চয়ন করুন৷"
वर्णिक रूप से,বর্ণানুক্রমিকভাবে
"1.सािफर,2. शून्य,3. सीफर","1.সফর, 2. শূন্য, 3. নাবিক"
परिपथ,সার্কিট
वर्तुल सूची,চেনাশোনা তালিকা
सायरस,সেরেস
उल्लेख,উল্লেখ
"1.श्रेणी, 2.वर्ग","1.শ্রেণী, 2.শ্রেণী"
वर्ग चर,ক্লাস পরিবর্তনশীল
वर्गीकरण,শ্রেণীবিভাগ
अपमार्जन,স্ক্যাভেঞ্জিং
अपमार्जित क्षेत्र,পরিষ্কার এলাকা
"1.अपमार्जित प्रणाली, 2.अपमार्जित चैनल","1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন"
दबाना,চাপুন
"1.ग्राहक,2. क्लाइट","1. গ্রাহক, 2. ক্লায়েন্ট"
"1.ग्राहक परिसेवक, 2.ग्राहक सर्वर","1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার"
ग्राहक स्टब,গ্রাহক স্টাব
कर्तन कला,কর্তন
कर्तन कला पुस्तकालय,শিয়ারিং আর্ট লাইব্রেরি
क्लिप बोर्ड,ক্লিপ বোর্ড
क्लिपर,ক্লিপার
क्लिपर चिप,ক্লিপার চিপ
गुट,উপদল
"1.घड़ी,2. कालद","1.ঘড়ি, 2. ক্যালাড"
कालद चक्र,ঘড়ি চক্র
कालद आवृत्ति,ঘড়ি ফ্রিকোয়েন্সি
कालद हार्डवेयर,কালাদ হার্ডওয়্যার
कालद स्पंद,কালাদ স্প্যান্ড
कालद गति,ঘরির গতি
कालद तुल्यकालन,সময় সিঙ্ক্রোনাইজেশন
कालद टिक,ঘড়ির টিক টিক
क्लोन,ক্লোন
बंद,বন্ধ
संवृत परिपथ टी.वी. (सी.सी.टी.वी.),ক্লোজড সার্কিট টিভি (সিসিটিভি)
संवरण,বর্ণনা
"1.मेघाभिकलन,2.क्लाुड कंप्यूटिंग","1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং"
गुच्छ,গুচ্ছ
"1.विलेपित कार्ड,2. विलेपित पत्रक","1.কভারড কার্ড, 2. প্রলিপ্ত শীট"
लेपित कागज,লেপা কাগজ
समाक्षीय,সমাক্ষীয়
समाक्ष केबल,সমাক্ষ তারের
कोडासिल,কোডাসিল
"1.कूट, 2.कोड","1.কোড, 2.কোড"
"1.कूट जनक,2. कोड जनक","1. কোড জেনারেটর, 2. উৎপাদকের কোড"
कूट पृष्ठ,কোড পৃষ্ঠা
"1.कूट शब्द, 2.कोड शब्द","1.কোড শব্দ, 2.কোড শব্দ"
"1.कोडर, 2.कूटक","1.কোডার, 2.কোডার"
"1.कूट लेखन जाँच, 2. कोडन जाँच","1. এনকোডিং পরীক্ষা, 2. কোডিং পরীক্ষা"
कूट लेखन रूप,এনকোডিং ফর্ম
"1.कूटलेखन पत्र, 2. कोडन शीट","1. এনকোডিং শীট, 2. কোডিং শীট"
गुणांक,গুণাঙ্ক
ससंजन,সংহতি
"1.शीत बूट, 2.शीत प्रारंभ","1.কোল্ড বুট, 2.কোল্ড স্টার্ট"
शीत प्रारंभ,ঠান্ডা শুরু
सहयोग,সাহায্য
निपात,পতন
"1.परिमिलन, 2.समानुक्रमित करना","1.সংগঠন, 2.সংযুক্তি"
"1.समानुक्रमित टेप,2. कालेट टेप","1. ইন্ডেক্সড টেপ, 2. কলেট টেপ"
टक्कर,সংঘর্ষ
कोलन,কোলন
"1.वर्ण, 2.रंग","1.অক্ষর, 2.রঙ"
रंग संतृप्ति,রঙ স্যাচুরেশন
रंग सारणी,রঙের টেবিল
स्तंभ,স্তম্ভ
संयोजन,সংমিশ্রণ
समिश्र पेटी,যৌগিক বাক্স
"1.समादेश, 2.कमांड","1.command, 2.command"
समादेश बटन,আদেশ বোতাম
समादेश सूची,কমান্ড তালিকা
टिप्पणी,মন্তব্য করুন
"1.वचन बद्धता, 2.प्रतिबद्धता","1. অঙ্গীকার, 2. অঙ্গীকার"
वस्तु,জিনিস
सामान्य व्यवसाय उन्मुखी भाषा (कोबोल),কমন বিজনেস ওরিয়েন্টেড ল্যাঙ্গুয়েজ (COBOL)
सामान्य त्रुटि,সাধারণ ত্রুটি
सामान्य भाषा,সাধারণ ভাষা
"1.सामान्य नेमक,2. सामान्य नित्यक्रम","1.সাধারণ নাম, 2. স্বাভাবিক রুটিন"
संचार,যোগাযোগ
संचार रेखा,যোগাযোগ লাইন
संचार विधा,যোগাযোগ মোড
"1. संचार नेटवर्क, 2. संचार जालक्रम","1. যোগাযোগ নেটওয়ার্ক, 2. যোগাযোগ নেটওয়ার্ক"
संचार प्राचल,যোগাযোগ পরামিতি
संचार तंत्र,যোগাযোগ ব্যবস্থা
संहनन,কম্প্যাকশন
संपीडप्रसारित्र,কম্প্রেসার
संपीडप्रसारण,কম্প্রেশন ট্রান্সমিশন
