Odiya,Hindi
ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |,ध्वानिक तापमापी
ଆକାଶବିକ ବେଗ |,ध्वानिक-वेग
ଶବ୍ଦ ତରଙ୍ଗ,ध्वनि तरंग
ଶବ୍ଦ,ध्वानिक
ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |,ध्वनि अवशोषण गुणांक
ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |,ध्वनि अवशोषण घटक
ଆକାଶବାଣୀ ସର୍କିଟ |,ध्वानिक परिपथ
ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |,ध्वानिक अनुवृत्ति
ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |,ध्वानिक विलंब लाइन
ଶବ୍ଦ ବିକୃତି |,ध्वानिक विरूपण
ଆକାଶବାଣୀ ଆକାଶବାଣୀ |,ध्वानिक और्जिकी
ଶବ୍ଦ ଫିଲ୍ଟର୍ |,ध्वानिक फ़िल्टर
ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *,ध्वानिक प्रतिबाधा*
ଫୋନୋଗ୍ରାଫ୍,ध्वनि-भ्रामिका
ଆକାଶବାଣୀ ଓମ୍ *,ध्वानिक ओम*
ଶବ୍ଦ ସ୍ଥିର |,ध्वानिक कला नियतांक
ଆକାଶବାଣୀ ଫୋନନ୍ |,ध्वानिक फ़ोनान
ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |,ध्वानिक संचरण नियतांक
ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |,ध्वनि परिवर्तन गुणांक
ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |,ध्वानिक प्रतिरोध
ଶବ୍ଦର ଦୃ id ତା |,ध्वानिक दुर्नम्यता
ଧ୍ୱନି ଏକକ |,ध्वनि-मात्रक
ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |,ध्वनिरूद्ध
ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |,ध्वानिक पार्श्व रेखा
"ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |","ध्वानिकी, ध्वानिकता"
ଧ୍ୱନି ମିଟର |,ध्वनिमापी
ଶବ୍ଦ ଚାପ,ध्वनि दाब
ଅଧିଗ୍ରହଣ ରାଡାର |,अर्जन रेडार
ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |,प्रकाश रसोक्रिय विकिरण
ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |,ऐक्टिनियम उत्सर्जन
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |,ऐक्टिनो-यूरेनियम
ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |,ऐक्टिनो-यूरेनियम श्रेणी
ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |,विकिरण-विद्युत्
"ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |","ऐक्टिनोमीटर, प्रकाशरसोक्रियामापी"
"କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ","क्रिया, कर्म"
କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା,क्रिया और प्रतिक्रिया
କାର୍ଯ୍ୟ ସ୍ଥିର |,क्रिया स्थिरांक
ପ୍ରଭାବ କ୍ଷେତ୍ର,प्रभाव क्षेत्र
"ସକ୍ରିୟ, ସକ୍ରିୟ","सक्रियित, सक्रियकृत"
ସକ୍ରିୟ ବିସ୍ତାର,सक्रियित विसरण
"ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |","साक्रियकृत तंतु, सक्रियित तंतु"
ସକ୍ରିୟ ପ୍ରଭାବ,सक्रियण प्रभाव
ସକ୍ରିୟ ପ୍ରଭାବ,सक्रियण प्रभाव
ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |,सक्रियण-विश्लेषण
କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର,सक्रियता केन्द्र
ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |,सक्रियण-परिक्षत्र
ସକ୍ରିୟ ଶକ୍ତି,सक्रियण ऊर्जा
ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |,सक्रियण ऐन्ट्रॉपी
ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |,सक्रियण अधिवोल्टता
ସକ୍ରିୟତା ହାର,सक्रियण दर
"ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |","सक्रियकारक, सक्रियक"
ସକ୍ରିୟକାରୀ ପରମାଣୁ |,सक्रियक परमाणु
ତ୍ୱରକ,त्वरक-सक्रियक
ସକ୍ରିୟ ଅବଶୋଷଣ |,सक्रिय अवशोषण
ସକ୍ରିୟ ଏରିଏଲ୍ |,सक्रिय एरियल
ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |,विकिरण ख़तरा क्षेत्र
ସକ୍ରିୟ ଉପକରଣ,सक्रिय युक्ति
ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |,सक्रिय अभिलक्ष्यन
ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *,सक्रिय हाइड्रोजन*
ସକ୍ରିୟ ଜାଲ |,सक्रिय जालक
ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |,"सक्रिय लाइन, सक्रिय रेखा"
ସକ୍ରିୟ ଲୁପ୍ |,सक्रिय पाश
ସକ୍ରିୟ କୋଡ୍ *,सक्रिय संहति*
ସକ୍ରିୟ ଉପାଦାନ |,सक्रिय सामग्री
ସକ୍ରିୟ ଅଣୁ,सक्रिय अणु
ସକ୍ରିୟ ଜାଲ |,सक्रिय जाल
ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |,सक्रिय पुनरवशोषण
ସକ୍ରିୟ କ୍ଷେତ୍ର |,सक्रिय क्षेत्र
ସକ୍ରିୟ ନିୟମ,सक्रिय नियमन
ସକ୍ରିୟ ଉପଗ୍ରହ |,सक्रिय उपग्रह
ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |,सक्रिय कलंकीय सौर ज्वाला
ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |,सक्रिय सूक्ष्मात्रिक पदार्थ
ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |,सक्रिय अनुवर्तन तंत्र
ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |,सक्रिय ट्रांसडयूसर
ସକ୍ରିୟ ଗ୍ରହଣ,सक्रिय उदग्रहण
କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *,सक्रियता गुणांक*
କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ,सक्रियता सूचकांक
କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ,सक्रियता -अनुपात
କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |,सक्रियता सदिश
ପ୍ରକୃତ ମନିଟର |,वास्तविक मानीटर
ପ୍ରକୃତ ଚାପ,वास्तविक प्रतिबल
ଟ୍ରିଗର କରିବାକୁ,"चालू करना, प्रवृत्त करना"
ଉତ୍ପାଦକ,प्रवर्तक
ଉତ୍ପାଦକ,प्रवर्तक
ଆକ୍ୟୁଟିଓମିଟର,सुतीक्ष्णतामापी
ଶ୍ରବଣ ଶକ୍ତି,श्रवण सुतीक्ष्णता
ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ,फोटोतीक्ष्णता मान
ତୀବ୍ର କୋଣ,न्यूनकोण
ଫୁସ୍ଫୁସ୍,क्षिप्र उद्भासन
ତୀବ୍ର ତ୍ରିରଙ୍ଗା |,न्यूनकोण त्रिभुज
acyclic,अचक्रीय
ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |,अनुकूलन प्रयुक्ति
ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |,अनुकूलित अवस्था
ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |,अनुकूली नियंत्रण तंत्र
ଆଡାପ୍ଟୋମିଟର |,अनुकूलनमापी
ଆଡକକ୍ ଆଣ୍ଟେନା |,एडकॉक एन्टेना
ସଂକ୍ଷେପରେ,"योग करना, जोड़ना"
ସଂକଳନ ସମୟ,संकलन काल
ସଂକଳନ-ବିତରଣ ସମୟ |,संकलन-व्यवकलन काल
ଆଡର୍,योजक
"ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)","योग, जोड़, संकलन (सं.), योगात्मक (वि.)"
ଯୋଗ ସ୍ଥିର |,अतिरिक्त स्थिरांक
ତ୍ୱରଣ-ରାଶି ନିୟମ |,त्वरण-योग नियम
ଦୂରତା-ନିୟମ |,दूरी-योग नियम
ବେଗ-ରାଶି ନିୟମ |,वेग-योग नियम
ଭେକ୍ଟରର ରାଶି,सदिशों का योग
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,संकलन अभिक्रिया
ଅତିରିକ୍ତ ଚଟାଣ |,अतिरिक्त अर्धतल
"ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)","संयोजी स्वर, अतिरिक्त टोन (स्वर)"
"ଯୋଗୀ, ଯୋଗୀ |","योज्य, योगात्मक"
ଯୋଗୀ ପ୍ରଣାଳୀ |,योज्य प्रणाल
ମିଶ୍ରିତ ବର୍ଣ୍ଣ,संयोजी वर्ण
ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |,संकली वर्ण प्रक्रम
ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |,योज्य पूरक रंग
ଯୋଗୀ ସ୍ଥିର |,योज्य स्थिरांक
ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |,योज्य कर्षण
ଯୋଗୀ ପ୍ରଭାବ,योज्य प्रभाव
ଯୋଗୀ କାରକ |,योजित कारक
ଯୋଗୀ କାର୍ଯ୍ୟ,योज्य फलन
ଯୋଗୀ ମିଶ୍ରଣ |,योज्य मिश्रण
ଯୋଗୀ ମୂଳ |,योज्य मूलवर्ण
ଯୋଗ ପ୍ରକ୍ରିୟା |,योज्य प्रक्रम
ଯୋଗନୀୟତା |,"योज्यता, योगशीलता"
ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |,योज्य क्वांटम संख्या
ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା,संकलन अभिक्रिया
ଯୋଗନୀୟତା |,योज्यता
ଆଡିଟ୍ରନ୍ |,एडीट्रॉन
ଜାଣନ୍ତୁ *,पता*
ଠିକଣା ଗଣନା,पता अभिकलन
ଠିକଣା,पता-स्थल
ଠିକଣା ଏନକ୍ରିପସନ୍,पता-कूटवचन
ଠିକଣା ଅଭିବ୍ୟକ୍ତି,पता व्यंजक
ଠିକଣା ଯୋଗ୍ୟତା |,पता-सुगमता
ଠିକଣା ଦଣ୍ଡିକା,पता पट्टिका
ଠିକଣା ଆଲୋକ,पता बत्ती
ଠିକଣା ପରିବର୍ତ୍ତନ,पता-आपरिवर्तन
ପତାନଶ,पतांश
ଠିକଣା ରେଜିଷ୍ଟର,पता पंजी
ଠିକଣା ଚୟନ ସୁଇଚ୍,पता चयन स्विच
ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |,पता छाँटाई सारणी
ଠିକଣା,पताभिगमन
adresograph,ऐड्रेसोग्राफ़
ଠିକଣା ପ୍ରଣାଳୀ,पता-प्रणाली
ଆଡିଶିନ୍ |,आसंजन
ଆଡେସିନ୍ ଚାପ |,आसंजन तनाव
ଆଡେସିଭ୍ ଶକ୍ତି |,आसंजी ऊर्जा
ଆଡେସିଭ୍ ବ୍ଲକିଂ |,आसंजक अवरोधन
adiabat,ऐडियाबैट
ଆଡିଆବାଟିକ୍ |,रूद्धोष्म
ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |,रूद्धोष्म त्वरण
ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |,रूद्धोष्म सन्निकटन
ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,रूद्धोष्म आयतन गुणांक
ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |,रूद्धोष्म ऊष्मामापी
ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |,रूद्धोष्म परिवर्तन
"ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |","ऐडियाबेटिक चार्ट, रूद्धोष्म संचित्र"
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,रूद्धोष्म संपीड्यता
ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |,रूद्धोष्म संपीडन
ଆଡିଆବାଟିକ୍ ଗର୍ଭନିରୋଧକ |,रूद्धोष्म संरोध
ଆଡିଆବାଟିକ୍ କୁଲିଂ ସୀମା |,रूद्धोष्म शीतलन सीमा
ଆଡିଆବାଟିକ୍ ବକ୍ର,रूद्धोष्म वक्र
ଆଡିଆବାଟିକ୍ ବିକୃତି |,रूद्धोष्म विरूपण
adiabatic demagnetization |,रूद्धोष्म विचुंबकन
ଆଡିଆବାଟିକ୍ ରିଜୋଲ୍ୟୁସନ୍ |,रूद्धोष्म वियोजन
ଆଡିଆବାଟିକ୍ ବିସ୍ଥାପନ |,रूद्धोष्म विस्थापन
ଆଡିଆବାଟିକ୍ ପ୍ରଭାବ |,रूद्धोष्म प्रभाव
ଆଡିଆବାଟିକ୍ ଇଲାସ୍ଟିସିଟି |,रूद्धोष्म प्रत्यास्थता
ଆଡିଆବାଟିକ୍ ଏଲିପସଏଡ୍ |,रूद्धोष्म दीर्घवृत्त
ଆଡିଆବାଟିକ୍ ପୂର୍ଣ୍ଣ-ଉତ୍ତାପ ହ୍ରାସ |,रूद्धोष्म पूर्ण-ऊष्मा हास
ଆଡିଆବାଟିକ୍ ସମୀକରଣ |,रूद्धोष्म-समीकरण
ଆଡିଆବାଟିକ୍ ରାଜ୍ୟ ସମୀକରଣ |,रूद्धोष्म अवस्था समीकरण
ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ ତାପମାତ୍ରା |,रूद्धोष्म संतुलन-ताप
ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ |,रूद्धोष्म संतुलन
ଆଡିଆବାଟିକ୍ ବିସ୍ତାର |,रूद्धोष्म प्रसार
ଆଡିଆବାଟିକ୍ ଅଗ୍ନି ତାପମାତ୍ରା |,रूद्धोष्म ज्वाला ताप
ଆଡିଆବାଟିକ୍ ପ୍ରବାହ |,रूद्धोष्म प्रवाह
ଆଡିଆବାଟିକ୍ ଉଚ୍ଚାରଣ |,रूद्धोष्म उच्चावचन
ଆଡିଆବାଟିକ୍ ଗ୍ୟାସ୍ ସମୀକରଣ |,रूद्धोष्म गैस समीकरण
ଆଡିଆବାଟିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |,रूद्धोष्म प्रवणता
ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ହ୍ରାସ |,रूद्धोष्म ऊष्मा ह्रास
ଆଡିଆବାଟିକ୍ ଆୟନାଇଜେସନ୍ ସମ୍ଭାବନା |,रूद्धोष्म आयनन विभव
ଆଡିଆବାଟିକ୍ ଅବନତି ହାର |,रूद्धोष्म ह्रास-दर
ଆଡିଆବାଟିକ୍ ଗତି ଚାର୍ଜ |,रूद्धोष्म संवेग आवेश
ଆଡିଆବାଟିକ୍ ପ୍ରକ୍ରିୟା |,रूद्धोष्म प्रक्रम
ଆଡିଆବାଟିକ୍ ପ୍ରତିକ୍ରିୟା |,रूद्धोष्म अभिक्रिया
ଆଡିଆବିକ୍ ପଦକ୍ଷେପ |,रूद्धोष्म चाल
ଆଡିଆବାଟିକ୍ ବିକୃତ ଶକ୍ତି |,रूद्धोष्म विकृति-ऊर्जा
