Telugu,Gujarati
నగదు కౌంటర్,રોકડ કાઉન્ટર
వాణిజ్య పంట,રોકડ પાક
నగదు తగ్గింపు,રોકડ રકમ
నగదు డౌన్,રોકડ રકમ
చేతిలో నగదు,હાથ
నగదు మెమో,રોકડ -યાદી
నగదు చెల్లింపు,રોકડ ચુકવણી
కులం,સંજ્ castા
కుల ధృవీకరణ పత్రం,જ્ castાતિ પ્રમાણપત્ર
కాస్టింగ్ ఓటు,મુકાબલો મત
సాధారణం,પરચુરણ
సాధారణం శ్రమ,પરચુરણ મજૂરી
సాధారణం సెలవు,પરચુરણ રજા
ప్రమాదం,ઘૃણા
సాధారణం ఖాళీ,નિર્દોષ ખાલી જગ્યા
జాబితా,સૂચિ
వర్గీకరణ,સ્પષ્ટ
వర్గం,શ્રેણી
భోజన సౌకర్యం కలిగించే వారు,આપેલી સેવા
జాగ్రత్త,સાવચેતી
జాగ్రత్త డబ్బు,સાવચેતી રકમ
అగ్నిని ఆపండి,યુદ્ધવિરામ
"పైకప్పు (""ధర"" గా)","છત (""ભાવ"" મુજબ)"
వేడుక,ઉજવણી
సెల్ ఫోన్,કોટ
సెన్సార్,સેન્સર
అభిశంసన,ઠપકો
సెన్సర్ మోషన్,ઠપકો
జనాభా లెక్కలు,વસ્તી -ગણતરી
సెంట్రల్ సెస్,કેન્દ્રીય ઉપદેશ
కేంద్ర పౌర సేవా నియమాలు,કેન્દ્રીય નાગરિક સેવા નિયમો
సెంట్రల్ ఎక్సైజ్,કેન્દ્રીય આબકારી
కేంద్ర ప్రభుత్వం,કેન્દ્ર સરકાર
కేంద్రీకరణ,કેન્દ્રીકરણ
కేంద్రీకృత సేవ,કેન્દ્રીયકૃત સેવા
కేంద్ర నిధుల పథకం,કેન્દ્રથી ભંડોળ પૂરું પાડવામાં આવતી યોજના
కేంద్ర ప్రాయోజిత పథకం,કેન્દ્ર પ્રાયોજિત યોજના
కేంద్ర కార్యాలయం,કેન્દ્રીય કચેરી
కేంద్ర ఆదాయాలు,કેન્દ્રીય આવક
కేంద్ర అమ్మకపు పన్ను,કેન્દ્રીય વેચાણવેરો
కేంద్రం,કેન્દ્ર
శతాబ్దం,સદી
ధాన్యం,ધારણ
ధాతువు,ધારી
ఉత్సవ పరేడ్,સમારંભ પરેડ
వేడుక,વિધિ
సర్టిఫికేట్,પ્રમાણપત્ર
ఫిట్‌నెస్ సర్టిఫికేట్,તંદુરસ્તીનું પ્રમાણપત્ર
పోస్టింగ్ సర్టిఫికేట్,પોસ્ટ -પ્રમાણપત્ર
సేవా ధృవీకరణ పత్రం,સેવા પ્રમાણપત્ર
ధృవీకరణ,પ્રમાણપત્ર
ధృవీకరించబడిన కాపీ,પ્રમાણિત નકલ
ధృవీకరించండి,પ્રમાણિત કરવું
సెస్,સેસ
విరమణ,બંધ
గొలుసు,સાંકળ
చైర్మన్/చైర్‌పర్సన్,અધ્યક્ષ/અધ્યક્ષ
చలాన్,ચલણ
సవాలు,પડકાર
గది,ચેમ્બર
వాణిజ్యమండలి,વાણિજ્ય
మార్పు,પરિવર્તન
గందరగోళం,અંધાધૂંધી
అధ్యాయం,અધ્યાય
అక్షర హత్య,ચારિત્ર્યની હત્યા
అక్షర ధృవీకరణ పత్రం,ચારિત્ર્યનું પ્રમાણપત્ર
ఆరోపణ,ખર્ચ
ఆస్తిపై ఛార్జ్,મિલકત ઉપર ખર્ચ
ఛార్జ్ షీట్,ચાર્જ -પત્ર
స్వచ్ఛంద సంస్థ,સખાવતી
స్వచ్ఛంద సంస్థ,ધર્માદા
చార్ట్,ચાર્ટ
చార్టర్,ચાર્ટર
చాసిన్ సంఖ్య,સંખ્યા
మోసం,છેતરપિંડી
తనిఖీ,તપાસ
చెక్ జాబితా,તપાસની યાદી
తనిఖీ పోస్ట్,તપાસ
రసాయన శాస్త్రవేత్త,રસાયણશાસ્ત્રી
తనిఖీ,તપાસ
చెక్ లెట్,તપાસ દો
చీఫ్,મુખ્ય
పిల్లల విద్య భత్యం,બાળકો શિક્ષણ ભથ્થું
పిల్లల దోపిడీ,બાળ શોષણ
బాల కార్మికులు,બાળ મજુર
పిల్లల సంక్షేమం,બાળ -કલ્યાણ
దీర్ఘకాలిక,કાયમી
కాలక్రమానుసారం (= కాలక్రమానుసారం),કાલક્રમિક હુકમ (= કાલક્રમિક ક્રમ)
వృత్తం,સર્કલ
సర్క్యూట్ హౌస్,સરકીટ -ગૃહ
Circహ,પરિપત્ર (= પરિપત્ર અક્ષર)
ప్రసరణ,પરિભ્રમણ
పరిస్థితి,સજાવટ
సందర్భోచిత సాక్ష్యం,સંકલ્પાત્મક પુરાવો
ప్రస్తావన,પ્રશંસાપત્ર
పౌరసత్వం,નાગરિકત્વ
నగర పరిహార భత్యం,શહેરના વળતર ભથ્થું
పౌర సౌకర్యాలు,નાગરિક સુવિધા
సివిల్,નાગરિક
సివిల్ కోడ్,મુલકી સંહિતા
పౌర రక్షణ,દીવાની સંરક્ષણ
సివిల్ జాబితా,દીવાની સૂચિ
పౌర వివాహం,દીવાની લગ્ન
సివిల్ ప్రొసీజర్ కోడ్,દીવાની કાર્યરીતિ સંહિતા
సివిల్ సర్వీస్,મુલકી સેવા
సివిల్ సూట్,દીવાની દાવો
పౌర సామాగ్రి,મુલકી પુરવઠો
పౌర యుద్ధం,નાગરિક યુદ્ધ
దావా,દાવા
హక్కుదారు,દાવો કરનાર
దావా పత్రము,દાવા પત્રક
వాపసు కోసం దావా,રિફંડ માટે દાવો
స్పష్టీకరణ,સ્પષ્ટીકરણ
తరగతి,વર્ગ
వర్గీకృత ప్రకటన,જાહેરખબર
వర్గీకృత పత్రాలు,વર્ગીકૃત દસ્તાવેજો
వర్గీకృత సమాచారం,વર્ગીકૃત માહિતી
వర్గీకరించండి,વર્ગીકરણ કરવું
వర్గీకరణ,રાજ્યસંભાળ
ఉపవాక్య,કલમ
క్లియరెన్స్,નિશાન
ఖాళీ ఖాళీ,સ્પષ્ટ ખાલી જગ્યા
