Bengali,Hindi
চুক্তি লঙ্ঘন,संविदा भंग
শৃঙ্খলা লঙ্ঘন,अनुशासन भंग
আইন লঙ্ঘন,"विधिभंग, क़ानून तोड़ना"
শান্তি লঙ্ঘন,शांति भंग
অধিকার লঙ্ঘন,विशेषाधिकार भंग
প্রতিশ্রুতি লঙ্ঘন,वचन भंग
নিয়ম লঙ্ঘন,नियम भंग
বিশ্বাস ভঙ্গ,"विश्‍वास भंग, अमानत में खयानत"
বিরতি,"टूट-फूट, टूट-फूट प्रभार"
ভাঙ্গা,ठप
পরিষেবা বিরতি,सेवा में व्यवधान
বিচ্ছিন্ন,ब्योरा
প্রজনন,नस्ल
ঘুষ,"घूस, रिश्‍वत"
সংক্ষিপ্ত,"संक्षिप्त, पक्षसार, ब्रीफ़"
সারসংক্ষেপ,"सार बताना, पक्षसार बताना"
সংক্ষিপ্ত পুনঃসূচনা,संक्षिप्त वृत्‍त
উজ্জ্বল রেকর্ড,"शानदार कीर्तिमान, शानदार रिकार्ड"
নোটিশ আনুন,ध्यान में लाना
সম্প্রচার,प्रसारण
ব্রডশিট,बड़ा चिट्ठा
ব্রোশিওর,विवरणिका
দালালি,दलाली
এগিয়ে আনা (বি/এফ),अग्रानीत
বাজেট বরাদ্দ,बजट नियतन
বুগেটারি নিয়ন্ত্রণ,बजट नियंत्रण
বাজেটের অনুমান,"बजट प्राक्कलन, बजट अनुमान"
বাজেট বিধান,बजट प्रावधान
বিল্ডিং,"भवन, इमारत"
স্তূপ,"थोक, अंबार, ढेर, अधिकांश, परिमाण"
বাল্ক ক্রয়,थोक खारीद
বুলেটিন,बुलेटिन
বাম্পার ফসল,भरपूर पैदावार
শূন্যপদ গুচ্ছ,रिक्‍तियों का गुच्छन
বাংগল,"गोलमाल, गोलमाल करना"
আমলাতন্ত্র,"अधिकारी तंत्र, नौकरशाही, दफ्तरशाही"
আমলা,दफ्तरशाह
ব্যবসায়িক শ্রেণী,व्यवसाय वर्ग
ব্যবসায়ের সময় (= ব্যবসায়ের ঘন্টা),कारोबार का समय
ব্যবসায়ী,"व्यवसायी, कारोबारी"
কিনুন,"वापसी खरीद, प्रतिक्रय"
ক্রেতা,"क्रेता, खरीदार"
বাই নির্বাচন (= নির্বাচনের মাধ্যমে),"उप-निर्वाचन, उपचुनाव"
হাতের দ্বারা,दस्ती
পোস্ট দ্বারা,"डाक से, डाक द्‌वारा"
কেবিন লাগেজ,केबिन असबाब
মন্ত্রিসভা,"मंत्रिमंडल, कैबिनेट, पेटिका"
ক্যাডার,"संवर्ग, काडर"
বিপর্যয়,विपत्‍ति
গণনা,परिकलन
ক্যালেন্ডার বছর,कैलेंडर वर्ष
প্রচার,"अभियान, प्रचार"
ক্যাম্পাস,परिसर
ক্যাম্পাসের সাক্ষাত্কার,परिसर साक्षात्कार
বাতিল,रद्‌द करना
বাতিল,रद्‌दकरण
প্রার্থী,"अभ्यर्थी, उम्मीदवार"
প্রার্থিতা,"अभ्यर्थिता, उम्मीदवारी"
ক্যানভাসিং,"प्रचार, संयाचना (विधि.)"
ক্ষমতা,सामर्थ्य
সক্ষম,समर्थ
ক্ষমতা,"हैसियत, क्षमता, सामर्थ्य, धारिता"
মূলধন,"पूंजी, मूलधन, राजधानी, स्तंभशीर्ष, दीर्घाक्षर"
মূলধন ব্যয়,पूंजी व्यय
মৃত্যুদণ্ড,मृत्युदंड़
ক্যাপিটেশন ফি,प्रति व्यक्‍ति शुल्क
ক্যাপচার,"पकड़ना, बंदी बनाना"
যত্ন,"सावधानी, देखभाल, रखवाली, परवाह"
