Punjabi,Tamil
ਬੈਂਕਿੰਗ ਘੰਟੇ,வங்கி நேரம்
ਬੈਂਕਿੰਗ ਟ੍ਰਾਂਜੈਕਸ਼ਨ,வங்கி பரிவர்த்தனை
ਬੈਂਕ ਰੇਟ,வங்கி வீதம்
ਬੈਂਕ ਮੇਲ-ਮਿਲਾਪ,வங்கி சமரசம்
ਦੀਵਾਲੀਆ,திவாலானது
ਬੈਂਕ ਸੁਰੱਖਿਆ,வங்கி பாதுகாப்பு
ਬੈਂਕ ਸਟੇਟਮੈਂਟ,வங்கி அறிக்கை
ਦਾਅਵਤ,விருந்து
ਬਾਰ ਕੌਂਸਲ,பார் கவுன்சில்
ਸੌਦੇਬਾਜ਼ੀ,பேரம்
ਸੌਦੇਬਾਜ਼ੀ,பேரம் பேசுதல்
ਬੰਜਰ ਲੈਂਡ,தரிசு நிலம்
ਬਾਰਟਰ,பண்டமாற்று
ਅਧਾਰ,அடித்தளம்
ਬੇਬੁਨਿਆਦ,ஆதாரமற்றது
ਬੇਸਮੈਂਟ,அடித்தளம்
ਅਧਾਰ ਸਾਲ,அடிப்படை ஆண்டு
ਮੁੱ The ਲੀ,அடிப்படை
ਅਸਲ ਵਿੱਚ,அடிப்படையில்
ਮੁੱ basic ਲੀ ਅਕਲ,அடிப்படை நுண்ணறிவு
ਮੁੱ Pay ਲੀ ਤਨਖਾਹ,அடிப்படை ஊதியம்
ਤਨਖਾਹ ਦਾ ਮੁ Tas ਲੇ ਪੱਧਰ,ஊதியத்தின் அடிப்படை அளவு
ਮੁ The ਲੀ ਸਿਖਲਾਈ,அடிப்படை பயிற்சி
ਅਧਾਰ,அடிப்படை
ਬੈਚ,தொகுதி
ਬੈਚ ਨੰਬਰ,தொகுதி எண்
ਧਾਰਕ ਚੈੱਕ,தாங்கி காசோலை
ਹਵਾਲਾ ਪਹਿਲਾਂ,மேற்கோள் காட்டப்படுவதற்கு முன்
ਵਿਵਹਾਰ,நடத்தை
ਵਿਸ਼ਵਾਸ,நம்பிக்கை
ਬਰਾਬਰ ਦੇ ਹੇਠਾਂ,Par க்கு கீழே
ਬੈਂਚ,பெஞ்ச்
ਬੇਂਚਮਾਰਕ,பெஞ்ச்மார்க்
ਲਾਭਕਾਰੀ,நன்மை பயக்கும்
ਲਾਭਪਾਤਰੀ,பயனாளி
ਲਾਭ,நன்மை
ਸ਼ੱਕ ਦਾ ਲਾਭ,சந்தேகத்தின் நன்மை
ਦਿਆਲਤਾ,கருணை
ਲਾਭਕਾਰੀ ਫੰਡ,நல்ல நிதி
ਮਕੌਂਥ,விருப்பம்
Orquest,விருப்பப்படி
ਸੋਗ,துயரமடைந்தது
ਸਭ ਤੋਂ ਵਧੀਆ ਯਤਨ,சிறந்த முயற்சிகள்
ਬਿਹਤਰ,மேம்பாடு
ਬਿਆਸ,சார்பு
ਪੱਖਪਾਤੀ ਰਾਏ,பக்கச்சார்பான கருத்து
ਕਿਤਾਬਚਾ,நூலியல்
ਬਨੀਅਲ,இருபது ஆண்டு
ਬਿਫੁਰਕੇਟ,பிளவுபட்டு
ਵੱਡਾ,பெரிய
ਦੁਵੱਲੇ,இருதரப்பு
ਦੋਭਾਸ਼ੀ,இருமொழி
ਬਿਕਲਲ,இரு
ਬਿਲ,ர சி து
ਦਾ ਦਾਅਵਾ ਦਾ ਬਿੱਲ,மாற்றச்சீட்டு
ਬਿਪੋਨਥਲੀ ਰਿਪੋਰਟ,இருதரப்பு அறிக்கை
ਬਾਈਡਿੰਗ,பிணைப்பு
ਬੋਇਯਟਾ,பயோடேட்டா
ਬਿਪ ਸਰਕਾਰ,இருதரப்பு
ਬਾਈਪੈਂਟ੍ਰਾਈਟ ਸਮਝੌਤਾ,இரு கட்சி ஒப்பந்தம்
ਜਨਮ ਦਿਵਸ,பிறப்பு ஆண்டுவிழா
ਜਨਮ ਪ੍ਰਮਾਣ ਪੱਤਰ,பிறப்பு சான்றிதழ்
ਜਨਮ ਕੰਟਰੋਲ,பிறப்பு கட்டுப்பாடு
ਜਨਮ ਮਿਤੀ,பிறந்த தேதி
ਜਨਮ ਸਥਾਨ,பிறந்த இடம்
ਜਨਮ ਦੀ ਦਰ,பிறப்பு வீதம்
ਬਾਈਵੈੱਕਲੀ,இரு வாராந்திர
ਕਾਲੀ ਆਰਥਿਕਤਾ,கருப்பு பொருளாதாரம்
ਕਾਲੀ ਸੂਚੀ,கருப்பு பட்டியல்
ਬਲੈਕਮੇਲ,பிளாக்மெயில்
ਕਾਲੀ ਮਾਰਕੀਟ,கருப்பு சந்தை
ਦੋਸ਼,பழி
ਖਾਲੀ ਚੈੱਕ,வெற்று சோதனை
ਕੰਟਰੀ ਸੌਦਾ,போர்வை ஒப்பந்தம்
ਕੰਬਲ ਆਰਡਰ,போர்வை ஒழுங்கு
ਧਮਾਕਾ,குண்டு வெடிப்பு
ਮਿਸ਼ਰਣ,கலத்தல்
ਬਲਾਕ,தொகுதி
ਨਾਕਾਬੰਦੀ,முற்றுகை
ਪੂੰਜੀ,தடுக்கப்பட்ட மூலதனம்
ਬਲਾਕ ਪੱਤਰ,தொகுதி கடிதம்
ਖੂਨਦਾਨ,இரத்த தானம்
ਖੂਨ ਦੇ ਸੰਬੰਧ,இரத்த உறவுகள்
ਨੀਲੀ ਕਾਲਰ ਨੌਕਰੀ,நீல காலர் வேலை
ਬਲੂਪ੍ਰਿੰਟ,புளூபிரிண்ட்
ਬਲਫ,பிளஃப்
ਫੱਟੀ,பலகை
ਬੋਰਡਿੰਗ ਅਤੇ ਠਹਿਰਨਾ,போர்டிங் மற்றும் உறைவிடம்
Igbimo oludari,இயக்குநர்கள் குழு
ਮਾਲੀਏ ਦਾ ਬੋਰਡ,வருவாய் வாரியம்
ਸਰੀਰ,உடல்
ਬਾਡੀਗਾਰਡ,மெய்க்காப்பாளர்
ਜਾਅਲੀ ਵਾ ou ਚਰ,போலி வவுச்சர்
ਬੋਨਫਾਈਡਜ਼,உண்மையான
ਬਾਂਡ,பத்திரம்
ਬਾਂਡਡ ਕਿਰਤ,பிணைக்கப்பட்ட உழைப்பு
ਬੋਨਸ,போனஸ்
ਬੁਕਿੰਗ ਦਫਤਰ,பதிவு அலுவலகம்
ਕਿਤਾਬ-ਕੀਪਰ,புத்தகக் காப்பாளர்
ਕਿਤਾਬ-ਰੱਖਣ,புத்தகத்தை வைத்தல்
ਕਿਤਾਬਚਾ,கையேடு
ਹਵਾਲੇ ਦੀ ਕਿਤਾਬ,குறிப்பு புத்தகம்
ਕਿਤਾਬ ਦਾ ਮੁੱਲ,புத்தகம் மதிப்பு
ਬੂਥ,பூத்
ਬੂਥ ਕੈਪਚਰ,பூத் கைப்பற்றுதல்
ਬਾਰਡਰ ਭੱਤਾ,எல்லை கொடுப்பனவு
ਬਾਰਡਰ ਲਾਈਨ,பார்டர் லைன்
ਕਰਜ਼ਾ ਲੈਣ ਵਾਲੇ,கடன் வாங்குபவர்
ਉਧਾਰ ਕਰਨ ਵਾਲੀ ਸ਼ਕਤੀ,கடன் வாங்கும் சக்தி
ਬੌਸ,பாஸ்
ਬੋਤਲ ਨੋਕ,சிக்கல்
ਬਰੈਕਟ,அடைப்புக்குறி
ਸੀਮਾ,எல்லை
ਬਾਈਕਾਟ,புறக்கணிப்பு
ਦਿਮਾਗੀ ਡਰੇਨ,மூளை வடிகால்
ਬ੍ਰਾਂਚ ਆਫ਼ਿਸ,கிளை அலுவலகம்
ਉਲੰਘਣਾ,மீறல்
ਸਮਝੌਤੇ ਦੀ ਉਲੰਘਣਾ,ஒப்பந்தத்தை மீறுதல்
ਵਿਸ਼ਵਾਸ ਦੀ ਉਲੰਘਣਾ,நம்பிக்கையை மீறுதல்
ਇਕਰਾਰਨਾਮੇ ਦੀ ਉਲੰਘਣਾ,ஒப்பந்த மீறல்
ਅਨੁਸ਼ਾਸਨ ਦੀ ਉਲੰਘਣਾ,ஒழுக்கத்தை மீறுதல்
ਕਾਨੂੰਨ ਦੀ ਉਲੰਘਣਾ,சட்ட மீறல்
ਸ਼ਾਂਤੀ ਦੀ ਉਲੰਘਣਾ,சமாதான மீறல்
ਪ੍ਰਾਇਟੀਜ ਦੀ ਉਲੰਘਣਾ,சலுகை மீறல்
ਵਾਅਦੇ ਦੀ ਉਲੰਘਣਾ,வாக்குறுதியை மீறுதல்
ਨਿਯਮ ਦੀ ਉਲੰਘਣਾ,விதியை மீறுதல்
ਵਿਸ਼ਵਾਸ ਦੀ ਉਲੰਘਣਾ,நம்பிக்கை துரோகம்
ਟੁੱਟਣਾ,உடைப்பு
ਟੁੱਟ ਜਾਣਾ,உடைக்கவும்
ਸੇਵਾ ਵਿੱਚ ਤੋੜ,சேவையில் இடைவெளி
ਰਿਸ਼ਤਾ ਤੋੜਨਾ,முறிவு
ਨਸਲ,இனம்
ਰਿਸ਼ਵਤ,கையூட்டு
ਸੰਖੇਪ,சுருக்கமான
ਬ੍ਰੀਫਿੰਗ,மாநாடு
ਸੰਖੇਪ ਰੈਜ਼ਿ .ਮੇ,சுருக்கமான விண்ணப்பம்
ਹੁਸ਼ਿਆਰ ਰਿਕਾਰਡ,புத்திசாலித்தனமான பதிவு
ਧਿਆਨ ਵਿੱਚ ਲਿਆਓ,கவனத்திற்கு கொண்டு வாருங்கள்
ਪ੍ਰਸਾਰਣ,ஒளிபரப்பு
ਬਰਾਡਸ਼ੇਟ,பிராட்ஷீட்
ਬਰੋਸ਼ਰ,சிற்றேடு
ਬ੍ਰੋਕਰੇਜ,தரகு
ਅੱਗੇ ਲਿਆਇਆ (ਬੀ / ਐਫ),முன்னோக்கி கொண்டு வரப்பட்டது (பி/எஃப்)
ਬਜਟ ਅਲਾਟਮੈਂਟ,பட்ஜெட் ஒதுக்கீடு
ਬਜਾਰੀ ਨਿਯੰਤਰਣ,பிழையான கட்டுப்பாடு
ਬਜਟ ਅਨੁਮਾਨ,பட்ஜெட் மதிப்பீடு
ਬਜਟ ਪ੍ਰਬੰਧ,பட்ஜெட் வழங்கல்
ਇਮਾਰਤ,கட்டிடம்
ਥੋਕ,மொத்த
ਥੋਕ ਖਰੀਦ,மொத்த கொள்முதல்
ਬੁਲੇਟਿਨ,புல்லட்டின்
ਬੰਪਰ ਫਸਲ,பம்பர் பயிர்
ਖਾਲੀ ਅਸਾਮੀਆਂ,காலியிடங்களின் கொத்து
ਧੁੰਦਲਾ,பஞ்ச்லிங்
ਨੌਕਰਸ਼ਾਹੀ,அதிகாரத்துவம்
ਬੁਟਸ਼ਾਹ,அதிகாரத்துவம்
ਕਾਰੋਬਾਰੀ ਵਰਗ,வணிக வகுப்பு
ਵਪਾਰ ਦਾ ਸਮਾਂ (= ਵਪਾਰ ਦੇ ਘੰਟੇ),வணிக நேரம் (= வணிக நேரம்)
ਕਾਰੋਬਾਰੀ,தொழிலதிபர்
ਵਾਪਸ ਖਰੀਦੋ,திரும்ப வாங்கு
ਖਰੀਦਦਾਰ,வாங்குபவர்
ਬਾਈ ਚੋਣ (= ਚੋਣ ਦੁਆਰਾ),மூலம் தேர்தல் (= தேர்தல் மூலம்)
ਹੱਥ ਨਾਲ,கையால்
ਡਾਕ ਰਾਹੀ,தபால் மூலம்
ਕੈਬਿਨ ਸਮਾਨ,கேபின் சாமான்கள்
ਕੈਬਨਿਟ,மந்திரி சபை
ਕੇਡਰ,பணியாளர்
ਬਿਪਤਾ,பேரழிவு
ਗਣਨਾ,கணக்கீடு
ਕੈਲੰਡਰ ਸਾਲ,காலண்டர் ஆண்டு
ਮੁਹਿੰਮ,பிரச்சாரம்
ਕੈਂਪਸ,வளாகம்
ਕੈਂਪਸ ਇੰਟਰਵਿ view,வளாக நேர்காணல்
ਰੱਦ ਕਰੋ,ரத்துசெய்
ਰੱਦ,ரத்து செய்தல்
ਉਮੀਦਵਾਰ,வேட்பாளர்
ਉਮੀਦਵਾਰੀ,வேட்புமனு
ਕੈਨਵੈਸਿੰਗ,கேன்வாசிங்
ਸਮਰੱਥਾ,திறன்
ਸਮਰੱਥ,திறன்
ਸਮਰੱਥਾ,திறன்
ਪੂੰਜੀ,மூலதனம்
ਪੂੰਜੀਗਤ ਖਰਚ,மூலதன செலவு
ਮੋਤ ਦੀ ਸਜਾ,மரண தண்டனை
ਕੈਪਟੇਸ਼ਨ ਫੀਸ,தலைநகரம் கட்டணம்
ਕੈਪਚਰ,பிடிப்பு
ਦੇਖਭਾਲ,பராமரிப்பு
ਕਰੀਅਰ,தொழில்
ਕਰੀਅਰ ਦਾ ਵਿਕਾਸ,தொழில் வளர்ச்சி
ਕੇਅਰਟੇਕਰ ਸਰਕਾਰ,கவனிப்பு அரசு
ਅੱਗੇ ਲੈ ਗਿਆ (ਸੀ / ਐਫ),முன்னோக்கி கொண்டு செல்லப்பட்டது (சி/எஃப்)
ਅੱਗੇ ਵਧਾਓ,முன்னோக்கி எடுத்துச்செல்
ਲਿਜਾਣ ਦੀ ਕੀਮਤ,எடுத்துச் செல்லும் செலவு
ਅੱਗੇ ਲੈ ਜਾਣਾ,எடுத்து செல்லும்
ਕਾਰਟੇਜ,கார்ட்டேஜ்
ਕੇਸ,வழக்கு
ਮਾਮਲੇ 'ਦਾ ਅਧਿਐਨ,வழக்கு ஆய்வு
ਨਕਦ,பணம்
ਨਕਦ ਸੰਤੁਲਨ,பண இருப்பு
ਨਕਦ ਕਿਤਾਬ,பண புத்தகம்
ਨਕਦ ਕਾਰਡ,பண அட்டை
ਨਕਦ ਸਰਟੀਫਿਕੇਟ,பண சான்றிதழ்
ਨਕਦ ਕਾ counter ਂਟਰ,பண கவுண்டர்
ਨਕਦ ਫਸਲ,பணப்பயிர்
ਨਕਦ ਛੂਟ,பணம் தள்ளுபடி
ਨਕਦ ਥੱਲੇ,கீழே பணம்
ਹੱਥ ਵਿੱਚ ਨਕਦ,கையில் பணம்
ਨਕਦ ਮੀਮੋ,கேஷ் மெமோ
ਨਕਦ ਭੁਗਤਾਨ,ரொக்க கட்டணம்
ਜਾਤੀ,சாதி
ਜਾਤੀ ਸਰਟੀਫਿਕੇਟ,சாதி சான்றிதழ்
ਵੋਟ ਪਾਉਣ ਲਈ,வாக்கெடுப்பு
ਆਮ,சாதாரண
ਆਮ ਕਿਰਤ,சாதாரண உழைப்பு
ਸਧਾਰਣ ਛੁੱਟੀ,சாதாரண விடுப்பு
ਹਾਦਸੇ,விபத்து
ਆਮ ਖਾਲੀ ਥਾਂ,சாதாரண காலியிடம்
ਕੈਟਾਲਾਗ,அட்டவணை
ਸ਼੍ਰੇਣੀਵਾਦੀ,வகைப்படுத்தப்பட்ட
ਸ਼੍ਰੇਣੀ,வகை
ਕੇਟਰਿੰਗ ਸੇਵਾ,உணவக சேவை
ਸਾਵਧਾਨ,எச்சரிக்கை
ਸਾਵਧਾਨ ਪੈਸਾ,எச்சரிக்கை பணம்
ਅੱਗ ਲੱਗ ਗਈ,தீயை நிறுத்துங்கள்
"ਛੱਤ (""ਕੀਮਤ"")","உச்சவரம்பு (""விலை"" படி)"
ਜਸ਼ਨ,கொண்டாட்டம்
ਮੋਬਾਇਲ ਫੋਨ,கைப்பேசி
ਸੈਂਸਰ,தணிக்கை
ਸੈਂਸਰ,தணிக்கை
ਸੈਂਸਰ,தணிக்கை இயக்கம்
ਮਰਦਮਸ਼ੁਮਾਰੀ,மக்கள் தொகை கணக்கெடுப்பு
ਕੇਂਦਰੀ ਸੈੱਸ,மத்திய செஸ்
ਕੇਂਦਰੀ ਸਿਵਲ ਸੇਵਾ ਦੇ ਨਿਯਮ,மத்திய சிவில் சேவை விதிகள்
ਕੇਂਦਰੀ ਆਬਕਾਰੀ,மத்திய கலால்
ਕੇਂਦਰ ਸਰਕਾਰ,மத்திய அரசு
ਕੇਂਦਰੀਕਰਨ,மையப்படுத்தல்
ਕੇਂਦਰੀਕ੍ਰਿਤ ਸੇਵਾ,மையப்படுத்தப்பட்ட சேவை
ਕੇਂਦਰੀ ਫੰਡ ਕੀਤੀ ਸਕੀਮ,மையமாக நிதியளிக்கப்பட்ட திட்டம்
ਕੇਂਦਰੀ ਸਪਾਂਸਰ ਕੀਤੀ ਸਕੀਮ,மையமாக நிதியுதவி திட்டம்
ਕੇਂਦਰੀ ਦਫਤਰ,மத்திய அலுவலகம்
ਕੇਂਦਰੀ ਮਾਲੀਆ,மத்திய வருவாய்
ਕੇਂਦਰੀ ਵਿਕਰੀ ਟੈਕਸ,மத்திய விற்பனை வரி
ਕੇਂਦਰ,மையம்
ਸਦੀ,நூற்றாண்டு
ਅਨਾਜ,தானியங்கள்
ਸੀਰੀਅਲਿਸਟ,தானியவாதி
ਰਸਮੀ ਪਰੇਡ,சடங்கு அணிவகுப்பு
ਸਮਾਰੋਹ,விழா
ਸਰਟੀਫਿਕੇਟ,சான்றிதழ்
ਤੰਦਰੁਸਤੀ ਦਾ ਸਰਟੀਫਿਕੇਟ,உடற்பயிற்சி சான்றிதழ்
ਪੋਸਟਿੰਗ ਦਾ ਸਰਟੀਫਿਕੇਟ,இடுகையிடும் சான்றிதழ்
ਸੇਵਾ ਦਾ ਸਰਟੀਫਿਕੇਟ,சேவை சான்றிதழ்
ਸਰਟੀਫਿਕੇਸ਼ਨ,சான்றிதழ்
ਪ੍ਰਮਾਣਿਤ ਕਾੱਪੀ,சான்று பெற்ற நகல்
ਪ੍ਰਮਾਣਿਤ,சான்றளிக்கவும்
ਸੈੱਸ,செஸ்
ਬੰਦ,இடைநிறுத்தம்
ਚੇਨ,சங்கிலி
ਚੇਅਰਮੈਨ / ਚੇਅਰਪਰਸਨ,தலைவர்/தலைவர்
ਚਲਾਨ,சல்லன்
ਚੁਣੌਤੀ,சவால்
ਚੈਂਬਰ,அறை
ਵਪਾਰ ਮੰਡਲ,சேம்பர் ஆஃப் காமர்ஸ்
ਬਦਲੋ,மாற்றம்
ਹਫੜਾ-ਦਫੜੀ,குழப்பம்
ਅਧਿਆਇ,அத்தியாயம்
ਪਾਤਰ ਕਤਲ,எழுத்து படுகொலை
ਅੱਖਰ ਸਰਟੀਫਿਕੇਟ,எழுத்து சான்றிதழ்
ਚਾਰਜ,கட்டணம்
ਜਾਇਦਾਦ 'ਤੇ ਚਾਰਜ ਕਰੋ,சொத்து மீது கட்டணம்
ਚਾਰਜਸ਼ੀਟ,குற்றவியல் தாள்
ਚੈਰੀਟੇਬਲ,தொண்டு
ਦਾਨ,தொண்டு
ਚਾਰਟ,விளக்கப்படம்
ਚਾਰਟਰ,சார்ட்டர்
ਚਸੀਸ ਨੰਬਰ,சேஸிஸ் எண்
ਧੋਖਾਧੜੀ,மோசடி
ਚੈਕ,காசோலை
ਚੈੱਕ ਲਿਸਟ,சரிபார்ப்பு பட்டியல்
ਪੋਸਟ ਪੋਸਟ ਚੈੱਕ ਕਰੋ,சோதனை இடுகை
ਕੈਮਿਸਟ,வேதியியலாளர்
ਚੈਕ,காசோலை
ਚੈੱਕ ਕਰਨ ਦਿਓ,சரிபார்க்கவும்
ਮੁਖੀ,தலைவர்
ਬੱਚੇ ਸਿੱਖਿਆ ਭੱਤੇ,குழந்தைகள் கல்வி கொடுப்பனவு
ਬਾਲ ਸ਼ੋਸ਼ਣ,குழந்தை சுரண்டல்
ਬਾਲ ਮਜਦੂਰੀ,குழந்தை தொழிலாளி
ਬਾਲ ਭਲਾਈ,குழந்தை நலன்
ਦੀਰਘ,நாள்பட்ட
ਇਤਿਹਾਸਕ ਕ੍ਰਮ (= ਕ੍ਰੋਕੋਲੋਜੀਕਲ ਕ੍ਰਮ),காலவரிசைப்படி (= காலவரிசை வரிசை)
ਚੱਕਰ,வட்டம்
ਸਰਕਟ ਹਾ House ਸ,சுற்று வீடு
ਸਰਕੂਲਰ (= ਸਰਕੂਲਰ ਪੱਤਰ),வட்ட (= வட்ட கடிதம்)
ਗੇੜ,சுழற்சி
ਹਾਲਾਤ,சூழ்நிலை
ਹਾਲਾਤ ਦੇ ਸਬੂਤ,சூழ்நிலை ஆதாரம்
