Gujarati,Assamese
સક્રિય રેખા સક્રિય રેખા,সক্ৰিয় ৰেখা সক্ৰিয় ৰেখা
સક્રિય લૂપ,সক্ৰিয় লুপ
સક્રિય કોડ*,সক্ৰিয় ক&#39;ড*
સક્રિય ઘટકો,সক্ৰিয় উপাদান
સક્રિય પરમાણુ,সক্ৰিয় অণু
સક્રિય મેશ,সক্ৰিয় জাল
સક્રિય પુનઃશોષણ,সক্ৰিয় পুনৰ শোষণ
સક્રિય વિસ્તાર,সক্ৰিয় অঞ্চল
સક્રિય નિયમન,সক্ৰিয় নিয়ন্ত্ৰণ
સક્રિય ઉપગ્રહ,সক্ৰিয় উপগ্ৰহ
સક્રિય વિખંડન સૌર જ્યોત,সক্ৰিয় বিভাজনশীল সৌৰ শিখা
સક્રિય સૂક્ષ્મ પોષકતત્ત્વો,সক্ৰিয় অণুপুষ্টিকৰ উপাদান
સક્રિય ટ્રેકિંગ સિસ્ટમ,সক্ৰিয় অনুসৰণ ব্যৱস্থা
સક્રિય ટ્રાન્સડ્યુસર,সক্ৰিয় ট্ৰেন্সডুচাৰ
સક્રિય સેવન,সক্ৰিয় গ্ৰহণ
પ્રવૃત્તિ ગુણાંક*,কাৰ্য্যকলাপ সহগ*
પ્રવૃત્તિ સૂચકાંક,কাৰ্য্যকলাপ সূচকাংক
પ્રવૃત્તિ ગુણોત્તર,কাৰ্য্যকলাপৰ অনুপাত
પ્રવૃત્તિ વેક્ટર,কাৰ্য্যকলাপ ভেক্টৰ
વાસ્તવિક મોનિટર,প্ৰকৃত মনিটৰ
વાસ્તવિક તણાવ,প্ৰকৃত মানসিক চাপ
ટ્રિગર કરવા માટે,ট্ৰিগাৰ কৰা
પ્રવર્તક,উৎপত্তিকাৰী
પ્રવર્તક,উৎপত্তিকাৰী
એક્યુટીમીટર,acuityometer
સુનાવણીની તીવ્રતા,শ্ৰৱণ ক্ষমতা
ફોટો ઉગ્રતા મૂલ્ય,ফটো তীক্ষ্ণতা মূল্য
તીવ્ર કોણ,তীব্ৰ কোণ
બબડાટ,ফুচফুচাই কোৱা
તીવ્ર ત્રિકોણ,তীব্ৰ ত্ৰিভুজ
એસાયક્લિક,অচক্ৰীয়
ઓપ્ટિમાઇઝેશન એપ્લિકેશન,অনুকূলন প্ৰয়োগ
ઑપ્ટિમાઇઝ રાજ્ય,অনুকূলিত অৱস্থা
અનુકૂલનશીલ નિયંત્રણ સિસ્ટમ,অভিযোজিত নিয়ন্ত্ৰণ ব্যৱস্থা
એડેપ્ટોમીટર,এডাপ্টোমিটাৰ
એડકોક એન્ટેના,এডকক এন্টেনা
સારાંશ માટે,সামৰণিত
સંકલન સમય,সংকলনৰ সময়
સંકલન-બાદબાકી સમય,সংকলন-বিয়োগ সময়
ઉમેરનાર,adder
"સરવાળો, સરવાળો, સરવાળો (સં.), ઉમેરણ (વિ.)","যোগফল, যোগ, যোগফল (ed.), যোগ (v.)"
વધારાનો સતત,যোগ ধ্ৰুৱক
પ્રવેગક-સરવાળા નિયમ,ত্বৰণ-যোগফল নিয়ম
અંતર-સરવાળા નિયમ,দূৰত্ব-যোগফল নিয়ম
વેગ-સરવાળા નિયમ,বেগ-যোগফল নিয়ম
વેક્ટરનો સરવાળો,ভেক্টৰৰ যোগফল
સંગ્રહ પ્રતિક્રિયા,সংগ্ৰহ বিক্ৰিয়া
વધારાનો માળ,অতিৰিক্ত মজিয়া
"સંયોજક સ્વર, વધારાનો સ્વર (સ્વર)","সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)"
"ઉમેરણ, ઉમેરણ","যোগকৰণ, যোগকৰণ"
એડિટિવ સિસ્ટમ,যোগকৰণ ব্যৱস্থা
સંયુક્ત અક્ષરો,সংমিশ্ৰিত আখৰ
એકંદર અક્ષર પ્રક્રિયા,সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া
ઉમેરણ પૂરક રંગ,যোগকৰণৰ পৰিপূৰক ৰং
ઉમેરણ સતત,যোগকৰণ ধ্ৰুৱক
એડિટિવ ટ્રેક્શન,যোগকৰণ ট্ৰেকচন
ઉમેરણ અસર,যোগকৰণ প্ৰভাৱ
ઉમેરણ પરિબળ,যোগকৰণ কাৰক
ઉમેરણ કાર્ય,যোগকৰণ কাৰ্য্য
ઉમેરણ મિશ્રણ,যোগকৰণৰ মিশ্ৰণ
ઉમેરણ મૂળ,যোগকৰণৰ মূল
ઉમેરણ પ્રક્રિયા,যোগকৰণ প্ৰক্ৰিয়া
ઉમેરણ,যোগযোগ্যতা
એડિટિવ ક્વોન્ટમ નંબર,যোগকৰণ কোৱাণ্টাম সংখ্যা
સંગ્રહ પ્રતિક્રિયા,সংগ্ৰহ বিক্ৰিয়া
ઉમેરણ,যোগযোগ্যতা
એડિટ્રોન,aditron
જાણો*,ঠিকনা*
સરનામાની ગણતરી,ঠিকনা গণনা
સરનામું,ঠিকনা
સરનામું એન્ક્રિપ્શન,ঠিকনা এনক্ৰিপচন
સરનામા અભિવ્યક્તિ,ঠিকনা প্ৰকাশ
સંબોધનક્ષમતા,ঠিকনাযোগ্যতা
એડ્રેસ બાર,ঠিকনা বাৰ
સરનામું પ્રકાશ,ঠিকনা পোহৰ
સરનામામાં ફેરફાર,ঠিকনা সলনি কৰা
પતનશ,পতনশ
સરનામું રજીસ્ટર,ঠিকনা পঞ্জীয়ন
સરનામું પસંદગી સ્વીચ,ঠিকনা নিৰ্বাচন চুইচ
સરનામું વર્ગીકરણ ટેબલ,ঠিকনা সজাই পৰাই তোলা টেবুল
સંબોધન,সম্বোধন কৰা
એડ્રેસોગ્રાફ,এড্রেছ&#39;গ্ৰাফ
એડ્રેસ સિસ્ટમ,ঠিকনা ব্যৱস্থাপ্ৰণালী
સંલગ્નતા,আঠাযুক্ততা
સંલગ્નતા તણાવ,আঠাযুক্ত চাপ
એડહેસિવ ઊર્જા,আঠাযুক্ত শক্তি
એડહેસિવ બ્લોકીંગ,আঠাযুক্ত ব্লক কৰা
adiabat,আদিয়াবাট
એડિબેટિક,adiabatic
એડિબેટિક પ્રવેગક,এডিয়াবেটিক ত্বৰণ
એડિબેટિક અંદાજ,এডিয়াবেটিক আনুমানিককৰণ
એડિબેટિક વોલ્યુમ ગુણાંક,এডিয়াবেটিক আয়তন সহগ
એડિબેટિક થર્મોમીટર,এডিয়াবেটিক থাৰ্মোমিটাৰ
એડિબેટિક ફેરફાર,এডিয়াবেটিক পৰিৱৰ্তন
"adiabatic ચાર્ટ, adiabatic ચાર્ટ","এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট"
એડિબેટિક સંકોચનક્ષમતા,এডিয়াবেটিক সংকোচন ক্ষমতা
એડિબેટિક કમ્પ્રેશન,এডিয়াবেটিক কম্প্ৰেছন
એડિબેટિક ગર્ભનિરોધક,এডিয়াবেটিক গৰ্ভনিৰোধক
એડિબેટિક ઠંડક મર્યાદા,এডিয়াবেটিক শীতল সীমা
એડિબેટિક વળાંક,এডিয়াবেটিক বক্ৰ
એડિબેટિક વિકૃતિ,এডিয়াবেটিক বিকৃতি
એડિબેટિક ડિમેગ્નેટાઇઝેશન,এডিয়াবেটিক বিচুম্বকীয়কৰণ
એડિબેટિક રિઝોલ્યુશન,এডিয়াবেটিক ৰিজ&#39;লিউচন
એડિબેટિક ડિસ્પ્લેસમેન્ટ,এডিয়াবেটিক বিচ্যুতি
એડિબેટિક અસર,এডিয়াবেটিক ইফেক্ট
એડિબેટિક સ્થિતિસ્થાપકતા,এডিয়াবেটিক ইলাষ্টিকতা
એડિબેટિક લંબગોળ,এডিয়াবেটিক এলিপছয়ড
એડિબેટિક સંપૂર્ણ ગરમીનું નુકશાન,adiabatic পূৰ্ণ-তাপ ক্ষতি
એડિબેટિક સમીકરણ,এডিয়াবেটিক সমীকৰণ
એડિબેટિક રાજ્ય સમીકરણ,এডিয়াবেটিক অৱস্থা সমীকৰণ
એડિબેટિક સંતુલન તાપમાન,এডিয়াবেটিক ভাৰসাম্য উষ্ণতা
એડિબેટિક સંતુલન,এডিয়াবেটিক ভাৰসাম্য
એડિબેટિક ફેલાવો,adiabatic বিস্তাৰ
એડિબેટિક જ્યોત તાપમાન,এডিয়াবেটিক শিখাৰ উষ্ণতা
એડિબેટિક પ્રવાહ,এডিয়াবেটিক প্ৰবাহ
એડિબેટિક ઉચ્ચારણ,adiabatic উচ্চাৰণ
એડિબેટિક ગેસ સમીકરણ,এডিয়াবেটিক গেছ সমীকৰণ
એડિબેટિક ગ્રેડિયન્ટ,এডিয়াবেটিক গ্ৰেডিয়েন্ট
એડિબેટિક ગરમીનું નુકશાન,এডিয়াবেটিক তাপ ক্ষতি
એડિબેટિક આયનીકરણ સંભવિત,এডিয়াবেটিক আয়নীয়কৰণ বিভৱ
એડિબેટિક અવમૂલ્યન દર,এডিয়াবেটিক মূল্য হ্ৰাসৰ হাৰ
એડિબેટિક મોમેન્ટમ ચાર્જ,এডিয়াবেটিক গতিবেগ আধান
એડિબેટિક પ્રક્રિયા,এডিয়াবেটিক প্ৰক্ৰিয়া
એડિબેટિક પ્રતિક્રિયા,এডিয়াবেটিক বিক্ৰিয়া
એડિબેટિક ચાલ,adiabatic খোজ
એડિબેટિક વિકૃતિ ઊર્જા,এডিয়াবেটিক বিকৃতি শক্তি
એડિબેટિક શરીર,এডিয়াবেটিক বডি
એડિબેટિક ગરમી ઢાળ,এডিয়াবেটিক তাপ গ্ৰেডিয়েণ্ট
એડિબેટિક ઘટાડો,&#39;এডিয়াবেটিক এবেটমেন্ট&#39;
એડિબેટિક રૂપાંતરણ,এডিয়াবেটিক ৰূপান্তৰ
"પ્રકાશસંશ્લેષણ, વિરોધી રેડિયેશન","সালোক সংশ্লেষণ, বিকিৰণ বিৰোধী"
ગરમીની અપૂર્ણતા,তাপৰ অপৰ্যাপ্ততা
હીટ ઇન્સ્યુલેટીંગ,তাপ নিৰোধক
