Marathi,Hindi
"1.कोड शब्द, 2.कोड शब्द","1.कूट शब्द, 2.कोड शब्द"
"1.कोडर, 2.कोडर","1.कोडर, 2.कूटक"
"1. एन्कोडिंग चाचणी, 2. कोडिंग चाचणी","1.कूट लेखन जाँच, 2. कोडन जाँच"
एन्कोडिंग फॉर्म,कूट लेखन रूप
"1. एन्कोडिंग शीट, 2. कोडिंग शीट","1.कूटलेखन पत्र, 2. कोडन शीट"
गुणांक,गुणांक
एकसंधता,ससंजन
"1.कोल्ड बूट, 2.कोल्ड स्टार्ट","1.शीत बूट, 2.शीत प्रारंभ"
थंड सुरुवात,शीत प्रारंभ
मदत,सहयोग
कोसळणे,निपात
"1.समावेश, 2.कॉन्केटनेट","1.परिमिलन, 2.समानुक्रमित करना"
"1.अनुक्रमित टेप,2. कॉलेट टेप","1.समानुक्रमित टेप, 2. कालेट टेप"
टक्कर,टक्कर
कोलन,कोलन
"1.वर्ण, 2.रंग","1.वर्ण, 2.रंग"
रंग संपृक्तता,रंग संतृप्ति
रंग टेबल,रंग सारणी
स्तंभ,स्तंभ
संयोजन,संयोजन
संमिश्र बॉक्स,समिश्र पेटी
"1.command, 2.command","1.समादेश, 2.कमांड"
कमांड बटण,समादेश बटन
आदेश यादी,समादेश सूची
टिप्पणी,टिप्पणी
"1. वचनबद्धता, 2. वचनबद्धता","1.वचन बद्धता, 2.प्रतिबद्धता"
गोष्ट,वस्तु
कॉमन बिझनेस ओरिएंटेड लँग्वेज (COBOL),सामान्य व्यवसाय उन्मुखी भाषा (कोबोल)
सामान्य त्रुटी,सामान्य त्रुटि
सामान्य भाषा,सामान्य भाषा
"1.सामान्य नाव, 2. सामान्य दिनचर्या","1.सामान्य नेमक, 2. सामान्य नित्यक्रम"
कम्युनिकेशन्स,संचार
संप्रेषण लाइन,संचार रेखा
संप्रेषण मोड,संचार विधा
"1. कम्युनिकेशन नेटवर्क, 2. कम्युनिकेशन नेटवर्क","1. संचार नेटवर्क, 2. संचार जालक्रम"
संप्रेषण पॅरामीटर,संचार प्राचल
संप्रेषण प्रणाली,संचार तंत्र
कॉम्पॅक्शन,संहनन
कंप्रेसर,संपीडप्रसारित्र
कॉम्प्रेशन ट्रान्समिशन,संपीडप्रसारण
कंपनी नेटवर्क,कंपनी नेटवर्क
तुलना चाचणी,तुलना परीक्षण
"1. सुसंगतता, 2. सुसंगतता","1.सुसंगति, 2.संगतता"
सुसंगत,सुसंगत
संकलन,संकलन
संकलन आणि अंमलबजावणी,संकलन तथा कार्यपालन
"1.कंपाइलर, 2.प्रोग्राम ट्रान्सफर","1.संकलक, 2.क्रमादेश अंतरक"
कंपाइलर भाषा,संकलक भाषा
पुरवणी,पूरक
दहाचे पूरक,दस-पूरक
पुरवणी,पूरक
"1. पूर्णपणे अधिग्रहित, 2. पूर्णपणे अधिग्रहित","1.संपूर्ण हस्तगत, 2.संपूर्ण हासिल"
संमिश्र,सम्मिश्र
जटिल संख्या,सम्मिश्र संख्या
घटक,घटक
com,कॉम
संयुक्त,संयुक्त
संयोजन,संयोजन
"1.गणनायोग्य, 2.गणनायोग्य","1.अभिकलनीय, 2.अभिकल्पनात्मक"
संगणक,कंप्यूटर
संगणक केंद्र,कंप्यूटर केन्द्र
संगणक तज्ञ,कंप्यूटर विशेषज्ञ
संगणक ग्राफिक्स,कंप्यूटर ग्राफिक्स
संगणक सूचना,कंप्यूटर अनुदेश
"1.संगणकीय भाषा, 2.संगणकीय भाषा","1.कंप्यूटर भाषा, 2.अभिकलक भाषा"
"1.संगणक नेटवर्क, 2.संगणक नेटवर्क","1.कंप्यूटर नेटवर्क, 2.कंप्यूटर जालक्रम"
संगणक शास्त्र,कंप्यूटर विज्ञान
संगणक सुरक्षा,कंप्यूटर सुरक्षा
संगणक सिम्युलेशन,कंप्यूटर अनुकरण
