Telugu,Bengali
బ్లాక్ ఇంటర్‌లీవ్,ব্লক ইন্টারলিভ
కెపాసిటర్ నిరోధించడం,ব্লকিং ক্যাপাসিটার
ఓసిలేటర్‌ను నిరోధించడం,দোলক ব্লক করা
బ్లూమ్,পুষ্প
బ్లో లాంప్,ল্যাম্প ব্লো
బ్లో పైప్,পাইপ ব্লো
బ్లోవర్,ব্লোয়ার
బ్లూటూత్,ব্লুটুথ
బాడీ కెపాసిటెన్స్,দেহ ক্যাপাসিট্যান্স
బుక్‌మార్క్,বুকমার্ক
బూలియన్ బీజగణితం,বুলিয়ান বীজগণিত
బూమ్,বুম
బూస్ట్,প্রচার করা
బూస్టర్,বুস্টার
బూస్టర్ లైట్,বুস্টার লাইট
బూస్టింగ్,বুস্টিং
బూటింగ్,বুটিং
బూట్స్ట్రాప్,বুটস্ট্র্যাপ
దిగువ కాంతి,নীচে আলো
బౌన్స్ లైట్,বাউন্স লাইট
విచ్ఛిన్నం,ভাঙ্গা
వోల్టేజ్ను విచ్ఛిన్నం చేయండి,ভাঙ্গন ভোল্টেজ
వంతెన మూలకం,সেতু উপাদান
బ్రిడ్జ్ రెక్టిఫైయర్,সেতু সংশোধনকারী
వంతెన ‘టి’ అటెన్యూయేటర్,ব্রিজযুক্ত ‘টি’ অ্যাটেনুয়েটর
వంతెన నిర్మాణం,ব্রিজযুক্ত কাঠামো
బ్రిడ్జింగ్,ব্রিজিং
బ్రిడ్జింగ్ యాంప్లిఫైయర్,ব্রিজিং এম্প্লিফায়ার
వంతెన నష్టం,ব্রিজিং ক্ষতি
ప్రకాశం,উজ্জ্বলতা
ప్రకాశం నియంత్రణ,উজ্জ্বলতা নিয়ন্ত্রণ
పెళుసు,ভঙ্গুর
పెళుసైన పదార్ధం,ভঙ্গুর পদার্থ
బ్రాడ్‌బ్యాండ్,ব্রডব্যান্ড
బ్రాడ్‌బ్యాండ్ యాంప్లిఫైయర్,ব্রডব্যান্ড পরিবর্ধক
బ్రాడ్‌బ్యాండ్ ISDN,ব্রডব্যান্ড আইএসডিএন
బ్రాడ్‌బ్యాండ్ వ్యవస్థ,ব্রডব্যান্ড সিস্টেম
ప్రసార మరియు కమ్యూనికేషన్ టెక్నాలజీ,সম্প্রচার এবং যোগাযোগ প্রযুক্তি
ప్రసార కవరేజ్,সম্প্রচার কভারেজ
ప్రసార రిసీవర్,সম্প্রচার গ্রহনকারী যন্ত্র
ప్రసార సేవా ప్రణాళిక,সম্প্রচার পরিষেবা পরিকল্পনা
ప్రసార ట్రాన్స్మిటర్,সম্প্রচার ট্রান্সমিটার
బ్రాడ్‌కాస్టర్,সম্প্রচারক
ప్రసారం,সম্প্রচার
బ్రాడ్కాస్టింగ్ స్టేషన్,সম্প্রচার কেন্দ্র
విరిగింది,ভাঙ্গা
బ్రౌజర్,ব্রাউজার
బ్రౌజింగ్,ব্রাউজিং
బుడగ,বুদ্বুদ
బఫర్,বাফার
బఫర్ యాంప్లిఫైయర్,বাফার পরিবর্ধক
బఫర్ ట్యూబ్,বাফার টিউব
బగ్,বাগ
అంతర్నిర్మిత యాంటెన్నా,অন্তর্নির্মিত অ্যান্টেনা
బర్నర్,বার্নার
బర్నింగ్,জ্বলন্ত
పేలుడు లోపం,বিস্ফোরণ ত্রুটি
పేలుడు చొప్పించే పల్స్,ফেটে সন্নিবেশ ডাল
పేలుడు దశ,বিস্ফোরণ পর্ব
బస్సు,বাস
వ్యాపార నైపుణ్యం,ব্যবসায়িক বুদ্ধি
బజర్,বুজার
పాస్ ద్వారా,পাস দ্বারা
ఉత్తీర్ణత ద్వారా,পাস করে
బైపాస్ కండెన్సర్,বাইপাস কনডেন্সার
సి,গ
సి+ప్రోగ్రామింగ్ భాష,সি+প্রোগ্রামিং ভাষা
క్యాబినెట్,মন্ত্রিসভা
కేబుల్,কেবল
కేబుల్ సమ్మేళనం,তারের যৌগ
కేబుల్ ఈక్వలైజేషన్,তারের সমতা
కేబుల్ నష్టం,তারের ক্ষতি
కాష్,ক্যাশে
కాషింగ్,ক্যাচিং
కాడ్మియం సెల్,ক্যাডমিয়াম সেল
మెషీన్ లెక్కిస్తోంది,গননা যন্ত্র
లెక్కింపు,গণনা
కాలిక్యులేటర్,ক্যালকুলেটর
క్రమాంకనం,ক্যালিব্রেট
కాలిపర్స్,ক্যালিপার্স
కేలరీమీటర్,ক্যালোরিমিটার
క్యామ్‌కార్డర్,ক্যামকর্ডার
కెమెరా,ক্যামেরা
కెమెరా అమరిక,ক্যামেরা প্রান্তিককরণ
కెమెరా ఎపర్చరు,ক্যামেরা অ্যাপারচার
కెమెరా కవరేజ్,ক্যামেরা কভারেজ
కెమెరా లైనప్,ক্যামেরা লাইন আপ
కెమెరా ట్యూబ్,ক্যামেরা টিউব
పందిరి,ক্যানোপি
సామర్ధ్యం,ক্ষমতা
కెపాసిటెన్స్,ক্যাপাসিট্যান্স
కెపాసిటివ్ లోడ్,ক্যাপাসিটিভ লোড
కెపాసిటివ్ రియాక్టెన్స్,ক্যাপাসিটিভ প্রতিক্রিয়া
కెపాసిటర్,ক্যাপাসিটার
కెపాసిటర్ ఇన్పుట్ ఫిల్టర్,ক্যাপাসিটার ইনপুট ফিল্টার
సామర్థ్యం,ক্ষমতা
క్యాప్సూల్,ক্যাপসুল
శీర్షిక,ক্যাপশন
సంగ్రహ ప్రభావం,প্রভাব ক্যাপচার
