Hindi,Bengali
"आयतन,स्थूलता ,समष्टि 	,पुंज,	प्रकाय","আয়তন, বাল্ক, ভর, ভর, আয়তন"
आयतन प्रत्यास्थता गुणांक,ভলিউম স্থিতিস্থাপকতা সহগ
समष्टि गुणधर्म,জনসংখ্যা সম্পত্তি
अधिकांशीय ताप,সর্বোচ্চ তাপমাত্রা
"ककुद,उभार",স্ফীতি
"गुच्छ,पुंज (सं.)	,गुच्छित होना (क्रि.)","গুচ্ছ, গুচ্ছ (n.), to be clustered (ver.)"
गुच्छक,গুচ্ছ
बुन्सेन सेल,বুনসেন সেল
उत्प्लव,উচ্ছ্বাস
"उत्प्लावकता,उत्प्लावन","buoyancy, booyancy"
बर्गर परिपथ,বার্গার সার্কিট
चोर घंटी,চোরের ঘণ্টা
"बर्नर,ज्वालक","বার্নার, ইগনিটার"
पूर्णज्वलन,সম্পূর্ণ ইগনিশন
"प्रस्फोट,स्फोट 	,विदर","বিস্ফোরণ, বিস্ফোরণ, ফাটল"
व्यस्त लाइन,লাইন ব্যস্ত
व्यस्तता टोन,ব্যস্ত টোন
गुंजक,গুঞ্জন
उपपथ,বাইপাস
उपपथन,সার্কিট
"समुद्री तार,केबल","সমুদ্রের তার, তার"
कैडमियम,ক্যাডমিয়াম
सीज़इयम-सेल,সিজিয়াম-কোষ
पंजर द्विध्रुव,পাঞ্জর ডাইপোল
पंजर प्रभाव,পাঞ্জার প্রভাব
परिकलन करना,হিসাব করতে
परिकलक,ক্যালকুলেটর
कैलेन्डर,ক্যালেন্ডার
"अंशशोधन,अंशांकन,अनुसंशोधन","ক্রমাঙ্কন, ক্রমাঙ্কন, সংশোধন"
"अंशोधन गुणक,अंशांकन गुणक","ক্রমাঙ্কন গুণক, ক্রমাঙ্কন গুণক"
कैलिपर्स,ক্যালিপার
"कॉल गणित्र,वार्ता गणित्र","কল ক্যালকুলেটর, টক ক্যালকুলেটর"
"ऊष्मी (वि.),कैलोरिक (सं.)","তাপ (v.), ক্যালোরি (ed.)"
"कैलोरीमीटर,ऊष्मामापी","ক্যালোরিমিটার, ক্যালোরিমিটার"
"कलोरीमिति,ऊष्मामिति","ক্যালোরিমেট্রি, ক্যালোরিমিট্রি"
कैमरा,ক্যামেরা
"कुल्या किरण,कैनल किरण","কুল্যা কিরণ, খাল কিরণ"
कैंडेला,candela
"मोमबत्ती,कैंडल","মোমবাতি, মোমবাতি"
"विहित,कैनानिकल",ক্যানোনিকাল
"कैन्टीलीवर,प्रास",ক্যান্টিলিভার
"टोपी,आच्छद (सं.),अन्त्यकर्तन (क्रि.)","টুপি, চাদর (সম্পাদনা), ইন্টারলেসিং (v.)"
धारिता,ধারণ
संधारित्र,ক্যাপাসিটর
"केशिकात्व,केशिकत्व","capillarity, capillarity"
"केशिका,कैपिलरी","কৈশিক, কৈশিক"
केशिका-बल,কৈশিক বল
"संपुटिका,संपुट,कैप्स्यूल","ক্যাপসুল, ক্যাপসুল, ক্যাপসুল"
प्रग्रहण,ক্যাপচার
कार्बन 14 कालनिर्धारण,কার্বন 14 সময়সূচী
"प्रधान दिग्बिन्दु,कार्डिनल संख्या,गणन-संख्या","মৌলিক বিন্দু, কার্ডিনাল সংখ্যা, গণনা সংখ্যা"
कार्नो-प्रमेय,কার্নোর উপপাদ্য
वाहक,বাহক
कार्तीय अक्ष,কার্টেসিয়ান অক্ষ
कार्टिज,কার্তুজ
"सोपानी (वि.), सोपानीपात (सं.)","সোপানি (ভি.), সোপানিপাত (সম্পাদনা)"
उत्प्रेरित,অনুপ্রাণিত
"प्रलय,विपद","বিপর্যয়, বিপর্যয়"
सीमक डायोड,লিমিটার ডায়োড
"ऊर्ध्वतामापी,कैथेटोमीटर","অর্থোমিটার, ক্যাথেটোমিটার"
कैथेट्रॉन,ক্যাথেট্রন
कैथोड,ক্যাথোড
धनायन,cation
किरणस्पर्शी पृष्ठ,বিমিং পৃষ্ঠা
कोटर,কোটর
"सीमान्त ,छाद,अंतश्छद ,उच्चतमांक ,छादन","প্রান্তিক, আবরণ, ছেদ, সর্বোচ্চ সংখ্যা, আবরণ"
खगोलीय,স্বর্গীয়
सेल-स्थिरांक,কোষ ধ্রুবক
सीमेन्टित लेन्स,সিমেন্ট লেন্স
केन्द्रण,ফোকাস
सेन्टीग्रेड,সেন্টিগ্রেড
