Assamese,Marathi
"যোগফল, যোগ, যোগফল (ed.), যোগ (v.)","बेरीज, बेरीज, बेरीज (सं.), बेरीज (v.)"
যোগ ধ্ৰুৱক,जोड स्थिर
ত্বৰণ-যোগফল নিয়ম,प्रवेग-सम नियम
দূৰত্ব-যোগফল নিয়ম,अंतर बेरीज नियम
বেগ-যোগফল নিয়ম,वेग-सम नियम
ভেক্টৰৰ যোগফল,वेक्टरची बेरीज
সংগ্ৰহ বিক্ৰিয়া,संग्रह प्रतिक्रिया
অতিৰিক্ত মজিয়া,अतिरिक्त मजला
"সংযোগী সুৰ, অতিৰিক্ত সুৰ (স্বৰ)","संयोजी स्वर, अतिरिक्त स्वर (स्वर)"
"যোগকৰণ, যোগকৰণ","additive, additive"
যোগকৰণ ব্যৱস্থা,मिश्रित प्रणाली
সংমিশ্ৰিত আখৰ,संमिश्र वर्ण
সৰ্বমুঠ আখৰ প্ৰক্ৰিয়া,एकूण वर्ण प्रक्रिया
যোগকৰণৰ পৰিপূৰক ৰং,पूरक पूरक रंग
যোগকৰণ ধ্ৰুৱক,additive स्थिरांक
যোগকৰণ ট্ৰেকচন,additive कर्षण
যোগকৰণ প্ৰভাৱ,अतिरिक्त प्रभाव
যোগকৰণ কাৰক,अतिरिक्त घटक
যোগকৰণ কাৰ্য্য,additive फंक्शन
যোগকৰণৰ মিশ্ৰণ,मिश्रित मिश्रण
যোগকৰণৰ মূল,additive रूट
যোগকৰণ প্ৰক্ৰিয়া,जोड प्रक्रिया
যোগযোগ্যতা,जोडणी
যোগকৰণ কোৱাণ্টাম সংখ্যা,अॅडिटीव्ह क्वांटम संख्या
সংগ্ৰহ বিক্ৰিয়া,संग्रह प्रतिक्रिया
যোগযোগ্যতা,जोडणी
aditron,एडिट्रॉन
ঠিকনা*,जाणून घ्या*
ঠিকনা গণনা,पत्ता गणना
ঠিকনা,पत्ता
ঠিকনা এনক্ৰিপচন,पत्ता एन्क्रिप्शन
ঠিকনা প্ৰকাশ,पत्ता अभिव्यक्ती
ঠিকনাযোগ্যতা,पत्ता योग्यता
ঠিকনা বাৰ,पत्ता लिहायची जागा
ঠিকনা পোহৰ,पत्ता प्रकाश
ঠিকনা সলনি কৰা,पत्ता बदलणे
পতনশ,पतांश
ঠিকনা পঞ্জীয়ন,पत्ता नोंदवही
ঠিকনা নিৰ্বাচন চুইচ,पत्ता निवड स्विच
ঠিকনা সজাই পৰাই তোলা টেবুল,पत्ता क्रमवारी टेबल
সম্বোধন কৰা,संबोधित
এড্রেছ&#39;গ্ৰাফ,adresograph
ঠিকনা ব্যৱস্থাপ্ৰণালী,पत्ता प्रणाली
আঠাযুক্ততা,आसंजन
আঠাযুক্ত চাপ,आसंजन ताण
আঠাযুক্ত শক্তি,चिकट ऊर्जा
আঠাযুক্ত ব্লক কৰা,चिकट ब्लॉकिंग
আদিয়াবাট,adiabat
adiabatic,adiabatic
এডিয়াবেটিক ত্বৰণ,adiabatic प्रवेग
এডিয়াবেটিক আনুমানিককৰণ,adiabatic अंदाजे
এডিয়াবেটিক আয়তন সহগ,adiabatic खंड गुणांक
এডিয়াবেটিক থাৰ্মোমিটাৰ,adiabatic थर्मामीटर
এডিয়াবেটিক পৰিৱৰ্তন,adiabatic बदल
"এডিয়াবেটিক চাৰ্ট, এডিয়াবেটিক চাৰ্ট","adiabatic चार्ट, adiabatic चार्ट"
এডিয়াবেটিক সংকোচন ক্ষমতা,adiabatic compressibility
এডিয়াবেটিক কম্প্ৰেছন,adiabatic कॉम्प्रेशन
এডিয়াবেটিক গৰ্ভনিৰোধক,adiabatic गर्भनिरोधक
এডিয়াবেটিক শীতল সীমা,adiabatic कूलिंग मर्यादा
এডিয়াবেটিক বক্ৰ,adiabatic वक्र
এডিয়াবেটিক বিকৃতি,adiabatic विरूपण
এডিয়াবেটিক বিচুম্বকীয়কৰণ,adiabatic demagnetization
এডিয়াবেটিক ৰিজ&#39;লিউচন,adiabatic रिझोल्यूशन
এডিয়াবেটিক বিচ্যুতি,adiabatic विस्थापन
এডিয়াবেটিক ইফেক্ট,adiabatic प्रभाव
এডিয়াবেটিক ইলাষ্টিকতা,adiabatic लवचिकता
এডিয়াবেটিক এলিপছয়ড,adiabatic ellipsoid
adiabatic পূৰ্ণ-তাপ ক্ষতি,adiabatic पूर्ण-उष्णतेचे नुकसान
এডিয়াবেটিক সমীকৰণ,adiabatic समीकरण
এডিয়াবেটিক অৱস্থা সমীকৰণ,adiabatic राज्य समीकरण
এডিয়াবেটিক ভাৰসাম্য উষ্ণতা,adiabatic समतोल तापमान
এডিয়াবেটিক ভাৰসাম্য,adiabatic शिल्लक
adiabatic বিস্তাৰ,adiabatic प्रसार
এডিয়াবেটিক শিখাৰ উষ্ণতা,adiabatic ज्वाला तापमान
এডিয়াবেটিক প্ৰবাহ,adiabatic प्रवाह
adiabatic উচ্চাৰণ,adiabatic उच्चार
এডিয়াবেটিক গেছ সমীকৰণ,adiabatic वायू समीकरण
এডিয়াবেটিক গ্ৰেডিয়েন্ট,adiabatic ग्रेडियंट
এডিয়াবেটিক তাপ ক্ষতি,adiabatic उष्णता नुकसान
এডিয়াবেটিক আয়নীয়কৰণ বিভৱ,adiabatic ionization क्षमता
এডিয়াবেটিক মূল্য হ্ৰাসৰ হাৰ,adiabatic घसारा दर
এডিয়াবেটিক গতিবেগ আধান,adiabatic मोमेंटम चार्ज
এডিয়াবেটিক প্ৰক্ৰিয়া,adiabatic प्रक्रिया
এডিয়াবেটিক বিক্ৰিয়া,adiabatic प्रतिक्रिया
adiabatic খোজ,adiabatic हलवा
এডিয়াবেটিক বিকৃতি শক্তি,adiabatic विरूपण ऊर्जा
এডিয়াবেটিক বডি,adiabatic शरीर
এডিয়াবেটিক তাপ গ্ৰেডিয়েণ্ট,adiabatic उष्णता ग्रेडियंट
&#39;এডিয়াবেটিক এবেটমেন্ট&#39;,adiabatic abatement
এডিয়াবেটিক ৰূপান্তৰ,adiabatic रूपांतरण
"সালোক সংশ্লেষণ, বিকিৰণ বিৰোধী","प्रकाशसंश्लेषण, विरोधी विकिरण"
তাপৰ অপৰ্যাপ্ততা,उष्णता अपुरेपणा
তাপ নিৰোধক,उष्णता इन्सुलेट
আইডেন,एडन
সংলগ্নতা প্ৰভাৱ,संलग्नता प्रभाव
"কাষৰীয়া, কাষৰীয়া, কাষৰীয়া","समीप, समीप, समीप"
কাষৰীয়া কোণ,समीप कोन
আবদ্ধ চেনেল ক্ষীণকৰণ,संलग्न चॅनेल क्षीणन
আবদ্ধ বৰ্তনী,बंद सर्किट
আবদ্ধ পৰ্যায়,संलग्न टप्पा
"সংলগ্ন ভিডিঅ’ কেৰিয়াৰ, সংলগ্ন ইমেজ কেৰিয়াৰ","संलग्न व्हिडिओ वाहक, संलग्न प्रतिमा वाहक"
আবদ্ধ শব্দ বাহক,बंद ध्वनी वाहक
আবদ্ধ চেনেল নিৰ্বাচন ক্ষমতা,संलग्न चॅनेल निवडकता
আবদ্ধ চেনেল বাধা,बंद चॅनेल अडथळा
এডজাষ্টেবল কেপাচিটৰ,समायोज्य कॅपेसिटर
