Telugu,Odiya
బ్యాచ్,ବ୍ୟାଚ୍
బ్యాచ్ సంఖ్య,ବ୍ୟାଚ୍ ନମ୍ବର |
బేరర్ చెక్,ଧାରକ ଯାଞ୍ଚ କରନ୍ତୁ |
ఉదహరించడానికి ముందు,ଦର୍ଶାଯାଇଛି
ప్రవర్తన,ବ୍ୟବହାର
నమ్మకం,ବିଶ୍ୱାସ
పార్ క్రింద,ପାରେ ତଳେ |
బెంచ్,ବେଞ୍ଚ
బెంచ్ మార్క్,ବେଞ୍ଚମାର୍କ |
ప్రయోజనకరమైనది,ଲାଭଦାୟକ |
లబ్ధిదారుడు,ହିତାଧିକାରୀ
ప్రయోజనం,ଲାଭ
సందేహం యొక్క ప్రయోజనం,ସନ୍ଦେହର ଲାଭ
బెనెవోలెన్స్,ଦୟା ଦୃଷ୍ଟିଧତା
బెనెవోలెంట్ ఫండ్,ଦୟାଳୁ ପାଣ୍ଠି |
Bequeath,ବିକେଥ
బీక్వెస్ట్,ଉତ୍ତରାଧିକାରୀ |
మరణించారు,ଶୋକ
ఉత్తమ ప్రయత్నాలు,ସର୍ବୋତ୍ତମ ପ୍ରୟାସ |
మంచి,ଉନ୍ନତି
బయాస్,ପକ୍ଷ
పక్షపాత అభిప్రాయం,ପକ୍ଷପାତିତ ମତ
గ్రంథ పట్టిక,ବିବିଡୋ ରୋଗଗ୍ରାଫି |
ద్వైవార్షిక,ବିଏନୋନିଆଲ୍
విభజన,ବିଫ୍ୟୁର୍େଟ୍ |
బిగామి,ବିଗାମି
ద్వైపాక్షిక,ଦ୍ୱିପାକ୍ଷିକ |
ద్విభాషా,ଦ୍ୱିଭାଷୀ
ద్విమకరణ,ଦ୍ୱି -ameral
బిల్లు,ବିଲ୍
మార్పిడికి సంభంధించిన బిల్లు,ବିନିମୟ ବିଲ୍ |
బిమోంత్లీ రిపోర్ట్,ବିମୋନେଟ୍ ରିପୋର୍ଟ କରନ୍ତୁ |
బైండింగ్,ବାଧ୍ୟତାମୂଳକ |
బయోడేటా,ବାୟୋଡା |
బైపార్టైట్,ବିପୁଟିଟ୍
ద్వైపాక్షిక ఒప్పందం,ବିପର୍ଡାଇଟ୍ ଚୁକ୍ତିନାମା |
జనన వార్షికోత్సవం,ଜନ୍ମ ବାର୍ଷିକୀ |
జనన ధృవీకరణ పత్రం,ଜନ୍ମ ପ୍ରମାଣପତ୍ର
జనన నియంత్రణ,ଜନ୍ମ ନିୟନ୍ତ୍ରଣ
పుట్టిన తేదీ,ଜନ୍ମ ତାରିଖ
పుట్టిన ప్రదేశం,ଜନ୍ମ ସ୍ଥାନ
జనన రేటు,ଜନ୍ମ ହାର
వారం వారం,ଦ୍ୱିଧ
బ్లాక్ ఎకానమీ,କଳା ଅର୍ଥନୀତି
బ్లాక్ జాబితా,କଳା ତାଲିକା
బ్లాక్ మెయిల్,ବ୍ଲାକମେଲ୍ |
చీకటి వ్యాపారం,କଳା ବଜାର
నింద,ଦୋଷ
ఖాళీ చెక్,ଖାଲି ଚେକ୍ |
దుప్పటి ఒప్పందం,କମ୍ବଳ ଡିଲ୍ |
దుప్పటి క్రమము,କମ୍ବଳ କ୍ରମ |
పేలుడు,ବିସ୍ଫୋରଣ
బ్లెండింగ్,ମିଶ୍ରଣ
బ్లాక్,ବ୍ଲକ
దిగ్బంధనం,ଅବରୋଧ
నిరోధించబడిన మూలధనం,ଅବରୋଧିତ ପୁଞ୍ଜିବା |
పెద్ద అక్షరం,ବ୍ଲକ ଚିଠି
రక్త దానం,ରକ୍ତ ଦାନ
రక్త సంబంధాలు,ରକ୍ତ ସମ୍ପର୍କ
బ్లూ కాలర్ ఉద్యోగం,ନୀଳ କଲର କାର୍ଯ୍ୟ |
బ్లూప్రింట్,ବ୍ଲୁ ପ୍ରିଣ୍ଟ
బుకాయింపు,ବ୍ଲଫ୍ |
బోర్డు,ବୋର୍ଡ
బోర్డింగ్ మరియు బస,ବୋର୍ଡିଂ ଏବଂ ରହଣି
బోర్డు డైరెక్టర్లు,ନିର୍ଦ୍ଦେଶକ ବୋର୍ଡ
రెవెన్యూ బోర్డ్,ରାଜସ୍ୱ ବୋର୍ଡ |
శరీరం,ଶରୀର
బాడీగార్డ్,ଅଙ୍ଗରକ୍ଷୀ
బోగస్ వోచర్,ବୋଗସ୍ ଭାଉଚର |
బోనఫైడ్స్,ବୋନାହିକତା |
బాండ్,ବନ୍ଧନ
బంధిత శ్రమ,ବନ୍ଧିତ ଶ୍ରମ
ఉపరి లాభ బహుమానము,ବୋନସ୍
నమోదు కార్యాలయం,ବୁକିଂ କାର୍ଯ୍ୟାଳୟ
పుస్తక కీపర్,ବୁକ୍-ରକ୍ଷକ
బుక్ కీపింగ్,ପୁସ୍ତକ-ରଖିବା
బుక్‌లెట్,ବୁକଲେଟ୍
రిఫరెన్స్ పుస్తకం,ରେଫରେନ୍ସ ବୁକ୍
పుస్తకం విలువ,ପୁସ୍ତକ ମୂଲ୍ୟ
బూత్,ବୁଥ
బూత్ సంగ్రహించడం,ବୁଥ କ୍ୟାପଚର |
సరిహద్దు భత్యం,ସୀମା ଭତ୍ତା
సరిహద్దు రేఖ,ସୀମା ରେଖା
రుణగ్రహీత,Orr ଣଗ୍ରହୀତା |
రుణాలు తీసుకునే శక్తి,ଶକ୍ତି owing ଣ
బాస్,ମାଲିକ
అడ్డంకి,ବୋତଲ
బ్రాకెట్,ବ୍ରାକେଟ୍
సరిహద్దు,ସୀମା
బహిష్కరణ,ବଏକଟ୍
మెదడు కాలువ,ପ୍ରତିଭା ପଳାୟନ
శాఖ కార్యాలయం,ଶାଖା କାର୍ଯ୍ୟାଳୟ
మించే,ଭଙ୍ଗ କର
ఒప్పందం ఉల్లంఘన,ଚୁକ୍ତିନାମା ଉଲ୍ଲଂଘନ |
విశ్వాసం ఉల్లంఘన,ଆତ୍ମବିଶ୍ୱାସର ଉଲ୍ଲଂଘନ |
ఒప్పంద ఉల్లంఘన,ଚୁକ୍ତିନାମା ଉଲ୍ଲଂଘନ |
క్రమశిక్షణ ఉల్లంఘన,ଅନୁଶାସନ ଉଲ୍ଲଂଘନ କରନ୍ତୁ |
చట్ట ఉల్లంఘన,ଆଇନର ଉଲ୍ଲଂଘନ କର
శాంతి ఉల్లంఘన,ଶାନ୍ତିର ଉଲ୍ଲଂଘନ |
ప్రత్యేక హక్కు ఉల్లంఘన,ସ privilege ଭାଗ୍ୟ ଉଲ୍ଲଂଘନ |
వాగ్దానం ఉల్లంఘన,ପ୍ରତିଜ୍ଞା ଉଲ୍ଲଂଘନ କର |
నియమం ఉల్లంఘన,ନିୟମ ଉଲ୍ଲଂଘନ |
అవిశ్వాసం,ବିଶ୍ୱାସର ଉଲ୍ଲଂଘନ |
విచ్ఛిన్నం,ଭାଙ୍ଗିବା
విచ్ఛిన్నం,ଭାଙ୍ଗନ୍ତୁ
సేవలో విరామం,ସେବାରେ ଭାଙ୍ଗନ୍ତୁ |
విడిపోవటం,ବିଚ୍ଛିନ୍ନ
జాతి,ପ୍ରଜାତି
లంచం,ଲାଞ୍ଚ
క్లుప్తంగా,ସଂକ୍ଷିପ୍ତ
బ్రీఫింగ్,ସଂକ୍ଷିପ୍ତ
సంక్షిప్త పున ume ప్రారంభం,ସଂକ୍ଷିପ୍ତ ରିଜ୍ୟୁମ୍ |
తెలివైన రికార్డు,ଉଜ୍ଜ୍ୱଳ ରେକର୍ଡ |
నోటీసులోకి తీసుకురండి,ନୋଟିସକୁ ଆଣ |
ప్రసార,ପ୍ରସାରଣ
బ్రాడ్‌షీట్,ବ୍ରଡସିଟ୍ |
బ్రోచర్,ବ୍ରୋସର
బ్రోకరేజ్,ଦାଗ
ముందుకు తెచ్చింది (బి/ఎఫ్),ଆଗକୁ ଆଣିଲା (b / f)
బడ్జెట్ కేటాయింపు,ବଜେଟ୍ ଆବଣ୍ଟନ
బగెటరీ కంట్రోల్,ବୁଗେଟାରୀ ନିୟନ୍ତ୍ରଣ |
బడ్జెట్ అంచనా,ବଜେଟ୍ ଆକଳନ |
బడ్జెట్ నిబంధన,ବଜେଟ୍ ଯୋଗାଣ
కట్టడం,ନିର୍ମାଣ
చాలా మొత్తం,ବହୁଳ |
బల్క్ కొనుగోలు,ବହୁଳ କ୍ରୟ
బులెటిన్,ବୁଲେଟିନ୍
బంపర్ పంట,ବମ୍ପର ଫସଲ
ఖాళీల బంచ్,ଖାଲି ପଦବୀ ଗୁଣ୍ଡ |
బంగ్లింగ్,ବଙ୍ଗଳା |
బ్యూరోక్రసీ,ଅମଲାତନ୍ତ୍ର
బ్యూరోక్రాట్,ଅମଲାତନ୍ତ୍ର
వ్యాపార తరగతి,ବ୍ୟବସାୟିକ ଶ୍ରେଣୀ
వ్యాపార గంటలు (= వ్యాపారం యొక్క గంటలు),ବ୍ୟବସାୟ ଘଣ୍ଟା (= ଘଣ୍ଟା ବ୍ୟବସାୟ)
వ్యాపారవేత్త,ବ୍ୟବସାୟୀ
కొనండి,କିଣନ୍ତୁ-ବ୍ୟାକ୍ |
కొనుగోలుదారు,କ୍ରେତା
బై ఎన్నిక (= ఎన్నికల ద్వారా),ବାଇ ନିର୍ବାଚନ (= ନିର୍ବାଚନ ଦ୍ୱାରା)
చేతి ద్వారా,ହାତରେ
పోస్ట్ ద్వారా,ପୋଷ୍ଟ ଦ୍ୱାରା
క్యాబిన్ సామాను,କ୍ୟାବିନ ବ୍ୟାଗେଜ୍ |
క్యాబినెట్,କ୍ୟାବିନେଟ୍
కేడర్,Cadre
విపత్తు,ବିପଦ
లెక్కింపు,ଗଣନା
క్యాలెండర్ సంవత్సరం,କ୍ୟାଲେଣ୍ଡର ବର୍ଷ |
ప్రచారం,ଅଭିଯାନ |
క్యాంపస్,କ୍ୟାମ୍ପସ୍
క్యాంపస్ ఇంటర్వ్యూ,କ୍ୟାମ୍ପସ୍ ସାକ୍ଷାତକାର |
రద్దు చేయండి,ବାତିଲ୍ କରନ୍ତୁ |
రద్దు,ବାତିଲ୍
అభ్యర్థి,ପ୍ରାର୍ଥୀ
అభ్యర్థిత్వం,ପ୍ରାର୍ଥୀ
కాన్వాసింగ్,କାନଭାସିଂ |
సామర్ధ్యం,ସାମର୍ଥ୍ୟ |
సామర్థ్యం,ସକ୍ଷମ
సామర్థ్యం,କ୍ଷମତା
రాజధాని,ପୁଞ୍ଜି
మూలధన వ్యయం,ପୁଞ୍ଜି ଖର୍ଚ୍ଚ
మరణశిక్షను,ମୁଖ୍ୟ ଦଣ୍ଡ
క్యాపిటేషన్ ఫీజు,କ୍ୟାପିଟାଇଜେସନ୍ ଫି |
క్యాప్చర్,ଧରିବା
సంరక్షణ,ଯତ୍ନ
కెరీర్,ବୃତ୍ତି
కెరీర్ అభివృద్ధి,ବୃତ୍ତି ବିକାଶ
కేర్ టేకర్ ప్రభుత్వం,କାରିଗର ସରକାର
ముందుకు తీసుకువెళ్లారు (సి/ఎఫ్),ଆଗକୁ ନିଆଗଲା (C / F)
ముందుకు తీసుకెళ్లు,ଆଗକୁ ବ carry ଦିଅ
మోసే ఖర్చు,ମୂଲ୍ୟ ବହନ
తీసుకువెళ్ళండి,ହସ୍ତାନ୍ତର
కార్టేజ్,କାର୍ଟେଜ୍ |
కేసు,କେସ୍
సందర్భ పరిశీలన,ଅକ୍ଷର ଅଧ୍ୟୟନ |
నగదు,ନଗଦ
నగదు బ్యాలెన్స్,ନଗଦ ସନ୍ତୁଳନ |
నగదు పుస్తకం,ନଗଦ ପୁସ୍ତକ
నగదు కార్డు,ନଗଦ କାର୍ଡ
నగదు ధృవీకరణ పత్రం,ନଗଦ ପ୍ରମାଣପତ୍ର
నగదు కౌంటర్,ନଗଦ କାଉଣ୍ଟର |
వాణిజ్య పంట,ନଗଦ ଫସଲ
నగదు తగ్గింపు,ନଗଦ ରିହାତି
నగదు డౌన్,ନଗଦ ତଳକୁ
చేతిలో నగదు,ହାତରେ ନଗଦ
నగదు మెమో,ନଗଦ ମେମୋ |
నగదు చెల్లింపు,ନଗଦ ଦେୟ
కులం,ଜାତି
కుల ధృవీకరణ పత్రం,ଜାତି ପ୍ରମାଣପତ୍ର
కాస్టింగ్ ఓటు,କାଷ୍ଟିଂ ଭୋଟ୍ |
సాధారణం,କାଜୁଆଲ୍ |
సాధారణం శ్రమ,କାଜୁଆଲ୍ ଶ୍ରମ
సాధారణం సెలవు,କାଜୁଆଲ୍ ଛୁଟି |
ప్రమాదం,ଆହତ
సాధారణం ఖాళీ,କାଜୁଆଲ୍ ଖାଲିତା |
జాబితా,କାଟାଲଗ୍ |
వర్గీకరణ,ସୀମା
వర్గం,ବର୍ଗ
భోజన సౌకర్యం కలిగించే వారు,କ୍ୟାଟରିଂ ସେବା |
జాగ్రత్త,ସାବଧାନ
జాగ్రత్త డబ్బు,ସାବଧାନ ଚିନ୍ତା
అగ్నిని ఆపండి,ନିଆଁକୁ ବନ୍ଦ କର |
"పైకప్పు (""ధర"" గా)","ଛାତ (""ମୂଲ୍ୟ"" ପରି)"
వేడుక,ଉତ୍ସବ
సెల్ ఫోన్,ମୋବାଇଲ୍ ଫୋନ୍
సెన్సార్,ସେନ୍ସର
అభిశంసన,ନିନ୍ଦା
సెన్సర్ మోషన్,ସେନ୍ସର ଗତି
జనాభా లెక్కలు,ଜନଗଣନା
సెంట్రల్ సెస్,କେନ୍ଦ୍ରୀୟ ସେସ୍
కేంద్ర పౌర సేవా నియమాలు,ସେଣ୍ଟ୍ରାଲ୍ ସିଭିଲ୍ ସେବା ନିୟମ |
సెంట్రల్ ఎక్సైజ్,କେନ୍ଦ୍ରୀୟ ଏକ୍ସାଇଜ୍ |
కేంద్ర ప్రభుత్వం,କେନ୍ଦ୍ରୀୟ ସରକାର
కేంద్రీకరణ,ତେଜ
కేంద్రీకృత సేవ,କେନ୍ଦ୍ରୀଭୂତ ସେବା
కేంద్ర నిధుల పథకం,କେନ୍ଦ୍ରୀୟ ଅନୁଦାନ ପ୍ରାପ୍ତ ସ୍କିମ୍ |
కేంద్ర ప్రాయోజిత పథకం,କେନ୍ଦ୍ରୀୟ ଭାବରେ ପ୍ରାୟୋଜିତ ସ୍କିମ୍ |
కేంద్ర కార్యాలయం,କେନ୍ଦ୍ରୀୟ କାର୍ଯ୍ୟାଳୟ
కేంద్ర ఆదాయాలు,କେନ୍ଦ୍ରୀୟ ରାଜସ୍ୱ
కేంద్ర అమ్మకపు పన్ను,କେନ୍ଦ୍ରୀୟ ବିକ୍ରୟ କର |
కేంద్రం,କେନ୍ଦ୍ର
శతాబ్దం,ଶତାବ୍ଦୀ
ధాన్యం,ଶସ୍ୟ
ధాతువు,ସିଆଲଷ୍ଟ
ఉత్సవ పరేడ్,ଆନୁଷ୍ଠାନିକ ପ୍ୟାରେଡ୍ |
వేడుక,ସମାରୋହ
సర్టిఫికేట్,ପ୍ରମାଣପତ୍ର
ఫిట్‌నెస్ సర్టిఫికేట్,ଫିଟନେସ୍ ପ୍ରମାଣପତ୍ର
పోస్టింగ్ సర్టిఫికేట్,ପୋଷ୍ଟିଂ ପ୍ରମାଣପତ୍ର |
సేవా ధృవీకరణ పత్రం,ସେବା ପ୍ରମାଣପତ୍ର
ధృవీకరణ,ପ୍ରମାଣପତ୍ର
ధృవీకరించబడిన కాపీ,ପ୍ରମାଣିତ କିକର
ధృవీకరించండి,ପ୍ରମାଣପତ୍ର
సెస్,Cess
విరమణ,ନିରାଶା
గొలుసు,ଶୃଙ୍ଖଳା
చైర్మన్/చైర్‌పర్సన్,ଚେୟାରମ୍ୟାନ୍ / ଚେୟାରପର୍ସନ୍ |
చలాన్,ଚେଲାନ
సవాలు,ଆହ୍ .ାନ |
గది,ଚାମ୍ବର
వాణిజ్యమండలి,ଚାମ୍ବର ଅଫ୍ କମର୍ସ |
మార్పు,ପରିବର୍ତ୍ତନ
గందరగోళం,ବିଶୃଙ୍ଖଳା
అధ్యాయం,ଅଧ୍ୟାୟ |
అక్షర హత్య,ବର୍ଣ୍ଣ ଆସାସିଲେସନ୍
అక్షర ధృవీకరణ పత్రం,ବର୍ଣ୍ଣ ପ୍ରମାଣପତ୍ର
ఆరోపణ,ଚାର୍ଜ
ఆస్తిపై ఛార్జ్,ସମ୍ପତ୍ତି ଉପରେ ଚାର୍ଜ କରନ୍ତୁ |
ఛార్జ్ షీట్,ଚାର୍ଜ ସିଟ୍
స్వచ్ఛంద సంస్థ,ନିର୍ବାସିତ |
స్వచ్ఛంద సంస్థ,ଦାନ
చార్ట్,ଚାର୍ଟ
చార్టర్,ଚାର୍ଟର୍
చాసిన్ సంఖ్య,ଅଧ୍ୟାୟ ସଂଖ୍ୟା |
మోసం,ପ୍ରତାରଣା
తనిఖీ,ଯାଞ୍ଚ କରନ୍ତୁ |
చెక్ జాబితా,ତାଲିକା ଯାଞ୍ଚ କରନ୍ତୁ |
