English,Kannada
characteristic equation,ವಿಶಿಷ್ಟ ಸಮೀಕರಣ
characteristic function,"ವಿಶಿಷ್ಟ ಕಾರ್ಯ, ವಿಶಿಷ್ಟ ಕಾರ್ಯ"
characteristic of logarithm,ಲಾಗರಿಥಮ್ನ ಪೂರ್ಣಾಂಕ
characteristic polynomial,ವಿಶಿಷ್ಟ ಬಹುಪದೋಕ್ತಿ
characteristic value,ವಿಶಿಷ್ಟ ಮೌಲ್ಯ
characteristic vector,ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್
character set,ಪಾತ್ರ ಸಮುದಾಯ
chart,"ಚಾರ್ಟ್‌ಗಳು, ಚಾರ್ಟ್‌ಗಳು"
chi-square distribution,ಚಿ-ಚದರ ವಿತರಣೆ
chi-square formula,ಚಿ-ಚದರ ಸೂತ್ರ
chi-square test,ಚಿ-ಚದರ ಪರೀಕ್ಷೆ
chord,ಸ್ವರಮೇಳ*
chord-bisection method,ಸ್ವರಮೇಳ ವಿಭಜಿಸುವ ವಿಧಾನ
cipher message (=coded message),ಲಿಖಿತ ಸಂದೇಶ
cipher (zero),"ಶೂನ್ಯ, ಸೈಫರ್"
circle,ವೃತ್ತ*
circle of convergence,ಒಮ್ಮುಖ ವೃತ್ತ
circuit matrix,ಸರ್ಕ್ಯೂಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
circular,"ವೃತ್ತಾಕಾರದ, ವೃತ್ತಾಕಾರದ"
circular asymptote,ವೃತ್ತದ ರೋಗಲಕ್ಷಣಗಳು
circular helix,ವೃತ್ತಾಕಾರದ ನಾಳ
circular motion,ವೃತ್ತಾಕಾರದ ಚಲನೆ
circumcentre,ಸುತ್ತಳತೆ
circumcircle,ನಿವೃತ್ತ*
circumscribe,ಪ್ರದಕ್ಷಿಣೆ ಮಾಡಲು
circumscribed,ಹಿಂದಿನ
circumscribed circle,ಸುತ್ತುವರಿದ
classical deductive technique,ಪ್ರಖ್ಯಾತ ಕಾರ್ಪೊರೇಟ್
classical dynamics,ಕ್ಲಾಸಿಕ್ ಡೈನಾಮಿಕ್ಸ್
classical optimization,ಕ್ಲಾಸಿಕ್ ಆಪ್ಟಿಮೈಸೇಶನ್
classical ruin problem,ದೀರ್ಘಕಾಲದ ಹಣಕಾಸಿನ ಸಮಸ್ಯೆ
classical statistical mechanics,ಶಾಸ್ತ್ರೀಯ ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ ಯಂತ್ರಶಾಸ್ತ್ರ
classification of errors,ದೋಷಗಳ ವರ್ಗೀಕರಣ
class interval,ವರ್ಗ ಮಧ್ಯಂತರ
class-interval unit,ವರ್ಗ ಮಧ್ಯಂತರ ಘಟಕ
class limit,ವರ್ಗ ಮಿತಿ
clockwise,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
clopen (= closed and open),ಮುಚ್ಚಲಾಗಿದೆ
closed,"ಮುಚ್ಚಲಾಗಿದೆ, ಮುಚ್ಚಲಾಗಿದೆ"
closed convex hull,ಮುಚ್ಚಿದ ಪದರದ ಕವರ್
closed cube,ಮುಚ್ಚಿದ ಘನ
closed curve,"ಮುಚ್ಚಿದ ವಕ್ರರೇಖೆ, ಮುಚ್ಚಿದ ವಕ್ರರೇಖೆ"
closed domain,ಮುಚ್ಚಿದ ಪ್ರಾಂತ್ಯ
closed figure,ಮುಚ್ಚಿದ ಆಕಾರ
closed interval,ಮುಚ್ಚಿದ ಮಧ್ಯಂತರ
closed region,"ಮುಚ್ಚಿದ ಪ್ರದೇಶ, ಮುಚ್ಚಿದ ಪ್ರದೇಶ"
closed set,ಮುಚ್ಚಿದ ಸೆಟ್
closed surface,"ಮುಚ್ಚಿದ ಪುಟ, ಮುಚ್ಚಿದ ಪುಟ"
closure,ನೆಮೆಸಿಸ್
closure operator,ಪ್ರತಿಪಾದಕ
closure point (= contact point),ಪೀನ ಬಿಂದು
closure postulate,ಬಂಧಿತ-ಸ್ವೀಕರಿಸಲಾಗಿದೆ
closure set,ಬಂಧಿತ ಸೆಟ್
cluster point,ಕ್ಲಸ್ಟರ್ ಪಾಯಿಂಟ್
cluster sampling,ಕ್ಲಸ್ಟರ್ ಮಾದರಿ
cluster set,ಕ್ಲಸ್ಟರ್ ಒಟ್ಟು
coaxial circles,ಏಕಾಕ್ಷ ವೃತ್ತ
coaxial parabolas,ಏಕಾಕ್ಷ ಪ್ಯಾರಾಬೋಲಾ
coaxial planes,ಏಕಾಕ್ಷ ಸಮತಲ
coaxial triangles,ಏಕಾಕ್ಷ ತ್ರಿಕೋನ
Cobb - Douglas function,ಕಾಬ್-ಡೌಗ್ಲಾಸ್ ಕಾರ್ಯ
coding,"ಎನ್ಕೋಡಿಂಗ್, ಕೋಡಿಂಗ್, ಸಂಕೇತ"
coding of data,ವಸ್ತು ಸಂಕೇತ
co-domain,ಸಹ-ಪ್ರಾಂತ್ಯ
coefficient matrix,ಗುಣಾಂಕ ಮ್ಯಾಟ್ರಿಕ್ಸ್
coefficient of correlation,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
coefficient of determination,ನಿರ್ಣಯ ಗುಣಾಂಕ
coefficient of elasticity,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಗುಣಾಂಕ
coefficient of expansion,ಪ್ರಸರಣ ಗುಣಾಂಕ
coefficient of friction,ಘರ್ಷಣೆ ಗುಣಾಂಕ
coefficient of linear expansion,ರೇಖಾಂಶದ ವಿಸ್ತರಣೆಯ ಗುಣಾಂಕ
coefficient of regression,ಹಿಂಜರಿತ ಗುಣಾಂಕ
coefficient of surface tension,ಮೇಲ್ಮೈ ಒತ್ತಡದ ಗುಣಾಂಕ
coefficient of variation,ವ್ಯತ್ಯಾಸದ ಗುಣಾಂಕ
cofactor,"ಸಹ-ಫ್ಯಾಕ್ಟರ್, ಸಹ-ಫ್ಯಾಕ್ಟರ್, ಸಹ-ಫ್ಯಾಕ್ಟರ್"
coin throw (coin toss),ನಾಣ್ಯ ಟಾಸ್
collection of sample,ಮಾದರಿ ಸಂಗ್ರಹ
collinear,ಕೊಲಿನಿಯರ್
collinearity,ಜೋಡಣೆ
column,"ಕಾಲಮ್, ಕಾಲಮ್"
column equivalence,ಅಂಕಣಾತ್ಮಕತೆ
column equivalent,ಸ್ತಂಭಾಕಾರದ
column equivalent matrix,ಸ್ತಂಭಾಕಾರದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
column matrix,ಕಾಲಮ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್
column rank,ಕಾಲಮ್ ಆದೇಶ
column reduced echolon matrix,ಸ್ತಂಭಾಕಾರದ ಕ್ರಮಾನುಗತ ಮ್ಯಾಟ್ರಿಕ್ಸ್
column vector,ಕಾಲಮ್ ವೆಕ್ಟರ್
columnwise,ಕಾಲಮ್ ಬುದ್ಧಿವಂತ
combined equation,ಜಂಟಿ ಸಮೀಕರಣ
common angle,"ಸಾಮಾನ್ಯ ಕೋನ, ಸಾಮಾನ್ಯ ಕೋನ"
common axis,ಸಾಮಾನ್ಯ ಅಕ್ಷ
common base,"ಸಾಮಾನ್ಯ ನೆಲೆ, ಸಾಮಾನ್ಯ ನೆಲೆ"
common denominator,ಸಾರ್ವತ್ರಿಕ
common difference,ಸಾಮಾನ್ಯ ವ್ಯತ್ಯಾಸ
common factor,"ಸಾಮಾನ್ಯ ಅಂಶ, ಸಾಮಾನ್ಯ ಅಂಶ, ಸಾಮಾನ್ಯ ಅಂಶ"
common logarithm,"ಸರಳ ಲಾಗರಿಥಮ್, ಸರಳ ಲಾಗರಿಥಮ್"
common multiple,"ಸಾಮಾನ್ಯ ಬಹು, ಸಾಮಾನ್ಯ"
common ratio,ಸಾಮಾನ್ಯ ಅನುಪಾತ
common section,ಛೇದನದ ಷರತ್ತು
common side,ಸಾಮಾನ್ಯ ತೋಳು
common tangent,"ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ, ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ"
common term,ಸಾಮಾನ್ಯ ಸ್ಥಾನ
commutative law,ಪರಿವರ್ತಕ ನಿಯಮ
commutative property,ಪರಿವರ್ತಕ ಆಸ್ತಿ
commutative rule,ಪರಿವರ್ತಕ ನಿಯಮ
commutative law of addition,ಮೊತ್ತದ ಪರಿವರ್ತಕ ಕಾನೂನು
commutative law of multiplication,ಗುಣಾಕಾರದ ಪರಿವರ್ತಕ ನಿಯಮ
commutative operation,ಪರಿವರ್ತಕ ಕಾರ್ಯಾಚರಣೆ
commutator group,ಪರಿವರ್ತಕ ಗುಂಪು
commuting of matrices,ಮಾತೃಕೆಗಳ ಪರಿವರ್ತಕ
compact set,ಕಾಂಪ್ಯಾಕ್ಟ್ ಸೆಟ್
comparability,"ಹೋಲಿಕೆ, ಹೋಲಿಕೆ"
comparision of means,ಸಾಧನಗಳ ಹೋಲಿಕೆ
comparision of percentage,ಶೇಕಡಾವಾರು ಹೋಲಿಕೆ
comparision test,ಹೋಲಿಕೆ ಪರೀಕ್ಷೆ
compatibility equation,ಸುಸಂಬದ್ಧ ಸಮೀಕರಣ
competitive game,ಸ್ಪರ್ಧಾತ್ಮಕ ಆಟ
competitive situation,ಸ್ಪರ್ಧಾತ್ಮಕ ಸ್ಥಾನ
competitive strategy,ಸ್ಪರ್ಧಾತ್ಮಕ ತಂತ್ರ
compiler,"ಇಂಟರ್ಪ್ರಿಟರ್, ಕಂಪೈಲರ್"
complementary,ಪೂರಕ
complementary angle,ಪೂರಕ ಕೋನ
complementary event पूरक घटना,ಪೂರಕ ಘಟನೆ
complementary factor,ಪೂರಕ ಅಂಶ
complementary function,ಪೂರಕ ಕಾರ್ಯ
complementary half space,ಪೂರಕ ಅರ್ಧ ಜನಸಂಖ್ಯೆ
complementary interval,ಪೂರಕ ಮಧ್ಯಂತರ
complementary set,ಪೂರಕ ಸೆಟ್
complementation,"ಪೂರಕ, ಪೂರಕ"
complement of a set,ಪೂರಕ ಸೆಟ್
complete census,ಪರಿಪೂರ್ಣ ಸ್ಕೋರ್
complete correlation matrix,ಪೂರ್ಣ ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್
complete metric space,ಪೂರ್ಣ ಶ್ರೇಣಿಯ ಜನಸಂಖ್ಯೆ
complete orthonormal set,ಪರಿಪೂರ್ಣ ಸಾಮಾನ್ಯ ಆರ್ಥೋಗೋನಲ್ ಸೆಟ್
complete quadrangle,ಪರಿಪೂರ್ಣ ಚತುರ್ಭುಜ
complete quotient,ಪರಿಪೂರ್ಣ ಅಂಶ
complete set,ಸಂಪೂರ್ಣ ಸೆಟ್
complete solution,ಸಂಪೂರ್ಣ ಪರಿಹಾರ
completely randomised design,ಸಂಪೂರ್ಣವಾಗಿ ಯಾದೃಚ್ಛಿಕ ವಿನ್ಯಾಸ
complex argument,ಸಂಕೀರ್ಣ ಸ್ವತಂತ್ರ ವೇರಿಯಬಲ್
complex conjugate,ಸಂಕೀರ್ಣ ಸಂಯೋಜಕ
complex differentiation,ಸಂಕೀರ್ಣ ಭೇದಾತ್ಮಕ
complex function,ಸಂಕೀರ್ಣ ಕಾರ್ಯ
complex integration,ಸಂಕೀರ್ಣ ಏಕೀಕರಣ
complex matrices,ಸಂಕೀರ್ಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್
complex number,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆ
complex number field,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಯ ಕ್ಷೇತ್ರ
complex orthogonal matrix,ಸಂಕೀರ್ಣ ಲಂಬ ಮ್ಯಾಟ್ರಿಕ್ಸ್
complex plane,ಸಂಯೋಜಿತ ವಿಮಾನ
complex quantity,ಸಂಕೀರ್ಣ ಮೊತ್ತ
complex reciprocal,ಸಂಕೀರ್ಣ ವಿಲೋಮ
complex resultant,ಸಂಯೋಜಿತ ಫಲಿತಾಂಶ
complex space,ಸಂಕೀರ್ಣ ಜನಸಂಖ್ಯೆ
complex valued function,ಸಂಯೋಜಿತ ಕಾರ್ಯ
complex variable,ಸಂಕೀರ್ಣ ವೇರಿಯಬಲ್
componendo and divindendo,ಸಂಕಲನ ಅನುಪಾತ
component,"ಘಟಕ, ಸಂಬಂಧಿತ ಘಟಕ"
component analysis,ಘಟಕ ವಿಶ್ಲೇಷಣೆ
component of variance,ವ್ಯತ್ಯಾಸ ಅಂಶ
component of vector,ವೆಕ್ಟರ್ ಘಟಕ
composite function,ಸಂಯೋಜಿತ ಕಾರ್ಯ
composite hypothesis,ಜಂಟಿ ದೃಷ್ಟಿ
composite number,ಸಂಯೋಜಿತ ಸಂಖ್ಯೆ
composite series,ಸಂಯೋಜಿತ ವರ್ಗ
composition of vectors,ವೆಕ್ಟರ್ ಸಂಯೋಜನೆ
compound angle,ಮಿಶ್ರ ಕೋನ
compound division,ಮಿಶ್ರಲೋಹ ಭಾಗ
compound fraction,ಮಿಶ್ರ ಭಾಗ
compound interest,ಚಕ್ರಬಡ್ಡಿ
compound probability,ಮಿಶ್ರ ಸಂಭವನೀಯತೆ
compressible flow,ಸಂಕುಚಿತ ಹರಿವು
compression,ಸಂಕೋಚನ
computation,ಗಣನೆ
computational formula,ಕಂಪ್ಯೂಟೇಶನಲ್ ಸೂತ್ರ
computed value,ಲೆಕ್ಕಾಚಾರದ ಮೌಲ್ಯ
computer,"ಕಂಪ್ಯೂಟರ್, ಕಂಪ್ಯೂಟರ್ (ಯಂತ್ರ), ಕಂಪ್ಯೂಟರ್ (ವ್ಯಕ್ತಿ)"
computer algorithm,ಕಂಪ್ಯೂಟೆಡ್ ಅಲ್ಗಾರಿದಮ್
computer programme,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ
computer programming,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
computer simulation,ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಶನ್
computing,ಗಣನೆ
concave function,ಆಧಾರಿತ ಕಾರ್ಯ
concave polygon,ಕಾನ್ಕೇವ್ ಬಹುಭುಜಾಕೃತಿ
concave programming,ಆಧಾರಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
concentric circles,ಕೇಂದ್ರೀಕೃತ ವೃತ್ತ
concentric curves,ಕೇಂದ್ರೀಕೃತ ವಕ್ರರೇಖೆ
concrete form,ಅಮೂರ್ತ ಪರಿಕಲ್ಪನೆಯನ್ನು ನೈಜವೆಂದು ಪರಿಗಣಿಸಿ
concurrency of lines,ಸಾಲುಗಳ ಸಂಗಮ
concurrent,ಏಕಕಾಲೀನ
concurrent forces,ಏಕಕಾಲೀನ ಶಕ್ತಿ
conditional density function,ಷರತ್ತುಬದ್ಧ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
conditional distribution,ಷರತ್ತುಬದ್ಧ ವಿತರಣೆ
conditional expectation,ನಿರ್ಬಂಧಿತ ನಿರೀಕ್ಷೆ
conditional mean,ಷರತ್ತುಬದ್ಧ ಸರಾಸರಿ
conditional probability,ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ
condition of collinearity,ಜೋಡಣೆ ನಿರ್ಬಂಧ
condition of consistency,ಸ್ಥಿರತೆಯ ನಿರ್ಬಂಧಗಳು
condition of integrability,ಸಮಗ್ರತೆಯ ನಿರ್ಬಂಧ
condition of tangency,ಸ್ಪರ್ಶ ನಿರ್ಬಂಧ
cone,"ಕೋನ್, ಕೋನ್"
confidence interval,ವಿಶ್ವಾಸಾರ್ಹ ಮಧ್ಯಂತರ
confidence interval estimate,ವಿಶ್ವಾಸಾರ್ಹ ಮಧ್ಯಂತರ ಅಂದಾಜು
confidence limits,ನಿಷ್ಠೆಯ ಮಿತಿಗಳು
confidence region,ವಿಶ್ವಾಸಾರ್ಹ ವಲಯ
conflict situation,ಪ್ರತಿಭಟನೆಯ ಸ್ಥಾನ
confocal conics,ಕಾನ್ಫೋಕಲ್ ಕೋನಿಕ್
confocal ellipses,ಕಾನ್ಫೋಕಲ್ ದೀರ್ಘವೃತ್ತ
confocal geometry,ಕಾನ್ಫೋಕಲ್ ಜ್ಯಾಮಿತಿ
confocal hyperbolae,ಕಾನ್ಫೋಕಲ್ ಹೈಪರ್ಬೋಲಾ
confocal hyperboloids,ಕಾನ್ಫೋಕಲ್ ಹೈಪರ್ಬೋಲಾ
confocal parabola,ಕಾನ್ಫೋಕಲ್ ಪ್ಯಾರಾಬೋಲಾ
confocal paraboloidal cordinates,ಕಾನ್ಫೋಕಲ್ ಪ್ಯಾರಾಬೋಲಿಕ್ ನಿರ್ದೇಶಾಂಕಗಳು
conformal,"ಸದೃಶ, ಸದೃಶ"
conformal mapping,ಕೋನ ಮ್ಯಾಪಿಂಗ್
congruence,"ಸಮಾನತೆ, ದ್ವಿಪಕ್ಷೀಯ ರೇಖೆ-ಒಟ್ಟು, ಸಮತೆ"
congruence of circles,ಒಟ್ಟು ದ್ವಿಪಕ್ಷೀಯ ವೃತ್ತ
congruent,"ಸಮಾನ, ಸಹ"
congruent matrices,ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
conic,"ಶಂಕುವಿನಾಕಾರದ, ಶಂಕುವಿನಾಕಾರದ"
conical frustum,ಶಂಕುವಿನಾಕಾರದ frustum
conical helix,ಶಂಕುವಿನಾಕಾರದ ಕುಂಡಲಿನಿ
conical section,"ಶಂಕುವಿನಾಕಾರದ ಕಟ್, ಶಂಕುವಿನಾಕಾರದ"
conics,ಶಂಕುವಿನಾಕಾರದ ಗಣಿತ
conic section,"ಕೋನ್-ಕಟ್, ಕೋನ್-ವಿಭಾಗ"
conjugate,"ಸಂಯೋಜಿತವಾಗಿರಲು (ವಿ.), ಸಂಯೋಜಿತವಾಗಿರಲು (ವಿ.)"
conjugate angles,ಸಂಯೋಜಿತ ಕೋನ
conjugate axis,ಸಂಯೋಜಿತ ಅಕ್ಷ
conjugate complex numbers,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಗಳನ್ನು ಸಂಯೋಜಿಸಿ
conjugate directions,ಸಂಯೋಜಿತ ದಿಕ್ಕು
conjugate functions,ಸಂಯೋಜಿತ ಕಾರ್ಯ
conjugate of matrix,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಂಯೋಗ
conjugate permutation,ಸಂಯೋಜಿತ ಕ್ರಮಪಲ್ಲಟನೆ
conjugate transpose,ಸಂಯೋಜಿತ ವೇರಿಯಬಲ್
conjuction,"ಯೋಗ, ಸಂಯೋಜನೆ"
consecutive,ಸತತವಾಗಿ
consecutive numbers,ಸತತ ಸಂಖ್ಯೆಗಳು
conservation of energy,ಶಕ್ತಿ ಸಂರಕ್ಷಣೆ
conservation of mass,ಸಾಮೂಹಿಕ ಸಂರಕ್ಷಣೆ
conservative,ಪೋಷಕ
consistency,"ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ"
consistency condition,ಸ್ಥಿರತೆಯ ನಿರ್ಬಂಧಗಳು
consistent estimate,"ಹೊಂದಾಣಿಕೆಯ ಅಂದಾಜು, ವಿರುದ್ಧ ಅಂದಾಜು"
consistent estimator,"ಸ್ಥಿರ ಅಂದಾಜುಗಾರ, ವಿರೋಧಾಭಾಸದ ಅಂದಾಜುಗಾರ"
consistent statistic,"ವ್ಯತಿರಿಕ್ತ ಮಾದರಿಗಳು, ಸ್ಥಿರ ಮಾದರಿಗಳು"
consistent system,"ಹೊಂದಾಣಿಕೆಯ ಘಟಕಗಳು, ಸಂಘರ್ಷವಿಲ್ಲದ ಘಟಕಗಳು"
consol,ಕನ್ಸೋಲ್
constant,"ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಬದಲಾಗದ, ಏಕರೂಪ"
constant acceleration,ಏಕರೂಪದ ವೇಗವರ್ಧನೆ
constant function,ನಿರಂತರ ಕಾರ್ಯ
constant of gravity,ಗುರುತ್ವ ಬಿಂದು
constant of integration,ಏಕೀಕರಣ ಸ್ಥಿರ
constant of proportionality,ಅನುಪಾತ ಸ್ಥಿರ
constant parameter,ಸ್ಥಿರ ನಿಯತಾಂಕ
constant polynomial,ಸ್ಥಿರ ಬಹುಪದೋಕ್ತಿ
constant proportion,ಸ್ಥಿರ ಅನುಪಾತ
constant speed,ಏಕರೂಪದ ಚಲನೆ
constant term,ನಿರಂತರ ಪದ
constant velocity,ಏಕರೂಪದ ವೇಗ
constitutive equation,ಸೃಷ್ಟಿಕರ್ತನ ಸಮೀಕರಣ
constraint,ನಿರ್ಬಂಧ
construct,"ರಚಿಸಲು, ರಚಿಸಲು"
construction,ರಚನೆ
consumer preference,ಗ್ರಾಹಕ ಆದ್ಯತೆಗಳು
consumption function,ಬಳಕೆಯ ಕಾರ್ಯ
contact angle,ಸ್ಪರ್ಶ ಕೋನ
contact point,ಸಂಪರ್ಕ ಬಿಂದು
contained in,ಒಳಗೊಂಡಿತ್ತು
contingency table,ಸಂಬಂಧ ಕೋಷ್ಟಕ
continuum mechanics,ನಿರಂತರ ಯಂತ್ರಶಾಸ್ತ್ರ
continued fraction,ವಿವಿಧ ಹಣಕಾಸು
continued product,ಹಣಕಾಸು ಉತ್ಪನ್ನ
continuity,"ನಿರಂತರ, ನಿರಂತರ"
continuity of function,ಕಾರ್ಯಗಳ ನಿರಂತರತೆ
continuity test,ನಿರಂತರ ಪರೀಕ್ಷೆ
continuous,"ನಿರಂತರ, ಮುರಿಯದ, ಮುರಿಯದ, ನಿರಂತರ, ನಿರಂತರ"
continuous derivative,ನಿರಂತರ ಉತ್ಪನ್ನ
continuous distribution,ನಿರಂತರ ವಿತರಣೆ
continuous from above,ಮೇಲೆ ನಿರಂತರ
continuous function,ನಿರಂತರ ಕಾರ್ಯ
continuously differentiable,ನಿರಂತರವಾಗಿ ವ್ಯತ್ಯಾಸ
continuous map,ನಿರಂತರ ನಕ್ಷೆ
continuous mapping,ನಿರಂತರ ಮ್ಯಾಪಿಂಗ್
continuous probability density function,ನಿರಂತರ ಸಂಭವನೀಯತೆ ಸಾಂದ್ರತೆ ಕಾರ್ಯ
continuous probability distribution,ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
continuous random variable,ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
continuous sample space,ನಿರಂತರ ಮಾದರಿ ಜಾಗ
continuous variable,ನಿರಂತರ ವೇರಿಯಬಲ್
continuous wave,ನಿರಂತರ ತರಂಗ
continuum,"ನಿರಂತರ, ನಿರಂತರ"
continuum hypothesis (= continuum axiom),ನಿರಂತರ ತತ್ವ
continuum of real numbers (= set of real numbers),ನೈಜ-ಸಂಖ್ಯೆಯ ಸೆಟ್
continuum theory,ನಿರಂತರ ತತ್ವ
contour integration,ಬಾಹ್ಯರೇಖೆ ಏಕೀಕರಣ
contraction mapping,ಸಂಕೋಚನ ಮ್ಯಾಪಿಂಗ್
contradiction,ವಿರೋಧಿಸಿ
contravariant,ಪ್ರತಿಫಲಿತ
control,ನಿಯಂತ್ರಣ
control chart,ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
control chart for averages,ಸರಾಸರಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
control chart for defects,ದೋಷಗಳ ನಿಯಂತ್ರಣ
control chart for ranges,ಆವರಣದ ನಿಯಂತ್ರಣ
control chart for variables,ಅಸ್ಥಿರ ನಿಯಂತ್ರಣ
converge,"ಒಮ್ಮುಖವಾಗಲು, ಒಮ್ಮುಖವಾಗಲು"
convergence in mean,ಅಂದರೆ ಒಮ್ಮುಖ
convergence in mean square,ಚೌಕ ಎಂದರೆ ಒಮ್ಮುಖ
convergence in probability,ಸಂಭವನೀಯತೆಯಲ್ಲಿ ಒಮ್ಮುಖ
convergence limit,ಒಮ್ಮುಖ ಮಿತಿ
convergence radius,ಒಮ್ಮುಖ ತ್ರಿಜ್ಯ
convergence region,ಒಮ್ಮುಖ ಪ್ರದೇಶ
convergent,"ಒಮ್ಮುಖ (ವರ್.), ಒಮ್ಮುಖ (ಎನ್.)"
convergent sequence,ಒಮ್ಮುಖ ಅನುಕ್ರಮ
convergent series,ಒಮ್ಮುಖ ಸರಣಿ
converse,"ವಿರುದ್ಧ, ವಿರುದ್ಧ"
conversely,"ವ್ಯತಿರಿಕ್ತವಾಗಿ, ವೈತ್ಯಾಸನೇ"
conversion fraction,ಪರಿವರ್ತನೆ ಭಾಗ
conversion table,ಪರಿವರ್ತನೆ ಕೋಷ್ಟಕ
convex,ದೂರ ಎದುರಿಸುತ್ತಿದೆ
convex body,ಎದುರಿಸುತ್ತಿರುವ ದೇಹ
convex combination,ವಿರುದ್ಧ ಸಂಯೋಜನೆ
convex cover (=convex hull),ಎದುರಿಸುತ್ತಿರುವ ಕವರ್
convex function,ವಿಕೃತ ಕಾರ್ಯ
convex linear combinations,ರೇಖೀಯ ಸಂಚಯವನ್ನು ಎದುರಿಸುತ್ತಿದೆ
convex linear programming,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಎದುರಿಸುತ್ತಿದೆ
convex metric space,ದೂರದ ಜನಸಂಖ್ಯೆಯನ್ನು ಎದುರಿಸುತ್ತಿದೆ
convex polyhedron,ಎದುರಿಸುತ್ತಿರುವ ಬಹುಮುಖಿ
convex programming,ಫಾರ್ವರ್ಡ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
convex region,ಎದುರಿಸುತ್ತಿರುವ ಪ್ರದೇಶ
convex set,ಎದುರಿಸುತ್ತಿರುವ ಸೆಟ್
convolution,ಸಂವಹನ
convolution integral,ಒಮ್ಮುಖ ಅವಿಭಾಜ್ಯ
convolution theorem (= faltung theorem),ಸಂಕುಚಿತ ಪ್ರಮೇಯ
coordinate,"ಸಮನ್ವಯ, ಸಮನ್ವಯ, ಸಹವರ್ತಿ"
coordinate axis,ನಿರ್ದೇಶಕ ಅಕ್ಷ
coordinate geometry,ಸಮನ್ವಯ ಜ್ಯಾಮಿತಿ
coordinate plane,ಸಮನ್ವಯ ಸಮತಲ
