Hindi,Odiya
अधोनीत शेष,ସନ୍ତୁଳନ ତଳକୁ ଅଣାଯାଇଥିଲା |
अग्रेनीत शेष,ସନ୍ତୁଳନ ଆଗକୁ ବ .ିଗଲା |
संतुलित बजट,ସନ୍ତୁଳିତ ବଜେଟ୍
तुलन पत्र,ତୂଳନା ପତ୍ର
" मतपत्र , मतदान",ମତଦାନ
मतपेटी,ବାଲାଟ ବାକ୍ସ
मतपत्र,ବାଲାଟ କାଗଜ |
"प्रतिबंध,रोक,पाबंदी",ନିଷେଧ |
" बैंक , साहूकारी करना",ବ୍ୟାଙ୍କ
बैंक खाता,ବ୍ୟାଙ୍କ ଖାତା
बैंक शेष,ବ୍ୟାଙ୍କ ବାଲାନ୍ସ
बैंक प्रभार,ବ୍ୟାଙ୍କ ଚାର୍ଜ |
"बैंक गारंटी,बैंक प्रत्याभूति",ବ୍ୟାଙ୍କ ଗ୍ୟାରେଣ୍ଟି |
बैंक अवकाश,ବ୍ୟାଙ୍କ ଛୁଟି
बैंकिंग सुविधाबैंककारी सुविधा,ବ୍ୟାଙ୍କିଙ୍ଗ୍ ସୁବିଧା |
बैंकिंग कार्य-समय,ବ୍ୟାଙ୍କିଙ୍ଗ୍ ଘଣ୍ଟା |
"बैंक कार्य-व्यवहार,बैंक लेन-देन",ବ୍ୟାଙ୍କିଙ୍ଗ୍ କାରବାର |
बैंक दर,ବ୍ୟାଙ୍କ ହାର
बैंक समाधान,ବ୍ୟାଙ୍କ ସମନ୍ୱୟ |
दिवालिया,ଦେବାଳିଆ
"बैंक प्रतिभूति,बैंक ज़मानत",ବ୍ୟାଙ୍କ ସୁରକ୍ଷା
बैंक विवरण,ବ୍ୟାଙ୍କ ଷ୍ଟେଟମେଣ୍ଟ
"प्रीतिभोज, भोज",ଭୋଜି |
"विधिज्ञ परिषद्,बार काउंसिल",ବାର୍ ପରିଷଦ |
"सौदा,सौदा करना",ବୁ g ାମଣା
"सौदेबाजी, सौदाकारी",ବୁ g ାମଣା
बंजर भूमि,ବନ୍ଧ୍ୟା ଭୂମି
वस्तु विनिमय,ବାର୍ଟର
आधार,ଆଧାର
"निराधार, बेबुनियाद",ମୂଳହୀନ |
तहख़ाना,ତଳ ମହଲା
आधार वर्ष,ମୂଳ ବର୍ଷ
"मूल,बुनियादी",ମ basic ଳିକ
मूलतः बुनियादी तौर पर,ମୁଳତଃ
आधारिक आसूचना,ମ Basic ଳିକ ବୁଦ୍ଧି
मूल वेतन,ମ Basic ଳିକ ଦେୟ
मूल वेतनमान,ଦରମା ମ Basic ଳିକ ସ୍କେଲ୍ |
बुनियादी प्रशिक्षण,ମ Basic ଳିକ ତାଲିମ |
आधार,ଆଧାର
" बैच, टोली , खेप, घान",ବ୍ୟାଚ୍
"बैच नंबर, खेप नंबर",ବ୍ୟାଚ୍ ନମ୍ବର |
धारक चैक,ଧାରକ ଯାଞ୍ଚ କରନ୍ତୁ |
पूर्व-कथित,ଦର୍ଶାଯାଇଛି
व्यवहार,ବ୍ୟବହାର
विश्‍वास,ବିଶ୍ୱାସ
अवमूल्य पर,ପାରେ ତଳେ |
" न्यायपीठ,बेंच",ବେଞ୍ଚ
" तल चिह्‌न , मानक",ବେଞ୍ଚମାର୍କ |
"लाभप्रद, हितकारी",ଲାଭଦାୟକ |
"हितभागी,लाभार्थी",ହିତାଧିକାରୀ
"हितलाभ, हित, लाभ",ଲାଭ
संदेह लाभ,ସନ୍ଦେହର ଲାଭ
हितकारिता,ଦୟା ଦୃଷ୍ଟିଧତା
हितकारी निधि,ଦୟାଳୁ ପାଣ୍ଠି |
" वसीयत करना , वसीयत द्‌वारा देना",ବିକେଥ
वसीयत,ଉତ୍ତରାଧିକାରୀ |
शोकसंतप्त,ଶୋକ
भरसक प्रयत्‍न,ସର୍ବୋତ୍ତମ ପ୍ରୟାସ |
" सुमुन्नति , बेहतरी, खुशहाली",ଉନ୍ନତି
" अभिनति, झुकाव , पूर्वाग्रह",ପକ୍ଷ
पूर्वाग्रही मत,ପକ୍ଷପାତିତ ମତ
ग्रंथसूची,ବିବିଡୋ ରୋଗଗ୍ରାଫି |
द्‌विवार्षिक,ବିଏନୋନିଆଲ୍
दो भागों में बांटना/बंटना,ବିଫ୍ୟୁର୍େଟ୍ |
द्‌विविवाह,ବିଗାମି
द्‌विपक्षीय,ଦ୍ୱିପାକ୍ଷିକ |
द्‌विभाषी,ଦ୍ୱିଭାଷୀ
"द्‍‌विसदन, द्‌विसदनी",ଦ୍ୱି -ameral
" विधेयक ,बिल",ବିଲ୍
विनिमय पत्र,ବିନିମୟ ବିଲ୍ |
" द्‌विमासिक रिपोर्ट , अर्धमासिक रिपोर्ट",ବିମୋନେଟ୍ ରିପୋର୍ଟ କରନ୍ତୁ |
" जिल्दसाजी , बाध्यकारी",ବାଧ୍ୟତାମୂଳକ |
जीवनवृत्‍त,ବାୟୋଡା |
"द्‌विदक्षीय, द्‌विदलीय",ବିପୁଟିଟ୍
द्‌विपक्षीय करार,ବିପର୍ଡାଇଟ୍ ଚୁକ୍ତିନାମା |
जन्म वर्षगाँठ,ଜନ୍ମ ବାର୍ଷିକୀ |
जन्म प्रमाणपत्र,ଜନ୍ମ ପ୍ରମାଣପତ୍ର
संतति निरोध,ଜନ୍ମ ନିୟନ୍ତ୍ରଣ
"जन्म तिथि,जन्म की तारीख",ଜନ୍ମ ତାରିଖ
जन्म स्थान,ଜନ୍ମ ସ୍ଥାନ
जन्मदर,ଜନ୍ମ ହାର
" पाक्षिक ,अर्ध-साप्ताहिक",ଦ୍ୱିଧ
काली अर्थव्यवस्था,କଳା ଅର୍ଥନୀତି
"काली सूची, काली सूची में नाम डालना",କଳା ତାଲିକା
भयादोहन,ବ୍ଲାକମେଲ୍ |
"चोर बाजार,काला बाजार",କଳା ବଜାର
दोष लगाना,ଦୋଷ
कोरा चेक,ଖାଲି ଚେକ୍ |
व्यापक सौदा,କମ୍ବଳ ଡିଲ୍ |
व्यापक आदेश,କମ୍ବଳ କ୍ରମ |
धमाका,ବିସ୍ଫୋରଣ
सम्मिश्रण,ମିଶ୍ରଣ
"खंड,ब्लॉक",ବ୍ଲକ
"नाकाबंदी, अवरोध",ଅବରୋଧ
अवरूद्‌ध पूंजी,ଅବରୋଧିତ ପୁଞ୍ଜିବା |
"बड़ा अक्षर, साफ़ अक्षर",ବ୍ଲକ ଚିଠି
रक्‍तदान,ରକ୍ତ ଦାନ
रक्‍त-संबंधी,ରକ୍ତ ସମ୍ପର୍କ
कायिक कार्य,ନୀଳ କଲର କାର୍ଯ୍ୟ |
"ब्लूप्रिंट,खाका",ବ୍ଲୁ ପ୍ରିଣ୍ଟ
झांसा,ବ୍ଲଫ୍ |
" बोर्ड, मंडल , गत्‍ता",ବୋର୍ଡ
भोजन तथा आवास,ବୋର୍ଡିଂ ଏବଂ ରହଣି
निदेशक मंडल,ନିର୍ଦ୍ଦେଶକ ବୋର୍ଡ
राजस्व मंडल,ରାଜସ୍ୱ ବୋର୍ଡ |
निकाय,ଶରୀର
अंगरक्षक,ଅଙ୍ଗରକ୍ଷୀ
जाली वाउचर,ବୋଗସ୍ ଭାଉଚର |
"सद्‍भाव, सदाशयता",ବୋନାହିକତା |
"बंधपत्र,बांड",ବନ୍ଧନ
बंधुआ मज़दूर,ବନ୍ଧିତ ଶ୍ରମ
बोनस,ବୋନସ୍
" टिकटघर ,बुकिंग कार्यालय",ବୁକିଂ କାର୍ଯ୍ୟାଳୟ
"बही लेखक,मुनीम",ବୁକ୍-ରକ୍ଷକ
"बहीखाता पद्‌धति,बहीखाता-लेखन",ପୁସ୍ତକ-ରଖିବା
पुस्तिका,ବୁକଲେଟ୍
संदर्भ पुस्तक,ରେଫରେନ୍ସ ବୁକ୍
"खाता मूल्य, अंकित मूल्य",ପୁସ୍ତକ ମୂଲ୍ୟ
" बूथ, कोष्‍ठ , मतदान कोष्‍ठ",ବୁଥ
"बूथ कब्ज़ा करना, बूथ कब्जाना, बूथ लूटना, मतदान कोष्‍ठ पर कब्जा करना",ବୁଥ କ୍ୟାପଚର |
सीमा भत्‍ता,ସୀମା ଭତ୍ତା
" सीमारेखा , सीमावर्ती (वि.)",ସୀମା ରେଖା
उधारकर्ता,Orr ଣଗ୍ରହୀତା |
"उधार लेने की शक्‍ति, ऋणादान शक्‍ति",ଶକ୍ତି owing ଣ
बॉस,ମାଲିକ
गत्यवरोध,ବୋତଲ
कोष्‍ठक,ବ୍ରାକେଟ୍
सीमा,ସୀମା
"बहिष्कार,बॉयकाट",ବଏକଟ୍
प्रतिभा पलायन,ପ୍ରତିଭା ପଳାୟନ
शाखा कार्यालय,ଶାଖା କାର୍ଯ୍ୟାଳୟ
"भंग, तोड़ना",ଭଙ୍ଗ କର
क़रार-भंग,ଚୁକ୍ତିନାମା ଉଲ୍ଲଂଘନ |
विश्‍वास भंग,ଆତ୍ମବିଶ୍ୱାସର ଉଲ୍ଲଂଘନ |
संविदा भंग,ଚୁକ୍ତିନାମା ଉଲ୍ଲଂଘନ |
अनुशासन भंग,ଅନୁଶାସନ ଉଲ୍ଲଂଘନ କରନ୍ତୁ |
"विधिभंग,क़ानून तोड़ना",ଆଇନର ଉଲ୍ଲଂଘନ କର
शांति भंग,ଶାନ୍ତିର ଉଲ୍ଲଂଘନ |
विशेषाधिकार भंग,ସ privilege ଭାଗ୍ୟ ଉଲ୍ଲଂଘନ |
वचन भंग,ପ୍ରତିଜ୍ଞା ଉଲ୍ଲଂଘନ କର |
नियम भंग,ନିୟମ ଉଲ୍ଲଂଘନ |
"विश्‍वास भंग,अमानत में खयानत",ବିଶ୍ୱାସର ଉଲ୍ଲଂଘନ |
"टूट-फूट, टूट-फूट प्रभार",ଭାଙ୍ଗିବା
ठप,ଭାଙ୍ଗନ୍ତୁ
सेवा में व्यवधान,ସେବାରେ ଭାଙ୍ଗନ୍ତୁ |
ब्योरा,ବିଚ୍ଛିନ୍ନ
नस्ल,ପ୍ରଜାତି
"घूस,रिश्‍वत",ଲାଞ୍ଚ
"संक्षिप्त,पक्षसार, ब्रीफ़",ସଂକ୍ଷିପ୍ତ
"सार बताना, पक्षसार बताना",ସଂକ୍ଷିପ୍ତ
संक्षिप्त वृत्‍त,ସଂକ୍ଷିପ୍ତ ରିଜ୍ୟୁମ୍ |
"शानदार कीर्तिमान, शानदार रिकार्ड",ଉଜ୍ଜ୍ୱଳ ରେକର୍ଡ |
ध्यान में लाना,ନୋଟିସକୁ ଆଣ |
प्रसारण,ପ୍ରସାରଣ
बड़ा चिट्ठा,ବ୍ରଡସିଟ୍ |
विवरणिका,ବ୍ରୋସର
दलाली,ଦାଗ
अग्रानीत,ଆଗକୁ ଆଣିଲା (b / f)
बजट नियतन,ବଜେଟ୍ ଆବଣ୍ଟନ
बजट नियंत्रण,ବୁଗେଟାରୀ ନିୟନ୍ତ୍ରଣ |
"बजट प्राक्कलन,बजट अनुमान",ବଜେଟ୍ ଆକଳନ |
बजट प्रावधान,ବଜେଟ୍ ଯୋଗାଣ
"भवन,इमारत",ନିର୍ମାଣ
" थोक,अंबार,ढेर ,अधिकांश ,परिमाण",ବହୁଳ |
थोक खारीद,ବହୁଳ କ୍ରୟ
बुलेटिन,ବୁଲେଟିନ୍
भरपूर पैदावार,ବମ୍ପର ଫସଲ
रिक्‍तियों का गुच्छन,ଖାଲି ପଦବୀ ଗୁଣ୍ଡ |
" गोलमाल ,गोलमाल करना",ବଙ୍ଗଳା |
" अधिकारी तंत्र , नौकरशाही, दफ्तरशाही",ଅମଲାତନ୍ତ୍ର
दफ्तरशाह,ଅମଲାତନ୍ତ୍ର
व्यवसाय वर्ग,ବ୍ୟବସାୟିକ ଶ୍ରେଣୀ
कारोबार का समय,ବ୍ୟବସାୟ ଘଣ୍ଟା (= ଘଣ୍ଟା ବ୍ୟବସାୟ)
"व्यवसायी, कारोबारी",ବ୍ୟବସାୟୀ
"वापसी खरीद, प्रतिक्रय",କିଣନ୍ତୁ-ବ୍ୟାକ୍ |
"क्रेता, खरीदार",କ୍ରେତା
"उप-निर्वाचन,उपचुनाव",ବାଇ ନିର୍ବାଚନ (= ନିର୍ବାଚନ ଦ୍ୱାରା)
दस्ती,ହାତରେ
"डाक से,डाक द्‌वारा",ପୋଷ୍ଟ ଦ୍ୱାରା
केबिन असबाब,କ୍ୟାବିନ ବ୍ୟାଗେଜ୍ |
" मंत्रिमंडल , कैबिनेट ,पेटिका",କ୍ୟାବିନେଟ୍
"संवर्ग,काडर",Cadre
विपत्‍ति,ବିପଦ
परिकलन,ଗଣନା
कैलेंडर वर्ष,କ୍ୟାଲେଣ୍ଡର ବର୍ଷ |
" अभियान ,प्रचार",ଅଭିଯାନ |
परिसर,କ୍ୟାମ୍ପସ୍
परिसर साक्षात्कार,କ୍ୟାମ୍ପସ୍ ସାକ୍ଷାତକାର |
रद्‌द करना,ବାତିଲ୍ କରନ୍ତୁ |
रद्‌दकरण,ବାତିଲ୍
"अभ्यर्थी,उम्मीदवार",ପ୍ରାର୍ଥୀ
"अभ्यर्थिता,उम्मीदवारी",ପ୍ରାର୍ଥୀ
" प्रचार , संयाचना (विधि.)",କାନଭାସିଂ |
