Gujarati,Odiya
એકોસ્ટિક દબાણ,ଶବ୍ଦ ଚାପ
ધ્વનિનો સપ્રમાણતાનો નિયમ,ଶବ୍ଦର ସମୃଦ୍ଧ ନିୟମ |
એકોસ્ટિક ટ્રાન્સમિશન,ଶବ୍ଦ ସଂକ୍ରମଣ
એકોસ્ટિક ગુણધર્મો,ଶବ୍ଦ ଗୁଣ
એકોસ્ટિક ક્વાડ્રુપોલ,ଆକାଶବାଣୀ ଚତୁର୍ଭୁଜ |
એકોસ્ટિક રેડિયેશન તત્વ,ଆକାଶବାଣୀ ବିକିରଣ ଉପାଦାନ |
એકોસ્ટિક રેડિયેશન,ଆକାଶବାଣୀ ବିକିରଣ |
સાઉન્ડપ્રૂફ,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
એકોસ્ટિક રેડિયોમીટર,ଆକାଶବାଣୀ ରେଡିଓମିଟର |
એકોસ્ટિક પ્રતિભાવ,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
એકોસ્ટિક પારસ્પરિકતા પ્રમેય,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା ଥିଓରେମ୍ |
એકોસ્ટિક ઘટાડો પરિબળ,ଶବ୍ଦ ହ୍ରାସ କାରକ |
એકોસ્ટિક પરાવર્તન ગુણાંક,ଆକାଶବାଣୀ ପ୍ରତିଫଳନ କୋଏଫିସିଏଣ୍ଟ୍ |
એકોસ્ટિક રીફ્રેક્શન,ଆକାଶବାଣୀ ପ୍ରତିଫଳନ |
એકોસ્ટિક પ્રતિકાર,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
એકોસ્ટિક પ્રતિભાવ,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
એકોસ્ટિક સ્કેટરિંગ,ଆକାଶବାଣୀ ବିଛାଇବା |
સુનાવણી બિંદુ,ଶ୍ରବଣ ବିନ୍ଦୁ |
એકોસ્ટિક કઠોરતા,ଶବ୍ଦର ଦୃ id ତା |
એકોસ્ટિક સિસ્ટમ,ଶବ୍ଦ ପ୍ରଣାଳୀ |
એકોસ્ટિક થર્મોમીટર,ଆକାଶବାଣୀ ଥର୍ମୋମିଟର |
એકોસ્ટિક વેગ,ଆକାଶବିକ ବେଗ |
ધ્વનિ તરંગ,ଶବ୍ଦ ତରଙ୍ଗ
એકોસ્ટિક,ଶବ୍ଦ
ધ્વનિ શોષણ ગુણાંક,ଶବ୍ଦ ଅବଶୋଷଣ କୋଏଫିସିଏଣ୍ଟ୍ |
ધ્વનિ શોષણ ઘટક,ଶବ୍ଦ ଅବଶୋଷଣ ଉପାଦାନ |
એકોસ્ટિક સર્કિટ,ଆକାଶବାଣୀ ସର୍କିଟ |
એકોસ્ટિક પ્રતિભાવ,ଆକାଶବାଣୀ ପ୍ରତିକ୍ରିୟା |
એકોસ્ટિક વિલંબ રેખા,ଶବ୍ଦ ବିଳମ୍ବ ରେଖା |
એકોસ્ટિક વિકૃતિ,ଶବ୍ଦ ବିକୃତି |
એકોસ્ટિક એકોસ્ટિક્સ,ଆକାଶବାଣୀ ଆକାଶବାଣୀ |
એકોસ્ટિક ફિલ્ટર,ଶବ୍ଦ ଫିଲ୍ଟର୍ |
એકોસ્ટિક અવબાધ*,ଶବ୍ଦଗତ ପ୍ରତିରୋଧ *
ફોનોગ્રાફ,ଫୋନୋଗ୍ରାଫ୍
એકોસ્ટિક ઓહ્મ*,ଆକାଶବାଣୀ ଓମ୍ *
એકોસ્ટિક સતત,ଶବ୍ଦ ସ୍ଥିର |
એકોસ્ટિક ફોનોન,ଆକାଶବାଣୀ ଫୋନନ୍ |
એકોસ્ટિક ટ્રાન્સમિશન સતત,ଆକାଶବାଣୀ ସଂକ୍ରମଣ ସ୍ଥିର |
ધ્વનિ રૂપાંતર ગુણાંક,ଶବ୍ଦ ରୂପାନ୍ତର କୋଏଫିସିଏଣ୍ଟ୍ |
એકોસ્ટિક પ્રતિકાર,ଆକାଶବାଣୀ ପ୍ରତିରୋଧ |
એકોસ્ટિક કઠોરતા,ଶବ୍ଦର ଦୃ id ତା |
ધ્વનિ એકમ,ଧ୍ୱନି ଏକକ |
સાઉન્ડપ્રૂફ,ସାଉଣ୍ଡ ପ୍ରୁଫ୍ |
એકોસ્ટિક સાઇડ લાઇન,ଆକାଶବାଣୀ ପାର୍ଶ୍ୱ ରେଖା |
"ધ્વનિશાસ્ત્ર, ધ્વનિશાસ્ત્ર","ଆକାଶବାଣୀ, ଆକାଶବାଣୀ |"
સાઉન્ડ મીટર,ଧ୍ୱନି ମିଟର |
ધ્વનિ દબાણ,ଶବ୍ଦ ଚାପ
સંપાદન રડાર,ଅଧିଗ୍ରହଣ ରାଡାର |
પ્રકાશસંશ્લેષણ રેડિયેશન,ଫଟୋସନ୍ଥେଟିକ୍ ବିକିରଣ |
એક્ટિનિયમ ઉત્સર્જન,ଆକ୍ଟିନିୟମ୍ ନିର୍ଗମନ |
એક્ટિનો-યુરેનિયમ,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ |
એક્ટિનો-યુરેનિયમ શ્રેણી,ଆକ୍ଟିନୋ-ୟୁରାନିୟମ୍ ସିରିଜ୍ |
રેડિયોઇલેક્ટ્રિક,ରେଡିଓଲେକ୍ଟ୍ରିକ୍ |
"એક્ટિનોમીટર, ફોટોમિક્રોમીટર","ଆକ୍ଟିନୋମିଟର, ଫୋଟୋମିକ୍ରୋମିଟର |"
"ક્રિયા, ખત","କାର୍ଯ୍ୟ, କାର୍ଯ୍ୟ"
ક્રિયા અને પ્રતિક્રિયા,କାର୍ଯ୍ୟ ଏବଂ ପ୍ରତିକ୍ରିୟା
ક્રિયા સતત,କାର୍ଯ୍ୟ ସ୍ଥିର |
પ્રભાવ ક્ષેત્ર,ପ୍ରଭାବ କ୍ଷେତ୍ର
"સક્રિય, સક્રિય","ସକ୍ରିୟ, ସକ୍ରିୟ"
સક્રિય પ્રસરણ,ସକ୍ରିୟ ବିସ୍ତାର
"સક્રિય ફાઇબર, સક્રિય ફાઇબર","ସକ୍ରିୟ ଫାଇବର, ସକ୍ରିୟ ଫାଇବର |"
સક્રિયકરણ અસર,ସକ୍ରିୟ ପ୍ରଭାବ
સક્રિયકરણ અસર,ସକ୍ରିୟ ପ୍ରଭାବ
સક્રિયકરણ વિશ્લેષણ,ସକ୍ରିୟ ବିଶ୍ଳେଷଣ |
પ્રવૃત્તિ કેન્દ્ર,କାର୍ଯ୍ୟକଳାପ କେନ୍ଦ୍ର
સક્રિયકરણ પરીક્ષક,ସକ୍ରିୟ ପରୀକ୍ଷଣକାରୀ |
સક્રિયકરણ ઊર્જા,ସକ୍ରିୟ ଶକ୍ତି
સક્રિયકરણ એન્ટ્રોપી,ଆକ୍ଟିଭେସନ୍ ଏଣ୍ଟ୍ରପି |
સક્રિયકરણ ઓવરવોલ્ટેજ,ଆକ୍ଟିଭେସନ୍ ଓଭରଭୋଲଟେଜ୍ |
સક્રિયકરણ દર,ସକ୍ରିୟତା ହାର
"એક્ટિવેટર, એક્ટિવેટર","ସକ୍ରିୟକାରୀ, ସକ୍ରିୟକାରୀ |"
એક્ટિવેટર અણુ,ସକ୍ରିୟକାରୀ ପରମାଣୁ |
પ્રવેગક,ତ୍ୱରକ
સક્રિય શોષણ,ସକ୍ରିୟ ଅବଶୋଷଣ |
સક્રિય હવાઈ,ସକ୍ରିୟ ଏରିଏଲ୍ |
રેડિયેશન ડેન્જર ઝોન,ବିକିରଣ ବିପଦ ମଣ୍ଡଳ |
સક્રિય ઉપકરણ,ସକ୍ରିୟ ଉପକରଣ
સક્રિય લક્ષ્યીકરણ,ସକ୍ରିୟ ଟାର୍ଗେଟ୍ |
સક્રિય હાઇડ્રોજન*,ସକ୍ରିୟ ହାଇଡ୍ରୋଜେନ *
સક્રિય મેશ,ସକ୍ରିୟ ଜାଲ |
સક્રિય રેખા સક્રિય રેખા,ସକ୍ରିୟ ରେଖା ସକ୍ରିୟ ରେଖା |
સક્રિય લૂપ,ସକ୍ରିୟ ଲୁପ୍ |
સક્રિય કોડ*,ସକ୍ରିୟ କୋଡ୍ *
સક્રિય ઘટકો,ସକ୍ରିୟ ଉପାଦାନ |
સક્રિય પરમાણુ,ସକ୍ରିୟ ଅଣୁ
સક્રિય મેશ,ସକ୍ରିୟ ଜାଲ |
સક્રિય પુનઃશોષણ,ସକ୍ରିୟ ପୁନ ab ସର୍ପଣ |
સક્રિય વિસ્તાર,ସକ୍ରିୟ କ୍ଷେତ୍ର |
સક્રિય નિયમન,ସକ୍ରିୟ ନିୟମ
સક્રિય ઉપગ્રહ,ସକ୍ରିୟ ଉପଗ୍ରହ |
સક્રિય વિખંડન સૌર જ્યોત,ସକ୍ରିୟ ଫିସିଲ୍ ସ ar ର ଅଗ୍ନି |
સક્રિય સૂક્ષ્મ પોષકતત્ત્વો,ସକ୍ରିୟ ମାଇକ୍ରୋନ୍ୟୁଟ୍ରିଏଣ୍ଟସ୍ |
સક્રિય ટ્રેકિંગ સિસ્ટમ,ସକ୍ରିୟ ଟ୍ରାକିଂ ସିଷ୍ଟମ୍ |
સક્રિય ટ્રાન્સડ્યુસર,ସକ୍ରିୟ ଟ୍ରାନ୍ସଡ୍ୟୁସର |
સક્રિય સેવન,ସକ୍ରିୟ ଗ୍ରହଣ
પ્રવૃત્તિ ગુણાંક*,କାର୍ଯ୍ୟକଳାପ ଗୁଣବତ୍ତା *
પ્રવૃત્તિ સૂચકાંક,କାର୍ଯ୍ୟକଳାପ ସୂଚକାଙ୍କ
પ્રવૃત્તિ ગુણોત્તર,କାର୍ଯ୍ୟକଳାପ ଅନୁପାତ
પ્રવૃત્તિ વેક્ટર,କାର୍ଯ୍ୟକଳାପ ଭେକ୍ଟର |
વાસ્તવિક મોનિટર,ପ୍ରକୃତ ମନିଟର |
વાસ્તવિક તણાવ,ପ୍ରକୃତ ଚାପ
ટ્રિગર કરવા માટે,ଟ୍ରିଗର କରିବାକୁ
પ્રવર્તક,ଉତ୍ପାଦକ
પ્રવર્તક,ଉତ୍ପାଦକ
એક્યુટીમીટર,ଆକ୍ୟୁଟିଓମିଟର
સુનાવણીની તીવ્રતા,ଶ୍ରବଣ ଶକ୍ତି
ફોટો ઉગ્રતા મૂલ્ય,ଫଟୋ ଆକ୍ୟୁଟି ମୂଲ୍ୟ
તીવ્ર કોણ,ତୀବ୍ର କୋଣ
બબડાટ,ଫୁସ୍ଫୁସ୍
તીવ્ર ત્રિકોણ,ତୀବ୍ର ତ୍ରିରଙ୍ଗା |
એસાયક્લિક,acyclic
ઓપ્ટિમાઇઝેશન એપ્લિકેશન,ଅପ୍ଟିମାଇଜେସନ୍ ପ୍ରୟୋଗ |
ઑપ્ટિમાઇઝ રાજ્ય,ଅପ୍ଟିମାଇଜ୍ ସ୍ଥିତି |
અનુકૂલનશીલ નિયંત્રણ સિસ્ટમ,ଆଡାପ୍ଟିଭ୍ କଣ୍ଟ୍ରୋଲ୍ ସିଷ୍ଟମ୍ |
એડેપ્ટોમીટર,ଆଡାପ୍ଟୋମିଟର |
એડકોક એન્ટેના,ଆଡକକ୍ ଆଣ୍ଟେନା |
સારાંશ માટે,ସଂକ୍ଷେପରେ
સંકલન સમય,ସଂକଳନ ସମୟ
સંકલન-બાદબાકી સમય,ସଂକଳନ-ବିତରଣ ସମୟ |
ઉમેરનાર,ଆଡର୍
"સરવાળો, સરવાળો, સરવાળો (સં.), ઉમેરણ (વિ.)","ରାଶି, ଯୋଗ, ସମୀକରଣ (ଏଡି।), ଯୋଗୀ (v।)"
વધારાનો સતત,ଯୋଗ ସ୍ଥିର |
પ્રવેગક-સરવાળા નિયમ,ତ୍ୱରଣ-ରାଶି ନିୟମ |
અંતર-સરવાળા નિયમ,ଦୂରତା-ନିୟମ |
વેગ-સરવાળા નિયમ,ବେଗ-ରାଶି ନିୟମ |
વેક્ટરનો સરવાળો,ଭେକ୍ଟରର ରାଶି
સંગ્રહ પ્રતિક્રિયા,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
વધારાનો માળ,ଅତିରିକ୍ତ ଚଟାଣ |
"સંયોજક સ્વર, વધારાનો સ્વર (સ્વર)","ସଂଯୋଜକ ସ୍ୱର, ଅତିରିକ୍ତ ସ୍ୱର (ସ୍ୱର)"
"ઉમેરણ, ઉમેરણ","ଯୋଗୀ, ଯୋଗୀ |"
એડિટિવ સિસ્ટમ,ଯୋଗୀ ପ୍ରଣାଳୀ |
સંયુક્ત અક્ષરો,ମିଶ୍ରିତ ବର୍ଣ୍ଣ
એકંદર અક્ષર પ્રક્રિયા,ସମୁଦାୟ ଅକ୍ଷର ପ୍ରକ୍ରିୟା |
ઉમેરણ પૂરક રંગ,ଯୋଗୀ ସଂପନ୍ନ ରଙ୍ଗ |
ઉમેરણ સતત,ଯୋଗୀ ସ୍ଥିର |
એડિટિવ ટ્રેક્શન,ଯୋଗୀ ଟ୍ରାକ୍ସନ୍ |
ઉમેરણ અસર,ଯୋଗୀ ପ୍ରଭାବ
ઉમેરણ પરિબળ,ଯୋଗୀ କାରକ |
ઉમેરણ કાર્ય,ଯୋଗୀ କାର୍ଯ୍ୟ
ઉમેરણ મિશ્રણ,ଯୋଗୀ ମିଶ୍ରଣ |
ઉમેરણ મૂળ,ଯୋଗୀ ମୂଳ |
ઉમેરણ પ્રક્રિયા,ଯୋଗ ପ୍ରକ୍ରିୟା |
ઉમેરણ,ଯୋଗନୀୟତା |
એડિટિવ ક્વોન્ટમ નંબર,ଯୋଗୀ କ୍ୱାଣ୍ଟମ୍ ସଂଖ୍ୟା |
સંગ્રહ પ્રતિક્રિયા,ସଂଗ୍ରହ ପ୍ରତିକ୍ରିୟା
ઉમેરણ,ଯୋଗନୀୟତା |
એડિટ્રોન,ଆଡିଟ୍ରନ୍ |
જાણો*,ଜାଣନ୍ତୁ *
સરનામાની ગણતરી,ଠିକଣା ଗଣନା
સરનામું,ଠିକଣା
સરનામું એન્ક્રિપ્શન,ଠିକଣା ଏନକ୍ରିପସନ୍
સરનામા અભિવ્યક્તિ,ଠିକଣା ଅଭିବ୍ୟକ୍ତି
સંબોધનક્ષમતા,ଠିକଣା ଯୋଗ୍ୟତା |
એડ્રેસ બાર,ଠିକଣା ଦଣ୍ଡିକା
સરનામું પ્રકાશ,ଠିକଣା ଆଲୋକ
સરનામામાં ફેરફાર,ଠିକଣା ପରିବର୍ତ୍ତନ
પતનશ,ପତାନଶ
સરનામું રજીસ્ટર,ଠିକଣା ରେଜିଷ୍ଟର
સરનામું પસંદગી સ્વીચ,ଠିକଣା ଚୟନ ସୁଇଚ୍
સરનામું વર્ગીકરણ ટેબલ,ଠିକଣା ସର୍ଟିଂ ଟେବୁଲ୍ |
સંબોધન,ଠିକଣା
એડ્રેસોગ્રાફ,adresograph
એડ્રેસ સિસ્ટમ,ଠିକଣା ପ୍ରଣାଳୀ
સંલગ્નતા,ଆଡିଶିନ୍ |
સંલગ્નતા તણાવ,ଆଡେସିନ୍ ଚାପ |
એડહેસિવ ઊર્જા,ଆଡେସିଭ୍ ଶକ୍ତି |
એડહેસિવ બ્લોકીંગ,ଆଡେସିଭ୍ ବ୍ଲକିଂ |
adiabat,adiabat
એડિબેટિક,ଆଡିଆବାଟିକ୍ |
એડિબેટિક પ્રવેગક,ଆଡିଆବାଟିକ୍ ତ୍ୱରଣ |
એડિબેટિક અંદાજ,ଆଡିଆବାଟିକ୍ ଆନୁମାନିକତା |
એડિબેટિક વોલ્યુમ ગુણાંક,ଆଡିଆବାଟିକ୍ ଭଲ୍ୟୁମ୍ କୋଏଫିସିଏଣ୍ଟ୍ |
એડિબેટિક થર્મોમીટર,ଆଡିଆବାଟିକ୍ ଥର୍ମୋମିଟର |
એડિબેટિક ફેરફાર,ଆଡିଆବିକ୍ ପରିବର୍ତ୍ତନ |
"adiabatic ચાર્ટ, adiabatic ચાર્ટ","ଆଡିଆବାଟିକ୍ ଚାର୍ଟ, ଆଡିଆବାଟିକ୍ ଚାର୍ଟ |"
એડિબેટિક સંકોચનક્ષમતા,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
એડિબેટિક કમ્પ્રેશન,ଆଡିଆବାଟିକ୍ ସଙ୍କୋଚନ |
એડિબેટિક ગર્ભનિરોધક,ଆଡିଆବାଟିକ୍ ଗର୍ଭନିରୋଧକ |
એડિબેટિક ઠંડક મર્યાદા,ଆଡିଆବାଟିକ୍ କୁଲିଂ ସୀମା |
એડિબેટિક વળાંક,ଆଡିଆବାଟିକ୍ ବକ୍ର
એડિબેટિક વિકૃતિ,ଆଡିଆବାଟିକ୍ ବିକୃତି |
એડિબેટિક ડિમેગ્નેટાઇઝેશન,adiabatic demagnetization |
એડિબેટિક રિઝોલ્યુશન,ଆଡିଆବାଟିକ୍ ରିଜୋଲ୍ୟୁସନ୍ |
એડિબેટિક ડિસ્પ્લેસમેન્ટ,ଆଡିଆବାଟିକ୍ ବିସ୍ଥାପନ |
એડિબેટિક અસર,ଆଡିଆବାଟିକ୍ ପ୍ରଭାବ |
એડિબેટિક સ્થિતિસ્થાપકતા,ଆଡିଆବାଟିକ୍ ଇଲାସ୍ଟିସିଟି |
એડિબેટિક લંબગોળ,ଆଡିଆବାଟିକ୍ ଏଲିପସଏଡ୍ |
એડિબેટિક સંપૂર્ણ ગરમીનું નુકશાન,ଆଡିଆବାଟିକ୍ ପୂର୍ଣ୍ଣ-ଉତ୍ତାପ ହ୍ରାସ |
એડિબેટિક સમીકરણ,ଆଡିଆବାଟିକ୍ ସମୀକରଣ |
એડિબેટિક રાજ્ય સમીકરણ,ଆଡିଆବାଟିକ୍ ରାଜ୍ୟ ସମୀକରଣ |
એડિબેટિક સંતુલન તાપમાન,ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ ତାପମାତ୍ରା |
એડિબેટિક સંતુલન,ଆଡିଆବାଟିକ୍ ସନ୍ତୁଳନ |
એડિબેટિક ફેલાવો,ଆଡିଆବାଟିକ୍ ବିସ୍ତାର |
એડિબેટિક જ્યોત તાપમાન,ଆଡିଆବାଟିକ୍ ଅଗ୍ନି ତାପମାତ୍ରା |
એડિબેટિક પ્રવાહ,ଆଡିଆବାଟିକ୍ ପ୍ରବାହ |
એડિબેટિક ઉચ્ચારણ,ଆଡିଆବାଟିକ୍ ଉଚ୍ଚାରଣ |
એડિબેટિક ગેસ સમીકરણ,ଆଡିଆବାଟିକ୍ ଗ୍ୟାସ୍ ସମୀକରଣ |
એડિબેટિક ગ્રેડિયન્ટ,ଆଡିଆବାଟିକ୍ ଗ୍ରେଡିଏଣ୍ଟ୍ |
એડિબેટિક ગરમીનું નુકશાન,ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ହ୍ରାସ |
એડિબેટિક આયનીકરણ સંભવિત,ଆଡିଆବାଟିକ୍ ଆୟନାଇଜେସନ୍ ସମ୍ଭାବନା |
એડિબેટિક અવમૂલ્યન દર,ଆଡିଆବାଟିକ୍ ଅବନତି ହାର |
એડિબેટિક મોમેન્ટમ ચાર્જ,ଆଡିଆବାଟିକ୍ ଗତି ଚାର୍ଜ |
એડિબેટિક પ્રક્રિયા,ଆଡିଆବାଟିକ୍ ପ୍ରକ୍ରିୟା |
એડિબેટિક પ્રતિક્રિયા,ଆଡିଆବାଟିକ୍ ପ୍ରତିକ୍ରିୟା |
એડિબેટિક ચાલ,ଆଡିଆବିକ୍ ପଦକ୍ଷେପ |
એડિબેટિક વિકૃતિ ઊર્જા,ଆଡିଆବାଟିକ୍ ବିକୃତ ଶକ୍ତି |
એડિબેટિક શરીર,ଆଡିଆବାଟିକ୍ ଶରୀର |
એડિબેટિક ગરમી ઢાળ,ଆଡିଆବାଟିକ୍ ଉତ୍ତାପ ଗ୍ରେଡିଏଣ୍ଟ୍ |
