Marathi,English
आकस्मिक अनुदान,Contingency grant
आकस्मिक योजना,Contingency plan
आकस्मिक शुल्क,Contingent charges
सतत भेट,Continuous appointment
सतत विकास,Continuous development
सतत प्रक्रिया,Continuous process
सतत सेवा,Continuous service
प्रतिबंध,Contraband
करार,Contract
करार करार,Contract deed
रोजगाराचा करार,Contract of employment
करार कालावधी,Contract period
कंत्राटी दस्तऐवज,Contractual document
करारात्मक उत्तरदायित्व,Contractual liability
कंत्राटी सेवा,Contractual service
विरोधाभास,Contradiction
विरोधाभासी विधान,Contradictory statement
उलट,Contrary
उल्लंघन,Contravention
योगदान,Contribution
योगदान पेन्शन योजना,Contributory pension scheme
योगदान देणारी भविष्य निर्वाह निधी,Contributory provident fund
नियंत्रण,Control
नियंत्रित अधिकारी,Controlling officer
विवादास्पद,Controversial
विवादास्पद बाब,Controversial matter
वाद,Controversy
सोयी,Convenience
अधिवेशन,Convention
पारंपारिक,Conventional
परिवर्तनीय,Conversant
रूपांतरित करा,Convert
रूपांतरित रजा,Converted leave
वाहतूक,Conveyance
कन्व्हेयन्स भत्ता,Conveyance allowance
कन्व्हेयन्स डीड,Conveyance deed
कन्व्हेयन्स खर्च,Conveyance expenses
दोषी,Convict
खात्री,Conviction
दीक्षांत समारोप,Convocation
शीतकरण कालावधी,Cooling off period
सहकार्य,Cooperation
सहकारी,Cooperative
सहकारी संस्था,Cooperative society
सह-ऑप्ट,Co-opt
सह-निवडलेले सदस्य,Co-opted member
समन्वय,Co-ordination
सह-मालक,Co-owner
सह-भागीदार,Co-partner
कॉपी,Copy
कॉपी करत आहे,Copying
कॉपीराइट,Copyright
सौहार्दपूर्ण,Cordial
कोरोनर,Coroner
कॉर्पोरेट बॉडी,Corporate body
कॉर्पोरेट नियोजन,Corporate planning
कॉर्पोरेशन,Corporation
महानगरपालिका कर,Corporation tax
दुरुस्ती,Correction
सुधारात्मक उपाय (= दुरुस्ती),Corrective measures (=correctives)
पत्रव्यवहार,Correspondence
पत्रव्यवहार कोर्स,Correspondence course
पत्रव्यवहार भाग,Correspondence portion
संवाददाता,Correspondent
संबंधित,Corresponding
कॉरजेन्डम,Corrigendum
सहकार्य,Corroborate
सहकार्य,Corroboration
भ्रष्ट,Corrupt
भ्रष्टाचार,Corruption
भ्रष्ट सराव,Corrupt practice
कॉस्मोपॉलिटन सिटी,Cosmopolitan city
किंमत,Cost
खर्च अकाउंटंट,Cost accountant
खर्च विश्लेषण,Cost analysis
खर्च कमाल मर्यादा,Cost ceiling
खर्च प्रभावीपणा,Cost effectiveness
जीवनावश्यक खर्च,Cost of living
खर्च ओलांडून,Cost overrun
कॉटेज उद्योग,Cottage industry
परिषद,Council
मंत्री परिषद,Council of ministers
राज्ये परिषद,Council of states
सल्ला,Counsel
समुपदेशन,Counselling
काउंटर,Counter
प्रति क्रिया,Counter action
प्रतिज्ञापत्र,Counter affidavit
प्रति शुल्क,Counter charge
काउंटर हक्क,Counter claim
बनावट चलन,Counterfeit currency
बनावट,Counterfeiting
स्थळप्रत,Counterfoil
काउंटर ऑफर,Counter offer
काउंटरसइन,Countersign
सत्ता,Coup
कूपन,Coupon
कुरिअर,Courier
कुरिअर सेवा,Courier service
कोर्स,Course
अभ्यासाचे अभ्यासक्रम,Courses of study
न्यायालयीन खटला,Court case
शिष्टाचार,Courtesy
छोट्या कारणास्तव न्यायालय,Court of small causes
करार,Covenant
कव्हर,Cover
कव्हरेज,Coverage
कव्हरिंग लेटर,Covering letter
मेमो कव्हर करत आहे,Covering memo
कव्हरिंग नोट,Covering note
क्रॅश प्रोग्राम,Crash programme
क्रीमयुक्त थर,Creamy layer
निर्मिती,Creation
सर्जनशील,Creative
सर्जनशीलता,Creativity
क्रेच,Creche
क्रेडेन्शियल्स समिती,Credentials committe
विश्वासार्हता,Credibility
पत,Credit
विश्वासार्ह,Creditable
पत सल्ला,Credit advice
क्रेडिट आणि थ्रिफ्ट सोसायटी,Credit and thrift society
क्रेडीट कार्ड,Credit card
पत सुविधा,Credit facilities
क्रेडिट प्रविष्टी,Credit entry
उधार पत्र,Credit note
लेखादार,Creditor
अंत्यसंस्कार,Cremation
स्मशानभूमी,Cremation ground
क्रू,Crew
गुन्हा,Crime
विश्वासाचा गुन्हेगारी उल्लंघन,Criminal breach of trust
फौजदारी न्यायालय,Criminal court
गुन्हेगारी दुर्लक्ष,Criminal negligence
गुन्हेगारी गुन्हा,Criminal offence
फौजदारी प्रक्रिया कोड,Criminal procedure code
संकट,Crisis
संकट व्यवस्थापन,Crisis management
