Bengali,Assamese
শারীরিক ক্ষমতা,শাৰীৰিক ক্ষমতা
কেন্দ্রীভূত,কেন্দ্ৰীভূত
"দেহ-তির্যক, শেষ-তির্যক","শৰীৰ-তিৰ্যক, শেষ-তিৰ্যক"
"বগি, অজানা সনাক্তকরণ (রাডার)","bogie, অজ্ঞাত ধৰা পেলোৱা (ৰাডাৰ)"
বোর প্রভাব,ব&#39;ৰ ইফেক্ট
বোর ম্যাগনেটন,ব&#39;ৰ মেগনেটন
"বয়লার, বয়লার","বয়লাৰ, বয়লাৰ"
"ফুটন্ত, ফুটন্ত","উতলা, উতলা"
বোল্টসম্যান সমীকরণ,বোল্টছমেন সমীকৰণ
বোমারু ইলেকট্রন,বোমাৰু ইলেক্ট্ৰন
"আঘাতমূলক শক্তি, বোমা শক্তি","আঘাতজনিত শক্তি, বোমা বিস্ফোৰণ শক্তি"
বন্ধক,বন্ধক
"bonded, bonded, bonded","বণ্ডেড, বণ্ডেড, বণ্ডেড"
বর্ধক,এনহান্সাৰ
বোরন,বোৰন
বোস-কণা,বস-কণা
বোসন,ব&#39;চন
"লাফ, লাফ","জোকাৰণি, জাম্প"
আবদ্ধ,বাধ্যতা
"সীমা, সীমা (সম্পাদনা), প্রান্তিক (v.)","সীমা, সীমা (সম্পা.), প্ৰান্তীয় (v.)"
আবদ্ধ,বাধ্যতা
ধনু গজ,ধনু ৰাশিৰ চোতাল
পালতোলা তরঙ্গ,পালতোলা ঢৌ
বয়লার গরম করা,বয়লাৰ গৰম কৰা
বয়েলের আইন,ল&#39;ৰাৰ আইন
বয়লার গরম করা,বয়লাৰ গৰম কৰা
বন্ধনী-শ্রেণী,বন্ধনী-শ্ৰেণী
ব্যাগ নিয়ম,বেগ নিয়ম
জড়িত তার,আন্তঃসংলগ্ন তাঁৰ
ব্রেক ক্লাস,ব্ৰেক ক্লাছ
ব্রামা কম্প্রেসার,ব্ৰামা কম্প্ৰেছাৰ
শাখা,শাখা-প্ৰশাখা
"সাহসী জালি, সাহসী জালি","ব্ৰেভ লেটিছ, ব্ৰেভ লেটিছ"
ব্রাস ব্রেজিং,ব্ৰাছ ব্ৰেজিং
বিচ্ছেদ,ছেভাৰেন্স
সংযোগকারী বিরতি,সংযোগকাৰী ভাঙি পেলাওক
"ফ্র্যাকচার ডায়োড, জেনার ডায়োড","ফ্ৰেক্টৰ ডাইঅ’ড, জেনাৰ ডাইঅ’ড"
ফ্র্যাকচার,হাড়ভঙা
"ব্রিডার রিঅ্যাক্টর, ব্রিডার নিউক্লিয়ার ফার্নেস, ব্রিডার ফার্নেস","ব্ৰীডাৰ ৰিয়েক্টৰ, ব্ৰীডাৰ নিউক্লিয়াৰ ফাৰ্নেচ, ব্ৰীডাৰ ফাৰ্নেচ"
প্রজনন,প্ৰজনন
"retardant বিকিরণ, brastralung","ৰিটাৰ্ডেণ্ট ৰেডিয়চন, brastralung"
brewster-কোণ,ব্ৰুষ্টাৰ-কোণ
ব্রুস্টার ফ্রিজ,ব্ৰুষ্টাৰ ফ্ৰীজ
সেতু,সেঁতু
সেতু বন্ধন,দলং বন্ধন
"উজ্জ্বল, উজ্জ্বল, ঝলমলে","উজ্জ্বল, উজ্জ্বল, চকু কপালত তুলিব পৰা"
আলোক,ইলুমিনেটৰ
তেজ,ৰেডিয়েন্স
"দ্যুতি, প্রভা","দ্যুতি, প্ৰভা"
ব্রিলুওয়ান এলাকা,ব্ৰীলুৱান অঞ্চল
ব্রিটিশ স্ট্যান্ডার্ড মোমবাতি,ব্ৰিটিছ ষ্টেণ্ডাৰ্ড মমবাতি
ভঙ্গুর,ভংগুৰ
ভঙ্গুরতা,ভংগুৰতা
সম্প্রচার,সম্প্ৰচাৰ
বিশদ,বিস্তৃত
বিপরীতমুখী,ৰেট্ৰ&#39;গ্ৰেড
ব্রগলি সূত্র,ব্ৰগলি সূত্ৰ
খণ্ডিত,খণ্ডিত
ব্রাউনি গতি,ব্ৰাউনি গতি
"কুচি, বুরুশ, কুর্চ, গুলম","কুচি, বুৰুষ, কুৰ্চ, গুলম"
"বুদবুদ, বুদবুদ (সম্পাদনা), গর্জন (v.)","বুদবুদ, বুদবুদ (ed.), mumble (v.)"
উদ্দীপনা,effervescence
পাল্টা ব্যবস্থা,প্ৰতিকাৰৰ ব্যৱস্থা
সংকোচন,সংকোচন
"amp-প্রতিরোধ, বাফার","amp-প্ৰতিৰোধ, বাফাৰ"
ধ্বনিবিদ্যা,শব্দবিজ্ঞান
বর্ধন,বৰধন
বাল্ব,বাল্ব
আবির্ভূত,আবির্ভূত
"আয়তন, বাল্ক, ভর, ভর, আয়তন","আয়তন, বাল্ক, ভৰ, ভৰ, আয়তন"
ভলিউম স্থিতিস্থাপকতা সহগ,আয়তন স্থিতিস্থাপকতা সহগ
জনসংখ্যা সম্পত্তি,জনসংখ্যাৰ সম্পত্তি
সর্বোচ্চ তাপমাত্রা,সৰ্বোচ্চ উষ্ণতা
স্ফীতি,উখহি উঠা
"গুচ্ছ, গুচ্ছ (n.), to be clustered (ver.)","bunch, bunch (n.), থুপ খাই থকা (ver.)"
গুচ্ছ,মুঠি
বুনসেন সেল,বুনচেন কোষ
উচ্ছ্বাস,প্লাৱন ক্ষমতা
"buoyancy, booyancy","buoyancy, প্লাৱন ক্ষমতা"
বার্গার সার্কিট,বাৰ্গাৰ চাৰ্কিট
চোরের ঘণ্টা,চোৰৰ ঘণ্টা
"বার্নার, ইগনিটার","বাৰ্নাৰ, ইগনিটাৰ"
সম্পূর্ণ ইগনিশন,সম্পূৰ্ণ ইগনিচন
"বিস্ফোরণ, বিস্ফোরণ, ফাটল","বিস্ফোৰণ, বিস্ফোৰণ, ফাট"
লাইন ব্যস্ত,লাইন ব্যস্ত
ব্যস্ত টোন,ব্যস্ত সুৰ
গুঞ্জন,buzzer
বাইপাস,পাৰ হোৱা
সার্কিট,বৰ্তনী
"সমুদ্রের তার, তার","সাগৰৰ তাঁৰ, কেবল"
ক্যাডমিয়াম,কেডমিয়াম
সিজিয়াম-কোষ,চিজিয়াম-কোষ
পাঞ্জর ডাইপোল,পাঞ্জাৰ ডাইপোল
পাঞ্জার প্রভাব,পাঞ্জাৰ ইফেক্ট
হিসাব করতে,গণনা কৰা
ক্যালকুলেটর,কেলকুলেটৰ
ক্যালেন্ডার,কেলেণ্ডাৰ
"ক্রমাঙ্কন, ক্রমাঙ্কন, সংশোধন","মানাংকন, মানাংকন, পুনৰীক্ষণ"
"ক্রমাঙ্কন গুণক, ক্রমাঙ্কন গুণক","মানাংকন বহুগুণক, মানাংকন বহুগুণক"
ক্যালিপার,কেলিপাৰ
"কল ক্যালকুলেটর, টক ক্যালকুলেটর","কল কেলকুলেটৰ, টক কেলকুলেটৰ"
"তাপ (v.), ক্যালোরি (ed.)","তাপ (v.), কেলৰি (ed.)"
"ক্যালোরিমিটার, ক্যালোরিমিটার","কেলৰিমিটাৰ, কেলৰিমিটাৰ"
"ক্যালোরিমেট্রি, ক্যালোরিমিট্রি","কেলৰিমেট্ৰি, কেলৰিমেট্ৰি"
ক্যামেরা,কেমেৰা
"কুল্যা কিরণ, খাল কিরণ","কুল্যা কিৰণ, খাল কিৰণ"
candela,কেণ্ডেলা
"মোমবাতি, মোমবাতি","মমবাতি, মমবাতি"
ক্যানোনিকাল,canonical
ক্যান্টিলিভার,কেন্টিলিভাৰ
"টুপি, চাদর (সম্পাদনা), ইন্টারলেসিং (v.)","টুপি, পোছাক (সম্পা.), ইন্টাৰলেচিং (v.)"
ধারণ,ধৰি ৰখা
ক্যাপাসিটর,কেপাচিটৰ
"capillarity, capillarity","কেপিলাৰিটি, কেপিলাৰিটি"
"কৈশিক, কৈশিক","কেপিলাৰী, কেপিলাৰী"
কৈশিক বল,কেপিলাৰী বল
"ক্যাপসুল, ক্যাপসুল, ক্যাপসুল","কেপচুল, কেপচুল, কেপচুল"
ক্যাপচার,বন্দী কৰা
কার্বন 14 সময়সূচী,কাৰ্বন ১৪ সময়সূচী
"মৌলিক বিন্দু, কার্ডিনাল সংখ্যা, গণনা সংখ্যা","মৌলিক বিন্দু, কাৰ্ডিনেল সংখ্যা, গণনা সংখ্যা"
কার্নোর উপপাদ্য,carno ৰ উপপাদ্য
বাহক,বাহক
কার্টেসিয়ান অক্ষ,কাৰ্টেচিয়ান অক্ষ
কার্তুজ,কাৰ্টিজ
"সোপানি (ভি.), সোপানিপাত (সম্পাদনা)","সোপানী (ভ.), সোপানীপাট (সম্পা.)"
অনুপ্রাণিত,অনুপ্ৰাণিত
"বিপর্যয়, বিপর্যয়","বিপৰ্যয়, দুৰ্যোগ"
লিমিটার ডায়োড,লিমিটাৰ ডাইঅ&#39;ড
"অর্থোমিটার, ক্যাথেটোমিটার","অৰ্থমিটাৰ, কেথেট&#39;মিটাৰ"
