Assamese,Hindi
মাজে মাজে এম্প্লিফায়াৰ,अन्तरायिक प्रवर्धक
মাজে মাজে এম্প্লিফায়াৰ,अन्तरायिक प्रवर्धक
মাজে মাজে মোড,अन्तरायिक विधा
ক্ৰ&#39;মা এম্প্লিফায়াৰ,क्रोमा प्रवर्धक
বৈশিষ্ট্য নিৰ্ণয়ৰ ডায়েগ্ৰাম,वर्णकता आरेख
ৰং কৰা,वर्णकत्व
বৃত্তৰ ডায়েগ্ৰাম,वृत्त आरेख
বৰ্তনী,परिपथ
বৰ্তনী বিশ্লেষণ,परिपथ विश्लेषण
বৰ্তনী ভাঙক,परिपथ विच्छेदक
বৰ্তনীৰ ডায়েগ্ৰাম,परिपथ आरेख
বৰ্তনী সংকেত,परिपथ संकेतन
চাৰ্কিট চুইচিং,परिपथ स्विचन
বৃত্তাকাৰ তৰংগ পথ,वृत्ताकार तरंग पथ
প্ৰচলিত স্মৃতিশক্তি,परिसंचारक स्मृति
বণ্ডিং বৰ্তনী,बंधन परिपथ
clap দোলক,क्लैप दोलित्र
ক্লাছ A এম্প্লিফায়াৰ,वर्ग ए प्रवर्धक
ক শ্ৰেণী] খ] গ] ঘ কাৰ্য্যসমূহ,वर्ग A] B] C] D प्रचालन
ক্লাছ বি এম্প্লিফায়াৰ,वर्ग B प्रवर्धक
ক্লাছ C এম্প্লিফায়াৰ,वर्ग C प्रवर्धक
ক্লাছ D এম্প্লিফায়াৰ,वर्ग D प्रवर्धक
S শ্ৰেণীৰ শৰীৰ,S वर्ग निकाय
"বহিষ্কাৰ, পৰিষ্কাৰ","निष्कासन, निर्मल"
শ্বিয়াৰিং,कर्तन
শ্বিয়াৰিং বৰ্তনী,कर्तन परिपथ
calad,कालद
ঘড়ীৰ কম্পাঙ্ক,कालद आवृत्ति
ঘড়ী পালছ জেনেৰেটৰ,कालद स्पंद जनित्र
কাদাল আৰ এছ ফ্লিপ ফ্লপ,कादल RS फ्लिप फ्लॉप
বন্ধ বৰ্তনী টেলিভিছন,संवृत परिपथ टेलिविजन
বন্ধ লুপ কাৰ্য্য,संवृत पाश प्रचालन
বন্ধ লুপ লাভ,संवृत पाश लब्धि
পৰিপূৰক ধাতুৰ অৰ্ধপৰিবাহী,पूरक धात्वाक्साइड अर्धचालक
CMOS ডিভাইচ,CMOS युक्ति
চি এম আৰ আৰ (সাধাৰণ মোড নিষ্ক্ৰিয়কৰণ অনুপাত),सी.एम.आर.आर. (उभयनिष्ठ विधा निराकरण अनुपात)
CO2laser,CO2लेजर
সমাক্ষীয় কেবল,समाक्ष केबल
সমাক্ষীয় কোটাৰ,समाक्षीय कोटर
সমাক্ষীয় সংযোগকাৰী,समाक्ष संबंधक
"সমাক্ষীয় সংযোগকাৰী, সমাক্ষীয় সংযোগকাৰী","समाक्ष संबंधक, समाक्ष अनुयोजक"
সমাক্ষীয় ৰেখা,समाक्षीय लाइन
সমাক্ষীয় ৰেখা,समाक्षीय रेखा
সমাক্ষীয় তৰংগ পথ,समाक्षीय तरंग पथक
ক&#39;ড সলনি কৰা,कोड परिवर्तन
ক&#39;ড চেঞ্জাৰ,कोड परिवर्तक
"ক&#39;ডেক, ক&#39;ডাৰ-ডিকোডাৰ","कोडेक, कोडर-विकोडर"
ষ্টেৰিঅ&#39; ক&#39;ডিং,स्टीरियो कोडन
কাপলিং সহগ,युग्मन गुणांक
নিয়ন্ত্ৰণকাৰী বল,निग्रह बल
সুসংহত পোহৰ,संसक्त प्रकाश
ৰাশিফল,कुंडली
কইল ৱাইণ্ডিং মেচিন,कुंडली वेष्टन मशीन
কাকতলীয়া বৰ্তনী,संपाती परिपथ
গৰম কেথ&#39;ড টিউব,तप्त कैथोड नली
ঠাণ্ডা ৱেল্ডিং পইণ্ট,शीत झलाई बिंदु
"সংগ্ৰাহক, সংগ্ৰাহক","संग्राही, संग्राहक"
সংগ্ৰহ কৰা ধাৰা,संग्राही धारा
সংগ্ৰাহক ক্ষয়,संग्राही क्षय
সংগ্ৰাহকৰ দক্ষতা,संग्राही दक्षता
সমান্তৰাল লেন্স,समांतरकारी लेंस
চৰিত্ৰ খচৰা প্ৰস্তুত কৰা,वर्ण आलेखन
ৰং বিস্ফোৰণ,रंग प्रस्फोट
"ৰঙৰ ক&#39;ড, আখৰৰ ক&#39;ড","रंग संकेत, वर्ण कोड"
ৰঙৰ পাৰ্থক্য সংকেত,रंग विभेदक सिग्नल
এন্টিডট,रंग मारक
ৰঙৰ মনিটৰ,रंगीन मॉनीटर
চৰিত্ৰৰ পুনৰুত্পাদন,वर्ण पुनरूत्पादन (पुनर्उत्पादन)
ৰঙৰ পৰিপূৰকতা,वर्ण संतृप्तता
ৰঙীন বাহক কম্পাঙ্ক,रंगीन उपवाहक आवृत्ति
ৰঙীন সংকেত,वर्णतुल्यकाली सिग्नल
ৰঙীন টেলিভিছন,रंगीन टेलिविजन
ৰঙীন টেলিভিছনৰ শৰীৰ,रंगीन टेलीविजन निकाय
"স্তম্ভ স্পীকাৰ, স্তম্ভৰ দৰে শব্দ জমাকাৰী","कॉलम स्पीकर, स्तम्भाकार ध्वनि निक्षेपक"
"কম্ব ফিল্টাৰ, কম্ব ফিল্টাৰ","कौम्ब फिल्टर, कंघीनुमा फिल्टर"
সংযোগ বৰ্তনী,संयोजन परिपथ
কম্বিনেটৰিয়েল লজিক,संयोजी तर्क
আদেশ,समादेश
সাধাৰণ ভিত্তি পৰিবৰ্ধক,उभयनिष्ठ आधार प्रवर्धक
সাধাৰণ ভিত্তি বিন্যাস,उभयनिष्ठ आधार विन्यास
সাধাৰণ সংগ্ৰাহক পৰিবৰ্ধক,उभयनिष्ठ संग्राही प्रवर्धक
সাধাৰণ সংগ্ৰাহক সংৰূপ,उभयनिष्ठ संग्राही विन्यास
সাধাৰণ কেপাচিটিভ এম্প্লিফায়াৰ,उभयनिष्ठ समाहारी प्रवर्धक
সাধাৰণ এমিটাৰ এম্প্লিফায়াৰ,उभयनिष्ठ उत्सर्जक प्रवर्धक
সাধাৰণ গেট এম্প্লিফায়াৰ,उभयनिष्ठ गेट प्रवर्धक
ভূতাত্ত্বিক,भूसंगत
সাধাৰণ ধৰণ সংকেত,उभयनिष्ठ विधा सिग्नल
গণ ৰিটাৰ্ণ,सामूहिक वापसी
সাধাৰণ উৎস পৰিবৰ্ধক,उभयनिष्ठ स्रोत प्रवर्धक
