Kannada,Marathi
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,ध्वनिक ओम*
"ಅಕೌಸ್ಟಿಕ್ ಪ್ಯಾನಲ್, ಅಕೌಸ್ಟಿಕ್ ಬೋರ್ಡ್","ध्वनिक पॅनेल, ध्वनिक मंडळ"
ಅಕೌಸ್ಟಿಕ್ ಹಂತದ ಸ್ಥಿರ,ध्वनिक टप्पा स्थिर
ಅಕೌಸ್ಟಿಕ್ ರಿಸೀವರ್,ध्वनिक प्राप्तकर्ता
ಅಕೌಸ್ಟಿಕ್ ಒತ್ತಡ,ध्वनिक दाब
ಧ್ವನಿಯ ಸಮ್ಮಿತಿ ನಿಯಮ,ध्वनीचा सममिती नियम
ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ,ध्वनिक प्रसारण
ಅಕೌಸ್ಟಿಕ್ ಗುಣಲಕ್ಷಣಗಳು,ध्वनिक गुणधर्म
ಅಕೌಸ್ಟಿಕ್ ಕ್ವಾಡ್ರುಪೋಲ್,अकौस्टिक क्वाड्रपोल
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ ಅಂಶ,ध्वनिक विकिरण घटक
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ,ध्वनिक विकिरण
ಧ್ವನಿ ನಿರೋಧಕ,ध्वनीरोधक
ಅಕೌಸ್ಟಿಕ್ ರೇಡಿಯೊಮೀಟರ್,ध्वनिक रेडिओमीटर
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ध्वनिक प्रतिसाद
ಅಕೌಸ್ಟಿಕ್ ರೆಸಿಪ್ರೊಸಿಟಿ ಪ್ರಮೇಯ,ध्वनिक परस्पर प्रमेय
ಅಕೌಸ್ಟಿಕ್ ಕಡಿತದ ಅಂಶ,ध्वनिक घट घटक
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಫಲನ ಗುಣಾಂಕ,ध्वनिक परावर्तन गुणांक
ಅಕೌಸ್ಟಿಕ್ ವಕ್ರೀಭವನ,ध्वनिक अपवर्तन
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,ध्वनिक प्रतिकार
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ध्वनिक प्रतिसाद
ಅಕೌಸ್ಟಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್,ध्वनिक विखुरणे
ಶ್ರವಣ ಬಿಂದು,श्रवण बिंदू
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,ध्वनिक कडकपणा
ಅಕೌಸ್ಟಿಕ್ ವ್ಯವಸ್ಥೆ,ध्वनिक प्रणाली
ಅಕೌಸ್ಟಿಕ್ ಥರ್ಮಾಮೀಟರ್,ध्वनिक थर्मामीटर
ಅಕೌಸ್ಟಿಕ್ ವೇಗ,ध्वनिक वेग
ಧ್ವನಿ ತರಂಗ,ध्वनी लहर
ಅಕೌಸ್ಟಿಕ್,ध्वनिक
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,ध्वनी शोषण गुणांक
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಘಟಕ,ध्वनी शोषण घटक
ಅಕೌಸ್ಟಿಕ್ ಸರ್ಕ್ಯೂಟ್,ध्वनिक सर्किट
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,ध्वनिक प्रतिसाद
ಅಕೌಸ್ಟಿಕ್ ವಿಳಂಬ ರೇಖೆ,ध्वनिक विलंब रेखा
ಅಕೌಸ್ಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,ध्वनिक विकृती
ಅಕೌಸ್ಟಿಕ್ ಅಕೌಸ್ಟಿಕ್ಸ್,ध्वनिक ध्वनीशास्त्र
ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್,ध्वनिक फिल्टर
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*,ध्वनिक प्रतिबाधा*
ಫೋನೋಗ್ರಾಫ್,फोनोग्राफ
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,ध्वनिक ओम*
ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ,ध्वनिक स्थिरांक
ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್,ध्वनिक फोनन
ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ,ध्वनिक प्रसारण स्थिर
ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ,ध्वनी रूपांतरण गुणांक
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,ध्वनिक प्रतिकार
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,ध्वनिक कडकपणा
ಧ್ವನಿ ಘಟಕ,ध्वनी युनिट
ಧ್ವನಿ ನಿರೋಧಕ,ध्वनीरोधक
ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್,अकौस्टिक साइड लाइन
"ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್","ध्वनीशास्त्र, ध्वनीशास्त्र"
ಧ್ವನಿ ಮೀಟರ್,ध्वनी मीटर
ಧ್ವನಿ ಒತ್ತಡ,ध्वनी दाब
ಸ್ವಾಧೀನ ರೇಡಾರ್,संपादन रडार
ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ,प्रकाशसंश्लेषक विकिरण
ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ,ऍक्टिनियम उत्सर्जन
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ,ऍक्टिनो-युरेनियम
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ,ऍक्टिनो-युरेनियम मालिका
ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್,रेडिओइलेक्ट्रिक
"ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್","ऍक्टिनोमीटर, फोटोमायक्रोमीटर"
"ಕ್ರಿಯೆ, ಕಾರ್ಯ","कृती, कृती"
ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ,क्रिया आणि प्रतिक्रिया
ಕ್ರಮ ಸ್ಥಿರ,क्रिया स्थिर
ಪ್ರಭಾವದ ಗೋಳ,प्रभाव क्षेत्र
"ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ","सक्रिय, सक्रिय"
ಸಕ್ರಿಯ ಪ್ರಸರಣ,सक्रिय प्रसार
"ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್","सक्रिय फायबर, सक्रिय फायबर"
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,सक्रियकरण प्रभाव
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,सक्रियकरण प्रभाव
ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ,सक्रियकरण विश्लेषण
ಚಟುವಟಿಕೆ ಕೇಂದ್ರ,क्रियाकलाप केंद्र
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ,सक्रियकरण परीक्षक
ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ,सक्रियता ऊर्जा
ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ,सक्रियकरण एन्ट्रॉपी
ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್,सक्रियकरण ओव्हरव्होल्टेज
ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ,सक्रियता दर
"ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್","सक्रिय करणारा, सक्रिय करणारा"
ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು,सक्रिय करणारा अणू
ವೇಗವರ್ಧಕ,प्रवेगक
ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,सक्रिय शोषण
ಸಕ್ರಿಯ ವೈಮಾನಿಕ,सक्रिय हवाई
ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ,रेडिएशन धोक्याचे क्षेत्र
ಸಕ್ರಿಯ ಸಾಧನ,सक्रिय डिव्हाइस
ಸಕ್ರಿಯ ಗುರಿ,सक्रिय लक्ष्यीकरण
ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*,सक्रिय हायड्रोजन*
ಸಕ್ರಿಯ ಜಾಲರಿ,सक्रिय जाळी
ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್,सक्रिय ओळ सक्रिय ओळ
ಸಕ್ರಿಯ ಲೂಪ್,सक्रिय लूप
ಸಕ್ರಿಯ ಕೋಡ್*,सक्रिय कोड*
ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು,सक्रिय घटक
ಸಕ್ರಿಯ ಅಣು,सक्रिय रेणू
ಸಕ್ರಿಯ ಜಾಲರಿ,सक्रिय जाळी
ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ,सक्रिय पुनर्शोषण
ಸಕ್ರಿಯ ಪ್ರದೇಶ,सक्रिय क्षेत्र
ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ,सक्रिय नियमन
ಸಕ್ರಿಯ ಉಪಗ್ರಹ,सक्रिय उपग्रह
ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ,सक्रिय विखंडन सौर ज्योत
ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು,सक्रिय सूक्ष्म पोषक
ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ,सक्रिय ट्रॅकिंग सिस्टम
ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ,सक्रिय ट्रान्सड्यूसर
ಸಕ್ರಿಯ ಸೇವನೆ,सक्रिय सेवन
ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*,क्रियाकलाप गुणांक*
ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ,क्रियाकलाप निर्देशांक
ಚಟುವಟಿಕೆಯ ಅನುಪಾತ,क्रियाकलाप प्रमाण
ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್,क्रियाकलाप वेक्टर
ನಿಜವಾದ ಮಾನಿಟರ್,वास्तविक मॉनिटर
ನಿಜವಾದ ಒತ್ತಡ,वास्तविक ताण
ಹುರಿದುಂಬಿಸು,ट्रिगर करण्यासाठी
ಹುಟ್ಟುಗಾರ,प्रवर्तक
ಹುಟ್ಟುಗಾರ,प्रवर्तक
ಅಕ್ಯುಟಿಯೋಮೀಟರ್,acuityometer
ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ,ऐकण्याची तीक्ष्णता
ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ,फोटो तीक्ष्णता मूल्य
ತೀವ್ರ ಕೋನ,तीव्र कोन
ಗುಸುಗುಸು,कुजबुजणे
ತೀವ್ರ ತ್ರಿಕೋನ,तीव्र त्रिकोण
ಅಸೈಕ್ಲಿಕ್,अॅसायक्लिक
ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್,ऑप्टिमायझेशन अनुप्रयोग
ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ,अनुकूल स्थिती
ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,अनुकूली नियंत्रण प्रणाली
ಅಡಾಪ್ಟೋಮೀಟರ್,अडॅपटोमीटर
ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ,अॅडकॉक अँटेना
ಒಟ್ಟುಗೂಡಿಸಲು,बेरीज करणे
ಸಂಕಲನ ಸಮಯ,संकलन वेळ
ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ,संकलन-वजाबाकी वेळ
ಸೇರಿಸುವವನು,जोडणारा
"ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)","बेरीज, बेरीज, बेरीज (सं.), बेरीज (v.)"
ಸೇರ್ಪಡೆ ಸ್ಥಿರ,जोड स्थिर
ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ,प्रवेग-सम नियम
ದೂರ-ಮೊತ್ತದ ನಿಯಮ,अंतर बेरीज नियम
ವೇಗ-ಮೊತ್ತ ನಿಯಮ,वेग-सम नियम
ವಾಹಕಗಳ ಮೊತ್ತ,वेक्टरची बेरीज
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,संग्रह प्रतिक्रिया
ಹೆಚ್ಚುವರಿ ಮಹಡಿ,अतिरिक्त मजला
"ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)","संयोजी स्वर, अतिरिक्त स्वर (स्वर)"
"ಸಂಯೋಜಕ, ಸಂಯೋಜಕ","additive, additive"
ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ,मिश्रित प्रणाली
ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು,संमिश्र वर्ण
ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ,एकूण वर्ण प्रक्रिया
ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ,पूरक पूरक रंग
ಸಂಯೋಜಕ ಸ್ಥಿರ,additive स्थिरांक
ಸಂಯೋಜಕ ಎಳೆತ,additive कर्षण
ಸಂಯೋಜಕ ಪರಿಣಾಮ,अतिरिक्त प्रभाव
ಸಂಯೋಜಕ ಅಂಶ,अतिरिक्त घटक
ಸಂಯೋಜಕ ಕಾರ್ಯ,additive फंक्शन
ಸಂಯೋಜಕ ಮಿಶ್ರಣ,मिश्रित मिश्रण
ಸಂಯೋಜಕ ಮೂಲ,additive रूट
ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ,जोड प्रक्रिया
ಸೇರಿಸುವಿಕೆ,जोडणी
ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,अॅडिटीव्ह क्वांटम संख्या
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,संग्रह प्रतिक्रिया
ಸೇರಿಸುವಿಕೆ,जोडणी
ಅಡಿಟ್ರಾನ್,एडिट्रॉन
ತಿಳಿಯಿರಿ*,जाणून घ्या*
ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ,पत्ता गणना
ವಿಳಾಸ,पत्ता
ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ,पत्ता एन्क्रिप्शन
ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ,पत्ता अभिव्यक्ती
ವಿಳಾಸ ಸಾಮರ್ಥ್ಯ,पत्ता योग्यता
ವಿಳಾಸ ಪಟ್ಟಿ,पत्ता लिहायची जागा
ವಿಳಾಸ ಬೆಳಕು,पत्ता प्रकाश
ವಿಳಾಸ ಬದಲಾವಣೆ,पत्ता बदलणे
ಪತಾಂಶ,पतांश
ವಿಳಾಸ ರಿಜಿಸ್ಟರ್,पत्ता नोंदवही
ವಿಳಾಸ ಆಯ್ಕೆ ಸ್ವಿಚ್,पत्ता निवड स्विच
ವಿಳಾಸ ವಿಂಗಡಣೆ ಕೋಷ್ಟಕ,पत्ता क्रमवारी टेबल
ಉದ್ದೇಶಿಸಿ,संबोधित
ಅಡ್ರೆಸೊಗ್ರಾಫ್,adresograph
ವಿಳಾಸ ವ್ಯವಸ್ಥೆ,पत्ता प्रणाली
ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,आसंजन
ಅಂಟಿಕೊಳ್ಳುವಿಕೆಯ ಒತ್ತಡ,आसंजन ताण
ಅಂಟಿಕೊಳ್ಳುವ ಶಕ್ತಿ,चिकट ऊर्जा
ಅಂಟಿಕೊಳ್ಳುವ ತಡೆಗಟ್ಟುವಿಕೆ,चिकट ब्लॉकिंग
ಅಡಿಯಾಬಟ್,adiabat
ಅಡಿಯಾಬಾಟಿಕ್,adiabatic
ಅಡಿಯಾಬಾಟಿಕ್ ವೇಗವರ್ಧನೆ,adiabatic प्रवेग
ಅಡಿಯಾಬಾಟಿಕ್ ಅಂದಾಜು,adiabatic अंदाजे
ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಮಾಣ ಗುಣಾಂಕ,adiabatic खंड गुणांक
ಅಡಿಯಾಬಾಟಿಕ್ ಥರ್ಮಾಮೀಟರ್,adiabatic थर्मामीटर
ಅಡಿಯಾಬಾಟಿಕ್ ಬದಲಾವಣೆ,adiabatic बदल
"ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್, ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್","adiabatic चार्ट, adiabatic चार्ट"
ಅಡಿಯಾಬಾಟಿಕ್ ಸಂಕುಚಿತತೆ,adiabatic compressibility
ಅಡಿಯಾಬಾಟಿಕ್ ಕಂಪ್ರೆಷನ್,adiabatic कॉम्प्रेशन
ಅಡಿಯಾಬಾಟಿಕ್ ಗರ್ಭನಿರೋಧಕ,adiabatic गर्भनिरोधक
ಅಡಿಯಾಬಾಟಿಕ್ ಕೂಲಿಂಗ್ ಮಿತಿ,adiabatic कूलिंग मर्यादा
ಅಡಿಯಾಬಾಟಿಕ್ ಕರ್ವ್,adiabatic वक्र
ಅಡಿಯಾಬಾಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,adiabatic विरूपण
ಅಡಿಯಾಬಾಟಿಕ್ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,adiabatic demagnetization
ಅಡಿಯಾಬಾಟಿಕ್ ರೆಸಲ್ಯೂಶನ್,adiabatic रिझोल्यूशन
ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಳಾಂತರ,adiabatic विस्थापन
ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಣಾಮ,adiabatic प्रभाव
ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,adiabatic लवचिकता
ಅಡಿಯಾಬಾಟಿಕ್ ದೀರ್ಘವೃತ್ತ,adiabatic ellipsoid
ಅಡಿಯಾಬಾಟಿಕ್ ಪೂರ್ಣ-ಶಾಖದ ನಷ್ಟ,adiabatic पूर्ण-उष्णतेचे नुकसान
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮೀಕರಣ,adiabatic समीकरण
ಅಡಿಯಾಬಾಟಿಕ್ ರಾಜ್ಯ ಸಮೀಕರಣ,adiabatic राज्य समीकरण
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ ತಾಪಮಾನ,adiabatic समतोल तापमान
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ,adiabatic शिल्लक
ಅಡಿಯಾಬಾಟಿಕ್ ಹರಡುವಿಕೆ,adiabatic प्रसार
ಅಡಿಯಾಬಾಟಿಕ್ ಜ್ವಾಲೆಯ ತಾಪಮಾನ,adiabatic ज्वाला तापमान
ಅಡಿಯಾಬಾಟಿಕ್ ಹರಿವು,adiabatic प्रवाह
ಅಡಿಯಾಬಾಟಿಕ್ ಉಚ್ಚಾರಣೆ,adiabatic उच्चार
ಅಡಿಯಾಬಾಟಿಕ್ ಅನಿಲ ಸಮೀಕರಣ,adiabatic वायू समीकरण
ಅಡಿಯಾಬಾಟಿಕ್ ಗ್ರೇಡಿಯಂಟ್,adiabatic ग्रेडियंट
ಅಡಿಯಾಬಾಟಿಕ್ ಶಾಖದ ನಷ್ಟ,adiabatic उष्णता नुकसान
ಅಡಿಯಾಬಾಟಿಕ್ ಅಯಾನೀಕರಣ ಸಾಮರ್ಥ್ಯ,adiabatic ionization क्षमता
ಅಡಿಯಾಬಾಟಿಕ್ ಸವಕಳಿ ದರ,adiabatic घसारा दर
ಅಡಿಯಾಬಾಟಿಕ್ ಮೊಮೆಂಟಮ್ ಚಾರ್ಜ್,adiabatic मोमेंटम चार्ज
