Gujarati,Odiya
બાઉડ,baud
બાઉડ દર,ବାଉଡ୍ ହାର
બીમ બીમ,ବିମ୍ ବିମ୍ |
"1. માર્ગદર્શિકા, 2. બેચ માર્ક","1. ନିର୍ଦ୍ଦେଶାବଳୀ, ୨ ବ୍ୟାଚ୍ ମାର୍କ"
દ્વિદિશ સંચાર,ଦ୍ୱି-ଦିଗୀୟ ଯୋଗାଯୋଗ |
સીધી લિંક,ସିଧାସଳଖ ଲିଙ୍କ୍ |
દ્વિસંગી કોડ,ବାଇନାରୀ କୋଡ୍ |
દ્વિસંગી અંકો,ବାଇନାରୀ ସଂଖ୍ୟା
બાઈનરી ઈન્વેસ્ટમેન્ટ આઉટપુટ સિસ્ટમ (BIOS),ବାଇନାରୀ ନିବେଶ ଆଉଟପୁଟ୍ ସିଷ୍ଟମ୍ (BIOS)
દ્વિસંગી સંખ્યા,ବାଇନାରୀ ସଂଖ୍ୟା
બાઈનરી ઓપરેટર,ବାଇନାରୀ ଅପରେଟର୍ |
દ્વિસંગી સંબંધ,ବାଇନାରୀ ସମ୍ପର୍କ |
દ્વિસંગી શોધ,ବାଇନାରୀ ସନ୍ଧାନ |
બાઈનરી એક્સપ્લોરેશન ટ્રી (BST),ବାଇନାରୀ ଏକ୍ସପ୍ଲୋର୍ସନ୍ ଟ୍ରି (BST)
"1. બાઈનરી ટ્રાન્સફર ટ્રી, 2. બાઈનરી ટ્રાન્સફર","1. ବାଇନାରୀ ସ୍ଥାନାନ୍ତର ବୃକ୍ଷ, 2 ବାଇନାରୀ ସ୍ଥାନାନ୍ତର |"
દ્વિસંગી વૃક્ષ,ବାଇନାରୀ ଗଛ |
"1. બાયપોલર મેમરી, 2. બાયપોલર મેમરી","1. ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି, ୨। ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି"
"1. જન્મ અને મૃત્યુ મોડલ, 2. જન્મ મૃત્યુ મોડેલ","1. ଜନ୍ମ ଏବଂ ମୃତ୍ୟୁ ମଡେଲ୍, ୨। ଜନ୍ମ ମୃତ୍ୟୁ ମଡେଲ |"
જન્મ મૃત્યુ પ્રક્રિયા,ଜନ୍ମ ମୃତ୍ୟୁ ପ୍ରକ୍ରିୟା |
"1. ડ્યુક, 2. બીટ","1. ଡୁକ୍, ୨ ବିଟ୍"
થોડી ખામી,ବିଟ୍ ଦୋଷ |
બીટ નકશો,ବିଟ୍ ମାନଚିତ୍ର
"1. બીટ, 2. નકશો, 3. પિક્સેલ (BMP)","1. ବିଟ୍, 2 ମାନଚିତ୍ର, 3 ପିକ୍ସେଲ (BMP)"
"1. બિટ મેટ્રિક્સ, 2. બીટ ટેબલ","1. ବିଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ, 2 ବିଟ୍ ଟେବୁଲ୍ |"
બીટ પેટર્ન,ବିଟ୍ ପ୍ୟାଟର୍ |
બીટ સ્થિતિ,ବିଟ୍ ସ୍ଥିତି |
"1. બીટ રેટ, 2. બીટ દર","1. ବିଟ୍ ହାର, ୨ ବିଟ୍ ହାର"
આંખ પર પટ્ટી પરીક્ષણ,ଦୃଷ୍ଟିହୀନ ପରୀକ୍ଷା |
ઝબૂકવું,ଶିମର୍
બ્લોક,ବ୍ଲକ
"1. બ્લોક કેશ, 2. બ્લોક કેશ/ચંક મેમરી","1. କ୍ୟାଚ୍ ଅବରୋଧ କରନ୍ତୁ, 2. କ୍ୟାଚ୍ / ଖଣ୍ଡ ମେମୋରୀକୁ ଅବରୋଧ କରନ୍ତୁ |"
બ્લોક ચકાસણી,ଅନୁସନ୍ଧାନକୁ ଅବରୋଧ କରନ୍ତୁ |
વોલ્યુમ નકલ,ଭଲ୍ୟୁମ୍ କପି
રેખાક્રુતિ,ବ୍ଲକ ଚିତ୍ର
"1. અવરોધિત નેટવર્ક, 2. અવરોધિત નેટવર્ક","1. ଅବରୋଧିତ ନେଟୱାର୍କ, 2. ଅବରୋଧିତ ନେଟୱାର୍କ |"
પાટીયું,ବୋର୍ଡ |
પૃષ્ઠ મેમરી,ପୃଷ୍ଠା ସ୍ମୃତି
બુલિયન બીજગણિત,ବୁଲିଅନ୍ ବୀଜ ବିବେଚନା |
બુલિયન સંબંધ,ବୁଲିଅନ୍ ସମ୍ପର୍କ |
બુટ પાર્ટીશન,ବୁଟ ବିଭାଜନ
બુટ strapping,ବୁଟ ଷ୍ଟ୍ରାପିଂ
1.બૂટસ્ટ્રેપ લોડર,1. ବୁଟଷ୍ଟ୍ରାପ୍ ଲୋଡର୍ |
"1.બ્રિજ, 2.બ્રિજ","1. ବ୍ରିଜ୍, 2. ବ୍ରିଜ୍"
બ્રોડબેન્ડ નેટવર્ક,ବ୍ରଡବ୍ୟାଣ୍ଡ ନେଟୱାର୍କ |
પ્રસારણ,ପ୍ରସାରଣ
પ્રસારણ રેડિયો,ରେଡିଓ ପ୍ରସାରଣ |
(ચોખ્ખી) ભિન્નતા,(ନେଟ୍) ଭିନ୍ନତା |
(ચોખ્ખી) વિકાર,(ନେଟ୍) ଭିକାର୍ |
બી-ટ્રુ,ବି-ଟ୍ରୁ |
"1.બબલ મેમરી, 2.બબલ મેમરી","1. ବବୁଲ୍ ମେମୋରୀ, 2. ବବୁଲ୍ ମେମୋରୀ |"
બબલ સૉર્ટ,ବବୁଲ୍ ସର୍ଟ୍ |
"1.ડોલ, 2.ડોલ","1. ବକେଟ୍, 2. ବକେଟ୍"
"1.બંધુત્વ વ્યવસ્થા, 2.મોટી વ્યવસ્થા","1. ଭ୍ରାତୃତ୍ୱ ବ୍ୟବସ୍ଥା, 2. ବିଗ୍ ସିଷ୍ଟମ୍ |"
અસરકારક બજેટ નિયંત્રણ,ପ୍ରଭାବଶାଳୀ ବଜେଟ୍ ନିୟନ୍ତ୍ରଣ |
બફર,ବଫର୍
ખામી,ଅଭାବ
પૂરતૂ,ଯଥେଷ୍ଟ
"1. અષ્ટ વ્યંક, 2. બીટ (આઠ બિટ્સ)","1. ଅଷ୍ଟା ଭିଆଙ୍କ, ୨ ବିଟ୍ (ଆଠ ବିଟ୍)"
બાઈટ કોડ,ବାଇଟ୍ କୋଡ୍ |
સી (કોમ્પ્યુટર ભાષા),C (କମ୍ପ୍ୟୁଟର ଭାଷା)
"1.C પ્લસ પ્લસ, 2.C++ (કોમ્પ્યુટર ભાષા)","1.C ପ୍ଲସ୍ ପ୍ଲସ୍, 2.C ++ (କମ୍ପ୍ୟୁଟର ଭାଷା)"
"1.રોકડ, 2. ઝડપી","1. କ୍ୟାଶ୍, 2 ଦ୍ରୁତ, 3. ଜଳଖିଆ |"
"1.કેશ બફર, 2.મેમરી બફર","1. କ୍ୟାଚ୍ ବଫର୍, 2. ମେମୋରୀ ବଫର୍ |"
"1.કેશ મેમરી, 2.કેશ મેમરી, 3.ફાસ્ટ મેમરી","1. କ୍ୟାଚ୍ ମେମୋରୀ, 2. କ୍ୟାଚ୍ ମେମୋରୀ, 3.ଫାଷ୍ଟ ମେମୋରୀ |"
ગણતરી,ଗଣନା
"1.કેલ્ક્યુલેટર, 2.કેલ્ક્યુલેટર","1. କାଲକୁଲେଟର, 2. କାଲକୁଲେଟର"
"1.કેલ્ક્યુલેટર ચિપ,2. કેલ્ક્યુલેટર ચિપ","1. କାଲକୁଲେଟର ଚିପ୍, 2 କାଲକୁଲେଟର ଚିପ୍"
આહવાન કરો,ଆହ୍ୱାନ କରନ୍ତୁ |
નામ કૉલ,ନାମ କଲ୍
સંદર્ભ કૉલ,ରେଫରେନ୍ସ କଲ୍
સન્માન કૉલ,ସମ୍ମାନ କଲ୍
ચલ કોલ,ଭେରିଏବଲ୍ କଲ୍
આમંત્રણ દ્વાર,ନିମନ୍ତ୍ରଣ ଫାଟକ |
"1. રદ કરો, 2. રદ કરો","1. ବାତିଲ୍, 2. ବାତିଲ୍"
રદબાતલ બટન,ପ୍ରତ୍ୟାହାର ବଟନ୍ |
"1. નિર્ધારિત, 2. કેનોનિકલ","1. ନିର୍ଦ୍ଦିଷ୍ଟ, 2 କାନୋନିକାଲ୍ |"
પ્રમાણભૂત સ્વરૂપ,କାନୋନିକାଲ୍ ଫର୍ମ |
ક્ષમતા,ଦକ୍ଷତା
ક્ષમતા યાદી,କ୍ଷମତା ତାଲିକା |
"1. ક્ષમતા, 2. હોલ્ડિંગ","1. ସାମର୍ଥ୍ୟ, 2 ଧରିବା"
કેપ્સ લોક કી,କ୍ୟାପ୍ ଲକ୍ କୀ |
"1.કાર્ડ, 2. શીટ","1. କାର୍ଡ, 2 ସିଟ୍ |"
કાર્ડ રીડર,କାର୍ଡ ରିଡର୍ |
પ્રાધાન્ય,ପ୍ରସିଦ୍ଧି
વાહક,ବାହକ
વાહક બેન્ડ,ବାହକ ବ୍ୟାଣ୍ଡ |
વાહક લોડ,ବାହକ ଭାର
વાહક સંકેત,ବାହକ ସଙ୍କେତ
વાહક તરંગ,ବାହକ ତରଙ୍ଗ |
હાંસલ કર્યું,ହାସଲ ହୋଇଛି |
સ્કોર હાંસલ કર્યો,ସ୍କୋର ହାସଲ ହୋଇଛି |
ધ્વજ હાંસલ કર્યો,ପତାକା ହାସଲ କରିଛି |
"1.કાર્ટિજ ડિસ્ક, 2.કાર્ટ્રિજ ડિસ્ક","1. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ, 2. କାର୍ଟ୍ରିଜ୍ ଡିସ୍କ |"
"1. કાસ્કેડ, 2. કાસ્કેડ","1. କ୍ୟାସକେଡ୍, 2. କ୍ୟାସକେଡ୍ |"
કેસ,ମାମଲା
કેથોડ-રે-ટ્યુબ (CRT),କ୍ୟାଥୋଡ୍-ରେ-ଟ୍ୟୁବ୍ (CRT)
કેથોડ રે ટ્યુબ (સીઆરટી) કેથોડ રે ટ્યુબ,କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ (CRT) କ୍ୟାଥୋଡ୍ ରାଇ ଟ୍ୟୁବ୍ |
સીડી રોમ ડિસ્ક ડ્રાઇવ,ସିଡି ରୋମ୍ ଡିସ୍କ ଡ୍ରାଇଭ୍ |
કોષ,କକ୍ଷ
સેલ એનિમેશન,ସେଲ୍ ଆନିମେସନ୍ |
સેલ્યુલર ફોન,ସେଲୁଲାର୍ ଫୋନ୍ |
"1. સેન્ટ્રલ મેમરી, 2. કેન્દ્રીય મેમરી","1. କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି, ୨। କେନ୍ଦ୍ରୀୟ ସ୍ମୃତି"
સેન્ટ્રલ પ્રોસેસિંગ યુનિટ (CPU),କେନ୍ଦ୍ରୀୟ ପ୍ରକ୍ରିୟାକରଣ ୟୁନିଟ୍ (CPU)
કેન્દ્રીયકૃત સિસ્ટમ,କେନ୍ଦ୍ରୀଭୂତ ପ୍ରଣାଳୀ |
પ્રમાણિત ટેપ,ପ୍ରାମାଣିକ ଟେପ୍ |
સાંકળ,ଶୃଙ୍ଖଳା |
"1. શ્રેણી ડેટા, 2. શ્રેણી સામગ્રી","1.series ଡାଟା, 2.series ବିଷୟବସ୍ତୁ |"
સાંકળ કડી,ଶୃଙ୍ଖଳା ଲିଙ୍କ୍ |
સાંકળ,ଶିକୁଳି
"1.ચેનલ, 2.ચેનલ","1. ଚ୍ୟାନେଲ, 2. ଚ୍ୟାନେଲ"
"1.ચેનલ વ્યસ્ત ટોન, 2.ચેનલ વ્યસ્ત ટોન","1. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର, 2. ଚାନେଲ୍ ବ୍ୟସ୍ତ ସ୍ୱର |"
"1.ચેનલ ક્ષમતા, 2.ચેનલ ક્ષમતા","1. ଚାନେଲ୍ କ୍ଷମତା, 2. ଚାନେଲ୍ କ୍ଷମତା |"
"1.ચેનલ કંટ્રોલર, 2.ચેનલ કંટ્રોલર","1. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ, 2. ଚାନେଲ୍ ନିୟନ୍ତ୍ରକ |"
"1. ચેનલ ભૂલ, 2.ચેનલ ભૂલ","1. ଚ୍ୟାନେଲ୍ ତ୍ରୁଟି, 2. ଚାନେଲ୍ ତ୍ରୁଟି |"
"1.ચેનલ પ્રોગ્રામ, 2.ચેનલ પ્રોગ્રામ","1. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍, 2. ଚାନେଲ୍ ପ୍ରୋଗ୍ରାମ୍ |"
"1.ચેનલ વિશ્વસનીયતા, 2.ચેનલ વિશ્વસનીયતા","1. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା, 2. ଚାନେଲ ନିର୍ଭରଯୋଗ୍ୟତା |"
"1.ચેનલ સેટ, 2.ચેનલ સેટ","1. ଚାନେଲ୍ ସେଟ୍, 2. ଚାନେଲ୍ ସେଟ୍ |"
પ્રતીક,ପ୍ରତୀକ
"1.કેરેક્ટર કોડ, 2. અક્ષર કોડ","1. ଅକ୍ଷର କୋଡ୍, 2 ବର୍ଣ୍ଣ କୋଡ୍"
અક્ષર કી,ବର୍ଣ୍ଣ ଚାବି
પાત્ર વાચક,ବର୍ଣ୍ଣ ପାଠକ
"1. પ્રતીકનું કદ, 2. પ્રતીકનું કદ","1. ପ୍ରତୀକ ଆକାର, 2. ପ୍ରତୀକ ଆକାର |"
ચિત્રાત્મક,ଚିତ୍ରଣ
"1.ચેસીસ, 2.ચેસીસ","1. ଚାସିସ୍, 2. ଚାସିସ୍"
બીટ તપાસો,ବିଟ୍ ଯାଞ୍ଚ କରନ୍ତୁ |
ચેક પોઈન્ટ,ଯାଞ୍ଚ ପଏଣ୍ଟଗୁଡିକ |
કુલ તપાસો,ସମୁଦାୟ ଯାଞ୍ଚ କରନ୍ତୁ |
શબ્દ તપાસો,ଶବ୍ଦ ଯାଞ୍ଚ କରନ୍ତୁ |
ચિપ,ଚିପ୍
ચિપ સેટ,ଚିପ୍ ସେଟ୍ |
"1.પસંદ કરો, 2.પસંદ કરો","1. ବାଛନ୍ତୁ, 2. ବାଛନ୍ତୁ |"
મૂળાક્ષરો પ્રમાણે,ବର୍ଣ୍ଣାନୁକ୍ରମିକ
"1.સફર, 2. શૂન્ય, 3. નાવિક","1. ସଫର, ୨ ଶୂନ, 3 ସମୁଦ୍ରକୂଳ"
સર્કિટ,ସର୍କିଟ
વર્તુળ યાદી,ବୃତ୍ତ ତାଲିକା |
સેરેસ,ସେରେସ୍
ઉલ્લેખ,ଉଲ୍ଲେଖ କରନ୍ତୁ |
"1.શ્રેણી, 2.વર્ગ","1.category, 2.category"
વર્ગ ચલ,କ୍ଲାସ୍ ଭେରିଏବଲ୍ |
વર્ગીકરણ,ବର୍ଗୀକରଣ
સફાઈ,scavenging
સાફ કરેલ વિસ્તાર,ଖାଲି ସ୍ଥାନ
"1. સિસ્ટમ સાફ કરો, 2. ચેનલ સાફ કરો","1. ସିଷ୍ଟମ୍ ସଫା କର, 2. ଚ୍ୟାନେଲ୍ ସଫା କର |"
દબાવો,ଦବାନ୍ତୁ |
"1. ગ્રાહક, 2. ગ્રાહક","1. ଗ୍ରାହକ, 2 କ୍ଲାଏଣ୍ଟ"
"1.ક્લાયન્ટ સર્વર, 2.ક્લાયન્ટ સર્વર","1. କ୍ଲାଏଣ୍ଟ ସର୍ଭର, 2. କ୍ଲାଏଣ୍ଟ ସର୍ଭର |"
ગ્રાહક સ્ટબ,ଗ୍ରାହକ ଷ୍ଟବ୍ |
કાપવાની કળા,କାଟିବା
ઉતારવાની કલા પુસ્તકાલય,କଳା ଲାଇବ୍ରେରୀ କାଟିବା |
ક્લિપ બોર્ડ,କ୍ଲିପ୍ ବୋର୍ଡ |
ક્લિપર,କ୍ଲିପର୍
ક્લિપર ચિપ,କ୍ଲିପର୍ ଚିପ୍ |
જૂથ,ଦଳ
"1.ઘડિયાળ, 2. કેલાડ","1. ୱାଚ୍, 2 କାଲାଡ |"
ઘડિયાળ ચક્ર,ଘଣ୍ଟା ଚକ୍ର |
ઘડિયાળની આવર્તન,ଘଣ୍ଟା ଆବୃତ୍ତି
કલાદ હાર્ડવેર,କାଲାଡ୍ ହାର୍ଡୱେର୍ |
કલાદ સ્પાન્ડ,କାଲାଡ୍ ସ୍ପାନ୍ |
ઘડિયાળની ઝડપ,ଘଣ୍ଟା ଗତି
સમય સુમેળ,ସମୟ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ |
ઘડિયાળની ટીક,ଘଣ୍ଟା ଟିକ୍ |
ક્લોન,କ୍ଲୋନ୍ |
બંધ,ବନ୍ଦ
ક્લોઝ્ડ સર્કિટ ટીવી (CCTV),ବନ୍ଦ ସର୍କିଟ ଟିଭି | (CCTV)
વર્ણન,ବର୍ଣ୍ଣନା
"1.ક્લાઉડ કમ્પ્યુટિંગ, 2.ક્લાઉડ કમ્પ્યુટિંગ","1. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ, 2. କ୍ଲାଉଡ୍ କମ୍ପ୍ୟୁଟିଂ |"
ટોળું,ଗୁଣ୍ଡ |
"1.કવર્ડ કાર્ડ, 2. કોટેડ શીટ","1. ଆଚ୍ଛାଦିତ କାର୍ଡ, 2 ଆଚ୍ଛାଦିତ ସିଟ୍ |"
કોટેડ કાગળ,ଆବୃତ କାଗଜ |
કોક્સિયલ,ସମବାୟ
કો - એક્ષેલ કેબલ,ସମବାୟ କେବୁଲ୍ |
કોડાસિલ,କୋଡାସିଲ୍ |
"1.કોડ, 2.કોડ","1. କୋଡ୍, 2. କୋଡ୍"
"1. કોડ જનરેટર, 2. કોડ જનરેટર","1. କୋଡ୍ ଜେନେରେଟର, 2 କୋଡ୍ ଜେନେରେଟର"
કોડ પેજ,କୋଡ୍ ପୃଷ୍ଠା |
"1.કોડ શબ્દ, 2.કોડ શબ્દ","1. କୋଡ୍ ଶବ୍ଦ, 2. କୋଡ୍ ଶବ୍ଦ |"
"1.કોડર, 2.કોડર","1. କୋଡର୍, 2. କୋଡର୍"
"1. એન્કોડિંગ ટેસ્ટ, 2. કોડિંગ ટેસ્ટ","1. ଏନକୋଡିଂ ପରୀକ୍ଷା, 2. କୋଡିଂ ପରୀକ୍ଷା |"
એન્કોડિંગ ફોર્મ,ଏନକୋଡିଂ ଫର୍ମ |
"1. એન્કોડિંગ શીટ, 2. કોડિંગ શીટ","1. ଏନକୋଡିଂ ସିଟ୍, 2. କୋଡିଂ ସିଟ୍ |"
ગુણાંક,ଗୁଣବତ୍ତା
સંયોગ,ମିଳନ
"1.કોલ્ડ બૂટ, 2.કોલ્ડ સ્ટાર્ટ","1. କୋଲ୍ଡ ବୁଟ୍, 2. କୋଲ୍ଡ ଷ୍ଟାର୍ଟ |"
ઠંડી શરૂઆત,ଥଣ୍ଡା ଆରମ୍ଭ
મદદ,ସାହାଯ୍ୟ
પતન,ଭୁଶୁଡ଼ିବା
"1.ઇન્કોર્પોરેશન, 2.કોન્કેટનેટ","1. ସଂଯୋଜନା, 2.concatenate"
"1.અનુક્રમિત ટેપ,2. કૉલેટ ટેપ","1. ଇଣ୍ଡେକ୍ସଡ୍ ଟେପ୍, 2 କ୍ୟାଲେଟ୍ ଟେପ୍ |"
અથડામણ,ଧକ୍କା |
કોલોન,କୋଲନ୍
"1.અક્ષરો, 2.રંગો","1. ଅକ୍ଷର, 2. ରଙ୍ଗ"
રંગ સંતૃપ્તિ,ରଙ୍ଗ ପରିପୃଷ୍ଠା |
રંગ ટેબલ,ରଙ୍ଗ ଟେବୁଲ୍ |
આધારસ્તંભ,ସ୍ତମ୍ଭ
સંયોજન,ମିଶ୍ରଣ
સંયુક્ત બોક્સ,ମିଶ୍ରିତ ବାକ୍ସ
"1.command, 2.command","1. କମାଣ୍ଡ, 2. କମାଣ୍ଡ"
આદેશ બટન,ନିର୍ଦ୍ଦେଶ ବଟନ୍
આદેશ યાદી,ନିର୍ଦ୍ଦେଶ ତାଲିକା |
ટિપ્પણી,ମନ୍ତବ୍ୟ ଦିଅନ୍ତୁ |
"1. પ્રતિબદ્ધતા, 2. પ્રતિબદ્ધતા","1. ପ୍ରତିବଦ୍ଧତା, 2. ପ୍ରତିବଦ୍ଧତା"
વસ્તુ,ବିଷୟ
કોમન બિઝનેસ ઓરિએન્ટેડ લેંગ્વેજ (COBOL),ସାଧାରଣ ବ୍ୟବସାୟ ଓରିଏଣ୍ଟେଡ୍ ଭାଷା (COBOL)
સામાન્ય ભૂલ,ସାଧାରଣ ତ୍ରୁଟି |
સામાન્ય ભાષા,ସାଧାରଣ ଭାଷା |
"1.સામાન્ય નામ, 2. સામાન્ય દિનચર્યા","1. ସାଧାରଣ ନାମ, ୨ ସାଧାରଣ ରୁଟିନ୍ |"
કોમ્યુનિકેશન્સ,ଯୋଗାଯୋଗ |
સંચાર લાઇન,ଯୋଗାଯୋଗ ରେଖା
સંચાર મોડ,ଯୋଗାଯୋଗ ମୋଡ୍ |
"1. કોમ્યુનિકેશન નેટવર્ક, 2. કોમ્યુનિકેશન નેટવર્ક","1. ଯୋଗାଯୋଗ ନେଟୱାର୍କ, 2. ଯୋଗାଯୋଗ ନେଟୱାର୍କ |"
સંચાર પરિમાણ,ଯୋଗାଯୋଗ ପାରାମିଟର
સંચાર વ્યવસ્થા,ଯୋଗାଯୋଗ ବ୍ୟବସ୍ଥା |
કોમ્પેક્શન,ସଙ୍କୋଚନ
કોમ્પ્રેસર,ସଙ୍କୋଚକ
કમ્પ્રેશન ટ્રાન્સમિશન,ସଙ୍କୋଚନ ସଂକ୍ରମଣ
કંપની નેટવર્ક,କମ୍ପାନୀ ନେଟୱାର୍କ |
