Hindi,Gujarati
"1.न्याधार, 2.चैसिस","1.ચેસીસ, 2.ચેસીસ"
जाँच बिट,બીટ તપાસો
जाँच अंक,ચેક પોઈન્ટ
जाँच योग,કુલ તપાસો
जाँच शब्द,શબ્દ તપાસો
चिप,ચિપ
चिप सेट,ચિપ સેટ
"1.चुनना, 2.चयन","1.પસંદ કરો, 2.પસંદ કરો"
वर्णिक रूप से,મૂળાક્ષરો પ્રમાણે
"1.सािफर,2. शून्य,3. सीफर","1.સફર, 2. શૂન્ય, 3. નાવિક"
परिपथ,સર્કિટ
वर्तुल सूची,વર્તુળ યાદી
सायरस,સેરેસ
उल्लेख,ઉલ્લેખ
"1.श्रेणी, 2.वर्ग","1.શ્રેણી, 2.વર્ગ"
वर्ग चर,વર્ગ ચલ
वर्गीकरण,વર્ગીકરણ
अपमार्जन,સફાઈ
अपमार्जित क्षेत्र,સાફ કરેલ વિસ્તાર
"1.अपमार्जित प्रणाली, 2.अपमार्जित चैनल","1. સિસ્ટમ સાફ કરો, 2. ચેનલ સાફ કરો"
दबाना,દબાવો
"1.ग्राहक,2. क्लाइट","1. ગ્રાહક, 2. ગ્રાહક"
"1.ग्राहक परिसेवक, 2.ग्राहक सर्वर","1.ક્લાયન્ટ સર્વર, 2.ક્લાયન્ટ સર્વર"
ग्राहक स्टब,ગ્રાહક સ્ટબ
कर्तन कला,કાપવાની કળા
कर्तन कला पुस्तकालय,ઉતારવાની કલા પુસ્તકાલય
क्लिप बोर्ड,ક્લિપ બોર્ડ
क्लिपर,ક્લિપર
क्लिपर चिप,ક્લિપર ચિપ
गुट,જૂથ
"1.घड़ी,2. कालद","1.ઘડિયાળ, 2. કેલાડ"
कालद चक्र,ઘડિયાળ ચક્ર
कालद आवृत्ति,ઘડિયાળની આવર્તન
कालद हार्डवेयर,કલાદ હાર્ડવેર
कालद स्पंद,કલાદ સ્પાન્ડ
कालद गति,ઘડિયાળની ઝડપ
कालद तुल्यकालन,સમય સુમેળ
कालद टिक,ઘડિયાળની ટીક
क्लोन,ક્લોન
बंद,બંધ
संवृत परिपथ टी.वी. (सी.सी.टी.वी.),ક્લોઝ્ડ સર્કિટ ટીવી (CCTV)
संवरण,વર્ણન
"1.मेघाभिकलन,2.क्लाुड कंप्यूटिंग","1.ક્લાઉડ કમ્પ્યુટિંગ, 2.ક્લાઉડ કમ્પ્યુટિંગ"
गुच्छ,ટોળું
"1.विलेपित कार्ड,2. विलेपित पत्रक","1.કવર્ડ કાર્ડ, 2. કોટેડ શીટ"
लेपित कागज,કોટેડ કાગળ
समाक्षीय,કોક્સિયલ
समाक्ष केबल,કો - એક્ષેલ કેબલ
कोडासिल,કોડાસિલ
"1.कूट, 2.कोड","1.કોડ, 2.કોડ"
"1.कूट जनक,2. कोड जनक","1. કોડ જનરેટર, 2. કોડ જનરેટર"
कूट पृष्ठ,કોડ પેજ
"1.कूट शब्द, 2.कोड शब्द","1.કોડ શબ્દ, 2.કોડ શબ્દ"
"1.कोडर, 2.कूटक","1.કોડર, 2.કોડર"
"1.कूट लेखन जाँच, 2. कोडन जाँच","1. એન્કોડિંગ ટેસ્ટ, 2. કોડિંગ ટેસ્ટ"
कूट लेखन रूप,એન્કોડિંગ ફોર્મ
"1.कूटलेखन पत्र, 2. कोडन शीट","1. એન્કોડિંગ શીટ, 2. કોડિંગ શીટ"
गुणांक,ગુણાંક
ससंजन,સંયોગ
"1.शीत बूट, 2.शीत प्रारंभ","1.કોલ્ડ બૂટ, 2.કોલ્ડ સ્ટાર્ટ"
शीत प्रारंभ,ઠંડી શરૂઆત
सहयोग,મદદ
निपात,પતન
"1.परिमिलन, 2.समानुक्रमित करना","1.ઇન્કોર્પોરેશન, 2.કોન્કેટનેટ"
"1.समानुक्रमित टेप,2. कालेट टेप","1.અનુક્રમિત ટેપ, 2. કૉલેટ ટેપ"
टक्कर,અથડામણ
कोलन,કોલોન
"1.वर्ण, 2.रंग","1.અક્ષરો, 2.રંગો"
रंग संतृप्ति,રંગ સંતૃપ્તિ
रंग सारणी,રંગ ટેબલ
स्तंभ,આધારસ્તંભ
संयोजन,સંયોજન
समिश्र पेटी,સંયુક્ત બોક્સ
"1.समादेश, 2.कमांड","1.command, 2.command"
समादेश बटन,આદેશ બટન
समादेश सूची,આદેશ યાદી
टिप्पणी,ટિપ્પણી
"1.वचन बद्धता, 2.प्रतिबद्धता","1. પ્રતિબદ્ધતા, 2. પ્રતિબદ્ધતા"
वस्तु,વસ્તુ
सामान्य व्यवसाय उन्मुखी भाषा (कोबोल),કોમન બિઝનેસ ઓરિએન્ટેડ લેંગ્વેજ (COBOL)
सामान्य त्रुटि,સામાન્ય ભૂલ
सामान्य भाषा,સામાન્ય ભાષા
"1.सामान्य नेमक,2. सामान्य नित्यक्रम","1.સામાન્ય નામ, 2. સામાન્ય દિનચર્યા"
संचार,કોમ્યુનિકેશન્સ
संचार रेखा,સંચાર લાઇન
संचार विधा,સંચાર મોડ
"1. संचार नेटवर्क, 2. संचार जालक्रम","1. કોમ્યુનિકેશન નેટવર્ક, 2. કોમ્યુનિકેશન નેટવર્ક"
संचार प्राचल,સંચાર પરિમાણ
संचार तंत्र,સંચાર વ્યવસ્થા
संहनन,કોમ્પેક્શન
संपीडप्रसारित्र,કોમ્પ્રેસર
संपीडप्रसारण,કમ્પ્રેશન ટ્રાન્સમિશન
कंपनी नेटवर्क,કંપની નેટવર્ક
तुलना परीक्षण,સરખામણી કસોટી
"1.सुसंगति, 2.संगतता","1. સુસંગતતા, 2. સુસંગતતા"
सुसंगत,સુસંગત
संकलन,સંકલન
संकलन तथा कार्यपालन,સંકલન અને અમલ
"1.संकलक, 2.क्रमादेश अंतरक","1.કમ્પાઇલર, 2.પ્રોગ્રામ ટ્રાન્સફર"
संकलक भाषा,કમ્પાઇલર ભાષા
पूरक,પૂરક
दस-पूरक,દસનું પૂરક
पूरक,પૂરક
"1.संपूर्ण हस्तगत, 2.संपूर्ण हासिल","1. સંપૂર્ણ હસ્તગત, 2. સંપૂર્ણ રીતે હસ્તગત"
सम्मिश्र,સંયુક્ત
सम्मिश्र संख्या,જટિલ સંખ્યા
घटक,ઘટક
कॉम,કોમ
संयुक्त,સંયુક્ત
संयोजन,સંયોજન
"1.अभिकलनीय, 2.अभिकल्पनात्मक","1.કમ્પ્યુટેબલ, 2.કોમ્પ્યુટેબલ"
कंप्यूटर,કમ્પ્યુટર
कंप्यूटर केन्द्र,કમ્પ્યુટર કેન્દ્ર
कंप्यूटर विशेषज्ञ,કમ્પ્યુટર નિષ્ણાત
कंप्यूटर ग्राफिक्स,કમ્પ્યુટર ગ્રાફિક્સ
कंप्यूटर अनुदेश,કમ્પ્યુટર સૂચના
"1.कंप्यूटर भाषा, 2.अभिकलक भाषा","1.કોમ્પ્યુટર ભાષા, 2.કોમ્પ્યુટર ભાષા"
"1.कंप्यूटर नेटवर्क, 2.कंप्यूटर जालक्रम","1.કોમ્પ્યુટર નેટવર્ક, 2.કોમ્પ્યુટર નેટવર્ક"
कंप्यूटर विज्ञान,કમ્પ્યુટર વિજ્ઞાન
कंप्यूटर सुरक्षा,કમ્પ્યુટર સુરક્ષા
कंप्यूटर अनुकरण,કમ્પ્યુટર સિમ્યુલેશન
