Marathi,Gujarati
अॅडिटीव्ह क्वांटम संख्या,એડિટિવ ક્વોન્ટમ નંબર
संग्रह प्रतिक्रिया,સંગ્રહ પ્રતિક્રિયા
जोडणी,ઉમેરણ
एडिट्रॉन,એડિટ્રોન
जाणून घ्या*,જાણો*
पत्ता गणना,સરનામાની ગણતરી
पत्ता,સરનામું
पत्ता एन्क्रिप्शन,સરનામું એન્ક્રિપ્શન
पत्ता अभिव्यक्ती,સરનામા અભિવ્યક્તિ
पत्ता योग्यता,સંબોધનક્ષમતા
पत्ता लिहायची जागा,એડ્રેસ બાર
पत्ता प्रकाश,સરનામું પ્રકાશ
पत्ता बदलणे,સરનામામાં ફેરફાર
पतांश,પતનશ
पत्ता नोंदवही,સરનામું રજીસ્ટર
पत्ता निवड स्विच,સરનામું પસંદગી સ્વીચ
पत्ता क्रमवारी टेबल,સરનામું વર્ગીકરણ ટેબલ
संबोधित,સંબોધન
adresograph,એડ્રેસોગ્રાફ
पत्ता प्रणाली,એડ્રેસ સિસ્ટમ
आसंजन,સંલગ્નતા
आसंजन ताण,સંલગ્નતા તણાવ
चिकट ऊर्जा,એડહેસિવ ઊર્જા
चिकट ब्लॉकिंग,એડહેસિવ બ્લોકીંગ
adiabat,adiabat
adiabatic,એડિબેટિક
adiabatic प्रवेग,એડિબેટિક પ્રવેગક
adiabatic अंदाजे,એડિબેટિક અંદાજ
adiabatic खंड गुणांक,એડિબેટિક વોલ્યુમ ગુણાંક
adiabatic थर्मामीटर,એડિબેટિક થર્મોમીટર
adiabatic बदल,એડિબેટિક ફેરફાર
"adiabatic चार्ट, adiabatic चार्ट","adiabatic ચાર્ટ, adiabatic ચાર્ટ"
adiabatic compressibility,એડિબેટિક સંકોચનક્ષમતા
adiabatic कॉम्प्रेशन,એડિબેટિક કમ્પ્રેશન
adiabatic गर्भनिरोधक,એડિબેટિક ગર્ભનિરોધક
adiabatic कूलिंग मर्यादा,એડિબેટિક ઠંડક મર્યાદા
adiabatic वक्र,એડિબેટિક વળાંક
adiabatic विरूपण,એડિબેટિક વિકૃતિ
adiabatic demagnetization,એડિબેટિક ડિમેગ્નેટાઇઝેશન
adiabatic रिझोल्यूशन,એડિબેટિક રિઝોલ્યુશન
adiabatic विस्थापन,એડિબેટિક ડિસ્પ્લેસમેન્ટ
adiabatic प्रभाव,એડિબેટિક અસર
adiabatic लवचिकता,એડિબેટિક સ્થિતિસ્થાપકતા
adiabatic ellipsoid,એડિબેટિક લંબગોળ
adiabatic पूर्ण-उष्णतेचे नुकसान,એડિબેટિક સંપૂર્ણ ગરમીનું નુકશાન
adiabatic समीकरण,એડિબેટિક સમીકરણ
adiabatic राज्य समीकरण,એડિબેટિક રાજ્ય સમીકરણ
adiabatic समतोल तापमान,એડિબેટિક સંતુલન તાપમાન
adiabatic शिल्लक,એડિબેટિક સંતુલન
adiabatic प्रसार,એડિબેટિક ફેલાવો
adiabatic ज्वाला तापमान,એડિબેટિક જ્યોત તાપમાન
adiabatic प्रवाह,એડિબેટિક પ્રવાહ
adiabatic उच्चार,એડિબેટિક ઉચ્ચારણ
adiabatic वायू समीकरण,એડિબેટિક ગેસ સમીકરણ
adiabatic ग्रेडियंट,એડિબેટિક ગ્રેડિયન્ટ
adiabatic उष्णता नुकसान,એડિબેટિક ગરમીનું નુકશાન
adiabatic ionization क्षमता,એડિબેટિક આયનીકરણ સંભવિત
adiabatic घसारा दर,એડિબેટિક અવમૂલ્યન દર
adiabatic मोमेंटम चार्ज,એડિબેટિક મોમેન્ટમ ચાર્જ
adiabatic प्रक्रिया,એડિબેટિક પ્રક્રિયા
adiabatic प्रतिक्रिया,એડિબેટિક પ્રતિક્રિયા
adiabatic हलवा,એડિબેટિક ચાલ
adiabatic विरूपण ऊर्जा,એડિબેટિક વિકૃતિ ઊર્જા
adiabatic शरीर,એડિબેટિક શરીર
adiabatic उष्णता ग्रेडियंट,એડિબેટિક ગરમી ઢાળ
adiabatic abatement,એડિબેટિક ઘટાડો
adiabatic रूपांतरण,એડિબેટિક રૂપાંતરણ
"प्रकाशसंश्लेषण, विरोधी विकिरण","પ્રકાશસંશ્લેષણ, વિરોધી રેડિયેશન"
उष्णता अपुरेपणा,ગરમીની અપૂર્ણતા
उष्णता इन्सुलेट,હીટ ઇન્સ્યુલેટીંગ
एडन,એઇડન
संलग्नता प्रभाव,સંલગ્નતા અસર
"समीप, समीप, समीप","અડીને, અડીને, અડીને"
समीप कोन,અડીને કોણ
संलग्न चॅनेल क्षीणन,બંધ ચેનલ એટેન્યુએશન
बंद सर्किट,બંધ સર્કિટ
संलग्न टप्पा,બંધ તબક્કો
"संलग्न व्हिडिओ वाहक, संलग्न प्रतिमा वाहक","જોડાયેલ વિડિઓ વાહક, જોડાયેલ છબી વાહક"
बंद ध्वनी वाहक,બંધ ધ્વનિ વાહક
संलग्न चॅनेल निवडकता,બંધ ચેનલ પસંદગીક્ષમતા
बंद चॅनेल अडथळा,બંધ ચેનલ અવરોધ
समायोज्य कॅपेसिटर,એડજસ્ટેબલ કેપેસિટર
समायोज्य लेन्स धारक,એડજસ્ટેબલ લેન્સ ધારક
समायोज्य भिंग,એડજસ્ટેબલ મેગ્નિફાયર
समायोज्य दबाव,એડજસ્ટેબલ દબાણ
समायोज्य शॉर्ट सर्किट,એડજસ્ટેબલ શોર્ટ સર્કિટ
समायोजित करणे,ગોઠવણ
प्रवेश,પ્રવેશ
प्रवेश ऑपरेटर,ઘૂંસપેંઠ ઓપરેટર
शोषण*,શોષણ*
आगाऊ चेंडू,એડવાન્સ બોલ
पुढे,આગળ
वर्धित प्रवाहकीय बहिरेपणा,ઉન્નત વાહક બહેરાશ
पुढे क्षमता,આગળની સંભાવના
प्रगतीशील लाट,પ્રગતિશીલ તરંગ
प्रगतीशील लहर आघाडी,પ્રગતિશીલ તરંગ ફ્રન્ટ
