Marathi,Tamil
सामान्य अक्ष,பொதுவான அச்சு
"कॉमन बेस, कॉमन बेस","பொதுவான அடிப்படை, பொதுவான அடிப்படை"
सार्वत्रिक,உலகளாவிய
सामान्य फरक,பொதுவான வேறுபாடு
"कॉमन फॅक्टर, कॉमन फॅक्टर, कॉमन फॅक्टर","பொதுவான காரணி, பொதுவான காரணி, பொதுவான காரணி"
"साधे लॉगरिथम, साधे लॉगरिदम","எளிய மடக்கை, எளிய மடக்கை"
"सामान्य एकाधिक, सामान्य","பொதுவான பல, பொதுவான"
सामान्य प्रमाण,பொதுவான விகிதம்
छेदनबिंदू खंड,வெட்டும் விதி
सामान्य हात,பொதுவான கை
"सामान्य स्पर्शिका, सामान्य स्पर्शिका","பொதுவான தொடுகோடு, பொதுவான தொடுகோடு"
सामान्य स्थिती,பொதுவான நிலை
बदली नियम,பரிமாற்ற விதி
बदली मालमत्ता,பரிமாற்ற சொத்து
बदली नियम,பரிமாற்ற விதி
बेरीजचा कम्युटेटिव्ह कायदा,தொகையின் பரிமாற்றச் சட்டம்
गुणाकाराचा कम्युटेटिव्ह नियम,பெருக்கத்தின் பரிமாற்ற விதி
बदली ऑपरेशन,பரிமாற்ற செயல்பாடு
बदली गट,பரிமாற்ற குழு
मॅट्रिक्सचे कम्युटेटिव्ह,மெட்ரிக்குகளின் பரிமாற்றம்
कॉम्पॅक्ट सेट,சிறிய தொகுப்பு
"तुलना, तुलना","ஒப்பீடு, ஒப்பீடு"
साधनांची तुलना,வழிமுறைகளின் ஒப்பீடு
