Malayalam,Bengali
ബൂട്ട് സ്ട്രാപ്പിംഗ്,বুট strapping
1.ബൂട്ട്സ്ട്രാപ്പ് ലോഡർ,1. বুটস্ট্র্যাপ লোডার
"1.പാലം, 2.പാലം","1.ব্রিজ, 2.ব্রিজ"
ബ്രോഡ്ബാൻഡ് നെറ്റ്വർക്ക്,ব্রডব্যান্ড নেটওয়ার্ক
പ്രക്ഷേപണം,সম্প্রচার
പ്രക്ഷേപണം റേഡിയോ,রেডিও সম্প্রচার
(നെറ്റ്) വ്യത്യാസം,(নেট) ভিন্নতা
(നെറ്റ്) വികാരി,(net) vicar
ബി-ട്രൂ,বি-ট্রু
"1.ബബിൾ മെമ്മറി, 2.ബബിൾ മെമ്മറി","1.বুদবুদ মেমরি, 2.বাবল মেমরি"
ബബിൾ അടുക്കുക,বুদবুদ সাজানোর
"1.ബക്കറ്റ്, 2.ബക്കറ്റ്","1.বালতি, 2.বালতি"
"1. സാഹോദര്യ വ്യവസ്ഥ, 2. വലിയ സംവിധാനം","1. ভ্রাতৃত্ব ব্যবস্থা, 2. বড় সিস্টেম"
ഫലപ്രദമായ ബജറ്റ് നിയന്ത്രണം,বাজেট কার্যকর নিয়ন্ত্রণ
ബഫർ,বাফার
പോരായ്മ,ঘাটতি
മതി,যথেষ্ট
"1. അഷ്ട വ്യാങ്ക്, 2. ബിറ്റ് (എട്ട് ബിറ്റുകൾ)","1. অষ্ট ব্যাঙ্ক, 2. বিট (আট বিট)"
ബൈറ്റ് കോഡ്,বাইট কোড
സി (കമ്പ്യൂട്ടർ ഭാഷ),সি (কম্পিউটার ভাষা)
"1.സി പ്ലസ് പ്ലസ്, 2.സി++ (കമ്പ്യൂട്ടർ ഭാഷ)","1.C প্লাস প্লাস, 2.C++ (কম্পিউটার ভাষা)"
"1. പണം, 2. വേഗം, 3.വേഗത","1.নগদ, 2. দ্রুত, 3. দ্রুত"
"1.കാഷെ ബഫർ, 2.മെമ്മറി ബഫർ","1.ক্যাশ বাফার, 2.মেমরি বাফার"
"1.കാഷെ മെമ്മറി, 2.കാഷെ മെമ്മറി, 3.ഫാസ്റ്റ് മെമ്മറി","1.ক্যাশ মেমরি, 2.ক্যাশ মেমরি, 3.ফাস্ট মেমরি"
കണക്കുകൂട്ടല്,গণনা
"1.കാൽക്കുലേറ്റർ, 2.കാൽക്കുലേറ്റർ","1.ক্যালকুলেটর, 2.ক্যালকুলেটর"
"1.കാൽക്കുലേറ്റർ ചിപ്പ്,2. കാൽക്കുലേറ്റർ ചിപ്പ്","1.ক্যালকুলেটর চিপ, 2. ক্যালকুলেটর চিপ"
അഭ്യർത്ഥിക്കുക,আহ্বান করুন
പേര് വിളി,নাম কল
റഫറൻസ് കോൾ,রেফারেন্স কল
ബഹുമാന കോൾ,সম্মান কল
വേരിയബിൾ കോൾ,পরিবর্তনশীল কল
അഭ്യർത്ഥന കവാടം,আমন্ত্রণ গেট
"1. റദ്ദാക്കുക, 2. റദ്ദാക്കുക","1. বাতিল, 2. বাতিল"
അസാധുവാക്കൽ ബട്ടൺ,প্রত্যাহার বোতাম
"1. നിർദേശിക്കപ്പെട്ടത്, 2. കാനോനിക്കൽ","1. নির্ধারিত, 2. ক্যানোনিকাল"
കാനോനിക്കൽ രൂപം,ক্যানোনিকাল ফর্ম
കഴിവ്,ক্ষমতা
ശേഷി പട്ടിക,ক্ষমতা তালিকা
"1. കഴിവ്, 2. പിടിക്കുന്നു","1. সক্ষমতা, 2. ধারণ"
ക്യാപ്സ് ലോക്ക് കീ,ক্যাপ লক কী
"1.കാർഡ്, 2. ഷീറ്റ്","1.কার্ড, 2. শীট"
കാർഡ് റീഡർ,কার্ড পাঠক
പ്രാധാന്യം,বিশিষ্টতা
വാഹകൻ,বাহক
കാരിയർ ബാൻഡ്,ক্যারিয়ার ব্যান্ড
കാരിയർ ലോഡ്,ক্যারিয়ার লোড
കാരിയർ സിഗ്നൽ,ক্যারিয়ার সংকেত
കാരിയർ തരംഗം,ক্যারিয়ার তরঙ্গ
നേടിയത്,অর্জন
സ്കോർ നേടി,স্কোর অর্জিত
പതാക നേടി,পতাকা অর্জন
"1.കാട്രിഡ്ജ് ഡിസ്ക്, 2.കാട്രിഡ്ജ് ഡിസ്ക്","1.কারটিজ ডিস্ক, 2.কারটিজ ডিস্ক"
"1. കാസ്കേഡ്, 2. കാസ്കേഡ്","1. ক্যাসকেড, 2. ক্যাসকেড"
കേസ്,মামলা
കാഥോഡ്-റേ-ട്യൂബ് (CRT),ক্যাথোড-রে-টিউব (সিআরটি)
കാഥോഡ് റേ ട്യൂബ് (CRT) കാഥോഡ് റേ ട്യൂബ്,ক্যাথোড রে টিউব (CRT) ক্যাথোড রে টিউব
സിഡി റോം ഡിസ്ക് ഡ്രൈവ്,সিডি রম ডিস্ক ড্রাইভ
സെൽ,সেল
സെൽ ആനിമേഷൻ,সেল অ্যানিমেশন
സെല്ലുലാർ ഫോൺ,মোবাইল ফোন
"1. സെൻട്രൽ മെമ്മറി, 2. കേന്ദ്ര മെമ്മറി","1. কেন্দ্রীয় স্মৃতি, 2. কেন্দ্রীয় স্মৃতি"
സെൻട്രൽ പ്രോസസ്സിംഗ് യൂണിറ്റ് (സിപിയു),কেন্দ্রীয় প্রক্রিয়াকরণ ইউনিট (CPU)
കേന്ദ്രീകൃത സംവിധാനം,কেন্দ্রীভূত ব্যবস্থা
ആധികാരികതയുള്ള ടേപ്പ്,প্রমাণীকৃত টেপ
ചങ്ങല,চেইন
"1.സീരീസ് ഡാറ്റ, 2.സീരീസ് ഉള്ളടക്കം","1.সিরিজ ডেটা, 2.সিরিজ কন্টেন্ট"
ചെയിൻ ലിങ്ക്,চেইন লিঙ্ক
ചങ്ങല,চেইনিং
"1.ചാനൽ, 2.ചാനൽ","1.চ্যানেল, 2.চ্যানেল"
"1.ചാനൽ തിരക്കുള്ള ടോൺ, 2.ചാനൽ തിരക്കുള്ള ടോൺ","1.চ্যানেল ব্যস্ত টোন, 2.চ্যানেল ব্যস্ত টোন"
"1.ചാനൽ കപ്പാസിറ്റി, 2.ചാനൽ കപ്പാസിറ്റി","1.চ্যানেল ক্ষমতা, 2.চ্যানেল ক্ষমতা"
"1.ചാനൽ കൺട്രോളർ, 2.ചാനൽ കൺട്രോളർ","1.চ্যানেল কন্ট্রোলার, 2.চ্যানেল কন্ট্রোলার"
"1. ചാനൽ പിശക്, 2.ചാനൽ പിശക്","1. চ্যানেল ত্রুটি, 2. চ্যানেল ত্রুটি৷"
"1.ചാനൽ പ്രോഗ്രാം, 2.ചാനൽ പ്രോഗ്രാം","1.চ্যানেল প্রোগ্রাম, 2.চ্যানেল প্রোগ্রাম"
"1.ചാനൽ വിശ്വാസ്യത, 2.ചാനൽ വിശ്വാസ്യത","1.চ্যানেল নির্ভরযোগ্যতা, 2.চ্যানেল নির্ভরযোগ্যতা"
"1.ചാനൽ സെറ്റ്, 2.ചാനൽ സെറ്റ്","1.চ্যানেল সেট, 2.চ্যানেল সেট"
ചിഹ്നം,প্রতীক
"1. പ്രതീക കോഡ്, 2. പ്രതീക കോഡ്","1. অক্ষর কোড, 2. অক্ষর কোড"
പ്രതീക കീ,অক্ষর কী
പ്രതീക വായനക്കാരൻ,চরিত্র পাঠক
"1. എംബ്ലം സൈസ്, 2. എംബ്ലം സൈസ്","1. প্রতীকের আকার, 2. প্রতীকের আকার"
ചിത്രപരമായ,সচিত্র
"1. ചേസിസ്, 2. ചേസിസ്","1.চ্যাসিস, 2.চ্যাসিস"
ചെക്ക് ബിറ്റ്,বিট চেক
ചെക്ക് പോയിന്റുകൾ,চেক পয়েন্ট
മൊത്തം പരിശോധിക്കുക,মোট চেক
ചെക്ക് വാക്ക്,চেক শব্দ
ചിപ്പ്,চিপ
ചിപ്പ് സെറ്റ്,চিপ সেট
"1.തിരഞ്ഞെടുക്കുക, 2.തിരഞ്ഞെടുക്കുക","1. চয়ন করুন, 2. চয়ন করুন৷"
അക്ഷരമാലാക്രമത്തിൽ,বর্ণানুক্রমিকভাবে
"1.സഫർ, 2. പൂജ്യം, 3. നാവികൻ","1.সফর, 2. শূন্য, 3. নাবিক"
സർക്യൂട്ട്,সার্কিট
സർക്കിൾ ലിസ്റ്റ്,চেনাশোনা তালিকা
സെറസ്,সেরেস
പരാമർശിക്കുക,উল্লেখ
"1.വിഭാഗം, 2.വിഭാഗം","1.শ্রেণী, 2.শ্রেণী"
ക്ലാസ് വേരിയബിൾ,ক্লাস পরিবর্তনশীল
വർഗ്ഗീകരണം,শ্রেণীবিভাগ
തോട്ടിപ്പണി,স্ক্যাভেঞ্জিং
വൃത്തിയാക്കിയ പ്രദേശം,পরিষ্কার এলাকা
"1. ക്ലീൻ അപ്പ് സിസ്റ്റം, 2. ചാനൽ മായ്‌ക്കുക","1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন"
അമർത്തുക,চাপুন
"1. ഉപഭോക്താവ്, 2. കക്ഷി","1. গ্রাহক, 2. ক্লায়েন্ট"
"1. ക്ലയന്റ് സെർവർ, 2. ക്ലയന്റ് സെർവർ","1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার"
ഉപഭോക്തൃ അപൂർണ്ണം,গ্রাহক স্টাব
ഷയറിംഗ് ആർട്ട്,কর্তন
ഷീറിംഗ് ആർട്ട് ലൈബ്രറി,শিয়ারিং আর্ট লাইব্রেরি
ക്ലിപ്പ് ബോർഡ്,ক্লিপ বোর্ড
ക്ലിപ്പർ,ক্লিপার
ക്ലിപ്പർ ചിപ്പ്,ক্লিপার চিপ
വിഭാഗം,উপদল
"1. വാച്ച്, 2. കാലാഡ്","1.ঘড়ি, 2. ক্যালাড"
ക്ലോക്ക് സൈക്കിൾ,ঘড়ি চক্র
ക്ലോക്ക് ആവൃത്തി,ঘড়ি ফ্রিকোয়েন্সি
കാലാഡ് ഹാർഡ്‌വെയർ,কালাদ হার্ডওয়্যার
കലാഡ് സ്പാൻഡ്,কালাদ স্প্যান্ড
ക്ലോക്ക് വേഗത,ঘরির গতি
സമയ സമന്വയം,সময় সিঙ্ক্রোনাইজেশন
ക്ലോക്ക് ടിക്ക്,ঘড়ির টিক টিক
ക്ലോൺ,ক্লোন
ഓഫ്,বন্ধ
ക്ലോസ്ഡ് സർക്യൂട്ട് ടിവി (സിസിടിവി),ক্লোজড সার্কিট টিভি (সিসিটিভি)
വിവരണം,বর্ণনা
"1.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്, 2.ക്ലൗഡ് കമ്പ്യൂട്ടിംഗ്","1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং"
