Punjabi,Assamese
ਸੀਮਾ ਮੁੱਲ ਸਮੱਸਿਆ,সীমা মূল্যৰ সমস্যা
"ਸੀਮਿਤ ਫੰਕਸ਼ਨ ਸੀਮਿਤ ਫਲ,",সীমাবদ্ধ ফলন সীমাবদ্ধ ফল
"ਬਾਊਂਡਡ ਮੈਟ੍ਰਿਕਸ, ਬਾਊਂਡਡ ਮੈਟ੍ਰਿਕਸ, ਬਾਊਂਡਡ ਟੇਬਲ,","সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ মেট্ৰিক্স, সীমাবদ্ধ টেবুল"
"ਸੀਮਾਬੱਧ ਖੇਤਰ ਸੀਮਾਬੱਧ ਖੇਤਰ,",সীমাবদ্ধ ভূখণ্ড সীমাবদ্ধ ভূখণ্ড
"ਬਾਊਂਡਡ ਸੈੱਟ ਬਾਊਂਡਡ ਸੈੱਟ,",সীমাবদ্ধ ছেট সীমাবদ্ধ গোট
ਭੂਰੀ ਮੋਸ਼ਨ,ব্ৰাউনি গতি
ਗਣਨਾ ਕਰਨ ਲਈ,গণনা কৰা
ਗਣਨਾ,গণনা কৰা
"ਕੈਲਕੁਲੇਟਰ, ਕੈਲਕੁਲੇਟਰ","কেলকুলেটৰ, কেলকুলেটৰ"
ਗਣਨਾ*,গণনা*
ਕੰਪਿਊਟੇਸ਼ਨਲ ਐਕਸ਼ਨ ਵਿਧੀ,গণনামূলক ক্ৰিয়া পদ্ধতি
"ਕੈਲਕੁਲੇਟਰ, ਕੈਲਕੁਲੇਟਰ","কেলকুলেটৰ, কেলকুলেটৰ"
"ਕੈਲਕੂਲਸ, ਕੈਲਕੂਲਸ","কেলকুলাছ, কেলকুলাছ"
ਪਰਿਵਰਤਨ ਕੈਲਕੂਲਸ,ভ্যাৰিয়েন্স কেলকুলাছ
ਕੈਲੋਰੀ,কেলৰি
ਨਿਯਮ ਨੂੰ ਰੱਦ ਕਰੋ,বাতিল নিয়ম
ਕੈਨੋਨੀਕਲ ਸਮੀਕਰਨ,কেননিক সমীকৰণ
ਕੈਨੋਨੀਕਲ ਰੂਪ,কেননিক ৰূপ
"ਕੈਨੋਨੀਕਲ ਮੈਟ੍ਰਿਕਸ, ਕੇ ਕੈਨੋਨੀਕਲ ਮੈਟ੍ਰਿਕਸ","কেননিক মেট্ৰিক্স, কে কেননিক মেট্ৰিক্স"
cantor ਸੈੱਟ,কেন্টৰ ছেট
cantor ਤਿਕੋਣਾ ਸੈੱਟ,cantor ত্ৰিকোণীয় ছেট
ਸੀਮਤ ਆਵਾਜਾਈ ਸਮੱਸਿਆ,বাধ্যতামূলক পৰিবহণ সমস্যা
ਯੋਗਤਾ,সক্ষমতা
ਕੇਸ਼ੀਲ ਸ਼ਕਤੀ,কেপিলাৰী বল
"ਗਿਣਤੀ ਸੰਖਿਆ, ਮੁੱਖ ਸੰਖਿਆ","গণনা সংখ্যা, কাৰ্ডিনেল সংখ্যা"
ਕਾਰਟੇਸੀਅਨ ਧੁਰਾ,কাৰ্টেচিয়ান অক্ষ
ਕਾਰਟੇਸੀਅਨ ਕੋਆਰਡੀਨੇਟਸ,কাৰ্টেছিয়ান স্থানাংক
ਕਾਰਟੇਸੀਅਨ ਉਤਪਾਦ,কাৰ্টেছিয়ান উৎপাদন
ਸੈੱਟਾਂ ਦਾ ਕਾਰਟੇਸੀਅਨ ਗੁਣਾ,সমষ্টিৰ কাৰ্টেছিয়ান গুণন
"ਕੇਸ ਸਟੱਡੀ, ਕੇਸ ਸਟੱਡੀ","কেছ ষ্টডি, কেছ ষ্টডি"
ਵਿਨਾਸ਼ਕਾਰੀ ਭਾਸ਼ਣ,দুৰ্যোগপূৰ্ণ ভাষণ
ਕੈਟਿਨਰੀ,catinary
ਕੌਚੀ ਵੰਡ,কাউচি বিতৰণ
ਕੌਸ਼ੀ ਦਾ ਸੂਤਰ,কৌশীৰ সূত্ৰ
ਕੌਸ਼ੀ-ਗੁਰਸਾ-ਪ੍ਰਮੇਯ,কৌশী-গুৰ্ষ-উপাপাদ্য
ਕੌਸ਼ੀ-ਰਿਮਨ-ਬਾਨ,কৌছি-ৰাইমান-বান
ਕਾਚੀ ਕ੍ਰਮ,ক&#39;চি ক্ৰম
ਕੌਸ਼ੀ ਅਟੁੱਟ,কৌশি অবিচ্ছেদ্য
ਕੌਸ਼ਿ ਮੁਖ—ਮੁੱਲ,কৌশী মূল-মূল্য
ਕਾਚੀ ਬਾਕੀ ਪ੍ਰਮੇਯ,ক’চি ৰেমেইণ্ডাৰ উপপাদ্য
ਕੈਲੇ-ਹੈਮਿਲਟਨ-ਪ੍ਰਮੇਯ,কেলে-হেমিল্টন-উপাপাদ্য
ਆਕਾਸ਼ੀ ਸਰੀਰ,আকাশী দেহ
ਖਗੋਲ-ਵਿਗਿਆਨਕ ਮਾਪ,জ্যোতিৰ্বিজ্ঞানৰ জোখ-মাখ
ਆਕਾਸ਼ੀ ਮਕੈਨਿਕਸ,আকাশী যান্ত্ৰিকতা
ਆਕਾਸ਼ੀ ਸਰੀਰ,আকাশী দেহ
ਸੈੱਲ ਬਾਰੰਬਾਰਤਾ,কোষ কম্পাঙ্ক
"ਮਰਦਮਸ਼ੁਮਾਰੀ, ਮਰਦਮਸ਼ੁਮਾਰੀ","লোকপিয়ল, লোকপিয়ল"
ਪ੍ਰਤੀਸ਼ਤ,শতাংশ
ਸੈਂਟੀਮੀਟਰ,চেন্টিমিটাৰ
ਸੈਂਟੀਮੀਟਰ-ਗ੍ਰਾਮ-ਦੂਜੀ ਵਿਧੀ,চেণ্টিমিটাৰ-গ্ৰাম-ছেকেণ্ড পদ্ধতি
"ਕੇਂਦਰੀ, ਕੇਂਦਰਿਤ","কেন্দ্ৰীয়, সমকেন্দ্ৰিক"
ਕੇਂਦਰੀ ਧੁਰਾ,কেন্দ্ৰীয় অক্ষ
ਕੇਂਦਰੀ ਪਾੜਾ,কেন্দ্ৰীয় ব্যৱধান
ਕੇਂਦਰੀ ਅੰਤਰ ਫਾਰਮੂਲਾ,কেন্দ্ৰীয় পাৰ্থক্য সূত্ৰ
ਕੇਂਦਰੀ ਅੰਤਰ ਸਾਰਣੀ,কেন্দ্ৰীয় অৱভেদ্য টেবুল
ਕੇਂਦਰੀ ਸੀਮਾ ਪ੍ਰਮੇਯ,কেন্দ্ৰীয় সীমা উপপাদ্য
ਕੇਂਦਰੀ ਪਲ,কেন্দ্ৰীয় মুহূৰ্ত
ਕੇਂਦਰੀ ਸਰੋਤ ਇਕਾਈ,কেন্দ্ৰীয় সম্পদ একক
ਕੇਂਦਰੀ ਪ੍ਰਵਿਰਤੀ,কেন্দ্ৰীয় প্ৰবৃত্তি
ਕੇਂਦਰ*,কেন্দ্ৰ*
ਗੰਭੀਰਤਾ ਦਾ ਕੇਂਦਰ,মাধ্যাকৰ্ষণ কেন্দ্ৰ
ਸਮੂਹ ਕੇਂਦਰ,গ্ৰুপ চেণ্টাৰ
ਪੁੰਜ ਕੇਂਦਰ,ভৰ কেন্দ্ৰ
ਸਮਰੂਪਤਾ ਦਾ ਕੇਂਦਰ,প্ৰতিসমতাৰ কেন্দ্ৰ
ਸੈਂਟਰਿਫਿਊਗਲ ਫੋਰਸ,কেন্দ্ৰপৃথক বল
centripetal ਫੋਰਸ,কেন্দ্ৰিক বল
"ਸੈਂਟਰੀਪੇਟਲ ਮੈਰੀਡੀਅਨ,",কেন্দ্ৰিক মেৰিডিয়ান
ਨਿਸ਼ਚਤਤਾ,নিশ্চয়তা
cgs ਵਿਧੀ,cgs পদ্ধতি
cgs ਯੂਨਿਟ,cgs ইউনিট
ਵਿਭਿੰਨਤਾ ਦਾ ਚੇਨ ਨਿਯਮ,পাৰ্থক্যৰ শৃংখল নিয়ম
ਮੌਕਾ ਦੇ ਕੇ,কেনেবাকৈ
ਬੇਤਰਤੀਬ ਚਾਲ,random move
ਧੁਰੀ ਸ਼ਿਫਟ,অক্ষৰ স্থানান্তৰ
"ਅਧਾਰ ਪਰਿਵਰਤਨ ਪਯਾਧਰ-ਤਬਦੀਲੀ,",ভিত্তি পৰিৱৰ্তন পায়ধৰ-পৰিৱৰ্তন
ਪਰਮਿਊਟੇਸ਼ਨ,ক্ৰমবিন্যাস
ਗੁਣ ਗੁਣ,বৈশিষ্ট্য সহগ
ਵਿਸ਼ੇਸ਼ਤਾ ਨਿਰਧਾਰਕ,বৈশিষ্ট্য নিৰ্ণায়ক
ਗੁਣ ਸਮੀਕਰਨ,বৈশিষ্ট্যপূৰ্ণ সমীকৰণ
"ਚਰਿੱਤਰ-ਕਾਰਜ, ਗੁਣ-ਕਾਰ","বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য, বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য"
ਲਘੂਗਣਕ ਦਾ ਪੂਰਨ ਅੰਕ,লগাৰিদমৰ পূৰ্ণসংখ্যা
"ਗੁਣ ਬਹੁਪਦ,",বৈশিষ্ট্যপূৰ্ণ বহুপদ
ਗੁਣ ਮੁੱਲ,বৈশিষ্ট্যপূৰ্ণ মূল্য
ਗੁਣ ਵੈਕਟਰ,বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ
ਅੱਖਰ ਭਾਈਚਾਰੇ,চৰিত্ৰ সম্প্ৰদায়
"ਚਾਰਟ, ਚਾਰਟ,","লেখচিত্ৰ, লেখচিত্ৰ"
ਚੀ-ਵਰਗ ਵੰਡ,কাই-স্কেয়াৰ বিতৰণ
ਚੀ-ਵਰਗ ਫਾਰਮੂਲਾ,কাই-বৰ্গ সূত্ৰ
ਚੀ-ਵਰਗ ਟੈਸਟ,কাই-স্কেয়াৰ পৰীক্ষা
ਤਾਰ*,কৰ্ড*
ਤਾਰ ਵੰਡਣ ਦੀ ਵਿਧੀ,কৰ্ড বিভাজন পদ্ধতি
ਲਿਖਤੀ ਸੁਨੇਹਾ,লিখিত বাৰ্তা
"ਜ਼ੀਰੋ, ਸਿਫਰ","শূন্য, চাইফাৰ"
ਚੱਕਰ*,বৃত্ত*
ਕਨਵਰਜੈਂਸ ਸਰਕਲ,অভিসৰণ বৃত্ত
ਸਰਕਟ ਮੈਟਰਿਕਸ,বৰ্তনী মেট্ৰিক্স
"ਸਰਕੂਲਰ, ਸਰਕੂਲਰ,","বৃত্তাকাৰ, বৃত্তাকাৰ"
ਚੱਕਰ asymptoes,বৃত্তৰ asymptoes
ਸਰਕੂਲਰ ਕੰਡਿਊਲਾਈਨ,বৃত্তাকাৰ কণ্ডুলাইন
ਸਰਕੂਲਰ ਮੋਸ਼ਨ,বৃত্তাকাৰ গতি
ਘੇਰਾ ਕੇਂਦਰ,circumcentre
ਸੇਵਾਮੁਕਤ*,অৱসৰপ্ৰাপ্ত*
"ਚੱਕਰ ਲਗਾਉਣ ਲਈ, ਆਲੇ ਦੁਆਲੇ ਖਿੱਚਣ ਲਈ","প্ৰদক্ষিণ কৰা, চাৰিওফালে আঁকিব পৰা"
ਬੀਤੇ,অতীত
ਘੇਰਾਬੰਦ,পৰিসীমাবদ্ধ
ਉੱਘੇ ਕਾਰਪੋਰੇਟ,বিশিষ্ট কৰ্পৰেট
ਕਲਾਸਿਕ ਗਤੀਸ਼ੀਲਤਾ,ক্লাসিক গতিশীলতা
ਕਲਾਸਿਕ ਓਪਟੀਮਾਈਜੇਸ਼ਨ,ক্লাসিক অপ্টিমাইজেচন
ਪੁਰਾਣੀ ਵਿੱਤੀ ਸਮੱਸਿਆ,দীৰ্ঘদিনীয়া বিত্তীয় সমস্যা
ਕਲਾਸੀਕਲ ਅੰਕੜਾ ਮਕੈਨਿਕਸ,ধ্ৰুপদী পৰিসংখ্যা বলবিজ্ঞান
ਗਲਤੀਆਂ ਦਾ ਵਰਗੀਕਰਨ,ভুলৰ শ্ৰেণীবিভাজন
ਕਲਾਸ ਅੰਤਰਾਲ,শ্ৰেণীৰ ব্যৱধান
ਕਲਾਸ ਅੰਤਰਾਲ ਇਕਾਈ,শ্ৰেণী ব্যৱধান একক
ਕਲਾਸ ਸੀਮਾ,শ্ৰেণী সীমা
ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ,ঘড়ীৰ কাঁটাৰ দিশত
ਬੰਦ,বন্ধ কৰা হৈছে
"ਬੰਦ, ਬੰਦ","বন্ধ, বন্ধ"
ਬੰਦ ਪਰਤ ਕਵਰ,বন্ধ স্তৰৰ আৱৰণ
ਬੰਦ ਘਣ,বন্ধ ঘনক
"ਬੰਦ ਕਰਵ, ਬੰਦ ਕਰਵ","বন্ধ বক্ৰ, বন্ধ বক্ৰ"
ਬੰਦ ਸੂਬਾ,বন্ধ প্ৰদেশ
ਬੰਦ ਸ਼ਕਲ,বন্ধ আকৃতি
ਬੰਦ ਅੰਤਰਾਲ,বন্ধ ব্যৱধান
"ਬੰਦ ਖੇਤਰ, ਬੰਦ ਖੇਤਰ","বন্ধ অঞ্চল, বন্ধ অঞ্চল"
ਬੰਦ ਸੈੱਟ,বন্ধ চেট
"ਬੰਦ ਪੰਨਾ, ਬੰਦ ਪੰਨਾ","বন্ধ পৃষ্ঠা, বন্ধ পৃষ্ঠা"
ਨੇਮੇਸਿਸ,নিলমান
pronator,pronator
ਕਨਵੈਕਸ ਬਿੰਦੂ,উত্তল বিন্দু
ਬੰਦੀ-ਪ੍ਰਵਾਨ ਕੀਤਾ,বন্দী-গ্ৰহণ কৰা
ਬੰਦੀ ਸੈੱਟ,বন্দী ছেট
ਕਲੱਸਟਰ ਪੁਆਇੰਟ,ক্লাষ্টাৰ পইণ্ট
ਕਲੱਸਟਰ ਨਮੂਨਾ,ক্লাষ্টাৰ নমুনা সংগ্ৰহ কৰা
ਸਮੂਹ ਕਲੱਸਟਰ,ক্লাষ্টাৰ এগ্ৰিগেট
coaxial ਚੱਕਰ,সমাক্ষীয় বৃত্ত
coaxial parabola,সমাক্ষীয় প্যাৰাবোলা
coaxial ਜਹਾਜ਼,সমাক্ষীয় সমতল
coaxial ਤਿਕੋਣ,সমাক্ষীয় ত্ৰিভুজ
ਕੋਬ-ਡਗਲਸ ਫੰਕਸ਼ਨ,কব-ডাগলাছ ফাংচন
"ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ, ਨੋਟੇਸ਼ਨ","এনকোডিং, ক&#39;ডিং, সংকেত"
ਸਮੱਗਰੀ ਸੰਕੇਤ,উপাদান সংকেত
ਸਹਿ-ਸੂਬਾ,সহ-প্ৰদেশ
ਗੁਣਾਂਕ ਮੈਟ੍ਰਿਕਸ,সহগ মেট্ৰিক্স
ਸਬੰਧ ਗੁਣਾਂਕ,সম্পৰ্ক সহগ
ਨਿਰਧਾਰਨ ਗੁਣਾਂਕ,নিৰ্ণয় সহগ
ਲਚਕੀਲੇ ਗੁਣਾਂਕ,ইলাষ্টিক সহগ
ਪ੍ਰਸਾਰ ਗੁਣਾਂਕ,প্ৰসাৰণ সহগ
ਰਗੜ ਗੁਣਾਂਕ,ঘৰ্ষণ সহগ
ਲੰਬਕਾਰੀ ਵਿਸਤਾਰ ਦਾ ਗੁਣਾਂਕ,দীৰ্ঘায়িত প্ৰসাৰণৰ সহগ
ਰਿਗਰੈਸ਼ਨ ਗੁਣਾਂਕ,ৰিগ্ৰেছন সহগ
ਸਤਹ ਤਣਾਅ ਦੇ ਗੁਣਾਂਕ,পৃষ্ঠীয় টানৰ সহগ
ਵਿਭਿੰਨਤਾ ਦਾ ਗੁਣਾਂਕ,ভ্যাৰিয়েন্স সহগ
"ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ, ਸਹਿ-ਕਾਰਕ","সহ-কাৰক, সহ-কাৰক, সহ-কাৰক"
ਸਿੱਕਾ ਟੌਸ,মুদ্ৰা টছ
ਨਮੂਨਾ ਸੰਗ੍ਰਹਿ,নমুনা সংগ্ৰহ কৰা
ਸਮਰੇਖਾ,collinear
ਅਲਾਈਨਮੈਂਟ,প্ৰান্তিককৰণ
"ਕਾਲਮ, ਕਾਲਮ","স্তম্ভ, স্তম্ভ"
ਕਾਲਮਨਾਰੀਟੀ,স্তম্ভৰ ৰূপ
ਕਾਲਮ,স্তম্ভৰ দৰে
ਕਾਲਮ ਮੈਟ੍ਰਿਕਸ,স্তম্ভৰ মেট্ৰিক্স
ਕਾਲਮ ਮੈਟਰਿਕਸ,স্তম্ভ মেট্ৰিক্স
ਕਾਲਮ ਕ੍ਰਮ,স্তম্ভৰ ক্ৰম
ਕਾਲਮ ਲੜੀਵਾਰ ਮੈਟ੍ਰਿਕਸ,স্তম্ভৰ স্তৰভিত্তিক মেট্ৰিক্স
ਕਾਲਮ ਵੈਕਟਰ,স্তম্ভ ভেক্টৰ
ਕਾਲਮ ਅਨੁਸਾਰ,স্তম্ভ অনুসৰি
ਸੰਯੁਕਤ ਸਮੀਕਰਨ,যৌথ সমীকৰণ
"ਸਾਂਝਾ ਕੋਣ, ਸਾਂਝਾ ਕੋਣ","সাধাৰণ কোণ, সাধাৰণ কোণ"
ਆਮ ਧੁਰਾ,সাধাৰণ অক্ষ
"ਸਾਂਝਾ ਅਧਾਰ, ਸਾਂਝਾ ਅਧਾਰ","সাধাৰণ ভিত্তি, সাধাৰণ ভিত্তি"
ਯੂਨੀਵਰਸਲ,সাৰ্বজনীন
ਆਮ ਅੰਤਰ,সাধাৰণ পাৰ্থক্য
"ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ, ਸਾਂਝਾ ਕਾਰਕ","সাধাৰণ কাৰক, সাধাৰণ কাৰক, সাধাৰণ কাৰক"
"ਸਧਾਰਨ ਲਘੂਗਣਕ, ਸਧਾਰਨ ਲਘੂਗਣਕ","সহজ লগাৰিদম, সৰল লগাৰিদম"
"ਆਮ ਮਲਟੀਪਲ, ਆਮ","সাধাৰণ বহুগুণ, সাধাৰণ"
ਆਮ ਅਨੁਪਾਤ,সাধাৰণ অনুপাত
ਇੰਟਰਸੈਕਸ਼ਨ ਧਾਰਾ,ছেদক দফা
ਆਮ ਬਾਂਹ,সাধাৰণ বাহু
"ਸਾਂਝਾ ਸਪਰਸ਼, ਸਾਂਝਾ ਸਪਰਸ਼","সাধাৰণ স্পৰ্শক, সাধাৰণ স্পৰ্শক"
ਆਮ ਸਥਿਤੀ,সাধাৰণ অৱস্থান
ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ,কমিউটেটিভ নিয়ম
ਪਰਿਵਰਤਨਸ਼ੀਲ ਸੰਪਤੀ,পৰিৱৰ্তনশীল বৈশিষ্ট্য
ਬਦਲਣ ਵਾਲਾ ਨਿਯਮ,কমিউটেটিভ নিয়ম
ਜੋੜ ਦਾ ਵਟਾਂਦਰਾ ਕਾਨੂੰਨ,যোগফলৰ বিনিময়মূলক নিয়ম
ਗੁਣਾ ਦਾ ਵਟਾਂਦਰਾ ਨਿਯਮ,গুণনৰ বিনিময়মূলক নিয়ম
ਬਦਲਣਯੋਗ ਕਾਰਵਾਈ,কমিউটেটিভ অপাৰেচন
ਪਰਿਵਰਤਨਸ਼ੀਲ ਸਮੂਹ,কমিউটেটিভ গ্ৰুপ
ਮੈਟ੍ਰਿਕਸ ਦਾ ਵਟਾਂਦਰਾ,মেট্ৰিক্সৰ কমিউটেটিভ
ਸੰਖੇਪ ਸੈੱਟ,কম্পেক্ট চেট
"ਤੁਲਨਾਤਮਕਤਾ, ਤੁਲਨਾਤਮਕਤਾ","তুলনামূলকতা, তুলনাযোগ্যতা"
ਸਾਧਨਾਂ ਦੀ ਤੁਲਨਾ,মাধ্যমৰ তুলনা
ਪ੍ਰਤੀਸ਼ਤ ਦੀ ਤੁਲਨਾ,শতাংশ তুলনা কৰা
ਤੁਲਨਾ ਟੈਸਟ,তুলনামূলক পৰীক্ষা
ਇਕਸਾਰ ਸਮੀਕਰਨ,সুসংহত সমীকৰণ
ਮੁਕਾਬਲੇ ਵਾਲੀ ਖੇਡ,প্ৰতিযোগিতামূলক খেল
ਮੁਕਾਬਲੇ ਵਾਲੀ ਸਥਿਤੀ,প্ৰতিযোগিতামূলক অৱস্থান
ਪ੍ਰਤੀਯੋਗੀ ਰਣਨੀਤੀ,প্ৰতিযোগিতামূলক কৌশল
"ਦੁਭਾਸ਼ੀਏ, ਕੰਪਾਈਲਰ","দোভাষী, কম্পাইলাৰ"
ਪੂਰਕ,পৰিপূৰক
ਪੂਰਕ ਕੋਣ,পৰিপূৰক কোণ
ਪੂਰਕ ਘਟਨਾ,পৰিপূৰক পৰিঘটনা
ਪੂਰਕ ਕਾਰਕ,পৰিপূৰক কাৰক
ਪੂਰਕ ਫੰਕਸ਼ਨ,পৰিপূৰক ফলন
ਪੂਰਕ ਅੱਧੀ ਆਬਾਦੀ,পৰিপূৰক আধা জনসংখ্যা
ਪੂਰਕ ਅੰਤਰਾਲ,পৰিপূৰক ব্যৱধান
ਪੂਰਕ ਸੈੱਟ,পৰিপূৰক গোট
"ਪੂਰਕ, ਪੂਰਕ","পৰিপূৰকতা, পৰিপূৰকতা"
ਪੂਰਕ ਸੈੱਟ,পৰিপূৰক গোট
ਸੰਪੂਰਣ ਸਕੋਰ,নিখুঁত স্ক&#39;ৰ
ਪੂਰਾ ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ,সম্পূৰ্ণ সম্পৰ্কীয় মেট্ৰিক্স
ਪੂਰੀ ਸੀਮਾ ਆਬਾਦੀ,সম্পূৰ্ণ পৰিসৰৰ জনসংখ্যা
ਸੰਪੂਰਣ ਆਮ ਆਰਥੋਗੋਨਲ ਸੈੱਟ,নিখুঁত স্বাভাৱিক অৰ্থগ&#39;নেল ছেট
ਸੰਪੂਰਣ ਚਤੁਰਭੁਜ,নিখুঁত চতুৰ্ভুজ
ਸੰਪੂਰਣ ਭਾਗ,নিখুঁত ভাগফল
ਪੂਰਾ ਸੈੱਟ,সম্পূৰ্ণ ছেট
ਪੂਰਾ ਹੱਲ,সম্পূৰ্ণ সমাধান
ਪੂਰੀ ਤਰ੍ਹਾਂ ਬੇਤਰਤੀਬ ਡਿਜ਼ਾਈਨ,সম্পূৰ্ণৰূপে ৰেণ্ডম ডিজাইন
ਗੁੰਝਲਦਾਰ ਸੁਤੰਤਰ ਵੇਰੀਏਬਲ,জটিল স্বাধীন চলক
ਗੁੰਝਲਦਾਰ ਸੰਜੋਗ,জটিল সংযুক্ত
ਗੁੰਝਲਦਾਰ ਅੰਤਰ,জটিল ডিফাৰেন্সিয়েল
ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ,জটিল ফলন
ਗੁੰਝਲਦਾਰ ਏਕੀਕਰਣ,জটিল সংহতি
ਗੁੰਝਲਦਾਰ ਮੈਟ੍ਰਿਕਸ,জটিল মেট্ৰিক্স
ਕੰਪਲੈਕਸ ਨੰਬਰ,জটিল সংখ্যা
ਕੰਪਲੈਕਸ ਨੰਬਰ ਖੇਤਰ,জটিল সংখ্যাৰ ক্ষেত্ৰ
ਗੁੰਝਲਦਾਰ ਲੰਬਕਾਰੀ ਮੈਟ੍ਰਿਕਸ,জটিল উলম্ব মেট্ৰিক্স
ਮਿਸ਼ਰਿਤ ਜਹਾਜ਼,কম্পোজিট প্লেন
ਗੁੰਝਲਦਾਰ ਜੋੜ,জটিল যোগফল
ਗੁੰਝਲਦਾਰ ਉਲਟ,জটিল বিপৰীতমুখী
ਮਿਸ਼ਰਿਤ ਨਤੀਜਾ,সংমিশ্ৰিত ফলাফল
ਗੁੰਝਲਦਾਰ ਆਬਾਦੀ,জটিল জনসংখ্যা
ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ,কম্পোজিট ফাংচন
ਗੁੰਝਲਦਾਰ ਵੇਰੀਏਬਲ,জটিল চলক
ਸਮੀਕਰਨ ਅਨੁਪਾਤ,যোগফল অনুপাত
"ਕੰਪੋਨੈਂਟ, ਸੰਬੰਧਿਤ ਕੰਪੋਨੈਂਟ","উপাদান, সম্পৰ্কীয় উপাদান"
ਭਾਗ ਵਿਸ਼ਲੇਸ਼ਣ,উপাদান বিশ্লেষণ
ਪਰਿਵਰਤਨ ਕਾਰਕ,ভ্যাৰিয়েন্স ফ্যাক্টৰ
ਵੈਕਟਰ ਕੰਪੋਨੈਂਟ,ভেক্টৰ উপাদান
ਮਿਸ਼ਰਿਤ ਫੰਕਸ਼ਨ,কম্পোজিট ফাংচন
ਸੰਯੁਕਤ ਨਜ਼ਰ,যৌথ দৃষ্টিশক্তি
ਮਿਸ਼ਰਿਤ ਸੰਖਿਆ,সংমিশ্ৰিত সংখ্যা
ਸੰਯੁਕਤ ਸ਼੍ਰੇਣੀ,সংযুক্ত শ্ৰেণী
ਵੈਕਟਰ ਸੁਮੇਲ,ভেক্টৰ সংমিশ্ৰণ
ਮਿਸ਼ਰਤ ਕੋਣ,মিশ্ৰিত কোণ
ਮਿਸ਼ਰਤ ਭਾਗ,মিশ্ৰণ অংশ
ਮਿਸ਼ਰਤ ਭਾਗ,মিশ্ৰিত ভগ্নাংশ
ਮਿਸ਼ਰਿਤ ਵਿਆਜ,যৌগিক আগ্ৰহ
ਮਿਸ਼ਰਤ ਸੰਭਾਵਨਾ,মিশ্ৰিত সম্ভাৱনা
ਸੰਕੁਚਿਤ ਵਹਾਅ,সংকোচনশীল প্ৰবাহ
