Kannada,Malayalam
ವಿಜಯೋತ್ಸವ,വിജയം
ಪ್ರಕ್ಷುಬ್ಧತೆ,കലഹവും
ನಿರಂಕುಶ ಹತ್ಯೆ,സ്വേച്ഛാധിപത്യം
ನಿರಂಕುಶ ಹತ್ಯೆ,സ്വേച്ഛാധിപത്യം
ದೌರ್ಜನ್ಯ,സ്വേച്ഛാധിപത്യം
ದೌರ್ಜನ್ಯ,സ്വേച്ഛാധിപത്യം
ನಿರಂಕುಶಾಧಿಕಾರಿ,സ്വേച്ഛാധിപതി
ಉಹ್ಲಾನ್,ഉഹ്ലാൻ
ಉಕಾಸೆ,ഉകാസെ
ಉಕಾಸೆ,ഉകാസെ
ಉಲೇಮಾ,ഉലമ
ಅಲ್ಟಿಮೇಟಮ್,അന്ത്യശാസനം
ಅಲ್ಟಿಮೇಟಮ್,അന്ത്യശാസനം
ಚಿಕ್ಕಪ್ಪ ಸ್ಯಾಮ್,അങ്കിൾ സാം
ಅಂಡರ್-ಕಿಂಗ್,അണ്ടർ-കിംഗ്
ಯುನೈಟೆಡ್ ಐರಿಶ್‌ಮೆನ್,യുണൈറ്റഡ് ഐറിഷുകാർ
ವಿಶ್ವಸಂಸ್ಥೆ,ഐയ്ക്യ രാഷ്ട്രസഭ
ಯುನೈಟೆಡ್ ಪ್ರಾಂತ್ಯಗಳು,യുണൈറ്റഡ് പ്രവിശ്യകൾ
ಯುನೈಟೆಡ್ ಪ್ರಾಂತ್ಯಗಳು,യുണൈറ്റഡ് പ്രവിശ്യകൾ
ಏಕರೂಪದ ಕೋಟೆ,നിലവറയില്ലാത്ത കോട്ട
ಸಾರ್ವತ್ರಿಕ ರಾಜ,സാർവത്രിക രാജാവ്
ಸಾರ್ವತ್ರಿಕ ಮತದಾನದ ಹಕ್ಕು,സാർവത്രിക വോട്ടവകാശം
ದಂಗೆ,പ്രക്ഷോഭം
ದುರುಪಯೋಗ,അധിക്ഷേപം
ದರೋಡೆಕೋರ,കൊള്ളക്കാരൻ
ರಾಮರಾಜ್ಯ,ഉട്ടോപ്യ
ವಿಧ್ವಂಸಕ,വന്ദൽ
ವಿಧ್ವಂಸಕತೆ,വാൻഡലിസം
ವ್ಯಾನ್ಗಾರ್ಡ್,വാൻഗാർഡ്
ವ್ಯಾನ್ಗಾರ್ಡ್,വാൻഗാർഡ്
ವ್ಯಾನ್ಗಾರ್ಡ್,വാൻഗാർഡ്
ವರಂಗಿಯನ್,വരൻജിയൻ
ವರಂಗಿಯನ್ ಕಾವಲುಗಾರ,വരൻജിയൻ ഗാർഡ്
ವಾಸಲ್,വാസൽ
ವಾಸಲ್,വാസൽ
ವಾಸಲ್ ರಾಜ್ಯ,വാസൽ സംസ്ഥാനം
ವ್ಯಾಟಿಕನ್ ಕೌನ್ಸಿಲ್,വത്തിക്കാൻ കൗൺസിൽ
ಹಡಗು,പാത്രം
ಹಡಗು,പാത്രം
ಹಡಗು,പാത്രം
ಉಪರಾಜ,ഉപരാജാവ്
ವೈಸರಾಯ್,വൈസ്രോയി
ವೈಸರಾಯಲ್ಟಿ=ವೈಸ್ರಾಯಶಿಪ್,വൈസ്രോയൽറ്റി = വൈസ്രോയിഷിപ്പ്
ವಿಕ್ಟರ್,വിക്ടർ
ವಿಜಯ,വിജയം
ವಿಲೀನ್,വില്ലൻ
ಪ್ರಯಾಣ,യാത്ര
ದುರ್ಬಲ ಕೋಟೆ,ദുർബലമായ കോട്ട
ವಾಲ್ ಪೇಂಟಿಂಗ್,ചുമർ പെയിന്റിംഗ്
ವಾಲ್ ಪೇಂಟಿಂಗ್,ചുമർ പെയിന്റിംഗ്
ಯುದ್ಧ,യുദ്ധം
ಯುದ್ಧಾಧಿಪತಿ,യുദ്ധപ്രഭു
ಯೋಧ,യോദ്ധാവ്
ಯೋಧ,യോദ്ധാവ്
ಯೋಧ,യോദ്ധാവ്
ಯುದ್ಧನೌಕೆ,യുദ്ധക്കപ്പൽ
ವಾಚ್-ವರ್ಡ್,വാച്ച്-വേഡ്
ಕಲ್ಯಾಣ ರಾಜ್ಯ,വെൽഫെയർ സ്റ്റേറ്റ്
ಕಲ್ಯಾಣ ಕೆಲಸ,ക്ഷേമപ്രവർത്തനം
ವಿಗ್,വിഗ്
ಬಿಳಿ ಧ್ವಜ,വെള്ള കൊടി
ಬಿಳಿಯರ ಹೊರೆ,വെള്ളക്കാരുടെ ഭാരം
ವಿಶ್ವ ಸಾಮ್ರಾಜ್ಯ,ലോക സാമ്രാജ്യം
ವಿಶ್ವ ಚಳುವಳಿ,ലോക പ്രസ്ഥാനം
ವಿಶ್ವ ರಾಜಕೀಯ,ലോക രാഷ്ട്രീയം
ವಿಶ್ವ ಶಕ್ತಿ,ലോകശക്തി
ವಿಶ್ವ ಯುದ್ಧ,ലോക മഹായുദ്ധം
ವ್ರೀಕರ್,വേക്കർ
ಧ್ವಂಸ ತಿದ್ದುಪಡಿ,തകർക്കുന്ന ഭേദഗതി
ಕ್ಸೆನೆಲಾಸಿಸ್,സെനെലസിസ്
ಅನ್ಯದ್ವೇಷ,സെനോഫോബിയ
ಯಾಂಕೀ,യാങ്കി
ಹಳದಿ ಜಾಕೆಟ್,മഞ്ഞ ജാക്കറ്റ്
ಹಳದಿ ಮನುಷ್ಯ,മഞ്ഞ മനുഷ്യൻ
ಹಳದಿ ಅಪಾಯ,മഞ്ഞ അപകടം
ಹಳದಿ ಪ್ರೆಸ್,മഞ്ഞ അമർത്തുക
ಯಂಗ್ ಟರ್ಕ್ಸ್,യുവ തുർക്കികൾ
ಜೀಯಸ್,സിയൂസ്
ಜಿಯೋನಿಸಂ,സയണിസം
ಝೋರಾಸ್ಟ್ರಿಯನ್ ಧರ್ಮ,സൊരാസ്ട്രിയനിസം
