Malayalam,English
പ്രാകൃത പോളിനോമിയൽ,Primitive polynomial
അച്ചടിച്ച സർക്യൂട്ട് ബോർഡ് (പിസിബി),Printed circuit board (PCB)
പ്രിന്റർ,Printer
ഗതി,Procedure
പതേകനടപടികള്,Process
നടപടി,Processing
പ്രോസസ്സര്,Processor
പ്രൊഫൈൽ,Profile
പ്രോഗ്രാം മൾട്ടിക്സിംഗ്,Program multiplexing
പ്രോഗ്രാം (പ്രോഗ്രാം),Programme (program)
പ്രോഗ്രാമർ,Programmer
പദ്ധതി നിർവ്വഹണം,Project management
വ്യാപനപരമായ,Proliferation
പ്രചരണം,Propagation
റേഡിയോ തരംഗങ്ങളുടെ പ്രചരണം,Propagation  of radio waves
പ്രചാരണ വക്രത,Propagation curve
സവിശേഷത,Property
ആനുപാതിക,Proportional
പരിരക്ഷണ അനുപാതം,Protection ratio
സംരക്ഷണ റിലേ,Protective relay
പ്രോട്ടോക്കോൾ,Protocol
പ്രോട്ടോടൈപ്പ്,Prototype
പ്രോക്സി സെര്വര്,Proxy server
സൈക്കോക്കൗട്ടിക് കോഡർ,Psychoacoustic coder
സൈക്കോക്കൗട്ടിക്ക് മോഡ്,Psychoacoustic mode
സൈക്കോക്കൗസ്റ്റിക് മോഡൽ,Psychoacoustic model
സൈക്കോക്കൗട്ടിക് പ്രതിഭാസം,Psychoacoustic phenomenon
സൈക്കോക്കൗട്ടിക്സ്,Psychoacoustics
സൈക്കോമെട്രിക് ചാർട്ട്,Psychometric chart
പൊതു വിലാസം ആംപ്ലിഫയർ,Public address amplifier
പബ്ലിക് ബ്രോഡ്കാസ്റ്റർ,Public broadcaster
ഹൃദയത്തുടിപ്പ്,Pulse
പൾസ് കോഡ് മോഡുലേഷൻ,Pulse code modulation
പൾസ് ജനറേറ്റർ,Pulse generator
പൾസ് മോഡുലേഷൻ,Pulse modulation
പൾസ് ഉയരുന്നു സമയം,Pulse rise time
പൾസ് വീതി,Pulse width
പഞ്ച് കാർഡ്,Punched card
വിരാമമിര്,Puncturing
ഞെക്കാനുള്ള ബട്ടണ്,Push button
പുഷ് പുൾ പവർ ആംപ്ലിഫയർ,Push pull power amplifier
ക്വാഡ്രാഫോണിക്,Quadraphonic
ക്വാഡ്രിമേറ്റ്,Quadrature
ഗുണമേന്മയുള്ള,Quality
ഗുണനിലവാര നിയന്ത്രണം,Quality control
ഗുണനിലവാര ഘടകം,Quality factor
അളവ്,Quantity
ക്വാണ്ടൈസേഷൻ,Quantization
ക്വാണ്ടൈസേഷൻ പിശക്,Quantization error
കണക്കാക്കുന്നു,Quantizing
ശമിപ്പിക്കുക,Quenching
വികിരണ വൈദ്യുതി,Radiated power
വികിരണം,Radiation
റേഡിയേഷൻ കാര്യക്ഷമത,Radiation efficiency
റേഡിയോ,Radio
റേഡിയോ പ്രവർത്തന അപകടങ്ങൾ,Radio activity hazards
ജ്യോതിശാസ്ത്രം,Radio astronomy
റേഡിയോ ആവൃത്തി,Radio frequency
റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) ഡ്രൈവ്,Radio frequency (RF) drive
റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) ഫീഡർ,Radio frequency (RF) feeder
റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) ഓസിലേറ്റർ,Radio frequency (RF) oscillator
റേഡിയോ ഫ്രീക്വൻസി (ആർഎഫ്) സിന്തസൈസർ,Radio frequency (RF) synthesizer
റേഡിയോ ഇടപെടൽ,Radio interference
റേഡിയോ സ്ഥാനം,Radio location
റേഡിയോ നെറ്റ്വർക്കിംഗ് (rn) ചാനൽ,Radio networking (RN) channel
റേഡിയോ പ്രചാരണ മാധ്യമം,Radio propagation medium
റേഡിയോ റിസീവർ,Radio receiver
റേഡിയോ റെഗുലേഷനുകൾ,Radio regulations
റേഡിയോ സിഗ്നൽ,Radio signal
റേഡിയോ സ്പെക്ട്രം,Radio spectrum
റേഡിയോ ട്രാക്കിംഗ്,Radio tracking
റേഡിയോ ട്രാൻസ്മിറ്റർ,Radio transmitter
റേഡിയോ വേവ്,Radio wave
ആരം,Radius
തിമിര്പ്പ്,Ramp
വികലമായ,Random
ക്രമരഹിതമായ ഡാറ്റ,Random data
ക്രമരഹിതമായ പിശക്,Random error
ക്രമരഹിതമായ ഏറ്റക്കുറച്ചിലുകൾ,Random fluctuations
ശേഖരം,Range
പടെ,Raster
റാസ്റ്റർ ഇമേജ് ഫോർമാറ്റ്,Raster image format
നിരക്ക് നിയന്ത്രണം,Rate control
മാറ്റത്തിന്റെ നിരക്ക്,Rate of change
റേറ്റുചെയ്ത ശേഷി,Rated capacity
റേറ്റുചെയ്ത കുതിരശക്തി,Rated horse power
റേറ്റുചെയ്ത പവർ,Rated power
റേറ്റിംഗ്,Rating
ആർ-സി കപ്ലിംഗ്,R-C coupling
പ്രതികരണം,Reactance
പതിപവര്ത്തനം,Reaction
റിയാക്ടീവ് ഘടകം,Reactive component
റിയാക്ടീവ് ലോഡ്,Reactive load
റിയാജന്റ് എച്ചിംഗ്,Reagent etching
തത്സമയ പ്രക്ഷേപണം,Real time transmission
റീബ്രോഡ്കാസ്റ്റിംഗ്,Rebroadcasting
സ്വീകരിക്കുക,Receiver
ആന്റിന സ്വീകരിക്കുന്നു,Receiving antenna
കേന്ദ്രം സ്വീകരിക്കുന്നു,Receiving centre
സീകരണം,Reception
സ്വീകരണ റിപ്പോർട്ട്,Reception report
സ്വീകരണ സർവേ,Reception survey
അനോനമായ,Reciprocal
പുനർനിർമ്മാണ ഫിൽട്ടർ,Reconstruction filter
റെക്കോര്ക്കത്തക്കാവുന്ന,Recordable
റെക്കോർഡുചെയ്തു,Recorded
റെക്കോർഡുള്ള,Recorder
റെക്കാര്ഡുചെയ്യല്,Recording
റെക്കോർഡിംഗ് ബൂത്ത്,Recording booth
തലക്കെട്ട് റെക്കോർഡുചെയ്യുന്നു,Recording head
ഡിസ്ക് ഓൺ റെക്കോർഡിംഗ്,Recording on disc
റെക്കോർഡിംഗ് റൂം,Recording room
റെക്കോർഡിംഗ് സിസ്റ്റം,Recording system
റെക്കോർഡിംഗ് ടേപ്പ്,Recording tape
തിരുതിലിഫിക്കേഷൻ,Rectification
ക്രമീകരിച്ച സിഗ്നൽ,Rectified signal
മൃതദേഹീരന്,Rectifier
പുനര്നിര്മ്മാണം,Recycle
ആവർത്തനം,Redundancy
കമാതീതമായ,Redundant
അനാവശ്യ ഘടകം,Redundant element
റീ-എഞ്ചിനീയറിംഗ്,Re-engineering
വീണ്ടും വലുതാക്കുക,Re-enlargement
റഫറൻസ് ആവൃത്തി,Reference frequency
റഫറൻസ് മൂല്യം,Reference value
ലെയർ പ്രതിഫലിപ്പിക്കുന്നു,Reflecting layer
മാധ്യമത്തെ പ്രതിഫലിപ്പിക്കുന്നു,Reflecting medium
ഉപരിതലത്തെ പ്രതിഫലിപ്പിക്കുന്നു,Reflecting surface
പതിച്ഛായ,Reflection
റിഫ്ലക്ടർ,Reflector
ആന്റിനയുടെ റിഫ്ലക്ടർ,Reflector for antenna
അപര്യം,Refraction
അപവർത്തനാങ്കം,Refractive index
റഫ്രിജറേഷൻ,Refrigeration
പുനരുദ്ധാരണ,Regeneration
പട്ടികയുണ്ടാക്കുക,Register
വാൽവ് നിയന്ത്രിക്കുന്നു,Regulating valve
നിയന്തിക്കല്,Regulation
റെഗുലേറ്റർ,Regulator
നിയന്ത്രിക്കുക,Regulatory
നിലവില് വരുത്തല്,Reinforcement
ബന്ധുക്കലം,Relational
ആപേക്ഷിക പെർമിറ്റിവിറ്റി,Relative permittivity
റിലേ ചെയ്യുക,Relay
റിലേ സെന്റർ,Relay centre
റിലേ മ്യൂസിംഗ്,Relay muting
റിലേ ട്രാൻസ്മിറ്റർ,Relay transmitter
പ്രകാശനം,Release
വോൾട്ട് റിലീസ് ചെയ്യുക,Release no volt
വിശ്വാസ്യത,Reliability
വിശസ്തമായ,Reliable
അകലെയുള്ള,Remote
വിദൂര നിയന്ത്രണം,Remote control
വിദൂര നിയന്ത്രണവും നാവിഗേഷൻ സിസ്റ്റവും,Remote control and navigation system
വിദൂര നിയന്ത്രണ യൂണിറ്റ്,Remote control unit
വിദൂര സിസ്റ്റം,Remote system
വിദൂരമായി നിയന്ത്രിത ഉപകരണങ്ങൾ,Remotely controlled equipment
കോയിൽ ആവർത്തിക്കുക,Repeat coil
റിപ്പീറ്റർ,Repeater
തിരികെവെയ്ക്കല്,Replacement
നികത്തുന്നത്,Replenishment
പുനരുല്പ്പാദിപ്പിക്കുക,Reproduce
പുനരുല്പ്പത്തി,Reproduction
വീണ്ടും റെക്കോർഡുചെയ്യുന്നു,Re-recording
ഗവേഷണവും വികസനവും,Research and development
പുന .സജ്ജമാക്കുക,Reset
ശേഷിക്കുന്ന പുന sh സംഘടന,Residual reshuffling
അവശിഷ്ടം,Residue
ചെറുക്കല്,Resistance
ചെറുത്തുനിൽപ്പ് ലോഡ്,Resistance load
ചെറുക്കുക,Resistor
മിഴിവ്,Resolution
അനുരണനം,Resonance
അനുരണനം ആവൃത്തി,Resonance frequency
ഉപദേശിക്കുക,Resonant
റിസോണന്റ് ലൈൻ,Resonant line
അനുരണകന്,Resonator
വിഭവം,Resource
വിഭവ പങ്കിടൽ,Resource sharing
പ്രതികരിക്കുന്ന കാലയളവ്,Responding period
പതുത്തരം,Response
പുനസ്ഥാപിക്കൽ,Restoration
ഫലമായുണ്ടായ,Resultant
ധാരണ,Retention
പുനർജന്മഘടന,Retransmission
വീണ്ടെടുക്കല്,Retrieval
വീണ്ടെടുക്കൽ എഞ്ചിൻ,Retrieval engine
വീണ്ടുംരി ചെയ്യുക,Retry
മടങ്ങിവരുക,Return
മടക്ക പാത,Return path
പുനരാര്യം,Reverberation
റിവൽബർട്ടേഷൻ സമയം,Reverberation  time
റിവേഴ്സ് ചെയ്യാനുള്ള ഡയോഡ്,Reverse biased diode
വിപരീത പ്രവാഹം,Reverse current
കറങ്ങുന്ന,Revolving
വീണ്ടും ചുറ്റുക,Rewind
റിവൈറബിൾ ഫ്യൂസ്,Rewirable fuse
റിവൈറിംഗ്,Rewiring
മാറ്റിയെഴുതാവുന്ന,Rewritable
Rf ഡ്രൈവ്,RF drive
Rf ഫീഡർ,RF feeder
RF അപകടങ്ങൾ,RF hazards
RF പരിരക്ഷണ അനുപാതം,RF protection ratio
റിസ്റ്റേറ്റ്,Rheostat
പട്ടുനാട,Ribbon
റിവറ്റ്,Rivet
റിവേറ്റഡ് ജോയിന്റ്,Rivetted joint
റിവേറ്റിംഗ്,Rivetting
ആർഎൻ ചാനൽ,RN channel
യന്തമനുഷന്,Robot
റോബോട്ടിക്സ്,Robotics
ഉരുളുക,Roll in
റോൾ ഔട്ട്,Roll out
വേര്,Root
റോട്ടറി,Rotary
ഭ്രമണം,Rotation
യാതാമാര്ഗം,Route
റൂട്ടർ,Router
പതിവ് പ്രവർത്തനങ്ങൾ,Routine operations
റൂട്ടിംഗ്,Routing
സമയം പ്രവർത്തിപ്പിക്കുക,Run time
സുരക്ഷാ ക്രമീകരണം,Safety arrangement
സുരക്ഷാ ഇന്റർലോക്ക്,Safety interlock
സാഗ്,Sag
പ്രധാന സവിശേഷതകൾ,Salient features
മാതൃക,Sample
സാമ്പിൾ ചെയ്ത് സർക്കിൾ,Sample and hold circuit
സാമ്പിൾ വലുപ്പം,Sample size
സാമ്പിൾ ഡാറ്റ,Sampled data
സാമ്പിൾ,Sampling
സാമ്പിൾ നിരക്ക്,Sampling rate
സാച്ചുറേഷൻ സാച്ചുറപ്പ്,Sampling saturation
സാമ്പിൾ സിദ്ധാന്തം / സിദ്ധാന്തം,Sampling theory/theorem
ഉപഗഹം,Satellite
ഉപഗ്രഹ ആശയവിനിമയം,Satellite communication
ഉപഗ്രഹ കവറേജ്,Satellite coverage
സാറ്റലൈറ്റ് ഡിജിറ്റൽ ലിങ്ക്,Satellite digital link
ഉപഗ്രഹ ഇടപെടൽ,Satellite interference
ഉപഗ്രഹ റേഡിയോ,Satellite radio
സാറ്റലൈറ്റ് റേഡിയോ ട്രാൻസ്മിഷൻ,Satellite radio transmission
സാറ്റലൈറ്റ് ട്രാൻസ്മിഷൻ,Satellite transmission
പൂരിത വായു,Saturated air
പരിവർത്തനം ചെയ്യുന്നു,Saturating current
സാച്ചുറേഷൻ,Saturation
പല്ലിന്റെ തരംഗം കണ്ടു,Saw tooth wave
അളക്കല്,Scalability
സ്കെയിൽ,Scale
സ്കെയിൽ ഘടകം,Scale factor
സ്കെയിലിംഗ്,Scaling
സ്കാൻ ചെയ്ത ബീം,Scanned beam
സ്കാനർ,Scanner
സ്കാൻ ചെയ്യുന്ന ആവൃത്തി,Scanning frequency
സ്കാൻ ചെയ്യുന്നു,Scanning line
ചിതറിക്കിടക്കുന്നു,Scattering
കാഴ്ച,Scenario
വില്പ്പനക്കാരി,Scheduler
തന്ത്രപരമായ,Schematic
Skotkeyartyarre,Schottkey barrier
സിന്റിലേഷൻ,Scintillation
സ്ക്രാംബ്ലർ,Scrambler
ചുരണ്ടിയത്,Scrambling
സ്ക്രാപ്പ് ചെയ്യുക,Scrap
സ്ക്രാപ്പിംഗ്,Scraping
ചുരണ്ടുക,Scratch
മറയ്ക്കുക,Screen
സ്ക്രീൻ പൊള്ളൽ,Screen burn
സ്ക്രീൻ ബൈപാസ്,Screen bypass
സ്ക്രീൻ കറന്റ്,Screen current
സ്ക്രീൻ ഗ്രിഡ്,Screen grid
സ്ക്രീൻ സേവർ,Screen saver
സ്ക്രീൻ ചെയ്ത കേബിൾ,Screened cable
സ്ക്രീനിംഗ്,Screening
സ്ക്രോൾ ചെയ്യുക,Scroll
സ്ക്രോൾ ബാർ,Scroll bar
സ്ക്രോളിംഗ്,Scrolling
തിരയല് യന്ത്രം,Search engine
സെക്കൻഡറി,Secondary
ദ്വിതീയ സെൽ,Secondary cell
മേഖല,Sector
അംശം,Segment
സ്വയം ഡയഗ്നോസ്റ്റിക്,Self diagnostic
അർദ്ധചാലകവും,Semiconductor
അയച്ചാൽ,Sender
സൂക്ഷ്മസംവേദനശക്തി,Sensitivity
സെൻസർ,Sensor
അനുകമം,Sequence
സീരിയല്,Serial
സീരിയൽ ആക്സസ്,Serial access
സീരിയൽ പോർട്ട്,Serial port
സീരീസ് അനുരണനം,Series resonance
സെർവർ,Server
സജ്ജമാക്കുക,Setup
ഷേഡിംഗ്,Shading
നിഴല്,Shadow
ഷാനന്റെ സിദ്ധാന്തം,Shannon’s theorem
രൂപപ്പെടുത്താനും,Shaping
ഓസരല്യൂട്ട്,Shareware
കവചം,Sheath
തവണ,Shift
മാറുന്നു,Shifting
ഞെട്ടുക,Shock
ഹ്രസ്വ സർക്യൂട്ട്,Short circuit
ഷോർട്ട് സർക്യൂട്ട് പരിശോധന,Short circuit test
ഹ്രസ്വ തരംഗം,Short wave
ഹ്രസ്വ വേവ് സെന്റർ,Short wave centre
കുറുക്കുവഴി,Shortcut
ഷട്ട് ഡൗൺ,Shutdown
ഷട്ട്ഡൗൺ സിഗ്നൽ,Shutdown signal
സൈഡ് ബാൻഡ്,Side band
സൈഡ് ബാൻഡ് പവർ,Side band power
അടയാളം,Signal
സിഗ്നൽ വ്യാപ്തി,Signal amplitude
സിഗ്നൽ ഫ്ലോ ഗ്രാഫ്,Signal flow graph
സിഗ്നൽ ജനറേറ്റർ,Signal generator
സിഗ്നൽ ലൈറ്റ്,Signal light
സിഗ്നൽ റൂട്ടിംഗ്,Signal routing
സിഗ്നൽ ബലം,Signal strength
ടോക്ക് അനുപാതത്തിലേക്ക് സിഗ്നൽ,Signal to cross talk ratio
ശബ്ദ അനുപാതത്തിലേക്ക് സിഗ്നൽ,Signal to noise ratio
ആകർഷകമല്ലാത്ത ശബ്ദ അനുപാതത്തിലേക്ക് സിഗ്നൽ,Signal to unweighted noise ratio
സിഗ്നലിംഗും സ്വിച്ചിംഗ്,Signalling and switching
സിഗ്നലിംഗ് ബിറ്റ്,Signalling bit
കാര്യമായ സൈഡ്ബാൻഡുകൾ,Significant sidebands
സിംപ്ലക്സുകൾ,Simplex
സിമുലേഷൻ,Simulation
സിമുലേറ്റർ,Simulator
Simul മായ,Simulcast
ഒരേസമയം മാസ്കിംഗ്,Simultaneous masking
സൈൻ ഘടകം,Sine component
സൈൻ തരംഗം,Sine wave
സിംഗിൾ ഫ്രീക്വൻസി നെറ്റ്വർക്ക്,Single frequency network
സിംഗിൾ ഫേസ് മോട്ടോർ,Single phase motor
സൈറ്റ്,Site
സൈറ്റ് ലേ layout ട്ട് പ്ലാൻ,Site layout plan
വിദഗ്ദ്ധനായ ഓപ്പറേറ്റർ,Skilled operator
ദൂരം ഒഴിവാക്കുക,Skip distance
സ്കൈ തരംഗം,Sky wave
സ്കൈ തരംഗം പ്രചരണം,Sky wave propagation
സ്ലാബ്,Slab
മന്ദഗതിയിലുള്ള പാത,Slant path
സ്ലോട്ട്,Slot
സ്മാർട്ട് കാർഡ്,Smart card
സോഡിയം നീരാവി വിളക്ക്,Sodium vapour lamp
സോഫ്റ്റ് കീ,Soft key
സോഫ്റ്റ്വെയർ,Software
സോളാർ പ്രവർത്തനം,Solar activity
സൗരോർജ്ജം,Solar energy
സോളാർ ജ്വാലകൾ,Solar flares
സൗരോർജ്ജം,Solar powered
സോളിഡ് സ്റ്റേറ്റ്,Solid state
സോളിഡ് സ്റ്റേറ്റ് സ്റ്റോറേജ്,Solid state storage
സോളിഡ് സ്റ്റേറ്റ് ട്രാൻസ്മിറ്റർ,Solid state transmitter
ഇനം,Sort
ശബ്ദം,Sound
ശബ്ദ ആഗിരണം,Sound absorption
ശബ്ദ ബാലൻസ്,Sound balance
ശബ്ദ ഡിറ്റക്ടർ,Sound detector
ശബ്ദ മിക്സർ,Sound mixer
ശബ്ദ വീക്ഷണം,Sound perspective
ശബ്ദ പവർ,Sound power
ശബ്ദ തെളിവ്,Sound proof
ശബ്ദ റെക്കോർഡിംഗ്,Sound recording
ശബ്ദ പ്രതിഫലനം,Sound reflection
ശബ്ദ പ്രക്ഷേപണ നഷ്ടം,Sound transmission loss
ഉല്ഭവസ്ഥാനം,Source
ഉറവിട എൻകോഡർ,Source encoder
ഇടം,Space
ബഹിരാകാശ വൈവിധ്യമാർന്ന,Space diversity
ബഹിരാകാശ ടെലികാസ്റ്റ്,Space telecasting
ബഹിരാകാശ തരംഗം,Space wave
പാനീയം,Spacing
സ്പാം,Spam
സ്പാമിംഗ്,Spamming
സ്പന്യെന്ന്,Span
സ്പെയർ ബിറ്റ്,Spare bit
ചിലന്തിവല,Spares
സ്പാർക്കിംഗ്,Sparking
സ്പേഷ്യൽ,Spatial
സ്പേഷ്യൽ പ്രഭാവം,Spatial effect
സ്പേഷ്യൽ ആവർത്തനം,Spatial redundancy
പ്രത്യേക പ്രഭാവം,Special effect
പ്രത്യേക ഇഫക്റ്റുകൾ ആംപ്ലിഫയർ,Special effects amplifier
സ്പെഷ്യലൈസേഷൻ,Specialization
സവിശേഷത,Specification
സ്പെക്ട്രൽ ആഗിരണം,Spectral absorption
സ്പെക്ട്രൽ ബാൻഡ് റെപ്ലിക്കേഷൻ,Spectral band replication
സ്പെക്ട്രൽ വിതരണം,Spectral distribution
സ്പെക്ട്രൽ ആവർത്തനം,Spectral redundancy
സ്പെക്ട്രോഫോട്ടോമീറ്റർ,Spectrophotometer
സ്പെക്ട്രോസ്കോപ്പ്,Spectroscope
സ്പെക്ട്രം,Spectrum
സ്പെക്ട്രം അനലൈസർ,Spectrum analyzer
സ്പെക്ട്രം രൂപപ്പെടുത്തൽ,Spectrum shaping
സംസാര നിലവാരം,Speech articulation
സംഭാഷണം ചാനൽ,Speech channel
സംഭാഷണ കംപ്രഷൻ,Speech compression
സ്പീച്ച് എൻകോഡിംഗ്,Speech encoding
സംഭാഷണ തിരിച്ചറിയൽ,Speech recognition
നൂല്ക്കുക,Spin
സര്പ്പിള,Spiral
സ്ലിഷിംഗ്,Splicing
സ്പ്പിറ്റർ,Splitter
സ്പൂൾ,Spool
ചിതറിയ,Sporadic
സ്പോട്ട് ബീമുകൾ,Spot beams
സ്പ്രെഡ് ഷീറ്റ്,Spread sheet
"ഭ്രാന്തൻ, ഹാർമോണിക് വികിരണം",Spurious and harmonic radiation
സ്പൂസിയസ് സൈഡ്ബാൻഡ് ആവൃത്തികൾ,Spurious sideband frequencies
ചൂഷണം ചെയ്ത വീഡിയോ,Squeezed video
മുദവയ്ക്കുക,Stamping
അടിസ്ഥാന സോഫ്റ്റ്വെയർ,Standard software
മാനവസ്ഥകേശ്ദം,Standardization
സ്റ്റാൻഡ് ബൈ,Standby
സ്റ്റാൻഡ്ബൈ ഉപകരണങ്ങൾ,Standby equipment
സ്റ്റാൻഡിംഗ് തരംഗം,Standing wave
സ്റ്റാൻഡിംഗ് വേവ് അനുപാതം,Standing wave ratio
ടോർക്ക് ആരംഭിക്കുന്നു,Starting torque
ആരംഭിക്കുക-നിർത്തുക,Start-stop
സ്ഥിതിവിവരകം,Static
സ്റ്റാറ്റിസ്റ്റിക്കൽ രീതി,Statistical method
പദവി,Status
നില സൂചന,Status indication
സ്ഥിരമായ,Steady
സ്റ്റീരിയോ,Stereo
സ്റ്റീരിയോ ബാലൻസ്,Stereo balance
സ്റ്റീരിയോ എൻകോഡർ,Stereo encoder
സ്റ്റീരിയോ ജനറേറ്റർ,Stereo generator
സ്റ്റീരിയോ മോഡ്,Stereo mode
സ്റ്റീരിയോ ട്രാൻസ്മിഷൻ,Stereo transmission
സ്റ്റീരിയോഫോണിക് സൗണ്ട് പുനരുൽപാദനം,Stereophonic sound reproduction
സര്യാലഫോണി,Stereophony
സ്റ്റീരിയോസ്കോപ്പി,Stereoscopy
ഇപ്പോഴും ചിത്രം,Still picture
ഉത്തേജനം,Stimulus
സ്റ്റോപ്പ്ബാൻഡ്,Stopband
ശേഖരണം,Storage
സംഭരണ ​​ബാറ്ററി റൂം,Storage battery room
സംഭരണ ​​ഉപകരണം,Storage device
സ്ട്രാറ്റോസ്ഫിയർ,Stratosphere
സ്ട്രീമിംഗ്,Streaming
പരത്തുക,Stretch
സ്ട്രിംഗ്,String
ഘടനാപരമായ,Structured
സ്റ്റുഡിയോ ബ്ലോക്ക്,Studio block
സ്റ്റുഡിയോ സെന്റർ,Studio centre
സ്റ്റുഡിയോ ലൈറ്റിംഗ്,Studio lighting
സ്റ്റുഡിയോ മോണിറ്ററുകൾ,Studio monitors
സ്റ്റൈലസ്,Stylus
സബ്ബാൻഡ് എൻകോഡിംഗ്,Subband encoding
ഉപദായക മാസ്കിംഗ്,Subband masking
സബ്ബാൻഡ് സാമ്പിളുകൾ,Subband samples
സബ്നെറ്റ്,Subnet
സബ്പ്ലൈംഗ്,Subsampling
വരികൾ,Subscriber
പെട്ടെന്നുള്ള അയോണോസ്ഫിയർ അസ്വസ്ഥത,Sudden ionosphere disturbance
സൺ സ്പോട്ട് പ്രവർത്തനം,Sun spot activity
സൂപ്പർ പവർ ട്രാൻസ്മിറ്റർ,Super power transmitter
സൂപ്പർ സാമ്പിൾ,Super sampling
സൂപ്പർ സോക്കറ്റ്,Super socket
സൂപ്പർഹീറ്റ് നീരാവി,Superheated vapour
സൂപ്പർഹീരെൻറെ,Superheterodyne
സൂപ്പർഹീരെൻറെ കൺവെർട്ടർ,Superheterodyne converter
സൂപ്പർഹീരെറ്റെൻ റിസീവർ,Superheterodyne receiver
സൂപ്പർപോസ്ഡ് (നിലവിലുള്ളത്),Superimposed (current)
അതിശയുമ്പോക്കൽ,Superimposition
അതിശയമം,Superposition
സൂപ്പർസോണിക്,Supersonic
നാളം,Supply duct
അടിച്ചമർത്തൽ ഗ്രിഡ്,Suppression grid
ഉപരിതല ശബ്ദം,Surface noise
ഉപരിതല തരംഗം,Surface wave
സർഫിംഗ്,Surfing
പരര്ജീസം,Surge
ചുറ്റുപാടിൽ,Surroundings
സാധ്യത,Susceptance
സാധ്യത,Susceptibility
താൽക്കാലികമായി നിർത്തിവച്ചിരിക്കുന്നു,Suspended
സ്വാപ്പ്,Swap
സ്വീപ്പ് സർക്യൂട്ട്,Sweep circuit
മാറുക,Switch
സ്വിച്ച് ബോർഡ്,Switch board
നിയന്ത്രണ യൂണിറ്റിൽ മാറുക,Switch on control unit
മാറുക,Switching
ചിഹ്ന നിരക്ക്,Symbol rate
സമമിതി,Symmetrical
സമന്വയിപ്പിക്കുക (സമന്വയിപ്പിക്കുന്നു),Sync (synchronous)
സമന്വയ പൾസ്,Sync pulse
സമ സമന്വയ കൈമാറ്റം,Sync transfer
സമന്വയം,Synchronization
സമന്വയിപ്പിച്ചു,Synchronized
സമന്വയം,Synchronous
സമന്വയ മോട്ടോർ,Synchronous motor
സയ്നേജിക്,Synergic
സൈനജിസ്റ്റിസം,Synergistic
സമന്വയം,Synergy
വാക്വപരിപാലനം,Syntactic
സ്നാനക്സ്,Syntax
വാക്യഘടന പിശക്,Syntax error
സിന്തസൈസർ,Synthesizer
സിന്തസെസർ കാർഡുകൾ,Synthesizer cards
ഏര്പ്പാട്,System
സിസ്റ്റം ആർക്കിടെക്ചർ,System architecture
സിസ്റ്റം ഡിസൈൻ,System design
സിസ്റ്റം മെനു,System menu
ടാഗ്,Tag
തിരികെ സംസാരിക്കുക,Talk back
ടേപ്പ്,Tape
ടേപ്പ് റെക്കോർഡർ,Tape recorder
ടേപ്പ് സ്ലൈസിംഗ്,Tape slicing
ടാപ്പുചെയ്തു,Tapered
ലക്ഷം,Target
ചുങ്കവിഹിതം,Tariff
ടാസ്ക് ബാർ,Task bar
സാങ്കേതികമായ,Technical
സാങ്കേതിക വെല്ലുവിളി,Technical challenge
സാങ്കേതിക സവിശേഷതകൾ,Technical features
സാങ്കേതിക മാർഗ്ഗനിർദ്ദേശങ്ങൾ,Technical guidelines
സാങ്കേതിക പാരാമീറ്റർ,Technical parameter
സാങ്കേതിക നിലവാരം,Technical quality
സാങ്കേതിക സ്നാഗ്,Technical snag
സന്വദായം,Technique
സാങ്കേതിക നിയന്ത്രണം,Technological constraint
സാങ്കേതികവിദ,Technology
ടെക്നോളജി വിലയിരുത്തൽ,Technology assessment
ടെലികാസ്റ്റ്,Telecasting
ടെലിസൈൻ,Telecine
ടെലിഗ്രാഫി,Telegraphy
ടെലിമാന്ത്സ്,Telematics
ടെലിക്കൊന്നിടല്,Telemetering
ടെലിഫോണ്,Telephone
ടെലിടെക്സ്റ്റ്,Teletext
ദൂരദര്ശന്,Television
താപനില,Temperature
താപനില നിയന്ത്രണം,Temperature control
താൽക്കാലിക,Temporal
താൽക്കാലിക മാനേജുമെന്റ്,Temporal management
താൽക്കാലിക ആവർത്തനം,Temporal redundancy
വലിച്ചുനീട്ടാനാവുന്ന ശേഷി,Tensile strength
പറ്റം,Tentacle
Terbyte (tb),Terabyte (TB)
അതിതീവ്രമായ,Terminal
ടെർമിനൽ അഡാപ്റ്ററുകൾ,Terminal adapters
ടെർമിനൽ ഉപകരണങ്ങൾ,Terminal equipment
അവസാനിപ്പിക്കുക,Terminating
പ്രതിരോധം അവസാനിപ്പിക്കൽ,Terminating resistance
അവസാനിപ്പിക്കല്,Termination
ടെർമിനേറ്റർ,Terminator
ടെറൈൻ പ്രൊഫൈലുകൾ,Terrain profiles
ടെർഷ്യറി വിൻഡിംഗ്,Tertiary winding
പരീക്ഷണസന്വദായം,Test
ടെസ്റ്റ് ഡാറ്റ,Test data
പരീക്ഷിക്കുക ചിത്രം,Test image
ടെസ്റ്റ് സിഗ്നൽ,Test signal
ശ്രദ്ധാപൂര്വ്,Tester
പരിശോധന,Testing
ടെസ്റ്റുകളും അളവും,Tests and measurement
താപ ശബ്ദം,Thermal noise
താപ ഓവർലോഡ് റിലേ,Thermal overload relay
