Punjabi,Assamese
"1. ਬੁਨਿਆਦੀ ਨਿਯੰਤਰਣ, 2. ਅਧਾਰ ਕੰਟਰੋਲ","1. মূল নিয়ন্ত্ৰণ, 2. ভিত্তি নিয়ন্ত্ৰণ"
"1. ਮੂਲ ਨਿਵੇਸ਼, 2. ਅਧਾਰ ਨਿਵੇਸ਼","১/ মূল বিনিয়োগ, ২. ভিত্তি বিনিয়োগ"
ਬੁਨਿਆਦੀ ਹਦਾਇਤ,মূল নিৰ্দেশনা
ਅਧਾਰ ਮੁੱਦਾ,ভিত্তি বিষয়
ਬੁਨਿਆਦੀ ਪੜਾਅ,মূল পৰ্যায়
"1. ਬੈਚ, 2. ਸਮੂਹ, 3. ਤਬਾਹੀ","১.বেচ, ২. গোট, ৩. বিপৰ্যয়"
"1. ਬੈਚ ਫਾਈਲ, 2. ਬੈਚ ਫਾਈਲ","1. বেচ ফাইল, 2. বেচ ফাইল"
ਬੈਚ ਸਥਿਤੀ,বেচৰ অৱস্থা
"1. ਬੈਚ ਪ੍ਰੋਸੈਸਿੰਗ, 2. ਗਰੁੱਪ ਪ੍ਰੋਸੈਸਿੰਗ","১.বেচ প্ৰচেছিং, ২. গ্ৰুপ প্ৰচেছিং"
"1. ਬੈਚ ਸਿਸਟਮ, 2. catapult ਸਿਸਟਮ","1. বেচ ব্যৱস্থা, 2. কেটাপল্ট ব্যৱস্থা"
ਬੌਡ,baud
ਬੌਡ ਦਰ,বড হাৰ
ਬੀਮ ਬੀਮ,ৰশ্মি ৰশ্মি
"1. ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, 2. ਬੈਚ ਮਾਰਕ","1. নিৰ্দেশনা, 2. বেচ মাৰ্ক"
ਦੋ-ਦਿਸ਼ਾ ਸੰਚਾਰ,দ্বিমুখী যোগাযোগ
ਸਿੱਧਾ ਲਿੰਕ,প্ৰত্যক্ষ সংযোগ
ਬਾਈਨਰੀ ਕੋਡ,বাইনাৰী ক&#39;ড
ਬਾਈਨਰੀ ਅੰਕ,বাইনাৰী অংক
ਬਾਈਨਰੀ ਨਿਵੇਸ਼ ਆਉਟਪੁੱਟ ਸਿਸਟਮ (BIOS),বাইনাৰী বিনিয়োগ আউটপুট ব্যৱস্থা (BIOS)
ਬਾਈਨਰੀ ਨੰਬਰ,বাইনাৰী সংখ্যা
ਬਾਈਨਰੀ ਆਪਰੇਟਰ,বাইনাৰী অপাৰেটৰ
ਬਾਈਨਰੀ ਸਬੰਧ,বাইনাৰী সম্পৰ্ক
ਬਾਈਨਰੀ ਖੋਜ,বাইনাৰী সন্ধান
ਬਾਈਨਰੀ ਐਕਸਪਲੋਰੇਸ਼ਨ ਟ੍ਰੀ (BST),বাইনাৰী অন্বেষণ বৃক্ষ (BST)
"1. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ ਟ੍ਰੀ, 2. ਬਾਈਨਰੀ ਟ੍ਰਾਂਸਫਰ","1. বাইনাৰী স্থানান্তৰ গছ, 2. বাইনাৰী স্থানান্তৰ"
ਬਾਈਨਰੀ ਰੁੱਖ,বাইনাৰী গছ
"1. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ, 2. ਬਾਈਪੋਲਰ ਮੈਮੋਰੀ","১.দ্বিমেৰু স্মৃতিশক্তি, ২. বাইপোলাৰ মেম’ৰী"
"1. ਜਨਮ ਅਤੇ ਮੌਤ ਦਾ ਮਾਡਲ, 2. ਜਨਮ ਮੌਤ ਮਾਡਲ","১/ জন্ম আৰু মৃত্যুৰ আৰ্হি, ২. জন্ম মৃত্যুৰ আৰ্হি"
ਜਨਮ ਮੌਤ ਦੀ ਪ੍ਰਕਿਰਿਆ,জন্ম মৃত্যু প্ৰক্ৰিয়া
"1. ਡੁਏਕ, 2. ਬਿੱਟ","১.ডুয়েক, ২. বিট"
ਬਿੱਟ ਨੁਕਸ,বিট দোষ
ਬਿੱਟ ਨਕਸ਼ਾ,বিট মেপ
"1. ਬਿੱਟ, 2. ਨਕਸ਼ਾ, 3. ਪਿਕਸਲ (BMP)","1. বিট, 2. মানচিত্ৰ, ৩. পিক্সেল (BMP)"
"1. ਬਿੱਟ ਮੈਟ੍ਰਿਕਸ, 2. ਬਿੱਟ ਟੇਬਲ","1. বিট মেট্ৰিক্স, 2. বিট টেবুল"
ਬਿੱਟ ਪੈਟਰਨ,বিট পেটাৰ্ণ
ਬਿੱਟ ਸਥਿਤੀ,বিটৰ অৱস্থান
"1. ਬਿੱਟ ਰੇਟ, 2. ਬਿੱਟ ਰੇਟ","1. বিট হাৰ, 2. বিট হাৰ"
ਅੰਨ੍ਹੇਵਾਹ ਟੈਸਟ,চকুত পটি পৰীক্ষা কৰা
ਚਮਕਣਾ,shimmer
ਬਲਾਕ,অৱৰুদ্ধ কৰা
"1. ਬਲਾਕ ਕੈਸ਼, 2. ਬਲਾਕ ਕੈਸ਼/ਚੰਕ ਮੈਮੋਰੀ","1. ব্লক কেচ, 2. ব্লক কেচ / চুংক মেমৰি"
ਬਲਾਕ ਪੜਤਾਲ,ব্লক প্ৰ&#39;ব
ਵਾਲੀਅਮ ਕਾਪੀ,ভলিউম কপি
ਬਲਾਕ ਚਿੱਤਰ,ব্লক ডায়াগ্ৰাম
"1. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ, 2. ਬਲੌਕ ਕੀਤਾ ਨੈੱਟਵਰਕ","1. ব্লক কৰা নেটৱৰ্ক, 2. ব্লক কৰা নেটৱাৰ্ক"
ਫੱਟੀ,ব’ৰ্ড
ਪੰਨਾ ਮੈਮੋਰੀ,পৃষ্ঠাৰ স্মৃতিশক্তি
ਬੂਲੀਅਨ ਅਲਜਬਰਾ,বুলিয়ান বীজগণিত
ਬੂਲੀਅਨ ਸਬੰਧ,বুলিয়ান সম্পৰ্ক
ਬੂਟ ਭਾਗ,বুট বিভাজন
ਬੂਟ ਸਟ੍ਰੈਪਿੰਗ,বুট ষ্ট্ৰেপিং
1. ਬੂਟਸਟਰੈਪ ਲੋਡਰ,1.বুটষ্ট্ৰেপ লোডাৰ
"1.ਬ੍ਰਿਜ, 2.ਬ੍ਰਿਜ","১.দলং, ২.দলং"
ਬਰਾਡਬੈਂਡ ਨੈੱਟਵਰਕ,ব্ৰডবেণ্ড নেটৱৰ্ক
ਪ੍ਰਸਾਰਣ,সম্প্ৰচাৰ
ਪ੍ਰਸਾਰਣ ਰੇਡੀਓ,সম্প্ৰচাৰ ৰেডিঅ&#39;
(ਨੈੱਟ) ਪਰਿਵਰਤਨ,(নেট) ভ্যাৰিয়েন্স
(ਜਾਲ) ਵਿਕਾਰ,(নেট) ভিকাৰ
ਬੀ-ਟ੍ਰੂ,বি-ট্ৰু
"1.ਬਬਲ ਮੈਮੋਰੀ, 2.ਬਬਲ ਮੈਮੋਰੀ","1.বাবল মেমৰি, 2.বাবল মেমৰি"
ਬੁਲਬੁਲਾ ਲੜੀਬੱਧ,বুদবুদ সজাই পৰাই তোলা
"1. ਬਾਲਟੀ, 2. ਬਾਲਟੀ","১.বাল্টি, ২.বাল্টি"
"1.ਭਾਈਚਾਰਾ ਸਿਸਟਮ, 2.ਵੱਡਾ ਸਿਸਟਮ","১.ভ্ৰাতৃত্ববোধ ব্যৱস্থা, ২.বৃহৎ ব্যৱস্থা"
ਬਜਟ ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਨਿਯੰਤਰਣ,বাজেট ফলপ্ৰসূ নিয়ন্ত্ৰণ
ਬਫਰ,বাফাৰ
ਕਮੀ,অভাৱ
ਕਾਫ਼ੀ,বাছ
"1. ਅਸ਼ਟ ਵਿਅੰਕ, 2. ਬਿੱਟ (ਅੱਠ ਬਿੱਟ)","১.অষ্ট ব্যাংক, ২. বিট (আঠটা বিট)"
ਬਾਈਟ ਕੋਡ,বাইট ক&#39;ড
ਸੀ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ),C (কম্পিউটাৰ ভাষা)
"1.C ਪਲੱਸ ਪਲੱਸ, 2.C++ (ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ)","1.C Plus Plus, 2.C++ (কম্পিউটাৰ ভাষা)"
"1. ਨਕਦੀ, 2. ਤੇਜ਼","১.নগদ ধন, ২. বেগাই"
"1.ਕੈਸ਼ ਬਫਰ, 2.ਮੈਮੋਰੀ ਬਫਰ","1.কেচ বাফাৰ, 2.মেমৰি বাফাৰ"
"1.ਕੈਸ਼ ਮੈਮੋਰੀ, 2.ਕੈਸ਼ ਮੈਮੋਰੀ, 3.ਫਾਸਟ ਮੈਮੋਰੀ","1.কেচ মেমৰি, 2.কেচ মেমৰি, 3.দ্ৰুত মেমৰি"
ਗਣਨਾ,গণনা কৰা
"1. ਕੈਲਕੁਲੇਟਰ, 2. ਕੈਲਕੁਲੇਟਰ","১.কেলকুলেটৰ, ২.কেলকুলেটৰ"
"1. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ, 2. ਕੈਲਕੁਲੇਟਰ ਚਿੱਪ","1.কেলকুলেটৰ চিপ, 2. কেলকুলেটৰ চিপ"
ਬੁਲਾਓ,আমন্ত্ৰণ কৰক
ਨਾਮ ਕਾਲ,নাম কল
ਹਵਾਲਾ ਕਾਲ,ৰেফাৰেন্স কল
ਸਨਮਾਨ ਕਾਲ,সন্মানীয় আহ্বান
ਵੇਰੀਏਬਲ ਕਾਲ,ভেৰিয়েবল কল
ਸੱਦਾ ਗੇਟ,আমন্ত্ৰণ গেট
"1. ਰੱਦ ਕਰੋ, 2. ਰੱਦ ਕਰੋ","1. বাতিল কৰক, 2. বাতিল কৰক"
ਰੱਦ ਕਰਨ ਦਾ ਬਟਨ,বাতিল বুটাম
"1. ਨਿਰਧਾਰਤ, 2. ਕੈਨੋਨੀਕਲ","১.নিৰ্দিষ্ট কৰা, ২. কেননিক"
ਕੈਨੋਨੀਕਲ ਰੂਪ,কেননিক ৰূপ
ਯੋਗਤਾ,সক্ষমতা
ਸਮਰੱਥਾ ਸੂਚੀ,ক্ষমতা তালিকা
"1. ਸਮਰੱਥਾ, 2. ਹੋਲਡ","১.সামৰ্থ্য, ২. ধৰি ৰখা"
ਕੈਪਸ ਲਾਕ ਕੁੰਜੀ,caps লক চাবি
"1.ਕਾਰਡ, 2. ਸ਼ੀਟ","১.কাৰ্ড, ২. চাদৰ"
ਕਾਰਡ ਰੀਡਰ,কাৰ্ড ৰিডাৰ
ਪ੍ਰਮੁੱਖਤਾ,প্ৰাধান্য
ਕੈਰੀਅਰ,বাহক
ਕੈਰੀਅਰ ਬੈਂਡ,বাহক বেণ্ড
ਕੈਰੀਅਰ ਲੋਡ,বাহক বোজা
ਕੈਰੀਅਰ ਸਿਗਨਲ,বাহক সংকেত
ਕੈਰੀਅਰ ਲਹਿਰ,বাহক তৰংগ
ਪ੍ਰਾਪਤ ਕੀਤਾ,লাভ কৰা হৈছে
ਸਕੋਰ ਪ੍ਰਾਪਤ ਕੀਤਾ,স্ক’ৰ লাভ কৰা হৈছে
ਝੰਡਾ ਪ੍ਰਾਪਤ ਕੀਤਾ,অৰ্জন কৰা পতাকা
"1.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ, 2.ਕਾਰਟ੍ਰੀਜ ਡਿਸਕ","1.কাৰটিজ ডিস্ক, 2.কাৰটিজ ডিস্ক"
"1. ਕੈਸਕੇਡ, 2. ਕੈਸਕੇਡ","1. কেছকেড, 2. কেছকেড"
ਕੇਸ,ঘটনা
ਕੈਥੋਡ-ਰੇ-ਟਿਊਬ (ਸੀਆਰਟੀ),কেথ&#39;ড-ৰে-টিউব (CRT)
ਕੈਥੋਡ ਰੇ ਟਿਊਬ (CRT) ਕੈਥੋਡ ਰੇ ਟਿਊਬ,কেথ’ড ৰে টিউব (CRT) কেথ’ড ৰে টিউব
ਸੀਡੀ ਰੋਮ ਡਿਸਕ ਡਰਾਈਵ,cd rom ডিস্ক ড্ৰাইভ
ਸੈੱਲ,কোষ
ਸੈੱਲ ਐਨੀਮੇਸ਼ਨ,কোষ এনিমেচন
ਸੈਲੂਲਰ ਫ਼ੋਨ,চেলুলাৰ ফোন
"1. ਕੇਂਦਰੀ ਮੈਮੋਰੀ, 2. ਕੇਂਦਰੀ ਮੈਮੋਰੀ","১.কেন্দ্ৰীয় স্মৃতি, ২. কেন্দ্ৰীয় স্মৃতিশক্তি"
ਕੇਂਦਰੀ ਪ੍ਰੋਸੈਸਿੰਗ ਯੂਨਿਟ (CPU),কেন্দ্ৰীয় প্ৰক্ৰিয়াকৰণ একক (CPU)
ਕੇਂਦਰੀ ਸਿਸਟਮ,কেন্দ্ৰীভূত ব্যৱস্থা
ਪ੍ਰਮਾਣਿਤ ਟੇਪ,প্ৰমাণীকৃত টেপ
ਚੇਨ,শিকলি
"1. ਸੀਰੀਜ਼ ਡਾਟਾ, 2. ਸੀਰੀਜ਼ ਸਮੱਗਰੀ","1.series ডাটা, 2.series বিষয়বস্তু"
ਚੇਨ ਲਿੰਕ,শৃংখল সংযোগ
ਚੇਨਿੰਗ,চেইনিং
"1.ਚੈਨਲ, 2.ਚੈਨਲ","১.চেনেল, ২.চেনেল"
"1.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ, 2.ਚੈਨਲ ਬਿਜ਼ੀ ਟੋਨ","1.চেনেল ব্যস্ত টোন, 2.চেনেল ব্যস্ত টোন"
"1.ਚੈਨਲ ਸਮਰੱਥਾ, 2.ਚੈਨਲ ਸਮਰੱਥਾ","1.চেনেল ক্ষমতা, 2.চেনেল ক্ষমতা"
"1.ਚੈਨਲ ਕੰਟਰੋਲਰ, 2.ਚੈਨਲ ਕੰਟਰੋਲਰ","1.চেনেল নিয়ন্ত্ৰক, 2.চেনেল নিয়ন্ত্ৰক"
"1.ਚੈਨਲ ਗਲਤੀ, 2.ਚੈਨਲ ਗਲਤੀ","1. চেনেল ত্ৰুটি, 2.চেনেল ত্ৰুটি"
"1.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ, 2.ਚੈਨਲ ਪ੍ਰੋਗਰਾਮ","১.চেনেল প্ৰগ্ৰেম, ২.চেনেল প্ৰগ্ৰেম"
"1.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ, 2.ਚੈਨਲ ਭਰੋਸੇਯੋਗਤਾ","1.চেনেল নিৰ্ভৰযোগ্যতা, 2.চেনেল নিৰ্ভৰযোগ্যতা"
"1.ਚੈਨਲ ਸੈੱਟ, 2.ਚੈਨਲ ਸੈੱਟ","1.চেনেল ছেট, 2.চেনেল ছেট"
ਪ੍ਰਤੀਕ,প্ৰতীক
"1. ਅੱਖਰ ਕੋਡ, 2. ਅੱਖਰ ਕੋਡ","১.আখৰৰ ক&#39;ড, ২. আখৰৰ ক&#39;ড"
ਅੱਖਰ ਕੁੰਜੀ,আখৰৰ চাবি
ਅੱਖਰ ਪਾਠਕ,চৰিত্ৰ পাঠক
"1. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ, 2. ਚਿੰਨ੍ਹ ਦਾ ਆਕਾਰ","১.প্ৰতীকৰ আকাৰ, ২.প্ৰতীকৰ আকাৰ"
ਚਿੱਤਰਕਾਰੀ,চিত্ৰকল্প
"1.ਚੈਸਿਸ, 2.ਚੈਸਿਸ","১.চেছিছ, ২.চেছিছ"
ਚੈੱਕ ਬਿੱਟ,বিট পৰীক্ষা কৰক
ਚੈੱਕ ਪੁਆਇੰਟ,চেক পইণ্ট
ਕੁੱਲ ਚੈੱਕ ਕਰੋ,মুঠ পৰীক্ষা কৰক
ਚੈੱਕ ਸ਼ਬਦ,শব্দ পৰীক্ষা কৰক
ਚਿੱਪ,চিপ
ਚਿੱਪ ਸੈੱਟ,চিপ চেট
"1. ਚੁਣੋ, 2. ਚੁਣੋ","1.বাছি লোৱা, 2.বাছি লোৱা"
ਵਰਣਮਾਲਾ ਅਨੁਸਾਰ,বৰ্ণানুক্ৰমে
"1.ਸਫਰ, 2. ਜ਼ੀਰੋ, 3. ਸਮੁੰਦਰੀ ਜਹਾਜ਼","১.ছাফাৰ, ২. শূন্য, ৩. নাৱিক"
ਸਰਕਟ,বৰ্তনী
ਚੱਕਰ ਸੂਚੀ,বৃত্ত তালিকা
ਸੇਰੇਸ,চেৰেছ
ਜ਼ਿਕਰ,উল্লেখ
"1.ਸ਼੍ਰੇਣੀ, 2.ਸ਼੍ਰੇਣੀ","1.শ্ৰেণী, 2.শ্ৰেণী"
ਕਲਾਸ ਵੇਰੀਏਬਲ,ক্লাছ ভেৰিয়েবল
ਵਰਗੀਕਰਨ,শ্ৰেণীবিভাজন
ਸਫ਼ਾਈ,স্ক্যাভেঞ্জিং
ਸਾਫ਼ ਕੀਤਾ ਖੇਤਰ,ক্লিয়াৰ কৰা অঞ্চল
"1. ਸਿਸਟਮ ਸਾਫ਼ ਕਰੋ, 2. ਚੈਨਲ ਸਾਫ਼ ਕਰੋ","1. চিস্টেম পৰিষ্কাৰ কৰক, 2. চেনেল পৰিষ্কাৰ কৰক"
ਪ੍ਰੈਸ,টিপক
"1. ਗਾਹਕ, 2. ਗਾਹਕ","১.গ্ৰাহক, ২. গ্ৰাহক"
"1. ਕਲਾਇੰਟ ਸਰਵਰ, 2. ਕਲਾਇੰਟ ਸਰਵਰ","1.ক্লায়েন্ট চাৰ্ভাৰ, 2.ক্লায়েন্ট চাৰ্ভাৰ"
ਗਾਹਕ ਸਟੱਬ,গ্ৰাহকৰ ষ্টাব
ਕਟਾਈ,শ্বিয়াৰিং আৰ্ট
ਸ਼ੀਅਰਿੰਗ ਆਰਟ ਲਾਇਬ੍ਰੇਰੀ,শ্বিয়াৰিং আৰ্ট লাইব্ৰেৰী
ਕਲਿੱਪ ਬੋਰਡ,ক্লিপ বৰ্ড
ਕਲਿੱਪਰ,ক্লিপাৰ
ਕਲਿਪਰ ਚਿੱਪ,ক্লিপাৰ চিপ
ਧੜੇ,ফৈদ
"1. ਵਾਚ, 2. ਕੈਲਾਡ","1.ৱাচ, ২. calad"
ਘੜੀ ਚੱਕਰ,ঘড়ীৰ চক্ৰ
ਘੜੀ ਦੀ ਬਾਰੰਬਾਰਤਾ,ঘড়ীৰ কম্পাঙ্ক
ਕਲਾਡ ਹਾਰਡਵੇਅਰ,কালাদ হাৰ্ডৱেৰ
ਕਲਾਡ ਸਪੈਂਡ,কালাদ স্পেণ্ড
ਘੜੀ ਦੀ ਗਤੀ,ঘড়ীৰ গতি
ਸਮਾਂ ਸਮਕਾਲੀਕਰਨ,সময় সমন্বয়
ਘੜੀ ਦੀ ਟਿੱਕ,ঘড়ীৰ টিক
ਕਲੋਨ,ক্ল&#39;ন
ਬੰਦ,বন্ধ কৰা
ਬੰਦ ਸਰਕਟ ਟੀ.ਵੀ (ਸੀ.ਸੀ.ਟੀ.ਵੀ.),বন্ধ চাৰ্কিট টিভি (চিচিটিভি)
ਵਰਣਨ,বিৱৰণ
"1. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ, 2. ਕਲਾਉਡ ਕੰਪਿਊਟਿੰਗ","১.ক্লাউড কম্পিউটিং, ২.ক্লাউড কম্পিউটিং"
ਝੁੰਡ,মুঠি
"1. ਕਵਰਡ ਕਾਰਡ, 2. ਕੋਟੇਡ ਸ਼ੀਟ","১.আবৃত কাৰ্ড, ২. আৱৰণযুক্ত শ্বীট"
ਕੋਟੇਡ ਕਾਗਜ਼,আৱৰণযুক্ত কাগজ
coaxial,সমাক্ষীয়
coaxial ਕੇਬਲ,সমাক্ষীয় কেবল
ਕੋਡਾਸਿਲ,কোডাচিল
"1. ਕੋਡ, 2. ਕੋਡ","১.কোড, ২.কোড"
"1. ਕੋਡ ਜਨਰੇਟਰ, 2. ਕੋਡ ਜਨਰੇਟਰ","1. ক&#39;ড জেনেৰেটৰ, 2. ক&#39;ড জেনেৰেটৰ"
ਕੋਡ ਪੰਨਾ,ক&#39;ড পৃষ্ঠা
"1. ਕੋਡ ਸ਼ਬਦ, 2. ਕੋਡ ਸ਼ਬਦ","১.কোড শব্দ, ২.কোড শব্দ"
"1.ਕੋਡਰ, 2.ਕੋਡਰ","১.কোডাৰ, ২.কোডাৰ"
"1. ਏਨਕੋਡਿੰਗ ਟੈਸਟ, 2. ਕੋਡਿੰਗ ਟੈਸਟ","1. এনকোডিং পৰীক্ষা, 2. ক&#39;ডিং পৰীক্ষা"
ਏਨਕੋਡਿੰਗ ਫਾਰਮ,এনকোডিং ফৰ্ম
"1. ਏਨਕੋਡਿੰਗ ਸ਼ੀਟ, 2. ਕੋਡਿੰਗ ਸ਼ੀਟ","1. এনকোডিং শ্বীট, 2. ক&#39;ডিং শ্বীট"
ਗੁਣਾਂਕ,সহগ
ਤਾਲਮੇਲ,সংহতি
"1.ਕੋਲਡ ਬੂਟ, 2.ਕੋਲਡ ਸਟਾਰਟ","1.কল্ড বুট, 2.কল্ড ষ্টাৰ্ট"
ਠੰਡੀ ਸ਼ੁਰੂਆਤ,ঠাণ্ডা আৰম্ভণি
ਮਦਦ ਕਰੋ,সহযোগ
ਢਹਿ,পতন হোৱা
"1.ਇਨਕਾਰਪੋਰੇਸ਼ਨ, 2.ਕੰਕਟੇਨੇਟ","১.সংলগ্নকৰণ, ২.সংযুক্ত কৰা"
"1. ਇੰਡੈਕਸਡ ਟੇਪ, 2. callet ਟੇਪ","1.সূচীভুক্ত টেপ, 2. callet টেপ"
ਟੱਕਰ,সংঘৰ্ষ
ਕੋਲਨ,বৃহদান্ত্ৰ
"1.ਅੱਖਰ, 2.ਰੰਗ","১.আখৰ, ২.ৰং"
ਰੰਗ ਸੰਤ੍ਰਿਪਤਾ,ৰঙৰ পৰিপূৰকতা
ਰੰਗ ਸਾਰਣੀ,ৰঙৰ টেবুল
ਥੰਮ੍ਹ,স্তম্ভ
ਸੁਮੇਲ,সংমিশ্ৰণ
ਮਿਸ਼ਰਿਤ ਬਾਕਸ,কম্পোজিট বাকচ
"1.command, 2.command","১.আদেশ, ২.আদেশ"
ਕਮਾਂਡ ਬਟਨ,কমাণ্ড বুটাম
ਹੁਕਮ ਸੂਚੀ,কমাণ্ড তালিকা
ਟਿੱਪਣੀ,টোকা
"1. ਵਚਨਬੱਧਤਾ, 2. ਵਚਨਬੱਧਤਾ","১/ প্ৰতিশ্ৰুতি, ২/ প্ৰতিশ্ৰুতি"
ਗੱਲ,বস্তু
ਕਾਮਨ ਬਿਜ਼ਨਸ ਓਰੀਐਂਟਿਡ ਲੈਂਗੂਏਜ (COBOL),সাধাৰণ ব্যৱসায়মুখী ভাষা (COBOL)
ਆਮ ਗਲਤੀ,সাধাৰণ ভুল
ਆਮ ਭਾਸ਼ਾ,সাধাৰণ ভাষা
"1. ਆਮ ਨਾਮ, 2. ਆਮ ਰੁਟੀਨ","১.সাধাৰণ নাম, ২. স্বাভাৱিক ৰুটিন"
ਸੰਚਾਰ,যোগাযোগ
ਸੰਚਾਰ ਲਾਈਨ,যোগাযোগ লাইন
ਸੰਚਾਰ ਮੋਡ,যোগাযোগ ধৰণ
"1. ਸੰਚਾਰ ਨੈੱਟਵਰਕ, 2. ਸੰਚਾਰ ਨੈੱਟਵਰਕ","1. যোগাযোগ নেটৱৰ্ক, 2. যোগাযোগ নেটৱৰ্ক"
ਸੰਚਾਰ ਪੈਰਾਮੀਟਰ,যোগাযোগ প্ৰাচল
ਸੰਚਾਰ ਸਿਸਟਮ,যোগাযোগ ব্যৱস্থা
ਸੰਕੁਚਿਤ,সংকোচন
ਕੰਪ੍ਰੈਸਰ,কম্প্ৰেছাৰ
ਸੰਕੁਚਨ ਸੰਚਾਰ,কম্প্ৰেছন ট্ৰেন্সমিছন
ਕੰਪਨੀ ਨੈੱਟਵਰਕ,কোম্পানী নেটৱৰ্ক
ਤੁਲਨਾ ਟੈਸਟ,তুলনামূলক পৰীক্ষা
"1. ਇਕਸਾਰਤਾ, 2. ਅਨੁਕੂਲਤਾ","১.সামঞ্জস্যতা, ২.সামঞ্জস্যতা"
ਅਨੁਕੂਲ,উপযুক্ত
ਸੰਕਲਨ,সংকলন
ਸੰਕਲਨ ਅਤੇ ਐਗਜ਼ੀਕਿਊਸ਼ਨ,সংকলন আৰু নিষ্পাদন
"1.ਕੰਪਾਈਲਰ, 2.ਪ੍ਰੋਗਰਾਮ ਟ੍ਰਾਂਸਫਰਰ","1.কম্পাইলাৰ, 2.প্ৰগ্ৰেম ট্ৰেন্সফাৰ"
ਕੰਪਾਈਲਰ ਭਾਸ਼ਾ,কম্পাইলাৰ ভাষা
ਪੂਰਕ,পৰিপূৰক
ਦਸ ਦਾ ਪੂਰਕ,দহৰ পৰিপূৰক
ਪੂਰਕ,পৰিপূৰক
"1. ਪੂਰੀ ਤਰ੍ਹਾਂ ਗ੍ਰਹਿਣ ਕੀਤਾ, 2. ਪੂਰੀ ਤਰ੍ਹਾਂ ਹਾਸਲ ਕੀਤਾ","১/ সম্পূৰ্ণৰূপে অৰ্জন কৰা, ২. সম্পূৰ্ণৰূপে অৰ্জন কৰা"
ਮਿਸ਼ਰਿਤ,কম্পোজিট
ਕੰਪਲੈਕਸ ਨੰਬਰ,জটিল সংখ্যা
ਸੰਵਿਧਾਨਕ,সমষ্টিবাসী
com,com
ਸੰਯੁਕਤ,গাঁঠি
ਸੁਮੇਲ,সংমিশ্ৰণ
"1.ਕੰਪਿਊਟੇਬਲ, 2.ਕੰਪਿਊਟੇਬਲ","১.গণনাযোগ্য, ২.গণনাযোগ্য"
ਕੰਪਿਊਟਰ,কম্পিউটাৰ
ਕੰਪਿਊਟਰ ਸੈਂਟਰ,কম্পিউটাৰ কেন্দ্ৰ
ਕੰਪਿਊਟਰ ਮਾਹਰ,কম্পিউটাৰ বিশেষজ্ঞ
ਕੰਪਿਊਟਰ ਗਰਾਫਿਕਸ,কম্পিউটাৰ গ্ৰাফিক্স
ਕੰਪਿਊਟਰ ਦੀ ਹਦਾਇਤ,কম্পিউটাৰৰ নিৰ্দেশনা
"1.ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ, 2.ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ","১.কম্পিউটাৰ ভাষা, ২.কম্পিউটাৰ ভাষা"
"1. ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ, 2. ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ","1. কম্পিউটাৰ নেটৱৰ্ক, 2. কম্পিউটাৰ নেটৱৰ্ক"
ਕੰਪਿਊਟਰ ਵਿਗਿਆਨ,কম্পিউটাৰ বিজ্ঞান
