English,Tamil
Aerial damping,ஆண்டெனா தணித்தல்
Aerial earthing switch,ஆண்டெனா எர்த் தொடர்பு சுவிட்ச்
Aerial efficiency,ஆண்டெனா செயல்திறன்
Aerial electric erasing machine,வான்வழி மின்சார அழிப்பு இயந்திரம்
Aerial elevation pawl,ஆண்டெனா மேம்படுத்துபவர்
Aerial excitation,ஆண்டெனா தூண்டுதல்
Aerial fog,வான்வழி மூடுபனி
Aerial impedance,ஆண்டெனா மின்மறுப்பு
Aerial inductance,ஆண்டெனா தூண்டல்
Aerial lead insulator,ஆண்டெனா இன்சுலேட்டர் இன்சுலேட்டர்
Aerial line,ஆண்டெனா வரி
Aerial loading inductane=antenna loading coil,ஆண்டெனா சுமை சுருள்
Aerial loss,ஆண்டெனா இழப்பு
Aerial noise,ஆண்டெனா சத்தம்
Aerial photo-interpretation,வானம் புகைப்பட விளக்கம்
Aerial photogrammetry,வான்வழி போட்டோகிராமெட்ரி
Aerial photograph,வான்வழி புகைப்படம்
Aerial photography,வான்வழி புகைப்படம் எடுத்தல்
Aerial power,ஆண்டெனா சக்தி
Aerial radiation resistance,ஆண்டெனா கதிர்வீச்சு எதிர்ப்பு
Aerial reactance,ஆண்டெனா எதிர்வினை
Aerial repeat dial,ஆண்டெனா சுழலும் டயல்
Aerial resistance,ஆண்டெனா எதிர்ப்பு
Aerial series capacitor,ஆண்டெனா வரம்பு மின்தேக்கி
Aerial survey,வான்வழி ஆய்வு
Aerial system,வான்வழி அமைப்பு
Aerial tower,ஆண்டெனா நெடுவரிசை
Aerial velocity,காற்று வேகம்
Aerial yard,ஆண்டெனா தண்டனை
Aero-vibe screen,காற்று வடிகட்டி
Aeroballistics,ஏரோடைனமிக் பாலிஸ்டிக்ஸ்
Aerodrome control,விமான நிலைய கட்டுப்பாடு
Aerodrome hazard beacon,விமான நிலைய துயரம் விளக்கு
Aerodrome meteorology,விமான நிலைய வானிலை
Aerodybnamic pressure,காற்றியக்க அழுத்தம்
Aerodynaamic force,காற்றியக்க விசை
Aerodynamaic force component,காற்றியக்க விசை கூறு
Aerodynamic coefficient,ஏரோடைனமிக் குணகம்
Aerodynamic drag,காற்றியக்க இழுவை
Aerodynamic efficiency,காற்றியக்கவியல் திறன்
Aerodynamic efficiency ratio,ஏரோடைனமிக் செயல்திறன் விகிதம்
Aerodynamic force,காற்றியக்க விசை
Aerodynamic force component,காற்றியக்க விசை கூறு
Aerodynamic gap,காற்றியக்க இடைவெளி
Aerodynamic heating,ஏரோடைனமிக் வெப்பமாக்கல்
Aerodynamic heating limit,ஏரோடைனமிக் வெப்ப வரம்பு
Aerodynamic mean chord,காற்றியக்கவியல் சராசரி நாண்
Aerodynamic misile,ஏரோடைனமிக் ஏவுகணை
Aerodynamic moment,ஏரோடைனமிக் தருணம்
Aerodynamic response,ஏரோடைனமிக் பதில்
Aerodynamic test vehicle,ஏரோடைனமிக் சோதனை வாகனம்
Aerodynamic torque,ஏரோடைனமிக் முறுக்கு
Aerodynamic twist,ஏரோடைனமிக் திசைதிருப்பல்
Aerodynamical force,காற்றியக்க விசை
Aerodynamics,காற்றியக்கவியல்
Aeroelastic effect,காற்று மீள் விளைவு
Aeroelasticity,காற்று நெகிழ்ச்சி
Aeroelastics,ஏரோலாஸ்டிக்
Aerofoil,ஏரோஃபாயில்
Aerogram,"ஏரோகிராம், ஏரோகிராஃப்"
Aerograph,ஏரோகிராஃப்
Aeronaautical,வானூர்தி
Aeronautical beacon,வானூர்தி விளக்கு
Aeronautical chart,வானூர்தி விளக்கப்படம்
Aeronautics,ஏரோநாட்டிக்ஸ்
Aeronomy,ஏரோநாட்டிக்ஸ்
Aeropause,காற்று முன்
Aerophone,ஏரோபோன்
Aeroplane,"விமானம், விமானம்"
Aeroplane effect,விமான விளைவு
Aeroplane flutter,வானூர்தி நடுக்கம்
Aeropulse,காற்று துடிப்பு
Aeroresonator,காற்று ரெசனேட்டர்
Aerosol,ஏரோசல்
Aerospaace,காற்று வானம்
Aerospace vehicle,விமானம்
Aerosphere,"வளிமண்டலம், வாயுக்கோளம்"
Aerostat,"விண்வெளி, விமானம்"
Aerostatic equation,ஏரோஸ்டேடிக் சமன்பாடு
Aerostatics,"காற்றியக்கவியல், நாட்டிக்ஸ்"
Aerothermo elasticity,ஏரோபிளாஸ்டிக்
Aerothermodynamics,காற்றியக்கவியல்
Aerothermodynamics,காற்றியக்கவியல்
Afocal system,கவனம் அமைப்பு
After body,வால் உடல்
After burner,பற்றவைப்பான்
After burning,மீண்டும் பற்றவைப்பு
After glow,பின் ஒளி
After heat,மீண்டும் வெப்பம்
After image,படம்
After treatment,சிகிச்சைக்கு பிந்தைய
After-ripening stage,பிந்தைய முதிர்ச்சி
Afterflow,பின் ஓட்டம்
Aftershock,அதிர்ச்சி
Age,"வயது, வயது, வயது, நேரம், சகாப்தம் (இல்லை, ) காலத்தால் பாதிக்கப்படும், நேரத்தை பாதிக்கும் (ver, )"
