Punjabi,Telugu
ਬੈਂਕ ਸਟੇਟਮੈਂਟ,బ్యాంకు వాజ్ఞ్మూలము
ਦਾਅਵਤ,విందు
ਬਾਰ ਕੌਂਸਲ,బార్ కౌన్సిల్
ਸੌਦੇਬਾਜ਼ੀ,బేరం
ਸੌਦੇਬਾਜ਼ੀ,బేరసారాలు
ਬੰਜਰ ਲੈਂਡ,బంజరు భూమి
ਬਾਰਟਰ,బార్టర్
ਅਧਾਰ,బేస్
ਬੇਬੁਨਿਆਦ,నిరాధారమైన
ਬੇਸਮੈਂਟ,బేస్మెంట్
ਅਧਾਰ ਸਾਲ,బేస్ ఇయర్
ਮੁੱ The ਲੀ,ప్రాథమిక
ਅਸਲ ਵਿੱਚ,సాధారణంగా
ਮੁੱ basic ਲੀ ਅਕਲ,ప్రాథమిక మేధస్సు
ਮੁੱ Pay ਲੀ ਤਨਖਾਹ,ప్రాథమిక వేతనం
ਤਨਖਾਹ ਦਾ ਮੁ Tas ਲੇ ਪੱਧਰ,ప్రాథమిక స్థాయి వేతనం
ਮੁ The ਲੀ ਸਿਖਲਾਈ,ప్రాథమిక శిక్షణ
ਅਧਾਰ,ఆధారంగా
ਬੈਚ,బ్యాచ్
ਬੈਚ ਨੰਬਰ,బ్యాచ్ సంఖ్య
ਧਾਰਕ ਚੈੱਕ,బేరర్ చెక్
ਹਵਾਲਾ ਪਹਿਲਾਂ,ఉదహరించడానికి ముందు
ਵਿਵਹਾਰ,ప్రవర్తన
ਵਿਸ਼ਵਾਸ,నమ్మకం
ਬਰਾਬਰ ਦੇ ਹੇਠਾਂ,పార్ క్రింద
ਬੈਂਚ,బెంచ్
ਬੇਂਚਮਾਰਕ,బెంచ్ మార్క్
ਲਾਭਕਾਰੀ,ప్రయోజనకరమైనది
ਲਾਭਪਾਤਰੀ,లబ్ధిదారుడు
ਲਾਭ,ప్రయోజనం
ਸ਼ੱਕ ਦਾ ਲਾਭ,సందేహం యొక్క ప్రయోజనం
ਦਿਆਲਤਾ,బెనెవోలెన్స్
ਲਾਭਕਾਰੀ ਫੰਡ,బెనెవోలెంట్ ఫండ్
ਮਕੌਂਥ,Bequeath
Orquest,బీక్వెస్ట్
ਸੋਗ,మరణించారు
ਸਭ ਤੋਂ ਵਧੀਆ ਯਤਨ,ఉత్తమ ప్రయత్నాలు
ਬਿਹਤਰ,మంచి
ਬਿਆਸ,బయాస్
ਪੱਖਪਾਤੀ ਰਾਏ,పక్షపాత అభిప్రాయం
ਕਿਤਾਬਚਾ,గ్రంథ పట్టిక
ਬਨੀਅਲ,ద్వైవార్షిక
ਬਿਫੁਰਕੇਟ,విభజన
ਵੱਡਾ,బిగామి
ਦੁਵੱਲੇ,ద్వైపాక్షిక
ਦੋਭਾਸ਼ੀ,ద్విభాషా
ਬਿਕਲਲ,ద్విమకరణ
ਬਿਲ,బిల్లు
ਦਾ ਦਾਅਵਾ ਦਾ ਬਿੱਲ,మార్పిడికి సంభంధించిన బిల్లు
ਬਿਪੋਨਥਲੀ ਰਿਪੋਰਟ,బిమోంత్లీ రిపోర్ట్
ਬਾਈਡਿੰਗ,బైండింగ్
ਬੋਇਯਟਾ,బయోడేటా
ਬਿਪ ਸਰਕਾਰ,బైపార్టైట్
ਬਾਈਪੈਂਟ੍ਰਾਈਟ ਸਮਝੌਤਾ,ద్వైపాక్షిక ఒప్పందం
ਜਨਮ ਦਿਵਸ,జనన వార్షికోత్సవం
ਜਨਮ ਪ੍ਰਮਾਣ ਪੱਤਰ,జనన ధృవీకరణ పత్రం
ਜਨਮ ਕੰਟਰੋਲ,జనన నియంత్రణ
ਜਨਮ ਮਿਤੀ,పుట్టిన తేదీ
ਜਨਮ ਸਥਾਨ,పుట్టిన ప్రదేశం
ਜਨਮ ਦੀ ਦਰ,జనన రేటు
ਬਾਈਵੈੱਕਲੀ,వారం వారం
ਕਾਲੀ ਆਰਥਿਕਤਾ,బ్లాక్ ఎకానమీ
ਕਾਲੀ ਸੂਚੀ,బ్లాక్ జాబితా
ਬਲੈਕਮੇਲ,బ్లాక్ మెయిల్
ਕਾਲੀ ਮਾਰਕੀਟ,చీకటి వ్యాపారం
ਦੋਸ਼,నింద
ਖਾਲੀ ਚੈੱਕ,ఖాళీ చెక్
ਕੰਟਰੀ ਸੌਦਾ,దుప్పటి ఒప్పందం
ਕੰਬਲ ਆਰਡਰ,దుప్పటి క్రమము
ਧਮਾਕਾ,పేలుడు
ਮਿਸ਼ਰਣ,బ్లెండింగ్
ਬਲਾਕ,బ్లాక్
ਨਾਕਾਬੰਦੀ,దిగ్బంధనం
ਪੂੰਜੀ,నిరోధించబడిన మూలధనం
ਬਲਾਕ ਪੱਤਰ,పెద్ద అక్షరం
ਖੂਨਦਾਨ,రక్త దానం
ਖੂਨ ਦੇ ਸੰਬੰਧ,రక్త సంబంధాలు
ਨੀਲੀ ਕਾਲਰ ਨੌਕਰੀ,బ్లూ కాలర్ ఉద్యోగం
ਬਲੂਪ੍ਰਿੰਟ,బ్లూప్రింట్
ਬਲਫ,బుకాయింపు
ਫੱਟੀ,బోర్డు
ਬੋਰਡਿੰਗ ਅਤੇ ਠਹਿਰਨਾ,బోర్డింగ్ మరియు బస
Igbimo oludari,బోర్డు డైరెక్టర్లు
ਮਾਲੀਏ ਦਾ ਬੋਰਡ,రెవెన్యూ బోర్డ్
ਸਰੀਰ,శరీరం
ਬਾਡੀਗਾਰਡ,బాడీగార్డ్
ਜਾਅਲੀ ਵਾ ou ਚਰ,బోగస్ వోచర్
ਬੋਨਫਾਈਡਜ਼,బోనఫైడ్స్
ਬਾਂਡ,బాండ్
ਬਾਂਡਡ ਕਿਰਤ,బంధిత శ్రమ
ਬੋਨਸ,ఉపరి లాభ బహుమానము
ਬੁਕਿੰਗ ਦਫਤਰ,నమోదు కార్యాలయం
ਕਿਤਾਬ-ਕੀਪਰ,పుస్తక కీపర్
ਕਿਤਾਬ-ਰੱਖਣ,బుక్ కీపింగ్
ਕਿਤਾਬਚਾ,బుక్‌లెట్
ਹਵਾਲੇ ਦੀ ਕਿਤਾਬ,రిఫరెన్స్ పుస్తకం
ਕਿਤਾਬ ਦਾ ਮੁੱਲ,పుస్తకం విలువ
ਬੂਥ,బూత్
ਬੂਥ ਕੈਪਚਰ,బూత్ సంగ్రహించడం
ਬਾਰਡਰ ਭੱਤਾ,సరిహద్దు భత్యం
ਬਾਰਡਰ ਲਾਈਨ,సరిహద్దు రేఖ
ਕਰਜ਼ਾ ਲੈਣ ਵਾਲੇ,రుణగ్రహీత
ਉਧਾਰ ਕਰਨ ਵਾਲੀ ਸ਼ਕਤੀ,రుణాలు తీసుకునే శక్తి
ਬੌਸ,బాస్
ਬੋਤਲ ਨੋਕ,అడ్డంకి
ਬਰੈਕਟ,బ్రాకెట్
ਸੀਮਾ,సరిహద్దు
ਬਾਈਕਾਟ,బహిష్కరణ
ਦਿਮਾਗੀ ਡਰੇਨ,మెదడు కాలువ
ਬ੍ਰਾਂਚ ਆਫ਼ਿਸ,శాఖ కార్యాలయం
ਉਲੰਘਣਾ,మించే
ਸਮਝੌਤੇ ਦੀ ਉਲੰਘਣਾ,ఒప్పందం ఉల్లంఘన
ਵਿਸ਼ਵਾਸ ਦੀ ਉਲੰਘਣਾ,విశ్వాసం ఉల్లంఘన
ਇਕਰਾਰਨਾਮੇ ਦੀ ਉਲੰਘਣਾ,ఒప్పంద ఉల్లంఘన
ਅਨੁਸ਼ਾਸਨ ਦੀ ਉਲੰਘਣਾ,క్రమశిక్షణ ఉల్లంఘన
ਕਾਨੂੰਨ ਦੀ ਉਲੰਘਣਾ,చట్ట ఉల్లంఘన
ਸ਼ਾਂਤੀ ਦੀ ਉਲੰਘਣਾ,శాంతి ఉల్లంఘన
ਪ੍ਰਾਇਟੀਜ ਦੀ ਉਲੰਘਣਾ,ప్రత్యేక హక్కు ఉల్లంఘన
ਵਾਅਦੇ ਦੀ ਉਲੰਘਣਾ,వాగ్దానం ఉల్లంఘన
ਨਿਯਮ ਦੀ ਉਲੰਘਣਾ,నియమం ఉల్లంఘన
ਵਿਸ਼ਵਾਸ ਦੀ ਉਲੰਘਣਾ,అవిశ్వాసం
ਟੁੱਟਣਾ,విచ్ఛిన్నం
ਟੁੱਟ ਜਾਣਾ,విచ్ఛిన్నం
ਸੇਵਾ ਵਿੱਚ ਤੋੜ,సేవలో విరామం
ਰਿਸ਼ਤਾ ਤੋੜਨਾ,విడిపోవటం
ਨਸਲ,జాతి
ਰਿਸ਼ਵਤ,లంచం
ਸੰਖੇਪ,క్లుప్తంగా
ਬ੍ਰੀਫਿੰਗ,బ్రీఫింగ్
ਸੰਖੇਪ ਰੈਜ਼ਿ .ਮੇ,సంక్షిప్త పున ume ప్రారంభం
ਹੁਸ਼ਿਆਰ ਰਿਕਾਰਡ,తెలివైన రికార్డు
ਧਿਆਨ ਵਿੱਚ ਲਿਆਓ,నోటీసులోకి తీసుకురండి
ਪ੍ਰਸਾਰਣ,ప్రసార
ਬਰਾਡਸ਼ੇਟ,బ్రాడ్‌షీట్
ਬਰੋਸ਼ਰ,బ్రోచర్
ਬ੍ਰੋਕਰੇਜ,బ్రోకరేజ్
ਅੱਗੇ ਲਿਆਇਆ (ਬੀ / ਐਫ),ముందుకు తెచ్చింది (బి/ఎఫ్)
ਬਜਟ ਅਲਾਟਮੈਂਟ,బడ్జెట్ కేటాయింపు
ਬਜਾਰੀ ਨਿਯੰਤਰਣ,బగెటరీ కంట్రోల్
ਬਜਟ ਅਨੁਮਾਨ,బడ్జెట్ అంచనా
ਬਜਟ ਪ੍ਰਬੰਧ,బడ్జెట్ నిబంధన
ਇਮਾਰਤ,కట్టడం
ਥੋਕ,చాలా మొత్తం
ਥੋਕ ਖਰੀਦ,బల్క్ కొనుగోలు
ਬੁਲੇਟਿਨ,బులెటిన్
ਬੰਪਰ ਫਸਲ,బంపర్ పంట
ਖਾਲੀ ਅਸਾਮੀਆਂ,ఖాళీల బంచ్
ਧੁੰਦਲਾ,బంగ్లింగ్
ਨੌਕਰਸ਼ਾਹੀ,బ్యూరోక్రసీ
ਬੁਟਸ਼ਾਹ,బ్యూరోక్రాట్
ਕਾਰੋਬਾਰੀ ਵਰਗ,వ్యాపార తరగతి
ਵਪਾਰ ਦਾ ਸਮਾਂ (= ਵਪਾਰ ਦੇ ਘੰਟੇ),వ్యాపార గంటలు (= వ్యాపారం యొక్క గంటలు)
ਕਾਰੋਬਾਰੀ,వ్యాపారవేత్త
ਵਾਪਸ ਖਰੀਦੋ,కొనండి
ਖਰੀਦਦਾਰ,కొనుగోలుదారు
ਬਾਈ ਚੋਣ (= ਚੋਣ ਦੁਆਰਾ),బై ఎన్నిక (= ఎన్నికల ద్వారా)
ਹੱਥ ਨਾਲ,చేతి ద్వారా
ਡਾਕ ਰਾਹੀ,పోస్ట్ ద్వారా
ਕੈਬਿਨ ਸਮਾਨ,క్యాబిన్ సామాను
ਕੈਬਨਿਟ,క్యాబినెట్
ਕੇਡਰ,కేడర్
ਬਿਪਤਾ,విపత్తు
ਗਣਨਾ,లెక్కింపు
ਕੈਲੰਡਰ ਸਾਲ,క్యాలెండర్ సంవత్సరం
ਮੁਹਿੰਮ,ప్రచారం
ਕੈਂਪਸ,క్యాంపస్
ਕੈਂਪਸ ਇੰਟਰਵਿ view,క్యాంపస్ ఇంటర్వ్యూ
ਰੱਦ ਕਰੋ,రద్దు చేయండి
ਰੱਦ,రద్దు
ਉਮੀਦਵਾਰ,అభ్యర్థి
ਉਮੀਦਵਾਰੀ,అభ్యర్థిత్వం
ਕੈਨਵੈਸਿੰਗ,కాన్వాసింగ్
ਸਮਰੱਥਾ,సామర్ధ్యం
ਸਮਰੱਥ,సామర్థ్యం
ਸਮਰੱਥਾ,సామర్థ్యం
ਪੂੰਜੀ,రాజధాని
ਪੂੰਜੀਗਤ ਖਰਚ,మూలధన వ్యయం
ਮੋਤ ਦੀ ਸਜਾ,మరణశిక్షను
ਕੈਪਟੇਸ਼ਨ ਫੀਸ,క్యాపిటేషన్ ఫీజు
ਕੈਪਚਰ,క్యాప్చర్
ਦੇਖਭਾਲ,సంరక్షణ
ਕਰੀਅਰ,కెరీర్
ਕਰੀਅਰ ਦਾ ਵਿਕਾਸ,కెరీర్ అభివృద్ధి
ਕੇਅਰਟੇਕਰ ਸਰਕਾਰ,కేర్ టేకర్ ప్రభుత్వం
ਅੱਗੇ ਲੈ ਗਿਆ (ਸੀ / ਐਫ),ముందుకు తీసుకువెళ్లారు (సి/ఎఫ్)
ਅੱਗੇ ਵਧਾਓ,ముందుకు తీసుకెళ్లు
ਲਿਜਾਣ ਦੀ ਕੀਮਤ,మోసే ఖర్చు
ਅੱਗੇ ਲੈ ਜਾਣਾ,తీసుకువెళ్ళండి
ਕਾਰਟੇਜ,కార్టేజ్
ਕੇਸ,కేసు
ਮਾਮਲੇ 'ਦਾ ਅਧਿਐਨ,సందర్భ పరిశీలన
ਨਕਦ,నగదు
ਨਕਦ ਸੰਤੁਲਨ,నగదు బ్యాలెన్స్
ਨਕਦ ਕਿਤਾਬ,నగదు పుస్తకం
ਨਕਦ ਕਾਰਡ,నగదు కార్డు
ਨਕਦ ਸਰਟੀਫਿਕੇਟ,నగదు ధృవీకరణ పత్రం
ਨਕਦ ਕਾ counter ਂਟਰ,నగదు కౌంటర్
ਨਕਦ ਫਸਲ,వాణిజ్య పంట
ਨਕਦ ਛੂਟ,నగదు తగ్గింపు
ਨਕਦ ਥੱਲੇ,నగదు డౌన్
ਹੱਥ ਵਿੱਚ ਨਕਦ,చేతిలో నగదు
ਨਕਦ ਮੀਮੋ,నగదు మెమో
ਨਕਦ ਭੁਗਤਾਨ,నగదు చెల్లింపు
ਜਾਤੀ,కులం
ਜਾਤੀ ਸਰਟੀਫਿਕੇਟ,కుల ధృవీకరణ పత్రం
ਵੋਟ ਪਾਉਣ ਲਈ,కాస్టింగ్ ఓటు
ਆਮ,సాధారణం
ਆਮ ਕਿਰਤ,సాధారణం శ్రమ
ਸਧਾਰਣ ਛੁੱਟੀ,సాధారణం సెలవు
ਹਾਦਸੇ,ప్రమాదం
ਆਮ ਖਾਲੀ ਥਾਂ,సాధారణం ఖాళీ
ਕੈਟਾਲਾਗ,జాబితా
ਸ਼੍ਰੇਣੀਵਾਦੀ,వర్గీకరణ
ਸ਼੍ਰੇਣੀ,వర్గం
ਕੇਟਰਿੰਗ ਸੇਵਾ,భోజన సౌకర్యం కలిగించే వారు
ਸਾਵਧਾਨ,జాగ్రత్త
ਸਾਵਧਾਨ ਪੈਸਾ,జాగ్రత్త డబ్బు
ਅੱਗ ਲੱਗ ਗਈ,అగ్నిని ఆపండి
"ਛੱਤ (""ਕੀਮਤ"")","పైకప్పు (""ధర"" గా)"
ਜਸ਼ਨ,వేడుక
ਮੋਬਾਇਲ ਫੋਨ,సెల్ ఫోన్
ਸੈਂਸਰ,సెన్సార్
ਸੈਂਸਰ,అభిశంసన
ਸੈਂਸਰ,సెన్సర్ మోషన్
ਮਰਦਮਸ਼ੁਮਾਰੀ,జనాభా లెక్కలు
ਕੇਂਦਰੀ ਸੈੱਸ,సెంట్రల్ సెస్
ਕੇਂਦਰੀ ਸਿਵਲ ਸੇਵਾ ਦੇ ਨਿਯਮ,కేంద్ర పౌర సేవా నియమాలు
ਕੇਂਦਰੀ ਆਬਕਾਰੀ,సెంట్రల్ ఎక్సైజ్
ਕੇਂਦਰ ਸਰਕਾਰ,కేంద్ర ప్రభుత్వం
ਕੇਂਦਰੀਕਰਨ,కేంద్రీకరణ
ਕੇਂਦਰੀਕ੍ਰਿਤ ਸੇਵਾ,కేంద్రీకృత సేవ
ਕੇਂਦਰੀ ਫੰਡ ਕੀਤੀ ਸਕੀਮ,కేంద్ర నిధుల పథకం
ਕੇਂਦਰੀ ਸਪਾਂਸਰ ਕੀਤੀ ਸਕੀਮ,కేంద్ర ప్రాయోజిత పథకం
ਕੇਂਦਰੀ ਦਫਤਰ,కేంద్ర కార్యాలయం
ਕੇਂਦਰੀ ਮਾਲੀਆ,కేంద్ర ఆదాయాలు
ਕੇਂਦਰੀ ਵਿਕਰੀ ਟੈਕਸ,కేంద్ర అమ్మకపు పన్ను
ਕੇਂਦਰ,కేంద్రం
ਸਦੀ,శతాబ్దం
ਅਨਾਜ,ధాన్యం
ਸੀਰੀਅਲਿਸਟ,ధాతువు
ਰਸਮੀ ਪਰੇਡ,ఉత్సవ పరేడ్
ਸਮਾਰੋਹ,వేడుక
ਸਰਟੀਫਿਕੇਟ,సర్టిఫికేట్
ਤੰਦਰੁਸਤੀ ਦਾ ਸਰਟੀਫਿਕੇਟ,ఫిట్‌నెస్ సర్టిఫికేట్
ਪੋਸਟਿੰਗ ਦਾ ਸਰਟੀਫਿਕੇਟ,పోస్టింగ్ సర్టిఫికేట్
ਸੇਵਾ ਦਾ ਸਰਟੀਫਿਕੇਟ,సేవా ధృవీకరణ పత్రం
ਸਰਟੀਫਿਕੇਸ਼ਨ,ధృవీకరణ
ਪ੍ਰਮਾਣਿਤ ਕਾੱਪੀ,ధృవీకరించబడిన కాపీ
ਪ੍ਰਮਾਣਿਤ,ధృవీకరించండి
ਸੈੱਸ,సెస్
ਬੰਦ,విరమణ
ਚੇਨ,గొలుసు
ਚੇਅਰਮੈਨ / ਚੇਅਰਪਰਸਨ,చైర్మన్/చైర్‌పర్సన్
ਚਲਾਨ,చలాన్
ਚੁਣੌਤੀ,సవాలు
ਚੈਂਬਰ,గది
ਵਪਾਰ ਮੰਡਲ,వాణిజ్యమండలి
ਬਦਲੋ,మార్పు
ਹਫੜਾ-ਦਫੜੀ,గందరగోళం
ਅਧਿਆਇ,అధ్యాయం
ਪਾਤਰ ਕਤਲ,అక్షర హత్య
ਅੱਖਰ ਸਰਟੀਫਿਕੇਟ,అక్షర ధృవీకరణ పత్రం
ਚਾਰਜ,ఆరోపణ
ਜਾਇਦਾਦ 'ਤੇ ਚਾਰਜ ਕਰੋ,ఆస్తిపై ఛార్జ్
ਚਾਰਜਸ਼ੀਟ,ఛార్జ్ షీట్
ਚੈਰੀਟੇਬਲ,స్వచ్ఛంద సంస్థ
ਦਾਨ,స్వచ్ఛంద సంస్థ
ਚਾਰਟ,చార్ట్
ਚਾਰਟਰ,చార్టర్
ਚਸੀਸ ਨੰਬਰ,చాసిన్ సంఖ్య
ਧੋਖਾਧੜੀ,మోసం
ਚੈਕ,తనిఖీ
ਚੈੱਕ ਲਿਸਟ,చెక్ జాబితా
ਪੋਸਟ ਪੋਸਟ ਚੈੱਕ ਕਰੋ,తనిఖీ పోస్ట్
ਕੈਮਿਸਟ,రసాయన శాస్త్రవేత్త
ਚੈਕ,తనిఖీ
ਚੈੱਕ ਕਰਨ ਦਿਓ,చెక్ లెట్
ਮੁਖੀ,చీఫ్
ਬੱਚੇ ਸਿੱਖਿਆ ਭੱਤੇ,పిల్లల విద్య భత్యం
ਬਾਲ ਸ਼ੋਸ਼ਣ,పిల్లల దోపిడీ
ਬਾਲ ਮਜਦੂਰੀ,బాల కార్మికులు
ਬਾਲ ਭਲਾਈ,పిల్లల సంక్షేమం
ਦੀਰਘ,దీర్ఘకాలిక
ਇਤਿਹਾਸਕ ਕ੍ਰਮ (= ਕ੍ਰੋਕੋਲੋਜੀਕਲ ਕ੍ਰਮ),కాలక్రమానుసారం (= కాలక్రమానుసారం)
ਚੱਕਰ,వృత్తం
ਸਰਕਟ ਹਾ House ਸ,సర్క్యూట్ హౌస్
ਸਰਕੂਲਰ (= ਸਰਕੂਲਰ ਪੱਤਰ),Circహ
ਗੇੜ,ప్రసరణ
ਹਾਲਾਤ,పరిస్థితి
ਹਾਲਾਤ ਦੇ ਸਬੂਤ,సందర్భోచిత సాక్ష్యం
ਹਵਾਲਾ,ప్రస్తావన
ਸਿਟੀਜ਼ਨਸ਼ਿਪ,పౌరసత్వం
ਸ਼ਹਿਰ ਮੁਆਵਜ਼ਾ ਭੱਤਾ,నగర పరిహార భత్యం
ਸਿਵਿਕ ਸਹੂਲਤਾਂ,పౌర సౌకర్యాలు
ਸਿਵਲ,సివిల్
ਸਿਵਲ ਕੋਡ,సివిల్ కోడ్
ਸਿਵਲ ਡਿਫੈਂਸ,పౌర రక్షణ
ਸਿਵਲ ਸੂਚੀ,సివిల్ జాబితా
ਸਿਵਲ ਵਿਆਹ,పౌర వివాహం
ਸਿਵਲ ਪਰੋਜਰ ਕੋਡ,సివిల్ ప్రొసీజర్ కోడ్
ਸਿਵਲ ਸੇਵਾ,సివిల్ సర్వీస్
ਸਿਵਲ ਮੁਕੱਦਮਾ,సివిల్ సూట్
ਸਿਵਲ ਸਪਲਾਈ,పౌర సామాగ్రి
ਸਿਵਲ ਯੁੱਧ,పౌర యుద్ధం
ਦਾਅਵਾ,దావా
ਦਾਅਵੇਦਾਰ,హక్కుదారు
ਦਾਅਵਾ ਫਾਰਮ,దావా పత్రము
ਰਿਫੰਡ ਲਈ ਦਾਅਵਾ,వాపసు కోసం దావా
ਸਪਸ਼ਟੀਕਰਨ,స్పష్టీకరణ
ਕਲਾਸ,తరగతి
ਕਲਾਸੀਫਾਈਡ ਇਸ਼ਤਿਹਾਰਬਾਜ਼ੀ,వర్గీకృత ప్రకటన
ਕਲਾਸੀਫਾਈਡ ਦਸਤਾਵੇਜ਼,వర్గీకృత పత్రాలు
ਕਲਾਸੀਫਾਈਡ ਜਾਣਕਾਰੀ,వర్గీకృత సమాచారం
ਕਲਾਸੀਫਾਈ ਕਰੋ,వర్గీకరించండి
ਕਲਾਸਵਾਈਸ,వర్గీకరణ
ਧਾਰਾ,ఉపవాక్య
ਕਲੀਅਰੈਂਸ,క్లియరెన్స్
ਅਸਲੀ ਨੂੰ ਸਾਫ,ఖాళీ ఖాళీ
ਕਲੈਰੀਕਲ,క్లరికల్
ਕਲੈਰੀਕਲ ਕੇਡਰ,క్లరికల్ కేడర్
ਕਲਰਕੀ ਗਲਤੀ,మతాధికార దోషం
ਕਲੈਰੀਕਲ ਸਟਾਫ,క్లరికల్ సిబ్బంది
ਕਲੈਰੀਕਲ ਕੰਮ,గుమస్తా పని
ਗਾਹਕ,క్లయింట్
ਕਲੋਕ ਕਮਰਾ,క్లోక్ రూమ్
ਸਾਲ ਦੇ ਨੇੜੇ,సంవత్సరం దగ్గరగా
