Hindi,Gujarati
स्वतः नियंत्र इंजीनियरी,સ્વચાલિત નિયંત્રણ ઇજનેર
स्वतः आँकडा संसाधन,સ્વચાલિત ડેટા પ્રોસેસિંગ
स्वतः आँकड़ा संसाधन तंत्र,સ્વચાલિત ડેટા પ્રોસેસિંગ સિસ્ટમ
स्वतः दशमलव संरेखण,સ્વચાલિત દશાંશ ગોઠવણી
स्वतः डायलन एकक,સ્વચાલિત ડાયલિંગ એકમ
स्वतः कोश,સ્વચાલિત શબ્દકોશ
स्वतः तुल्यकरण,સ્વચાલિત સમાનતા
स्वतः ऋटि संशोधन,સ્વચાલિત ભૂલ સુધારણા
स्वतः भरण छिद्रित्र,સ્વચાલિત ફીડ પંચ
स्वतः कार्य,સ્વચાલિત કાર્ય
स्वतः सूचकीकरण,સ્વચાલિત અનુક્રમણિકા
स्वतः क्रमोदेश संग्रह आह्वान,સ્વચાલિત ગ્રંથાલય
स्वतः संदेश लेखा कार्य,સ્વચાલિત સંદેશ હિસાબ
स्वतः संख्या अभिज्ञान,સ્વચાલિત સંખ્યા ઓળખ
स्वतः पृष्ठन,સ્વચાલિત પૃષ્ઠભૂમિ
स्वतः क्रमादेशन,સ્વચાલિત કાર્યક્રમ
स्वतः छिद्रण,સ્વચાલિત પંચ
स्वतः पुनः प्राप्ति क्रमादेश,સ્વચાલિત પુન recovery પ્રાપ્તિ કાર્યક્રમ
स्वतः पुनरावर्तन निवेशन,સ્વચાલિત પુનરાવર્તન વિનંતી
स्वतः पुनरारंभन,સ્વચાલિત ફરીથી પ્રારંભ કરો
स्वतः नेमका,સ્વચાલિત નિયમિત
स्वतः अनुक्रमण,સ્વચાલિત અનુક્રમ
स्वतः अनुक्रमी संक्रिया,સ્વચાલિત ક્રમિક કામગીરી
स्वतः विराम,સ્વચાલિત બંધ
स्वतः चर,સ્વચાલિત ચલ
स्वतः प्रबलता अभिज्ञान,આપમેળે માન્યતા
स्वतः प्रबलता स्विचन,સ્વચાલિત વોલ્યુમ સ્વિચિંગ
" स्वचालन , स्वचालित यंत्र",સ્વચાલિતતા
स्वचालन संकल्पना,સ્વચાલિત ખ્યાલ
स्वचालनीकरण,સ્વચાલિતકરણ
स्वचल प्ररूप,સ્વત્વાર્પણ
स्वतः संदेश मार्गण,સ્વચાલિત સંદેશ માર્ગદર્શન
स्वमॉनिटर,ઓટોમનોટર
स्वमॉनिटर नेमका,ઓટોમનીર નિયમિત
स्वायत प्रणाल प्रचालन,સ્વાયત્ત ચેનલ કામગીરી
स्वायत कार्य प्रणाली,સ્વાયત્ત કાર્યકારી
स्वतः आलेखित्र,સ્વચાલિત
सहायक कन्सोल,સહાયક કન્સોલ
सहायक उपकरण,સહાયક સાધન
सहायक स्मृति,સહાયક મેમરી
सहायक प्रचालन,સહાયક કામગીરી
सहायक नेमका,સહાયક નિયમ
सहायक भंडारण,સહાયક સંગ્રહ
सहायक भंडार,સહાયક ભંડાર
प्राप्यता,ઉપલબ્ધતા
प्राप्य यंत्र काल,ઉપલબ્ધ મશીન સમય
प्राप्य बिंदु,ઉપલબ્ધ બિંદુ
प्राप्य स्थान सूची,ઉપલબ્ધ જગ્યા સૂચિ
प्राप्य काल,ઉપલબ્ધ સમય
औसत अभिगम काल,ઉપલબ્ધ access ક્સેસ સમય
औसत सप्रतिबंध सूचना,સરેરાશ શરતી માહિતી
औसत कोर रेखा,સરેરાશ ધાર સમય
औसत सूचना अंतर्वस्तु,સરેરાશ માહિતી સામગ્રી
औसत सूचना दर,સરેરાશ માહિતી દર
औसत पारसूचना अंतर्वस्तु,સરેરાશ ટ્રાન્સઇન્ફોર્મેશન સામગ્રી
औसत पारसूचना दर,સરેરાશ ટ્રાન્સઇન્ફોર્મેશન રેટ
स्थैतिक प्रदर्श प्रतिबिंब,પૃષ્ઠભૂમિ પ્રદર્શન છબી (= સ્થિર પ્રદર્શન  છબી)
