Kannada,Bengali
ಅಕೌಸ್ಟಿಕ್ ಜಡತ್ವ,শাব্দিক জড়তা
ಅಕೌಸ್ಟಿಕ್ ತೀವ್ರತೆ,শাব্দ তীব্রতা
ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಮೀಟರ್,শাব্দ হস্তক্ষেপ মিটার
ಅಕೌಸ್ಟಿಕ್ ಹಸ್ತಕ್ಷೇಪ ಪತ್ತೆಕಾರಕ,শাব্দ হস্তক্ষেপ আবিষ্কারক
ಅಕೌಸ್ಟಿಕ್ ಲೆನ್ಸ್,শাব্দ লেন্স
ಧ್ವನಿ ಸಾಲು,শব্দ লাইন
ಅಕೌಸ್ಟಿಕ್ ದ್ರವ್ಯರಾಶಿ,শাব্দ ভর
ಅಕೌಸ್ಟಿಕ್ ವಸ್ತು,শাব্দ উপাদান
ಅಕೌಸ್ಟಿಕ್ ಎಂದರೆ ಮುಕ್ತ ಮಾರ್ಗ,অ্যাকোস্টিক মানে মুক্ত পথ
ಅಕೌಸ್ಟಿಕ್ ಮೋಡ್,শাব্দ মোড
ಅಕೌಸ್ಟಿಕ್ ಶಬ್ದ,শাব্দিক শব্দ
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,শাব্দিক ওহম*
"ಅಕೌಸ್ಟಿಕ್ ಪ್ಯಾನಲ್, ಅಕೌಸ್ಟಿಕ್ ಬೋರ್ಡ್","অ্যাকোস্টিক প্যানেল, অ্যাকোস্টিক বোর্ড"
ಅಕೌಸ್ಟಿಕ್ ಹಂತದ ಸ್ಥಿರ,শাব্দ ফেজ ধ্রুবক
ಅಕೌಸ್ಟಿಕ್ ರಿಸೀವರ್,শাব্দ রিসিভার
ಅಕೌಸ್ಟಿಕ್ ಒತ್ತಡ,শাব্দ চাপ
ಧ್ವನಿಯ ಸಮ್ಮಿತಿ ನಿಯಮ,শব্দের প্রতিসাম্য নিয়ম
ಅಕೌಸ್ಟಿಕ್ ಪ್ರಸರಣ,শাব্দ সংক্রমণ
ಅಕೌಸ್ಟಿಕ್ ಗುಣಲಕ್ಷಣಗಳು,শাব্দ বৈশিষ্ট্য
ಅಕೌಸ್ಟಿಕ್ ಕ್ವಾಡ್ರುಪೋಲ್,শাব্দ চতুর্ভুজ
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ ಅಂಶ,শাব্দ বিকিরণ উপাদান
ಅಕೌಸ್ಟಿಕ್ ವಿಕಿರಣ,শাব্দ বিকিরণ
ಧ್ವನಿ ನಿರೋಧಕ,শব্দরোধী
ಅಕೌಸ್ಟಿಕ್ ರೇಡಿಯೊಮೀಟರ್,অ্যাকোস্টিক রেডিওমিটার
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,শাব্দ প্রতিক্রিয়া
ಅಕೌಸ್ಟಿಕ್ ರೆಸಿಪ್ರೊಸಿಟಿ ಪ್ರಮೇಯ,অ্যাকোস্টিক পারস্পরিক তত্ত্ব
ಅಕೌಸ್ಟಿಕ್ ಕಡಿತದ ಅಂಶ,শাব্দ হ্রাস ফ্যাক্টর
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಫಲನ ಗುಣಾಂಕ,শাব্দ প্রতিফলন সহগ
ಅಕೌಸ್ಟಿಕ್ ವಕ್ರೀಭವನ,শাব্দ প্রতিসরণ
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,শাব্দ প্রতিরোধের
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,শাব্দ প্রতিক্রিয়া
ಅಕೌಸ್ಟಿಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್,শাব্দ বিচ্ছুরণ
ಶ್ರವಣ ಬಿಂದು,শ্রবণ বিন্দু
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,শাব্দিক অনমনীয়তা
ಅಕೌಸ್ಟಿಕ್ ವ್ಯವಸ್ಥೆ,শাব্দ ব্যবস্থা
ಅಕೌಸ್ಟಿಕ್ ಥರ್ಮಾಮೀಟರ್,শাব্দ থার্মোমিটার
ಅಕೌಸ್ಟಿಕ್ ವೇಗ,শাব্দ বেগ
ಧ್ವನಿ ತರಂಗ,শব্দ - তরঙ্গ
ಅಕೌಸ್ಟಿಕ್,শাব্দিক
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಗುಣಾಂಕ,শব্দ শোষণ সহগ
ಧ್ವನಿ ಹೀರಿಕೊಳ್ಳುವ ಘಟಕ,শব্দ শোষণ উপাদান
ಅಕೌಸ್ಟಿಕ್ ಸರ್ಕ್ಯೂಟ್,শাব্দ সার্কিট
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿಕ್ರಿಯೆ,শাব্দ প্রতিক্রিয়া
ಅಕೌಸ್ಟಿಕ್ ವಿಳಂಬ ರೇಖೆ,শাব্দ বিলম্ব লাইন
ಅಕೌಸ್ಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,শাব্দ বিকৃতি
ಅಕೌಸ್ಟಿಕ್ ಅಕೌಸ್ಟಿಕ್ಸ್,শাব্দিক ধ্বনিবিদ্যা
ಅಕೌಸ್ಟಿಕ್ ಫಿಲ್ಟರ್,শাব্দ ফিল্টার
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ*,শব্দের সংরোধ*
ಫೋನೋಗ್ರಾಫ್,ফোনোগ্রাফ
ಅಕೌಸ್ಟಿಕ್ ಓಮ್*,শাব্দিক ওহম*
ಅಕೌಸ್ಟಿಕ್ ಸ್ಥಿರ,শাব্দিক ধ্রুবক
ಅಕೌಸ್ಟಿಕ್ ಫೋನಾನ್,শাব্দিক ফোনন
ಅಕೌಸ್ಟಿಕ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸ್ಥಿರ,শাব্দ সংক্রমণ ধ্রুবক
ಧ್ವನಿ ಪರಿವರ್ತನೆ ಗುಣಾಂಕ,শব্দ পরিবর্তন সহগ
ಅಕೌಸ್ಟಿಕ್ ಪ್ರತಿರೋಧ,শাব্দ প্রতিরোধের
ಅಕೌಸ್ಟಿಕ್ ಬಿಗಿತ,শাব্দিক অনমনীয়তা
ಧ್ವನಿ ಘಟಕ,শব্দ ইউনিট
ಧ್ವನಿ ನಿರೋಧಕ,শব্দরোধী
ಅಕೌಸ್ಟಿಕ್ ಸೈಡ್ ಲೈನ್,শাব্দ পার্শ্ব লাইন
"ಅಕೌಸ್ಟಿಕ್ಸ್, ಅಕೌಸ್ಟಿಕ್ಸ್","ধ্বনিবিদ্যা, ধ্বনিবিদ্যা"
ಧ್ವನಿ ಮೀಟರ್,শব্দ মিটার
ಧ್ವನಿ ಒತ್ತಡ,শব্দ চাপ
ಸ್ವಾಧೀನ ರೇಡಾರ್,অধিগ্রহণ রাডার
ದ್ಯುತಿಸಂಶ್ಲೇಷಕ ವಿಕಿರಣ,সালোকসংশ্লেষী বিকিরণ
ಆಕ್ಟಿನಿಯಮ್ ಹೊರಸೂಸುವಿಕೆ,অ্যাক্টিনিয়াম নির্গমন
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ,অ্যাক্টিনো-ইউরেনিয়াম
ಆಕ್ಟಿನೊ-ಯುರೇನಿಯಂ ಸರಣಿ,অ্যাক্টিনো-ইউরেনিয়াম সিরিজ
ರೇಡಿಯೊಎಲೆಕ್ಟ್ರಿಕ್,তেজস্ক্রিয়
"ಆಕ್ಟಿನೋಮೀಟರ್, ಫೋಟೋಮೈಕ್ರೋಮೀಟರ್","অ্যাক্টিনোমিটার, ফটোমাইক্রোমিটার"
"ಕ್ರಿಯೆ, ಕಾರ್ಯ","কর্ম, কাজ"
ಕ್ರಿಯೆ ಮತ್ತು ಪ್ರತಿಕ್ರಿಯೆ,কর্ম এবং প্রতিক্রিয়া
ಕ್ರಮ ಸ್ಥಿರ,কর্ম ধ্রুবক
ಪ್ರಭಾವದ ಗೋಳ,প্রভাব গোলক
"ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ, ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ","সক্রিয়, সক্রিয়"
ಸಕ್ರಿಯ ಪ್ರಸರಣ,সক্রিয় বিস্তার
"ಸಕ್ರಿಯ ಫೈಬರ್, ಸಕ್ರಿಯ ಫೈಬರ್","সক্রিয় ফাইবার, সক্রিয় ফাইবার"
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,সক্রিয়করণ প্রভাব
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರಿಣಾಮ,সক্রিয়করণ প্রভাব
ಸಕ್ರಿಯಗೊಳಿಸುವ ವಿಶ್ಲೇಷಣೆ,সক্রিয়করণ বিশ্লেষণ
ಚಟುವಟಿಕೆ ಕೇಂದ್ರ,কার্যকলাপ কেন্দ্র
ಸಕ್ರಿಯಗೊಳಿಸುವ ಪರೀಕ್ಷಕ,সক্রিয়করণ পরীক্ষক
ಸಕ್ರಿಯಗೊಳಿಸುವ ಶಕ್ತಿ,অ্যাক্টিভেশন শক্তি
ಸಕ್ರಿಯಗೊಳಿಸುವ ಎಂಟ್ರೊಪಿ,সক্রিয়করণ এনট্রপি
ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ ಓವರ್ವೋಲ್ಟೇಜ್,সক্রিয়করণ ওভারভোল্টেজ
ಸಕ್ರಿಯಗೊಳಿಸುವ ದರ,সক্রিয়করণ হার
"ಆಕ್ಟಿವೇಟರ್, ಆಕ್ಟಿವೇಟರ್","সক্রিয়কারী, সক্রিয়কারী"
ಆಕ್ಟಿವೇಟರ್ ಪರಮಾಣು,অ্যাক্টিভেটর পরমাণু
ವೇಗವರ್ಧಕ,এক্সিলারেটর
ಸಕ್ರಿಯ ಹೀರಿಕೊಳ್ಳುವಿಕೆ,সক্রিয় শোষণ
ಸಕ್ರಿಯ ವೈಮಾನಿಕ,সক্রিয় বায়বীয়
ವಿಕಿರಣ ಅಪಾಯದ ವಲಯ,বিকিরণ বিপদ অঞ্চল
ಸಕ್ರಿಯ ಸಾಧನ,সক্রিয় ডিভাইস
ಸಕ್ರಿಯ ಗುರಿ,সক্রিয় টার্গেটিং
ಸಕ್ರಿಯ ಹೈಡ್ರೋಜನ್*,সক্রিয় হাইড্রোজেন*
ಸಕ್ರಿಯ ಜಾಲರಿ,সক্রিয় জাল
ಸಕ್ರಿಯ ಲೈನ್ ಸಕ್ರಿಯ ಲೈನ್,সক্রিয় লাইন সক্রিয় লাইন
ಸಕ್ರಿಯ ಲೂಪ್,সক্রিয় লুপ
ಸಕ್ರಿಯ ಕೋಡ್*,সক্রিয় কোড*
ಸಕ್ರಿಯ ಪದಾರ್ಥಗಳು,সক্রিয় উপাদান
ಸಕ್ರಿಯ ಅಣು,সক্রিয় অণু
ಸಕ್ರಿಯ ಜಾಲರಿ,সক্রিয় জাল
ಸಕ್ರಿಯ ಮರುಹೀರಿಕೆ,সক্রিয় পুনর্শোষণ
ಸಕ್ರಿಯ ಪ್ರದೇಶ,সক্রিয় এলাকা
ಸಕ್ರಿಯ ನಿಯಂತ್ರಣ,সক্রিয় নিয়ন্ত্রণ
ಸಕ್ರಿಯ ಉಪಗ್ರಹ,সক্রিয় স্যাটেলাইট
ಸಕ್ರಿಯ ವಿದಳನ ಸೌರ ಜ್ವಾಲೆ,সক্রিয় বিচ্ছিন্ন সৌর শিখা
ಸಕ್ರಿಯ ಸೂಕ್ಷ್ಮ ಪೋಷಕಾಂಶಗಳು,সক্রিয় মাইক্রোনিউট্রিয়েন্ট
ಸಕ್ರಿಯ ಟ್ರ್ಯಾಕಿಂಗ್ ವ್ಯವಸ್ಥೆ,সক্রিয় ট্র্যাকিং সিস্টেম
ಸಕ್ರಿಯ ಸಂಜ್ಞಾಪರಿವರ್ತಕ,সক্রিয় ট্রান্সডুসার
ಸಕ್ರಿಯ ಸೇವನೆ,সক্রিয় গ্রহণ
ಚಟುವಟಿಕೆ ಗುಣಾಂಕ*,কার্যকলাপ সহগ*
ಚಟುವಟಿಕೆ ಸೂಚ್ಯಂಕ,কার্যকলাপ সূচক
ಚಟುವಟಿಕೆಯ ಅನುಪಾತ,কার্যকলাপ অনুপাত
ಚಟುವಟಿಕೆ ವೆಕ್ಟರ್,কার্যকলাপ ভেক্টর
ನಿಜವಾದ ಮಾನಿಟರ್,বাস্তব মনিটর
ನಿಜವಾದ ಒತ್ತಡ,প্রকৃত চাপ
ಹುರಿದುಂಬಿಸು,ট্রিগার করতে
ಹುಟ್ಟುಗಾರ,জন্মদাতা
ಹುಟ್ಟುಗಾರ,জন্মদাতা
ಅಕ್ಯುಟಿಯೋಮೀಟರ್,acuityometer
ಶ್ರವಣ ತೀಕ್ಷ್ಣತೆ,শ্রবণ তীক্ষ্ণতা
ಫೋಟೋ ತೀಕ್ಷ್ಣತೆಯ ಮೌಲ್ಯ,ছবির তীক্ষ্ণতা মান
ತೀವ್ರ ಕೋನ,তীব্র কোণ
ಗುಸುಗುಸು,ফিসফিস
ತೀವ್ರ ತ್ರಿಕೋನ,তীব্র ত্রিভুজ
ಅಸೈಕ್ಲಿಕ್,অ্যাসাইক্লিক
ಆಪ್ಟಿಮೈಸೇಶನ್ ಅಪ್ಲಿಕೇಶನ್,অপ্টিমাইজেশান অ্যাপ্লিকেশন
ಆಪ್ಟಿಮೈಸ್ಡ್ ಸ್ಥಿತಿ,অপ্টিমাইজ করা অবস্থা
ಹೊಂದಾಣಿಕೆಯ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,অভিযোজিত নিয়ন্ত্রণ ব্যবস্থা
ಅಡಾಪ್ಟೋಮೀಟರ್,অ্যাডাপ্টোমিটার
ಅಡ್ಕಾಕ್ ಆಂಟೆನಾ,অ্যাডকক অ্যান্টেনা
ಒಟ್ಟುಗೂಡಿಸಲು,যোগফল
ಸಂಕಲನ ಸಮಯ,সংকলন সময়
ಸಂಕಲನ-ವ್ಯವಕಲನ ಸಮಯ,সংকলন-বিয়োগের সময়
ಸೇರಿಸುವವನು,যোগকারী
"ಮೊತ್ತ, ಸಂಕಲನ, ಸಂಕಲನ (ed.), ಸಂಯೋಜಕ (v.)","যোগফল, যোগ, যোগফল (সম্পাদনা), যোজক (v.)"
ಸೇರ್ಪಡೆ ಸ್ಥಿರ,যোগ ধ্রুবক
ವೇಗವರ್ಧನೆ-ಮೊತ್ತ ನಿಯಮ,ত্বরণ-সমষ্টি নিয়ম
ದೂರ-ಮೊತ್ತದ ನಿಯಮ,দূরত্ব-সমষ্টি নিয়ম
ವೇಗ-ಮೊತ್ತ ನಿಯಮ,বেগ-সমষ্টি নিয়ম
ವಾಹಕಗಳ ಮೊತ್ತ,ভেক্টরের সমষ্টি
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,সংগ্রহ প্রতিক্রিয়া
ಹೆಚ್ಚುವರಿ ಮಹಡಿ,অতিরিক্ত মেঝে
"ಸಂಯೋಜಕ ಸ್ವರ, ಹೆಚ್ಚುವರಿ ಸ್ವರ (ಸ್ವರ)","সংযোজক স্বর, অতিরিক্ত স্বর (স্বর)"
"ಸಂಯೋಜಕ, ಸಂಯೋಜಕ","additive, additive"
ಸಂಯೋಜಕ ವ್ಯವಸ್ಥೆ,সংযোজন ব্যবস্থা
ಸಂಯೋಜಿತ ಪಾತ್ರಗಳು,যৌগিক অক্ষর
ಒಟ್ಟು ಅಕ್ಷರ ಪ್ರಕ್ರಿಯೆ,সামগ্রিক অক্ষর প্রক্রিয়া
ಸಂಯೋಜಕ ಪೂರಕ ಬಣ್ಣ,সংযোজন পরিপূরক রঙ
ಸಂಯೋಜಕ ಸ್ಥಿರ,additive ধ্রুবক
ಸಂಯೋಜಕ ಎಳೆತ,সংযোজন ট্র্যাকশন
ಸಂಯೋಜಕ ಪರಿಣಾಮ,সংযোজন প্রভাব
ಸಂಯೋಜಕ ಅಂಶ,সংযোজন ফ্যাক্টর
ಸಂಯೋಜಕ ಕಾರ್ಯ,সংযোজন ফাংশন
ಸಂಯೋಜಕ ಮಿಶ್ರಣ,সংযোজন মিশ্রণ
ಸಂಯೋಜಕ ಮೂಲ,সংযোজক মূল
ಸಂಯೋಜಕ ಪ್ರಕ್ರಿಯೆ,সংযোজন প্রক্রিয়া
ಸೇರಿಸುವಿಕೆ,যোগযোগ্যতা
ಸಂಯೋಜಕ ಕ್ವಾಂಟಮ್ ಸಂಖ್ಯೆ,সংযোজন কোয়ান্টাম সংখ্যা
ಸಂಗ್ರಹಣೆಯ ಪ್ರತಿಕ್ರಿಯೆ,সংগ্রহ প্রতিক্রিয়া
ಸೇರಿಸುವಿಕೆ,যোগযোগ্যতা
ಅಡಿಟ್ರಾನ್,aditron
ತಿಳಿಯಿರಿ*,জানি*
ವಿಳಾಸ ಲೆಕ್ಕಾಚಾರ,ঠিকানা গণনা
ವಿಳಾಸ,ঠিকানা
ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ,ঠিকানা এনক্রিপশন
ವಿಳಾಸ ಅಭಿವ್ಯಕ್ತಿ,ঠিকানা অভিব্যক্তি
ವಿಳಾಸ ಸಾಮರ್ಥ್ಯ,ঠিকানাযোগ্যতা
ವಿಳಾಸ ಪಟ್ಟಿ,ঠিকানার অংশ
ವಿಳಾಸ ಬೆಳಕು,ঠিকানা আলো
ವಿಳಾಸ ಬದಲಾವಣೆ,ঠিকানা পরিবর্তন
ಪತಾಂಶ,পতনশ
ವಿಳಾಸ ರಿಜಿಸ್ಟರ್,ঠিকানা রেজিস্টার
ವಿಳಾಸ ಆಯ್ಕೆ ಸ್ವಿಚ್,ঠিকানা নির্বাচন সুইচ
ವಿಳಾಸ ವಿಂಗಡಣೆ ಕೋಷ್ಟಕ,ঠিকানা সাজানোর টেবিল
ಉದ್ದೇಶಿಸಿ,সম্বোধন
ಅಡ್ರೆಸೊಗ್ರಾಫ್,adresograph
ವಿಳಾಸ ವ್ಯವಸ್ಥೆ,ঠিকানা সিস্টেম
ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,আনুগত্য
ಅಂಟಿಕೊಳ್ಳುವಿಕೆಯ ಒತ್ತಡ,আনুগত্য চাপ
ಅಂಟಿಕೊಳ್ಳುವ ಶಕ್ತಿ,আঠালো শক্তি
ಅಂಟಿಕೊಳ್ಳುವ ತಡೆಗಟ್ಟುವಿಕೆ,আঠালো ব্লকিং
ಅಡಿಯಾಬಟ್,adiabat
ಅಡಿಯಾಬಾಟಿಕ್,adiabatic
ಅಡಿಯಾಬಾಟಿಕ್ ವೇಗವರ್ಧನೆ,adiabatic ত্বরণ
ಅಡಿಯಾಬಾಟಿಕ್ ಅಂದಾಜು,adiabatic অনুমান
ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಮಾಣ ಗುಣಾಂಕ,adiabatic ভলিউম সহগ
ಅಡಿಯಾಬಾಟಿಕ್ ಥರ್ಮಾಮೀಟರ್,adiabatic থার্মোমিটার
ಅಡಿಯಾಬಾಟಿಕ್ ಬದಲಾವಣೆ,adiabatic পরিবর্তন
"ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್, ಅಡಿಯಾಬಾಟಿಕ್ ಚಾರ್ಟ್","adiabatic চার্ট, adiabatic চার্ট"
ಅಡಿಯಾಬಾಟಿಕ್ ಸಂಕುಚಿತತೆ,adiabatic কম্প্রেসিবিলিটি
ಅಡಿಯಾಬಾಟಿಕ್ ಕಂಪ್ರೆಷನ್,adiabatic কম্প্রেশন
ಅಡಿಯಾಬಾಟಿಕ್ ಗರ್ಭನಿರೋಧಕ,adiabatic গর্ভনিরোধক
ಅಡಿಯಾಬಾಟಿಕ್ ಕೂಲಿಂಗ್ ಮಿತಿ,adiabatic কুলিং সীমা
ಅಡಿಯಾಬಾಟಿಕ್ ಕರ್ವ್,adiabatic বক্ররেখা
ಅಡಿಯಾಬಾಟಿಕ್ ಅಸ್ಪಷ್ಟತೆ,adiabatic বিকৃতি
ಅಡಿಯಾಬಾಟಿಕ್ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,adiabatic demagnetization
ಅಡಿಯಾಬಾಟಿಕ್ ರೆಸಲ್ಯೂಶನ್,adiabatic রেজল্যুশন
ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಳಾಂತರ,adiabatic স্থানচ্যুতি
ಅಡಿಯಾಬಾಟಿಕ್ ಪರಿಣಾಮ,adiabatic প্রভাব
ಅಡಿಯಾಬಾಟಿಕ್ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,adiabatic স্থিতিস্থাপকতা
ಅಡಿಯಾಬಾಟಿಕ್ ದೀರ್ಘವೃತ್ತ,adiabatic ellipsoid
ಅಡಿಯಾಬಾಟಿಕ್ ಪೂರ್ಣ-ಶಾಖದ ನಷ್ಟ,adiabatic পূর্ণ-তাপ ক্ষতি
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮೀಕರಣ,adiabatic সমীকরণ
ಅಡಿಯಾಬಾಟಿಕ್ ರಾಜ್ಯ ಸಮೀಕರಣ,adiabatic রাষ্ট্র সমীকরণ
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ ತಾಪಮಾನ,adiabatic ভারসাম্য তাপমাত্রা
ಅಡಿಯಾಬಾಟಿಕ್ ಸಮತೋಲನ,adiabatic ভারসাম্য
ಅಡಿಯಾಬಾಟಿಕ್ ಹರಡುವಿಕೆ,adiabatic স্প্রেড
ಅಡಿಯಾಬಾಟಿಕ್ ಜ್ವಾಲೆಯ ತಾಪಮಾನ,adiabatic শিখা তাপমাত্রা
