English,Kannada
Carrier trapping,ವಾಹಕ ಪಂಜರ
Carrier velocity,ವಾಹಕ ವೇಗ
Carry bit,ಕೈ ಬಿಟ್
Carry flag,ಧ್ವಜ ಹಿಡಿದಿದ್ದರು
Carry register,"ಸ್ವಾಧೀನದ ನೋಂದಣಿ, ಸ್ವಾಧೀನದ ನೋಂದಣಿ"
Carry-generator,ಪೋರ್ಟಬಲ್ ಜನರೇಟರ್
Carson's rule,ಕಾರ್ಸನ್ ಕಾನೂನು
Cartridge fuse,ಕಾರ್ಟ್ರಿಡ್ಜ್ ಫ್ಯೂಸ್
Cartridge tape,ಕಾರ್ಟ್ರಿಡ್ಜ್ ಟೇಪ್
Carry foster bridge,ಕ್ಯಾರಿ ಫಾಸ್ಟರ್ ಸೇತುವೆ
Cascade amplifier,ಹಂತದ ಆಂಪ್ಲಿಫಯರ್
Cascading,ಪದವಿ
Cascade amplifier,ಕ್ಯಾಸ್ಕೇಡ್ ಆಂಪ್ಲಿಫಯರ್
Cascode amplifier,"ಕ್ಯಾಸ್ಕೋಡ್ ಆಂಪ್ಲಿಫೈಯರ್, ಸ್ಟೆಪ್ ಆಂಪ್ಲಿಫೈಯರ್"
Cassette,ಕ್ಯಾಸೆಟ್
Catalysis,ಪ್ರೇರಣೆ
Catcher cavity,ಬಂಧಿತ ಕೋಟರ್
Cathode,ಕ್ಯಾಥೋಡ್
Cathode follower,ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್
Cathode follower amplifier,ಕ್ಯಾಥೋಡ್ ಟ್ರೇಲಿಂಗ್ ಆಂಪ್ಲಿಫಯರ್
Cathode luminescence,ಕ್ಯಾಥೋಡ್ ಪ್ರಕಾಶಮಾನತೆ
Cathode material,ಕ್ಯಾಥೋಡ್ ವಸ್ತು
Cathode ray oscilloscope (CRO),ಕ್ಯಾಥೋಡ್ ಕಿರಣ ಆಸಿಲ್ಲೋಸ್ಕೋಪ್
Cathode ray tube (CRT),ಕ್ಯಾಥೋಡ್ ರೇ ಟ್ಯೂಬ್
Cathode sputtering,ಕ್ಯಾಥೋಡ್ ಕಣಗಳ ಶೇಖರಣೆ
Cathode luminescence,ಕ್ಯಾಥೋಡ್ ಪ್ರಕಾಶಮಾನತೆ
Cauer filter,ತೆಂಗಿನಕಾಯಿ ಫಿಲ್ಟರ್
Caver filter,ಕವರ್ ಫಿಲ್ಟರ್
Cavity,ಕೋಟರ್
Cavity radiation,ಆಂಟ್ರಲ್ ವಿಕಿರಣ
Cavity resonator,ಕೋಟರ್ ರೆಸೋನೇಟರ್
CCD (=charge couled device) amplifier,ಫ್ಯಾಟ್ ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಡಿವೈಸ್ (CCD)
CD-ROM,ಸಿಡಿ ರಾಮ್
CD-ROM drive,ಸಿಡಿ ರೋಮ್ ಡ್ರೈವ್
Cell (battery),ಕೋಶ (ಬ್ಯಾಟರಿ)
Central processing element,ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಅಂಶ
Central processing unit (CPU),ಕೇಂದ್ರ ಸಂಪನ್ಮೂಲ ಘಟಕ
Central processor,ಕೇಂದ್ರ ಪ್ರೊಸೆಸರ್
Central value,ಅರ್ಥ
Centre frequency,ಮಧ್ಯಮ ಆವರ್ತನ
Centre tapped transformer,ಮಧ್ಯಮ ನಿಷ್ಕಾಸ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
Ceramic,"ಸೆರಾಮಿಕ್, ಮಣ್ಣಿನ"
Ceramic filler,ಸೆರಾಮಿಕ್ ಫಿಲ್ಲರ್
Ceramic filter,ಸೆರಾಮಿಕ್ ಫಿಲ್ಟರ್
Ceramic material,ಸೆರಾಮಿಕ್ ವಸ್ತು
Ceramic resonator,ಸೆರಾಮಿಕ್ ಅನುರಣಕ
Ceremic phono pick up,ಸೆರಾಮಿಕ್ ಧ್ವನಿ ರಿಸೀವರ್
Cerenkov counter,ಸೆರೆಂಕೋವ್ ಕ್ಯಾಲ್ಕುಲೇಟರ್
Cermet,ಸರ್ಮತ್
Chalcogenoid,ಚಾಲ್ಕೊಜೆನೈಡ್
Chalcopyrite,ಕ್ಯಾಲ್ಕೋಪೈರೈಟ್
Channel,"ಚಾನಲ್, ಚಾನಲ್"
Channel bandwidth,ಚಾನಲ್ ಬ್ಯಾಂಡ್ ವಿಸ್ತರಣೆ
Channel encoder,ಚಾನಲ್ ಕೋಡರ್
Channel frequency,ಚಾನಲ್ ಆವರ್ತನ
Channel selector,ಚಾನಲ್ ಪಾತ್ರ
Channel separation,ಚಾನಲ್ ಪ್ರತ್ಯೇಕತೆ
Channeling theory,ಚಾನಲ್ ಸಿದ್ಧಾಂತ
Character generator,ಅಕ್ಷರ ಜನರೇಟರ್
Character recognization,ಪಾತ್ರ ಗುರುತಿಸುವಿಕೆ
Characteristic impedance,ವಿಶಿಷ್ಟ ಪ್ರತಿರೋಧ
Charge carrier,ಚಾರ್ಜ್ ಕ್ಯಾರಿಯರ್
Charge control parameter,ಚಾರ್ಜ್ ನಿಯಂತ್ರಣ ನಿಯತಾಂಕ
Charge coupled device,ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಸಾಧನ
Charge coupled random access memory,ಚಾರ್ಜ್ ಕಪಲ್ಡ್ ಯಾದೃಚ್ಛಿಕ ಪ್ರವೇಶ ಮೆಮೊರಿ
Charge density,ಚಾರ್ಜ್ ಸಾಂದ್ರತೆ
Charge injection device,ಚಾರ್ಜ್ ಇಂಜೆಕ್ಷನ್ ಸಾಧನ
Charge loss,ಶುಲ್ಕ ನಷ್ಟ
Charge pumping,ಚಾರ್ಜ್ ಪಂಪ್
Charge sensitive amplifier,ಚಾರ್ಜ್ ಸೆನ್ಸಿಂಗ್ ಆಂಪ್ಲಿಫಯರ್
Charge storage,ಶುಲ್ಕ ಸಂಗ್ರಹಣೆ
Charged particle,ಚಾರ್ಜ್ಡ್ ಕಣಗಳು
Charger,ಭಾವೋದ್ರಿಕ್ತ
Chassis,ಚೌಕಟ್ಟು
Chebyshev filter,ರಾಬಿಶೇವ್ ಫಿಲ್ಟರ್
Check sum,ಮೊತ್ತವನ್ನು ಪರಿಶೀಲಿಸಿ
Check up frequency,ಆವರ್ತನವನ್ನು ಪರಿಶೀಲಿಸಿ
Chemical bond,ರಾಸಾಯನಿಕ ಬಂಧ
Chemical vapour deposition,ರಾಸಾಯನಿಕ ಆವಿ ಶೇಖರಣೆ
Child lock facility,ಮಕ್ಕಳ ಲಾಕ್ ಸೌಲಭ್ಯ
Child's law,ಮಕ್ಕಳ ಕಾನೂನು
Chip,ಚಿಪ್
Chip enable,ಚಿಪ್ ಸಕ್ರಿಯಗೊಳಿಸುವಿಕೆ
Choke,ಉಸಿರುಗಟ್ಟಿಸು
Choppar,ಮಧ್ಯಂತರ
Chopper amplifier,ಮರುಕಳಿಸುವ ಆಂಪ್ಲಿಫಯರ್
Chopper amplifier,ಮರುಕಳಿಸುವ ಆಂಪ್ಲಿಫಯರ್
Chopper mode,ಮಧ್ಯಂತರ ಮೋಡ್
Chroma amplifier,ಕ್ರೋಮಾ ಆಂಪ್ಲಿಫಯರ್
Chromaticity diagram,ಗುಣಲಕ್ಷಣ ರೇಖಾಚಿತ್ರ
Chrominance,ಪಿಗ್ಮೆಂಟೇಶನ್
Circle diagram,ವೃತ್ತದ ರೇಖಾಚಿತ್ರ
Circuit,ಸರ್ಕ್ಯೂಟ್
Circuit analysis,ಸರ್ಕ್ಯೂಟ್ ವಿಶ್ಲೇಷಣೆ
Circuit breaker,ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್
Circuit diagram,ಸರ್ಕ್ಯೂಟ್ ರೇಖಾಚಿತ್ರ
Circuit rotation,ಸರ್ಕ್ಯೂಟ್ ಸಂಕೇತ
Circuit switching,ಸರ್ಕ್ಯೂಟ್ ಸ್ವಿಚಿಂಗ್
Circular wave guide,ವೃತ್ತಾಕಾರದ ತರಂಗ ಮಾರ್ಗ
Circulating memory,ಪರಿಚಲನೆ ಸ್ಮರಣೆ
Clamping circuit,ಬಂಧದ ಸರ್ಕ್ಯೂಟ್
Clapp oscillator,ಚಪ್ಪಾಳೆ ಆಂದೋಲಕ
Class A amplifier,ವರ್ಗ ಎ ಆಂಪ್ಲಿಫಯರ್
"Class A, B, C, D operation",ವರ್ಗ A] B] C] D ಕಾರ್ಯಾಚರಣೆಗಳು
Class B amplifier,ವರ್ಗ ಬಿ ಆಂಪ್ಲಿಫಯರ್
Class C amplifier,ವರ್ಗ ಸಿ ಆಂಪ್ಲಿಫಯರ್
Class D amplifier,ವರ್ಗ ಡಿ ಆಂಪ್ಲಿಫಯರ್
Class S system,ಎಸ್ ವರ್ಗದ ದೇಹ
Clear,"ಹೊರಹಾಕುವಿಕೆ, ಶುದ್ಧ"
Clipping,ಕತ್ತರಿಸುವುದು
Clipping circuit,ಕತ್ತರಿಸುವ ಸರ್ಕ್ಯೂಟ್
Clock,ಕ್ಯಾಲಡ್
Clock frequency,ಗಡಿಯಾರದ ಆವರ್ತನ
Clock pulse generator,ಗಡಿಯಾರ ನಾಡಿ ಜನರೇಟರ್
Clocked RS flip-flop,ಕಡಲ್ ಆರ್ಎಸ್ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
Closed circuit television,ಕ್ಲೋಸ್ಡ್ ಸರ್ಕ್ಯೂಟ್ ಟೆಲಿವಿಷನ್
Closed loop operation,ಮುಚ್ಚಿದ ಲೂಪ್ ಕಾರ್ಯಾಚರಣೆ
Closed-loop gain,ಮುಚ್ಚಿದ ಲೂಪ್ ಲಾಭ
CMOS (complementary MOS),ಕಾಂಪ್ಲಿಮೆಂಟರಿ ಮೆಟಾಲಿಕ್ ಸೆಮಿಕಂಡಕ್ಟರ್
CMOS devices,CMOS ಸಾಧನ
CMRR (common mode rejection ratio),CMRR (ಸಾಮಾನ್ಯ ಮೋಡ್ ನ್ಯೂಟ್ರಾಲೈಸೇಶನ್ ಅನುಪಾತ)
CO2 lasor,CO2ಲೇಸರ್
Co-axial cable,ಗಟ್ಟಿ ಕವಚದ ತಂತಿ
Co-axial cavity,ಏಕಾಕ್ಷ ಕೋಟರ್
Coaxial connector,ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್
Co-axial connector,"ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್, ಏಕಾಕ್ಷ ಕನೆಕ್ಟರ್"
Co-axial line,ಏಕಾಕ್ಷ ರೇಖೆ
Co-axial line,ಏಕಾಕ್ಷ ರೇಖೆ
Co-axial wave guide,ಏಕಾಕ್ಷ ತರಂಗ ಮಾರ್ಗ
Code conversion,ಕೋಡ್ ಬದಲಾವಣೆ
Code converter,ಕೋಡ್ ಬದಲಾಯಿಸುವವರು
CoDEC,"ಕೊಡೆಕ್, ಕೋಡರ್-ಡಿಕೋಡರ್"
Coding (stereo),ಸ್ಟೀರಿಯೋ ಕೋಡಿಂಗ್
Co efficient of coupling,ಸಂಯೋಜಕ ಗುಣಾಂಕ
Coercive force,ನಿಗ್ರಹ ಶಕ್ತಿ
Coherent light,ಸುಸಂಬದ್ಧ ಬೆಳಕು
Coil,ಜಾತಕ
Coil winding machine,ಸುರುಳಿ ಅಂಕುಡೊಂಕಾದ ಯಂತ್ರ
Coincidence circuit,ಕಾಕತಾಳೀಯ ಸರ್ಕ್ಯೂಟ್
Cold cathode tube,ಬಿಸಿ ಕ್ಯಾಥೋಡ್ ಟ್ಯೂಬ್
Cold solder point,ಕೋಲ್ಡ್ ವೆಲ್ಡಿಂಗ್ ಪಾಯಿಂಟ್
Collector,"ಸಂಗ್ರಾಹಕ, ಸಂಗ್ರಾಹಕ"
Collector current,ಸ್ಟ್ರೀಮ್ ಸಂಗ್ರಹಿಸುವುದು
Collector dissipation,ಸಂಗ್ರಾಹಕ ಕೊಳೆತ
Collector efficiency,ಸಂಗ್ರಾಹಕ ದಕ್ಷತೆ
Collimation lens,ಸಮಾನಾಂತರ ಮಸೂರ
Color graphics,ಪಾತ್ರದ ಕರಡು ರಚನೆ
Colour burst,ಬಣ್ಣ ಸ್ಫೋಟ
Colour code,"ಬಣ್ಣ ಕೋಡ್, ಅಕ್ಷರ ಕೋಡ್"
Colour difference signals,ಬಣ್ಣ ಭೇದಾತ್ಮಕ ಸಂಕೇತ
Colour killer,ಪ್ರತಿವಿಷ
Colour monitor,ಬಣ್ಣ ಮಾನಿಟರ್
Colour production,ಪಾತ್ರ ಪುನರುತ್ಪಾದನೆ
Colour saturation,ಬಣ್ಣದ ಶುದ್ಧತ್ವ
Colour subcarrier frequency,ಬಣ್ಣ ವಾಹಕ ಆವರ್ತನ
Colour syne signal,ವರ್ಣರಹಿತ ಸಂಕೇತ
Colour television,ಬಣ್ಣದ ದೂರದರ್ಶನ
Colour television system,ಬಣ್ಣದ ದೂರದರ್ಶನ ದೇಹ
Column speaker,"ಕಾಲಮ್ ಸ್ಪೀಕರ್, ಸ್ತಂಭಾಕಾರದ ಧ್ವನಿ ಠೇವಣಿ"
Comb filter,"ಬಾಚಣಿಗೆ ಫಿಲ್ಟರ್, ಬಾಚಣಿಗೆ ಫಿಲ್ಟರ್"
Combinational circuit,ಸಂಪರ್ಕ ಸರ್ಕ್ಯೂಟ್
Combinational logic,ಸಂಯೋಜಿತ ತರ್ಕ
Command,ಆಜ್ಞೆ
Common base amplifier,ಸಾಮಾನ್ಯ ಬೇಸ್ ಆಂಪ್ಲಿಫಯರ್
Common base configuration,ಸಾಮಾನ್ಯ ಬೇಸ್ ಕಾನ್ಫಿಗರೇಶನ್
Common collector amplifier  (= emitter follower),ಸಾಮಾನ್ಯ ಸಂಗ್ರಾಹಕ ಆಂಪ್ಲಿಫಯರ್
Common collector configuration,ಸಾಮಾನ್ಯ ಸಂಗ್ರಾಹಕ ಸಂರಚನೆ
Common drain amplifier,ಸಾಮಾನ್ಯ ಕೆಪ್ಯಾಸಿಟಿವ್ ಆಂಪ್ಲಿಫಯರ್
Common emitter amplifier,ಸಾಮಾನ್ಯ ಹೊರಸೂಸುವ ಆಂಪ್ಲಿಫಯರ್
Common gate amplifier,ಸಾಮಾನ್ಯ ಗೇಟ್ ಆಂಪ್ಲಿಫಯರ್
Common ground,ಭೂವೈಜ್ಞಾನಿಕ
Common mode signal,ಸಾಮಾನ್ಯ ಮೋಡ್ ಸಿಗ್ನಲ್
Common return,ಸಾಮೂಹಿಕ ವಾಪಸಾತಿ
Common source amplifier,ಸಾಮಾನ್ಯ ಮೂಲ ಆಂಪ್ಲಿಫಯರ್
Common-emitter configuration,ಸಾಮಾನ್ಯ ಹೊರಸೂಸುವ ಸಂರಚನೆ
Commulator,ಬೈಕಾನ್ವರ್ಟರ್
Communication satellite,ಸಂವಹನ ಉಪಗ್ರಹ
Communication system,ಸಂವಹನ ವ್ಯವಸ್ಥೆ
Community antenna system,ಸಮುದಾಯ ಆಂಟೆನಾ ವ್ಯವಸ್ಥೆ
Compact disc ROM (cROM),ಕಾಂಪ್ಯಾಕ್ಟ್ ಸ್ವಾಚ್ ರಾಮ್ (ಸಿಡಿ ರಾಮ್)
Companding,ಸಂಕೋಚನ ವ್ಯತ್ಯಾಸ
Comparador,"ಸಂಕೋಚಕ, ಕಂಪಾಂಡರ್"
Comparator,"ಹೋಲಿಕೆಗಾರ, ಹೋಲಿಕೆಗಾರ"
Comparator diode,ಹೋಲಿಕೆ ಡಯೋಡ್
Compatibility,ಹೊಂದಾಣಿಕೆ
Compensated attenuator,ಸರಿದೂಗಿಸುವ ಅಟೆನ್ಯೂಯೇಟರ್
Compensation bias,ಸರಿದೂಗಿಸುವ ಪಕ್ಷಪಾತ
Compensation load,ಪರಿಹಾರದ ಹೊರೆ
Compensation log,ಪ್ರತೀಕಾರದ ಪಶ್ಚಾತ್ತಾಪ
Compensation probe,ಪರಿಹಾರದ ತನಿಖೆ
Compiler,ಕಂಪೈಲರ್
Compiler design,ಕಂಪೈಲರ್ ವಿನ್ಯಾಸ
Complement,ಪೂರಕ
Complementary distribution,ಪೂರಕ ವಿತರಣೆ
Complementary error,ಪೂರಕ ದೋಷ
Complementary symmetry output,ಕಾಂಪ್ಲಿಮೆಂಟರಿ ಸಿಮೆಟ್ರಿ ಔಟ್‌ಪುಟ್
Complete amplifier,ಪೂರ್ಣ ಆಂಪ್ಲಿಫಯರ್
Complex frequency,ಸಂಯೋಜಿತ ಆವರ್ತನ
Complex power,ಸಂಯೋಜಿತ ಶಕ್ತಿ
Compliance,ಅನುಸರಿಸು
Complementary error function,ಪೂರಕ ದೋಷ ಕಾರ್ಯ
Complementary logic circuit,ಪೂರಕ ಲಾಜಿಕ್ ಸರ್ಕ್ಯೂಟ್
Component,ಘಟಕ
Composite signal,ಮಿಶ್ರಲೋಹ ವಿಡಿಯೋ ಸಿಗ್ನಲ್
Composition resistor,ಮಿಶ್ರ ಪ್ರತಿರೋಧಕ
Compound semiconductor,ಸಂಯೋಜಿತ ಅರೆವಾಹಕ
Compression,ಸಂಕೋಚನ
Compression frequency,ಸಂಕೋಚನ ಆವರ್ತನ
Compressor,"ಸಂಕೋಚಕ, ಸಂಕೋಚಕ, ಸಂಕೋಚಕ"
Computer aided design,ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ವಿನ್ಯಾಸ
Computer aided manufacture (CAM),ಕಂಪ್ಯೂಟರ್ ನೆರವಿನ ಉತ್ಪಾದನೆ
Computer graphics,ಕಂಪ್ಯೂಟರ್ ಗ್ರಾಫ್
Computer languages,ಕಂಪ್ಯೂಟರ್ ಭಾಷೆ
Computer memory,ಕಂಪ್ಯೂಟರ್ ಮೆಮೊರಿ
Computer network,ಗಣಕಯಂತ್ರದ ಜಾಲ
Computer program,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ
Computer viruses,ಕಂಪ್ಯೂಟರ್ ವೈರಸ್
Computer virus,ಕಂಪ್ಯೂಟರ್ ವೈರಸ್
Concentrator,"ಸಾಂದ್ರಕ, ಸಾಂದ್ರಕ"
Conditional branching,ನಿರ್ಬಂಧಿತ ಶಾಖೆ
Conditional jump,ನಿರ್ಬಂಧಿತ ಜಂಪ್
Conditional stability,ನಿರ್ಬಂಧಿತ ಶಾಶ್ವತತೆ
Conducting glass,ಚಾಲಕ ಗಾಜು
Conducting plastic,ಚಾಲಕ ಪ್ಲಾಸ್ಟಿಕ್
Conducting polymer,ಚಾಲಕ ಪಾಲಿಮರ್
Conduction angle,ವಹನ ಕೋನ
Conduction band,ವಹನ ಬ್ಯಾಂಡ್
Conduction diffusion,ವಹನ ಪ್ರಸರಣ
Conductivity,ವಾಹಕತೆ
Cone antenna,ಕೋನ್ ಆಂಟೆನಾ
Conical horn,ಶಂಕುವಿನಾಕಾರದ ಕೊಂಬು
Conjugate impedance,ಸಂಯೋಜಿತ ಪ್ರತಿರೋಧ
Connection diagram,ಸ್ಥಿರ ವೇಗ ರೆಕಾರ್ಡರ್
Conservation law,ಸಂರಕ್ಷಣೆ ನಿಯಮ
Console,ಕನ್ಸೋಲ್
Constant current source,ಸ್ಥಿರ ಪ್ರಸ್ತುತ ಮೂಲ
Constant K-filter,ಸ್ಥಿರ ಕೆ-ಫಿಲ್ಟರ್
Constant voltage transformer,ಸ್ಥಿರ ವೋಲ್ಟೇಜ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
Consumer electronic,ಗ್ರಾಹಕ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
Contact,ಸಂಪರ್ಕಿಸಿ
Contact bounce,ಸಂಪರ್ಕ ಜಂಪ್
Contact potential,ಸಂಪರ್ಕ ಸಾಮರ್ಥ್ಯ
Contact spring,ವಸಂತ ಸಂಪರ್ಕಿಸಿ
Continuity,ನಿರಂತರ
Continuous function,ನಿರಂತರ ಕಾರ್ಯ
Continuous spectrum,ನಿರಂತರ ಸ್ಪೆಕ್ಟ್ರಮ್
Continuous wave oscillator,ನಿರಂತರ ತರಂಗ ಆಂದೋಲಕ
Contrast (TV),ಕಾಂಟ್ರಾಸ್ಟ್
Contrast ratio (TV),ಕಾಂಟ್ರಾಸ್ಟ್ ಅನುಪಾತ
Control bus,ನಿಯಂತ್ರಕ ಬಸ್
Control grid,ನಿಯಂತ್ರಕ ಗ್ರಿಡ್
Control key,ನಿಯಂತ್ರಣ ಕೀ
Control panel,ನಿಯಂತ್ರಣಫಲಕ
Control room,ನಿಯಂತ್ರಣ ಕೊಠಡಿ
Control track,ನಿಯಂತ್ರಣ ಮಾರ್ಗ
Control unit,ನಿಯಂತ್ರಣ ಘಟಕ
Convergence,ಒಮ್ಮುಖ
Conversion efficiency,ಪರಿವರ್ತನೆ ದಕ್ಷತೆ
Conversion time,ಪರಿವರ್ತನೆ ಸಮಯ
Corrosion,ತುಕ್ಕು
Copiers (photocopiers),ನಕಲು
Copper,"ತಾಮ್ರ, ತಾಮ್ರ"
Copper loss,ತಾಮ್ರದ ನಷ್ಟ
Copper wire,ತಾಮ್ರದ ತಂತಿಯ
Coprocessor,ಕೊಪ್ರೊಸೆಸರ್
Core,ಮೂಲ
Core loss,ಕೋರ್ ನಷ್ಟ
Core- materials,ಕೋರ್ ವಸ್ತು
Corona discharge,ವೃತ್ತ ಇಮ್ಮರ್ಶನ್
Costa's loop,ಕೋಸ್ಟಾ-ಲೂಪ್
Counter frequency,ಗಣಿತ ಆವರ್ತನ
Counting rate meter,ಎಣಿಕೆ ದರ ಗೇಜ್
Campbell bridge,ಕಾಂಪ್ವೆಲ್ ಸೇತುವೆ
Coupled circuit,ಸಂಯೋಜಿತ ಸರ್ಕ್ಯೂಟ್
Coupling capacitor,ಜೋಡಿಸುವ ಕೆಪಾಸಿಟರ್
Coupling methods,ಜೋಡಿಸುವ ವಿಧಾನ
Covalent bond,ಕೋವೆಲನ್ಸಿಯ ಬಂಧ
Cradle switch,ಮೂಲ ಬಟನ್
Crash,ಕುಸಿತ
Crest,ಶಿಖರ
Crest factor,ಶಿಖರ
Crimpling,ಪ್ರಕ್ಷುಬ್ಧತೆ
Critical angle,ನಿರ್ಣಾಯಕ ಕೋನ
Critical coupling,ನಿರ್ಣಾಯಕ ಜೋಡಣೆ
Critical damped,ವಿಮರ್ಶಾತ್ಮಕವಾಗಿ ಖಿನ್ನತೆಗೆ ಒಳಗಾದ
Critical frequency,ನಿರ್ಣಾಯಕ ಆವರ್ತನ
Critical inductance,ನಿರ್ಣಾಯಕ ಪ್ರೇರಣೆ
Critical race,ನಿರ್ಣಾಯಕ ಜನಾಂಗ
Critical resistance,ನಿರ್ಣಾಯಕ ಪ್ರತಿರೋಧ
Cross assembler,ಅಡ್ಡ ಅಸೆಂಬ್ಲರ್
Cross coupling,ಅಡ್ಡ ಜೋಡಣೆ
Cross hatch pattern,ಲಂಬ ಚಿತ್ರ
Cross over distortion,ಪರಿವರ್ತನೆಯ ಅಸ್ಪಷ್ಟತೆ
Crossover modulation,ಪರಿವರ್ತನೆ ಮಾಡ್ಯುಲೇಶನ್
Crosstalk,ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
Crossbar exchange,ಅಡ್ಡಪಟ್ಟಿ ವಿನಿಮಯ
Cross-field amplifier,ಅಡ್ಡ ಕ್ಷೇತ್ರ ಆಂಪ್ಲಿಫಯರ್
Crossover detector,ಕ್ರಾಸ್ಒವರ್ ಡಿಟೆಕ್ಟರ್
Crossover network,ಪರಿವರ್ತನೆ ಸರ್ಕ್ಯೂಟ್
Crystal microphone,ಸ್ಫಟಿಕ ಮೈಕ್ರೊಫೋನ್
Crystal oscillator,ಸ್ಫಟಿಕ ಆಂದೋಲಕ
Curei point (temperature),ಕ್ಯೂರಿ ಪಾಯಿಂಟ್
Current amplifier,ಸ್ಟ್ರೀಮ್ ಆಂಪ್ಲಿಫಯರ್
Current controlled current source  (CCCS),ಪ್ರಸ್ತುತ ನಿಯಂತ್ರಿತ ಪ್ರಸ್ತುತ ಮೂಲ (CCCS)
Current controlled voltage source  (CCVS),ಪ್ರಸ್ತುತ ನಿಯಂತ್ರಿತ ವೋಲ್ಟೇಜ್ ಮೂಲ (CCVS)
Current feedback,ಸ್ಟ್ರೀಮ್ ರೀಚಾರ್ಜ್
Current hogging,ಪ್ರಸ್ತುತ ಹತೋಟಿ
Current limit,ಪ್ರಸ್ತುತ ಮಿತಿ
Current limiting resistor,ಮಾರ್ಜಿನಲ್ ಕರೆಂಟ್ ರೆಸಿಸ್ಟರ್
Current mirror,ಸ್ಟ್ರೀಮ್ ಪ್ರತಿಫಲನ
Current mode logic,ಸ್ಟ್ರೀಮ್ ಮೋಡ್ ಲಾಜಿಕ್
Current sink,ಸ್ಟ್ರೀಮ್ ಪ್ರವೇಶ
Current source,ಸ್ಟ್ರೀಮ್ ಮೂಲ
Current to voltage converter,ಪ್ರಸ್ತುತ-ವೋಲ್ಟೇಜ್ ಪರಿವರ್ತಕ
Current transfer ratio,ಪ್ರಸ್ತುತ ವರ್ಗಾವಣೆ ಅನುಪಾತ
Current transformer,ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
Currentrating,ಸ್ಥಿರ ಪ್ರಸ್ತುತ
Cursor,"ಪಾಯಿಂಟರ್, ಕರ್ಸರ್"
Cut in voltage,ಕಡಿಮೆ ಚಾಲಕ ವೋಲ್ಟೇಜ್
Cut off bias,"ಅಂತ್ಯ ಪಕ್ಷಪಾತ, ಅಂತ್ಯ ಪಕ್ಷಪಾತ"
Cut off frequency,ಅಂತಿಮ ಆವರ್ತನ
Cut-off region,ಅಂತಿಮ ವಲಯ
Curve traces,ಕರ್ವ್ ಟ್ರೇಸ್
Cycle,ಸೈಕಲ್
Cycle stealing,ಚಕ್ರ ಚೌರ್ಯ
Cylindrical lens,ಸಿಲಿಂಡರಾಕಾರದ ಮಸೂರ
Crystal display,ಸ್ಫಟಿಕ ಪ್ರದರ್ಶನ
D to A converter,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ
D.C. restorer circuit,ಡಿಸಿ ರಿಸ್ಟೋರ್ ಸರ್ಕ್ಯೂಟ್
D/A converter,ಡಿಜಿಟಲ್ / ಅನಲಾಗ್ ಪರಿವರ್ತಕ
DAC (digital analog converter),"ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ, DAC"
Damaged input,ಕೆಟ್ಟ ಹೂಡಿಕೆ
Damped oscillation,ಒದ್ದೆಯಾದ ಆಂದೋಲನ
Damped period,ಖಿನ್ನತೆಯ ಸಮಯ
Damping,ತೇವಗೊಳಿಸುವಿಕೆ
Damping eddy current,ಸುಳಿಯ ಪ್ರವಾಹವನ್ನು ತಗ್ಗಿಸುವುದು
Damping factor,ಡ್ಯಾಂಪಿಂಗ್ ಗುಣಾಂಕ
Dark current,ಡಾರ್ಕ್ ಕರೆಂಟ್
Darlington amplifier,ಡಾರ್ಲಿಂಗ್ಟನ್ ಆಂಪ್ಲಿಫಯರ್
Darlington circuit,ಡಾರ್ಲಿಂಗ್ಟನ್ ಸರ್ಕ್ಯೂಟ್
Darlington pair,ಡಾರ್ಲಿಂಗ್ಟನ್ ಜೋಡಿ
Das,dos
Data,"ಡೇಟಾ, ನಂಬಿಕೆ"
Data acquisition system,ನಂಬಿಕೆ ಗಳಿಸುವ ದೇಹ
Data base,ಡೇಟಾ ಸಂಗ್ರಹಣೆ
Data code,ಡೇಟಾ ಕೋಡ್
Data logger,ಡೇಟಾ ಬರಹಗಾರ
Data multiplexer,ಡೇಟಾ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್
Data port,"ಡೇಟಾ ಪೋರ್ಟ್, ಡೇಟಾ ಪೋರ್ಟ್"
Data selector,ಡೇಟಾ ಪಿಕ್ಕರ್
