Marathi,Malayalam
कृत्रिम पेसमेकर,കൃത്രിമ പേസ്മേക്കർ
कृत्रिम निवड,കൃത്രിമ തിരഞ്ഞെടുപ്പ്
आर्टोकार्पस हेटरोफिलस,ആർട്ടോകാർപസ് ഹെട്രോഫില്ലസ്
एस्बेस्टोस फायबर,ആസ്ബറ്റോസ് ഫൈബർ
एस्बेस्टोसिस,ആസ്ബ്ടോസിസ്
एस्केरिस,അസ്കാറിസ്
चढत्या क्रोमॅटोग्राफी,ആരോഹണ ക്രോമാറ്റോഗ്രഫി
Ascidia,അസ്സിഡിയ
एएससीआयडीयन,അസ്സിഡിയൻ
एस्कोकार्प,അസ്കോർപ്പ്
एस्कॉमीसेट्स,അസ്കോംസൈക്കേറ്റുകൾ
एस्कॉर्बिक acid सिड,അസ്കോർബിക് ആസിഡ്
एस्कोपोर,അസ്കോസ്പോർ
एस्कस,അസ്കസ്
सेपेटेट,സൗപ്രചകമായ
अलौकिक पुनरुत्पादन,അസംസ്കൃത പുനരുൽപാദനം
अलौकिक बीजाणू,അസുഖമായ തടസ്സം
शतावरी सिंथेथेस,ശതാവരി സിന്തലേസ്
शतावरी,ശതാവരിച്ചെടി
एस्पार्टिक acid सिड,അസ്പാർട്ടിക് ആസിഡ്
एस्परगिलस नायजर,അസ്പെർജില്ലസ് നൈഗർ
एस्परगिलस,ആസ്പർജില്ലസ്
एपोडेलस टेनुइफोलियस,അസ്കോടെലസ് ടെനോയിഫോളിയസ്
अ‍ॅस्पिरिन,ആസ്പിരിൻ
परख,അസേ
असेंब्लीज,ഒത്തുചേരൽ
आत्मसात करण्याची कार्यक्षमता,അനുമാനിക്കൽ കാര്യക്ഷമത
आत्मसात करणारे मूळ,ഉപദ്രവകരമായ റൂട്ട്
सहाय्यक पुनरुत्पादक तंत्र,സഹായ പ്രത്യുത്പാദന സാങ്കേതികത
असोसिएशन क्षेत्र,അസോസിയേഷൻ ഏരിയ
असोसिएटिव्ह सहजीवन,അസോസിയേറ്റീവ് സിംബയോസിസ്
वर्गीकरण आणि पुनर्संयोजन,ശേഖരവും വീണ്ടും സംയോജനവും
घटकांची वर्गीकरण,ഫാക്ടറിന്റെ ശേഖരം
अस्टाकस,Astacus
Asteraceae,ആദർശകം
एस्टेरेल्स,ആസ്റ്ററൽസ്
लघुग्रह,ഛിന്നഗ്രഹം
दमा,ആത്സ്മ
अ‍ॅस्ट्रॅगलस गमिफर,എന്റർഗലസ് ഗംമിഫർ
सूक्ष्म स्पिंडल पोल,ജ്യോതിരൽ സ്പിൻഡിൽ പോൾ
खगोलशास्त्रज्ञ,ജ്യോതിശാസ്ത്രക്കാരൻ
असममित कॅरिओटाइप,അസമമായ കാരിയോടൈപ്പ്
असममित,അസമമായ
एथेरोमॅटस,ഒരു ഹതുതയസ്
एथेरोस्क्लेरोसिस,രക്തപ്രവാഹത്തിന്
एथेरोस्क्लेरोटिक प्लेक,പീരസ്കിറ്റിക് പ്ലക്
नकाशांचे पुस्तक,ഭൂപടപുസ്കം
Las टलस व्हर्टेब्रा,അറ്റ്ലസ് കശേരു
वातावरण,അന്തരീക്ഷം
वातावरणीय,അന്തരീക്ഷ
वातावरणीय इनपुट,അന്തരീക്ഷ ഇൻപുട്ടുകൾ
अणु शक्ती मायक्रोस्कोप,ആറ്റോമിക് ഫോഴ്സ് മൈക്രോസ്കോപ്പ്
अणू,പരമാണു
एटीपी एएसई,Atp ase
एट्रियल कॉन्ट्रॅक्शन,Atrial സങ്കോചം
एट्रियल फायब्रिलेशन,ആട്രിയൽ ഫൈബ്രിലേഷൻ
एट्रियल नॅट्युरेटिक फॅक्टर (एएनएफ),ആട്രിയൽ നറ്റിയുററ്റിക് ഘടകം (ANF)
एट्रियल नोड,ആട്രിയൽ നോഡ്
एट्रियल सिस्टोल,ആട്രാലയം സിസ്റ്റോൾ
एट्रिओव्हेंट्रिक्युलर नोड,ആട്രിയോവെൻട്രിക്കുലാർ നോഡ്
एट्रिओव्हेंट्रिक्युलर वाल्व,ആട്രിയോവെൻട്രിക്കുലാർ വാൽവ്
अट्रियम (पीटरिया),ആട്രിയം (പവേള)
अट्रियम (पीटरिया),ആട്രിയം (പവേള)
अट्रोपा बेलॅडोना,അട്രോപ ബെല്ലഡോണ
अ‍ॅट्रोफी,അട്രോഫി
अ‍ॅट्रोपिन अल्कलॉइड,ആട്രോപിൻ ആൽക്കലോയിഡ്
संलग्नक प्लेट,അറ്റാച്ചുമെന്റ് പ്ലേറ്റ്
श्रवणविषयक कॉर्टेक्स,ഓഡിറ്ററി കോർട്ടെക്സ്
औलोसिरा,ഓലോസിറ
ऑरिकल (ऑरिकुला),റൂറിക്കിൾ (അണ്സിക്ല)
ऑरिकल (ऑरिकुला),റൂറിക്കിൾ (അണ്സിക്ല)
ऑरिकल (ऑरिकुला),റൂറിക്കിൾ (അണ്സിക്ല)
ऑरिकल (ऑरिकुला),റൂറിക്കിൾ (അണ്സിക്ല)
ऑस्ट्रेलोपीथिसिन,ഓസ്ട്രേലിയനിവൈനുകൾ
ऑटेकोलॉजी,അംഗരക്ഷക
स्वयंचलित डीएनए सिक्वेंसर,യാന്ത്രിക ഡിഎൻഎ സീക്വൻസർ
ऑटोपॉलिपॉइड,ഓട്ടോപോളിപ്ലോയിഡ്
ऑटोनॅलिझर,ഓട്ടോനാലിസർ
ऑटोगॅमी,ഓട്ടോഗാമി
ऑटोगॅमी,ഓട്ടോഗാമി
ऑटोग्राफ्ट,ഓട്ടോഗ്രാഫ്റ്റ്
स्वयंप्रतिरोधक रोग,സ്വയം രോഗപ്രതിരോധ രോഗം
ऑटोमोबाईल एक्झॉस्ट,ഓട്ടോമൊബൈൽ എക്സ്ഹോസ്റ്റ്
स्वायत्त (अनैच्छिक) मज्जासंस्था,ഓട്ടോണമിക് (അനിയന്ത്രിതമായ) നാഡീവ്യൂഹം
ऑटोफॅजिक लायसोसोम,ഓട്ടോഫാഗിക് ലിസോസോം
ऑटोप्लॉइड,ഓട്ടോപ്ലോയിഡ്
ऑटोपोडियम,ഓട്ടോപോഡിയം
ऑटोपॉलिपॉइड,ഓട്ടോപോളിപ്ലോയിഡ്
ऑटोसोमल क्रोमोरोम,ഓട്ടോസോമൽ ക്രോമറോം
ऑटोसोमल जनुक,ഓട്ടോസോമൽ ജീൻ
ऑटोसोम,ഓട്ടോസോം
ऑटोटेट्रॅप्लॉइड,ഓട്ടോടെട്രലോയിഡ്
ऑटोमी,ഓട്ടോടോമി
ऑटोट्रिप्लॉइड विविधता,സ്വയമേവയുള്ള ഇനം
ऑटोट्रोफ,ഓട്ടോട്രോഫ്
शरद .तूतील लाकूड,ശരത്കാല മരം
ऑक्सानोग्राफ,ഓഗാനോഗ്രാഫ്
ऑक्सोनोमीटर,ആസൂത്
ऑक्सेटिक ग्रोथ,അസിസെറ്റിക് വളർച്ച
ऑक्सिन,ഓക്സിൻ
ऑक्सोट्रोफ,ഓക്സോട്രോഫ്
एक व्ही बंडल,ഒരു V ബണ്ടിൽ
एवेज,Aves
एव्हिसेनिया,അവിസെന്റിയ
ओएन,അവര്യാദരാക്കുക
अक्षीय सांगाडा,ആക്സിയൽ അസ്ഥികൂടം
अक्ष,ക്ഷാനം
अक्षीय अंकुर,കക്ഷീയ മുകുളം
अक्षीय,കക്ഷീയ
अक्ष कशेरुका,ആക്സിസ് കശേരു
On क्सॉन,ആക്സോൺ
अक्षीय पडदा,ആക്സോണൽ മെംബ്രൺ
अक्षरी,അനുച്ചാരണം
On क्सोनिम,ആക്സൊനം
अझोस्पिरिलम,അസോസ്പിരിലം
अझोटोबॅक्टर,അസോടോബോക്റ്റർ
Azygous शिर,അസിഗസ് സിര
बॅसिलस अँथ्रासिस,ബാസിലസ് ആന്ത്രാസിസ്
बॅसिलस थुरिंगेनेसिस (बीटी),ബാസിലസ് തുരിംഗിയേൻസിസ് (ബിടി)
बॅसिलस,ബാസിലസ്
जिवाणू,ബാക്ടീരിയ
बॅक्टेरिया,ബാക്ടീറിയൽ
बॅक्टेरियातील बॅक्टेरियातील गुणसूत्र (बीएसी),ബാക്ടീരിയ കൃത്രിമ ക്രോമസോം (BAC)
बॅक्टेरियातील रोगजनक,ബാക്ടീരിയ രോഗകാരി
बॅक्टेरियाचा प्लाझ्मा पडदा,ബാക്ടീരിയ പ്ലാസ്മ മെംബ്രൺ
बॅक्टेरियाचा ताण,ബാക്ടീരിയൽ സമ്മർദ്ദം
