Malayalam,English
"1. പ്രതിബദ്ധത, 2. പ്രതിബദ്ധത",commitment
കാര്യം,commodity
പൊതു ബിസിനസ് അധിഷ്ഠിത ഭാഷ (COBOL),Common Business Oriented Language (Cobol)
പൊതുവായ തെറ്റ്,common error
പൊതു ഭാഷ,common language
"1. പൊതുനാമം, 2. സാധാരണ പതിവ്",common routine
ആശയവിനിമയങ്ങൾ,communication
ആശയവിനിമയ ലൈൻ,communication line
ആശയവിനിമയ മോഡ്,communication mode
"1. ആശയവിനിമയ ശൃംഖല, 2. ആശയവിനിമയ ശൃംഖല",communication network
ആശയവിനിമയ പരാമീറ്റർ,communication parameter
ആശയവിനിമയ സംവിധാനം,communication system
കോംപാക്ഷൻ,compaction
കംപ്രസ്സർ,compander
കംപ്രഷൻ ട്രാൻസ്മിഷൻ,companding
കമ്പനി ശൃംഖല,company network
താരതമ്യ പരിശോധന,comparison test
"1. സ്ഥിരത, 2. അനുയോജ്യത",compatibility
അനുയോജ്യം,compatible
സമാഹാരം,compilation
സമാഹാരവും നിർവ്വഹണവും,compile and go
"1.കംപൈലർ, 2.പ്രോഗ്രാം ട്രാൻസ്ഫർ",compiler
കമ്പൈലർ ഭാഷ,compiler language
സപ്ലിമെന്റ്,complementary
പത്തിന്റെ പൂരകം,complement-on-ten
സപ്ലിമെന്റ്,complementor
"1. പൂർണ്ണമായി ഏറ്റെടുക്കൽ, 2. പൂർണ്ണമായും ഏറ്റെടുക്കൽ",complete carry
സംയുക്തം,complex
സങ്കീർണ്ണ സംഖ്യ,complex number
ഘടകഭാഗം,component
com,component object model (COM)
സംയുക്ത,composite
കോമ്പിനേഷൻ,composition
"1.കമ്പ്യൂട്ടബിൾ, 2.കമ്പ്യൂട്ടബിൾ",computational
കമ്പ്യൂട്ടർ,computer
കമ്പ്യൂട്ടർ കേന്ദ്രം,computer centre
കമ്പ്യൂട്ടർ വിദഗ്ധൻ,computer expert
കമ്പ്യൂട്ടർ ഗ്രാഫിക്സ്,computer graphics
കമ്പ്യൂട്ടർ നിർദ്ദേശം,computer instruction
"1.കമ്പ്യൂട്ടർ ഭാഷ, 2.കമ്പ്യൂട്ടർ ഭാഷ",computer language
"1.കമ്പ്യൂട്ടർ നെറ്റ്‌വർക്ക്, 2.കമ്പ്യൂട്ടർ നെറ്റ്‌വർക്ക്",computer network
കമ്പ്യൂട്ടർ സയൻസ്,computer science
കമ്പ്യൂട്ടർ സുരക്ഷ,computer security
കമ്പ്യൂട്ടർ സിമുലേഷൻ,computer simulaton
കമ്പ്യൂട്ടർ വിദഗ്ധൻ,computer specialist
കമ്പ്യൂട്ടർവൽക്കരണം,computerisation
കമ്പ്യൂട്ടറിസ്റ്റ്,computerist
കമ്പ്യൂട്ടർവൽക്കരണം,computerize
"1. കണക്കുകൂട്ടൽ, 2. കണക്കുകൂട്ടൽ",computing
ആശയം,concept
"1.സമമിതി, 2.കോഹറൻസ്, 3.പൊരുത്തത",concurrency
"ഒരേസമയം, ഒരേപോലെ",concurrent
നിയന്ത്രണ വേരിയബിൾ,condition variable
നിയന്ത്രിത ഓപ്പറേറ്റർ,conditional operator
നിയന്ത്രിത പ്രസ്താവന,conditional statement
ഡ്രൈവർ,conductor
"1.വിദൂര സമ്മേളനം, 2. സമ്മേളനം",conferencing
സ്വകാര്യത,confidentiality
"1. കോൺഫിഗറേഷൻ, 2. കോൺഫിഗറേഷൻ",configuration
തിരക്ക്,congestion
കോമ്പിനേഷൻ,conjunction
കണക്ഷൻ വേഗത,connect speed
കണക്ഷൻ,connection
ബന്ധമില്ലാത്ത ആശയവിനിമയം,connection less communication
അഫിലിയേഷൻ റിലീസ്,connection release
കണക്റ്റിവിറ്റി,connectivity
"1.കണക്റ്റർ, 2.കണക്റ്റർ",connector
തുടർച്ചയായി,consecutive
ഫോളോ അപ്പ്,consequent
കൺസോൾ,console
ഏകീകരണം,consolidation
"1.അസോസിയേറ്റ്, 2. സ്ഥിരമായ",constant
നിരന്തരമായ നിർദ്ദേശം,constant instruction
നിയന്ത്രിച്ചു,constraint
കൺസ്ട്രക്റ്റർ,constructor
പാത്രം,container
"1. ഉള്ളടക്കം, 2. ഉദ്ധരണികൾ",content
സന്ദർഭം,context
സന്ദർഭ രഹിത വ്യാകരണം (cfg),context free grammar (CFG)
സന്ദർഭ സ്വിച്ച്,context switch
"1.കാഷ്വൽ, 2.ആഘാതം",contingency
പൊരുത്തക്കേട്,contraction
വൈരുദ്ധ്യം,contrast
നിയന്ത്രണം,control
കണ്ടെയ്ൻമെന്റ് സോൺ,control area
നിയന്ത്രണ ബിറ്റ്,control bit
കൺട്രോളർ ബസ്,control bus
നിയന്ത്രണ കാർഡ്,control card
നിയന്ത്രണ സർക്യൂട്ട്,control circuit
നിയന്ത്രണ ചക്രം,control cycle
"1. കൺട്രോൾ എഞ്ചിനീയറിംഗ്, 2. കൺട്രോൾ എഞ്ചിനീയറിംഗ്",control engineering
നിയന്ത്രണ കീ,control key
നിയന്ത്രണ യുക്തി,control logic
നിയന്ത്രണ ലൂപ്പ്,control loop
നിയന്ത്രണ ചിഹ്നം,control mark
നിയന്ത്രണ പ്രവർത്തനം,control operation
നിയന്ത്രണ പാനൽ,control panel
നിയന്ത്രണ സിഗ്നൽ,control signal
നിയന്ത്രണ സ്വിച്ച്,control switch
നിയന്ത്രണ ടേപ്പ്,control tape
"1. കൺട്രോൾ ടെർമിനൽ, 2. കൺട്രോൾ ടെർമിനൽ",control terminal
"1. നിയന്ത്രണ യൂണിറ്റ്, 2. നിയന്ത്രണ യൂണിറ്റ്",control unit (CU)
ഒത്തുചേരൽ,convergence
ഡയലോഗ്,conversation
സംഭാഷണ കോൾ,conversational time sharing
പരിവർത്തനം,conversion
കൺവെർട്ടർ,converter
കുക്കിന്റെ സിദ്ധാന്തം,Cook's theorem
സഹ-പ്രൊസസർ,co-processor
പകർത്തുക,copy
പകർപ്പവകാശം,copyright
ചരട്,cord
"1.കോർഡ്ലെസ്സ് ടെലിഫോൺ, 2. വയർലെസ് ടെലിഫോൺ, 3. വയർലെസ് ടെലിഫോൺ",cordless telephone
ഉപസിദ്ധാന്തം,corollary
ഭേദഗതി,correction
"1. ഉപയോഗശൂന്യമായ, 2. വികലമായ",corrupted
കണക്കുകൂട്ടല്,count
സ്കോറർ,counter
രാജ്യത്തിന്റെ കോഡ്,country code
സഹവർത്തിത്വം,covariance
"1. വ്യാപ്തി ഏരിയ, 2. പ്രക്ഷേപണം",coverage
തകർച്ച,crash
നിർണായക പാത,critical path
ക്രിട്ടിക്കൽ പാത്ത് രീതി (CPM),critical path method (CPM)
"1.ക്രോസ് ടെസ്റ്റ്, 2.ക്രോസ് ടെസ്റ്റ്",cross check
"1.ക്രോസ് പ്രോഗ്രാമബിൾ-ട്രാൻസ്ഫർ, 2. ഓരോ പ്രോഗ്രാമബിൾ",cross compiler
അപ്രസക്തമായ സിഗ്നൽ,cross fire
അപ്രസക്തമായ സംസാരം,cross talk
ക്രിപ്റ്റോഗ്രഫി,cryptographic
"1. ക്രിപ്റ്റോഗ്രഫി, 2. ക്രിപ്റ്റോഗ്രഫി, 3. ക്രിപ്റ്റോഗ്രഫി",cryptography
കറൻസി ചിഹ്നം,currency symbol
നിലവിലെ ഡയറക്ടറി,current directory
നിലവിലെ വിൻഡോ,current window
കഴ്സർ,cursor
വളവ്,curve
"1. കട്ട് ആൻഡ് പേസ്റ്റ്, 2. കട്ട് ആൻഡ് പേസ്റ്റ്",cut and paste
കത്രിക രീതി,cut method
സൈബർ,cyber
സൈബർ കഫേ,cyber café
സൈബർ പണം,cyber cash
സൈബർ കുറ്റകൃത്യം,cyber crime
സൈബർ ഡാലെക്സ്,cyber delics
സൈബർ നിയമം,cyber law
സൈബർ സെക്‌സ്,cyber sex
"1. സൈബർ സയൻസ്, 2. സൈബർനെറ്റിക്സ്",cybernatics
"1.സൈബറൈസേഷൻ, 2. സൈബറൈസേഷൻ",cybernation
ചക്രം,cycle
"1.ചക്ര സ്മരണ, 2. ചക്ര ഓർമ്മ",cycle memory
സൈക്കിൾ നഷ്ടം,cycle steal
സൈക്കിൾ സമയം,cycle time
ചാക്രികമായ,cyclic
പിശാച്,daemon
ഡെയ്സി സർക്കിൾ,daisy wheel
ഡാറ്റ അഡ്മിനിസ്ട്രേറ്റർ,data administrator
ഡാറ്റ അലോക്കേഷൻ,data allocation
"1.ഡാറ്റ ഫീൽഡ്, 2.ഡാറ്റ ഫീൽഡ്",data area
"1.ഡാറ്റ അറേ, 2. ഡാറ്റ അറേ",data array
"1.ഡാറ്റ-ബേസ്, 2.ഡാറ്റാബേസ്",data base
ഡാറ്റ വിഘടനം,data break
"1. ഡാറ്റ ബസ്, 2. ഡാറ്റ ബസ്",data bus
"1.ഡാറ്റ കാരിയർ, 2.ഡാറ്റ കാരിയർ",data carrier
ഡാറ്റ സെൽ,data cell
"1.ഡാറ്റ സിസ്റ്റം, 2.ഡാറ്റ ചാനൽ",data channel
ഡാറ്റ ആശയവിനിമയം,data communication
"1.ഡാറ്റ കംപ്രഷൻ, 2.ഡാറ്റ കംപ്രഷൻ",data compression
ഡാറ്റ ഫീൽഡ്,data field
ഡാറ്റ ഫയൽ,data file
"1. ഡാറ്റ ഫ്ലോ, 2. ഡാറ്റ ഫ്ലോ",data flow
"1.ഡാറ്റ ഫ്ലോചാർട്ട്, 2.ചാർട്ട്",data flow Chart
ഡാറ്റ ശ്രേണി,data hierarchy
ഡാറ്റ ലെവൽ,data level
"1.ഡാറ്റ കളക്ഷൻ, 2.ഡാറ്റ ലൈബ്രറി",data library
ഡാറ്റ ലിങ്ക് ലെയർ,data link layer
ഡാറ്റ ലിങ്ക് ലെയർ (DLL),data link layer (DLL)
"1.ഡാറ്റ മാനേജ്മെന്റ്, 2.ഡാറ്റ മാനേജ്മെന്റ്",data management
"1.ഡാറ്റ കണക്കുകൂട്ടൽ, 2. ഡാറ്റ കണക്കുകൂട്ടൽ",data manipulation
ഡാറ്റ പ്രോസസ്സിംഗ് ലാംഗ്വേജ് (DML),data manipulation language (DML)
ഡാറ്റ മോഡം ഡാറ്റ മോഡം,data modem
"1.ഡാറ്റ മോഡിഫിക്കേഷൻ, 2.ഡാറ്റ മോഡിഫിക്കേഷൻ",data modification
"1.ഡാറ്റ നെറ്റ്‌വർക്ക്, 2.ഡാറ്റ നെറ്റ്‌വർക്ക്",data network
"1.ഡാറ്റ ഓപ്പറേഷൻ, 2.ഡാറ്റ ഓപ്പറേഷൻ",data operation
"1.ഡാറ്റ ഓർഗനൈസേഷനുകൾ, 2. ഡാറ്റ ഓർഗനൈസേഷൻ",data organization
"1. ഡാറ്റ ഔട്ട്പുട്ട്, 2. ഡാറ്റ ഔട്ട്പുട്ട്",data output
"1.ഡാറ്റ പാത്ത്, 2.ഡാറ്റ പാത്ത്",data path
"1.ഡാറ്റ തയ്യാറാക്കൽ, 2. ഡാറ്റ തയ്യാറാക്കൽ",data prepration
"1.ഡാറ്റ സ്വകാര്യത, 2.ഡാറ്റ സ്വകാര്യത",data privacy
"1. ഡാറ്റാ പ്രോസസർ, 2. ഡാറ്റാ പ്രോസസർ",data processor
"1.ഡാറ്റ പ്രൊട്ടക്ഷൻ, 2.ഡാറ്റ പ്രൊട്ടക്ഷൻ",data protection
"1. ഡാറ്റ റെക്കോർഡ്, 2. ഡാറ്റ റെക്കോർഡ്",data record
"1. ഡാറ്റ വീണ്ടെടുക്കൽ, 2. ഡാറ്റ വീണ്ടെടുക്കൽ",data retrieval
"1. ഡാറ്റ ദിനചര്യ, 2. ഡാറ്റ ദിനചര്യ",data routine
"1.ഡാറ്റ സെക്യൂരിറ്റി, 2.ഡാറ്റ സെക്യൂരിറ്റി",data security
"1.ഡാറ്റ സെറ്റ്, 2. ഡാറ്റ സെറ്റ്",data set
"1.ഡാറ്റ സിഗ്നൽ, 2.ഡാറ്റ സിഗ്നൽ",data signal
"1. ഡാറ്റ ആക്സസ്, 2. ഡാറ്റ ആക്സസ്",data sink
"1.ഡാറ്റ സോഴ്സ്, 2.ഡാറ്റ സോഴ്സ്",data source
"1.ഡാറ്റ സ്പെസിഫിക്കേഷൻ, 2. ഡാറ്റ സ്പെസിഫിക്കേഷൻ",data specification
"1.ഡാറ്റ സെന്റർ, 2.ഡാറ്റ സെന്റർ",data station
"1. ഡാറ്റ സ്റ്റോറേജ്, 2. ഡാറ്റ സ്റ്റോറേജ്",data storage
ഡാറ്റ സംഭരണ ഘടന,data storage structure
