Bengali,Marathi
প্রতীক,प्रतीक
"1. অক্ষর কোড, 2. অক্ষর কোড","1. कॅरेक्टर कोड, 2. वर्ण कोड"
অক্ষর কী,वर्ण की
চরিত্র পাঠক,वर्ण वाचक
"1. প্রতীকের আকার, 2. প্রতীকের আকার","1. प्रतीक आकार, 2. प्रतीक आकार"
সচিত্র,सचित्र
"1.চ্যাসিস, 2.চ্যাসিস","1.चेसिस, 2.चेसिस"
বিট চেক,बिट तपासा
চেক পয়েন্ট,चेक पॉइंट्स
মোট চেক,बेरीज तपासा
চেক শব্দ,शब्द तपासा
চিপ,चिप
চিপ সেট,चिप संच
"1. চয়ন করুন, 2. চয়ন করুন৷","1.निवडा, 2.निवडा"
বর্ণানুক্রমিকভাবে,वर्णक्रमानुसार
"1.সফর, 2. শূন্য, 3. নাবিক","1.सफर, 2. शून्य, 3. नाविक"
সার্কিট,सर्किट
চেনাশোনা তালিকা,मंडळ यादी
সেরেস,सेरेस
উল্লেখ,उल्लेख
"1.শ্রেণী, 2.শ্রেণী","1.श्रेणी, 2.श्रेणी"
ক্লাস পরিবর্তনশীল,वर्ग व्हेरिएबल
শ্রেণীবিভাগ,वर्गीकरण
স্ক্যাভেঞ্জিং,सफाई
পরিষ্কার এলাকা,साफ केलेले क्षेत्र
"1. সিস্টেম পরিষ্কার করুন, 2. চ্যানেল পরিষ্কার করুন","1. सिस्टम साफ करा, 2. चॅनेल साफ करा"
চাপুন,दाबा
"1. গ্রাহক, 2. ক্লায়েন্ট","1. ग्राहक, 2. ग्राहक"
"1.ক্লায়েন্ট সার্ভার, 2.ক্লায়েন্ট সার্ভার","1.क्लायंट सर्व्हर, 2.क्लायंट सर्व्हर"
গ্রাহক স্টাব,ग्राहक स्टब
কর্তন,कातरणे
শিয়ারিং আর্ট লাইব্রেরি,कातरणे कला लायब्ररी
ক্লিপ বোর্ড,क्लिप बोर्ड
ক্লিপার,क्लिपर
ক্লিপার চিপ,क्लिपर चिप
উপদল,दुफळी
"1.ঘড়ি, 2. ক্যালাড","1.वॉच, 2. कॅलड"
ঘড়ি চক্র,घड्याळ चक्र
ঘড়ি ফ্রিকোয়েন্সি,घड्याळ वारंवारता
কালাদ হার্ডওয়্যার,कलाड हार्डवेअर
কালাদ স্প্যান্ড,कलाड स्पंद
ঘরির গতি,घड्याळाचा वेग
সময় সিঙ্ক্রোনাইজেশন,वेळ सिंक्रोनाइझेशन
ঘড়ির টিক টিক,घड्याळाची टिक
ক্লোন,क्लोन
বন্ধ,बंद
ক্লোজড সার্কিট টিভি (সিসিটিভি),क्लोज्ड सर्किट टीव्ही (सीसीटीव्ही)
বর্ণনা,वर्णन
"1.ক্লাউড কম্পিউটিং, 2.ক্লাউড কম্পিউটিং","1.क्लाउड संगणन, 2.क्लाउड संगणन"
গুচ্ছ,घड
"1.কভারড কার্ড, 2. প্রলিপ্ত শীট","1.कव्हर केलेले कार्ड, 2. लेपित पत्रक"
লেপা কাগজ,लेपित कागद
সমাক্ষীয়,समाक्षीय
সমাক্ষ তারের,समाक्षीय केबल
কোডাসিল,कोडासिल
"1.কোড, 2.কোড","1.कोड, 2.कोड"
"1. কোড জেনারেটর, 2. উৎপাদকের কোড","1. कोड जनरेटर, 2. कोड जनरेटर"
কোড পৃষ্ঠা,कोड पृष्ठ
"1.কোড শব্দ, 2.কোড শব্দ","1.कोड शब्द, 2.कोड शब्द"
"1.কোডার, 2.কোডার","1.कोडर, 2.कोडर"
"1. এনকোডিং পরীক্ষা, 2. কোডিং পরীক্ষা","1. एन्कोडिंग चाचणी, 2. कोडिंग चाचणी"
এনকোডিং ফর্ম,एन्कोडिंग फॉर्म
"1. এনকোডিং শীট, 2. কোডিং শীট","1. एन्कोडिंग शीट, 2. कोडिंग शीट"
গুণাঙ্ক,गुणांक
সংহতি,एकसंधता
"1.কোল্ড বুট, 2.কোল্ড স্টার্ট","1.कोल्ड बूट, 2.कोल्ड स्टार्ट"
ঠান্ডা শুরু,थंड सुरुवात
সাহায্য,मदत
পতন,कोसळणे
"1.সংগঠন, 2.সংযুক্তি","1.समावेश, 2.कॉन्केटनेट"
"1. ইন্ডেক্সড টেপ, 2. কলেট টেপ","1.अनुक्रमित टेप, 2. कॉलेट टेप"
সংঘর্ষ,टक्कर
কোলন,कोलन
"1.অক্ষর, 2.রঙ","1.वर्ण, 2.रंग"
রঙ স্যাচুরেশন,रंग संपृक्तता
রঙের টেবিল,रंग टेबल
স্তম্ভ,स्तंभ
সংমিশ্রণ,संयोजन
যৌগিক বাক্স,संमिश्र बॉक्स
"1.command, 2.command","1.command, 2.command"
আদেশ বোতাম,कमांड बटण
কমান্ড তালিকা,आदेश यादी
মন্তব্য করুন,टिप्पणी
"1. অঙ্গীকার, 2. অঙ্গীকার","1. वचनबद्धता, 2. वचनबद्धता"
জিনিস,गोष्ट
কমন বিজনেস ওরিয়েন্টেড ল্যাঙ্গুয়েজ (COBOL),कॉमन बिझनेस ओरिएंटेड लँग्वेज (COBOL)
সাধারণ ত্রুটি,सामान्य त्रुटी
সাধারণ ভাষা,सामान्य भाषा
"1.সাধারণ নাম, 2. স্বাভাবিক রুটিন","1.सामान्य नाव, 2. सामान्य दिनचर्या"
যোগাযোগ,कम्युनिकेशन्स
যোগাযোগ লাইন,संप्रेषण लाइन
যোগাযোগ মোড,संप्रेषण मोड
"1. যোগাযোগ নেটওয়ার্ক, 2. যোগাযোগ নেটওয়ার্ক","1. कम्युनिकेशन नेटवर्क, 2. कम्युनिकेशन नेटवर्क"
যোগাযোগ পরামিতি,संप्रेषण पॅरामीटर
যোগাযোগ ব্যবস্থা,संप्रेषण प्रणाली
কম্প্যাকশন,कॉम्पॅक्शन
