Gujarati,Marathi
એડિટિવ ક્વોન્ટમ નંબર,अॅडिटीव्ह क्वांटम संख्या
સંગ્રહ પ્રતિક્રિયા,संग्रह प्रतिक्रिया
ઉમેરણ,जोडणी
એડિટ્રોન,एडिट्रॉन
જાણો*,जाणून घ्या*
સરનામાની ગણતરી,पत्ता गणना
સરનામું,पत्ता
સરનામું એન્ક્રિપ્શન,पत्ता एन्क्रिप्शन
સરનામા અભિવ્યક્તિ,पत्ता अभिव्यक्ती
સંબોધનક્ષમતા,पत्ता योग्यता
એડ્રેસ બાર,पत्ता लिहायची जागा
સરનામું પ્રકાશ,पत्ता प्रकाश
સરનામામાં ફેરફાર,पत्ता बदलणे
પતનશ,पतांश
સરનામું રજીસ્ટર,पत्ता नोंदवही
સરનામું પસંદગી સ્વીચ,पत्ता निवड स्विच
સરનામું વર્ગીકરણ ટેબલ,पत्ता क्रमवारी टेबल
સંબોધન,संबोधित
એડ્રેસોગ્રાફ,adresograph
એડ્રેસ સિસ્ટમ,पत्ता प्रणाली
સંલગ્નતા,आसंजन
સંલગ્નતા તણાવ,आसंजन ताण
એડહેસિવ ઊર્જા,चिकट ऊर्जा
એડહેસિવ બ્લોકીંગ,चिकट ब्लॉकिंग
adiabat,adiabat
એડિબેટિક,adiabatic
એડિબેટિક પ્રવેગક,adiabatic प्रवेग
એડિબેટિક અંદાજ,adiabatic अंदाजे
એડિબેટિક વોલ્યુમ ગુણાંક,adiabatic खंड गुणांक
એડિબેટિક થર્મોમીટર,adiabatic थर्मामीटर
એડિબેટિક ફેરફાર,adiabatic बदल
"adiabatic ચાર્ટ, adiabatic ચાર્ટ","adiabatic चार्ट, adiabatic चार्ट"
એડિબેટિક સંકોચનક્ષમતા,adiabatic compressibility
એડિબેટિક કમ્પ્રેશન,adiabatic कॉम्प्रेशन
એડિબેટિક ગર્ભનિરોધક,adiabatic गर्भनिरोधक
એડિબેટિક ઠંડક મર્યાદા,adiabatic कूलिंग मर्यादा
એડિબેટિક વળાંક,adiabatic वक्र
એડિબેટિક વિકૃતિ,adiabatic विरूपण
એડિબેટિક ડિમેગ્નેટાઇઝેશન,adiabatic demagnetization
એડિબેટિક રિઝોલ્યુશન,adiabatic रिझोल्यूशन
એડિબેટિક ડિસ્પ્લેસમેન્ટ,adiabatic विस्थापन
એડિબેટિક અસર,adiabatic प्रभाव
એડિબેટિક સ્થિતિસ્થાપકતા,adiabatic लवचिकता
એડિબેટિક લંબગોળ,adiabatic ellipsoid
એડિબેટિક સંપૂર્ણ ગરમીનું નુકશાન,adiabatic पूर्ण-उष्णतेचे नुकसान
એડિબેટિક સમીકરણ,adiabatic समीकरण
એડિબેટિક રાજ્ય સમીકરણ,adiabatic राज्य समीकरण
એડિબેટિક સંતુલન તાપમાન,adiabatic समतोल तापमान
એડિબેટિક સંતુલન,adiabatic शिल्लक
એડિબેટિક ફેલાવો,adiabatic प्रसार
એડિબેટિક જ્યોત તાપમાન,adiabatic ज्वाला तापमान
એડિબેટિક પ્રવાહ,adiabatic प्रवाह
એડિબેટિક ઉચ્ચારણ,adiabatic उच्चार
એડિબેટિક ગેસ સમીકરણ,adiabatic वायू समीकरण
એડિબેટિક ગ્રેડિયન્ટ,adiabatic ग्रेडियंट
એડિબેટિક ગરમીનું નુકશાન,adiabatic उष्णता नुकसान
એડિબેટિક આયનીકરણ સંભવિત,adiabatic ionization क्षमता
એડિબેટિક અવમૂલ્યન દર,adiabatic घसारा दर
એડિબેટિક મોમેન્ટમ ચાર્જ,adiabatic मोमेंटम चार्ज
એડિબેટિક પ્રક્રિયા,adiabatic प्रक्रिया
એડિબેટિક પ્રતિક્રિયા,adiabatic प्रतिक्रिया
એડિબેટિક ચાલ,adiabatic हलवा
એડિબેટિક વિકૃતિ ઊર્જા,adiabatic विरूपण ऊर्जा
એડિબેટિક શરીર,adiabatic शरीर
એડિબેટિક ગરમી ઢાળ,adiabatic उष्णता ग्रेडियंट
એડિબેટિક ઘટાડો,adiabatic abatement
એડિબેટિક રૂપાંતરણ,adiabatic रूपांतरण
"પ્રકાશસંશ્લેષણ, વિરોધી રેડિયેશન","प्रकाशसंश्लेषण, विरोधी विकिरण"
ગરમીની અપૂર્ણતા,उष्णता अपुरेपणा
હીટ ઇન્સ્યુલેટીંગ,उष्णता इन्सुलेट
એઇડન,एडन
સંલગ્નતા અસર,संलग्नता प्रभाव
"અડીને, અડીને, અડીને","समीप, समीप, समीप"
અડીને કોણ,समीप कोन
બંધ ચેનલ એટેન્યુએશન,संलग्न चॅनेल क्षीणन
બંધ સર્કિટ,बंद सर्किट
બંધ તબક્કો,संलग्न टप्पा
"જોડાયેલ વિડિઓ વાહક, જોડાયેલ છબી વાહક","संलग्न व्हिडिओ वाहक, संलग्न प्रतिमा वाहक"
બંધ ધ્વનિ વાહક,बंद ध्वनी वाहक
બંધ ચેનલ પસંદગીક્ષમતા,संलग्न चॅनेल निवडकता
બંધ ચેનલ અવરોધ,बंद चॅनेल अडथळा
એડજસ્ટેબલ કેપેસિટર,समायोज्य कॅपेसिटर
એડજસ્ટેબલ લેન્સ ધારક,समायोज्य लेन्स धारक
એડજસ્ટેબલ મેગ્નિફાયર,समायोज्य भिंग
એડજસ્ટેબલ દબાણ,समायोज्य दबाव
એડજસ્ટેબલ શોર્ટ સર્કિટ,समायोज्य शॉर्ट सर्किट
ગોઠવણ,समायोजित करणे
પ્રવેશ,प्रवेश
ઘૂંસપેંઠ ઓપરેટર,प्रवेश ऑपरेटर
શોષણ*,शोषण*
એડવાન્સ બોલ,आगाऊ चेंडू
આગળ,पुढे
ઉન્નત વાહક બહેરાશ,वर्धित प्रवाहकीय बहिरेपणा
આગળની સંભાવના,पुढे क्षमता
પ્રગતિશીલ તરંગ,प्रगतीशील लाट
પ્રગતિશીલ તરંગ ફ્રન્ટ,प्रगतीशील लहर आघाडी
